Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
101,527.4458484,370.8977453,237.369588,154.4213483,124.2518729,88.5152871,71.9454098,58.8996484,50.2429,44.3170407,43.0618873,38.7066366,89.2145272,58.8771384,55.8998372,43.6561563,35.8730025,30.7724126,27.6800792,25.1715161,24.3418645,24.5206461,23.5268961,22.7807334,296.7123967,249.3954872,180.5330014,109.3861087,69.1406293,65.6344294,55.1528358,43.6342127,43.1487214,42.2458426,42.2879463,40.0762802,207.7238645,191.3673961,160.2413184,132.3546657,121.9917001,105.5157849,98.7365448,87.5716118,81.0160737,71.6154239,65.1274996,59.2334195,169.9953519,137.7748284,104.7736171,84.5950824,68.3019083,60.0889064,50.4733003,45.0978019,39.6293053,36.2542305,34.9265023,31.8432332,1.150942632,1.142119503,NaN,#VALUE!
102,529.7991213,381.88623,250.854406,169.7053448,132.9012928,94.7317865,75.8973568,61.8409156,53.1589307,46.6851453,44.9576409,40.7395942,92.1618829,60.568697,57.293108,47.1300105,36.5658031,35.1229451,30.0264302,28.7564896,28.4319,27.7163085,26.0696571,24.0095795,279.6502818,241.58698,176.2244345,108.2451634,70.8637584,69.7163996,55.9148449,43.9341402,43.61033,44.3816524,44.3496129,40.1407925,205.1157593,188.0616142,158.3053502,132.5375661,122.8474664,106.6115179,100.3164764,89.0745986,81.2959287,71.4979776,64.4843106,58.2270822,172.3202352,139.0031898,104.5442007,86.7682591,71.3716652,60.8534958,50.5557251,46.4490799,41.0127786,37.3629516,37.24904,34.4218397,1.341306387,1.250982425,NaN,#VALUE!
103,516.3217503,381.997986,254.6400796,176.0334853,139.8440554,100.5221631,79.6923356,65.4774287,55.8214709,49.11122,47.700447,44.1613802,94.5065036,62.1050345,58.7191967,49.375564,37.1601386,34.9003493,30.235703,28.8762791,28.6490244,28.6046364,27.1794693,25.2291647,294.3669224,260.76962,186.8002647,115.9484399,77.1818488,77.4494828,63.789635,48.4799918,46.1001485,45.8554011,45.1269137,41.012096,205.7544963,191.1630704,163.6486125,137.9565369,124.6750406,107.2874421,102.7401649,91.6291122,85.1616896,76.3391873,69.5184692,62.5879765,180.1736949,146.2120496,106.7703582,87.7915223,71.92496,61.6946763,50.4878046,46.8196719,41.5857788,36.8608378,36.9120781,34.1807335,1.366575912,1.416002301,NaN,#VALUE!
104,512.73116,389.8420162,256.8116066,176.1552897,138.1587153,99.5478851,81.6214107,67.2181718,57.6111275,50.8743746,49.6713968,45.6738567,95.7915384,63.0525467,59.5706881,49.2225121,37.6372448,34.4413229,29.9206953,28.1697762,27.6349437,27.6812013,26.3757451,24.6101004,295.8113433,272.4108436,195.4266764,122.3982079,80.0471193,80.3071797,66.737077,50.4738798,47.6588485,47.0441688,47.0833341,43.0534658,205.7233522,189.1954819,165.6396478,141.4684133,127.5532041,107.3709017,102.9378454,91.9811889,86.5408567,77.5882335,70.7417546,63.3746073,186.4887143,148.992884,108.5340298,88.8667649,72.5314314,61.9900273,51.0686608,46.3755723,41.1865295,37.0313561,36.6378251,33.2829595,1.386454605,1.428551341,NaN,#VALUE!
105,514.9125793,389.0018201,253.9836379,172.1551539,137.3874248,100.0365859,81.6105929,68.0473239,58.6394416,50.6115339,49.9389646,45.428636,97.1555597,64.1795717,60.5176288,50.2387674,38.2844133,34.264939,29.8000374,27.7258265,27.0092067,27.1152218,25.8023578,24.2030288,339.9418143,302.3315754,210.6922053,129.2656644,81.2259034,79.7810207,66.6653593,50.3821509,48.9663725,49.3384788,51.3671141,45.9701318,206.307849,188.1760525,165.8901211,142.8066482,127.8809121,108.7431121,103.0250995,92.7383244,87.3265702,77.1913733,70.7850796,63.3220876,194.0267658,157.796912,115.1592852,92.5504325,74.4560569,61.8201167,51.8293459,46.6261085,41.2951611,37.101568,36.5876538,33.1429792,1.379379138,1.452394517,NaN,#VALUE!
106,501.1940622,377.714103,255.4111626,172.053275,140.3524047,106.8069709,83.8995321,71.3985558,61.3125541,52.6772929,51.4484794,46.830562,98.6309041,65.4507583,61.5298279,53.2392127,39.8360183,35.4688019,32.0531565,28.2785484,28.2625571,27.9007685,25.4899951,23.9095332,376.0302723,347.9372415,250.8370687,143.805471,88.5086555,86.8688061,71.5143621,52.6571213,51.6739178,50.4869342,51.5232711,46.5874281,208.2410035,187.0985651,163.4433132,139.570614,125.0046852,106.0110353,100.2637763,91.9320822,85.3597479,76.1923063,70.5499717,64.0662898,192.7206142,157.3407397,113.8666696,92.4965796,75.2660172,63.0803991,53.1844124,48.0730329,42.7995213,38.3669724,37.6173332,34.4116796,1.411050276,1.437649395,NaN,#VALUE!
107,488.7513689,369.1624956,251.0719672,171.653853,143.2282715,109.5525993,85.4905856,73.5045266,63.2604741,53.9806527,52.7136905,47.1359348,99.3722411,66.0217461,62.0291702,54.0057382,39.928845,35.1208917,31.52298,27.9785062,27.6793167,27.7791098,25.8786737,24.3849637,402.3225536,388.3542513,282.9515553,158.9922415,93.7857214,93.9957003,77.5359068,56.3641551,56.1475295,53.2100006,53.1274961,48.6007354,209.3154747,192.4452502,165.1830109,141.4087117,126.7652065,106.8899614,101.02311,91.7560737,84.9554395,75.3636008,68.7278281,63.0032397,193.3730239,156.3607359,112.2166712,90.6126261,74.0122039,62.2955129,52.1615265,47.6491461,42.3714833,38.1384246,37.2541106,34.1437222,1.36792362,1.448786668,NaN,#VALUE!
108,483.1364543,361.5978448,249.1401948,171.2307152,143.1621404,107.6656983,84.7116361,71.7984164,62.4839531,52.9801262,51.7680661,46.7706268,100.8132177,67.1489334,63.0916147,53.7399454,40.5255754,36.2306985,31.488214,28.3675789,28.2701995,28.2905026,26.5609314,25.0838366,423.954567,402.8471068,304.1657048,171.5899937,102.0055635,104.2816696,84.443245,60.8844887,58.8706881,54.7982114,54.172051,49.8292105,209.70988,195.7723745,166.7676169,142.2381423,128.6806358,108.4712003,102.2257313,92.1867608,85.9082307,75.4706969,68.6724068,63.23905,202.5852532,155.620605,111.3785414,89.8967047,73.0900661,61.3840177,51.5091281,46.927606,42.2368327,37.7168416,36.7413203,34.1167377,1.530996288,1.532865236,NaN,#VALUE!
109,492.6846494,385.763657,268.0102241,185.7003944,152.7644346,113.3635303,89.2782417,76.8307487,67.1225925,56.8269731,54.6374778,50.0123101,103.9856358,69.2426638,65.9929769,54.3757466,41.7697972,37.6246629,31.7356566,29.5716446,29.6600702,29.5693677,28.5714745,27.804732,399.3435595,378.8621235,315.4217295,189.5196893,116.2470627,114.1198703,92.5376873,66.5209413,66.9245534,61.5824634,59.7661222,54.6136863,211.2067061,199.1775622,171.1490019,145.7953769,132.2930919,112.0422927,105.6395362,94.0941563,88.0575969,77.0166357,69.759526,64.1009511,205.2711771,155.6220332,111.1895009,89.8830135,72.8038673,61.0599288,51.2222901,46.3695193,42.1314955,37.2075989,36.185607,33.3229473,1.584904608,1.577414328,NaN,#VALUE!
110,513.3917351,405.406995,293.3203337,207.4426845,168.3331992,127.3808068,99.804955,82.9922889,73.8369033,63.5330951,59.9528995,54.2454873,107.1256351,71.7945419,75.5186421,62.9079402,47.0711305,40.3596725,34.1209447,31.3675807,32.2394025,31.6570718,30.2078861,28.942918,370.4108072,341.9069041,301.0955366,190.7930884,122.9503632,122.5063429,100.3403841,72.3059995,73.9295195,67.3710701,66.0151323,59.2193237,215.2685078,210.2580716,175.5867361,149.5931661,134.5060402,113.9821732,110.5535075,98.1365707,90.7038502,79.3253529,72.3003033,65.3673003,226.3045526,172.3267506,122.870367,94.1653443,77.4208265,62.7354851,53.1994632,47.7480785,42.5094568,37.8063892,37.066623,33.6360238,1.684971927,1.599218285,NaN,#VALUE!
111,526.3091741,407.9237078,298.7982212,214.2809307,181.1512594,140.6523562,111.7431235,86.2844639,78.001769,68.9937921,68.0746363,59.3920758,118.1100007,76.7745658,80.8547162,65.888997,51.6942872,43.8455587,35.6258813,32.6547379,33.3603494,32.7817043,31.4907526,29.9801895,349.5160297,314.6091547,277.5126604,176.0247439,116.8761668,115.7742865,94.9245175,68.7458305,70.3408562,63.7738276,62.6526599,58.0330963,217.6551201,210.9485753,175.81415,154.4888373,137.0671313,113.6188761,111.4492267,100.839086,95.7353635,84.0621179,78.0871751,71.3658553,271.6939891,223.446405,199.1562077,151.0696185,122.1593262,87.1973122,69.2351822,60.0569307,49.5040825,43.8741337,42.7683066,41.2011603,1.771562166,1.637492857,NaN,#VALUE!
112,509.6335826,393.6568665,292.1365742,213.7415877,185.7811122,140.5269359,110.5878106,86.4385367,77.6328955,67.1202492,66.1100308,58.8286828,123.9714634,81.5750787,86.4274597,70.3465896,56.0859884,47.2292595,39.3792991,36.7706349,36.0054808,35.0372877,33.8499068,31.0767194,334.3070711,295.6108751,260.3027335,163.2784966,110.8058453,108.8033826,88.3082592,64.417291,65.3660332,59.9613868,58.2426872,54.9740888,217.3263519,207.3198002,171.6943011,151.4592579,133.1471126,110.3529832,106.7880877,97.3704369,93.3967368,83.1075455,77.323347,71.2861331,317.667254,269.6046848,216.1069903,165.7299249,134.7155695,95.3012465,76.5802542,69.4611841,59.5469875,52.6690824,49.3029125,46.5947273,1.627020483,1.53255151,NaN,#VALUE!
113,506.6550758,391.2130585,285.6503537,210.291577,181.9554623,139.2816453,110.0931168,85.9399614,77.3290374,66.005949,63.8119908,56.5321262,121.4204591,80.0201135,82.9247008,67.4908534,53.6051078,44.7342409,38.4548223,35.7450617,34.8617826,34.4156545,33.1834541,29.9655238,324.2680184,281.6152196,248.1951853,155.1001218,105.9575465,103.4062514,83.9814014,61.4780299,61.2641651,56.2971545,54.71355,52.1921935,217.8169864,206.874293,173.6767096,150.496066,130.3591324,109.0238874,104.6030008,95.3101973,89.7612569,80.2332068,75.1992823,69.7409501,330.7772605,278.7560868,209.0049225,155.7020518,123.5801324,89.8117225,75.1404681,69.2567103,61.3672807,55.12825,52.8873971,50.4779724,1.48584807,1.512943635,NaN,#VALUE!
114,527.7589145,401.6956357,288.0702383,208.5490166,177.2694393,136.5322642,106.8025154,84.3702343,75.1223431,64.5843611,62.454032,55.5959462,120.7593555,79.3506504,80.8867886,65.7547849,52.2276359,43.2089612,37.3806221,34.3744275,33.3157529,33.2204214,31.8976357,28.7980103,321.1294023,275.3608479,241.9507397,150.1043695,101.9623442,98.7215629,80.3204195,59.0705935,58.1539295,54.0083776,52.315069,50.1391356,226.5537029,249.9365456,203.8279939,160.8805524,134.8713803,111.3051528,107.6170124,97.6446384,91.2440803,80.7549656,75.6250008,69.6610902,362.738583,284.502334,211.3368084,157.4753221,119.7251208,90.2578814,75.8227498,66.861804,59.2970327,53.2925001,51.9726361,50.1858761,1.674864117,1.653963472,NaN,#VALUE!
115,531.5617422,406.6405717,289.4632693,206.3407336,176.2012841,134.0490531,104.7359327,82.720836,73.4626822,63.1045537,61.9303375,55.5275591,120.2005588,79.2073552,80.2478423,65.0601272,51.5111962,42.4545975,36.5883282,33.6281967,32.6391712,32.6559047,30.953192,27.9154261,330.1575255,277.1110033,249.1934564,149.9515758,100.0462814,96.2792775,77.8210415,57.4263991,56.0288026,53.5742389,52.4193923,49.4513261,231.2260236,267.8525463,226.002455,179.6072768,153.9291182,127.8515865,118.124463,104.3638526,98.6128987,87.2915708,81.3113078,74.8972501,370.865226,285.5977325,210.1937339,155.4495238,114.6566252,90.0688374,77.3603247,65.9319068,57.6144854,50.9648097,49.4243216,48.1027168,1.651953081,1.796865665,NaN,#VALUE!
116,515.9837696,407.489641,295.4915176,205.721848,176.8567964,132.6704264,106.4980099,83.7258163,75.0881944,65.9098753,64.946276,58.3200932,119.6621749,79.1749144,79.8612588,64.3150877,50.8466333,41.8715277,36.2521804,33.5886792,33.1810676,34.4924705,32.5620973,28.725309,336.4627529,289.1533008,250.1419681,157.4783142,101.9339006,99.2294258,79.621464,57.5630864,55.8546583,53.5779054,53.1374529,50.4845485,236.549042,263.5282466,224.4794499,184.2935886,166.8072242,139.0902127,126.5401721,110.0771109,103.2985738,92.2034924,84.833773,78.7313107,367.981791,276.4105334,203.3060056,150.0027458,111.0579633,89.9692494,77.5195476,64.7579503,56.4625598,50.3384973,48.1840241,46.5804641,1.744944933,1.840944168,NaN,#VALUE!
117,511.7521762,410.8789415,304.7111188,209.4488302,178.9001397,133.9118775,108.5645207,88.5093364,79.7712516,70.1262928,68.3586284,60.9592668,119.9607995,79.6829966,80.3668783,65.045579,50.986734,41.8801219,36.3509692,33.1063278,33.8047916,34.7771914,31.9337369,27.9413112,350.1265067,311.0672316,255.921263,158.7618223,103.1612462,99.3756022,82.2754075,59.0511433,57.7376518,56.6867142,58.6326427,54.8579768,238.9660521,265.2599534,227.8605627,191.5546844,182.3033459,153.4522686,139.0887871,117.8357892,110.2493018,98.6246346,90.9033069,83.0038268,376.4218221,286.6729614,206.7987883,156.8463834,113.8818917,91.8004011,77.6049593,64.6370132,56.5455462,50.6336722,48.6065132,46.3860482,1.836589077,1.91529723,NaN,#VALUE!
118,530.6795338,426.5966367,325.5044597,225.0426656,191.2818076,140.0860198,114.0609139,93.6254606,85.3831957,76.198278,75.0188381,65.2714893,120.9893921,80.6191435,81.4785664,68.3022043,51.5117774,42.471185,39.4933388,35.2613433,36.8440303,36.0165079,32.685433,28.7525224,361.3972014,316.9113601,266.8894272,161.4951265,105.1105448,99.2953131,81.5615718,59.7220089,58.0250976,56.1314339,57.3290685,54.3856261,238.0302175,267.9436842,228.1210778,193.9738608,179.1070125,153.4511871,139.5226321,119.5416999,110.5095946,100.1249402,92.1506521,83.7198331,398.8524048,299.751438,221.8055199,169.3254059,133.0842834,108.1348292,90.3546747,73.0964504,63.4758581,55.1513526,53.1386325,51.6434903,1.952491965,1.924081558,NaN,#VALUE!
119,548.2039674,437.7872901,332.3679115,228.0568699,193.7744011,138.5567599,112.9042291,96.2859299,88.8916498,82.3511487,81.9587106,70.426326,122.8893194,82.2149472,83.2148497,70.3225751,52.5646087,44.2037939,39.1404043,34.9207637,35.9110615,36.5374923,32.4466206,29.0921891,370.1689724,321.0555851,270.4062219,162.3206732,104.2163766,98.0763462,80.9724011,62.3239884,62.0420615,60.7122936,58.509554,57.2844796,238.0860547,268.5976473,236.5221682,199.734619,185.2060588,162.9732745,146.2252943,121.6178906,113.0325832,102.0168024,93.1501705,84.3444565,432.3684639,310.6040464,231.9743466,180.8194862,141.5367006,118.9491264,100.8775476,81.9531204,70.5743353,60.2130724,57.6498583,54.6904644,2.082545787,2.041885671,NaN,#VALUE!
120,560.1177205,447.967009,346.8409302,242.0097925,207.3006971,151.2741525,119.9957906,96.7087563,87.5006109,80.7279767,81.5045879,72.5638904,125.413586,84.4416513,86.8722551,73.8413067,55.2865934,46.8361114,39.9357066,35.8489681,34.6853592,35.2921009,31.8762437,29.7081782,390.8982691,346.283373,278.2430367,168.0619101,110.2526427,104.7540913,85.0901863,65.3814993,65.9693223,63.5331121,59.3175839,58.911888,236.9706827,267.5474367,240.2416104,206.1778928,187.5548792,167.4177866,149.1574014,127.0418513,120.2497533,108.8468237,100.0795363,90.2770274,458.5366165,338.3545689,246.1113385,186.5854767,144.6890628,122.8543349,101.6681783,81.7768512,70.5009892,60.8690619,57.788605,54.0672618,2.124661662,2.144003484,NaN,#VALUE!
121,585.397713,473.4438269,364.3088148,268.0087465,228.3101756,170.6154278,128.0533512,104.034636,91.6968516,81.2331162,81.0368485,72.9500328,127.6441004,86.6999969,92.3641524,80.1608988,61.6278929,52.7645788,46.2239928,41.21454,41.6872335,41.9847175,39.038517,35.0441283,391.8668176,362.7111167,296.3831881,186.531245,126.1710712,123.1768456,102.2100061,77.0695858,75.5820749,70.6015299,64.0577689,60.1928222,239.9652777,263.8652406,234.9586481,205.6186748,182.9019683,161.8238481,148.5008145,127.6086221,118.9401154,109.6384478,99.9998393,91.6108235,488.9368049,367.1541897,260.7001966,205.7621965,152.1338129,127.7951395,104.4095707,86.5955511,73.0631712,63.2882251,58.7736521,53.8774612,2.244944601,2.263219364,NaN,#VALUE!
122,574.9184729,480.9227373,364.6388411,264.0934736,225.9441109,174.6462109,134.9779003,107.0281552,92.4835518,80.908714,79.1591703,70.849601,128.6735352,87.4700304,93.0593496,80.1916204,61.9256273,51.7487125,44.5387441,43.1008177,45.6331335,47.7473283,45.0270388,40.5252426,414.7145999,384.9268198,313.5549434,197.8939256,137.2446514,132.664814,105.411615,78.0712038,77.496709,75.6912359,66.9343493,63.0796229,242.9022807,258.0119164,227.9090369,210.1419864,184.9902383,158.0835087,154.3226676,131.0481952,121.9720988,109.4478387,99.7281185,92.4233546,504.5859234,390.5225337,263.9350238,207.5838383,154.2325029,128.930582,107.4116941,91.7969427,77.5290585,68.4119659,64.1336888,59.2356127,1.919473119,2.145101525,NaN,#VALUE!
123,552.2436299,460.6154605,353.5627363,256.503184,221.2286288,174.0019345,136.1354983,107.9775862,93.8356705,82.935993,81.3922577,72.7272081,128.6753983,87.7804594,92.2991165,78.665956,60.3161758,51.6482256,43.5482404,41.3648353,43.4571537,45.7206364,43.5342524,39.2420639,429.8805936,388.9475308,317.5831379,203.1455597,140.2017478,132.4582546,103.5657704,76.0902042,73.3875243,71.6571251,65.008251,61.531566,245.1050632,254.3407869,224.6685505,209.5511257,184.1183606,158.7283522,153.883765,131.6838419,123.4914826,113.2155464,104.5037155,96.5626596,507.2596168,401.9425905,276.7070443,207.044442,150.5618572,125.4501282,104.4272462,90.1259718,77.1619157,67.7893389,63.4876834,59.3861481,1.991575497,2.124866198,NaN,#VALUE!
124,544.7432682,440.8555552,340.1790357,244.759048,213.6359484,170.6691596,133.7326245,105.9219559,93.5635856,82.7912716,82.8109076,73.2932304,129.1750747,88.2014841,92.3259061,77.5956106,59.6320415,50.5514919,42.7693043,39.852253,41.1893883,45.4759307,42.2942185,37.2560773,452.2376224,403.7544141,315.8280475,201.1420934,138.8469057,131.7982106,103.1316962,76.3102532,71.9726189,70.0165301,64.7504346,61.3061793,256.2526401,273.4670808,247.4542242,223.2552202,196.1467316,167.1080605,160.1959464,137.989496,127.3265798,115.3392243,105.2361035,96.8555316,519.3076738,406.3281493,282.6049554,208.243199,146.6807,123.7061876,102.5541348,87.6656495,75.6751812,66.5353857,63.1452052,59.0811478,2.074796466,2.345415576,NaN,#VALUE!
125,531.9836946,430.2287141,333.2615308,241.7862735,216.326649,170.5312958,133.1586031,105.2524172,92.4741101,83.1244912,82.5093798,73.2694039,129.053176,88.3290422,92.3241136,77.199545,59.480538,50.1960526,42.2308434,38.9119019,39.5205457,44.189562,41.0187164,36.2400785,461.9296769,403.5852575,316.899498,198.8991546,135.9898828,127.3783035,101.5824881,76.5505913,72.0311319,68.9018276,64.6210173,61.0683575,262.9115663,283.2892505,259.0059973,229.9456829,205.1006412,171.0045836,159.7080119,140.5249733,128.5347282,116.8315802,105.9483896,97.5331609,521.682595,410.3425111,291.0254155,216.0837452,150.8042822,127.2400237,103.6980974,88.0954774,75.3209471,65.3676151,61.9577404,57.7132652,2.094675159,2.409729406,NaN,#VALUE!
126,531.1396438,429.1209464,328.9518489,240.3175347,214.8014647,168.0336756,130.0453879,101.6611771,90.3010385,82.234943,81.8971717,74.0013334,129.1981612,88.5301923,92.2808592,76.817507,59.4556504,49.9216425,41.9398559,38.3114162,38.2584006,41.9129392,38.6687729,34.4051638,451.2232576,391.9364046,319.5669128,198.620339,130.5869734,120.7791838,97.1399944,75.4186558,69.3906301,68.1216271,64.7560052,61.4172853,259.1043658,279.8392634,254.7959773,229.3373191,209.3625358,174.2156746,160.8892041,144.2042419,133.1009685,120.4810218,108.4817396,98.7015284,528.4877635,411.5309278,305.8921859,225.2783082,158.3822744,128.8321397,104.7026177,90.1993082,75.8373213,66.6330774,63.0947267,58.8271002,2.155322019,2.344474398,NaN,#VALUE!
127,531.0955427,446.8962637,336.7211189,245.8573852,218.713311,171.3698147,134.786721,103.8788843,89.6699754,80.0438183,79.6504827,72.834383,130.3869241,89.5255078,92.9365889,77.0555188,60.1647647,49.8683407,41.8054177,37.9442913,37.4820739,40.5365296,37.1829052,33.3932875,437.5674089,383.0014841,313.5265775,196.5860677,129.0050363,119.6789975,97.5142299,76.7407221,69.4424847,67.6695508,64.3742513,60.3090025,256.4507191,274.3494926,255.5888143,234.5795826,221.8327066,183.6119776,167.1176204,148.0915861,137.7790542,123.7250088,111.5976184,101.3064551,533.9165212,407.8457596,301.7296393,226.1313707,160.0992477,128.3013012,104.7080592,89.6609468,74.8115933,65.1816816,62.0439914,57.608383,2.057613189,2.404552927,NaN,#VALUE!
128,533.8019933,461.0114635,348.4161971,251.8529267,218.6554322,168.7258148,133.2183323,104.4029888,89.9164841,79.7641281,79.7920633,73.171953,130.7698796,90.1812999,93.6796128,77.2718474,60.5390849,49.8305241,41.7249137,37.7380195,37.3545429,40.6874815,37.0978195,33.2517434,431.31918,380.83434,308.8015272,194.8656961,129.1007071,122.2254809,98.6872816,75.9622243,68.8483671,66.6834127,64.5784249,59.3902852,253.8628296,275.4747091,256.806468,235.2409502,222.4696671,187.0356381,172.2335777,151.3424399,142.0019289,127.1458546,114.7735005,104.4948431,542.3520864,411.3473619,294.3067081,217.6361242,153.3831399,127.2990938,104.3857083,87.9582474,74.4632445,64.3282784,64.5511083,58.1792895,1.955861235,2.334905755,NaN,#VALUE!
129,530.1633993,453.6188426,353.5566771,254.8092903,225.9018765,176.1850079,136.6537384,106.9161705,92.4077173,80.0915665,79.5770912,74.4492852,130.6572869,90.2975442,94.0247976,78.8164322,60.7744624,49.7136331,42.8315301,38.5148605,37.94773,41.3321304,38.1243151,34.3252127,447.5792638,384.5117702,307.428699,194.374936,125.9585894,119.3579548,97.3229217,77.7689772,72.3739775,68.3779854,66.2211183,61.3302705,251.8402346,274.4594073,257.2709083,235.6701468,220.6115184,191.9018783,177.9641852,154.4653794,144.8173828,128.8563424,117.3858577,106.4979198,550.8834381,424.9748887,299.7333828,221.2835807,154.4967014,129.0640456,107.0116934,91.5407041,77.3643259,66.5777543,65.4553246,58.2045818,2.028637467,2.320631222,NaN,#VALUE!
130,539.199581,458.4861266,359.6804173,257.3061784,242.7963194,188.9123236,144.0342457,111.3330232,95.715402,83.6885287,82.8002807,77.0738611,132.1117538,91.2468411,95.1397511,79.2901041,61.4116763,50.2325285,43.7031528,39.5702681,39.2271062,42.4588663,39.7777398,36.2523681,494.9378287,418.428929,312.2398064,195.1252396,127.9912936,122.6931681,100.910964,82.9608111,81.2838042,77.96719,74.8780995,66.9548739,252.1548475,281.8610584,258.677742,236.765561,223.6537722,196.2256765,181.5816692,155.5207907,146.9463431,130.2511973,119.4207418,108.8173675,560.522527,438.4172171,311.8668266,233.2354089,161.7947743,134.1818262,109.6241062,91.9763883,76.619935,66.4435401,64.2955092,56.3786782,2.282680425,2.59921991,NaN,#VALUE!
131,540.1273544,449.6514963,364.4826276,263.5807158,248.8616943,195.3524161,150.0329786,116.4329217,100.6021605,88.0104445,88.5922704,80.4892421,133.2778378,92.2494943,96.1061166,79.4751579,61.6143798,50.3806927,43.2682529,39.7852599,39.9398646,43.9117541,42.3423988,37.364539,506.9211746,439.6467741,336.1744424,209.9414966,136.6480042,130.6392164,104.9914506,86.1131533,84.2347859,82.9233237,80.701854,71.5569171,252.8823308,276.0621423,253.5615696,236.4285609,228.6419198,197.3537597,184.9992475,156.7691172,150.4033904,130.723875,120.0157073,110.5889244,565.2199762,445.7251437,326.3291218,243.6338751,175.1797139,141.5064162,111.114859,91.7247386,76.0452252,65.0082796,62.2683473,54.5693655,2.201817945,2.443454951,NaN,#VALUE!
132,552.9008531,453.7075529,358.8161132,255.7161812,238.2685867,187.3595706,146.203501,115.021278,103.268973,88.6420154,90.4737957,82.2942199,134.4019578,93.0914995,97.0642261,79.8578054,62.0973514,50.5937942,43.0123771,39.31793,39.886533,44.6132158,43.0381128,37.1411793,537.2746456,464.3066786,358.5734378,225.6918669,144.5760042,134.47962,103.9587035,84.4461396,81.7955737,79.8552503,78.5999693,71.6318507,255.5535747,278.0851135,258.1722994,238.4215337,232.2371892,197.4690335,179.2101317,155.6504055,147.7376177,130.2482535,121.5243401,112.0566398,589.7009788,455.0569649,333.9832022,247.3604953,179.477217,144.1473256,111.3145154,91.1366298,76.8630731,65.8449697,62.2426524,55.2461782,2.278637301,2.499455042,NaN,#VALUE!
133,557.1883045,452.2829218,356.305482,257.0525759,236.7416468,184.0862947,141.8751251,110.4903963,99.7908651,86.34926,89.5585845,82.0899888,135.4618953,94.2179316,97.945619,80.3283857,62.3842373,50.6902231,42.7909161,38.7148131,40.0292417,43.1259401,41.8877585,36.7882674,564.7804874,463.7450595,362.5330787,226.2539178,143.8323377,131.9009422,102.2588586,82.5072018,76.8030069,75.7197754,74.3279495,69.4085436,256.7702657,278.1823521,265.6662893,248.2393596,238.5174986,203.1114832,183.0438546,157.3894394,146.9843074,130.5126367,122.6080629,113.4242718,604.5931952,468.2665236,332.6157202,241.9609399,176.8838868,142.6963013,111.5083989,91.9449624,77.9794608,67.4100748,64.0622136,58.4241373,2.365564467,2.648945481,NaN,#VALUE!
134,544.6080744,450.7596571,360.6920771,262.6391761,237.9385534,185.6811826,142.1946367,112.3777171,98.8140118,86.1250552,86.9231944,80.4971408,136.3677773,95.5819112,99.5724989,81.5645764,63.2345326,51.2579734,42.9874757,38.5928818,39.121105,41.9129668,41.9398226,38.0267211,567.3337979,464.9314635,359.9146507,222.4242375,143.4575198,133.8578406,104.7672367,85.2996309,78.0102829,74.1019624,72.8361321,67.0183772,259.7630719,282.825959,280.529158,259.6600701,244.3435365,206.0985309,181.657189,157.2506356,142.2518099,127.9256799,120.6950325,113.0488109,617.6668157,484.2099831,339.4712852,241.3281021,172.2914046,141.8775517,111.1687884,92.6871067,78.7774539,69.5472505,68.1642896,62.3237856,2.360847489,2.593102253,NaN,#VALUE!
135,534.7455241,446.8889242,361.9527154,269.4435318,246.72508,191.172642,147.1366732,114.2955698,99.3675697,86.5179602,86.2136298,79.9291872,137.3261237,96.7642083,101.0322963,82.9246448,64.2629896,51.9732614,43.3312289,38.8522363,39.0367517,41.8999296,42.2749536,38.8765469,566.5718666,471.3971174,363.1690016,226.6049646,143.4435818,134.1288783,107.0405464,86.6415607,78.700779,75.9821805,74.366218,69.0883888,262.7540041,298.7058373,292.5034178,271.0160317,252.6515126,209.4283995,187.40574,161.9835525,146.1757057,129.8981836,122.0750434,114.0632539,633.8652354,502.5348934,362.1553063,254.931059,180.9083465,151.5010677,119.1874145,95.6654336,79.3227561,69.3949239,69.4912586,65.641954,2.503030683,2.676710232,NaN,#VALUE!
