Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
124,624.0749367,488.2253879,307.17415,211.8197053,154.7203643,113.4442729,91.079089,78.8048039,64.1734121,55.8561396,52.037814,47.9499197,191.6748511,127.3238981,100.0536138,74.6861956,62.3290112,52.8048399,46.813542,42.2223059,39.6825893,39.1996507,35.205899,32.8586003,427.0533503,396.1527471,334.8411557,227.7436012,159.54451,145.8852779,122.1169849,90.1469702,87.7355819,76.747945,62.7268904,58.8812804,208.2406511,185.5224327,162.4743623,133.5453151,123.26151,94.4401345,81.506048,67.8769754,65.7719145,57.7655615,52.1427198,47.461298,217.1518771,152.1070868,97.8662694,74.3537391,57.578524,48.5128079,38.9916062,34.5255695,31.4849442,30.0184023,28.5900202,26.3338007,1.8599504,1.890362,0.1111311,0.0841817
125,642.7130348,501.4049835,315.3769749,220.8562581,158.762855,116.5698643,92.9836214,80.5286015,65.9554165,57.6404298,53.2838895,48.6821497,196.0369922,130.3430205,102.5911729,78.1735818,68.5058609,58.0723048,50.3555454,43.8379682,40.8371661,40.2166657,35.4674003,32.6166822,447.3855805,413.5461501,339.08863,226.6596404,155.7363168,143.2045713,121.8210628,90.624896,86.9908208,77.0083069,63.029257,59.336714,208.4526719,190.1834081,167.1102643,142.9121982,139.9411803,108.2898018,89.3325181,74.7554663,71.3348094,62.6550786,55.3028121,49.2330628,220.260421,162.7137201,104.6708068,83.9457209,66.1353863,52.0859233,41.0103465,35.8791728,32.0820703,30.6222409,28.8003897,26.6804521,2.021772,2.1134348,0.108927,0.0863858
126,655.9426995,510.1993925,324.0215158,227.8796299,167.4524223,121.8322722,97.0030886,83.978915,69.0419398,59.9456534,55.8433458,50.7518083,200.4863048,133.5806247,104.9236167,78.8860017,67.2419857,56.7586276,51.0266827,44.2420299,41.3615559,41.2484231,36.428549,33.3231971,476.1469205,435.5028669,358.0296549,233.3260094,157.6001189,145.0591507,122.7556757,90.7720467,86.4387539,75.9398765,63.500833,59.6920868,210.1653123,196.8083157,179.6011181,150.0616904,147.034525,113.5071596,94.1888667,79.6830914,75.3064352,66.7251814,58.9905244,52.8426391,222.3295158,176.1189686,121.4842451,91.9460827,70.3446395,55.8837849,43.385459,37.8795311,34.0237948,31.0776284,29.689479,28.2349326,2.0765178,2.1526569,0.1054882,0.0898246
127,646.8109358,516.8487518,340.5183482,241.6375531,182.4976887,132.2637652,105.0417273,91.4679345,75.9135202,66.4640962,62.3684069,55.2800522,204.371884,137.2104751,108.4066366,80.9362683,67.5423897,59.7813612,53.5518879,48.3582946,43.6721653,43.5728165,38.6921803,35.0093915,493.5497459,446.6980531,376.5552593,252.3669507,167.4325923,152.8781161,126.8527723,93.0105608,89.1947578,77.4456527,65.2451505,62.2285668,211.416639,204.108815,193.1867092,159.1013503,148.8477882,114.6189961,97.3222953,83.4324779,80.3376059,71.1447184,62.9230938,56.1116518,230.1546732,182.0820562,131.9197047,102.8557175,79.6832046,67.568464,47.6366666,40.7853254,36.4609334,31.9486787,31.6253931,28.8440594,2.2592096,2.3385908,0.1009531,0.0943597
128,654.8346482,540.599339,359.7376886,256.260334,193.9861744,143.138547,110.8750746,95.5415154,80.465917,68.7499846,65.4886461,59.5044517,206.6178602,140.0681146,111.5188867,82.6886484,68.698708,64.1656242,57.0029977,50.1736849,47.2359614,46.5958495,43.2504214,38.8851938,500.5166756,454.4606351,381.778832,260.3123805,172.9699733,162.793097,138.4623107,99.5704691,97.2022779,83.5804205,70.2756673,66.1984879,216.6125419,206.7554261,192.596893,161.1535825,142.8437364,109.4789893,97.3224131,84.7064045,80.3282952,72.7529885,65.0942094,58.4269428,234.5547476,183.8304574,133.0342451,105.7773027,83.9459565,72.2591664,53.9547032,44.3056435,39.4199059,34.2514061,33.9962726,30.6296788,2.0074301,2.2670906,0.0996722,0.0956406
129,661.0705822,544.7341335,368.697443,268.5362434,201.2340412,147.231192,113.5977645,97.3765333,82.7618094,69.6987781,64.5252186,58.4191453,207.197587,141.2330639,117.1551535,89.5306498,68.8487733,65.3177131,58.7214386,48.9777607,46.5043302,46.0711464,41.4842774,37.7073861,502.824393,455.7270693,385.8296915,270.2996686,180.9179381,172.9765723,147.1035982,105.1967087,101.8650477,87.7150463,74.585257,69.4777765,219.2452451,214.7599693,200.263201,165.7432343,149.9379422,118.3703778,105.3638237,88.3981446,82.6631967,73.1923283,65.2496957,57.7363062,244.3132213,188.9905735,131.5262174,103.0965332,82.5580338,68.9408406,52.7189757,43.3692476,38.5494184,33.7506854,33.1578705,30.1540859,2.0976451,2.3451278,0.0994876,0.0958252
130,668.2955202,554.7836872,376.2996853,276.0377998,217.8804487,158.8625426,121.7473941,102.5615444,87.5219581,73.6948453,67.6886348,59.9062475,211.1539557,144.0480374,118.3085218,89.7335532,69.5170661,64.0877427,57.206787,48.2086508,45.472121,47.1338625,42.0224134,37.9784936,512.3413186,457.2629747,384.9096589,270.3154241,181.6411795,170.0053397,146.0627233,106.4766179,102.7992015,90.9905947,77.4951071,70.1895403,222.8465699,221.156386,211.9679553,174.8640331,168.4024885,135.5980542,118.8621502,96.5368092,92.5771574,81.8145975,73.418521,63.067761,261.379384,201.4539333,136.7719182,103.8861217,84.8090054,72.506718,57.5584163,46.8702563,39.774927,34.5913133,32.8059495,29.9126234,2.4266857,2.5812985,0.0981721,0.0971407
131,670.7853975,551.181742,376.4902729,271.2161835,220.3894347,163.0768941,125.5181924,102.9127665,87.1629268,75.7883699,72.4210652,64.4530136,214.1226146,145.9899977,119.8224081,90.4241814,70.6670356,63.4859343,58.2666382,49.1020616,45.5961498,46.749561,41.441601,37.8530642,525.0287803,461.4775667,389.425937,272.8809672,183.8036769,168.5347097,146.8976778,109.9791982,110.068785,97.3487646,82.541025,74.9267585,226.8417966,224.1100348,222.8069991,188.8579745,179.3520091,145.1649526,125.25055,102.3655936,98.7681145,88.2660163,78.9574078,67.979039,285.2859144,214.6392167,148.0247403,106.7486571,85.4471135,75.0075651,62.0947401,52.7202365,44.468217,38.3681682,36.0382755,32.3340155,2.2510877,2.6000475,0.0943294,0.1009834
132,655.6204542,539.7128863,378.2985366,273.835953,225.5276398,164.3748423,126.9261087,102.8377256,88.1455994,75.527166,73.2529944,65.5088503,215.4451731,148.2790751,121.7921097,91.4613915,71.7510378,63.2778988,57.7489204,48.8598026,45.0683374,45.7009559,40.4508428,37.4803516,526.050563,453.8274295,382.8275378,269.4459285,179.3650487,162.0029234,140.4530308,105.9139457,103.2789894,93.728929,79.22935,72.8986993,228.6604578,221.9313768,238.6381727,205.2189102,193.1274879,154.9460479,131.5668231,109.0945722,105.0655457,93.05508,84.0617356,71.2720064,315.5375855,244.9450376,180.9337643,131.4274744,99.5770361,91.7743697,71.9159401,60.3974789,52.1946128,45.2928418,42.1355719,38.2924656,2.4648278,2.5192328,0.0936139,0.1016989
133,656.6504977,556.7329333,397.4794433,290.7331029,239.2770174,175.088194,134.2517747,108.0641905,92.3990267,78.6222583,74.043001,66.8544781,219.1436888,152.0585458,125.6121617,94.63785,75.5301142,68.0704348,62.6377741,53.5989877,48.0841023,47.4910512,41.5632719,37.9830577,510.4743194,443.3918898,373.6724129,263.9681805,177.2199686,156.758448,138.6322258,106.082,103.108742,94.0230006,78.2311553,71.2266283,232.1312088,222.6398184,234.8626736,204.1085126,192.5490316,156.7809622,136.0014873,115.6189923,108.1950831,96.5027273,86.9263288,74.7740269,348.2663986,278.5631749,213.9344424,169.9051031,127.1723933,112.6786885,83.784649,66.0574591,55.934993,49.7055508,46.5351526,41.5995449,2.3837629,2.4130122,0.0896558,0.105657
134,651.0330708,554.3060735,401.8122549,292.8550152,243.5164715,180.7622846,139.6486085,113.771302,96.8161128,82.904198,79.5876028,71.4949869,220.2191388,153.8085489,126.8933314,95.2196801,76.423984,69.2204056,64.8546567,57.7533172,53.6143662,53.4701339,45.881874,43.2799399,507.7668398,434.9419613,364.9286866,258.5251636,172.2339932,152.9517811,135.6984381,103.937262,101.5803465,93.7932564,78.09263,71.2898685,232.4602179,222.355495,231.2579209,201.3986987,192.2862018,153.4754698,136.9027962,116.1271945,108.4812603,97.4353223,87.3504137,75.1851307,373.7953653,304.7160152,235.5429472,190.3586172,143.0777681,123.3478492,97.5336086,77.0878973,63.2249143,53.6982963,51.6792614,45.9993429,2.2328391,2.2671864,0.0880403,0.1072725
135,643.4995708,536.9974249,395.5428533,289.8361609,242.3491644,178.8912507,139.2585861,112.7794246,95.9026872,82.1952635,81.1308648,73.0531653,220.8330772,154.5773936,127.7584879,95.8462697,76.687137,68.3203149,63.2563342,56.2015101,52.5393368,53.2307415,46.5992382,45.5444654,528.6548274,457.1069004,368.9822208,258.7756993,171.3341849,154.0529876,135.25727,103.0081437,98.7707371,90.0892735,76.0771336,69.7435595,233.8399363,227.9437404,241.8100738,212.8304516,197.1795442,158.541473,148.3129175,122.9052167,114.9477848,100.9197644,90.3824615,78.3256884,398.6350923,316.1593719,245.3826623,195.4579595,144.7414422,128.8493875,106.5626862,83.8680703,68.5368202,58.1706003,57.8625288,52.833099,2.2983799,2.5315645,0.0860554,0.1092574
136,649.1900497,534.6995305,392.9801215,290.0797164,248.5970951,183.9496247,142.071185,113.9163151,97.8836434,84.1780339,83.316357,71.7560058,221.4386835,155.4620833,128.5259918,95.9461581,76.8352933,67.5593482,61.7967522,54.3434989,50.3830629,50.7032412,44.3311045,42.8050106,534.9634999,461.9724603,373.8590184,258.3816842,173.3983139,154.9072921,135.6361306,105.2034942,99.0631764,89.1367298,77.4136346,70.5912394,239.2453512,237.8434863,264.0800391,231.6028178,215.9477214,171.1766314,159.4011428,131.345706,123.9597841,109.2390619,98.458883,87.6639653,409.2083191,313.8024136,234.0397773,185.3365529,137.6810402,122.8675747,102.3535382,80.9571037,66.5638637,57.1031651,55.8852144,52.0198266,2.3372417,2.682323,0.084613,0.1106998
137,652.9964922,543.946889,394.5122454,292.0889954,243.233138,183.3856735,143.4244933,112.6841598,101.2765017,87.2548662,86.0143803,73.8500507,221.3534665,155.9683765,129.3566552,98.5299131,78.575731,67.1611931,60.6949189,52.8366904,51.0811644,50.1768111,42.9135795,42.1062618,538.4492632,463.080401,371.2105848,255.7291119,172.1418089,152.5776727,132.0536724,103.9669137,96.1503027,86.5587381,77.3991363,70.8738934,246.3968102,266.5807243,286.6841322,256.5870439,235.0896727,186.4639805,171.0255655,139.909333,130.6331289,115.4319845,102.8158066,90.4614498,404.1890318,302.0442951,227.1382198,178.0402668,132.2209602,121.5421647,100.225767,78.0695853,65.0705124,56.3939555,55.3454735,50.5681835,2.2312455,2.629069,0.0823051,0.1130077
138,648.7659924,543.6566308,399.2497345,293.3741651,240.9146881,179.7417452,140.602975,110.5661464,98.3786757,84.6596654,83.1266716,71.7861511,221.6220606,157.1543413,130.1573011,99.1192019,78.890855,66.802285,59.9746287,52.1133445,51.0291474,49.9628638,42.2624966,40.9109146,552.7994644,473.2926504,376.8849349,257.5685584,171.8226336,151.8074074,130.3193162,102.7658899,92.7809534,84.0856607,75.5690477,69.2014052,251.7665786,275.1773924,289.7795527,266.321067,239.9035614,196.3415311,176.6059494,146.170556,133.4566904,119.1346384,105.2359757,91.5528845,398.9167125,294.1864593,226.5063717,176.7399185,128.3022947,116.56019,96.0676031,75.9680952,63.1481471,54.5429621,53.4445884,48.6317094,2.1847244,2.539179,0.0797894,0.1155234
139,646.9297915,552.2621468,401.0093338,302.9914729,248.3357933,181.834432,139.0248686,112.30534,97.3433202,83.7137752,81.432936,71.8940379,222.2457273,158.2551257,131.6230875,99.7965264,79.2385588,67.1317057,59.7796373,52.4754402,49.6391717,48.5817676,41.5171807,39.5240586,568.316558,490.1519664,391.8264822,265.7349678,176.1020133,156.391876,134.0596658,105.4210086,94.862694,86.242425,77.1016622,69.9610557,260.1969045,283.1848148,289.4217947,265.3822054,240.9882727,197.6489717,178.0580119,150.0991811,135.9749593,120.7654887,107.3101046,92.0859666,385.1717965,287.1888274,221.7287444,172.5044512,128.6815119,115.2130061,93.8263548,74.5542793,61.897269,53.3763972,51.4397534,46.8672471,2.344387,2.6787312,0.0775046,0.1178082
140,658.1433644,566.5337054,416.6998287,313.4119794,266.1061533,193.146013,146.1139833,117.469979,102.0297338,85.1414617,82.5774342,73.5005154,223.4941038,160.5962178,133.8816545,101.4432174,81.768539,69.1197504,60.2318333,52.3022095,48.7851832,48.9624835,42.3673023,40.2253312,574.8403704,494.7626605,403.4360014,279.6284745,182.2174917,163.4122138,142.6073293,111.9728701,100.2004705,91.3627454,80.5751684,73.8941057,282.4314163,285.2854023,295.4308489,270.7913376,244.9162115,200.6933471,177.9612982,150.2818747,133.9285124,119.2853942,106.261193,91.9534189,378.5821605,286.3478645,218.7416109,174.8978956,137.5756068,120.7094012,97.9700844,76.2410906,62.5645429,52.3321145,50.3397037,45.6075459,2.4101334,2.6572764,0.0736849,0.1216279
141,669.6555268,565.6201357,425.1319627,319.1210474,278.0290693,203.5413141,158.2190259,126.2775429,108.2783808,91.2371704,88.9790139,79.1456353,224.9622727,162.3386705,136.037276,102.951557,82.5186581,70.8626531,64.3515446,53.4261684,48.8591303,50.0079766,43.7645164,41.1359698,593.7823328,507.1151718,406.9036813,280.094252,184.2101448,169.3636643,148.4667034,115.3198942,102.7371395,95.1088892,84.9048403,79.1815263,282.2459965,287.1115623,301.8767523,279.6668948,253.9395139,207.9430269,180.1545351,152.6880184,136.3342845,119.3997029,106.9899832,93.8824057,379.8177926,289.0282966,217.101079,175.8658236,138.7272982,121.6612874,101.0943274,79.0282366,66.4667574,55.249643,52.6888374,46.2746888,2.3017726,2.6280873,0.0723579,0.1229549
142,671.5271848,564.8027248,425.2738231,320.7376319,278.840946,206.6310677,159.2705257,125.4073397,105.3896804,90.4976163,88.3454935,79.3820164,227.2870416,163.9910082,137.8620501,104.4281948,83.1243186,71.2889346,66.600023,54.2997288,50.1420345,50.3561138,44.167166,40.739231,607.688839,521.4696555,414.7354406,283.0226529,189.4045381,174.580791,157.6678198,118.664938,108.1115114,99.724486,87.6109318,82.3140443,276.1826056,304.6223187,317.6505551,289.2996419,260.9114529,213.7164883,181.5547646,152.7199582,135.6055307,118.7087214,106.8679973,93.927082,394.1998981,298.9534416,222.9280068,179.6608006,137.8797062,122.0073018,101.8673968,79.7897487,67.0769513,58.0078209,54.6421686,47.7191765,2.6163171,2.8770447,0.0704885,0.1248243
143,674.4374409,559.4189543,430.6956929,327.7127918,285.0626756,213.4409821,165.9415432,131.3369318,107.2526556,92.9183565,89.9034869,81.0571178,228.3242642,165.5293805,139.6066726,106.0386482,85.4088662,79.9476848,77.7044457,61.0865172,58.8482769,56.9927509,48.6473228,43.3552822,619.1567681,539.6364675,431.3372476,289.747871,193.0947364,179.4513843,160.5509825,120.1127872,108.9456503,101.8560439,90.1920933,84.664532,271.7775826,306.1566374,320.9938926,286.0916039,255.567778,208.6023442,179.1384056,153.1839941,137.2335929,120.5003262,108.9976871,96.0365051,414.7807336,311.3463493,237.1464599,186.0699783,145.6423275,124.5091613,98.7691848,76.840983,65.3078881,58.270328,55.1521464,48.833315,2.3758465,2.8070531,0.066715,0.1285978
144,687.5768715,566.9499098,432.8588095,334.5022113,290.2841565,219.0161865,170.896066,139.1713375,113.5194613,97.9973029,96.4678561,83.6134107,228.5074501,166.5368608,143.3365261,114.8594982,89.7540959,81.4060242,78.0235247,63.5246477,60.5134451,58.0469881,49.827151,44.4676246,630.4648538,552.2676885,440.394373,292.0476868,194.6887193,181.8855363,161.2671125,121.1301054,114.0817741,104.601528,93.8864327,86.8739864,268.3743752,298.4140739,315.1374645,282.888042,254.9438181,205.1772186,178.3785921,153.793123,139.5331081,123.1312625,111.4218747,97.431401,421.8872682,325.3477661,244.9249984,194.7386482,153.8587802,129.0918718,100.5903982,78.4245857,65.1381218,58.2658204,55.4747341,48.1210073,2.3031605,2.6238011,0.0656303,0.1296825
145,686.369971,567.5514027,436.803784,345.4380257,307.0188108,235.8252602,180.6904069,150.4547084,123.0834555,106.014872,103.2284801,88.1195776,229.1558913,167.245657,148.8430027,118.257373,92.3261931,82.9172341,79.1618899,65.672577,61.9157418,60.2559972,55.645964,51.5800746,635.720305,555.1805536,442.2102719,294.3954755,199.6978188,188.8699028,165.8634805,125.5229374,121.1535087,111.2368056,96.889353,90.1887908,267.1222704,293.8206535,311.1550993,283.2213434,254.1586529,201.6484511,177.3864726,152.0017852,138.7602214,121.3936044,109.5455516,96.8196367,423.9599263,326.8219229,246.0345152,197.0435091,156.103063,133.1299735,101.6866452,80.8357859,68.3329182,59.6626888,56.9939227,49.1461539,2.3596541,2.6254773,0.0618684,0.1334444
146,670.7741556,581.0073753,452.0298518,360.9467351,322.1228836,248.9811643,192.3669115,162.5681525,132.4723615,113.3422114,106.5157966,89.4125019,231.5085716,169.6248729,157.2258997,125.7777066,102.3509715,92.6447208,84.2990905,72.5245236,66.038589,62.2982725,59.0929274,55.1884292,634.946523,565.733617,448.8278099,299.0642203,210.7462282,199.4424411,172.7226181,132.7534154,129.8691123,117.2424272,101.5553193,95.380135,266.4674748,293.9610329,311.7362652,285.2293186,255.1999616,201.3999015,182.4912459,155.7528688,142.4032919,122.4785316,109.6423618,98.5480067,413.3199192,336.8808651,254.4121927,197.940266,154.3921894,129.5025271,100.1345605,78.9230209,67.1581035,58.0153533,54.9627531,47.5519953,2.7257059,2.7888788,0.0579564,0.1373564
147,661.3443915,606.7590933,480.6780348,384.4124777,336.4627836,260.0869304,201.0405411,170.283642,135.068946,113.9198621,108.1035131,90.3357154,235.5125807,177.9892422,183.2048203,154.6050356,122.7166653,106.9205479,88.0387701,77.1831659,70.502964,68.1074738,64.5110732,57.1690394,643.8398365,574.5098219,462.6648524,317.689313,226.026292,222.2648029,192.1388476,147.937185,147.4946755,129.162894,108.7082809,101.0507627,266.7425574,290.6384067,313.5794293,289.4551299,258.9300154,199.6674503,177.6176468,151.1673968,138.3096332,117.9939517,105.5513137,94.7849804,402.624418,337.6480606,259.3818761,200.117638,161.797865,133.0181703,100.7508058,79.421816,67.5543841,56.885498,53.3237094,46.6137835,2.8687134,2.8687358,0.0561216,0.1391912
148,661.9208441,620.3868555,496.3422637,404.4481624,348.2541804,260.2711395,196.119043,164.7901523,128.6388505,108.2450553,102.6191133,87.07983,238.2542481,181.38231,199.0162044,175.4932776,140.0071573,127.5592193,105.0539624,94.5107786,82.998996,75.7988635,67.7026975,58.751873,656.3161883,586.0781916,481.4377119,332.6921317,235.5758728,234.7576196,210.1050805,155.6028328,161.3870197,140.6419068,114.8985062,108.3512268,268.0274551,288.0612708,307.7920524,284.1549518,251.8790549,195.7016853,172.7480651,147.8857074,135.2182016,114.728706,101.8861508,91.5700403,404.2116681,330.3623496,255.6145657,201.3053544,162.6534063,134.4749892,102.6421339,81.8559564,70.346026,59.1129633,55.1634921,48.3824083,2.4423126,2.7108177,0.0550254,0.1402874
149,660.9949636,606.6009157,489.9437983,406.4384979,352.5332636,265.1511841,200.414203,166.555279,132.8154199,111.3624624,104.9692272,88.8519608,237.8482149,190.5527279,198.9737184,177.9218833,135.7160749,123.9985158,106.2080314,93.9211343,82.8065599,76.3401273,66.8498121,56.4523196,668.5373563,590.5140427,481.2468407,329.208557,234.103154,227.3029853,203.3815232,152.0873348,156.0315143,137.8287497,114.2190121,109.2588327,266.9998662,284.9982643,303.1061158,284.4645225,253.5924873,196.8512538,171.0600911,145.0391619,130.4363814,111.2846175,99.0903389,88.9577488,411.2058594,330.7503743,253.1116785,199.4142349,160.852282,132.1658495,100.918143,80.1353195,68.331633,58.0419992,53.2863412,47.0979732,2.3831974,2.4954553,0.0527751,0.1425377
150,660.4470278,595.5440552,483.9553785,401.1263126,359.6211028,275.8739289,210.6514835,173.8538384,140.4791209,116.8791601,109.6966993,94.3370331,237.8125192,189.479444,203.8170237,187.6544612,138.3828001,124.4119489,106.0264119,91.2617185,84.2917783,80.4017329,68.1503797,59.3224322,676.02356,599.0656476,489.0978013,335.3871045,235.673174,225.8803523,199.930362,149.9901791,155.7254073,138.6381255,113.1692076,108.9113554,265.650447,280.8923618,294.3069763,276.7927289,255.0765675,199.2486412,172.6707206,146.4025002,130.7293718,111.5420313,100.7555942,89.1757374,430.9586557,345.0581482,263.9663493,207.2060751,168.3741507,137.9193421,107.7677797,84.6874171,70.4548282,58.7720901,54.2709651,46.6608292,2.3984131,2.4921748,0.0483093,0.1470035
151,648.9390343,589.6196994,483.3476846,402.3915191,359.1578597,272.4994781,209.8508751,173.0711613,140.226517,116.7896084,108.7047679,94.4329198,237.5119148,185.9381934,194.280464,174.3258961,134.5109979,123.2829694,107.0676548,91.7891639,84.0122088,81.5107197,67.1535591,58.9800849,663.2527931,584.1984285,484.2858674,336.1357475,235.2002615,224.2231243,197.3174384,147.7082036,150.1138882,132.2580858,108.6407548,107.1015791,264.8596839,276.9553653,289.772388,273.9267787,252.9030966,195.361903,170.3745895,145.0839092,132.1722296,113.0209291,101.3879024,89.2380141,439.8844276,357.3584935,273.8842735,214.8345128,171.4722924,143.7894912,111.3082754,86.4380196,72.1580121,60.6016669,56.8853385,48.8657705,2.1159451,2.252508,0.0460014,0.1493114
152,635.5957618,582.2763997,479.2200465,398.6269591,357.1286776,276.9570243,217.1104374,182.261072,147.6537255,121.9878882,112.577592,97.7244115,239.0744506,183.2701662,187.8092287,168.9235783,129.907632,118.1921153,106.0350075,90.6544635,83.3134844,80.7466194,67.3353219,57.9640433,642.8153566,572.6835651,473.5870669,331.6567594,228.3694094,215.1013952,190.8766985,144.5298542,145.4918162,128.8120149,108.7776699,106.8058154,266.3051333,277.4266268,290.6371185,273.8570936,256.2907063,196.770969,171.6109807,147.4836276,135.5886202,118.0801116,105.5530343,93.1873415,452.1284813,363.2550143,281.151645,226.6149776,181.9373122,151.7224626,112.5971805,86.615844,72.5082581,60.9452344,57.8450477,49.2721594,2.0848968,2.174878,0.0459437,0.1493691
153,637.1492302,584.7509048,487.1539664,406.8689529,359.7824186,278.1972318,218.2778192,183.7713567,147.4577441,121.2430454,111.8350597,96.6262792,238.1757805,182.0396214,194.2987976,173.0759326,139.6206059,122.511342,113.4135677,95.7857575,87.915534,81.4773361,68.8664259,59.0911233,646.2151428,568.7210025,476.3073173,340.8024832,233.052138,218.2691889,194.9775853,146.6997477,149.6824444,131.6921249,110.5012921,108.1493898,267.0654068,277.8603649,288.1395629,269.2199652,248.591983,190.9179367,167.3221649,145.7218102,132.005613,115.5252054,103.4757957,92.6256647,436.1435114,351.6624481,271.5039222,221.2494093,176.6354607,148.3109251,108.7085097,84.6205632,71.3819684,60.3145223,55.9539677,48.0078727,1.8644226,1.9750559,0.0452051,0.1501077
154,642.8190353,573.8967987,490.0809401,411.0289052,361.5838581,282.0574104,222.3786964,185.7199273,147.9494101,121.6763546,111.4240668,95.1421423,236.8669556,189.8145772,198.7290327,174.1304876,141.3830952,122.1265687,113.4674621,98.5871626,94.3456248,85.6945169,72.8959994,64.7134595,643.8874299,563.0676405,472.0514232,339.5457245,236.3997908,221.3374365,196.851475,146.4774772,151.3120145,134.1136588,112.1364902,110.1138251,266.6715596,274.9245899,282.0725446,263.2121255,241.7644557,185.8111718,163.3920272,143.0407469,128.1811841,111.6549341,100.492538,90.6893417,426.6674328,344.0314977,264.4311757,215.1499533,168.642602,140.9068351,106.29763,84.1598429,69.9314816,59.2772089,54.1473798,46.6932274,1.5791274,1.7408966,0.0451705,0.1501423
155,622.0054967,552.7248253,474.8206119,397.7567187,346.3736826,271.0914566,214.6998215,180.2744381,144.310314,119.0519048,109.2706423,93.2427974,235.1541536,192.9204244,205.2127195,175.2174445,142.5517779,124.0934568,113.665784,98.9025246,91.5232674,82.8238449,72.4669245,64.9124074,619.9067317,544.8993564,454.9059863,326.9772923,233.2224035,218.336518,195.7559005,146.405367,149.9098303,131.8255826,109.5962298,107.4125583,265.295474,270.5505857,276.8515557,257.4922792,236.7488721,180.8320404,159.6915441,139.6807252,123.8004118,107.6850696,97.1077384,87.773744,444.0896901,355.4748018,271.7097022,211.2418549,165.2837716,137.0356111,103.4677061,83.3106386,69.3008334,58.7686974,53.3578363,45.8347296,1.5344054,1.5161716,0.0409701,0.1543427
156,608.7545255,540.1542371,467.096192,393.5627726,340.0559589,264.9684594,210.4097987,176.2445999,142.2217378,119.1789985,109.2818386,93.8853779,233.0806854,188.0367227,195.9673814,166.0995617,139.0851669,127.6519338,113.5312761,101.374349,93.3926807,86.2542551,74.9226813,66.5697062,608.3128656,536.6603495,440.8700757,316.4066938,224.6941156,207.4838625,185.8982117,141.4996075,142.3551576,125.7948616,106.1074079,104.8698384,264.078443,267.7933309,273.7925104,253.2145814,232.087431,177.4411112,157.9651136,138.0214937,121.9920533,105.8232714,95.5235929,86.4864674,456.9716452,368.6603999,283.284549,219.0169783,174.5093461,141.0828394,107.3602866,86.9615637,71.9925247,61.1113567,55.7820708,48.1893216,1.4977539,1.4679461,0.043278,0.1520348
157,608.5380735,539.0542421,465.0174938,390.8909234,337.2322815,265.5445987,211.7594963,178.4265471,145.2077731,122.0679965,111.732366,96.1277111,230.0474235,183.9541906,188.0507321,157.7527228,132.5434386,125.2676598,112.5565094,97.2812856,88.899038,83.8006598,74.2660598,66.7000266,598.0742158,525.4773211,428.5107264,308.1246849,217.1054879,198.6246055,178.2758062,137.6952552,137.4517336,122.8058657,104.0637051,103.4015694,263.4750527,265.6881743,270.9537848,252.7830682,228.3317425,174.9537925,155.6524383,135.7890023,119.8158173,104.2223692,94.6731683,85.7710365,444.9154428,362.0222251,279.2991625,216.56527,169.9595171,138.6209587,106.983218,86.572025,72.4868672,61.1983547,55.9926825,48.7629485,1.2907478,1.3312434,0.0409124,0.1544004
158,622.099327,567.6154569,476.2823265,387.6682551,331.0835083,258.5622681,206.8390512,174.3597065,142.9725961,120.1785737,110.2123659,95.0745172,228.0871259,181.2449931,182.3100629,152.201237,129.7679295,122.2095745,112.3047211,96.3608499,86.4871136,81.5089491,72.8715967,64.930203,600.2062184,516.4877681,420.482048,302.7946484,214.8188255,194.7276542,176.0097244,136.5044202,134.802046,121.0083268,102.8922826,101.4065497,262.9335431,262.1657424,266.8024278,249.3924007,224.3949848,172.4819035,154.9526964,135.180189,118.8674284,103.6362071,94.0164425,85.6508667,427.725145,350.4900929,267.67763,208.726533,164.8645968,135.0112061,104.5437225,85.0929384,71.4730792,60.1613528,55.0434218,47.6781994,1.2833455,1.2792825,0.0396892,0.1556236
