Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
30,288.961055,346.723341,333.129926,326.446156,315.528692,302.403723,274.902975,224.516231,86.315205,62.33862,59.168152,310.664854,370.671475,357.533567,339.966766,332.434973,326.072105,304.631365,256.289398,90.324354,64.808039,56.776304,272.832973,334.052197,327.867695,325.278529,320.290453,306.441524,278.311812,89.851326,208.108094,67.479434,72.244026,1259.830887,169.066526,723.494316,711.07771,691.961333,658.13816,625.930873,589.564462,534.757679,1260.753528,1260.40165,261.122633,155.600083,64.11431,35.968365,32.593788,278.637698,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.555233,2.503168,2.510752,2.462377,2.492604,2.615241,9.47E-05,-0.000822,-8.28E-05,0,
31,288.734171,346.462805,333.161086,326.404228,315.376752,302.104149,274.600402,223.941821,86.199651,62.369945,59.199522,310.402741,370.303085,357.200912,339.997872,332.320059,325.920569,304.552435,256.171593,89.988185,64.76592,56.770891,272.976154,333.937293,327.716076,325.090285,320.321693,306.472864,278.454675,89.662201,207.874023,67.437348,71.583859,1259.830887,169.104656,723.75066,710.858501,691.961333,658.246664,626.146877,588.883545,534.256232,1260.753528,1260.40165,261.309424,155.865952,64.004169,35.968365,32.63131,278.860238,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.54745,2.503626,2.523571,2.465277,2.479021,2.586853,9.47E-05,-0.000669,-8.28E-05,0,
32,288.507268,346.38454,333.15572,326.435411,315.298087,301.804549,274.446373,224.050027,86.120818,62.364546,59.120561,310.434025,370.479279,357.159198,339.737253,332.132109,325.76903,304.289669,255.941464,89.762293,64.797248,56.802305,273.193639,333.749357,327.601017,325.011761,320.46279,306.724627,278.968251,89.730289,209.010676,67.46865,71.316307,1259.818251,169.131549,723.886358,710.847739,691.841448,658.597699,626.352279,588.550451,532.454702,1260.740887,1260.38901,261.634606,155.361021,63.773048,35.957339,32.582727,279.034747,1259.554808,1259.949942,1260.60883,1259.291423,1259.291464,1259.510903,1259.028285,2.559659,2.491416,2.521892,2.468786,2.4778,2.607305,-5.79E-05,-0.000822,-8.28E-05,0,
33,288.507268,346.311628,333.30182,326.398855,315.261447,301.730996,274.372083,224.391331,86.010665,62.511442,59.083782,310.360674,370.406668,357.195567,339.846651,331.913001,325.76903,304.657329,256.540425,89.909285,64.833971,56.765478,273.119326,333.749357,327.674143,325.084911,320.499408,306.724627,279.26479,89.620057,209.201022,67.46865,71.028282,1259.824569,169.251561,724.367871,711.218472,692.137916,659.290306,626.717612,588.663242,532.030123,1260.747207,1260.39533,261.826859,155.13877,63.558151,35.962852,32.550734,279.114381,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.553249,2.48119,2.514872,2.477485,2.480852,2.610052,9.47E-05,-0.000822,-0.000235,0,
34,288.464926,346.670826,333.552121,326.539705,315.402621,301.799144,274.440916,224.878685,86.00527,62.579489,59.151932,310.612006,370.110879,357.008376,339.731894,331.871115,325.800199,305.093069,257.171154,90.124386,64.755129,56.760066,272.890912,333.451866,327.668772,325.225834,320.567265,306.86617,279.4076,89.467687,208.776654,67.463258,71.143724,1259.830887,169.371576,724.556402,711.40654,692.398009,659.657393,627.19098,590.281256,531.533891,1260.753528,1260.40165,262.355182,154.347044,63.343239,35.968365,32.556265,279.268179,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.559812,2.500573,2.520824,2.466497,2.49062,2.599826,9.47E-05,-0.000975,-0.000235,0,
35,288.370466,346.723341,333.750828,326.62893,315.56533,302.036007,274.494431,225.16078,86.021455,62.705851,59.241705,310.7382,369.909038,356.878933,339.747973,331.668097,325.85286,305.256303,257.000539,89.956837,64.734592,56.739476,272.907295,333.175822,327.35581,325.241955,320.583401,306.808892,278.793794,89.336925,208.298479,67.55282,70.954924,1259.824569,169.480355,724.66089,711.912716,692.792964,660.086199,628.121889,590.849434,530.346428,1260.747207,1260.39533,262.947047,153.923896,63.080759,35.962852,32.51321,279.373961,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.55035,2.497368,2.521892,2.468634,2.486346,2.591432,9.47E-05,-0.000822,-8.28E-05,0,
36,288.291205,346.645079,333.855027,326.660112,315.669856,302.067376,274.45183,224.586497,85.905909,62.847331,59.273075,310.76948,369.976319,356.728105,339.523811,331.66273,325.664775,305.618462,257.556316,89.767694,64.619023,56.660407,272.901834,332.95134,327.240742,325.200008,320.578022,306.289168,278.306363,89.14783,208.48326,67.547427,70.593526,1259.830887,169.485974,724.995955,712.356619,693.089486,660.742794,629.423682,590.209574,528.882825,1260.753528,1260.40165,263.139193,153.967448,62.829086,36.043155,32.518741,279.490665,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.554623,2.474627,2.516704,2.471381,2.493214,2.614173,-0.00021,-0.000975,0.000222,0,
37,288.881811,346.900254,334.074148,326.696666,315.63322,301.993829,274.15466,223.82804,85.722331,62.957486,59.162745,310.842824,369.685848,356.546247,339.377939,331.480124,325.664775,305.508198,257.631143,89.804441,64.619023,56.660407,273.050471,332.659173,327.204176,325.090285,320.43155,305.995234,278.158042,89.000883,208.825918,67.510735,71.589264,1259.837206,169.567861,725.404311,712.690918,693.495219,661.109969,629.68111,591.254273,529.998733,1260.75985,1260.40797,263.256672,153.441697,62.650853,36.048668,32.524272,279.533207,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.565916,2.501489,2.523113,2.46726,2.489246,2.607458,-5.79E-05,-0.000975,6.98E-05,0,
38,288.91872,346.790894,334.402814,327.098742,316.109475,301.883505,273.708838,223.221133,85.685617,62.847331,59.199522,310.622789,369.359053,356.255265,339.195594,331.407081,325.555145,304.956828,256.957618,89.841189,64.619023,56.697235,272.827512,332.513084,326.911639,324.870832,319.91886,305.701276,278.38052,88.743739,208.825918,67.547427,73.637607,1259.830887,169.752913,725.472182,713.124123,693.853856,661.466504,629.711821,592.288487,530.889072,1260.753528,1260.40165,263.475117,153.853579,62.388312,36.005761,32.63131,279.564822,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.548213,2.4963,2.517772,2.463598,2.492146,2.585938,9.47E-05,-0.000822,6.98E-05,0,
39,289.06635,347.264772,334.512366,327.500786,316.219372,302.067376,273.857454,223.221133,85.612189,62.773892,59.199522,310.696135,369.685848,356.328012,338.90383,331.480124,325.372422,304.662729,256.471062,89.6942,64.545572,56.660407,272.604533,332.038266,326.545943,324.614791,319.589243,305.370544,278.491751,88.633541,208.711702,67.510735,74.669803,1259.837206,169.758533,725.257776,713.348817,694.114035,661.616588,630.149358,592.65224,531.216763,1260.75985,1260.40797,264.040382,154.542458,62.356993,35.973879,32.599319,279.64444,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.55798,2.503778,2.507242,2.450932,2.467727,2.607763,9.47E-05,-0.000975,-8.28E-05,0,
40,289.2194,347.707521,334.846371,327.579252,316.29802,302.109553,273.937218,223.378444,85.507443,62.66913,59.094596,310.664854,369.618564,356.260612,339.128015,331.850696,325.85286,304.851944,256.701138,89.405643,64.550968,56.592161,272.609994,331.970581,326.661027,324.437271,319.448119,304.93492,278.237653,88.492015,208.488856,67.589512,75.287798,1259.830887,169.905456,725.508817,713.379985,694.217882,661.792202,629.74784,592.073412,531.498068,1260.753528,1260.40165,264.818334,155.44817,62.608707,35.930968,32.63131,279.787282,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.537683,2.499963,2.513194,2.473975,2.482836,2.580138,-5.79E-05,-0.000975,6.98E-05,0,
41,289.250877,347.738616,335.06009,328.012432,316.549048,302.177694,274.080362,223.82804,85.391912,62.627009,59.05241,310.806152,369.649538,356.10977,339.159124,332.027922,326.103272,305.214145,256.995042,89.400243,64.545572,56.623577,272.678861,332.038266,326.87507,324.505055,319.589243,304.92952,278.306363,88.26624,208.254806,67.58412,74.884423,1259.830887,169.981729,725.875181,713.197225,693.671853,660.996082,628.919466,591.499894,531.068191,1260.753528,1260.40165,265.526945,155.676043,62.865814,35.968365,32.518741,279.935579,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.562406,2.498589,2.502053,2.463751,2.4807,2.604863,-5.79E-05,-0.000822,5.000926,0,
42,289.509195,347.592822,335.169629,328.195151,316.695562,302.361549,274.006062,224.017673,85.281778,62.553565,58.94207,310.549441,369.431676,355.855146,338.684999,332.06444,326.21289,305.287661,257.256987,89.3635,64.508846,56.697235,272.753188,332.074792,326.948207,324.578213,319.80899,305.076534,278.677127,88.119331,207.759782,67.620812,75.031105,1259.830887,170.096141,725.838543,713.051023,693.235071,659.982992,627.479034,590.137894,531.856292,1260.753528,1260.40165,265.713386,156.017888,62.755628,35.856171,32.63131,280.046795,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.560269,2.493247,2.52174,2.471381,2.489246,2.596163,0.000247,-0.000822,0.082021,0,
43,289.772916,347.743969,335.357553,328.346692,316.884081,302.403723,273.900066,223.757756,84.920078,62.448794,58.873914,310.811544,369.291767,355.751365,338.435046,331.814177,326.035565,305.146028,257.374737,89.001495,64.477516,56.66582,272.572829,332.15321,327.026714,324.400691,319.81437,305.155439,279.016216,88.014551,207.384555,67.626204,75.036509,1259.837206,170.139899,725.404311,712.581277,692.840083,658.7222,626.872237,588.996339,531.574992,1260.75985,1260.40797,265.979873,156.897275,62.650853,35.899084,32.561797,280.089328,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.534783,2.488516,2.517467,2.476111,2.494282,2.581054,-5.79E-05,-0.000822,0.000833,0,
44,289.841284,348.285318,335.790309,328.560569,316.951949,302.361549,273.857454,223.297003,84.767855,62.516842,58.794941,310.842824,368.923303,355.564135,338.393211,331.881848,326.139811,305.324418,257.780788,88.849145,64.508846,56.734063,272.232855,332.074792,327.131043,324.395317,319.845614,305.297044,279.418494,87.898978,207.912103,67.510735,74.926497,1259.837206,170.178037,724.89146,712.398547,692.476153,657.962653,626.080179,587.885433,530.428635,1260.75985,1260.40797,266.464496,157.011267,62.467194,35.824285,32.561797,280.089328,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.570952,2.497368,2.515788,2.471075,2.492756,2.61051,0.000247,-0.000822,0.000528,0,
45,289.772916,348.43645,335.978213,328.67556,317.030584,302.293412,273.900066,223.150834,84.699836,62.558964,58.837132,311.068237,368.92864,355.351216,338.435046,331.850696,325.999024,305.513598,258.309966,88.670865,64.477516,56.739476,271.978111,332.043633,327.136415,324.51043,319.997485,305.486191,280.12804,87.794205,209.174145,67.662896,74.083069,1259.837206,170.330592,724.525171,712.252368,692.148639,657.239363,625.68418,587.025437,529.568821,1260.75985,1260.40797,266.986288,157.315266,62.246788,35.824285,32.524272,280.126398,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.546687,2.497826,2.522656,2.475043,2.492604,2.592043,0.000247,-0.000975,0.000375,0,
46,289.693693,348.431097,336.009357,328.779808,317.0252,302.288008,273.857454,223.297003,85.575475,62.663731,58.94207,310.622789,368.632788,355.127596,338.502633,331.954886,326.066732,305.324418,258.52887,88.665466,64.435393,56.697235,272.084169,331.965214,327.094477,324.431897,319.992105,305.774767,280.641284,87.67864,208.787846,67.694196,73.349635,1259.837206,170.330592,723.719435,711.960023,691.893919,656.913911,625.68418,586.667121,528.171533,1260.75985,1260.40797,267.321666,157.771323,62.173316,35.861685,32.486747,280.200538,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.560727,2.50912,2.516704,2.476569,2.492451,2.58548,9.47E-05,-0.000975,-8.28E-05,0,
47,289.514621,348.43645,335.941705,328.67556,316.920707,302.21987,273.639986,223.302576,86.058172,62.926167,58.947477,310.664854,368.710755,355.278459,338.435046,331.996771,326.035565,305.329817,258.683952,88.634131,64.440789,56.66582,272.238318,332.043633,327.28268,324.327531,319.92424,305.853656,280.943075,87.610594,208.374631,67.736279,72.574096,1259.830887,170.43939,722.688753,711.370003,691.56108,656.510832,625.714875,587.665146,527.807955,1260.753528,1260.40165,267.241651,158.64002,62.131162,35.781369,32.593788,280.195076,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.547755,2.473101,2.507242,2.473364,2.491993,2.592043,0.000247,-0.000822,0.000375,0,
48,289.503769,348.06129,335.857963,328.701359,316.800061,302.17229,273.294637,223.139687,86.0841,63.025522,59.157339,310.434025,368.55482,355.304144,338.570219,332.205143,326.024819,305.319018,259.383374,88.733537,64.393269,56.728651,272.376071,332.3251,327.674143,324.280201,319.876857,305.879604,280.969229,87.489638,207.906505,67.798878,72.328185,1259.843525,170.565053,722.040543,711.051938,691.535417,656.774599,626.121484,588.822438,528.391787,1260.766171,1260.414291,266.768169,157.738919,62.031782,35.754995,32.567328,280.205999,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.543177,2.487295,2.524487,2.473059,2.489399,2.594027,-5.79E-05,-0.000822,-8.28E-05,0,
49,289.361588,347.738616,335.680782,328.670189,316.695562,302.140922,273.151447,222.727929,86.089495,63.214499,59.273075,310.219359,368.34226,355.127596,338.137884,332.173993,326.066732,305.140628,258.566268,88.665466,64.398666,56.660407,272.641697,332.476561,327.935447,324.505055,319.442738,305.811513,280.530145,87.862254,208.02634,67.804269,72.432804,1259.837206,170.597573,721.778897,711.046556,691.966695,657.456341,626.836233,589.390554,527.920725,1260.75985,1260.40797,266.613592,157.771323,61.732439,35.824285,32.599319,280.200538,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.536462,2.473864,2.521587,2.477637,2.49123,2.6012,0.000247,-0.000975,6.98E-05,0,
50,289.767489,347.447024,335.461722,328.524028,316.512418,302.104149,273.225773,222.652044,86.052777,63.287927,59.30985,310.072647,368.632788,355.636889,338.247311,331.954886,325.847487,304.846544,257.818198,88.408333,64.508846,56.734063,273.050471,332.549606,327.898885,324.322157,318.820042,305.480791,279.937324,88.26624,208.330958,67.95103,72.647444,1259.830887,170.668235,721.883324,711.370003,692.252446,658.463677,627.551049,590.209574,527.306325,1260.753528,1260.40165,266.459005,157.803729,61.763765,35.818771,32.66883,280.195076,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.550197,2.490805,2.515178,2.474738,2.490162,2.587006,0.000247,-0.000975,-0.000235,0,
51,289.772916,347.270125,335.357553,328.529399,316.407912,302.109553,273.305557,223.037022,86.168327,63.403464,59.535895,310.224751,368.67444,355.860492,338.544467,332.361942,325.925942,304.704893,257.935919,88.487196,64.514242,56.776304,273.241715,332.481927,327.831134,323.961714,318.495725,304.898166,279.238619,88.308367,208.679225,67.993111,72.438208,1259.843525,170.832046,722.55309,712.075033,692.663477,659.414821,628.245837,590.757761,528.570931,1260.766171,1260.414291,266.358161,157.852942,61.701114,35.792398,32.679891,280.205999,1259.580079,1259.975218,1260.634113,1259.316691,1259.316732,1259.536174,1259.05355,2.542719,2.502099,2.550583,2.480079,2.499929,2.590516,9.47E-05,-0.000975,0.000222,0,
52,289.809813,347.197223,335.430575,328.63902,316.371282,302.109553,273.454198,223.378444,86.388646,63.513599,59.646207,310.628181,369.03758,356.369731,338.982133,332.581032,326.108645,304.778419,258.12295,88.523929,64.514242,56.66582,273.390332,332.554973,327.940817,323.961714,318.38582,305.118687,278.719648,88.345096,208.679225,68.029801,72.029379,1259.837206,170.902711,723.682814,713.129507,693.313229,660.024502,628.060479,590.537427,529.532994,1260.75985,1260.40797,266.464496,157.695309,62.063103,35.899084,32.636841,280.237607,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.541651,2.488974,2.520061,2.475501,2.479326,2.580443,-5.79E-05,-0.001127,-8.28E-05,0,
53,289.767489,346.936706,335.279166,328.524028,316.219372,302.104149,274.006062,223.448738,86.566858,63.691751,59.640801,311.026177,369.177494,356.582619,339.049714,332.758235,326.322506,304.809782,257.967831,88.555264,64.47212,56.660407,273.57063,332.768738,328.045128,324.102669,318.417073,305.407293,278.417598,88.339697,208.749774,68.061098,72.537422,1259.830887,170.973376,725.215746,714.037976,693.853856,659.982992,627.082963,590.747192,529.2411,1260.753528,1260.40165,266.570827,158.14582,62.314843,35.89357,32.706349,280.306282,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.550655,2.508357,2.523266,2.478706,2.489246,2.601658,-5.79E-05,-0.000822,-8.28E-05,0,
54,289.662221,346.869154,335.13848,328.492858,316.078226,302.109553,274.160118,223.378444,86.6457,63.770565,59.719745,310.884886,369.219143,356.478849,339.091544,332.763601,326.510566,304.815182,258.347367,88.523929,64.477516,56.66582,273.650389,333.21234,328.269855,324.25437,318.678893,305.633181,278.830865,88.381825,209.783199,68.139867,72.794138,1259.830887,171.01152,725.985096,714.76918,694.581933,660.236249,626.182878,591.894185,528.667857,1260.753528,1260.40165,266.459005,158.449934,62.498511,36.005761,32.743867,280.232145,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.538904,2.501336,2.524945,2.477027,2.499471,2.568386,9.47E-05,-0.000822,6.98E-05,0,
55,289.693693,346.936706,335.096604,328.377863,316.072842,302.177694,274.340396,223.334937,86.750475,63.838583,59.71434,311.282856,369.395365,356.437131,339.049714,332.61218,326.578267,304.699493,258.491472,88.628732,64.47212,56.623577,273.496328,333.353046,328.337601,324.322157,319.076457,305.627782,278.936629,88.486616,210.082097,68.097787,72.432804,1259.837206,171.16972,725.917217,714.847692,695.024193,660.09686,625.144214,593.082415,528.60148,1260.75985,1260.40797,266.166278,158.455537,62.503927,36.048668,32.749397,280.089328,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.570494,2.498589,2.526166,2.469702,2.494435,2.600895,9.47E-05,-0.000822,-8.28E-05,0,
56,289.645943,346.889547,335.085876,328.440206,316.245236,302.2772,274.663771,223.854824,86.592789,63.754373,59.813833,311.565403,369.312069,356.608299,339.002523,332.71099,326.823271,304.431337,258.368284,88.691403,64.461328,56.68641,273.67116,333.707478,328.546205,324.530886,319.358724,305.322995,278.592082,88.439089,210.451495,68.160381,72.10273,1259.837206,171.24601,725.55085,714.70144,695.206243,660.458665,625.072222,593.046566,528.529823,1260.75985,1260.40797,265.905306,158.949786,62.614123,36.011274,32.749397,279.718594,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.54806,2.486684,2.5077,2.466955,2.486041,2.572201,9.47E-05,-0.000975,6.98E-05,0,
57,289.772916,346.759794,335.065454,328.492858,316.261388,302.440492,274.828699,224.895395,86.719147,63.733857,59.830048,311.471579,369.073893,356.551593,339.091544,332.800114,327.058589,304.557836,258.609159,88.817808,64.514242,56.739476,274.096138,334.417314,328.927867,324.83963,319.704498,305.853656,278.756721,88.381825,210.772719,68.213243,73.454248,1259.830887,171.31668,725.582088,714.76918,695.346524,660.525698,625.210904,592.790345,529.312754,1260.753528,1260.40165,265.564235,157.803729,62.718898,36.005761,32.781383,279.564822,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.504566,2.485921,2.512583,2.477637,2.499013,2.552666,-5.79E-05,-0.000669,6.98E-05,0,
58,289.588422,346.650433,334.882885,328.419775,316.224757,302.403723,275.014385,225.19869,87.453697,63.807273,59.90358,311.141575,368.892326,356.478849,339.310362,332.617547,326.985523,304.337239,258.609159,88.744336,64.477516,56.776304,274.467534,334.636373,329.220291,325.059084,319.92424,306.000632,279.053284,88.234911,211.876129,68.06649,73.637607,1259.830887,171.392973,725.472182,714.659492,695.346524,660.272429,625.606879,593.005433,530.423356,1260.753528,1260.40165,264.482602,155.638063,62.498511,36.043155,32.781383,279.342343,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.533257,2.479053,2.526929,2.476111,2.496419,2.593721,-5.79E-05,-0.000669,6.98E-05,0,
59,289.367014,346.504614,334.809856,328.419775,316.224757,302.366953,274.865838,225.122869,87.416966,63.9541,59.940346,310.994898,369.001267,356.333358,338.836248,332.471488,326.875921,304.190166,258.272564,88.634131,64.587694,56.886781,275.024524,334.672882,329.256843,325.132233,320.034107,306.221085,279.090352,88.198183,211.267389,68.249931,73.753026,1259.837206,171.513035,725.660757,714.738003,695.351888,660.24158,625.396194,592.903174,531.216763,1260.75985,1260.40797,263.18202,155.301862,62.356993,36.086061,32.861941,279.088223,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.558133,2.484548,2.509379,2.46726,2.484362,2.601047,-5.79E-05,-0.001127,-0.000235,0,
60,289.330111,346.577524,334.882885,328.346692,316.151492,302.477261,274.791561,225.009134,87.380235,63.990805,59.940346,310.628181,369.110206,356.478849,338.58094,332.179359,326.875921,304.263703,258.309966,88.7076,64.624419,56.997253,275.173034,334.891931,329.403047,324.912782,320.034107,306.257826,278.905007,88.492015,211.077139,68.139867,74.114336,1259.830887,171.507413,725.875181,714.696054,695.091647,660.778977,625.678876,593.112978,531.247308,1260.753528,1260.40165,262.504537,154.347044,62.278108,36.043155,32.818898,278.860238,1259.567443,1259.962579,1260.621471,1259.304057,1259.304098,1259.523538,1259.040917,2.532189,2.485769,2.517925,2.476416,2.494282,2.57968,9.47E-05,-0.000975,6.98E-05,0,
61,289.69912,346.759794,334.992427,328.31015,316.114859,302.6611,274.940112,225.729378,87.343505,64.027511,59.793281,310.921557,369.03758,356.587965,338.690359,332.106325,326.656711,304.043088,258.609159,88.817808,64.697868,56.997253,275.173034,334.928438,329.622347,325.022509,320.034107,306.404785,278.571352,88.492015,210.734665,68.176555,73.753026,1259.837206,171.551182,725.55085,714.372389,694.660111,661.327087,625.864177,592.939022,531.216763,1260.75985,1260.40797,261.837864,155.491745,62.246788,35.973879,32.824428,278.606071,1259.573761,1259.968898,1260.627792,1259.310374,1259.310415,1259.529856,1259.047234,2.548366,2.4963,2.527081,2.475348,2.491077,2.5925,9.47E-05,-0.000669,5.000926,0,
62,289.625322,346.431704,335.13848,328.273607,315.931691,302.51403,275.162923,225.843084,87.270046,64.064216,59.756513,310.958228,367.875465,355.423972,337.486643,331.595056,325.962483,303.197264,257.823694,88.230076,64.734592,57.034075,275.173034,334.672882,329.549248,325.059084,319.997485,305.816912,278.200573,88.271639,210.658556,68.213243,74.475642,1259.824569,171.730679,724.880666,714.142264,694.212518,661.099306,624.881637,592.283202,530.5972,1260.747207,1260.39533,261.415989,155.442572,62.272692,35.888057,32.775853,278.520956,1259.561125,1259.956261,1260.615151,1259.29774,1259.297781,1259.51722,1259.034601,2.510365,2.476611,2.510142,2.468481,2.477952,2.531298,9.47E-05,-0.000975,0.101708,0,
