Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A1_9,TC_A1_10,TC_A1_11,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A2_9,TC_A2_10,TC_A2_11,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A3_9,TC_A3_10,TC_A3_11,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A4_9,TC_A4_10,TC_A4_11,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A8_1,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A8_2,BDP_A5_1,BDP_A5_2,BDP_A5_3,BDP_A5_4,BDP_A5_5,BDP_A5_6,HF_0p15mAF,RAD_0p15mAF,EVENT,Untitled,Comment
2405,337.197902,358.773936,337.543435,324.139213,270.931955,271.27715,229.607854,175.222065,63.014216,51.771069,52.350012,312.678791,344.042389,192.592845,191.421884,224.211865,92.785438,85.290951,92.883607,60.380105,56.050017,55.741658,286.246296,330.322674,320.765305,309.740824,298.732431,283.46762,254.273787,120.411999,209.475578,84.492965,75.440418,1262.283204,312.567025,807.762466,805.603481,798.37217,785.1942,766.888282,727.542225,636.358792,358.298909,1262.854584,252.294577,186.825929,81.574891,44.284045,40.675026,259.354131,1262.019475,1262.415039,1263.074644,1261.755805,1261.755846,1261.975523,1261.492381,2.555233,2.516446,2.547683,2.453679,2.481005,2.589448,0.0004,-0.000822,-8.28E-05,0,
2406,337.994545,359.787352,338.924743,325.559877,273.490715,272.795571,231.153392,176.628885,62.016551,51.396325,52.012266,314.652168,345.822499,199.455501,193.897388,229.546449,96.606818,85.32219,93.282974,60.006908,55.639082,55.36765,286.869181,331.26711,321.748334,310.799638,299.794795,284.424317,255.428978,120.704936,210.76393,84.524185,75.56141,1262.296057,312.834746,809.30369,807.293579,800.096212,786.83872,768.489235,728.395683,641.489629,359.583341,1262.86744,254.704706,187.83018,82.172621,44.183782,40.835159,260.860413,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.592166,2.516904,2.535322,2.4549,2.485278,2.593264,9.47E-05,-0.000975,-0.000235,0,
2407,338.182273,360.629583,339.915326,327.064156,276.057908,274.398416,232.633713,177.894587,61.58096,51.106399,51.722408,316.379203,347.503731,206.094181,196.19296,234.617428,102.216942,85.327673,94.613918,62.034113,55.2022,55.225734,287.207329,331.893558,322.778684,311.979172,301.01502,285.317744,256.669602,120.710511,211.873025,84.676474,75.744762,1262.296057,313.018121,810.647601,808.898506,801.548982,787.395703,770.079688,730.704131,645.74726,372.996061,1262.86744,256.95142,189.43391,82.942812,44.109519,40.723427,262.354543,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.569274,2.509731,2.534406,2.455815,2.477342,2.589753,0.000247,-0.000822,-8.28E-05,0,
2408,338.51036,361.975531,340.863824,328.087486,278.394518,275.883348,234.145327,179.269303,62.757018,51.106399,51.796257,318.06346,349.652498,213.136447,198.405948,239.484237,110.579397,85.584732,95.497938,63.172961,54.685946,54.820263,287.798569,332.770135,323.986299,313.116205,302.192515,286.390239,258.128337,121.755713,213.242339,84.676474,76.069308,1262.28963,313.159325,811.426155,809.602264,802.586718,788.281463,772.257322,732.824872,647.546766,375.169105,1262.861012,259.115576,191.260903,84.001092,44.103957,40.792339,263.692858,1262.025901,1262.421465,1263.081072,1261.762229,1261.76227,1261.981948,1261.498805,2.555996,2.494163,2.526318,2.465734,2.479021,2.594637,0.0004,-0.00128,-8.28E-05,0,
2409,339.416174,363.315794,342.171447,329.032082,280.241915,277.436041,235.612649,181.09678,63.92712,51.02701,51.827663,320.107521,352.887136,221.374163,201.108349,244.222892,120.131002,86.166872,96.30307,62.396045,54.237815,54.51981,288.310284,333.823696,325.224732,314.650716,303.547993,287.678557,259.281607,123.05753,215.213666,84.670992,76.148139,1262.296057,313.311504,813.00046,811.138942,803.896795,789.364277,773.447404,734.444008,649.682612,377.388604,1262.86744,261.400968,192.10655,85.327462,44.369419,40.946879,265.004276,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.544856,2.491874,2.517619,2.459783,2.48192,2.585938,0.000247,-0.000822,6.98E-05,0,
2410,340.217972,364.043088,343.265463,330.383787,282.389668,278.919186,236.896069,182.70097,64.074038,50.990073,51.827663,321.790369,355.725505,227.930465,203.586566,249.070327,129.55398,86.570912,96.70849,61.697905,53.647476,54.298568,288.716615,334.772988,326.175735,315.750355,304.871667,288.934857,260.589297,122.945428,216.049763,84.817804,76.142649,1262.28963,313.452697,814.265201,812.403451,805.009669,790.324755,774.404535,735.39229,651.085852,387.500295,1262.861012,263.411702,192.673485,86.459707,44.363858,40.233553,266.452916,1262.025901,1262.421465,1263.081072,1261.762229,1261.76227,1261.981948,1261.498805,2.568511,2.49981,2.522961,2.472754,2.488636,2.6012,0.000247,-0.000822,-8.28E-05,0,
2411,340.629725,364.853879,344.260804,331.526945,284.583717,280.968181,238.34096,183.934686,65.223403,50.964176,51.617146,323.081318,357.191497,233.236088,205.579715,253.132108,137.493784,86.581881,96.682638,61.047326,52.994126,54.088317,289.133921,335.587016,326.881504,317.007209,306.13232,290.423174,262.056723,123.031327,217.922594,84.792065,76.001456,1262.296057,313.641534,815.279858,813.193703,805.686464,790.627604,775.150738,736.425147,653.728805,392.250481,1262.86744,265.282706,194.015293,87.38298,44.406543,39.829187,267.725549,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.56729,2.506831,2.533796,2.473059,2.488483,2.608068,-5.79E-05,-0.000975,-8.28E-05,0,
2412,340.983227,365.933701,345.270674,332.428966,286.532165,282.327192,240.064019,185.527608,65.909988,50.916198,51.273724,324.386623,358.635455,239.752041,207.320768,256.86515,145.17917,86.203601,96.561056,60.448147,52.466179,53.819115,289.529103,336.30613,327.638466,318.205187,307.07669,291.630341,263.165166,123.20701,219.961459,84.854508,76.723896,1262.283204,313.813893,816.315353,814.116825,806.234722,790.988113,774.843373,736.927919,655.019099,436.971261,1262.854584,267.098231,194.003861,88.216535,44.506789,40.749517,268.980782,1262.019475,1262.415039,1263.074644,1261.755805,1261.755846,1261.975523,1261.492381,2.539361,2.503626,2.524639,2.469702,2.48131,2.578001,0.000247,-0.000822,-0.000235,0,
2413,341.311165,366.588026,346.364166,333.487779,288.822649,283.770559,241.269776,187.017356,66.974438,50.731494,51.125974,325.665954,360.308131,245.886041,209.377117,260.97683,154.609987,86.864786,98.294,63.424574,52.133786,53.597784,290.08294,337.400986,328.771795,319.52363,308.399063,293.143152,264.545261,123.506009,221.972411,84.817804,76.698205,1262.296057,314.008203,817.822259,815.398998,807.141117,792.188688,775.780396,737.856491,654.632329,447.691817,1262.86744,268.376054,193.938949,88.888638,44.629265,40.611685,270.034329,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.56378,2.507441,2.531965,2.466497,2.479936,2.606694,0.000247,-0.000975,-8.28E-05,0,
2414,341.784823,367.096902,346.98373,334.363888,291.000586,285.065228,242.587881,188.430684,67.708393,50.69455,51.052094,326.689181,361.507851,251.179304,210.709406,264.037182,161.676348,87.489344,100.102128,65.737567,51.801324,53.487107,290.968857,338.714548,330.343428,320.951506,310.01466,294.581456,265.887281,123.393878,222.958432,84.854508,76.954906,1262.296057,314.154861,819.468149,816.670363,808.335046,793.080987,777.039982,738.884393,655.42754,451.068293,1262.86744,269.455917,195.007716,89.255973,44.703497,40.8724,271.076278,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.560117,2.50271,2.531507,2.468176,2.483752,2.608526,-5.79E-05,-0.000975,6.98E-05,0,
2415,341.905014,367.725625,347.759876,335.141275,292.671645,286.148531,244.405623,190.084535,67.939517,50.668648,50.952306,328.015373,362.681878,255.311625,212.128715,267.253671,169.568523,88.01474,101.922835,64.940997,51.479829,53.387447,291.681039,339.491556,331.48709,322.20689,311.310264,295.80896,267.165172,123.36767,222.893926,84.828768,76.808219,1262.296057,314.338176,820.815259,818.50329,809.93991,794.680147,777.595795,738.407125,655.319096,464.641443,1262.86744,270.609717,196.343515,89.696831,44.814837,39.941005,271.931831,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.56378,2.496452,2.530744,2.470312,2.488788,2.604405,0.000247,-0.000822,-8.28E-05,0,
2416,342.154596,368.265335,348.556047,335.865713,294.472678,287.288753,245.340346,191.721152,69.951804,50.478391,51.020672,329.032673,364.202816,259.942887,214.100885,270.635127,176.501959,88.670767,104.912395,66.917354,51.437358,53.271245,292.007597,340.361547,332.212316,322.71375,311.78183,296.503644,268.127853,124.034968,223.002014,84.823286,77.871719,1262.296057,314.558144,822.125358,820.187284,811.694751,796.652015,778.114617,737.893198,656.692859,465.359479,1262.86744,271.911735,198.098826,90.284737,44.814837,42.212304,272.787084,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.549281,2.506373,2.530591,2.460851,2.489399,2.59189,0.000247,-0.000822,-0.000235,0,
2417,342.420503,368.857614,349.004129,336.387483,296.178646,288.666673,246.404311,192.878263,70.109482,50.341632,51.031712,330.321756,365.994013,264.954447,216.165026,273.545616,183.496004,89.196345,110.408202,66.744853,51.559248,53.282269,292.682642,341.138348,333.026863,323.566235,312.673334,297.030475,268.734621,124.270493,223.354577,84.870954,78.379667,1262.28963,314.625975,823.280464,821.15496,812.660231,798.172464,778.702084,738.03453,657.98919,460.686715,1262.861012,273.133151,199.924312,91.014275,44.920609,42.950476,273.562143,1262.025901,1262.421465,1263.081072,1261.762229,1261.76227,1261.981948,1261.498805,2.557828,2.507594,2.534101,2.464819,2.486346,2.60181,0.0004,-0.000975,6.98E-05,0,
2418,342.748366,369.366326,349.295581,336.788848,297.320375,289.405252,247.381426,193.832942,68.495366,50.637224,50.957827,331.125019,367.156441,269.497841,218.558387,276.849725,190.55638,90.483213,118.256972,65.203443,51.670094,53.245371,293.235881,342.050019,333.866905,324.334482,313.810419,297.840887,269.441757,124.195706,223.733678,84.797547,78.495182,1262.296057,314.851416,824.297269,822.05917,813.52503,798.736472,778.744698,738.223573,656.982112,461.55379,1262.86744,274.402236,201.417506,91.497657,45.000382,43.030392,274.273771,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.545466,2.500115,2.526166,2.476874,2.484362,2.578154,0.000247,-0.000822,6.98E-05,0,
2419,343.138176,370.045813,349.97685,337.544115,299.0028,290.05878,248.196679,194.699773,67.530395,50.700071,51.094554,331.953757,368.743615,274.132986,220.976598,279.767894,196.611209,91.318182,126.242852,64.972223,51.769897,53.197447,293.519884,342.804831,334.732434,325.018534,314.496234,298.382323,270.174772,124.184533,224.631997,84.749879,78.269643,1262.28963,314.992556,824.853543,822.652743,814.266715,799.550065,779.480535,739.062471,657.663728,465.030991,1262.861012,275.362465,202.51764,91.7495,45.069034,42.690218,274.899782,1262.025901,1262.421465,1263.081072,1261.762229,1261.76227,1261.981948,1261.498805,2.570647,2.500573,2.520977,2.462682,2.477647,2.620888,0.000247,-0.000975,-8.28E-05,0,
2420,343.580718,370.705174,350.929325,338.643919,300.958319,291.688128,249.178653,195.545456,67.425786,50.890299,50.841472,332.652738,369.729463,277.849256,223.940696,282.403215,202.488354,92.427463,133.229112,64.390301,51.738469,53.276757,293.820383,343.357149,335.614187,325.792015,315.198358,298.940164,270.998608,125.574215,225.96371,84.792065,77.327117,1262.302483,315.18681,825.426715,823.150847,814.950564,800.715761,780.937696,741.240238,660.640527,457.896817,1262.873868,276.264747,202.872209,91.870816,45.191456,40.207452,275.616585,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.558285,2.498589,2.527844,2.455052,2.479479,2.584259,9.47E-05,-0.000669,-8.28E-05,0,
2421,344.043319,371.529827,351.683269,339.398953,302.675642,293.152543,250.931375,196.488491,66.313777,50.657605,50.719587,333.116299,371.061937,282.283951,226.506091,284.945375,207.504948,92.968532,139.319559,63.204204,51.801324,53.191935,294.288668,344.184712,336.62547,326.841499,316.397108,299.959955,271.879857,126.461411,227.088517,84.707695,77.693844,1262.302483,315.296773,826.513376,824.199732,815.772851,801.721585,782.272945,743.224267,662.015498,464.036479,1262.873868,277.304038,204.435175,91.944352,45.228557,41.39923,276.322069,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.559506,2.50271,2.5399,2.469702,2.47841,2.595706,0.000247,-0.000975,-8.28E-05,0,
2422,344.813556,372.334325,352.526267,340.170236,304.298332,294.52218,252.624593,197.334008,67.236816,50.810898,50.577305,333.997589,372.337827,286.247326,229.72931,287.797313,212.761202,95.25711,145.180927,63.980915,51.806841,53.41883,294.957695,345.101391,337.360943,327.943696,317.685214,300.959117,272.85176,126.392122,227.283483,84.823286,77.840537,1262.302483,315.480038,827.375409,825.286351,817.006578,802.988512,784.94466,744.878275,664.585379,463.533844,1262.873868,278.268713,206.340592,92.532711,45.414041,41.473676,276.953124,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.570037,2.522093,2.520061,2.466192,2.470779,2.615699,9.47E-05,-0.000975,-8.28E-05,0,
2423,345.687496,372.879097,353.327317,341.045359,306.465677,295.848854,254.273518,198.517238,67.823956,50.737014,50.688159,334.909775,373.28145,290.05185,232.527349,290.308625,217.814664,99.903669,150.938607,67.68782,51.917669,53.603294,295.436814,345.830287,337.944897,328.894013,318.857578,302.099627,273.334792,126.279804,227.283483,84.786582,77.908393,1262.296057,315.621156,828.381972,826.517577,818.45948,804.623035,787.723868,748.440088,668.636147,470.206018,1262.86744,279.338716,208.544213,93.593927,45.593943,41.505323,277.541359,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.554775,2.50271,2.519603,2.45139,2.475663,2.630046,0.000247,-0.000975,-8.28E-05,0,
2424,346.166274,373.574499,354.170115,341.779981,308.343581,297.401423,255.926859,200.011244,66.765191,50.890299,50.767578,336.082614,374.810908,294.409777,236.15837,293.081433,222.904003,108.529203,156.98139,66.776065,51.997067,53.719474,295.995055,346.345909,338.534243,329.630366,319.851986,303.245243,273.786133,127.109234,227.781281,84.902176,78.458507,1262.296057,315.804407,829.281885,827.60479,819.843645,806.039989,789.432733,750.905732,672.441423,472.647074,1262.86744,280.339692,208.277627,94.18265,45.74229,42.361089,278.097912,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.570647,2.505915,2.537306,2.456883,2.490314,2.607763,9.47E-05,-0.000975,-8.28E-05,0,
2425,346.60861,374.596606,355.012811,342.514517,309.816965,298.548317,256.980403,201.581212,66.807375,50.89582,51.179471,338.239824,376.412568,298.31975,240.047893,296.256952,227.795472,118.239108,163.112715,67.148462,52.150334,53.835646,296.442676,346.9708,339.305971,330.366617,320.772945,304.353718,274.42308,127.93906,228.430373,84.907659,78.275133,1262.296057,315.914354,830.519578,828.729786,821.153404,806.860543,790.770572,752.893935,675.705128,474.477766,1262.86744,281.488487,210.029171,94.881936,45.85354,41.542543,278.765616,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.576752,2.497368,2.519909,2.472449,2.48833,2.630656,-5.79E-05,-0.000822,0.000222,0,
2426,347.185649,375.389905,356.026514,343.711888,311.572223,299.499804,257.723063,202.567285,67.242297,51.001113,51.358631,339.546935,377.350206,301.331414,243.731865,298.976549,232.81807,126.268709,168.136953,66.115538,52.255623,53.756362,296.879229,347.548318,339.811322,331.018791,321.499738,305.156862,275.457135,128.270757,229.370674,84.93888,78.605208,1262.296057,316.134238,832.020298,830.117693,822.463567,807.34549,790.993585,754.109375,676.466934,474.011129,1262.86744,282.673812,210.409845,95.470961,45.85354,42.100703,279.396065,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.537835,2.487295,2.526471,2.47489,2.490772,2.587311,0.000247,-0.001127,-8.28E-05,0,
2427,347.742561,376.163067,357.019982,345.034682,313.379783,300.835389,258.48224,203.379595,66.262292,51.122959,51.406603,340.614965,379.355523,304.871235,247.051332,301.085033,236.867576,133.637459,173.603397,64.584845,52.34052,53.730496,297.626852,348.397113,340.515376,331.97947,322.608844,306.380442,276.804216,128.544344,231.083853,85.023256,79.019628,1262.30891,316.291795,834.508894,832.343021,824.047508,808.774514,791.748173,755.078261,676.695475,430.949922,1262.880297,283.610563,211.753318,96.107991,45.864649,42.409422,280.07453,1262.045179,1262.440746,1263.100359,1261.781505,1261.781546,1262.001226,1261.518078,2.538904,2.486379,2.52525,2.464514,2.482378,2.590211,-5.79E-05,-0.000822,-8.28E-05,0,
2428,348.465089,377.173946,357.997009,345.903696,315.023546,302.117184,259.074886,204.060308,66.513749,51.228236,51.401084,341.411362,380.655261,308.244235,251.024446,303.874146,241.307716,140.830068,178.560641,63.514486,52.445795,53.688096,298.100062,349.265906,341.312437,332.8871,323.847669,307.734058,278.319362,128.57623,233.383437,85.12789,78.579515,1262.30891,316.475017,836.61204,834.03252,825.658289,810.118176,792.491761,756.073166,677.457417,354.425875,1262.880297,284.424883,212.818649,96.844672,45.93881,41.553691,280.704661,1262.045179,1262.440746,1263.100359,1261.781505,1261.781546,1262.001226,1261.518078,2.530968,2.489279,2.538222,2.467718,2.481005,2.58899,9.47E-05,-0.000822,6.98E-05,0,
2429,349.19298,378.190089,358.651908,347.033031,317.038397,303.955324,260.681867,205.013505,67.688139,51.412881,51.36415,341.812245,381.343987,311.032839,253.947842,305.711472,245.181667,147.410031,182.723581,62.853349,52.445795,53.835646,298.505069,349.994347,342.151313,333.836549,324.981888,308.909095,279.876203,128.876155,235.611125,85.201303,78.689542,1262.30891,316.584946,838.077351,835.30948,826.782453,810.640825,792.789232,756.367994,676.441518,344.62447,1262.880297,284.905957,214.149889,97.581587,46.012966,42.111847,281.223477,1262.045179,1262.440746,1263.100359,1261.781505,1261.781546,1262.001226,1261.518078,2.552028,2.506831,2.533186,2.471228,2.486194,2.5983,9.47E-05,-0.000975,-8.28E-05,0,
2430,349.800747,379.485498,359.586901,347.859919,318.785102,305.487635,262.687218,206.831751,68.521096,51.475695,51.500841,343.18603,382.384233,313.991757,257.155623,307.867335,248.437681,152.934553,186.684773,61.923878,52.434765,53.972163,299.230319,350.675417,342.723923,334.555882,325.848891,310.109504,281.235865,130.027633,237.825574,85.190337,78.610699,1262.302483,316.762669,838.71061,835.904914,827.788843,811.195287,793.564622,756.325619,675.855657,376.704487,1262.873868,285.196421,215.094783,98.460679,46.081564,41.585335,281.699598,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.53402,2.492026,2.557603,2.465277,2.482226,2.574338,0.000247,-0.001127,-8.28E-05,0,
2431,350.170069,380.216492,360.610807,348.994363,320.474328,306.484882,264.073468,208.0568,67.86613,51.628907,51.469429,345.122233,383.911589,317.001574,261.010604,310.552067,252.792504,159.743132,191.388626,62.002858,52.44028,53.977672,299.75109,351.190667,343.021099,334.962925,326.220109,310.88566,282.537375,130.220839,239.037542,85.159113,78.610699,1262.302483,316.909231,839.236823,836.318189,828.538629,811.718067,794.085337,756.65732,676.073311,425.365122,1262.873868,285.529387,215.474948,99.382527,46.155712,41.39923,282.255258,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.564695,2.501641,2.5077,2.465124,2.486041,2.62272,0.0004,-0.000975,-0.000541,0,
2432,350.533932,381.014535,361.4473,349.904711,321.901373,307.806806,265.155052,209.161554,66.691786,51.370435,51.173952,346.105606,384.88979,319.820812,264.294372,312.386091,256.198682,165.493131,196.238157,63.104987,52.551064,53.903905,300.119093,351.773261,343.458669,335.437497,326.58584,311.582804,283.647708,130.858831,240.506957,85.159113,78.060579,1262.302483,316.98251,839.725508,836.581203,828.951068,811.904789,794.382917,757.025906,676.218418,726.931516,1262.873868,285.751341,215.208837,99.972717,46.303995,40.058393,283.032987,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.543177,2.497979,2.544631,2.453526,2.485278,2.578306,0.000247,-0.000822,0.000375,0,
2433,351.048747,381.962965,362.725464,350.674748,322.931113,308.546487,266.428051,211.109381,66.183396,51.154372,50.99477,347.1671,386.271673,322.277945,267.839775,314.774537,260.352278,171.29497,201.128911,62.596201,52.593505,53.9463,300.529345,352.361244,343.901654,335.88098,327.286115,312.578749,284.615151,131.16475,241.943461,85.274717,78.317299,1262.302483,317.238977,840.289446,837.107282,829.401047,812.465006,794.940934,757.726302,675.384102,490.553387,1262.873868,286.010265,215.170819,100.378567,46.229856,40.915217,283.847508,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.540888,2.509273,2.52876,2.464056,2.481005,2.596163,0.000247,-0.000975,-8.28E-05,0,
2434,351.267039,382.253096,363.41628,351.366453,323.955167,309.20714,267.396804,212.708083,66.293516,51.117439,50.73615,347.749678,387.53921,325.093953,271.076914,316.753189,264.045619,176.715087,203.913272,61.861365,52.556579,53.9463,301.007627,353.052952,344.776645,336.245981,327.834586,313.348941,285.724629,130.939512,243.411106,85.201303,79.118676,1262.296057,317.343401,840.584616,837.77814,829.995479,813.505347,795.902762,757.94198,674.617015,356.453659,1262.86744,286.226645,215.849379,100.778967,46.261373,42.175105,284.582227,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.534173,2.503931,2.514567,2.469092,2.477037,2.584411,9.47E-05,-0.000822,-8.28E-05,0,
2435,351.407126,382.283948,363.62899,351.615836,324.717603,309.678725,267.800981,213.501501,65.847532,50.705592,50.582826,347.853464,388.547647,328.195211,274.415597,318.652223,267.318157,182.438278,207.566962,62.11309,52.624916,54.088317,301.737818,354.06675,345.718977,337.116441,328.304421,314.406824,286.865098,131.346861,244.721835,85.19582,79.234199,1262.302483,317.532063,840.778254,838.309993,830.451184,814.557129,796.801507,759.164296,675.34783,353.910661,1262.873868,286.232181,215.817061,101.079766,46.303995,42.366659,285.253827,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.524863,2.492942,2.535933,2.471533,2.486346,2.584106,0.000247,-0.000822,-8.28E-05,0,
2436,351.594465,382.543214,363.779841,351.803283,325.563958,310.124523,267.694803,213.887646,65.008582,50.748056,50.403575,348.441422,389.747732,331.159456,278.205836,320.854181,270.597314,187.486595,212.142675,65.166735,52.925805,54.167586,302.515609,354.982089,346.526276,337.961183,329.041017,315.402075,288.090023,131.727969,245.96791,85.311425,79.490945,1262.302483,317.715232,841.455159,838.949073,830.976351,815.042947,797.732092,760.934763,677.379414,357.369041,1262.873868,286.417097,216.843197,101.227417,46.341064,42.961611,285.808753,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.557217,2.51553,2.525402,2.471228,2.467422,2.588685,0.000247,-0.000822,-8.28E-05,0,
2437,352.031008,382.797057,364.107029,352.167287,326.550912,310.564788,267.583058,214.077863,65.522607,50.858881,50.366618,348.841873,390.435472,333.715133,281.244361,322.500855,273.6066,192.681554,215.908907,64.652788,53.073472,54.425718,303.103907,355.891874,347.145826,338.800358,329.918248,316.464906,289.235042,131.727969,247.207713,85.23801,80.297907,1262.302483,317.898393,841.944102,839.588251,831.389027,815.640952,798.886296,762.152363,679.193958,352.23546,1262.873868,286.63898,218.096941,101.301246,46.489326,44.03922,286.326582,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.556454,2.504541,2.519909,2.471838,2.48421,2.599216,9.47E-05,-0.000822,-0.000388,0,
2438,352.649396,383.522266,364.615958,352.858842,327.574216,311.11505,268.141732,214.610417,67.211079,50.969697,50.6253,349.351504,391.448844,336.087226,284.242377,324.037232,276.760552,197.263732,218.987348,63.220665,53.221125,54.425718,303.434781,356.583231,347.655999,339.602939,331.087664,317.637379,290.084275,131.35247,248.747161,85.23801,80.187862,1262.302483,318.008286,842.357868,840.152312,832.026879,816.837214,799.66835,763.185736,678.576946,353.837835,1262.873868,287.045719,219.198321,101.485831,46.674632,43.370471,286.770358,1262.038752,1262.434319,1263.093929,1261.775079,1261.77512,1261.994799,1261.511654,2.539819,2.486684,2.528913,2.46253,2.490162,2.586701,0.000247,-0.000517,-8.28E-05,0,
2439,353.127681,384.615339,365.711824,353.883285,328.821985,311.890764,268.929215,215.224632,66.335705,50.79052,50.704723,350.594457,392.648365,338.864982,287.612076,325.871079,280.027209,202.459409,222.751547,63.593423,53.448094,54.431227,303.660837,357.025277,348.098701,340.009637,331.568123,318.412112,291.049489,131.207902,250.403726,85.243493,80.596859,1262.30891,318.196919,843.191155,841.098211,833.045756,818.114208,799.71117,762.268598,677.60256,347.467984,1262.880297,287.642767,220.001323,101.786734,46.791353,43.896204,287.441424,1262.045179,1262.440746,1263.100359,1261.781505,1261.781546,1262.001226,1261.518078,2.532952,2.49401,2.508615,2.456731,2.490009,2.58319,0.0004,-0.001127,-8.28E-05,0,
2440,353.522321,385.588663,366.796667,354.605619,329.912437,312.875367,269.779755,215.713312,64.971863,50.932759,50.957827,351.498812,393.873017,341.375399,291.003597,328.058799,283.759512,208.324893,226.727041,66.744853,53.442582,54.425718,304.059678,357.456427,348.603362,340.405414,331.781886,318.736285,291.708199,131.765523,250.773176,85.23801,80.695924,1262.296057,318.369092,843.706664,841.876941,833.710158,818.514425,798.769012,761.335067,678.825568,345.853189,1262.86744,288.001334,220.17976,102.144944,46.780251,43.662173,287.947883,1262.032326,1262.427892,1263.087501,1261.768654,1261.768695,1261.988374,1261.505229,2.529899,2.489279,2.540969,2.456426,2.479021,2.584259,9.47E-05,-0.000822,-8.28E-05,0,
2441,354.109646,386.39145,367.674186,355.302366,330.867501,314.017303,270.864309,216.555436,64.059251,50.975217,50.926404,352.704992,394.855053,343.640615,294.217876,329.927729,286.758942,213.318805,230.746028,67.153943,53.226638,54.431227,304.469453,357.82566,349.082433,340.957944,332.079619,319.18124,292.525333,132.334542,251.116277,85.243493,80.450127,1262.30891,318.563193,844.131871,842.603084,834.509781,818.750049,798.296113,760.977182,680.97823,346.848348,1262.880297,288.271113,220.684575,102.562289,46.754297,43.15304,288.550289,1262.045179,1262.440746,1263.100359,1261.781505,1261.781546,1262.001226,1261.518078,2.548518,2.499505,2.521587,2.476111,2.490162,2.5954,9.47E-05,-0.000975,-0.000235,0,
2442,354.951461,387.62897,368.515264,355.999044,331.968449,315.048984,271.948377,217.853394,64.982832,51.091545,50.858035,353.256152,395.54762,345.540734,296.839504,331.32123,289.164632,217.203871,233.171894,65.397944,53.158327,54.362988,304.621944,358.085742,349.525041,341.437489,332.559991,319.736004,293.194732,132.603139,251.459326,85.212269,80.895823,1262.315338,318.751803,844.814952,843.32372,835.341488,818.942679,798.63679,761.425438,682.944693,343.53594,1262.886726,288.35056,220.272735,103.011133,46.833959,43.790322,289.073141,1262.051605,1262.447174,1263.106788,1261.787931,1261.787972,1262.007652,1261.524503,2.541498,2.502862,2.533186,2.469702,2.475968,2.6041,0.000247,-0.000822,-0.000388,0,
