Time,GC_1_0mBC,GC_1_0-3mBC,GC_1_0-61mBC,GC_1_0-91mBC,GC_1_1-22mBC,GC_1_1-52mBC,GC_1_1-83mBC,GC_1_2-13mBC,GC_1_2-44mBC,GC_1_2-74mBC,GC_1_3-05mBC,GC_2_0mBC,GC_2_0-3mBC,GC_2_0-61mBC,GC_2_0-91mBC,GC_2_1-22mBC,GC_2_1-52mBC,GC_2_1-83mBC,GC_2_2-13mBC,GC_2_2-44mBC,GC_2_2-74mBC,GC_2_3-05mBC,GC_3_0mBC,GC_3_0-3mBC,GC_3_0-61mBC,GC_3_0-91mBC,GC_3_1-22mBC,GC_3_1-52mBC,GC_3_1-83mBC,GC_3_2-13mBC,GC_3_2-44mBC,GC_3_2-74mBC,GC_3_3-05mBC,GC_4_0mBC,GC_4_0-3mBC,GC_4_0-61mBC,GC_4_0-91mBC,GC_4_1-22mBC,GC_4_1-52mBC,GC_4_1-83mBC,GC_4_2-13mBC,GC_4_2-44mBC,GC_4_2-74mBC,GC_4_3-05mBC,GC_5_0-15mBS,GC_5_0-3mBS,GC_5_0-61mBS,GC_5_0-91mBS,GC_5_1-22mBS,GC_5_1-52mBS,GC_8_0-15mAF,BDP5_SED_0-15mBS,BDP5_SED_0-3mBS,BDP5_SED_0-61mBS,BDP5_SED_0-91mBS,BDP5_SED_1-22mBS,BDP5_SED_1-52mBS,HF_GC8_0-15mAF,RAD_GC8_0-15mAF,EVENT,Untitled,Comment
536,361.274522,391.102808,374.64915,363.704883,344.586106,320.027576,276.440348,206.698796,66.118175,79.735508,52.296498,350.270739,393.194058,377.632084,362.407298,354.357124,343.783603,319.798836,247.603166,114.915458,65.814469,63.485395,311.301685,360.483385,357.094939,351.091368,344.927501,332.422612,302.104103,134.104452,211.969773,106.284399,94.96603,845.344596,378.282349,881.862254,877.026069,858.119196,816.246671,779.684296,754.565745,710.034852,445.00955,1265.374593,122.958749,92.763858,70.800256,51.483952,37.869437,34.874762,1264.010871,2.512984,2.487015,2.465928,2.517619,2.453526,2.47429,-5.79E-05,-0.000975,0.001443,0,
537,357.83346,383.721664,368.450411,358.662945,338.400053,315.570832,275.412231,208.767929,70.789047,82.202742,58.534794,343.763802,386.254886,369.987603,355.509633,348.179293,337.854316,315.266298,246.111142,109.022859,70.265811,67.607393,310.946007,359.87622,356.596544,350.1192,343.443739,330.972558,299.908073,133.288826,209.393648,106.036541,94.787518,845.199793,378.396706,881.374373,876.311021,857.445372,815.878566,779.059745,750.96247,703.217161,439.696167,1265.381161,122.740138,92.180666,68.531902,51.711188,38.024459,34.992804,1264.017436,2.511457,2.496019,2.475848,2.520672,2.465277,2.47841,0.00101,-0.000975,0.000222,0,
538,353.033993,372.726492,357.760997,350.366673,330.955001,308.346069,270.841053,207.053384,71.009104,77.657715,63.055437,337.275623,375.960455,360.251783,346.955112,340.052151,330.11926,307.19248,242.159994,93.845748,69.898988,69.001249,310.06543,357.802916,353.72097,347.132145,339.248964,326.6232,295.78389,132.199156,207.032879,105.074367,94.524118,845.457515,378.645056,881.064797,875.925887,857.062102,815.611203,773.201086,741.542883,694.941147,437.749351,1265.374593,122.173748,91.475991,67.68251,51.890176,38.205369,35.061956,1264.010871,2.508405,2.497393,2.468827,2.510294,2.463598,2.482989,0.001774,-0.000822,6.98E-05,0,
539,348.043651,362.253631,347.450527,341.98178,324.481486,301.322352,267.187138,205.980431,70.196613,74.574067,65.399211,327.816519,364.336649,348.640055,335.793698,329.205617,319.989884,298.211269,236.309721,86.673027,68.75612,68.885635,307.637201,354.194918,349.235884,341.877757,332.854454,320.800401,290.467613,132.005628,204.360248,103.922162,94.518491,845.376484,378.82086,880.641344,875.16152,855.924035,814.073284,766.093297,734.819465,689.550529,437.779813,1265.368025,121.532826,90.771489,66.722881,52.069145,38.386249,35.131103,1264.004308,2.491158,2.481063,2.457228,2.487098,2.396758,2.44804,0.001621,-0.001127,-8.28E-05,0,
540,342.654427,351.588528,337.202536,332.715018,316.68653,293.515239,262.114954,203.425951,69.719763,72.888431,66.05969,319.553343,353.718112,338.144441,325.932533,320.392431,311.823316,290.392384,231.321622,81.902757,67.802098,68.665572,303.853199,348.842352,343.003255,335.200993,325.726657,313.692553,284.518393,132.79455,201.958928,103.700323,95.260683,845.306957,379.007743,879.698091,874.105544,854.458269,810.120207,757.273943,726.468749,682.21504,438.827912,1265.374593,120.866209,90.262246,66.324804,52.037868,38.429267,35.099391,1264.010871,2.511152,2.501056,2.466691,2.514567,2.456273,2.46498,0.001621,-0.000975,6.98E-05,0,
541,336.870653,340.84485,327.386676,323.99253,308.815099,287.584024,257.04313,200.309578,69.767614,72.349901,67.061383,313.082362,342.875595,327.056803,315.916423,309.959059,301.81353,281.081758,224.553982,75.277663,66.969179,68.236591,300.039476,342.840382,336.958142,328.893102,319.295765,307.060985,278.789806,133.369723,199.56825,104.599094,96.065531,844.849567,379.14727,878.89526,872.924546,853.207772,808.808161,754.760578,723.095457,675.603797,436.629217,1265.368025,119.964487,89.888925,66.062284,51.699897,38.236983,34.943921,1264.004308,2.504131,2.491746,2.465622,2.512736,2.455663,2.481005,0.001316,-0.001127,6.98E-05,0,
542,330.151934,330.285126,319.000573,316.263453,301.976832,282.326755,253.217699,197.403318,70.605661,72.417612,68.156117,305.739675,332.436001,316.73401,305.529058,299.038607,290.945635,271.832545,218.057165,71.386088,66.669958,68.084279,295.688636,336.524103,331.109395,322.597488,312.508679,300.51094,273.254366,133.363999,197.197458,105.703426,96.771341,845.118768,379.334144,879.887884,873.157769,852.798704,808.589958,755.245523,722.332668,669.989783,435.26819,1265.374593,119.149248,89.41659,66.618398,51.373145,38.130726,34.912203,1264.010871,2.508863,2.494188,2.465928,2.517467,2.459172,2.483904,0.001163,-0.001127,0.000222,0,
543,323.784725,317.060574,310.886632,309.248757,296.224353,277.387219,249.079873,194.261097,70.961262,72.259858,68.915033,300.546845,322.41012,305.095026,294.884569,287.632181,281.845435,262.355815,210.932597,69.724827,66.768898,68.293195,291.658149,330.524299,325.358509,316.690968,307.100767,294.864094,268.66881,133.540498,195.278089,106.617617,97.434865,845.269319,379.37041,881.330599,873.915972,853.062681,808.851181,753.40229,720.467106,662.89165,433.793548,1265.374593,118.3287,89.159262,67.05875,51.262331,37.981426,34.912203,1264.010871,2.518783,2.498003,2.469133,2.505411,2.461461,2.464217,0.001316,-0.000975,-0.000235,0,
544,317.431395,298.111628,302.961983,302.16986,290.151518,272.014679,244.656674,191.82869,71.41253,72.674138,69.659524,293.747023,311.981722,292.702578,284.558336,276.275959,272.03059,252.450961,202.598196,68.672397,66.523133,68.341046,287.090305,323.808435,319.183715,311.092165,302.111959,290.337207,264.246359,133.288826,193.343427,107.628909,98.3255,845.689113,379.629806,882.817613,875.13518,853.74732,809.26741,751.270701,719.924138,657.904633,433.043638,1265.381161,117.700604,89.164878,67.688118,51.563465,38.099109,34.880485,1264.017436,2.502605,2.488236,2.456618,2.498238,2.441623,2.453534,0.001163,-0.000822,-8.28E-05,0,
545,311.38748,285.484585,295.523887,293.700977,279.130075,265.948287,238.856615,185.908261,71.302506,72.417612,70.576064,286.84667,303.463354,282.209678,274.701179,266.087052,260.858744,243.132373,193.972742,68.195549,66.523133,68.120961,283.206971,318.061166,313.135911,305.510857,296.404381,284.86721,259.430521,132.23672,190.480707,108.221768,98.768132,845.802041,379.738598,883.805387,875.893748,854.275412,807.289778,743.614376,717.840183,651.832265,431.49664,1265.381161,117.14157,88.944326,65.706459,51.895822,38.024459,34.768153,1264.017436,2.503521,2.488694,2.46547,2.508768,2.468786,2.480242,0.001163,-0.000669,-0.000235,0,
546,305.45555,274.483156,286.563331,287.437419,273.390354,261.521007,233.999016,178.24284,71.460371,72.208895,70.880502,280.421885,295.709036,273.804275,266.64228,256.165034,252.231341,233.108478,183.136928,68.683569,67.048172,68.278858,279.922251,312.244142,307.457554,300.042414,291.731324,279.545752,254.578636,131.046495,187.552852,108.492491,99.653667,845.839684,380.028701,884.413368,876.57658,854.652661,805.648661,736.521511,711.922215,645.874024,427.465793,1265.381161,116.508217,88.466515,65.339381,51.674258,37.875145,34.730706,1264.017436,2.502758,2.480148,2.46318,2.515788,2.482978,2.484057,0.000858,-0.000975,-8.28E-05,0,
547,298.492479,262.1722,277.100135,278.203976,266.193535,255.410349,229.216912,162.778407,72.287093,72.741847,71.560228,274.39843,287.870136,263.664064,258.078879,245.382391,242.715637,223.320266,161.908197,68.226646,67.435119,68.628894,276.048474,306.170177,301.227243,294.204927,287.244514,275.410655,250.063239,129.828494,184.74848,108.179066,99.985837,845.952616,380.210009,884.869412,877.031864,855.2186,806.245359,733.144242,709.841659,642.229543,426.709763,1265.381161,115.800628,88.062266,65.522925,51.711188,38.621517,35.105113,1264.017436,2.483375,2.477553,2.467301,2.488624,2.460088,2.469711,0.001163,-0.00128,-8.28E-05,0,
548,280.315553,250.956834,268.492226,270.682513,259.943064,248.942468,225.370776,153.93558,72.70722,72.648658,71.906871,268.319905,280.450703,253.96368,248.354434,236.736598,234.744421,215.512589,134.469354,67.986624,67.268381,68.462257,272.239842,299.162486,294.53959,288.352971,281.932422,270.372675,245.94932,128.008387,181.635544,107.529051,100.102212,845.732507,380.433113,884.875219,877.83453,856.469702,807.855094,735.42557,710.686657,641.008647,426.067174,1265.38773,114.987362,87.479964,64.794307,51.716834,39.447654,35.747024,1264.024,2.51222,2.484726,2.472643,2.503732,2.447117,2.435067,0.001163,-0.000975,-8.28E-05,0,
549,206.260823,242.108598,261.730437,264.899469,257.128234,246.001233,223.918561,152.026233,72.879404,72.637491,72.04232,262.122864,271.606557,245.472345,239.804551,228.637617,227.665542,208.306292,127.547404,68.012135,67.293907,68.487765,267.093533,292.259115,288.40041,282.719851,276.098757,265.072071,241.008669,125.93706,178.036064,106.591864,99.900737,845.903469,380.742821,885.846069,879.677101,857.924641,807.875303,735.739181,708.62637,635.872437,422.701234,1265.368025,114.226145,86.912042,63.602378,51.145861,39.281428,36.328303,1264.004308,2.506115,2.485336,2.461349,2.480688,2.457036,2.46559,0.000858,-0.000975,6.98E-05,0,
550,155.778799,237.557253,257.742053,261.926369,255.418503,245.486433,222.640487,152.189557,72.560538,72.208895,72.09014,258.437397,264.468937,239.160324,233.892956,223.193425,221.653615,202.94258,125.198897,68.573531,67.708767,68.608972,262.22011,286.286655,282.677785,277.431293,270.311388,259.371138,236.005394,124.227489,174.956961,105.788717,99.43225,845.952616,380.862675,886.732125,880.903827,859.522254,808.371766,735.126258,704.990409,632.604486,421.126977,1265.381161,113.568033,86.262071,63.172836,50.492054,39.106393,36.713584,1264.017436,2.495737,2.490983,2.454786,2.486182,2.455205,2.467117,0.000858,-0.000822,5.000926,0,
551,125.076913,235.6143,253.380941,259.36951,252.554979,243.363083,220.30803,151.527262,72.397106,71.972258,71.853467,256.476169,258.739499,234.087567,229.225666,218.394044,216.89241,198.91883,124.171403,68.996914,68.132356,69.032339,257.831655,280.977049,278.287434,272.698191,265.153166,254.039836,231.152406,123.01423,172.078844,104.883757,99.395349,845.952616,381.29775,887.492661,882.00535,860.995582,808.259823,736.63168,703.896792,629.290994,419.10881,1265.381161,112.861642,85.63771,62.80548,49.863633,38.73343,36.451902,1264.017436,2.503673,2.488236,2.466538,2.503579,2.454442,2.472306,0.000858,-0.000822,0.002054,0,
552,111.482167,234.896495,249.629536,256.115994,248.729275,239.974259,217.231211,144.519716,71.847028,71.642419,71.413605,255.204112,254.885967,230.270397,224.795017,214.403613,212.332022,195.444844,123.759928,69.803756,68.8295,69.325737,254.425965,276.416008,274.01797,268.457061,260.598681,249.389241,226.875951,121.893573,169.753126,104.29195,98.952589,845.764398,381.406514,888.823943,883.297169,862.58283,808.894202,739.056061,702.694086,621.804959,413.952336,1265.381161,112.304165,84.903287,62.401335,49.123968,38.173754,35.890943,1264.017436,2.506268,2.496019,2.453107,2.492897,2.465582,2.483599,0.000705,-0.000975,6.98E-05,0,
553,106.153278,233.428223,247.456664,253.163389,245.241381,236.209099,214.271467,143.580178,71.815939,71.354803,71.015965,254.124272,251.819221,227.854512,222.260484,212.051048,209.256443,193.197596,123.429031,70.506081,69.605515,69.514689,252.070948,272.707418,270.34228,264.475186,256.63996,245.148822,223.546824,121.339204,168.043889,103.964767,99.032014,845.167907,381.484563,889.019974,883.987044,863.94959,809.534377,741.340276,699.748767,611.420599,406.016244,1265.38773,111.603956,83.954325,62.186485,48.278541,37.43279,35.335415,1264.024,2.5081,2.496172,2.455702,2.499001,2.463445,2.476884,0.001163,-0.001127,6.98E-05,0,
554,105.456199,231.467304,244.566996,249.756747,241.635378,232.627228,211.385433,143.472525,71.858195,71.433687,71.131521,253.680638,250.662335,226.762265,221.128113,210.762935,207.930079,191.828455,123.65911,71.61166,69.831205,69.630291,250.65157,269.402677,267.25725,261.121628,253.874029,242.29444,220.631465,120.747697,166.487637,103.711581,98.805023,845.086882,381.624037,889.889282,885.235665,865.191774,810.200571,743.687934,697.267228,600.857641,398.239327,1265.381161,110.929808,83.141149,62.107376,47.532385,36.754643,34.843042,1264.017436,2.509778,2.480453,2.464096,2.505105,2.470007,2.484668,0.00101,-0.000975,6.98E-05,0,
555,106.824886,229.991331,241.89408,246.339388,238.018216,229.299521,208.796211,143.585933,71.968212,71.543637,71.241491,253.455936,249.686806,226.080522,220.596833,210.344228,207.473245,190.75896,123.920931,71.61166,69.941255,69.776978,249.863647,267.019351,264.796725,258.281165,250.6863,238.903052,218.011491,120.635746,164.888063,103.526733,98.657466,844.748165,381.841553,889.927335,885.691916,865.418717,810.237901,745.600852,698.140963,596.479826,391.435576,1265.381161,110.22447,82.627306,61.960385,46.865594,36.193962,34.35617,1264.017436,2.517867,2.487931,2.466233,2.519909,2.470923,2.476884,0.000705,-0.001127,-0.000235,0,
556,109.782024,228.773903,239.853423,243.400532,234.956347,226.56802,206.352072,143.617982,72.035973,71.684651,71.235907,253.300418,249.005485,225.506508,220.021724,210.071959,206.705953,189.339793,123.877832,71.092762,69.862304,69.881407,249.294965,265.485601,263.447857,256.891351,249.17896,237.124372,216.447913,120.853971,164.425358,103.742923,98.509919,844.146069,381.950308,889.432674,885.463784,865.343068,810.72323,747.661805,699.37901,594.255682,386.545234,1265.381161,109.667821,82.076811,61.923636,46.495011,35.782613,33.869076,1264.017436,2.507642,2.497698,2.466996,2.514109,2.468786,2.484668,0.0004,-0.000669,-0.000235,0,
557,112.829593,228.590295,238.539321,241.298193,232.658129,224.414029,204.147048,143.54813,71.784849,71.067179,69.811763,252.969009,248.485594,225.171277,219.306207,209.430538,205.036043,187.893977,123.62171,70.768343,69.721153,69.923662,249.188071,264.745516,262.818987,256.41054,248.696439,236.48853,215.997625,122.091674,165.306939,103.933421,99.179596,843.737927,382.209602,888.411305,884.709243,864.592433,810.61693,750.02394,700.5865,594.225293,386.55077,1265.38773,109.11701,81.678753,61.819003,46.055844,35.301993,33.649918,1264.024,2.510847,2.491746,2.469133,2.516704,2.463751,2.485125,0.0004,-0.001127,0.000222,0,
558,116.094304,229.909857,238.307249,239.710191,230.648896,222.095152,202.19647,143.39117,71.632573,70.768378,68.669519,252.326395,247.954151,224.786568,218.692889,208.130007,203.582584,186.436488,123.279457,70.579418,69.715568,69.918077,248.95712,264.254967,262.626639,256.105401,248.465347,236.369545,216.143869,123.244141,166.36756,104.260598,99.8382,843.581682,382.494056,887.454631,883.601185,863.603525,810.72323,751.970714,702.839853,592.892701,384.11676,1265.381161,108.480875,81.19612,61.886886,45.679362,34.922014,33.344264,1264.017436,2.492532,2.493272,2.460433,2.504648,2.468176,2.473679,0.0004,-0.001127,-8.28E-05,0,
559,120.116432,231.688547,239.099314,238.767875,229.249341,220.008046,200.289198,143.315572,71.265832,70.621765,68.376152,251.726792,247.540997,224.938149,218.389078,207.101565,202.248874,185.061206,123.05512,70.616087,69.642199,70.064758,248.694317,263.919228,262.477296,255.843358,248.127244,236.180802,215.991837,123.580526,166.6723,104.593462,99.948927,843.092609,382.711542,886.656079,882.499232,862.129268,810.275232,753.481635,705.209162,594.291552,379.946341,1265.381161,107.887691,80.719127,61.850136,45.456824,34.51018,33.194271,1264.017436,2.503979,2.494951,2.464859,2.513346,2.471533,2.482836,9.47E-05,-0.000975,-0.000388,0,
560,124.628249,234.216282,239.885385,238.91293,228.75167,218.293599,198.833487,143.27202,70.966845,70.359603,68.297222,251.83352,247.685524,226.372003,219.180739,207.400513,201.861951,184.214951,122.937273,70.793843,69.709984,70.132514,248.613508,263.727005,262.135556,255.650467,247.482751,235.231128,214.655488,123.275822,165.828516,104.77278,99.943287,842.71069,382.778497,886.11799,881.657664,860.800892,809.784252,754.913685,707.099837,593.712164,375.804026,1265.374593,107.437268,80.273246,61.660762,45.339869,34.27975,33.001016,1264.010871,2.515883,2.497393,2.461807,2.510142,2.460546,2.48131,9.47E-05,-0.001127,6.98E-05,0,
561,130.250585,237.43253,241.172551,239.408689,228.795275,217.501699,197.618099,143.164382,70.899076,70.218567,68.559508,252.513739,249.193173,228.308735,220.477196,208.663179,202.55375,184.488177,122.980348,71.092762,69.898988,70.211436,248.356384,263.359555,261.991865,255.319184,246.548782,233.990354,213.101993,123.019921,165.110736,104.74142,99.801292,842.114633,382.856529,885.401529,880.71394,859.560025,809.192766,756.025537,708.637525,592.139539,371.270714,1265.381161,107.035325,79.8386,61.592873,45.271346,33.910866,32.781679,1264.017436,2.503979,2.480453,2.467606,2.510599,2.457952,2.468338,-5.79E-05,-0.000975,-8.28E-05,0,
562,136.035433,240.148761,242.453298,239.860927,229.249341,217.311746,196.396713,143.126587,70.972429,70.291877,68.742858,253.000762,250.581597,229.670949,221.919084,210.604887,203.582584,184.75559,122.942963,71.20276,69.82562,69.478016,248.356384,263.434186,262.178581,255.506403,246.435994,233.159,211.656223,122.608927,164.387285,104.852396,99.764385,841.700943,383.037758,884.261364,879.422938,858.238241,807.812083,756.726282,710.644577,592.605777,366.946939,1265.381161,106.516685,79.508425,61.556119,45.160046,33.611083,32.631606,1264.017436,2.501079,2.487778,2.465317,2.502053,2.457646,2.465743,-5.79E-05,-0.000822,-8.28E-05,0,
563,142.145665,241.925955,243.776728,240.657878,229.671263,217.013585,195.982633,143.245729,71.381439,70.187496,67.171426,253.755533,252.049881,231.227276,223.13855,211.790484,205.074134,184.990617,122.911269,71.171678,68.803981,68.71342,248.362102,263.626433,262.445642,255.961365,247.118361,233.353721,210.938931,122.465188,163.822031,104.784044,99.469151,840.723292,383.146493,882.551715,877.525146,856.916878,807.02865,756.947592,711.776183,594.901358,363.675079,1265.381161,105.961159,79.325,61.703131,45.085841,33.498642,32.519037,1264.017436,2.476049,2.478316,2.463791,2.504037,2.460393,2.460096,9.47E-05,-0.000822,-0.000388,0,
564,148.035402,243.652726,245.388888,241.857303,230.043773,216.665826,195.518737,143.353371,71.779266,67.835527,63.789793,255.097539,254.404845,233.564542,224.876584,213.610773,206.629797,186.512893,122.681291,70.432743,66.816777,67.790816,248.431485,263.99384,262.701307,256.367414,247.789091,234.065918,210.628639,122.496855,163.625901,104.74142,99.247752,840.04659,383.29147,880.690911,875.552375,855.067675,805.797828,756.873821,712.287315,598.560867,361.638487,1265.381161,105.664945,79.214947,61.997133,45.085841,33.348703,32.443985,1264.017436,2.49009,2.47969,2.467301,2.496102,2.461004,2.464064,9.47E-05,-0.00128,-0.000388,0,
