s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 2.3004944E+001, 7.4704138E+003,-4.0189911E+003,-2.4682315E+003,-9.7096672E+002, 7.8566921E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0061352E+000, 2.0081157E+001, 5.3673541E-001
 2.4001080E+001, 7.0359677E+003,-3.9580153E+003,-2.0962826E+003,-9.8210606E+002, 7.6053824E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2544032E+001, 7.1691484E+000, 5.3889635E-001
 2.5001867E+001, 6.8469819E+003,-3.7384616E+003,-2.0690178E+003,-9.5739110E+002, 6.9601573E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8282678E+001, 8.9071503E+001, 5.4067298E-001
 2.6003141E+001, 5.9528941E+003,-3.4377791E+003,-1.6163718E+003,-9.4458597E+002, 6.5182713E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3521615E+001,-3.9324610E+001, 5.4213426E-001
 2.7001768E+001, 7.1118830E+003,-3.7349124E+003,-2.2662093E+003,-9.5399510E+002, 6.6111656E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2842222E+002, 1.6337736E+002, 5.4333326E-001
 2.8003027E+001, 7.9098906E+003,-3.9435417E+003,-2.9517755E+003,-9.8187107E+002, 6.9491856E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4251815E+001, 3.9651547E+001, 5.4431535E-001
 2.9003489E+001, 5.5095823E+003,-3.2849590E+003,-1.3281153E+003,-9.8396288E+002, 6.5807801E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8274880E+001,-8.0874089E+001, 5.4512338E-001
 3.0006159E+001, 3.6490284E+003,-2.5542787E+003,-3.3975465E+002,-9.0760439E+002, 6.2575220E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0954987E+002,-1.4635182E+002, 5.4578663E-001
 3.1005981E+001, 4.1379483E+003,-2.5939608E+003,-5.9153987E+002,-8.8825277E+002, 5.9019121E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2890404E+001, 7.0096729E+001, 5.4632967E-001
 3.2003231E+001, 5.8787789E+003,-3.0868078E+003,-1.7884416E+003,-8.9018636E+002, 5.6099140E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0554788E+001, 1.1895296E+002, 5.4677109E-001
 3.3003666E+001, 7.1074936E+003,-3.4915981E+003,-2.6573821E+003,-9.2535062E+002, 5.3747138E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1750897E+001, 3.8537442E+001, 5.4713412E-001
 3.4001541E+001, 7.5117333E+003,-3.6508341E+003,-2.8352696E+003,-9.5051307E+002, 5.4139993E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7691192E+001, 8.0530522E+001, 5.4743197E-001
 3.5001656E+001, 7.6026794E+003,-3.7220973E+003,-2.8555133E+003,-9.5939019E+002, 5.2648749E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6169518E+001, 7.0943536E+001, 5.4767591E-001
 3.6000858E+001, 7.1604122E+003,-3.5906745E+003,-2.5913235E+003,-9.5790623E+002, 5.2510395E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9232912E+001, 2.5759003E+001, 5.4787583E-001
 3.7000416E+001, 8.2558040E+003,-3.9468276E+003,-3.2829401E+003,-9.6587704E+002, 5.1545299E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8849284E+001, 6.5313772E+001, 5.4803962E-001
 3.8000023E+001, 7.6892784E+003,-3.7789789E+003,-2.8957831E+003,-9.6742013E+002, 5.1045814E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9629113E+001, 5.2200857E+001, 5.4817379E-001
