Unit,Min,Sec,skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1512,20.3,,216,578.3,481.6,378.5,275.5,204.5,137.3,121.3,92,79.6,68.81,66.57,290.4,265.9,220.1,179.4,137.8,114.3,92.6,79.9,66.04,62.89,56.83,118.3,121.1,126.9,103.9,76.6,59.61,49.91,41.71,39.27,37.04,34.78,70.4,78,94.6,95.6,108.2,123.8,160.5,192.6,304.7,368.6,492,703,52.44,30.06,14.11,6.117,5.136,3.972,12.69,9.72,8.09,3.715,2.571,2.345
116,1512,24.3,,220,580.5,471.9,367.9,267.5,198.1,135.2,120.9,92.9,80,68.11,65.78,290,266.7,220.2,172.9,134.5,113,91.8,81.7,66.35,64.33,56.97,120.5,124.5,127.9,104.3,77.4,60.84,50.38,42.24,39.7,37.38,35.08,68.76,76.3,92.6,92.3,104.6,118.5,154.1,185.7,292.3,347.8,473.8,673.1,42.37,23.08,12.37,4.97,3.392,2.611,14.37,8.73,4.132,1.9,1.98,1.951
116,1512,28.3,,224,564.8,455.7,353.9,258.2,190.4,132.6,116.6,90.6,78.8,67.71,64.37,288.1,256.3,209.6,167.5,132.7,111.4,90.6,79.4,65.88,63.46,56.02,120.3,124.7,128.4,106.5,78.6,61.55,51.41,42.66,39.99,37.56,35.54,66.28,74.3,88.8,88.6,100.8,115.2,149.8,179.9,283.9,331.4,459.3,653.8,45.68,28.05,14.97,5.397,4.074,3.109,11.86,8.48,3.363,2.469,1.912,2.136
116,1512,32.3,,228,526.4,423.8,334.4,249.6,186.8,130.6,113.4,88.4,77.4,66.83,64.66,283.6,252,205,162.9,129.2,106.9,88.4,77.7,64.9,61.51,55.27,124,126.6,128.7,107.3,80.1,60.58,52.76,43.79,40.71,37.98,35.86,65.13,73,86.9,87,98.3,111.5,144.2,172.1,270.2,311.1,433.4,629.9,28.63,12.61,7.87,4.041,3.861,3.277,11.8,5.944,2.956,2.26,1.627,1.449
116,1512,36.3,,232,499.2,405.1,317.4,241.2,180.2,128.1,110.5,87.3,76.1,65.96,64.29,275.2,238.7,196.9,160.9,127.6,107.2,88.5,78.3,65.25,63.69,55.94,125.8,128.7,129.5,107.7,80.5,60.11,52.82,44.49,41.39,38.34,36.3,63.56,70.6,84.6,83.1,94,107.4,138.5,165.8,260.3,293.2,420,636.4,18.53,9.46,4.318,2.126,2.401,2,10.7,5.39,4.777,4.416,3.601,2.975
116,1512,40.3,,236,460.3,373.1,296.4,230.2,172.4,125.4,105.4,83.4,73.6,64.48,61.59,268,233,193.3,159.6,126.8,106.7,87.9,77.4,64.72,62.02,55.23,133,130.6,129.9,108.4,81.5,61.49,53.79,44.83,41.45,38.68,36.34,61.05,66.87,80.3,79.3,89.3,101.6,132,157.3,247.3,279.3,399.2,609.1,14.91,7.08,4.474,2.755,2.558,2.228,8.74,4.129,2.484,2.857,2.677,1.665
116,1512,44.3,,240,443,363.2,289.2,224.3,168.7,123.2,103.4,82.6,72.7,63.52,59.73,261.4,226.3,186.7,155.3,123.8,102.7,85.7,75.3,63.99,60.38,54.7,132.6,132.6,129.3,109,81.8,61.62,53.33,44.63,41.37,38.86,36.34,59.3,65.21,78.3,77.6,86.6,97.2,124.8,148.8,234.8,262,375.6,571.9,17.36,10.1,5.961,3.078,2.507,2.141,6.548,3.433,4.226,2.812,2.651,2.131
116,1512,48.3,,244,417.8,341.9,279.2,217.6,164.2,121,100.1,80.3,70.8,62.04,58.12,251.3,218.8,186.5,151.3,121.7,101.2,85.1,73.9,63.07,58.96,53.73,135.3,136.1,131.3,109.6,81.8,60.9,53.75,44.31,41.29,38.9,36.42,56.71,62.59,74.8,73.7,82.5,92.5,119,141.7,222.2,244.1,351.2,531.7,9.47,4.217,3.146,1.55,1.71,1.601,4.562,2.514,3.129,3.011,2.166,1.555
116,1512,52.3,,248,397.6,324.3,266.2,209.5,158.5,118.5,96.1,78.2,69.01,60.66,55.94,239.3,208.3,179.6,145.9,119.1,98.1,82.9,72.2,62.32,58.02,53.19,135.4,137.1,132.9,110.6,82.5,61.8,54.02,44.35,41.33,39.04,36.62,54.97,60.11,72,71.6,79.4,88.8,113,134.7,211,229.4,333.2,498.4,7.03,5.183,3.816,1.734,1.413,1.12,4.083,2.119,1.93,1.659,1.695,1.333
116,1512,56.3,,252,377.6,310.6,254.5,202.6,153.5,116.3,93.8,76.4,67.63,59.44,54.58,229,200.2,173.6,141.6,116.7,95.1,80.7,69.44,61.09,55.64,51.81,137.3,139,133.5,110.6,82.6,61.29,54.4,44.67,41.51,39.27,36.76,53.31,58.31,68.95,68.62,76.4,85.2,108.6,129.1,200.8,217.8,313.2,458,3.835,1.423,1.94,0.752,0.801,0.722,2.777,2.509,2.254,1.622,1.475,1.286
116,1513,0.3,,256,363,297.4,247.7,197.5,149.2,113.9,90.1,74.1,66.1,58.23,53.21,220.3,194.7,169.2,138.1,114.6,94,79.7,68.3,60.23,54.76,51.16,134.9,139.7,134.9,111.9,83.4,63.01,54.34,44.57,41.9,39.51,37.06,51.37,56.08,66.22,66.06,73.5,81.8,103,122.4,191.9,206,296.3,418.1,4.38,1.806,1.384,0.642,0.863,0.816,2.027,1.538,1.425,1.064,1.085,0.963
116,1513,4.3,,260,352.1,290.5,242.3,192,145.9,112,88.7,73.2,65,57.21,52.31,211.7,187,163.9,132.9,112,91.1,77.9,66.65,59.4,53.59,50.31,136.2,139.4,135.9,111.7,82.3,62.73,54.46,44.85,42.17,39.62,37.26,50.05,54.44,63.88,63.48,70.5,78.2,98.3,117.4,183.7,196.6,281.2,390.9,3.503,1.131,0.954,0.566,0.78,0.657,2.275,1.669,1.429,0.767,0.723,0.565
116,1513,8.3,,264,340.2,278.3,233.9,187.1,142.9,110.3,87.6,72.4,64.21,56.51,51.55,205.3,182.4,160.6,130.1,109.4,88.8,76.6,65.31,58.51,52.68,49.73,133.9,137.9,135.6,111.6,81,62.31,55.45,45.05,42.12,39.77,37.22,48.42,52.48,61.33,61.13,67.91,75.3,94.2,112.4,176.1,187.4,267.3,363.3,3.213,1.305,1.226,0.605,0.738,0.637,1.958,1.117,1.289,0.553,0.718,0.646
116,1513,12.3,,268,330.7,272,228.7,182.9,140.3,108.4,86.1,71.4,63.28,55.76,50.94,198.3,176.5,157,127.7,107.6,87.3,75.2,64.15,57.78,51.77,49.16,133.4,137.8,137.7,113.1,81.7,63.75,56.44,45.74,42.2,39.97,37.42,46.91,50.86,59.26,59.1,65.66,72.4,90.5,107.8,168.9,179,253.5,337,2.737,1.849,1.505,0.531,0.812,0.597,1.131,0.699,0.509,0.577,0.8,0.639
116,1513,16.3,,272,318.8,267,223.5,179.5,137.5,106.8,85,70.5,62.5,55.13,50.41,191.9,171.4,152.3,124.3,105.3,85.7,74.5,63.46,57.19,51.32,48.6,134.2,137.8,138.6,112.9,80.8,63.95,56.24,46.08,42.92,40.31,37.66,45.47,49.38,57.31,57.07,63.42,69.88,87.2,103.8,161.9,171.2,241.1,315.2,2.329,1.075,1.08,0.603,0.708,0.6,0.56,0.866,0.328,0.299,0.412,0.396
116,1513,20.3,,276,311.8,260.7,219.1,175.8,135.9,105.4,84.3,69.64,61.82,54.8,50.23,186,167,149.2,120.6,103.7,84.5,73.5,62.63,56.6,50.9,48.16,137.8,139.7,138,111.6,80,62.47,55.61,46.02,43.32,40.45,38.08,44.29,47.85,55.39,55.35,61.31,67.54,83.8,99.5,155.2,163.6,227.8,292.6,2.451,1.523,1.174,0.51,0.694,0.643,0.742,0.759,0.46,0.59,0.602,0.597
116,1513,24.3,,280,304.9,255.7,215.3,172.7,134.2,103.9,84,69.29,61.23,54.18,49.67,181.1,163,147.1,119,102.1,83.3,72.9,62.12,56,50.19,47.69,139.8,141.6,137.7,109.6,79.4,61.9,55.69,46.97,43.52,40.53,38.04,43.12,46.46,53.75,53.77,59.2,65.19,80.6,95.9,148.3,155.7,216.8,275.4,1.46,1.153,0.996,0.471,0.656,0.598,0.791,0.699,0.475,0.339,0.605,0.5
116,1513,28.3,,284,297.9,250.6,211.2,168.9,131.4,102.5,83.1,68.81,60.74,53.75,48.96,176.8,160.6,144.7,117.9,100.7,82.6,72.3,61.49,55.53,49.91,47.33,140.2,142.5,138.2,109.4,79.1,61.72,55.07,46.34,43.26,40.45,38.18,42,45.21,52.22,52.4,57.9,63.3,77.8,92.4,142.9,149.9,207.2,259.3,2.039,0.918,1.12,0.558,0.547,0.444,0.689,0.774,0.927,0.659,0.719,0.632
116,1513,32.3,,288,291,243.8,206.2,165.4,129,101.2,81.7,67.81,59.99,53.08,48.32,172.6,157.5,141.9,116.5,99.6,81.8,71.7,60.98,55.09,49.39,46.93,135.2,140.8,136.6,109.1,79,62.08,54.62,45.54,42.88,40.57,38.1,40.93,44.11,50.78,51.02,56.24,61.49,75.6,89.2,137.3,143.1,197.9,246.2,1.784,0.875,0.954,0.495,0.586,0.503,0.758,0.633,0.991,0.635,0.534,0.524
116,1513,36.3,,292,285.5,241.1,202.8,162.7,128.1,99.9,81.3,67.36,59.52,52.66,48.12,168.7,153.9,139.6,114,98.1,80.7,71,60.66,54.74,49.39,46.74,134.2,137.5,135.7,109,79.1,62.67,53.71,45.05,42.48,40.53,38.06,40.13,43.16,49.47,49.47,54.46,59.24,72.6,85.6,131.6,137.3,190.1,233.7,1.894,1.21,1.186,0.481,0.628,0.541,0.746,0.612,0.547,0.299,0.473,0.518
116,1513,40.3,,296,279,235.4,200,160.3,125.8,98.7,80.7,66.69,58.95,52.23,47.89,164.8,151.4,137.5,111.7,96.8,79.4,70.2,60.19,54.44,49.18,46.34,138,138,136.1,107,79.4,62.97,53.2,45.25,42.44,40.61,38.1,39.2,42.11,48.19,48.28,52.96,57.29,70.2,82.6,127.3,133.2,183.2,224.7,1.784,1.04,1.152,0.45,0.63,0.612,0.677,0.879,0.811,0.431,0.549,0.518
116,1513,44.3,,300,274.8,231.8,194.9,157.1,123.5,97.4,79.7,66.16,58.57,51.87,47.57,161.1,149.1,135.2,110.3,95.2,78.6,69.52,59.69,53.91,48.56,46.02,136.5,139.6,136.7,106.2,79.1,62.26,53.31,45.7,42.92,40.61,38.04,38.34,41.17,46.94,47.07,51.43,55.59,67.67,79.6,123.1,129.2,177.1,214.6,1.952,0.748,0.625,0.216,0.373,0.438,0.722,0.518,0.569,0.471,0.405,0.292
116,1513,48.3,,304,269.2,226.6,191.6,154.5,121.5,96.1,78.4,65.33,57.58,51.18,46.9,158.1,146.4,133.4,108.7,93.8,77.2,68.78,59.01,53.41,48.05,45.67,137.4,139.4,136.8,106.8,78.5,61.53,53.59,45.11,42.96,40.81,38.06,37.54,40.29,45.63,45.78,50.23,54.11,65.98,77.5,119.8,125.3,170.6,205.9,1.574,0.735,0.685,0.176,0.347,0.303,0.438,0.604,0.358,0.386,0.264,0.264
116,1513,52.3,,308,265.2,223.1,188.9,151.6,119.4,94.9,77.6,64.98,57.29,50.8,46.48,154.7,143.6,131,107,92.5,76.4,68.17,58.25,52.88,47.53,45.33,135.6,139.2,136.3,106.2,78.5,61.49,54.15,45.31,42.6,40.89,38.26,36.74,39.44,44.75,44.99,49.36,53.37,64.84,76,116.5,122.2,165.1,197.9,1.799,1.092,0.586,0.224,0.35,0.358,0.584,0.502,0.166,0.079,0.389,0.357
116,1513,56.3,,312,258.5,217.5,185.9,148.8,117.9,93.7,76.5,64.07,56.85,50.62,46.38,151.8,140.9,129.2,105,91.2,75.1,67.48,57.55,52.53,47.33,45.07,136.1,138.6,135.7,106.5,78.6,61.57,54.5,45.21,42.76,41.01,38.6,36.22,38.94,44,44.39,48.8,52.92,63.78,74.4,112.7,117.9,159.4,189.5,1.376,1.205,0.61,0.216,0.327,0.338,0.588,0.505,0.581,0.497,0.474,0.38
116,1514,0.3,,316,254.6,213.2,183,147,116.4,92.7,76.5,64.05,56.59,50.42,46.26,149.3,139.2,127.4,104.3,90.5,74.8,66.89,57.25,52.17,47.17,44.79,136.9,138,135,106.9,78.6,61.59,53.23,45.27,42.7,40.89,38.46,35.66,38.34,43.16,43.32,47.61,51.57,61.69,71.9,108.6,113.5,154.1,181.2,1.258,0.279,0.208,-0.005,0.305,0.313,0.478,0.604,0.565,0.214,0.381,0.318
116,1514,4.3,,320,248,209.4,178.1,144,114.1,91.5,75.5,63.26,55.98,50.01,46.04,146.7,137.6,125.9,102.5,89.4,74,66.43,56.89,51.83,46.82,44.55,136,138.7,134.3,107.5,78.5,62.1,53.2,44.75,42.6,40.85,38.46,35.02,37.58,42.28,42.56,46.76,50.54,59.99,69.8,106,111.2,148.9,174.6,1.433,0.561,0.405,-0.121,0.245,0.222,0.474,0.45,0.219,0.156,0.311,0.203
116,1514,8.3,,324,244.5,205.4,175.5,142,112.9,90.5,74.9,62.89,55.53,49.47,45.51,144,135.1,123.8,101,88.2,72.6,65.73,56.22,51.38,46.46,44.2,135,138.5,133.6,106.2,78.8,61.69,52.64,44.75,42.84,40.85,38.38,34.42,36.98,41.61,41.89,45.96,49.24,58.73,68.25,103.2,108.5,143.6,167.4,1.662,0.64,0.783,0.155,0.454,0.325,0.446,0.343,0.422,0.217,0.401,0.307
116,1514,12.3,,328,241.4,203.2,173.7,139.7,111.4,89.5,74,62.3,55.13,49.19,45.09,141.3,132.8,122.3,99.4,87.1,72,65.09,55.61,51.08,46,43.97,137,137.5,133.6,106.8,78.2,62.06,52.05,44.79,42.88,40.71,38.16,33.94,36.38,40.71,40.97,44.79,48.08,57.52,66.81,100.8,105.3,139.7,161,1.448,0.731,0.391,0.087,0.307,0.259,0.332,0.505,0.369,0.209,0.405,0.297
116,1514,16.3,,332,237,199.4,170.4,137.8,110.1,88.5,73.5,61.75,54.82,48.84,44.89,138.9,131.3,120.4,98,86,71.3,64.8,55.25,50.68,45.75,43.64,140.9,139.5,134.8,106.8,78.1,61.96,52.33,44.43,42.78,40.69,38.36,33.46,35.9,40.18,40.55,44.24,47.75,56.74,65.37,97.7,101.9,135.1,155,1.437,0.657,0.573,0.103,0.252,0.25,0.276,0.272,0.324,0.235,0.326,0.327
116,1514,20.3,,336,232.9,197.5,168.3,136,108.4,87.6,72.9,61.2,54.31,48.56,44.67,136.7,129.9,119.2,97,85.1,70.6,64.17,55.1,50.43,45.59,43.54,134.8,135.6,135,107.6,77.9,61.37,53.02,44.77,42.53,40.89,38.42,33.02,35.32,39.38,39.7,43.4,46.58,55.25,63.62,94.7,98,130,147,1.121,0.753,0.566,0.068,0.299,0.298,0.596,0.576,0.43,0.527,0.432,0.367
116,1514,24.3,,340,228.4,193.9,165.9,134.1,107.5,86.8,72.5,61.04,53.99,48.36,44.51,134.7,128.5,118.4,96.5,84.5,70.3,64.01,54.78,50.15,45.31,43.32,135.6,135.7,133.8,107.4,77.5,61.29,53.71,45.77,43.02,41.01,38.56,32.56,34.7,38.6,39.06,42.52,45.59,53.89,61.9,91.6,95.2,125.6,140.4,1.067,0.405,0.519,0.039,0.2,0.256,0.199,0.57,0.471,0.331,0.37,0.316
116,1514,28.3,,344,226.2,191.3,162.8,131.6,105.5,85.7,71.9,60.5,53.79,48.16,44.35,132.6,126.5,116.9,95.2,83.5,69.25,63.34,54.38,49.83,45.19,43.14,137.5,136,133.2,106.8,77.4,61.59,54.14,45.46,42.7,40.93,38.66,31.98,34.02,37.74,38.14,41.53,44.45,52.36,60.31,89.1,91.9,121.6,133.9,1.029,0.265,0.044,-0.071,-0.015,0.045,0.207,0.408,0.136,0.021,0.065,0.082
116,1514,32.3,,348,188.7,168.4,148.5,122.2,97.6,83.5,66.2,57.66,51.57,46.74,42.44,122.6,109.8,105.1,83.1,79.7,63.97,60.88,51.71,48.48,43.52,42.36,141.9,130.6,130.9,105.6,77.5,59.75,54.97,46,43,40.93,38.26,31.18,33.06,36.44,36.8,39.89,42.74,50.56,57.86,86.2,87.3,115.3,125.5,0.842,-0.226,-0.314,-0.542,-0.199,-0.134,0.126,0.068,-0.026,-0.265,-0.012,-0.031
116,1514,36.3,,352,176.1,157.6,137.8,114.7,90.1,81.2,62.57,55.57,50.39,45.8,41.33,117,104.7,101.4,78.8,76.1,60.03,59.22,50.15,47.59,42.21,41.69,137.3,123.1,127.8,104.9,76.5,59.64,53.2,46.14,43.12,39.98,37.08,30.6,32.3,35.26,35.5,38.38,40.81,48.23,55,82.1,82.8,109.4,118.8,0.743,0.065,-0.235,-0.332,-0.276,-0.136,0.114,0.217,-0.117,-0.159,-0.056,-0.001
116,1514,40.3,,356,168.2,152,138.1,112.1,88.3,79.5,61.39,54.33,49.1,45.07,40.58,112,100.4,99.1,80.6,75.9,59.76,58.47,49.56,47.2,41.75,41.27,126.8,124.4,127,100.2,74.6,59.72,52.63,45.91,43,39.66,35.99,30,31.56,34.19,34.39,37.18,39.36,46.3,52.43,78.6,79,105.7,111.3,0.705,-0.152,-0.304,-0.416,-0.28,-0.207,0.138,0.235,-0.117,-0.235,0.007,0.073
116,1514,44.3,,360,162.4,147.4,135.3,108.9,86.5,78.3,60.54,53.95,49.04,44.87,40.45,108.8,97.7,96.3,77.6,74.5,58.33,57.31,48.68,46.66,41.41,40.99,133.9,121.1,126.4,101.8,75.7,60.45,52.31,45.82,42.5,39.9,36.82,29.47,30.82,33.34,33.62,36.06,37.9,44.49,50.35,75.4,75.2,101.9,105,0.705,-0.057,-0.287,-0.679,-0.298,-0.197,0.109,0.233,-0.139,-0.169,-0.011,-0.036
116,1514,48.3,,364,156.2,144.1,134.2,107.5,84.8,77.2,60.62,53.55,48.66,44.67,40.47,105.4,95.8,94.3,77.2,73.5,58.49,57.51,48.52,46.48,41.29,40.81,128.9,121.8,124.7,101.4,75.9,61.06,52.29,44.97,41.73,39.7,36.74,29.05,30.32,32.58,32.78,35.1,36.74,42.84,48.46,72.9,72.5,98,100,0.625,-0.191,-0.564,-0.726,-0.282,-0.189,0.097,0.152,-0.128,0.021,0.042,0.082
116,1514,52.3,,368,151.9,139.8,129.9,106.1,83.2,76.1,59.97,53.1,48.37,44.16,39.9,102.7,93.2,94.4,77.8,72.8,58.1,56.64,48.25,46.18,41.29,40.52,120.5,121.8,123.7,100.9,76.6,61.77,52.37,45.21,42.05,39.66,36.7,28.69,29.92,32.02,32.14,34.27,35.69,41.31,46.48,69.84,70.7,94.4,95.2,0.583,-0.117,-0.344,-0.376,-0.236,-0.164,0.053,0.133,-0.045,-0.05,0.02,0.018
116,1514,56.3,,372,148,137.6,129.2,107.5,83.1,75.2,59.24,52.94,47.93,43.84,39.78,100,91.6,92.6,77.2,72.4,57.9,56.48,47.99,45.79,41.13,40.34,117.5,116.6,122.2,99.5,76.1,60.29,53.48,45.75,42.61,39.74,36.22,28.29,29.39,31.38,31.44,33.44,34.85,40.1,45.41,67.75,68.85,90.9,90.8,0.393,-0.078,-0.321,-0.658,-0.315,-0.178,0.081,0.141,-0.094,-0.169,-0.053,0.008
116,1515,0.3,,376,145.2,135.6,126.5,104.3,81.8,74.7,59.58,52.82,47.69,43.68,39.76,97.9,90.8,91.1,75.3,71.2,57.6,55.96,47.73,45.53,40.93,40.09,106.1,113.7,122.5,100.1,74.7,55.79,51.95,45.92,42.09,39.42,36.46,27.98,29.03,30.78,30.92,32.7,33.86,38.86,43.92,65.47,67.01,88,86.1,0.473,0.104,-0.344,-0.545,-0.278,-0.23,0.061,0.097,0.004,-0.151,-0.011,0.013
116,1515,4.3,,380,140.6,132.6,124.9,102.4,80.4,73.3,58.45,51.71,47.06,43.28,39.42,95.3,87.8,89.4,74.5,69.92,56.64,55.29,47.39,45.31,40.69,39.86,113.2,110.2,121.3,98.1,73.7,56.36,51.26,45.07,41.77,39.78,36.24,27.68,28.55,30.18,30.22,31.96,33.04,37.9,42.7,63.23,64.39,84.6,82.3,0.244,0.352,-0.472,-0.816,-0.467,-0.198,0.041,0.126,-0.158,-0.27,0.01,0.041
116,1515,8.3,,384,137.9,130.6,122.3,98.4,78.2,71.8,57.23,51.14,46.46,42.88,38.94,93.5,86.7,88.7,72.2,69.15,54.9,54.5,46.32,44.73,39.96,39.54,119.2,112,122.1,98.8,74.2,58.43,51.73,44.99,42.27,39.5,36.22,27.3,28.13,29.69,29.69,31.42,32.38,36.78,41.31,61.49,61.75,81.6,78.3,0.309,0.527,-0.509,-0.603,-0.279,-0.235,0.073,0.06,-0.124,-0.22,-0.086,-0.01
116,1515,12.3,,388,133.6,127.5,120.2,96.6,77.1,70.8,56.8,50.76,46.22,42.57,38.62,91.3,84.3,86.2,70.4,67.62,54.7,54.11,46.18,44.36,39.5,39.28,106.9,113,119.6,98.9,74.3,59.01,52.05,45.09,41.77,39.36,36.38,26.98,27.77,29.17,29.17,30.78,31.8,35.78,39.92,59.82,59.52,78.7,74.6,0.305,0.54,-0.391,-0.334,-0.33,-0.211,0.041,0.026,-0.158,-0.148,-0.056,0.003
116,1515,16.3,,392,131.9,125.6,118,95.7,76.1,69.78,56.38,50.47,46,42.35,38.38,89.6,83.9,84.9,70.1,67.32,53.95,53.24,45.83,44.12,39.48,39.14,100.9,110.7,119.4,99.3,75,58.77,51.46,44.91,41.77,39.68,36.02,26.76,27.56,28.77,28.75,30.32,31.1,34.99,38.82,57.86,57.86,75.5,71.3,0.13,0.622,-0.415,-0.539,-0.24,-0.201,-0.012,-0.021,-0.173,-0.249,0.016,0.019
116,1515,20.3,,396,129.2,123.5,115.6,95,74.7,69,55.63,49.97,45.53,42.05,38.32,87.7,82.8,84.9,69.06,66.65,53.54,53.1,45.59,43.8,39.22,38.94,109,111.3,118.2,99.2,74.5,58.3,51.22,44.72,41.87,39.42,35.61,26.48,27.24,28.35,28.37,29.76,30.48,34.07,37.9,55.85,55.35,72.9,68.32,0.362,0.544,-0.393,-0.61,-0.449,-0.157,0.053,0.042,-0.17,-0.138,-0.08,0.055
116,1515,24.3,,400,126.1,120.8,113.6,92.3,73.8,68.42,56.06,49.81,45.07,41.73,37.92,86.3,81.4,83.1,69.07,65.89,53.42,52.94,45.75,43.64,39.02,38.76,111.7,110.3,117.5,96.7,73.8,58.43,51.48,44.75,41.21,39.46,36.36,26.28,26.98,28.01,27.95,29.33,30.06,33.32,36.92,53.99,53.97,70.6,65.45,0.137,0.431,-0.484,-0.584,-0.459,-0.243,-0.041,0.076,-0.17,-0.225,0.024,0.032
116,1515,28.3,,404,122.7,119.2,112.6,91.6,72.5,67.34,54.6,49.73,44.79,41.49,37.86,84.5,80.2,82.5,68.54,65.59,52.29,52.21,44.97,43.04,38.86,38.54,117.9,112.4,117.8,98.3,74.6,58.71,50.61,44.71,41.61,39.18,36.31,26.08,26.7,27.65,27.57,28.91,29.53,32.46,35.91,52.6,52.68,68.15,62.79,0.194,0.383,-0.573,-0.658,-0.427,-0.129,0.008,-0.016,-0.207,-0.23,0.026,0.011
116,1515,32.3,,408,121.6,117.3,110.8,90.1,71.9,66.73,53.87,48.88,44.37,41.27,37.82,83.1,79.4,80.7,66.85,64.74,52.72,51.91,44.32,42.94,38.58,38.38,103.6,111.8,116.9,96.7,73.1,58.89,50.11,44.28,41.17,39.04,35.39,25.87,26.44,27.36,27.26,28.51,29.11,31.92,35.07,51.06,51.08,65.94,60.43,0.198,0.453,-0.336,-0.784,-0.415,-0.217,-0.016,0.094,-0.234,-0.172,-0.046,0.005
116,1515,36.3,,412,118.5,114.4,108.5,86.9,71.3,66.1,53.63,48.52,44.28,41.03,37.44,81.3,77.5,79,65.37,63.42,51.38,51.44,44.33,42.56,38.46,38.22,102.2,109.3,116.3,94.4,72.2,57.53,49.44,43.52,40.73,38.7,34.86,25.67,26.22,27.08,26.92,28.15,28.61,31.38,34.42,49.85,49.59,64.01,58.12,0.023,0.64,-0.002,-0.637,-0.407,-0.122,-0.016,0.034,-0.173,-0.241,-0.011,-0.04
116,1515,40.3,,416,115.5,113.5,107.1,85.1,69.31,65.41,53.16,48.25,43.92,40.77,37.22,79.9,76.6,78.9,64.25,62.95,50.64,51.28,44.08,42.4,38.3,38.02,102.2,103.8,114.5,93.6,70.1,56.75,49.16,43.7,41.05,38.86,35.24,25.53,26.01,26.8,26.68,27.8,28.29,30.82,33.62,48.34,47.87,61.97,55.77,0.088,0.461,0.012,-0.697,-0.527,-0.118,0,-0.008,-0.2,-0.193,-0.068,0
116,1515,44.3,,420,112.5,111,104.3,82.2,67.34,64.33,52.55,47.63,43.62,40.6,37.05,78.3,74.5,76.5,62.72,61.55,49.91,50.75,43.6,42.17,38.02,37.82,99.5,104.2,114.7,94.6,68.86,54.56,49.08,43.32,40.97,38.54,34.95,25.33,25.86,26.6,26.48,27.51,27.97,30.34,32.95,47.18,46.24,59.91,53.83,0.011,0.448,-0.077,-0.774,-0.516,-0.191,-0.049,0.042,-0.215,-0.32,-0.056,-0.019
116,1515,48.3,,424,111.1,109.9,102.1,82.7,67.03,63.88,52.03,47.37,43.36,40.42,36.96,77.4,74.2,75.8,61.93,61.35,49.46,50.27,43.42,41.91,37.88,37.68,102.9,106.3,115,96.1,70.5,56.44,49.73,43.42,40.71,38.66,34.91,25.19,25.67,26.32,26.2,27.22,27.57,29.9,32.36,45.97,45.01,58.1,52.11,-0.202,0.431,-0.072,-0.705,-0.366,-0.103,-0.045,0.013,-0.222,-0.204,-0.056,-0.02
116,1515,52.3,,428,109.4,107.6,101.8,81.7,66.83,63.25,51.32,47.02,43.03,40.06,36.53,75.9,72.9,75,62.28,60.53,48.92,49.95,42.97,41.57,37.63,37.41,106.4,105.7,113.8,93.5,71,57.35,51.2,43.28,40.26,38.44,34.99,25.03,25.49,26.08,26,26.88,27.23,29.38,31.78,44.62,43.9,56.22,50.09,-0.107,0.305,-0.03,-0.658,-0.382,-0.167,-0.028,0.044,-0.158,-0.228,-0.053,-0.05
116,1515,56.3,,432,107.1,106.2,101.3,81.4,65.73,62.34,50.66,46.6,42.65,39.66,36.23,74.7,72,73.5,61.45,59.91,48.74,49.44,42.55,41.27,37.18,37.14,105.9,106.9,111.1,93.8,70.7,57.19,51.85,43,40.24,38.34,35.31,24.89,25.31,25.83,25.75,26.62,27,29.01,31.2,43.44,43.11,54.78,48.53,-0.236,0.244,0.067,-0.589,-0.349,-0.195,-0.057,0.039,-0.124,-0.19,-0.095,0.015
