Unit,Min,Sec,skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1534,16.3,,216,444.9,344.2,256.9,188.5,139,97.7,86.6,69.67,62.56,55.7,53.74,324.5,283.1,238.4,184.3,142.6,110.5,89.1,73.4,61.95,56.82,51.68,102.6,102.3,101.6,83.8,62.49,47.8,42.04,36.65,35.17,33.85,32.17,61.46,66.39,78.4,80.3,90.5,103.4,131.9,161.7,250,303,437.5,630.3,14.32,8.06,4.585,2.723,2.464,2.149,7.81,5.471,2.334,2.323,1.825,1.212
116,1534,20.3,,220,415.9,320.4,244.4,182,135.2,95.9,83.9,68.77,61.8,55.34,53.09,312.1,269.7,229.5,179.2,139.5,107.5,86.7,72.1,61.22,56.01,51.01,106.6,104.2,104.3,84.5,62.54,48.71,42.71,37.01,35.47,34.01,32.37,58.66,64.2,75.7,76.9,86.7,99.7,126.9,155.8,241.2,286.8,413,583.1,10.88,4.926,3.816,2.484,2.275,1.734,5.969,3.208,1.983,1.662,1.458,1.297
116,1534,24.3,,224,388.5,302.4,233.7,176.9,131.8,94.5,83.1,67.68,61.24,55,52.63,300.4,260.1,223,174.2,137,106.1,86.3,72.1,60.87,56.07,50.73,108.9,107.4,106,84.6,62.9,48.99,43.19,37.49,36.13,34.37,32.63,57.38,62.52,73.1,74.5,82.7,93.6,119.6,146.7,229.2,267.6,388.5,549.3,8.37,3.551,2.696,1.815,1.737,1.192,5.466,2.977,2.126,1.066,0.939,1.061
116,1534,28.3,,228,372.8,285.7,224,171.1,127.4,92.7,79.5,65.56,59.63,53.52,50.85,289,250.6,215.7,170,134,103.9,84.4,69.75,59.69,54.12,49.68,110.9,108.6,106.8,85.2,62.74,49.15,43.19,37.71,36.37,34.61,33.09,54.95,59.33,69.32,70.8,79.3,89.8,114.5,140.5,219,254,368,517.9,5.359,3.285,2.632,1.381,1.455,1.177,3.495,1.831,0.89,0.939,1.045,0.961
116,1534,32.3,,232,352.8,276.9,215.8,166,124.2,91.2,77.6,64.46,58.68,52.73,49.86,276.9,242.4,210.7,164.5,130.5,100.7,82.9,68.65,58.92,52.95,48.99,115.3,110.4,106,84.4,63.49,49.39,43.99,37.89,36.25,34.77,33.03,53.27,57.52,67.27,68.77,76.3,86.1,109.4,134.4,208.8,239.2,346.8,467.5,4.12,2.689,1.935,0.924,0.888,0.581,2.137,1.287,1.191,0.389,0.719,0.588
116,1534,36.3,,236,338.9,263.7,208.9,160.8,119.7,89.3,74.2,62.53,57.2,51.49,48.24,265.7,236.1,205.1,160,127.7,98.1,81.3,66.9,57.97,51.8,48.24,117.6,111.9,107,84.2,63.73,49.82,43.57,38.13,36.62,35.06,33.34,51.63,55.48,65.03,66.43,73.6,82.5,104.4,128.7,199.4,226.1,327.7,427.1,3.827,1.68,1.78,0.834,0.979,0.831,1.877,1.282,1.146,1.021,0.777,0.665
116,1534,40.3,,240,325.6,255.4,201.5,156.7,117.5,88,73,61.68,56.21,50.73,47.52,256.5,229.6,200.2,157.5,125.3,96.3,80,66.05,57.38,51.43,47.78,117.3,114.6,108.8,85.6,64.04,50.34,43.67,38.05,36.81,35.07,33.41,49.98,53.66,62.66,63.83,70.9,79.2,99.8,122.9,191.2,215.3,310.2,391.4,2.523,1.701,1.263,0.674,0.757,0.628,1.618,1.172,1.244,0.823,0.794,0.818
116,1534,44.3,,244,311.9,245.3,195.3,153,115,86.5,71.7,60.59,55.3,49.86,46.41,248.6,224.7,195.4,152.9,123.1,94.9,78.9,64.87,56.63,50.46,47.12,117,114.6,109.9,87.3,64.16,50.51,43.59,37.93,36.77,35.29,33.57,48.53,51.72,60,61.32,67.92,75.9,95.5,117.6,183.2,205.5,294.8,364.8,3.232,1.501,1.325,0.655,0.903,0.711,0.779,0.968,0.513,0.632,0.707,0.683
116,1534,48.3,,248,303.9,239.1,190.2,149.1,112.9,85.4,71,60.18,55.01,49.63,46.33,240.6,217.2,191.4,150.3,120.6,93.4,78,64.12,56,49.82,46.65,116.6,114.6,110.8,87.4,64.48,50.93,44.27,37.85,36.9,35.38,33.76,47.17,50.2,58.27,59.37,65.86,73.2,91.9,112.6,176.4,196,280.1,337.8,2.706,1.567,0.868,0.484,0.682,0.565,1.362,1.188,0.961,0.841,0.636,0.663
116,1534,52.3,,252,295.1,232.6,185.5,146.1,110.8,84.1,69.42,59.15,54.16,48.95,45.58,232.7,211.6,187.3,146.9,118.7,92,76.9,63,55.32,49.27,46.13,117.8,114.5,112,86.8,65.09,50.83,44.58,38.33,37.01,35.42,33.75,45.8,48.91,56.27,57.5,63.31,70.4,88.1,108.1,169,187.3,265.5,311.6,2.695,1.58,1.233,0.631,0.77,0.607,0.953,1.057,0.539,0.458,0.421,0.506
116,1534,56.3,,256,287.7,227.2,182.7,143.7,109.2,83.1,69.46,58.84,53.8,48.55,45.34,226.5,206.2,183.7,144,116.3,90.2,75.9,62.35,54.87,48.91,45.76,119.3,116,113.5,87.8,65.38,51.33,43.95,38.65,37.25,35.56,33.66,44.58,47.5,54.57,55.62,61.17,68.02,84.7,103.8,162.9,178.9,252.5,293.1,2.401,1.158,1.058,0.529,0.67,0.581,0.851,0.701,0.543,0.656,0.693,0.63
116,1535,0.3,,260,278.6,222.3,178.7,141.1,107.4,82,68.59,58.19,53.11,48,44.74,220.4,202.8,179.5,142,114.8,88.9,75,61.66,54.34,48.4,45.34,119.7,117.1,113.1,88.3,66.01,51.39,44.03,38.85,37.53,35.97,34.17,43.35,46.25,52.83,53.98,59.41,65.76,81.5,99.6,156.5,171.2,240.6,275.8,1.994,1.075,1.157,0.5,0.67,0.551,0.596,0.345,0.758,0.505,0.495,0.484
116,1535,4.3,,264,271.2,215.4,175.7,138.6,105.7,80.9,67.33,57.48,52.51,47.38,44.07,214.4,197,176.1,138.8,112.9,88.1,74.5,61.4,53.9,48,44.98,122.2,117.8,114.1,88,66.33,51.51,44.26,39.15,37.73,36.05,34.19,42.36,44.92,51.29,52.36,57.46,63.22,78.5,95.8,151,164.5,231.3,261.2,2.222,1.11,0.749,0.35,0.574,0.551,0.823,0.604,0.66,0.188,0.525,0.421
116,1535,8.3,,268,265.5,212.6,172,136,104.4,80,67.1,57.12,52.14,47.15,44.07,208.9,192.9,173.1,136,111.1,86.6,73.5,60.34,53.35,47.44,44.59,122,117.9,114.7,88.8,66.8,52.04,44.53,39.37,37.97,36.2,34.3,41.32,43.85,50.1,51.17,56.08,61.44,76.2,92.3,145.6,158.4,220.7,246.4,2.23,1.336,0.947,0.408,0.591,0.502,0.714,0.526,0.362,0.302,0.439,0.367
116,1535,12.3,,272,258.4,207.5,169.4,133.6,102.7,79,66.19,56.65,51.58,46.73,43.71,203.2,189,169.7,133.6,109.3,85.2,72.7,59.84,52.89,46.97,44.23,120.6,118.2,114.9,88.8,66.48,51.76,44.44,39.25,37.95,36.25,34.68,40.4,42.79,48.69,49.6,54.45,59.77,73.4,89.1,140.8,153.3,212.4,234.5,1.902,0.849,0.949,0.263,0.665,0.569,0.491,0.547,0.762,0.28,0.48,0.503
116,1535,16.3,,276,254.5,204.4,166.4,131.4,101.5,78.2,65.62,56.11,51.15,46.35,43.31,199,185.3,166.8,131,107.6,84.1,71.8,59.31,52.51,46.83,43.91,120.7,119.3,114.7,90,66.48,52.14,44.62,39.25,37.99,36.29,34.61,39.69,41.84,47.48,48.47,52.83,57.93,71.3,86.5,136.3,148.6,204.9,226.4,2.428,1.327,1.164,0.466,0.659,0.584,0.661,0.589,0.434,0.201,0.341,0.385
116,1535,20.3,,280,247.1,199.9,163.6,129.1,99.7,77.3,64.97,55.72,50.77,46.11,43.21,194.5,181.7,164,128.8,106.1,83,71.2,58.8,52.08,46.49,43.61,122,119.7,115.6,90.7,66.72,52.63,44.54,39.45,38.13,36.42,34.68,38.79,40.92,46.39,47.36,51.72,56.79,70,84.2,132.4,144.2,197.8,214.2,2.161,0.957,1.139,0.431,0.628,0.486,0.365,0.675,0.332,0.254,0.215,0.364
116,1535,24.3,,284,244.1,195.7,161.5,127.3,98.5,76.5,64.83,55.46,50.57,45.77,42.91,190.2,178.5,161.4,126.6,104.7,81.9,70.5,58.25,51.68,46.13,43.31,122.6,118.9,115.4,90,66.84,52.59,45.14,39.49,38.05,36.41,34.37,38.05,40.32,45.54,46.59,50.97,55.82,67.88,81.7,128.2,139.8,191.1,206.3,1.833,0.914,0.655,0.284,0.627,0.539,0.511,0.657,0.633,0.28,0.366,0.343
116,1535,28.3,,288,238.8,191.8,157.9,125.2,97.3,75.6,64.36,54.99,50.18,45.56,42.59,186.7,175.3,158.6,124,103.1,80.8,69.87,57.73,51.23,45.78,43.07,123.6,118.9,115.8,88.9,66.84,52.51,44.94,39.33,38.15,36.45,34.57,37.37,39.65,44.66,45.7,49.82,54.49,66.35,79.9,124.8,135.4,183.3,195.1,1.902,0.997,1.302,0.279,0.593,0.517,0.56,0.67,0.475,0.135,0.294,0.35
116,1535,32.3,,292,234.4,190.7,156.6,123.6,96.2,74.9,63.55,54.61,49.88,45.3,42.46,182.9,172.7,156.5,123.1,101.9,80,69.34,57.4,50.93,45.48,42.75,123.8,120.6,115.4,88.5,67.04,52.44,45.18,39.49,38.13,36.55,34.78,36.89,38.97,43.83,44.7,48.67,52.99,64.46,77.4,120.8,130.5,176.5,188.6,1.578,0.936,1.11,0.318,0.521,0.396,0.584,0.68,0.43,0.27,0.37,0.383
