Unit,Min,Sec,Skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1453,28.3,,212,651,551.8,408.1,263.7,190.2,122.2,116.1,88.9,78,68.22,68.14,347,322.1,270,224.6,171.3,139.7,108.8,95.5,75.8,74.8,63.45,109.4,100.5,96.8,80.2,62.53,49.64,44.82,38.83,36.67,34.84,33.11,75.7,82.9,98,99.1,114,133.8,179.7,220.5,335.1,404.4,540.2,747,67.34,43.1,19.41,9.97,6.754,4.964,17.45,11.01,6.616,4.419,4.361,3.376
116,1453,32.3,,216,625.9,515.6,387.4,252.5,182.2,119.8,114.5,87.8,76.6,66.82,64.83,343.4,316.5,271.5,223.9,169,138,108.1,94.5,75.2,73.4,62.59,109.9,100.3,97.6,80.2,62.53,49.57,44.84,38.57,36.88,35.04,33.26,72.3,79.1,94.8,96.9,111.2,133.2,172,214,320.4,390.7,532.7,736,60.34,33.11,17.23,7.52,6.373,3.98,18.7,12.03,6.334,4.178,3.21,2.908
116,1453,36.3,,220,624.6,499.3,364.5,241.8,172.5,116.6,104.5,83,73.1,64.64,63.4,343.3,316.7,264.4,216.4,164.8,133,106,92.3,74.3,72.5,61.72,108.2,99.6,98.9,81.2,63.3,50.97,45.24,38.87,37.26,35.48,33.48,72.4,78.5,92.2,93.3,108.7,126.6,169.8,206.8,308.3,374.8,508.1,710,54.21,35.95,12.68,8.35,5.969,4.087,19.89,12.94,7.93,3.879,3.116,2.154
116,1453,40.3,,224,583.4,451.1,337.9,231.5,167.7,115.1,105.5,83.4,73.1,64.95,64.12,341.1,312.5,255.4,207.5,160,128.8,104,90.5,73.6,70.6,61.3,111,103.5,100,82,63.27,50.44,45.99,38.95,37.51,35.73,33.87,71.5,78,92.6,93.2,107.4,126.6,162.9,198.8,296.3,369.5,501.3,709,42.72,20.3,11.49,6.441,4.077,3.036,16.2,7.63,4.328,2.963,3.008,2.438
116,1453,44.3,,228,535.2,422.3,315.7,223.5,163.9,113.5,102.7,81.8,72.3,64.14,62.07,332.2,292.2,242.9,196.6,154.9,125.2,101.5,87,72.4,68.49,60.75,113.3,107.8,101.3,82.1,63.89,50.81,46.43,39.27,37.67,36.04,34.04,69.32,75.4,89.8,90.8,103.4,120.3,157.1,189.1,282.9,338.2,471.4,668.9,36.87,16.76,7.6,4.241,3.449,2.556,11.91,5.986,3.732,2.408,2.297,1.826
116,1453,48.3,,232,489.2,392.4,299.7,214.6,158.5,111.2,99.4,80.3,71.3,62.86,61.27,321.7,278.9,235.1,190.4,151.5,123.1,100,85.8,71.5,66.57,59.06,114,109.2,103.6,84.2,65.44,52.16,47.15,40.03,38.11,36.36,34.42,66.21,72.8,86.2,86.2,97.9,113.6,147.1,177.5,263.8,307.8,438.2,625.7,19.4,7.84,5.44,3.263,2.904,2.455,9.46,4.228,2.337,1.476,1.623,1.29
116,1453,52.3,,236,446.6,363.2,277.7,204.6,152.7,108.8,95.3,77.6,69.11,61.82,59.2,304.3,263,225.1,184.4,148.1,119.9,97.8,83.9,70.6,65.5,58.55,112.4,110.7,104.1,85.6,66.55,52.28,48.16,40.55,38.43,36.62,34.74,63.91,70.1,82.7,82.5,93.6,107.5,138.9,167.8,249.2,286.5,410.2,574.1,12.32,5.239,3.426,1.734,1.969,1.611,7.25,3.127,2.386,1.778,2.068,2.004
116,1453,56.3,,240,417,338,261.1,196.1,145.6,106.4,91.1,75.1,67.43,60.06,56.69,291.9,252,218.3,179.7,144.8,116.4,95.3,80.3,68.75,62.61,57.08,114.8,110.9,105.4,86.5,67.18,52.42,48.72,40.87,38.61,36.88,34.9,61.9,67.1,79.4,79.7,89.8,102.7,131.8,159.7,236.1,265.9,386.7,549.2,7.52,3.329,3.06,1.868,1.865,1.359,5.851,2.695,2.096,1.447,1.488,0.977
116,1454,0.3,,244,391.3,317.7,249.9,189.3,142.6,104.4,87.8,73.5,65.9,58.94,55.58,278.8,242.1,212.1,174.3,141.5,112.6,93,78.5,67.57,60.99,56.04,117.5,112.3,106.1,87.1,67.69,53.78,48.24,40.89,38.67,37.1,35.24,59.24,64.05,76,76.4,85.9,97.5,125.2,150.6,222.3,246,357.7,492.7,5.294,2.372,2.358,1.189,1.156,0.806,3.621,2.514,1.693,0.865,1.303,1.365
116,1454,4.3,,248,370.2,305,241.5,183.1,137.3,102.2,85,71.5,64.34,57.52,53.41,265.6,233.6,206,169.4,137.9,110.2,91.3,77,66.55,59.81,55.05,118.9,114.5,107.8,86.6,66.96,53.71,49.01,41.11,38.81,37.18,35.32,57.05,61.66,72.3,72.2,81.9,93.3,118.3,142,209.2,229.5,334.1,448.1,3.743,1.706,1.589,1.016,1.056,0.676,2.449,1.517,1.7,1.09,1.2,0.949
116,1454,8.3,,252,354.4,291.8,233.4,177.7,132.7,100.2,81.4,69.1,62.37,55.94,51.79,254.4,224.9,199.4,163.9,135,107.4,89.7,75.1,65.46,58.23,53.96,120,116.3,109.2,87.5,67.25,53.74,48.91,41.58,39.43,37.58,35.64,54.67,59.25,69.3,69.4,78.1,88.7,111.5,134.2,196.9,214,311.3,413.7,3.915,1.501,1.258,0.692,0.928,0.635,2.344,1.855,1.482,1.048,1.242,0.999
116,1454,12.3,,256,342.1,284,224.9,172.7,130,98.4,80.3,68.1,61.68,55.31,50.88,245,216,194.1,159.7,132.1,105.3,88,73.4,64.42,57.04,53.09,121.8,117.8,109.8,88.7,68.28,54.28,48.18,41.46,39.39,37.68,35.72,52.82,57.08,66.86,67.28,75.6,85.2,107.1,128.4,188.1,202.4,292.9,382.7,3.747,1.092,1.095,0.429,0.741,0.55,1.245,1.196,1.101,0.997,0.946,0.885
116,1454,16.3,,260,330,273.5,218.3,168.3,126.9,96.8,79.2,67.26,60.75,54.52,50.26,235.3,210.5,189.2,155.9,129.1,102.5,86.4,71.8,63.51,56.02,52.44,120.9,118.2,110.8,89.2,68.91,54.38,47.74,41.34,39.61,37.87,35.76,51.15,55.11,64.18,64.89,72.9,82.1,102.5,122.5,179.1,191.6,276.1,354.5,2.969,1.332,1.345,0.681,0.805,0.47,1.026,1.494,1.248,0.635,0.92,0.861
116,1454,20.3,,264,320.2,266.6,212.4,164.1,124.5,95.2,77.8,66.27,59.67,53.73,49.33,227.5,203.6,185.6,152.9,126.9,101.5,85.3,71.3,62.88,55.7,52,119.7,118.2,111.8,89.6,67.87,54.48,49.01,41.7,39.55,37.96,35.92,49.49,53.21,61.82,62.59,70.3,79,98.4,117.2,170.2,180.9,260.5,333.5,2.638,1.118,1.228,0.608,0.804,0.575,1.46,1.115,1.037,0.81,0.713,0.632
116,1454,24.3,,268,309.1,259.4,208.5,160.8,122.5,93.9,77.1,65.68,58.9,53.03,48.76,221,200.2,181.2,150.1,124.5,99.7,84.2,70.3,62.02,54.71,51.29,118.4,116.9,112.7,90.1,67.41,54.44,49.96,41.94,39.97,38.28,36.12,48.2,51.87,60.32,60.99,68.48,76.6,94.4,111.9,162.8,172.6,247.9,314.3,1.982,1.066,0.914,0.429,0.691,0.494,1.585,1.146,0.811,0.487,0.633,0.434
116,1454,28.3,,272,300.3,252.1,202.6,157.4,120,92.3,75.5,64.69,58.31,52.46,48.36,215.2,195.1,177.4,147.5,122.2,97.7,82.9,69.3,61.34,53.94,50.65,119.6,117.4,114,89.2,67.84,54.61,49.13,42.28,40.68,38.59,36.6,46.99,50.54,58.7,59.31,66.15,74,91.1,107.5,156.3,165.4,235.3,296.4,2.577,0.901,1.013,0.531,0.623,0.425,0.908,0.801,0.773,0.273,0.811,0.568
116,1454,32.3,,276,292.6,243.9,198.3,153.9,118.1,91.1,75.3,64.22,57.76,51.87,47.86,208.6,190.1,174.3,144.6,120.1,96.3,82,68.26,60.56,53.17,50.12,119.8,117.9,112.4,86.9,67.65,55.11,48.4,42.18,40.45,38.63,36.58,45.74,49.01,56.61,57.44,64.26,71.5,88,103.9,149.9,157.8,223.8,279.5,2.691,1.04,1.065,0.442,0.644,0.387,1.322,0.981,0.535,0.445,0.768,0.554
116,1454,36.3,,280,285.7,239.3,193.7,150.4,115.8,89.7,74.1,63.26,57.08,51.37,47.47,202.7,186.1,170.6,141.6,118.3,95.2,81.4,67.63,59.97,52.83,49.65,120.4,118.2,111.9,87.8,67.43,54.61,47.66,42.22,40.35,38.67,36.52,44.45,47.8,55.29,56.31,62.59,69.34,84.5,99.7,143.7,150.9,213.9,265.3,1.631,1.057,0.811,0.442,0.624,0.419,0.778,0.924,0.532,0.333,0.491,0.501
116,1454,40.3,,284,280.2,233.7,190.4,148,114.3,88.6,73.6,62.82,56.51,50.83,46.87,198.2,181.6,167.6,138.8,116,93.1,80.1,67.19,59.47,52.5,49.19,118.8,118.1,112.7,88.1,66.94,54.16,47.17,42.18,40.54,38.63,36.31,43.49,46.79,54.04,54.83,60.99,67.55,81.5,96.1,138,145.4,203.5,251.3,2.157,1.188,0.838,0.442,0.54,0.348,1.156,0.764,0.69,0.579,0.794,0.588
116,1454,44.3,,288,273.8,228.4,187,145,112.3,87.4,72.3,62.04,55.88,50.44,46.24,193.2,177.4,164.1,136.3,114.5,91.9,79.1,66.11,58.94,51.85,48.73,121.6,118.3,114.3,88,67.18,54.08,47.25,42.36,40.67,38.91,36.32,42.52,45.52,52.54,53.27,59.06,65.48,78.8,92.5,132.6,139.5,194.5,240.8,2.1,1.284,0.942,0.474,0.669,0.537,0.783,0.785,0.592,0.204,0.504,0.64
116,1454,48.3,,292,269.1,224.5,184,142.6,110.7,86.4,71.4,61.39,55.23,49.89,46.08,188.6,173.9,161,134.1,112.6,91,78.3,65.58,58.35,51.39,48.34,122.3,119.3,114.3,87.8,67.1,54.77,47.35,42.28,40.63,38.93,36.6,41.48,44.41,51.03,51.83,57.52,63.14,76,89.1,127.8,135.1,187.5,229.3,2.15,0.983,0.796,0.35,0.63,0.346,0.884,0.651,0.494,0.135,0.421,0.39
116,1454,52.3,,296,261.9,218.9,181,140.3,109.1,85.4,71.5,60.99,54.77,49.45,45.64,184.1,170.9,158.5,131,110.7,89.3,77.2,64.09,57.72,51.19,48.06,124.1,119,113.5,88.3,66.96,54.87,47.01,42.26,40.55,39.01,36.6,40.49,43.32,49.51,50.18,55.54,61.29,73.6,86.3,123.5,130.7,179.5,216.9,2.317,1.14,0.882,0.36,0.471,0.302,0.543,0.398,0.422,0.056,0.367,0.407
116,1454,56.3,,300,258.1,215.4,176.6,137.3,107.4,84.3,70.1,60.38,54.18,48.97,45.12,179.9,167.5,154.8,128.5,109.3,88.6,76.5,63.57,57.24,50.58,47.6,122.3,120.3,113.3,88.3,66.96,54.87,46.89,42.08,40.71,39.01,36.5,39.51,42.34,48.46,49.25,54.48,60.2,72.2,83.7,119.4,125.7,171.8,208.2,1.891,0.692,0.687,0.26,0.479,0.349,0.6,0.774,0.569,0.167,0.356,0.586
116,1455,0.3,,304,252.3,210.7,173.6,134.9,105.7,83.2,69.26,59.83,53.75,48.46,44.69,176.4,164.7,152.2,126.5,107.7,87.4,75.9,63.28,56.77,49.91,47.23,122.6,121,113.9,88.6,67.06,54.87,48.46,42.08,40.23,39.03,36.72,38.61,41.46,47.43,48.18,53.27,58.59,70.2,81.1,115.1,121.1,166.1,199.8,2.127,0.905,0.746,0.326,0.515,0.409,0.823,0.46,0.562,0.061,0.367,0.334
116,1455,4.3,,308,248.1,207.1,172,133.3,104.8,82.4,69.32,59.63,53.63,48.44,44.83,172.5,161.1,149.7,123.9,105.7,85.4,74.7,62.53,56.26,49.79,46.93,120.9,119.5,114.3,89,66.82,54.16,48.34,42.86,40.97,39.19,37.04,38.02,40.67,46.16,46.81,51.75,56.85,67.98,79.1,112.6,117.9,160,190.2,1.967,1.158,0.697,0.145,0.458,0.297,0.584,0.246,0.049,-0.265,0.219,0.342
116,1455,8.3,,312,217.1,189.4,159,127.9,100.5,80.7,66.09,57.93,52,47.21,43.61,161.9,144.6,139.1,114.5,102.6,80.3,72.2,60.44,55.19,48.08,46.16,116.3,114,112.1,87.5,66.13,53.55,49.29,43.1,41.11,39.31,37.16,36.4,38.71,43.75,44.45,49.21,53.98,64.99,75.2,108.2,113.9,154.9,174.8,1.269,0.483,-0.049,-0.268,0.044,-0.245,0.499,0.285,-0.075,-0.37,-0.084,0.02
116,1455,12.3,,316,189.2,172.9,148.4,121.3,94.6,78.3,61.65,55.69,50.56,46.4,42.14,152.3,134.5,130.9,109.7,98.6,75.1,69.92,57.52,53.89,46.71,45.54,116.9,109.3,110.2,86.7,66.49,53.27,49.47,43.26,41.47,39.24,36.24,35.26,37.56,42.06,42.74,47.23,51.53,61.74,71.2,103.5,108.2,147.3,162.1,1.182,0.061,-0.151,-0.324,-0.101,-0.166,0.377,0.212,-0.249,-0.587,-0.178,-0.006
116,1455,16.3,,320,179.2,166.5,144,115.3,89,76.5,60.24,54.44,49.69,45.76,41.78,145.8,130.1,128.1,104.4,95.5,73,69.32,56.89,53.25,46.42,44.93,106.5,106.4,109.4,85.4,64.19,51.13,48.42,43.02,40.91,38.44,35.96,34.62,36.56,40.67,41.25,45.26,48.99,58.72,67.32,97.4,99.7,140.5,150.8,1.143,0.239,-0.222,-0.808,-0.361,-0.233,0.308,0.188,-0.332,-0.767,-0.135,-0.023
116,1455,20.3,,324,172.7,161,142.3,112.2,86.9,75,57.76,52.93,48.38,44.92,40.69,140.4,125.2,125.1,102.8,94.2,70.6,67.61,56.02,52.46,45.26,44.33,105,106.5,111.6,85.4,65.15,51.55,48.02,42.62,40.87,38.27,35.4,33.92,35.68,39.27,39.67,43.41,46.47,55.19,63.4,92.7,94.2,133.5,142.6,1.041,0.131,-0.282,-0.342,-0.361,-0.229,0.223,0.115,-0.415,-0.638,-0.091,0.061
116,1455,24.3,,328,166.9,157.3,139.4,109.7,85.1,73.7,58.15,52.84,47.87,44.45,40.37,135.5,122.8,122.3,101.2,92.5,69.76,66.71,54.95,51.59,44.89,43.9,102.7,105.3,111.3,85.1,65.39,53.33,48.32,42.66,40.31,38.7,35.88,33.04,34.74,38.02,38.48,41.97,44.73,52.76,60.38,88.2,90.7,126.5,133.4,0.983,0.17,-0.41,-0.603,-0.285,-0.151,0.187,0.147,-0.196,-0.733,-0.22,-0.033
116,1455,28.3,,332,163.9,154.8,134.7,108.4,83.8,72.6,57.5,52.3,47.82,44.31,40.27,132.3,121.2,119.9,100.6,90.9,69.44,65.8,54.34,51.11,44.65,43.61,96.8,104.6,110.5,85.9,65.36,53.09,48.62,43.03,40.11,38.59,35.84,32.4,33.96,36.86,37.24,40.47,42.86,50.3,57.89,84.4,86.1,119.8,125.7,0.98,-0.07,-0.358,-0.808,-0.2,-0.297,0.109,0.055,-0.305,-0.45,-0.08,0.043
116,1455,32.3,,336,159.6,149.1,133,106.6,81.4,71.4,56.73,51.63,47.17,43.77,39.81,127.8,116.6,117.1,99.4,89.1,69.34,65.4,54.04,50.74,44.27,43.37,103,105.2,110.5,85.4,65.68,52.22,48.52,42.94,40.13,38.55,35.24,31.63,33.08,35.76,36.14,39.11,41.08,48.1,54.87,80.7,83.4,115.1,118.1,0.816,0.117,-0.381,-0.358,-0.205,-0.243,0.215,0.188,-0.121,-0.593,-0.106,-0.005
116,1455,36.3,,340,154.2,147.4,128.6,104.6,80.5,70.4,56.51,51.39,47.13,43.49,39.43,124.4,113.5,115.4,97.1,88.2,68.06,64.19,53.23,50.24,44.05,43.04,101.9,104.6,110,83.8,65.6,53.69,48.34,42.28,40.23,38.54,35.42,31.07,32.38,34.72,35,37.64,40.07,45.76,52.28,77.3,79.9,110.3,110.6,0.72,0.096,-0.341,-0.395,-0.172,-0.208,0.182,0.217,-0.351,-0.765,-0.258,-0.08
116,1455,40.3,,344,149.3,142.2,126.6,101.8,78.2,69.13,54.77,50.44,46.12,42.84,38.85,120.8,110.8,113,95,86.2,65.52,63.16,52.8,49.35,43.22,42.54,107.9,102.7,109.9,83.6,65.09,53.65,48.38,42.46,39.77,38.32,35.46,30.49,31.72,33.76,34.04,36.44,38.38,43.99,50.02,74.1,76,105.4,104.5,0.732,-0.165,-0.598,-0.721,-0.373,-0.279,0.081,0.149,-0.298,-0.32,-0.289,0.009
116,1455,44.3,,348,146.1,139.9,123.4,99.6,77.5,68.32,54.6,50.07,45.8,42.44,38.64,117.5,109.3,109.6,91.8,84.8,65.13,62.37,52.03,49.19,42.82,42.18,112.1,103,110.3,85.1,64.62,52.92,48.9,42.42,39.73,37.92,35.5,29.91,30.99,32.92,33.12,35.32,37.14,42.54,48.48,71.7,73.6,100.8,98.7,0.644,-0.074,-0.544,-0.658,-0.34,-0.278,0.15,0.097,-0.403,-0.635,-0.273,-0.059
116,1455,48.3,,352,140.9,136,119.8,97.6,75.4,67.38,54.12,49.23,45.13,41.94,38.02,114.2,106.3,107.2,88.7,82,63.34,62,51.61,48.34,42.18,41.77,112.6,103.1,108.8,84.5,64.5,52.66,48.06,42.12,39.89,38.04,35.02,29.25,30.31,32.12,32.24,34.44,36.28,41.55,47.09,69.05,69.48,96,92.6,0.614,-0.087,-0.536,-0.592,-0.269,-0.235,0.081,0.078,-0.234,-0.685,-0.27,-0.065
116,1455,52.3,,356,137,132.1,117.9,93.8,73.1,66.14,52.52,48.6,44.69,41.55,38,111.7,104,106.7,85.5,80.8,61.78,61.17,50.68,48.12,42,41.59,119.5,103.2,108.2,83.1,64.5,52.88,48.26,42.02,39.87,38.16,35.1,28.77,29.69,31.4,31.52,33.52,35.08,40.15,45.13,66.37,65.7,91.8,87.1,0.572,-0.104,-0.531,-0.737,-0.236,-0.218,0.004,0.16,-0.317,-0.614,-0.151,-0.098
116,1455,56.3,,360,134.3,131.2,114.9,92.3,72.6,65.33,52.82,48.12,44.21,41.37,37.82,109.1,102,103.6,84.7,79.5,61.47,60.84,50.28,47.82,41.88,41.25,119.1,105.9,108.9,85.4,65.6,53.87,48.58,42.32,39.91,38.2,35.4,28.42,29.27,30.73,30.83,32.6,34.06,38.6,43.42,63.97,64.21,87.5,83.3,0.682,-0.396,-0.576,-0.626,-0.33,-0.303,0.158,0.251,-0.188,-0.569,-0.198,-0.057
116,1456,0.3,,364,130.4,127.7,113,91.7,71.9,64.85,51.98,47.68,43.93,41.09,37.44,106.4,99.7,101.9,86.2,78.4,60.1,59.91,49.81,47.51,41.74,41.07,110.2,105.8,108.4,84.5,64.64,53.09,49.13,42.38,39.95,38.22,35.28,28.02,28.8,30.11,30.25,31.92,33.16,37.28,41.72,61.48,61.61,84,78.2,0.431,-0.326,-0.536,-0.818,-0.307,-0.282,0.049,0.283,-0.211,-0.688,-0.405,-0.024
116,1456,4.3,,368,126.8,124.7,110.7,88.8,69.66,63.95,51.25,47.17,43.81,40.87,37.12,104,97.3,99.4,81.7,76.7,59.71,59.69,49.49,47.03,41.19,40.75,109.9,104.2,107.3,85.1,64.84,52.98,49.39,42.36,39.55,38.2,35.1,27.66,28.36,29.63,29.73,31.24,32.3,36.22,40.29,58.96,59.28,80.5,74.1,0.435,-0.305,-0.499,-0.768,-0.297,-0.303,0.036,0.105,-0.219,-0.426,-0.141,-0.023
116,1456,8.3,,372,124.4,121.9,108.9,89.2,70.2,63.26,50.92,47.11,43.34,40.55,37.08,101.4,95.6,98.8,82.8,76.5,58.75,58.63,48.74,46.4,40.87,40.43,111.5,102.9,105.8,84.6,65.25,53.67,48.4,42.42,40.05,38.3,35.4,27.28,27.98,29.11,29.07,30.59,31.58,35.18,39.02,56.91,57.48,77.4,70.3,0.221,-0.4,-0.452,-0.495,-0.275,-0.264,0.045,0.063,-0.275,-0.466,-0.05,0.001
116,1456,12.3,,376,121.5,119.5,106.3,87.6,69.09,62.16,50.06,46.75,43.22,40.47,37.22,99.2,93.6,97.3,82.7,76.3,58.51,58.25,48.74,46.36,40.81,40.31,100.8,100.1,105.2,84,63.65,53.05,47.94,41.98,39.83,38.12,35.12,26.97,27.58,28.58,28.6,30.11,30.85,34.16,37.82,55.07,55.47,74.4,66.94,0.313,-0.296,-0.61,-0.889,-0.407,-0.29,0.02,-0.026,-0.4,-0.471,-0.189,0.004
116,1456,16.3,,380,118.1,117.1,106.3,85.1,67.77,61.64,50.1,46.34,42.5,40.05,36.82,97.3,91.9,94.7,80.1,74.7,56.97,57.36,48.16,46,40.23,39.99,97.1,96.2,104.2,82.2,63.2,49.11,46.97,42.16,39.55,38.22,35.24,26.71,27.26,28.2,28.14,29.47,30.27,33.24,36.66,53.31,53.35,71.7,63.95,0.415,-0.257,-0.571,-0.771,-0.393,-0.243,0.053,0.157,-0.445,-0.892,-0.242,-0.034
116,1456,20.3,,384,114.6,115.7,104.2,83.8,65.72,60.8,49.05,45.9,42.3,39.83,36.4,95.1,90.6,92.9,79,74,56.63,56.99,47.47,45.6,40.03,39.79,92.9,95.4,103,78.9,63.52,50.32,47.11,41.94,39.71,37.76,35.2,26.41,26.89,27.74,27.74,29.01,29.61,32.5,35.88,51.47,51.73,69.32,60.56,0.377,-0.265,-0.536,-0.647,-0.322,-0.298,0.053,0.118,-0.238,-0.86,-0.236,-0.129
116,1456,24.3,,388,112,113.7,103.4,82.7,65.66,60.4,49.19,45.44,42.02,39.59,36.16,93.1,89.3,92.8,77,73.1,57.15,56.87,47.45,45.44,40.09,39.61,101.3,97.3,103.4,80.7,62.73,50.88,46.75,42.14,39.61,37.8,35.22,26.17,26.66,27.46,27.38,28.59,29.07,31.84,35.06,50.34,50.19,67.1,57.86,0.32,-0.461,-0.467,-0.521,-0.195,-0.125,0.012,0.175,-0.241,-0.579,-0.126,0.055
116,1456,28.3,,392,110.8,110.4,100.8,83.6,67.38,60.44,49.47,45.62,41.9,39.59,36.66,91.2,87.5,91.5,76.1,72.3,57.09,56.2,47.07,45.31,39.79,39.51,102.6,98.1,102.7,80.7,61.94,51.53,47.03,41.94,39.79,37.98,35.68,25.93,26.41,27.14,27.08,28.18,28.65,31.2,34.2,48.72,49.06,64.6,55.41,0.354,-0.444,-0.573,-0.592,-0.263,-0.271,0.016,0.092,-0.505,-0.638,-0.164,0.06
116,1456,32.3,,396,107.6,108,99.5,81.5,65.41,59.02,48.6,45.27,41.67,39.24,36.16,89.6,85.4,89.1,74.4,70.4,55.73,55.71,46.72,44.77,39.52,39.24,92.6,94.3,101.9,78.7,61.51,51.69,46.74,41.73,39.56,37.72,34.78,25.73,26.17,26.82,26.72,27.8,28.23,30.62,33.46,47.35,46.91,62.53,53.16,0.244,-0.522,-0.69,-0.892,-0.478,-0.251,0.024,0.105,-0.298,-0.831,-0.307,-0.034
116,1456,36.3,,400,104.9,106.9,97.3,79.7,63.81,58.31,47.93,44.83,41.53,38.94,35.9,88,84.2,88.7,74.1,69.86,54.66,55.21,46.1,44.27,39.06,38.96,93.4,91,101.2,78.3,61.45,50.6,46.66,41.15,39.24,37.66,34.6,25.55,25.91,26.51,26.45,27.48,27.8,30.15,32.7,45.76,45.58,59.89,51.29,0.332,-0.261,-0.628,-0.847,-0.35,-0.211,0.008,0.065,-0.385,-0.741,-0.296,-0.029
116,1456,40.3,,404,102.9,105.2,96.6,77.8,62.37,57.92,47.91,44.67,41.13,38.8,35.68,86.3,83.5,87.2,72.8,68.79,54.89,54.84,46,44.05,39.06,38.72,95.5,92,100.7,78.7,61.33,49.93,46.36,41.41,38.82,37.38,34.46,25.37,25.77,26.21,26.15,27.1,27.48,29.63,32.04,44.69,44.43,58.12,49.31,0.252,-0.566,-0.633,-0.75,-0.331,-0.247,0.045,0.068,-0.283,-0.757,-0.197,-0.019
116,1456,44.3,,408,101.1,103.6,96.6,77.7,61.82,57.29,47.53,44.31,40.95,38.62,35.64,85.1,82.8,86.6,72.2,67.89,53.29,54.36,45.78,43.93,38.96,38.6,91.8,94.4,100.5,77.1,60.01,47.97,45.88,40.47,38.18,36.96,33.36,25.19,25.57,25.97,25.93,26.82,27.14,29.11,31.36,43.24,43,56.58,47.53,0.198,-0.487,-0.675,-0.75,-0.417,-0.289,-0.053,0.11,-0.343,-0.68,-0.101,-0.023
116,1456,48.3,,412,99,102.1,93.7,76,60.76,56.46,46.83,43.86,40.57,38.48,35.32,83.7,81.8,84.9,71.9,67.34,52.52,53.61,45.09,43.7,38.64,38.4,86.3,93.5,99.8,76.9,60.29,47.73,45.17,40.59,38.64,36.8,33.7,25.04,25.37,25.81,25.73,26.54,26.82,28.69,30.84,42.22,42.18,54.91,46.08,0.164,-0.409,-0.692,-0.634,-0.415,-0.214,-0.065,0.102,-0.464,-0.664,-0.107,-0.069
116,1456,52.3,,416,97.6,100.7,92.7,74.7,60.05,56.2,46.95,43.64,40.59,38.08,35.1,82.1,80.5,83.5,70.4,66.02,52.09,53.43,45.01,43.42,38.52,38.16,79.4,89.7,99.4,74.5,60.07,48.12,44.49,40.51,38.5,36.98,33.3,24.9,25.2,25.59,25.47,26.23,26.51,28.26,30.21,41.21,40.95,53.07,44.43,0.191,-0.683,-0.675,-0.745,-0.411,-0.131,0.004,0.042,-0.475,-0.823,0.004,0.006
116,1456,56.3,,420,95,98.4,91,73.5,59.57,55.47,45.92,43.32,40.21,37.92,34.96,80.3,78.6,82.8,68.69,65.33,52.18,52.72,44.71,43.26,38.36,38,81.2,90.6,98.3,73.6,59.97,45.32,44.53,40.35,38.1,36.88,32.98,24.78,25.04,25.41,25.3,26.01,26.29,27.86,29.71,40.13,40.01,51.45,43.1,0.05,-0.357,-0.709,-0.868,-0.434,-0.262,-0.097,-0.029,-0.358,-1.162,-0.06,-0.018
116,1457,0.3,,424,94.2,97.5,89.2,72.5,58.7,54.97,45.8,43.14,39.95,37.8,34.8,79.3,78,81.4,68.91,65.23,51.55,52.62,44.59,43.2,38.24,37.92,90,91,98.2,74.1,60.18,46.83,44.65,40.27,38.12,36.74,33.84,24.66,24.94,25.24,25.16,25.85,26.03,27.54,29.27,39.19,38.95,49.85,41.8,0.122,-0.553,-0.677,-0.6,-0.406,-0.145,-0.061,-0.084,-0.369,-1.069,-0.143,-0.052
116,1457,4.3,,428,92,95.8,87.3,72.2,57.74,54.73,45.96,43.18,39.75,37.66,34.8,78.2,77,79.9,66.29,63.91,50.8,52.3,44.41,42.82,38.15,37.82,85.1,91.9,98.1,74.5,59.37,47.57,44.45,40.11,37.62,36.52,33.4,24.52,24.8,25.08,24.96,25.6,25.85,27.22,28.88,38.51,38.4,48.48,40.55,0.061,-0.479,-0.818,-0.905,-0.425,-0.142,-0.097,0.071,-0.207,-0.754,-0.038,-0.032
