Unit,Min,Sec,Skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.4m,HF Center 0.2m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.4m,HF Offset 0.2m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1016,6.3,,212,99.7,94.8,80.9,59.8,50.69,41.47,38.92,35.07,34.15,33,33.42,87.9,85.4,73.2,61.02,51.36,44.22,39.16,37.72,34.47,35.37,33.34,40.14,39.58,39.26,35.09,31,28.87,27.54,26.46,25.89,25.55,25.25,39.84,42.41,48.53,49.42,57.88,67.68,85.3,106.4,186.1,253.3,372.2,564.6,5.009,3.899,2.855,1.742,1.218,0.707,4.063,3.383,2.76,1.958,1.219,0.762
116,1016,10.3,,216,100.5,93.8,80.6,59.5,50.43,41.33,38.06,34.67,34.47,33.29,33.81,87.7,85.2,73,60.9,51.08,43.82,38.86,36.61,34.41,35.35,33.37,40.64,40.06,39.74,35.27,31.36,28.95,27.38,26.42,25.96,25.61,25.29,38.38,41.19,47.32,47.93,56.46,65.2,83.2,102.6,178.3,251.6,373.6,563,3.8,3.22,2.101,1.631,0.929,0.609,3.317,3.124,2.371,1.535,1.056,0.652
116,1016,14.3,,220,98.1,92,77.8,58.52,49.76,41.09,37.76,34.25,33.91,32.85,33.07,87.1,84.3,72.2,60.35,50.69,43.46,38.64,37.01,34.31,34.57,33.35,40.78,40.22,40.06,35.75,31.66,29.13,27.55,26.5,26.06,25.73,25.45,37.67,39.64,45.77,47.24,56.23,63.53,81.1,98.6,171.6,235.3,359.5,549.5,3.652,2.694,2.071,1.242,0.987,0.637,3.317,2.826,2.304,1.67,0.999,0.628
116,1016,18.3,,224,97.9,91.3,76.8,58.24,49.66,40.9,37.59,34.77,34.41,33.13,34.03,86.4,83.6,71.3,59.58,50.35,43.19,38.57,36.29,34.25,34.65,33.31,41.16,40.7,40.5,36.07,31.89,29.3,27.71,26.5,26.12,25.78,25.49,37.51,40.2,46.8,48.01,54.23,60.45,77.9,97.3,168.7,225.2,348.7,541.3,3.187,2.354,1.923,1.218,0.794,0.538,2.611,2.203,1.697,1.379,0.811,0.504
116,1016,22.3,,228,96,89.6,76,57.36,48.73,40.48,36.75,33.87,33.29,32.05,32.11,85.2,82.1,70.5,58.64,49.82,42.59,38.05,35.65,33.85,33.79,32.89,41.58,41.14,40.92,36.37,32.17,29.3,28.03,26.72,26.3,25.86,25.62,36.69,39.2,45.28,46.59,55,62.44,80.4,99.5,165.8,223.6,347.4,553.7,2.802,2.18,1.612,1.116,0.791,0.481,2.49,2.054,1.727,1.185,0.762,0.528
116,1016,26.3,,232,94,88,74.7,56.77,48.22,40.24,36.87,33.83,33.01,31.87,31.65,83.7,80.8,69.67,58.17,49.39,42.43,38.05,35.61,33.73,33.41,32.53,41.96,41.5,41.28,36.63,32.33,29.48,27.99,26.77,26.3,25.9,25.66,37.97,39.63,45.02,46.29,52.75,61.64,78.3,95.6,159.1,213.1,340.7,539.9,2.527,2.032,1.537,0.795,0.63,0.404,2.186,1.876,1.485,0.886,0.684,0.463
116,1016,30.3,,236,92.3,86.5,73.5,55.79,47.54,39.92,36.31,33.63,32.69,31.72,32.27,82.4,79.5,68.71,56.9,48.91,41.99,37.73,35.37,33.49,32.91,32.35,42.21,41.65,41.51,36.83,32.29,29.52,28.31,26.82,26.34,26.02,25.74,36.81,38.72,43.86,44.96,51.7,57.53,73.2,90.4,151.1,197.4,319.2,521.8,1.91,1.671,1.31,0.863,0.533,0.336,1.837,1.465,1.316,0.908,0.594,0.407
116,1016,34.3,,240,89.5,84.2,71.8,55.1,46.92,39.62,36.13,33.37,32.41,31.35,31.35,80.9,78,67.84,56.23,48.31,41.44,37.41,35.03,33.29,32.63,32.05,42.45,41.66,41.68,37.05,32.59,29.88,28.21,26.95,26.38,26.08,25.76,35.79,37.37,42.67,43.86,49.92,55.18,71,87.6,142.9,184.9,299.4,498,1.62,1.179,0.895,0.684,0.432,0.302,1.529,1.109,0.871,0.534,0.469,0.29
116,1016,38.3,,244,87.3,82,69.69,53.84,46.27,39.18,35.61,33.03,32.11,31.1,31,79.1,76.5,66.38,55.12,47.7,40.84,37.09,34.43,33.09,32.37,31.83,42.61,41.91,41.65,37.23,32.69,29.92,28.39,26.8,26.46,26.1,25.78,34.81,36.73,41.67,42.69,48.35,53.72,68,83.5,134.6,170.4,280,466.7,1.235,0.949,0.722,0.437,0.297,0.213,1.127,0.78,0.69,0.54,0.389,0.24
116,1016,42.3,,248,84.5,79.9,68.18,53.01,45.42,38.77,35.29,32.79,31.97,30.92,30.56,77.4,74.7,65.22,54.02,47.08,40.32,36.81,34.27,32.87,32.25,31.67,42.85,42.33,41.88,37.23,32.65,30.06,28.58,26.97,26.54,26.16,25.82,34.03,35.57,40.26,41.68,47.06,52.43,65.3,79.9,127.6,161,263.5,434.6,0.854,0.622,0.583,0.321,0.234,0.168,0.815,0.581,0.509,0.442,0.298,0.157
116,1016,46.3,,252,82.3,77.8,66.23,52.1,44.72,38.37,34.99,32.59,31.67,30.68,30.3,75.4,73,64.02,53.11,46.35,39.84,36.39,33.89,32.61,31.77,31.37,43.23,42.79,42.39,37.57,32.65,29.96,28.37,26.99,26.6,26.18,25.82,33.51,34.85,39.34,40.64,46.01,50.57,62.82,76.9,121.2,151.7,248.4,406.9,0.618,0.67,0.356,0.345,0.271,0.136,0.58,0.578,0.479,0.336,0.23,0.198
116,1016,50.3,,256,80.2,75.9,64.65,51.09,44.08,38.03,34.65,32.41,31.41,30.46,30,73.7,71.4,62.96,51.92,45.75,39.47,36.09,33.47,32.41,31.49,31.17,43.35,43.13,42.75,37.87,32.89,30.12,28.6,27.03,26.66,26.28,25.9,33.05,34.45,38.81,39.92,44.8,49.31,60.51,73.5,114.4,141.4,233,376.7,0.446,0.557,0.442,0.271,0.191,0.107,0.462,0.479,0.426,0.296,0.223,0.176
116,1016,54.3,,260,78.6,74.1,63.65,50.44,43.73,37.69,34.43,32.11,31.13,30.21,29.74,72.1,70.2,61.88,51.17,45.18,39.13,35.81,33.27,32.17,31.13,30.91,44.09,43.39,42.95,37.95,33.09,30.27,28.84,26.99,26.65,26.31,26.02,32.51,33.69,37.85,39.05,43.67,47.64,58.45,70.6,109.1,134.2,221,357.2,0.583,0.461,0.386,0.187,0.195,0.114,0.519,0.529,0.415,0.265,0.194,0.134
116,1016,58.3,,264,76.9,72.7,62.72,49.62,43.17,37.47,34.17,31.97,30.97,29.96,29.52,70.8,68.63,60.97,50.47,44.66,38.69,35.55,33.01,31.97,30.93,30.74,43.92,43.15,42.99,37.91,33.17,30.4,28.8,27.11,26.68,26.4,26.06,32.03,33.09,37.13,38.17,42.79,46.77,57.02,68.55,105.4,129.6,211.7,339.2,0.435,0.466,0.232,0.218,0.169,0.128,0.401,0.379,0.287,0.257,0.189,0.13
116,1017,2.3,,268,75.6,71.4,61.23,49.09,42.74,37.18,33.96,31.87,30.81,29.85,29.4,69.48,67.61,60.05,49.73,44.15,38.29,35.42,32.85,31.81,30.77,30.57,44.19,43.27,43.13,38.05,33.3,30.37,28.86,27.31,26.75,26.47,26.21,31.61,32.71,36.58,37.61,41.98,45.98,55.76,66.82,102,124.8,203.6,322,0.473,0.318,0.279,0.187,0.201,0.122,0.45,0.395,0.253,0.161,0.182,0.14
116,1017,6.3,,272,74.1,69.76,60.72,48.54,42.42,36.93,33.76,31.69,30.71,29.77,29.28,68.3,66.65,59.24,49.19,43.75,37.89,35.14,32.67,31.65,30.59,30.39,44.15,43.55,43.23,38.05,33.6,30.55,28.98,27.43,26.87,26.51,26.19,31.25,32.35,35.98,37.21,41.4,45.22,54.5,65.01,98.7,119.8,194.4,305.2,0.522,0.474,0.386,0.242,0.186,0.15,0.369,0.338,0.309,0.243,0.174,0.134
116,1017,10.3,,276,73,68.96,59.8,48.02,42.02,36.71,33.77,31.63,30.61,29.68,29.18,67.08,65.68,58.8,48.75,43.43,37.91,35.07,32.61,31.53,30.52,30.26,44.42,43.95,43.49,37.97,33.47,30.5,28.92,27.47,26.95,26.61,26.32,30.93,32.05,35.65,36.65,40.72,44.26,53.27,63.39,95.9,115,185.1,288.9,0.499,0.418,0.269,0.218,0.159,0.118,0.32,0.39,0.332,0.225,0.205,0.149
116,1017,14.3,,280,71.9,67.67,59.06,47.46,41.62,36.47,33.61,31.45,30.49,29.48,29.06,66.09,64.68,58.05,48.32,43.11,37.63,34.83,32.45,31.41,30.39,30.12,44.52,43.93,43.73,38.17,33.57,30.47,29.08,27.47,26.95,26.59,26.32,30.57,31.61,35.15,36.13,39.93,43.35,52.22,61.82,92.3,110,177.3,275.6,0.282,0.287,0.282,0.289,0.212,0.106,0.255,0.366,0.305,0.278,0.193,0.149
116,1017,18.3,,284,70.9,66.8,58.47,46.91,41.26,36.27,33.45,31.35,30.33,29.4,28.94,65.13,64.05,57.58,47.56,42.67,37.29,34.67,32.27,31.29,30.29,30.05,44.66,44.11,43.79,37.81,33.57,30.53,29.28,27.67,27.07,26.63,26.33,30.25,31.23,34.57,35.47,39.29,42.32,50.75,59.77,88.7,106.2,170.7,261.8,0.393,0.366,0.279,0.247,0.181,0.108,0.324,0.301,0.294,0.246,0.202,0.119
116,1017,22.3,,288,69.66,65.64,57.69,46.63,41.08,36.07,33.23,31.31,30.25,29.32,28.94,64.22,62.98,56.87,47.32,42.4,37.07,34.51,32.09,31.17,30.19,29.94,44.7,44.42,43.97,38.41,33.77,30.55,29.4,27.67,27.15,26.75,26.39,29.86,30.79,33.97,34.93,38.63,41.82,49.78,58.52,85.6,101.7,163.1,248.7,0.499,0.326,0.269,0.242,0.202,0.108,0.357,0.33,0.339,0.273,0.178,0.131
