Unit,Min,Sec,Skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1035,46.3,,212,105.1,96.7,80,58.12,49.39,40.69,37.44,34.9,33.78,32.68,32.18,92.3,87.6,72.9,58.99,49.38,44.87,39.46,37.26,34.58,34,33.26,42.7,41.89,41.63,36.5,32.04,29.61,28.27,27,26.74,26.45,26.09,37.2,39.93,44.91,49.16,54.48,62.79,77.2,100.6,139.7,196.4,327.1,484.8,3.107,2.333,1.589,1.155,0.739,0.735,2.782,2.096,1.497,1.019,0.746,0.566
116,1035,50.3,,216,102.7,95.2,78,57.61,48.98,40.71,39.24,36.04,34.82,33.54,33.46,90.6,86,71.8,57.67,48.64,43.22,39.24,37.46,35.16,35.58,33.76,43.18,42.01,42.01,36.74,32.22,29.69,28.41,27.08,26.88,26.56,26.27,37.42,40.06,44.04,47.63,53.2,61.79,77.9,102.3,142.1,203.7,319.2,477.2,2.39,1.923,1.441,0.924,0.655,0.45,2.21,1.62,1.127,0.733,0.541,0.396
116,1035,54.3,,220,99.4,92.6,75.9,56.86,48.25,40.31,37.88,35.28,34.34,33.14,33.56,88.7,84.1,70.4,56.54,48.01,42.21,38.98,37.14,34.86,34.98,33.58,43.5,41.93,42.33,36.98,32.26,29.61,28.57,27.24,26.92,26.56,26.36,36.54,39.02,42.72,46.38,51.48,59.82,75.6,98.6,135.3,189.2,298.2,437.9,2.116,1.693,1.223,0.895,0.554,0.391,1.95,1.366,1.078,0.759,0.554,0.383
116,1035,58.3,,224,97.5,89.7,73.8,55.87,47.55,39.9,37.66,35.76,34.48,33.44,33.66,86.8,82.4,69.49,55.79,47.41,41.41,38.54,37.58,35.02,35.26,33.7,43.94,42.29,42.33,37.06,32.58,29.75,28.77,27.34,27,26.68,26.36,36.36,38.54,42.05,45.71,50.21,57.41,71,92.4,125.8,174.8,279.1,406.2,1.559,0.91,0.865,0.642,0.486,0.269,1.525,1.167,0.69,0.516,0.466,0.313
116,1036,2.3,,228,94.7,87.6,73.2,54.94,46.68,39.54,36.78,34.66,33.68,32.48,32.14,84.9,80.5,68.25,54.78,46.86,41.09,37.94,36.18,34.38,34.1,33.1,44.83,43.42,42.68,37.38,32.92,29.93,28.93,27.44,27.12,26.76,26.52,35.18,37.3,40.85,44.59,48.6,55.65,67.62,87.2,118.3,162.1,263.8,381.1,1.399,0.975,0.628,0.539,0.331,0.24,1.168,1.002,0.796,0.614,0.374,0.496
116,1036,6.3,,232,92.2,85.8,70.5,53.93,46.03,39.18,36.66,34.23,33.26,32.18,31.74,83,78.9,66.87,53.56,46.12,40.85,37.94,35.93,34.09,33.54,32.8,45.33,44.24,43.3,37.74,32.98,30.12,28.93,27.38,27.08,26.8,26.58,34.67,36.54,39.92,43.12,47.34,53.67,64.9,83.3,113.3,154.4,250.2,355.2,1.052,0.618,0.564,0.366,0.295,0.18,0.953,0.814,0.686,0.373,0.264,0.194
116,1036,10.3,,236,89.1,83.2,69.33,53.1,45.25,38.88,35.85,33.85,32.88,31.7,31.22,81.2,77.4,65.91,52.76,45.57,40.38,37.66,35.39,33.81,32.98,32.42,45.67,44.58,43.8,38.02,33.02,29.94,28.89,27.42,27.1,26.88,26.6,34.17,36.05,39.26,42.13,46.3,52.01,62.72,80.3,108.6,145.7,237.2,331.2,0.812,0.683,0.529,0.271,0.198,0.152,0.783,0.754,0.615,0.333,0.219,0.163
116,1036,14.3,,240,87.6,81.2,67.86,52.11,44.6,38.52,35.63,33.67,32.62,31.58,31.04,79.3,75.8,64.88,51.81,45.11,39.74,37.09,34.83,33.59,32.7,32.22,46.11,44.77,43.76,37.76,33.17,30.26,29.11,27.53,27.12,26.88,26.52,33.57,35.23,38.32,41.05,44.91,50.31,60.82,77.4,104.3,138.9,224.7,311.5,0.861,0.457,0.504,0.229,0.223,0.116,0.637,0.565,0.562,0.349,0.265,0.137
116,1036,18.3,,244,85.7,79.4,66.34,51.24,44.08,38.18,35.29,33.31,32.32,31.36,30.82,77.7,74.4,63.86,51.1,44.5,39.3,36.79,34.39,33.25,32.38,31.98,46.15,44.8,44,37.92,33.25,30.26,29.29,27.61,27.28,27.04,26.72,33.23,34.57,37.51,40.3,44,48.96,58.67,74.5,100.2,132.1,213.6,292.9,0.759,0.514,0.519,0.239,0.155,0.108,0.677,0.508,0.441,0.257,0.197,0.153
116,1036,22.3,,248,83.6,78,65.71,50.69,43.46,37.9,35.09,33.06,32.08,31.08,30.58,76.2,73.1,63.17,50.19,44.02,38.94,36.43,34.23,33.06,32.14,31.74,46.5,45.19,43.9,38.28,33.28,30.26,29.13,27.6,27.32,27.06,26.78,32.58,34.15,37.02,39.52,42.88,47.57,56.52,71.6,96,126.5,203.9,277.8,0.667,0.518,0.435,0.221,0.198,0.133,0.62,0.461,0.298,0.249,0.173,0.129
116,1036,26.3,,252,82.2,76.8,64.83,50.21,42.99,37.61,34.81,33.03,31.96,30.98,30.38,74.9,72,62.23,49.92,43.68,38.6,36.23,34.03,32.87,31.9,31.56,46.72,45.75,44.4,38.11,33.35,30.3,29.24,27.65,27.33,27.08,26.78,32.17,33.27,35.95,38.46,41.61,46.11,55.04,69.22,92.5,121.8,195.6,263.3,0.64,0.483,0.316,0.216,0.165,0.085,0.568,0.513,0.362,0.228,0.179,0.159
116,1036,30.3,,256,80.9,75.5,63.27,49.34,42.67,37.39,34.55,32.69,31.79,30.78,30.2,73.6,70.7,61.3,49.32,43.19,38.19,36.03,33.47,32.63,31.7,31.38,47.08,45.93,44.56,37.91,33.55,30.4,29.14,27.65,27.37,27.17,26.88,31.64,32.79,35.35,37.65,40.9,45.17,53.42,66.89,89.3,117.3,187.6,249.6,0.618,0.409,0.274,0.221,0.099,0.095,0.547,0.461,0.581,0.185,0.106,0.097
116,1036,34.3,,260,79.5,74.2,62.7,48.77,42.2,37.13,34.57,32.69,31.59,30.59,30.1,72.3,69.69,60.69,48.51,42.77,37.87,35.73,33.45,32.51,31.53,31.21,47.22,46.03,44.88,38.13,33.39,30.4,28.9,27.77,27.45,27.19,26.97,31.13,32.29,34.93,37.19,40.3,44.42,52.42,65.34,86,113.1,179.8,236.2,0.549,0.444,0.351,0.2,0.17,0.117,0.474,0.461,0.464,0.233,0.148,0.148
116,1036,38.3,,264,77.9,72.8,61.95,48.35,41.97,36.91,34.35,32.5,31.48,30.52,29.98,71.2,68.76,60.11,48.13,42.35,37.51,35.51,33.35,32.36,31.38,31.1,47.38,46.4,45.19,37.94,33.55,30.58,28.81,27.77,27.47,27.2,26.94,30.74,31.9,34.47,36.81,39.94,44.12,51.42,63.25,83,109,171.1,224.9,0.389,0.387,0.398,0.21,0.129,0.121,0.385,0.513,0.418,0.209,0.128,0.111
116,1036,42.3,,268,76.7,71.4,61.36,47.83,41.47,36.69,34.29,32.41,31.4,30.42,29.94,70,67.62,59.48,47.5,42.05,37.23,35.27,33.11,32.23,31.3,30.98,47.22,46.68,45.51,38.66,33.67,30.76,28.97,27.81,27.41,27.2,26.96,30.54,31.78,34.13,36.05,38.9,42.85,49.68,60.83,80,104.4,164,215,0.362,0.479,0.346,0.218,0.159,0.078,0.32,0.406,0.369,0.291,0.186,0.107
116,1036,46.3,,272,75.9,70.8,60.69,47.56,41.22,36.45,33.79,32.21,31.28,30.3,29.82,68.98,66.78,58.74,47.06,41.75,37.03,35.11,33.03,32.11,31.18,30.84,47.56,46.74,45.63,39,33.93,30.94,29.34,27.93,27.53,27.25,27.03,30.34,31.5,33.49,35.37,38.09,41.69,47.97,59.03,77.4,101,157.8,206.1,0.515,0.509,0.311,0.168,0.161,0.099,0.405,0.413,0.279,0.212,0.182,0.129
116,1036,50.3,,276,74.6,69.75,59.51,47.04,41.08,36.25,33.73,32.09,31.14,30.14,29.66,67.92,65.85,58.14,46.47,41.48,36.85,34.95,32.91,31.95,30.98,30.7,47.54,46.98,45.29,39.06,33.79,30.9,29.02,27.83,27.49,27.27,26.96,29.82,30.9,32.89,34.61,37.23,40.62,46.96,57.45,74.7,97.4,152.1,196.7,0.431,0.248,0.316,0.205,0.168,0.096,0.405,0.421,0.377,0.175,0.171,0.13
116,1036,54.3,,280,73.8,69.16,59.33,46.68,40.68,36.05,33.59,31.98,30.98,30.06,29.56,67.05,65.08,57.47,46.4,41.21,36.63,34.83,32.71,31.82,30.86,30.62,47.79,47.1,45.47,39.32,33.99,30.94,29.4,27.97,27.61,27.31,26.96,29.44,30.3,32.41,34.11,36.67,40,45.95,55.75,72.3,94.7,145.7,189.9,0.446,0.335,0.227,0.21,0.161,0.102,0.377,0.345,0.17,0.164,0.121,0.098
116,1036,58.3,,284,72.7,67.82,58.48,46.27,40.58,35.89,33.55,31.87,30.85,29.96,29.52,66.21,64.48,56.67,45.99,40.94,36.51,34.63,32.59,31.67,30.79,30.46,47.86,47.32,45.91,39.72,34.35,30.89,29.58,27.97,27.59,27.37,27.09,29.1,29.98,32.11,33.79,36.15,39.23,44.96,54.21,70.1,90.8,140.3,182.6,0.457,0.409,0.302,0.25,0.173,0.116,0.377,0.421,0.215,0.201,0.169,0.108
116,1037,2.3,,288,72,67.07,57.75,45.81,40.32,35.73,33.43,31.77,30.78,29.9,29.44,65.36,63.84,56.21,45.39,40.58,36.27,34.51,32.55,31.57,30.66,30.38,48.03,47.5,46.21,39.96,34.51,30.86,29.38,27.93,27.61,27.39,27.11,28.82,29.58,31.59,33.23,35.53,38.67,43.92,52.87,67.94,88,134.7,176.4,0.48,0.37,0.294,0.205,0.157,0.138,0.442,0.358,0.271,0.212,0.182,0.122
116,1037,6.3,,292,71.2,66.66,57.46,45.44,40.04,35.57,33.45,31.67,30.68,29.82,29.3,64.59,63.18,55.76,44.86,40.34,36.15,34.39,32.39,31.47,30.6,30.28,47.9,47.48,46.23,39.94,34.53,30.95,29.1,27.97,27.65,27.37,27.07,28.52,29.38,31.33,32.99,35.27,38.19,43.37,51.64,66.96,87.3,132.1,168.7,0.446,0.361,0.188,0.113,0.169,0.119,0.405,0.398,0.268,0.172,0.132,0.105
116,1037,10.3,,296,69.93,65.11,56.67,45.04,39.78,35.39,33.27,31.63,30.58,29.7,29.26,63.83,62.56,55.22,44.64,40.14,35.97,34.27,32.27,31.41,30.54,30.22,48.08,47.44,45.69,39.72,34.33,30.85,29.06,27.99,27.65,27.37,26.99,28.27,29.02,31.01,32.47,34.75,37.39,42.31,50.67,65.24,83.7,127.3,162.4,0.404,0.261,0.247,0.184,0.15,0.101,0.377,0.322,0.317,0.148,0.17,0.13
116,1037,14.3,,300,69.22,64.62,56.31,44.8,39.53,35.21,33.15,31.53,30.51,29.68,29.2,63.02,61.8,54.95,44.4,39.89,35.85,34.15,32.19,31.29,30.45,30.14,48.1,47.36,45.68,39.55,34.43,30.77,29.26,28.02,27.71,27.41,27.03,28.1,28.86,30.61,32.11,34.25,36.79,41.74,50,64.42,83.2,123.9,155.8,0.396,0.305,0.26,0.189,0.167,0.105,0.381,0.288,0.302,0.206,0.154,0.126
116,1037,18.3,,304,68.59,64.36,55.82,44.47,39.37,35.12,33.11,31.35,30.39,29.58,29.1,62.29,61.15,54.4,44.37,39.73,35.64,34.04,32.09,31.19,30.29,30.01,48.06,47.25,45.64,38.81,34.3,30.81,29.42,28.06,27.7,27.41,27.01,27.94,28.66,30.27,31.67,33.86,36.26,40.8,49.01,62.75,80.5,119.1,149.4,0.236,0.191,0.245,0.161,0.141,0.097,0.328,0.241,0.249,0.18,0.171,0.112
116,1037,22.3,,308,67.9,63.29,54.93,44.15,39.19,34.93,32.91,31.31,30.3,29.48,28.98,61.54,60.52,54.02,43.89,39.47,35.55,33.91,31.91,31.11,30.22,29.94,48.02,47.44,45.6,39.23,34.15,30.79,29.36,28.03,27.65,27.41,27.01,27.69,28.42,30.06,31.45,33.47,35.55,40.26,48.22,61.48,78.6,116.1,144.3,0.442,0.287,0.24,0.121,0.15,0.097,0.316,0.319,0.317,0.169,0.122,0.087
116,1037,26.3,,312,67.23,62.78,54.33,43.83,38.97,34.81,32.87,31.29,30.29,29.48,28.98,60.83,59.77,53.48,43.45,39.25,35.31,33.79,31.87,31.03,30.18,29.9,47.94,47.42,45.66,39.23,34.03,31.05,29.22,28.01,27.53,27.41,26.97,27.49,28.06,29.66,31.03,32.97,35.11,39.67,47.1,59.92,76.9,113.2,140,0.37,0.396,0.284,0.137,0.135,0.089,0.28,0.251,0.249,0.164,0.145,0.091
116,1037,30.3,,316,66.23,62.67,54.38,43.53,38.75,34.68,32.76,31.11,30.11,29.3,28.94,60.03,59.04,53.13,43.25,39.03,35,33.68,31.73,30.93,30.07,29.77,48.08,47.07,45.6,39.41,34.2,31.21,29.38,27.94,27.58,27.41,26.93,27.23,27.92,29.49,30.71,32.53,34.68,39.19,45.96,57.28,72.4,107.7,134.3,0.404,0.209,0.269,0.163,0.14,0.084,0.191,0.181,0.238,0.143,0.125,0.093
116,1037,34.3,,320,65.76,61.74,53.74,43.11,38.49,34.48,32.65,31.03,30.07,29.24,28.84,59.33,58.47,52.46,42.72,38.77,34.92,33.56,31.61,30.79,29.91,29.69,47.84,47.29,45.6,39.45,34.42,31.27,29.5,27.94,27.61,27.45,27.05,26.97,27.53,29.18,30.45,32.27,34.16,38.07,44.41,55.29,69.48,103.6,128.3,0.339,0.339,0.195,0.179,0.141,0.078,0.308,0.288,0.275,0.183,0.147,0.1
