Day of the Week ,Date Time ,Outside Temperature TX1 (°F),Outside Humidity TX1 (%),Wind Speed TX1 (mph),High Wind Speed TX1 (mph),Dominant Wind Dir TX1,Rain Amount TX1 (in),Outside Temperature TX2 (°F),Outside Humidity TX2 (%),Wind Speed TX2 (mph),High Wind Speed TX2 (mph),Dominant Wind Dir TX2,Rain Amount TX2 (in),Inside Temperature (°F),Inside Humidity (%),Barometric Pressure (in)
Mon, 07-07-2014 00:25:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.4,50,29.92
Mon, 07-07-2014 00:26:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.4,50,29.92
Mon, 07-07-2014 00:27:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.4,50,29.92
Mon, 07-07-2014 00:28:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.4,50,29.92
Mon, 07-07-2014 00:29:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.3,50,29.92
Mon, 07-07-2014 00:30:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.3,50,29.92
Mon, 07-07-2014 00:31:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.3,50,29.92
Mon, 07-07-2014 00:32:00,77.7,66,0.0,0.0,,0.00,77.5,65,0.0,0.0,,0.00,79.3,50,29.92
Mon, 07-07-2014 00:33:00,77.7,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:34:00,77.7,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:35:00,77.7,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:36:00,77.7,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:37:00,77.7,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:38:00,77.7,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:39:00,77.7,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:40:00,77.6,66,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:41:00,77.6,65,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.2,50,29.92
Mon, 07-07-2014 00:42:00,77.6,65,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.1,50,29.92
Mon, 07-07-2014 00:43:00,77.6,65,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.1,50,29.92
Mon, 07-07-2014 00:44:00,77.6,65,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.1,50,29.92
Mon, 07-07-2014 00:45:00,77.6,65,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.1,50,29.92
Mon, 07-07-2014 00:46:00,77.6,65,0.0,0.0,,0.00,77.4,65,0.0,0.0,,0.00,79.1,50,29.92
Mon, 07-07-2014 00:47:00,77.6,65,0.0,0.0,,0.00,77.4,64,0.0,0.0,,0.00,79.1,50,29.92
Mon, 07-07-2014 00:48:00,77.6,65,0.0,0.0,,0.00,77.4,64,0.0,0.0,,0.00,79.1,50,29.92
Mon, 07-07-2014 00:49:00,77.6,65,0.0,0.0,,0.00,77.4,64,0.0,0.0,,0.00,79.0,50,29.92
Mon, 07-07-2014 00:50:00,77.6,65,0.0,0.0,,0.00,77.4,64,0.0,0.0,,0.00,79.0,50,29.91
Mon, 07-07-2014 00:51:00,77.6,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,79.0,50,29.91
Mon, 07-07-2014 00:52:00,77.6,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,79.0,50,29.92
Mon, 07-07-2014 00:53:00,77.6,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,79.0,50,29.91
Mon, 07-07-2014 00:54:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,79.0,50,29.91
Mon, 07-07-2014 00:55:00,77.6,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,79.0,50,29.91
Mon, 07-07-2014 00:56:00,77.6,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,79.0,50,29.91
Mon, 07-07-2014 00:57:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.9,50,29.91
Mon, 07-07-2014 00:58:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.9,50,29.91
Mon, 07-07-2014 00:59:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.9,50,29.91
Mon, 07-07-2014 01:00:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.9,50,29.91
Mon, 07-07-2014 01:01:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.9,50,29.91
Mon, 07-07-2014 01:02:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.9,50,29.91
Mon, 07-07-2014 01:03:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.9,50,29.91
Mon, 07-07-2014 01:04:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.8,50,29.91
Mon, 07-07-2014 01:05:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.8,50,29.91
Mon, 07-07-2014 01:06:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.8,50,29.91
Mon, 07-07-2014 01:07:00,77.5,65,0.0,0.0,,0.00,77.3,64,0.0,0.0,,0.00,78.8,50,29.91
Mon, 07-07-2014 01:08:00,77.5,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.8,51,29.91
Mon, 07-07-2014 01:09:00,77.5,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.8,51,29.91
Mon, 07-07-2014 01:10:00,77.5,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.8,51,29.91
Mon, 07-07-2014 01:11:00,77.5,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.7,51,29.91
Mon, 07-07-2014 01:12:00,77.5,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.7,51,29.91
Mon, 07-07-2014 01:13:00,77.5,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.7,51,29.91
Mon, 07-07-2014 01:14:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.7,51,29.91
Mon, 07-07-2014 01:15:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.7,51,29.91
Mon, 07-07-2014 01:16:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.7,51,29.91
Mon, 07-07-2014 01:17:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.7,51,29.90
Mon, 07-07-2014 01:18:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.6,51,29.90
Mon, 07-07-2014 01:19:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.6,51,29.90
Mon, 07-07-2014 01:20:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.6,51,29.90
Mon, 07-07-2014 01:21:00,77.4,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.6,51,29.90
Mon, 07-07-2014 01:22:00,77.4,65,0.0,0.0,,0.00,77.2,64,0.0,0.0,,0.00,78.6,51,29.90
Mon, 07-07-2014 01:23:00,77.4,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.5,51,29.90
Mon, 07-07-2014 01:24:00,77.4,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.6,51,29.90
Mon, 07-07-2014 01:25:00,77.4,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.5,51,29.90
Mon, 07-07-2014 01:26:00,77.4,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.5,51,29.90
Mon, 07-07-2014 01:27:00,77.3,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.5,51,29.90
Mon, 07-07-2014 01:28:00,77.3,65,0.0,0.0,,0.00,77.1,65,0.0,0.0,,0.00,78.5,51,29.90
Mon, 07-07-2014 01:29:00,77.3,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.5,51,29.90
Mon, 07-07-2014 01:30:00,77.3,65,0.0,0.0,,0.00,77.1,64,0.0,0.0,,0.00,78.4,51,29.90
Mon, 07-07-2014 01:31:00,77.3,65,0.0,0.0,,0.00,77.1,65,0.0,0.0,,0.00,78.4,51,29.90
Mon, 07-07-2014 01:32:00,77.3,65,0.0,0.0,,0.00,77.1,65,0.0,0.0,,0.00,78.4,51,29.90
Mon, 07-07-2014 01:33:00,77.3,65,0.0,0.0,,0.00,77.1,65,0.0,0.0,,0.00,78.4,51,29.90
Mon, 07-07-2014 01:34:00,77.3,65,0.0,0.0,,0.00,77.1,65,0.0,0.0,,0.00,78.4,51,29.90
Mon, 07-07-2014 01:35:00,77.3,65,0.0,0.0,,0.00,77.1,65,0.0,0.0,,0.00,78.4,51,29.89
Mon, 07-07-2014 01:36:00,77.3,65,0.0,0.0,,0.00,77.1,65,0.0,0.0,,0.00,78.4,51,29.89
Mon, 07-07-2014 01:37:00,77.3,65,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.4,51,29.89
Mon, 07-07-2014 01:38:00,77.3,65,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.4,51,29.89
Mon, 07-07-2014 01:39:00,77.3,65,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.3,51,29.89
Mon, 07-07-2014 01:40:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.3,51,29.89
Mon, 07-07-2014 01:41:00,77.3,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.3,51,29.89
Mon, 07-07-2014 01:42:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.3,51,29.89
Mon, 07-07-2014 01:43:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.3,51,29.89
Mon, 07-07-2014 01:44:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.3,51,29.89
Mon, 07-07-2014 01:45:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.3,51,29.90
Mon, 07-07-2014 01:46:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.2,51,29.89
Mon, 07-07-2014 01:47:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.2,51,29.89
Mon, 07-07-2014 01:48:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.2,51,29.90
Mon, 07-07-2014 01:49:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.2,51,29.89
Mon, 07-07-2014 01:50:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.2,51,29.90
Mon, 07-07-2014 01:51:00,77.2,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.2,51,29.89
Mon, 07-07-2014 01:52:00,77.2,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.2,51,29.89
Mon, 07-07-2014 01:53:00,77.2,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 01:54:00,77.2,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 01:55:00,77.1,66,0.0,0.0,,0.00,77.0,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 01:56:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 01:57:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 01:58:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 01:59:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 02:00:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 02:01:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.1,51,29.89
Mon, 07-07-2014 02:02:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.0,51,29.89
Mon, 07-07-2014 02:03:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.0,51,29.89
Mon, 07-07-2014 02:04:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.0,51,29.89
Mon, 07-07-2014 02:05:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.0,51,29.89
Mon, 07-07-2014 02:06:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.0,52,29.89
Mon, 07-07-2014 02:07:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.0,52,29.89
Mon, 07-07-2014 02:08:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,77.9,52,29.89
Mon, 07-07-2014 02:09:00,77.1,66,0.0,0.0,,0.00,76.9,65,0.0,0.0,,0.00,78.0,52,29.89
Mon, 07-07-2014 02:10:00,77.1,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.9,52,29.89
Mon, 07-07-2014 02:11:00,77.1,66,0.0,0.0,,0.00,76.9,66,0.0,0.0,,0.00,77.9,52,29.89
Mon, 07-07-2014 02:12:00,77.1,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.9,52,29.89
Mon, 07-07-2014 02:13:00,77.0,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.9,52,29.89
Mon, 07-07-2014 02:14:00,77.0,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.9,52,29.88
Mon, 07-07-2014 02:15:00,77.0,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.9,52,29.88
Mon, 07-07-2014 02:16:00,77.0,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.9,52,29.88
Mon, 07-07-2014 02:17:00,77.0,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.9,52,29.88
Mon, 07-07-2014 02:18:00,77.0,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:19:00,77.0,66,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:20:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:21:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:22:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:23:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:24:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:25:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:26:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:27:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.8,52,29.88
Mon, 07-07-2014 02:28:00,77.0,67,0.0,0.0,,0.00,76.8,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:29:00,77.0,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:30:00,77.0,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:31:00,77.0,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:32:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:33:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:34:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:35:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:36:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:37:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:38:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:39:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.7,52,29.88
Mon, 07-07-2014 02:40:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:41:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:42:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:43:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:44:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:45:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:46:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:47:00,76.9,67,0.0,0.0,,0.00,76.7,66,0.0,0.0,,0.00,77.5,52,29.88
Mon, 07-07-2014 02:48:00,76.9,67,0.0,0.0,,0.00,76.7,67,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:49:00,76.9,67,0.0,0.0,,0.00,76.7,67,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:50:00,76.9,67,0.0,0.0,,0.00,76.7,67,0.0,0.0,,0.00,77.6,52,29.88
Mon, 07-07-2014 02:51:00,76.9,67,0.0,0.0,,0.00,76.7,67,0.0,0.0,,0.00,77.5,52,29.88
Mon, 07-07-2014 02:52:00,76.9,68,0.0,0.0,,0.00,76.7,67,0.0,0.0,,0.00,77.5,52,29.88
Mon, 07-07-2014 02:53:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 02:54:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 02:55:00,76.9,68,0.0,0.0,,0.00,76.7,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 02:56:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 02:57:00,76.9,68,0.0,0.0,,0.00,76.7,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 02:58:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 02:59:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 03:00:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.88
Mon, 07-07-2014 03:01:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.87
Mon, 07-07-2014 03:02:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.88
Mon, 07-07-2014 03:03:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.87
Mon, 07-07-2014 03:04:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.5,53,29.87
Mon, 07-07-2014 03:05:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:06:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:07:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:08:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:09:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:10:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:11:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:12:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:13:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:14:00,76.9,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:15:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:16:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.4,53,29.87
Mon, 07-07-2014 03:17:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:18:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:19:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:20:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:21:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:22:00,76.8,68,0.0,0.0,,0.00,76.6,67,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:23:00,76.8,68,0.0,0.0,,0.00,76.6,68,0.0,0.0,,0.00,77.3,53,29.87
Mon, 07-07-2014 03:24:00,76.8,68,0.0,0.0,,0.00,76.6,68,0.0,0.0,,0.00,77.3,53,29.87
