TimeStamp(s),Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A5_7,TC_A5_8,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A6_6,TC_A6_7,TC_A6_8,TC_A7_1,TC_A7_2,TC_A7_3,TC_A7_4,TC_A7_5,TC_A7_6,TC_A7_7,TC_A7_8,TC_A8_1,TC_A8_2,TC_A8_3,TC_A8_4,TC_A8_5,TC_A8_6,TC_A8_7,TC_A8_8,TC_S_1,TC_S_2,TC_S_3,TC_S_4,TC_S_5,TC_S_6,TC_S_7,TC_S_8,TC_Ignition,HF_1_V,HF_1_H,HF_2_V,HF_2_H,HF_3_V,HF_3_H,Voltage_1,Voltage_2,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_9,O2_A,CO_A,CO2_A,O2_B,CO_B,CO2_B
5/16/2014 11:30:35.999 AM,10.000000,23.666718,23.819978,23.361724,23.172887,23.556845,23.398979,23.133648,22.660527,25.279110,24.861771,25.130983,30.003553,23.969518,23.889347,24.709433,22.959761,23.234407,22.687522,22.665764,22.386547,22.431136,23.083393,22.307725,21.674397,22.569860,22.256720,22.016983,19.432553,21.823319,21.970080,22.013654,22.160648,24.424834,24.168182,23.615364,23.810753,23.307343,20.261001,23.311961,22.991565,26.093645,25.686787,25.018046,24.747452,24.276098,3033.128358,3026.149078,3025.698626,25.568242,24.448079,24.452217,24.674006,24.331945,23.215708,20.738705,3045.531144,24.895435,24.766606,24.481179,24.557275,22.735519,3030.834897,3027.771536,3020.116427,3078.623100,3084.851640,3073.348104,3068.395641,3007.752286,3022.813043,20.230110,34.196239,3069.169514,-0.002608,-0.002750,4.159405,4.156207,4.155368,2.430628,2.426904,2.427654,2.410107,2.413259,2.418150,2.428968,2.382848,2.401714,2.404047,2.436137,2.398819,1.023982,0.009318,0.034374,1.021812,0.022755,0.046707
5/16/2014 11:30:36.999 AM,11.000000,23.656577,23.811274,23.349376,23.170840,23.543217,23.403440,23.143408,22.661736,25.275478,24.863204,25.134305,29.758780,23.971861,23.884956,24.720845,22.973153,23.321562,22.695704,22.664095,22.383662,22.450371,23.080357,22.320295,21.647399,22.559931,22.259067,22.014858,19.421679,21.829911,21.977274,22.002734,22.176707,24.430798,24.170519,23.606575,23.811349,23.299690,20.185773,23.310892,22.992618,26.071288,25.643123,25.008815,24.678693,24.117315,3032.853619,3025.862851,3025.410163,25.619892,24.504569,24.443662,24.580704,24.436327,23.264286,20.745300,3045.251334,24.884992,24.723135,24.445999,24.527560,22.702182,3030.554526,3027.470332,3019.818197,3078.363672,3084.588748,3073.075168,3068.129415,3007.478735,3022.531189,20.236517,34.199569,3068.909685,-0.002603,-0.002739,4.159302,4.156117,4.155289,2.426091,2.422999,2.423670,2.407681,2.410397,2.415155,2.424102,2.377989,2.396474,2.398762,2.431161,2.395687,1.024396,0.007291,0.034410,1.021674,0.020873,0.046718
5/16/2014 11:30:37.999 AM,12.000000,23.654758,23.796972,23.337786,23.181360,23.537915,23.407524,23.151201,22.668700,25.234297,24.855416,25.130144,29.642125,23.978361,23.888130,24.729457,22.989196,23.431353,22.703125,22.659166,22.390778,22.463014,23.069374,22.311806,21.643526,22.561670,22.262702,22.009398,19.420004,21.829757,21.969542,22.014025,22.189052,24.437470,24.166375,23.616658,23.822566,23.305157,20.040718,23.305991,22.988469,26.054091,25.554919,24.990166,24.630606,24.059838,3032.674953,3025.698741,3025.235219,25.666808,24.588687,24.463946,24.584047,24.563775,23.350957,20.751919,3045.068688,24.877901,24.687854,24.421283,24.503839,22.712653,3030.378504,3027.296413,3019.640025,3078.179933,3084.404876,3072.890625,3067.938973,3007.280593,3022.340429,20.229316,34.191034,3068.718266,-0.002605,-0.002741,4.159520,4.156347,4.155489,2.425164,2.422233,2.422948,2.408607,2.411312,2.414906,2.425652,2.377397,2.396255,2.397080,2.429982,2.393402,1.024546,0.006727,0.035027,1.021875,0.021343,0.046741
5/16/2014 11:30:38.999 AM,13.000000,23.674429,23.817249,23.339074,23.198551,23.543895,23.412519,23.158243,22.670215,25.255378,24.869476,25.148739,30.081031,23.983280,23.896979,24.746239,23.004183,23.519181,22.714645,22.667726,22.410098,22.481496,23.080354,22.314609,21.651033,22.568035,22.264975,22.020009,19.418637,21.839845,21.975833,22.017968,22.203221,24.446740,24.173382,23.620337,23.826394,23.315269,19.949940,23.313604,22.995860,26.056099,25.521503,24.967008,24.643284,23.972577,3034.279334,3027.294167,3026.840587,25.720998,24.727578,24.515186,24.610554,24.673779,23.418806,20.769118,3046.665198,24.875150,24.659476,24.407638,24.502525,22.758827,3031.971703,3028.893023,3021.245751,3079.702869,3085.919959,3074.425054,3069.488183,3008.883260,3023.928934,20.261942,34.187879,3070.240129,-0.002606,-0.002727,4.160081,4.156886,4.155955,2.427409,2.422773,2.423361,2.411616,2.414369,2.417305,2.427322,2.379436,2.398905,2.397799,2.429633,2.394793,1.024495,0.007698,0.034376,1.022006,0.029124,0.046729
5/16/2014 11:30:39.999 AM,14.000000,23.668713,23.805253,23.325852,23.178973,23.524703,23.401049,23.148132,22.664114,25.262818,24.860514,25.143858,29.998688,23.974840,23.883929,24.741966,23.001794,23.580235,22.690730,22.632684,22.384070,22.468803,23.069029,22.314264,21.624680,22.558825,22.253792,22.021936,19.421405,21.838209,21.970334,22.002688,22.203632,24.428953,24.168067,23.612145,23.811093,23.300341,20.232366,23.303900,22.973883,26.047551,25.536215,24.924590,24.644251,24.012885,3033.383218,3026.391899,3025.944379,25.765460,24.873115,24.579671,24.645617,24.795501,23.489993,20.775704,3045.777472,24.854867,24.635952,24.391509,24.454960,22.773960,3031.100693,3028.035474,3020.378459,3078.891137,3085.113479,3073.601293,3068.657462,3008.033518,3023.084777,20.206011,34.164798,3069.430914,-0.002609,-0.002743,4.159809,4.156594,4.155729,2.427716,2.421414,2.421067,2.409932,2.413104,2.415185,2.423339,2.378049,2.397941,2.395191,2.427077,2.391927,1.024303,0.011329,0.034357,1.022103,0.030831,0.046738
5/16/2014 11:30:40.999 AM,15.000000,23.654738,23.790972,23.315498,23.162106,23.515868,23.382528,23.148985,22.653379,25.259813,24.864010,25.144938,29.975232,23.974257,23.897184,24.747124,23.014757,23.626511,22.692491,22.629446,22.370073,22.478896,23.062991,22.334129,21.624395,22.570664,22.257375,22.018166,19.431537,21.834514,21.977478,22.000282,22.224185,24.428664,24.167021,23.606861,23.808003,23.309966,20.306031,23.295890,22.974653,26.055266,25.495362,24.911150,24.594265,24.029467,3033.876402,3026.902572,3026.446874,25.799378,25.054574,24.647661,24.651602,24.748287,23.515277,20.789150,3046.275617,24.847242,24.625987,24.385094,24.424960,22.822373,3031.581802,3028.505580,3020.857044,3079.364407,3085.587793,3074.083645,3069.146757,3008.524107,3023.586456,20.186506,34.156554,3069.926039,-0.002596,-0.002726,4.160373,4.157169,4.156324,2.423328,2.416661,2.416377,2.404934,2.407470,2.410444,2.418100,2.373636,2.392933,2.388720,2.420547,2.385966,1.024514,0.012274,0.034348,1.022084,0.027575,0.046707
5/16/2014 11:30:41.999 AM,16.000000,23.626795,23.793594,23.312670,23.158522,23.486248,23.360706,23.136016,22.668727,25.300890,24.872376,25.152999,30.035098,23.974457,23.909560,24.757078,23.025328,23.600898,22.696939,22.639498,22.355804,22.485613,23.051456,22.364021,21.626116,22.567834,22.265608,22.019808,19.424744,21.837899,21.981544,21.989948,22.233403,24.420520,24.136856,23.580996,23.793647,23.282817,19.661887,23.281837,22.965210,25.996318,25.466303,24.880559,24.632712,24.175945,3034.147224,3027.158792,3026.719929,25.799174,25.165187,24.637927,24.656388,24.706900,23.460291,20.779989,3046.538705,24.851650,24.626614,24.396161,24.394364,22.906163,3031.867665,3028.798960,3021.144501,3079.638047,3085.859300,3074.359967,3069.418999,3008.810652,3023.866636,20.189336,34.151776,3070.184391,-0.002600,-0.002731,4.160346,4.157118,4.156242,2.424194,2.418113,2.417061,2.404940,2.407589,2.410562,2.419224,2.375173,2.394674,2.388044,2.420432,2.386470,1.024489,0.009902,0.035281,1.021953,0.025090,0.046743
5/16/2014 11:30:42.999 AM,17.000000,23.635844,23.790462,23.329375,23.163942,23.491062,23.363401,23.153398,22.690358,25.318010,24.880887,25.146998,30.047480,23.969585,23.910514,24.764002,23.024540,23.525769,22.691681,22.632500,22.333652,22.478313,23.033178,22.375809,21.602885,22.557501,22.265805,22.018111,19.411029,21.827177,21.967038,21.993479,22.231025,24.440911,24.180333,23.602617,23.822980,23.302999,19.724762,23.305878,22.958218,25.966844,25.472469,24.861333,24.720344,24.257462,3033.649945,3026.684970,3026.234072,25.764789,25.232205,24.621795,24.666188,24.730902,23.431888,20.778596,3046.057981,24.747191,24.622883,24.388872,24.382318,22.964679,3031.380356,3028.298059,3020.647573,3079.140847,3085.364256,3073.862905,3068.918410,3008.294574,3023.349670,20.200078,34.140798,3069.687819,-0.002609,-0.002725,4.160061,4.156857,4.155959,2.428381,2.423248,2.421490,2.407491,2.410444,2.413852,2.424098,2.380633,2.400573,2.392493,2.424794,2.390873,1.024442,0.010708,0.035821,1.022044,0.027918,0.047403
5/16/2014 11:30:43.999 AM,18.000000,23.631039,23.779074,23.314796,23.149971,23.474900,23.351405,23.137839,22.697665,25.305960,24.891430,25.147488,29.831880,23.963419,23.918642,24.757388,23.016024,23.532542,22.692704,22.619582,22.315806,22.472822,23.026476,22.382816,21.616039,22.554508,22.275013,22.011859,19.411980,21.824786,21.975109,21.990559,22.258109,24.437861,24.164949,23.613492,23.818188,23.312131,19.704844,23.309636,22.965159,25.906485,25.481056,24.866144,24.791259,24.237165,3033.874900,3026.895145,3026.442241,25.844202,25.288942,24.597347,24.671076,24.740475,23.476962,20.760278,3046.248770,24.497125,24.622178,24.382871,24.363542,23.008576,3031.571176,3028.488939,3020.847697,3079.339088,3085.558592,3074.063347,3069.118273,3008.502323,3023.557473,20.171395,34.138107,3069.896136,-0.002626,-0.002730,4.160467,4.157225,4.156339,2.428488,2.422786,2.421891,2.406115,2.409037,2.413006,2.425691,2.383480,2.403104,2.393638,2.425727,2.391487,1.024319,0.009201,0.035846,1.021641,0.029379,0.048184
5/16/2014 11:30:44.999 AM,19.000000,23.631952,23.762281,23.304881,23.141494,23.468471,23.333850,23.118766,22.697289,25.281863,24.891057,25.143790,30.141111,23.955327,23.908136,24.759280,23.021857,23.547007,22.691116,22.613222,22.311416,22.461767,23.008308,22.376306,21.639623,22.559816,22.268348,22.027397,19.438208,21.825625,21.963747,21.988820,22.270386,24.447620,24.173124,23.610014,23.813275,23.306612,19.884587,23.315922,22.947442,25.896749,25.478266,24.893512,24.728189,24.119996,3033.158716,3026.168420,3025.727556,25.888754,25.341925,24.583060,24.695651,24.753098,23.469021,20.748064,3045.554656,24.398263,24.618252,24.362149,24.345176,23.047430,3030.864352,3027.781673,3020.134154,3078.661759,3084.891846,3073.375949,3068.432050,3007.787061,3022.858528,20.120294,34.124972,3069.204146,-0.002613,-0.002750,4.160090,4.156877,4.155985,2.425862,2.419597,2.418878,2.403053,2.406038,2.409678,2.423340,2.383207,2.402611,2.391789,2.423380,2.389289,1.023966,0.008371,0.034477,1.021981,0.029135,0.048194
5/16/2014 11:30:45.999 AM,20.000000,23.657117,23.761649,23.309699,23.146540,23.480782,23.334278,23.125551,22.697036,25.266951,24.890273,25.158501,30.086242,23.965362,23.914612,24.761596,23.035907,23.573022,22.679947,22.600772,22.328209,22.460301,22.997904,22.384608,21.651803,22.563881,22.283705,22.028507,19.433392,21.830981,21.969100,21.988263,22.283769,24.443722,24.180727,23.617468,23.819744,23.314820,19.374587,23.313006,22.946041,25.979848,25.502550,24.946079,24.687991,24.028343,3034.030075,3027.053965,3026.594833,25.935149,25.384812,24.532813,24.740741,24.767039,23.486763,20.744153,3046.402330,24.470691,24.651775,24.320584,24.329259,23.086919,3031.709165,3028.625967,3020.979668,3079.471416,3085.689244,3074.186169,3069.251128,3008.641724,3023.698459,20.090918,34.124521,3070.027365,-0.002594,-0.002723,4.160301,4.157126,4.156222,2.426027,2.419046,2.418702,2.404209,2.407618,2.410774,2.424468,2.382740,2.402795,2.392469,2.423532,2.390642,1.024135,0.008416,0.034377,1.021685,0.027044,0.046952
5/16/2014 11:30:46.999 AM,21.000000,23.646087,23.758335,23.306002,23.137696,23.489575,23.310981,23.134196,22.678420,25.240220,24.886811,25.171743,30.051339,23.965604,23.908123,24.759874,23.033954,23.623305,22.659346,22.600103,22.331331,22.456149,22.981260,22.374701,21.650984,22.556318,22.286145,22.015111,19.431735,21.830010,21.965933,21.986534,22.288253,24.448347,24.178014,23.610516,23.820815,23.312260,19.510773,23.305827,22.933253,26.031956,25.532551,24.974132,24.642773,23.916380,3034.419291,3027.445914,3026.983864,26.171221,25.413540,24.551881,24.751639,24.779367,23.489197,20.739688,3046.796384,24.545889,24.645665,24.283603,24.305228,23.126534,3032.111593,3029.024060,3021.377054,3079.840867,3086.052099,3074.552054,3069.614414,3009.015430,3024.064854,20.116653,34.118529,3070.370939,-0.002592,-0.002717,4.160674,4.157539,4.156571,2.428570,2.421618,2.421542,2.409349,2.412546,2.414685,2.427734,2.384621,2.404572,2.396399,2.428257,2.394376,1.024120,0.008206,0.034368,1.022292,0.029201,0.046838
5/16/2014 11:30:47.999 AM,22.000000,23.627954,23.771600,23.307012,23.140218,23.508296,23.310324,23.122636,22.675870,25.222638,24.888649,25.177889,30.009539,23.965705,23.901719,24.754152,23.047828,23.649297,22.656111,22.594749,22.327491,22.449207,22.968410,22.373212,21.676486,22.562403,22.288745,22.019833,19.428262,21.824423,21.967776,21.988606,22.289413,24.444921,24.183967,23.617985,23.833729,23.319729,19.259652,23.315189,22.926490,26.067571,25.530639,24.995422,24.681548,23.849242,3034.802348,3027.831763,3027.382695,26.448345,25.438076,24.571214,24.737857,24.808284,23.505971,20.731542,3047.208967,24.603198,24.613892,24.253623,24.280028,23.142562,3032.539842,3029.450080,3021.808944,3080.248868,3086.471186,3074.984902,3070.034512,3009.458639,3024.505265,20.202553,34.111240,3070.807752,-0.002587,-0.002717,4.160761,4.157717,4.156774,2.428648,2.423446,2.423713,2.411864,2.415638,2.417363,2.431067,2.386720,2.406615,2.400232,2.432145,2.397685,1.024566,0.007261,0.034235,1.022386,0.029388,0.048133
5/16/2014 11:30:48.999 AM,23.000000,23.612741,23.759183,23.305034,23.142407,23.507834,23.306078,23.125202,22.676393,25.264413,24.888566,25.175537,29.796066,23.964636,23.897931,24.748173,23.058188,23.606818,22.648221,22.587166,22.334680,22.450940,22.963026,22.374566,21.707488,22.561182,22.282598,22.011868,19.417534,21.823505,21.949885,21.984276,22.261676,24.434717,24.178828,23.608226,23.823820,23.312545,19.510662,23.311485,22.916271,26.124578,25.540614,25.010466,24.781308,23.832676,3033.894709,3026.923144,3026.476490,26.610285,25.457124,24.574470,24.703771,24.812747,23.467916,20.716365,3046.282974,24.605924,24.577688,24.222460,24.247218,23.074418,3031.611405,3028.528019,3020.885676,3079.389966,3085.608025,3074.104255,3069.154903,3008.549667,3023.590539,20.207043,34.104957,3069.948404,-0.002598,-0.002730,4.160692,4.157437,4.156522,2.423951,2.421563,2.421236,2.409295,2.413078,2.414808,2.427272,2.382388,2.401843,2.398402,2.430033,2.396458,1.024185,0.005259,0.034382,1.022450,0.028114,0.047972
