Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface 0.2m,TC Surface 0.4m,TC Surface 0.6m,TC Surface 0.8m,TC Surface 1.0m,TC Surface 1.2m,TC Surface 1.4m,TC Surface 1.6m,TC Surface 1.8m,TC Surface 2.0m,TC Surface 2.2m
508,0.3257453,0.3071773,0.16437,0.0781413,0.1579854,0.3292606,0.5977047,0.4790518,0.4000054,0.301346,0.3358102,0.3010783,0,36.5477371,31.1756248,29.525877,25.6096249,25.5837212,23.7240448,22.1416092,20.9663486,20.4325466,19.4929676,18.8478012,18.4069748,61.8367462,57.7401657,52.2000961,52.16959,48.6256523,42.1158028,37.4416924,33.4898415,30.8112812,28.8502045,27.4552727
509,0.260338,0.3255773,0.1968093,0.1712363,0.228353,0.3110835,0.3944755,0.4267451,0.3905653,0.318282,0.3238909,0.2965559,0,36.3575172,31.2667065,29.4242973,25.5938549,25.5698414,23.7127953,22.1849136,20.9907265,20.4383488,19.4945908,18.8840237,18.4112568,61.7516327,57.7207451,52.1244659,52.1087265,48.5387306,42.0556297,37.3711815,33.4198341,30.7719307,28.8262043,27.4380283
510,0.2856952,0.3226008,0.1880461,0.1857977,0.2680268,0.3287305,0.4320452,0.4037584,0.3977268,0.3368623,0.3252434,0.2857657,0,36.1458473,31.2606907,29.3858814,25.5587139,25.5687084,23.6950035,22.2023449,20.9880695,20.4410057,19.5120621,18.899231,18.4180984,61.6450996,57.6320076,52.0816078,52.098381,48.5487328,42.0422363,37.3263435,33.383091,30.7403679,28.8126488,27.4252052
511,0.2901979,0.3109656,0.1782067,0.1627285,0.2561026,0.3213839,0.3954841,0.4133753,0.3868218,0.3092385,0.3244826,0.2997295,0,36.0855789,31.2922211,29.4385624,25.5888977,25.5977554,23.7021465,22.2060852,21.0016785,20.4348812,19.519989,18.8980408,18.4157696,61.5333748,57.506752,52.0257759,52.051403,48.5723801,42.0499992,37.3210678,33.3830414,30.7290459,28.8031864,27.4078159
512,0.2491998,0.3217891,0.1772842,0.1674732,0.2379955,0.3123711,0.388424,0.3366745,0.3396213,0.3003594,0.3367401,0.3041725,0,36.0310936,31.2103882,29.5249233,25.5871296,25.6190453,23.7098408,22.2092419,20.9957352,20.4137325,19.5201149,18.9023495,18.4200764,61.3832321,57.3496246,51.92836,51.9972038,48.5391769,42.0620308,37.3312798,33.3880424,30.7246609,28.7814693,27.3898335
513,0.2319001,0.3345067,0.1981929,0.1872703,0.255661,0.3144917,0.3975013,0.3631797,0.3215549,0.3121982,0.3237218,0.2941757,0,35.9337692,31.1328793,29.4318428,25.5541935,25.6367455,23.7438412,22.1962948,20.9778442,20.3954372,19.5006828,18.9060879,18.4162121,61.2556839,57.2987366,51.8207855,51.9191666,48.4698639,42.0154572,37.3233681,33.3639832,30.7163353,28.7731247,27.3709183
514,0.232137,0.295542,0.201114,0.1928331,0.2690573,0.3263826,0.3347171,0.410326,0.3532932,0.3304496,0.3210167,0.2860831,0,35.7751503,31.1362667,29.3550186,25.4937382,25.606144,23.7351437,22.1587887,20.9695072,20.3848076,19.4938526,18.8958302,18.4089985,61.1439934,57.2383385,51.75317,51.8556099,48.4254341,41.968956,37.3020782,33.3583679,30.7005596,28.7599487,27.3641357
515,0.2698173,0.2798479,0.1443838,0.1430951,0.2667019,0.3310783,0.5230696,0.3906231,0.3848687,0.2964132,0.332767,0.3064734,0,35.7683449,31.0899429,29.347784,25.4932842,25.6000195,23.718792,22.1280136,20.9736023,20.3987865,19.4968128,18.8759823,18.3963776,61.0619812,57.1137695,51.676609,51.7975121,48.3786964,41.9562263,37.3016281,33.3395386,30.6989784,28.7564831,27.3504829
516,0.2553614,0.2492714,0.1668299,0.1620741,0.2611814,0.3339564,0.5392069,0.4706076,0.3851942,0.3186108,0.3358948,0.3033791,0,35.7276993,30.99683,29.2469769,25.453743,25.6383266,23.7068214,22.1387672,20.9593296,20.3715744,19.4848003,18.8806858,18.3862591,60.9713554,57.0148277,51.5788155,51.7329712,48.2717972,41.8864098,37.2871933,33.3243103,30.6885986,28.7374191,27.3430805
517,0.2655516,0.3012244,0.176823,0.1565113,0.2660395,0.3428177,0.4829785,0.4054003,0.3886122,0.3345603,0.3101118,0.2848136,0,35.529171,30.9654102,29.1160526,25.4516487,25.6464329,23.6926098,22.165844,20.9705009,20.3823814,19.4640808,18.8610859,18.3651466,60.8770866,56.9512634,51.4862213,51.6776962,48.2412224,41.8207092,37.2436485,33.2869797,30.652319,28.7085876,27.3251534
518,0.2501477,0.2904008,0.1596041,0.149476,0.2682476,0.3285033,0.469867,0.4319054,0.3807997,0.3631706,0.3232146,0.305442,0,35.3275223,30.8519192,28.9963264,25.3950424,25.618927,23.6889076,22.1920757,20.9565487,20.3604355,19.446312,18.8490067,18.3587666,60.7875023,56.9104614,51.4234734,51.6171608,48.1764832,41.7966003,37.2022514,33.2525635,30.6189537,28.6981277,27.3127861
519,0.2683954,0.2895891,0.1746706,0.1697638,0.2779637,0.3072209,0.4010313,0.4093878,0.34662,0.339822,0.2991223,0.2801326,0,35.2359276,30.8020172,28.8905659,25.3781528,25.5529099,23.6818314,22.2107582,20.9623566,20.3430748,19.4209785,18.8274517,18.3566036,60.6847229,56.8391037,51.3614998,51.5507393,48.1106606,41.7747612,37.1919022,33.2598076,30.5972748,28.6907139,27.3030968
520,0.2307151,0.273895,0.1579129,0.1779444,0.2709711,0.3167639,0.4933165,0.3993017,0.3560601,0.3292986,0.3244826,0.2986981,0,35.214119,30.6950932,28.726162,25.3867416,25.5203056,23.6620464,22.19133,20.9292526,20.3273964,19.4113789,18.8284855,18.3435764,60.5839233,56.7627487,51.281189,51.4807739,48.0709229,41.7500954,37.1891823,33.2473259,30.5892773,28.6762962,27.2958298
521,0.1816597,0.2387185,0.1642163,0.1638738,0.2644937,0.3258524,0.4918036,0.4856194,0.4058648,0.3304496,0.3298928,0.3149627,0,35.0238457,30.5531826,28.5756817,25.3590565,25.4737225,23.6456757,22.1851711,20.9166374,20.2976685,19.4017868,18.8249683,18.3343601,60.4879112,56.7051888,51.1901627,51.3975067,48.0371208,41.7299042,37.1797485,33.2134819,30.5542355,28.6765766,27.3006363
522,0.1705215,0.2733538,0.1408477,0.1507848,0.2534528,0.3293364,0.5397112,0.4677929,0.4187229,0.3381777,0.3269341,0.2979047,0,34.8907547,30.4488087,28.4582882,25.3142948,25.3892727,23.614851,22.194479,20.9066124,20.292944,19.3966827,18.7909641,18.3243122,60.4065285,56.6364975,51.143795,51.3489189,48.0080681,41.6921539,37.1691208,33.192318,30.5262585,28.6583366,27.2744465
523,0.1937458,0.2833656,0.1368505,0.1527482,0.2552193,0.2982081,0.4617983,0.410326,0.3708713,0.320584,0.3245672,0.3002849,0,34.7303963,30.3719654,28.3967533,25.2586441,25.3665047,23.6117325,22.1576309,20.8735199,20.2757587,19.3692455,18.7737637,18.3006573,60.317131,56.5719337,51.0941696,51.2933769,47.9757462,41.6645241,37.16642,33.1858559,30.5261726,28.6284943,27.2641735
524,0.1617531,0.3020361,0.1671374,0.156184,0.2628008,0.2952543,0.4055699,0.4584106,0.3593153,0.3067721,0.3288784,0.318533,0,34.5838356,30.263485,28.3732643,25.2226219,25.3395538,23.5794449,22.0995369,20.8578548,20.2874203,19.384325,18.7721291,18.2959824,60.2306404,56.5010834,51.0149536,51.2481613,47.913765,41.6565971,37.1450081,33.1831169,30.53508,28.6061611,27.2452049
525,0.1783419,0.2912126,0.1619102,0.178108,0.2591941,0.3105534,0.5155053,0.4199429,0.365663,0.3163089,0.3385153,0.301713,0,34.4552536,30.1629028,28.3486576,25.2062607,25.2899284,23.5925884,22.0713863,20.8236084,20.292635,19.3906765,18.7640381,18.2951164,60.151886,56.4143982,50.9630966,51.1482353,47.8617973,41.6311836,37.1344414,33.1537628,30.5067883,28.6056786,27.2258663
526,0.2584421,0.2958126,0.180359,0.170091,0.2607398,0.3116137,0.528869,0.3279959,0.3736382,0.3117049,0.3321752,0.2948104,0,34.3631897,30.0993938,28.3461094,25.2029552,25.2696114,23.5430946,22.0187988,20.7903194,20.2596779,19.3622818,18.7603302,18.2800045,60.0858116,56.3242149,50.8892441,51.0836258,47.8189163,41.6026154,37.1001511,33.1234779,30.4764385,28.5820446,27.2218113
527,0.2451711,0.2849891,0.1749781,0.1679641,0.2319598,0.320475,0.518531,0.4384731,0.3537815,0.2970709,0.3289629,0.284893,0,34.3379974,30.1395683,28.3886185,25.1801796,25.2623329,23.5206642,21.9936905,20.7693596,20.2223492,19.3317966,18.7305775,18.2673664,60.0184479,56.2121048,50.8229713,51.0129013,47.7788048,41.5626945,37.0828667,33.1275101,30.4876175,28.5646191,27.2013493
528,0.2356918,0.2695656,0.1640626,0.1727088,0.2525695,0.3116137,0.4610419,0.4466826,0.3604546,0.3038124,0.3251589,0.2765623,0,34.2673874,30.2120266,28.4721298,25.1546783,25.2243557,23.5288181,21.9468975,20.7691841,20.1940613,19.3255444,18.7113895,18.2516098,59.9370384,56.1640205,50.7643852,50.9446945,47.7315788,41.5346069,37.0513,33.1183357,30.5081177,28.5550327,27.1875954
529,0.2373507,0.2977067,0.1625252,0.1746722,0.2496253,0.306918,0.4565033,0.3908576,0.3562229,0.3133492,0.3282021,0.2841789,0,34.2572517,30.1555557,28.466835,25.1043835,25.2428589,23.5038128,21.9355068,20.7752361,20.1951771,19.303112,18.691597,18.2451286,59.8458557,56.0147514,50.7081604,50.8943901,47.7108078,41.5092773,37.0251236,33.1006889,30.4847984,28.5388145,27.1570263
530,0.2769268,0.2795773,0.16437,0.1815438,0.2582372,0.3141131,0.4078392,0.4039929,0.339133,0.2982219,0.3290475,0.2875905,0,34.1862755,30.0488873,28.4380226,25.0407085,25.2854156,23.4824505,21.9209385,20.7310638,20.2010975,19.2980099,18.7013206,18.2457237,59.7490082,55.8789673,50.629982,50.8272934,47.6647034,41.4800758,36.9857178,33.0712738,30.4602013,28.5201988,27.1542225
531,0.2790597,0.2928361,0.14546,0.1687821,0.2590469,0.3054032,0.4267501,0.3936723,0.3586643,0.3166377,0.3176353,0.2676762,0,34.0133057,29.8905773,28.4592896,25.0537167,25.2628899,23.4750347,21.9404259,20.7205982,20.1674404,19.2943668,18.6969147,18.2462578,59.6671715,55.7648582,50.5506287,50.7423859,47.6303978,41.4552917,36.9526062,33.0590515,30.4562225,28.5173397,27.1483421
532,0.1890062,0.3079891,0.1765155,0.1573293,0.2482267,0.3033583,0.4693627,0.445979,0.3869846,0.3265034,0.2989532,0.2718812,0,33.8851089,29.7531452,28.5308838,25.0578518,25.2439632,23.4424553,21.8994675,20.7118473,20.1484165,19.2776279,18.6801586,18.2279892,59.5792885,55.6653175,50.4182129,50.6783791,47.5436592,41.4269753,36.9178238,33.022644,30.4381599,28.5018711,27.123045
533,0.2307151,0.3055538,0.161449,0.175163,0.2634632,0.3242619,0.5477799,0.4469172,0.397564,0.3291342,0.3078294,0.2758482,0,33.7908363,29.7126675,28.5533047,25.0379982,25.2346954,23.452858,21.8867626,20.7017899,20.1410007,19.266037,18.6712151,18.2338772,59.5272522,55.6153641,50.3133507,50.610508,47.4649048,41.3709412,36.8836136,32.9804459,30.4120312,28.4877415,27.1032372
534,0.2316631,0.2982479,0.1719033,0.1628921,0.2651562,0.3054032,0.5170181,0.4527812,0.3967502,0.3121982,0.3231301,0.2878285,0,33.7013893,29.6476803,28.536869,25.0147076,25.2072487,23.4337006,21.8599968,20.6886578,20.1346912,19.2528877,18.6629982,18.2275639,59.4461441,55.5771675,50.2550621,50.5274277,47.4050102,41.3461456,36.8463821,32.9760933,30.3854904,28.4615231,27.0830154
535,0.2342699,0.2793067,0.1778992,0.1550388,0.2547041,0.3030553,0.5160096,0.4706076,0.3917046,0.3128559,0.3215239,0.2748962,0,33.6380043,29.6212883,28.4523983,24.9995499,25.1936016,23.4393444,21.8584461,20.6704121,20.1232567,19.2311993,18.6625843,18.2180252,59.3659554,55.545433,50.2191467,50.4249306,47.3182526,41.3234024,36.8190613,32.9359207,30.3486195,28.4418983,27.0852451
536,0.2634188,0.2728126,0.1522245,0.1455493,0.2495516,0.3148704,0.5195396,0.4314363,0.361594,0.3126915,0.3146766,0.2748962,0,33.6089211,29.6150513,28.307415,24.9755154,25.1907387,23.4455624,21.8737717,20.6652622,20.0960617,19.2302208,18.6448746,18.2075443,59.2955132,55.4925041,50.1734428,50.3348274,47.233532,41.2572899,36.7807198,32.9049492,30.3427658,28.425108,27.0688095
537,0.2385356,0.2598244,0.1528395,0.1509485,0.2316653,0.3194147,0.4398617,0.4663856,0.3576877,0.3010171,0.3331051,0.2907641,0,33.5637245,29.5896091,28.2510262,24.943922,25.1553669,23.4192295,21.8819008,20.6616364,20.0966091,19.209116,18.6218452,18.1879463,59.2107353,55.4229965,50.1236687,50.2280807,47.1187859,41.1721878,36.7393913,32.8739777,30.3177471,28.4034252,27.0629368
538,0.2451711,0.2674008,0.1551456,0.1588018,0.2497725,0.3135072,0.4925601,0.4621635,0.3604546,0.3080875,0.3220311,0.2856864,0,33.5387077,29.5641117,28.3073063,24.9024372,25.1259842,23.3810959,21.8524399,20.6526356,20.0826569,19.2004833,18.6181488,18.1766472,59.1262589,55.3058586,50.0490494,50.1334686,47.0473404,41.1164398,36.6759377,32.8643303,30.3001823,28.3918514,27.0438042
539,0.2548874,0.3069067,0.137158,0.1519301,0.2363025,0.3072209,0.4827264,0.4375348,0.3747776,0.3153223,0.3066459,0.2823541,0,33.565712,29.6469593,28.353693,24.881649,25.1070919,23.3708839,21.8433514,20.6329174,20.0739269,19.1932735,18.6021862,18.1835003,59.0575027,55.2007942,49.9658241,50.0949974,47.0180626,41.0836792,36.6572533,32.8170738,30.2693729,28.3835735,27.0321236
540,0.2281083,0.2885067,0.1219377,0.1237889,0.2371122,0.3110078,0.5291211,0.4635709,0.3477593,0.304799,0.3249053,0.2704531,0,33.6163292,29.6608925,28.3397446,24.8551884,25.0503807,23.3561211,21.8319836,20.6215401,20.0640507,19.1898575,18.6059933,18.1770439,58.9751358,55.1359024,49.9033051,50.038765,46.950222,41.0304337,36.6266022,32.8039474,30.2415581,28.367754,27.0159073
541,0.2349808,0.3125891,0.1742094,0.1432587,0.2335791,0.3173698,0.4267501,0.442226,0.3777073,0.296742,0.3320907,0.2833062,0,33.6593246,29.670187,28.3618717,24.8036442,25.0071583,23.320034,21.8053284,20.5868931,20.041893,19.1707439,18.6020718,18.1852856,58.9091797,55.1114578,49.8299332,49.9957237,46.9475136,41.0057335,36.6047974,32.7745628,30.2049713,28.3382492,27.010128
542,0.1932718,0.290942,0.1852787,0.1712363,0.2533792,0.3066907,0.563665,0.4835084,0.3921929,0.2962487,0.3239754,0.2733094,0,33.5315437,29.6540565,28.3185787,24.7749653,24.9433174,23.2720089,21.7762012,20.5676022,20.0153542,19.1521893,18.5930061,18.1967506,58.8540802,55.0576859,49.7870789,49.9709969,46.9401588,40.9763794,36.5659752,32.752121,30.1858597,28.3232422,26.9860439
543,0.1880582,0.2795773,0.1612952,0.1666552,0.2662603,0.3113865,0.4754142,0.5076679,0.4076552,0.3107183,0.3167055,0.2867971,0,33.3094597,29.5929565,28.2042294,24.7283478,24.8645592,23.2268467,21.7817841,20.5587711,19.990551,19.1437244,18.5883369,18.2034893,58.80616,54.9760895,49.7407265,49.9324036,46.9404259,41.0049515,36.5621338,32.750515,30.1692162,28.3050556,26.9663239
544,0.2446971,0.283095,0.176823,0.1465309,0.2441784,0.3049488,0.5081931,0.3582539,0.390077,0.29444,0.3186498,0.3025064,0,33.1516418,29.5241203,28.1247406,24.6807709,24.8460999,23.2310829,21.7500134,20.5637779,19.985302,19.1407585,18.5853672,18.2085037,58.7613678,54.8854446,49.6638336,49.8273888,46.8811798,40.992363,36.5614548,32.7487106,30.1749268,28.2768726,26.9550762
545,0.2648407,0.2525185,0.1294709,0.1766355,0.263316,0.3103262,0.3637138,0.4288562,0.3552463,0.3184464,0.3288784,0.2660894,0,33.0213165,29.3544769,28.066494,24.6571484,24.8550014,23.2252293,21.7183704,20.524519,19.9912071,19.1215858,18.5646553,18.1839981,58.711544,54.822216,49.5511742,49.7376556,46.8116722,40.9307404,36.5209007,32.733902,30.1706181,28.2680321,26.9277382
546,0.2420903,0.2947303,0.1431538,0.1264067,0.229678,0.3294121,0.5107145,0.3993017,0.3573622,0.3064432,0.3224538,0.2682316,0,33.141552,29.1550674,28.0599213,24.6395893,24.9021091,23.2439995,21.6966019,20.4883099,19.9750824,19.1210442,18.5599308,18.1663513,58.662838,54.7752266,49.4681206,49.6808777,46.7922287,40.8966904,36.4769936,32.6827202,30.1415062,28.2622185,26.9124832
547,0.2672105,0.2665891,0.1599116,0.1656735,0.2178273,0.2993442,0.5041587,0.4354238,0.369081,0.3225571,0.3256661,0.2775937,0,33.1937447,29.0259056,28.029808,24.6199799,24.8991413,23.2152786,21.6780796,20.487606,19.9527206,19.1097012,18.5599861,18.1713505,58.5775528,54.6974564,49.407486,49.6206017,46.7507591,40.8818474,36.4819107,32.6640167,30.1317883,28.2374096,26.8985844
548,0.2624709,0.3066361,0.1703659,0.1574929,0.2619911,0.3124468,0.5127317,0.4905451,0.3436903,0.3174599,0.3146766,0.2875905,0,33.1419868,28.8831139,27.9641895,24.5617352,24.8692646,23.2008877,21.6060448,20.4424496,19.927639,19.1138802,18.5561848,18.1808529,58.5021553,54.6200104,49.3386421,49.5676765,46.6814194,40.8483276,36.4546127,32.6527596,30.1175022,28.2317581,26.8812275
549,0.2494368,0.3036597,0.1625252,0.1712363,0.2720752,0.309493,0.4880214,0.4706076,0.3502007,0.2789839,0.3272723,0.2931443,0,33.0270691,28.7194309,27.806385,24.5003185,24.8381081,23.1886253,21.5926304,20.4195366,19.9008904,19.1103153,18.5480518,18.1845074,58.4023247,54.518074,49.2500496,49.4986877,46.633812,40.8109398,36.4264221,32.6387329,30.0989323,28.2025986,26.8693886
550,0.2259755,0.2844479,0.1217839,0.1599471,0.2720752,0.32714,0.5366855,0.4586451,0.3806369,0.3051278,0.3053779,0.2883839,0,32.9227333,28.6330757,27.6622334,24.4253693,24.8395729,23.1669884,21.5948563,20.4005108,19.8970394,19.0886078,18.5457172,18.1795158,58.32061,54.4283867,49.1915131,49.4386787,46.5796204,40.763958,36.388607,32.6364326,30.098505,28.1957684,26.84972
551,0.2371137,0.2660479,0.1291635,0.1496396,0.2595621,0.3174455,0.4557468,0.4638054,0.3635471,0.2969065,0.3067304,0.2873525,0,32.7246246,28.5784111,27.5252686,24.3882828,24.8149776,23.1446323,21.5648861,20.359129,19.871563,19.0722523,18.5388584,18.1680946,58.2179565,54.3173447,49.103405,49.3320503,46.5529022,40.7512779,36.3646545,32.6187782,30.0875893,28.1761589,26.8459301
552,0.2153113,0.2701067,0.156068,0.1066097,0.2463866,0.3169154,0.454234,0.4431642,0.3557346,0.3044701,0.3037717,0.2468099,0,32.5516357,28.6545429,27.4498062,24.323597,24.7416058,23.1434956,21.5379639,20.3374977,19.8502808,19.0536346,18.5000668,18.1570702,58.1178894,54.2306519,49.0308456,49.2809639,46.5095139,40.7028542,36.3242645,32.5936394,30.0522442,28.1671162,26.8259277
553,0.1970636,0.2866126,0.1592966,0.1219892,0.2197411,0.3124468,0.5437456,0.485854,0.3762424,0.297893,0.3116334,0.268787,0,32.4677048,28.7202492,27.3861713,24.330164,24.6903019,23.1008396,21.51194,20.3357372,19.8549747,19.0397148,18.4884129,18.1473255,58.0385551,54.1916847,48.9643478,49.1955795,46.4651451,40.693306,36.294857,32.5892715,30.0324554,28.1484108,26.8188992
554,0.1873473,0.2963538,0.1746706,0.1499668,0.2323278,0.2988897,0.457764,0.5095444,0.4011448,0.2988796,0.3172972,0.2744995,0,32.4054947,28.6800175,27.3221149,24.3397121,24.6975784,23.0623035,21.4725933,20.3149529,19.8516445,19.0223236,18.4934483,18.1299267,57.9650536,54.1371765,48.8937263,49.1290245,46.4055176,40.6639633,36.2863426,32.5649719,30.0302887,28.1183529,26.8057823
555,0.2837993,0.2874244,0.1729795,0.1547115,0.255661,0.3010104,0.4686063,0.4157209,0.3698948,0.3108828,0.3224538,0.2873525,0,32.2660217,28.5433674,27.3562355,24.3247395,24.6663494,23.0393639,21.4393883,20.3208084,19.8183632,19.0065289,18.4879055,18.1145039,57.893837,54.0842056,48.8287201,49.1125221,46.3774872,40.6484756,36.2453613,32.5381126,30.0409737,28.1109791,26.7882099
556,0.2411424,0.2874244,0.1711346,0.1594563,0.2718543,0.3144918,0.4736492,0.4229922,0.3715224,0.2972353,0.3152684,0.2852897,0,32.14468,28.5285797,27.2331181,24.3348618,24.6496143,22.9578419,21.4279194,20.34235,19.8357544,19.0041561,18.4589081,18.099966,57.8219986,53.9966736,48.770134,49.0691071,46.344017,40.6249199,36.217968,32.5252647,30.0202026,28.1037292,26.7681179
557,0.191613,0.2985185,0.1654462,0.1619104,0.2796566,0.3192632,0.4749099,0.4180664,0.3386448,0.3135136,0.31679,0.2775937,0,32.1297684,28.5795689,27.1581211,24.2925987,24.6466961,22.942421,21.4477444,20.3416977,19.8370018,19.0137634,18.4552116,18.0894279,57.7496109,53.9263115,48.7106285,49.0203476,46.2873726,40.609005,36.1930161,32.5039825,29.9875965,28.0944138,26.7591686
558,0.2304782,0.2885067,0.1617564,0.1417862,0.2667019,0.3071452,0.4988637,0.4030547,0.3441786,0.3049634,0.3170436,0.2881459,0,32.1756172,28.634264,27.143446,24.2949162,24.6210213,22.9288349,21.4754734,20.379694,19.845789,19.03965,18.4381466,18.084156,57.6602364,53.8451805,48.6740227,48.9870605,46.2403107,40.5878181,36.1840858,32.4953995,29.9921551,28.0944633,26.7592182
559,0.2006183,0.3033891,0.1426926,0.1265703,0.2516862,0.3036612,0.4875171,0.4452753,0.3682671,0.303648,0.320594,0.2865591,0,32.1465034,28.6340523,27.195322,24.2697392,24.6136265,22.9736938,21.5086308,20.4124985,19.8949833,19.0287991,18.4337502,18.0596123,57.5544205,53.784462,48.6041985,48.9157639,46.1792641,40.5395546,36.1550789,32.4906883,29.971262,28.0633526,26.7446671
560,0.2207619,0.2952714,0.1497647,0.1388412,0.2408661,0.2997229,0.3523673,0.3868701,0.3845432,0.2988796,0.3072376,0.2854484,0,32.2024994,28.5787125,27.20331,24.253912,24.6223888,22.9949665,21.5329609,20.3951054,19.8631229,19.015564,18.4444618,18.0414276,57.4543877,53.7166214,48.5520477,48.8606491,46.1348152,40.5049667,36.148407,32.4960022,29.9513988,28.0581398,26.7277508
561,0.259864,0.2890479,0.1645238,0.1448948,0.2502877,0.3063878,0.4444003,0.4248687,0.3684299,0.3061144,0.3140004,0.2724366,0,32.2434349,28.5353832,27.1629391,24.2561951,24.6034908,22.9980106,21.5401783,20.3844967,19.8429947,19.0079784,18.4315472,18.0357399,57.3642311,53.6657181,48.5057755,48.7958603,46.0899429,40.4468613,36.131218,32.4926414,29.9461498,28.035923,26.7055035
562,0.2198139,0.2766008,0.1760543,0.1455493,0.2428535,0.3107049,0.5059238,0.4288562,0.3904026,0.3102251,0.3249898,0.2731507,0,32.1492348,28.4562511,27.0855923,24.2108231,24.5539665,22.9900837,21.5280724,20.3571968,19.8422604,18.9901466,18.4117966,18.0395679,57.2630463,53.6225662,48.4728432,48.7392273,46.0098343,40.4133492,36.1073036,32.4772797,29.9401588,28.0363235,26.6949615
563,0.1480081,0.264695,0.1725183,0.1123361,0.2483739,0.2972235,0.5533271,0.4201775,0.3661513,0.3054567,0.3250744,0.2855277,0,31.9572334,28.366396,26.9661636,24.1921387,24.5190182,22.9850159,21.5233784,20.3327637,19.8170319,18.9797421,18.3873081,18.039423,57.1760445,53.5600624,48.431221,48.688343,45.9562645,40.3957024,36.1015472,32.473011,29.9242229,28.0373096,26.7034988
