s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
 3.4502922E+001, 5.1221382E+003,-2.1958682E+003,-2.5697131E+003,-3.3008600E+002, 2.7874827E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8982780E+001, 2.9258363E+001, 3.1077622E-001
 3.4800114E+001, 5.1278653E+003,-2.0817160E+003,-2.7616117E+003,-3.1828908E+002, 2.8557632E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1755807E+001,-3.0895658E+001, 3.1277993E-001
 3.5101257E+001, 5.0733771E+003,-2.0013082E+003,-2.7632856E+003,-3.2074290E+002, 3.1279457E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0401147E+001,-8.8317013E+000, 3.1476783E-001
 3.5404053E+001, 5.6084950E+003,-2.2059496E+003,-2.9800929E+003,-3.3557488E+002, 3.3107564E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7708789E+001, 9.0188362E+001, 3.1676309E-001
 3.5703445E+001, 6.0741820E+003,-2.3694243E+003,-3.3010460E+003,-3.4244586E+002, 2.8261965E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4738352E+002, 6.4092096E+001, 3.1873708E-001
 3.6003349E+001, 4.9757157E+003,-2.1076518E+003,-2.5611287E+003,-3.4992970E+002, 2.5101793E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6506366E+001,-4.0484319E+001, 3.2068560E-001
 3.6303024E+001, 5.0236851E+003,-2.0982320E+003,-2.6042188E+003,-3.4381482E+002, 2.5557891E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4025457E+001,-2.0024717E+001, 3.2262053E-001
 3.6602184E+001, 4.7527674E+003,-1.9598791E+003,-2.5385054E+003,-3.2540572E+002, 2.5259679E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2642256E+001,-6.8496826E+001, 3.2454039E-001
 3.6900780E+001, 4.6970218E+003,-1.8763125E+003,-2.5576021E+003,-3.0792280E+002, 2.5050940E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6418317E+001,-4.2310594E+001, 3.2644124E-001
 3.7203693E+001, 5.5433359E+003,-2.1315096E+003,-3.0266470E+003,-2.9755608E+002, 2.7637020E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8945271E+001, 9.0386912E+001, 3.2834133E-001
 3.7502125E+001, 6.3919504E+003,-2.3835154E+003,-3.6043749E+003,-2.9196702E+002, 2.6495109E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4007940E+002, 1.1474251E+002, 3.3022536E-001
 3.7800938E+001, 4.6676961E+003,-1.9467668E+003,-2.4646738E+003,-3.0754519E+002, 2.4986761E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8670684E+001,-4.8791137E+001, 3.3208280E-001
 3.8104027E+001, 3.9356280E+003,-1.7387589E+003,-2.0284520E+003,-3.1429335E+002, 2.6157023E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3853686E+002,-1.4326058E+002, 3.3394017E-001
 3.8400181E+001, 4.0609308E+003,-1.7120421E+003,-2.1185456E+003,-2.9646389E+002, 2.7998850E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1758400E+001,-6.3320907E+001, 3.3577585E-001
 3.8701683E+001, 5.1764835E+003,-2.0342711E+003,-2.7447421E+003,-2.8876243E+002, 2.9092303E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2050608E+002, 1.1161713E+002, 3.3759204E-001
 3.9004307E+001, 5.3608627E+003,-2.1573157E+003,-2.7997242E+003,-2.8971881E+002, 2.8404771E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2643999E+002, 1.1694449E+002, 3.3941437E-001
 3.9303864E+001, 5.2580253E+003,-2.1480402E+003,-2.7607392E+003,-2.9712480E+002, 2.7724608E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4531600E+001, 5.4893536E+001, 3.4121539E-001
 3.9601822E+001, 5.9241467E+003,-2.3821144E+003,-3.0840379E+003,-3.0356523E+002, 2.8461760E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6137348E+002, 1.5727538E+002, 3.4298837E-001
 3.9903751E+001, 5.7282988E+003,-2.4228800E+003,-2.9107602E+003,-3.1949812E+002, 2.9869245E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8879309E+001, 7.8147310E+001, 3.4475518E-001
 4.0201553E+001, 5.9493413E+003,-2.5086372E+003,-3.0985672E+003,-3.2745109E+002, 3.0134629E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7674611E+001, 1.7699392E+001, 3.4650745E-001
 4.0502487E+001, 5.9501680E+003,-2.4670721E+003,-3.1139473E+003,-3.4048864E+002, 2.9970940E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6101491E+001, 3.1657019E+001, 3.4824365E-001
 4.0802673E+001, 5.6936684E+003,-2.4158229E+003,-2.8940595E+003,-3.4599839E+002, 2.6171796E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8328975E+001, 4.0404905E+001, 3.4997191E-001
 4.1104012E+001, 5.8694547E+003,-2.4682313E+003,-3.0223787E+003,-3.3915716E+002, 2.3677386E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1590929E+001, 4.2055289E+001, 3.5168767E-001
 4.1403381E+001, 5.6279663E+003,-2.3829013E+003,-2.9127448E+003,-3.4827862E+002, 2.2994759E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0994791E+001,-1.3659017E+001, 3.5338823E-001
 4.1702747E+001, 5.7688413E+003,-2.3737422E+003,-3.0511504E+003,-3.4271857E+002, 2.4783151E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5148492E+001, 3.7084883E+000, 3.5506862E-001
 4.2004116E+001, 5.6446038E+003,-2.3024616E+003,-3.0131044E+003,-3.3322623E+002, 2.6580672E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2044141E+000,-1.5304150E+000, 3.5674067E-001
 4.2300091E+001, 5.3109056E+003,-2.1877704E+003,-2.8310731E+003,-3.2245777E+002, 2.5243175E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5643899E+001,-2.7871382E+001, 3.5839005E-001
 4.2603489E+001, 5.8410460E+003,-2.3731184E+003,-3.0858475E+003,-3.3634916E+002, 2.5621460E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5954377E+001, 4.8293086E+001, 3.6003115E-001
 4.2904163E+001, 6.0633054E+003,-2.5148418E+003,-3.0910437E+003,-3.3876831E+002, 2.6134471E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3904170E+002, 1.2126513E+002, 3.6167205E-001
 4.3201771E+001, 5.7706537E+003,-2.5616931E+003,-2.7966214E+003,-3.3516156E+002, 2.5573299E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0261820E+001, 7.9734988E+001, 3.6328338E-001
 4.3501373E+001, 6.0726648E+003,-2.6949329E+003,-3.0303014E+003,-3.4637753E+002, 2.5011245E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7792414E+000, 3.5541417E+000, 3.6487769E-001
 4.3800816E+001, 6.1186705E+003,-2.6985695E+003,-3.0818844E+003,-3.3569401E+002, 2.4948307E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9359164E+000, 5.0174580E+000, 3.6646413E-001
 4.4100258E+001, 5.6162132E+003,-2.4811385E+003,-2.8327883E+003,-3.6213920E+002, 2.7407655E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3291338E+001,-5.7112025E+001, 3.6803702E-001
 4.4400471E+001, 5.8065177E+003,-2.4657091E+003,-3.0385912E+003,-3.5583342E+002, 3.0546738E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0303746E+001,-5.0561396E+001, 3.6959829E-001
 4.4702698E+001, 5.8727225E+003,-2.4397766E+003,-3.1042452E+003,-3.2876491E+002, 2.9424277E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9214091E+000, 2.8782710E+000, 3.7115369E-001
 4.5001278E+001, 6.7376803E+003,-2.7586422E+003,-3.5444187E+003,-3.2645595E+002, 3.1316117E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0697213E+002, 1.1129503E+002, 3.7269276E-001
 4.5300076E+001, 7.2534555E+003,-2.9474377E+003,-3.8840508E+003,-3.2509398E+002, 2.8114197E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3884849E+002, 9.9684460E+001, 3.7420880E-001
 4.5603909E+001, 5.4575041E+003,-2.3926012E+003,-2.8162762E+003,-3.3041670E+002, 2.5222192E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2338753E+002,-7.9267731E+001, 3.7572520E-001
 4.5900066E+001, 6.2720967E+003,-2.5744304E+003,-3.3553176E+003,-3.2418308E+002, 2.7857751E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9078107E+001, 2.0951439E+001, 3.7722222E-001
 4.6200630E+001, 6.5490471E+003,-2.6579137E+003,-3.5006079E+003,-3.1717891E+002, 3.1759191E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4039768E+001, 7.6522484E+001, 3.7869797E-001
 4.6500465E+001, 6.9191105E+003,-2.8007587E+003,-3.7147530E+003,-3.1386380E+002, 3.3100952E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1602163E+001, 9.3045040E+001, 3.8016950E-001
 4.6800133E+001, 6.9485255E+003,-2.8437081E+003,-3.7512211E+003,-3.2714707E+002, 3.2725564E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4199110E+001, 2.9721748E+001, 3.8162736E-001
 4.7102650E+001, 6.5330122E+003,-2.6417336E+003,-3.6091342E+003,-3.1896278E+002, 3.1109857E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7077382E+001,-3.3707395E+001, 3.8307760E-001
 4.7400211E+001, 6.0265375E+003,-2.4595466E+003,-3.2647717E+003,-2.9902972E+002, 2.6405289E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7811155E+000, 5.8301218E+000, 3.8451047E-001
 4.7700077E+001, 5.6357488E+003,-2.3631811E+003,-3.0682658E+003,-2.8163901E+002, 2.6914759E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7319630E+001,-7.4645628E+001, 3.8592455E-001
 4.8001949E+001, 5.5817271E+003,-2.3866284E+003,-2.9120799E+003,-2.8975626E+002, 2.7810239E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0488182E+001,-3.9564680E+000, 3.8733681E-001
 4.8302441E+001, 5.7241117E+003,-2.4066351E+003,-3.0084110E+003,-2.7467414E+002, 2.5183089E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4806745E+000, 3.6909838E+001, 3.8873717E-001
 4.8601692E+001, 6.1495523E+003,-2.5715150E+003,-3.2604580E+003,-2.8817943E+002, 2.2658036E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8748815E+001, 3.1665670E+001, 3.9011911E-001
 4.8901073E+001, 5.9666146E+003,-2.5349829E+003,-3.1610902E+003,-2.9235666E+002, 2.0961782E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3159066E+001,-1.9719020E+001, 3.9148590E-001
 4.9200489E+001, 5.4041734E+003,-2.2693988E+003,-2.9222994E+003,-3.0118569E+002, 1.7522283E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2159633E+001,-8.6958357E+001, 3.9284169E-001
 4.9500221E+001, 4.8820130E+003,-2.0777109E+003,-2.6261978E+003,-2.9878288E+002, 1.7652346E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2569717E+002,-1.1891332E+002, 3.9418530E-001
 4.9801804E+001, 4.7653349E+003,-1.9717645E+003,-2.6613399E+003,-2.9237414E+002, 1.7515639E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6062214E+002,-1.5839207E+002, 3.9552209E-001
 5.0102711E+001, 5.2247302E+003,-2.0562722E+003,-2.9731155E+003,-2.8262678E+002, 1.6834114E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8150418E+001,-8.5600851E+001, 3.9684889E-001
 5.0400738E+001, 4.8935925E+003,-1.9991625E+003,-2.6741013E+003,-2.7934720E+002, 1.7807074E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8060259E+001,-5.7237743E+001, 3.9815661E-001
 5.0700771E+001, 6.0936148E+003,-2.3221790E+003,-3.4334560E+003,-2.5799224E+002, 2.1216685E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0691637E+002, 8.2109198E+001, 3.9945001E-001
 5.1002659E+001, 6.6696976E+003,-2.5407054E+003,-3.6950949E+003,-2.6845146E+002, 2.3674875E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6941987E+002, 1.6781343E+002, 4.0074015E-001
 5.1303753E+001, 7.1974039E+003,-2.7638402E+003,-3.9995686E+003,-2.8329812E+002, 2.4336411E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5801240E+002, 1.5313062E+002, 4.0202015E-001
 5.1603714E+001, 7.2347561E+003,-2.8733606E+003,-4.0080175E+003,-2.8608673E+002, 2.2639275E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.4634842E+001, 6.9555167E+001, 4.0328437E-001
 5.1902081E+001, 5.8343484E+003,-2.4601098E+003,-3.1977097E+003,-2.8674659E+002, 2.0602949E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3559611E+002,-1.0815732E+002, 4.0453144E-001
 5.2200375E+001, 6.2069904E+003,-2.5493770E+003,-3.3256699E+003,-2.7960502E+002, 2.0693175E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9261746E+001, 5.4407729E+001, 4.0576389E-001
 5.2501354E+001, 7.0195666E+003,-2.7971435E+003,-3.8463393E+003,-2.8095996E+002, 2.3109408E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0445443E+001, 9.7434730E+001, 4.0698959E-001
 5.2803596E+001, 7.1947023E+003,-2.8060323E+003,-4.1115528E+003,-2.8880572E+002, 2.4507185E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3605736E+001,-9.2377550E+000, 4.0821166E-001
 5.3101692E+001, 6.6320727E+003,-2.6163508E+003,-3.7124360E+003,-2.7965906E+002, 2.4511564E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5974155E+001, 2.6077975E+001, 4.0941710E-001
 5.3402164E+001, 7.0729814E+003,-2.7705028E+003,-3.9539751E+003,-2.8520279E+002, 2.5746540E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8729761E+001, 6.5875385E+001, 4.1060692E-001
 5.3701710E+001, 7.6004796E+003,-2.9578375E+003,-4.2015988E+003,-3.0617787E+002, 2.5604377E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6065125E+002, 1.3742586E+002, 4.1178954E-001
 5.4000961E+001, 6.8834971E+003,-2.7824423E+003,-3.6993792E+003,-3.1345349E+002, 2.5413889E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9856008E+001, 9.0763474E+001, 4.1295858E-001
 5.4300762E+001, 6.5473348E+003,-2.7497929E+003,-3.5202487E+003,-2.9848171E+002, 2.4402422E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5630219E+001,-1.8748157E+001, 4.1411637E-001
 5.4603325E+001, 6.2634749E+003,-2.6768846E+003,-3.2729691E+003,-2.9583497E+002, 2.5123044E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9181241E+000, 2.0298455E+001, 4.1526956E-001
 5.4903175E+001, 6.8026839E+003,-2.7976382E+003,-3.6371726E+003,-2.9891119E+002, 2.3445818E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7674115E+001, 7.1306456E+001, 4.1641173E-001
 5.5203682E+001, 6.6482208E+003,-2.7421752E+003,-3.5764620E+003,-3.3097582E+002, 2.3070626E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3971738E+000, 9.1486155E-001, 4.1754013E-001
 5.5503952E+001, 6.3590710E+003,-2.6306525E+003,-3.3951637E+003,-3.2853402E+002, 2.2538036E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3613884E+001, 6.9745668E+000, 4.1865797E-001
 5.5800220E+001, 5.6233001E+003,-2.4352028E+003,-2.9705793E+003,-3.1232368E+002, 2.0351345E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6394829E+001,-9.2770597E+001, 4.1975715E-001
 5.6100052E+001, 5.5805984E+003,-2.4235588E+003,-2.8859149E+003,-3.0092097E+002, 2.0006714E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7974500E+001,-2.7795496E+001, 4.2084457E-001
 5.6402084E+001, 6.4600517E+003,-2.7137561E+003,-3.3972741E+003,-2.9020005E+002, 2.3001983E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5793961E+001, 6.1121660E+001, 4.2193254E-001
 5.6702637E+001, 6.3377099E+003,-2.6673481E+003,-3.4174745E+003,-2.9653284E+002, 2.4031174E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7329915E+001,-4.1242308E+001, 4.2301102E-001
 5.7001350E+001, 6.9860465E+003,-2.8335481E+003,-3.8762221E+003,-2.8918486E+002, 2.4535819E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1707976E+001,-1.0454899E+001, 4.2407327E-001
 5.7300644E+001, 6.6995786E+003,-2.7504096E+003,-3.6704309E+003,-2.8896201E+002, 2.4323778E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6407069E+001,-7.7915694E+000, 4.2512289E-001
 5.7601894E+001, 7.2829756E+003,-2.9791395E+003,-3.8975202E+003,-2.8689038E+002, 2.3582597E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3650133E+002, 1.2178384E+002, 4.2616617E-001
 5.7901443E+001, 7.4140819E+003,-3.0442626E+003,-3.9649806E+003,-3.0580714E+002, 2.0641533E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2542614E+002, 1.0109568E+002, 4.2720129E-001
 5.8200203E+001, 6.3720681E+003,-2.6975658E+003,-3.4402738E+003,-3.0636623E+002, 2.1039935E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4046336E+001,-7.0033683E+001, 4.2822071E-001
 5.8500629E+001, 6.0497337E+003,-2.5483199E+003,-3.2529651E+003,-3.0192076E+002, 2.0674878E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2199264E+001,-5.1404513E+001, 4.2923162E-001
 5.8800640E+001, 6.1153302E+003,-2.5720895E+003,-3.2517411E+003,-2.8767443E+002, 1.8496990E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3578062E+001, 5.6748973E+000, 4.3023520E-001
 5.9100574E+001, 7.1723461E+003,-2.8867831E+003,-3.8317834E+003,-2.8229697E+002, 2.1103793E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8385216E+002, 1.7359297E+002, 4.3122773E-001
 5.9401279E+001, 7.6326072E+003,-3.1047369E+003,-4.1068197E+003,-2.8388062E+002, 2.2554203E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2868842E+002, 1.3942545E+002, 4.3221225E-001
 5.9701199E+001, 8.3167351E+003,-3.3455637E+003,-4.5210780E+003,-2.8715461E+002, 2.4970892E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8030259E+002, 1.6543591E+002, 4.3318642E-001
 6.0002850E+001, 7.9431787E+003,-3.3208715E+003,-4.2115378E+003,-3.0560111E+002, 2.4352034E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1567381E+002, 1.0760353E+002, 4.3415264E-001
 6.0301815E+001, 6.7116747E+003,-2.9815624E+003,-3.4647247E+003,-3.1524927E+002, 2.1615089E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2221406E+001,-4.7700091E+001, 4.3510735E-001
 6.0600517E+001, 6.7744889E+003,-3.0408128E+003,-3.4359218E+003,-2.8382633E+002, 2.1148387E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7015837E+001, 1.6042781E+001, 4.3604811E-001
 6.0900604E+001, 5.7071453E+003,-2.7210229E+003,-2.7907912E+003,-2.9564005E+002, 1.9404250E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2837984E+001,-9.8368530E+001, 4.3698157E-001
 6.1202526E+001, 5.7691183E+003,-2.6823083E+003,-2.8402619E+003,-2.9832707E+002, 1.8409387E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7991012E+001,-4.9938004E+001, 4.3791002E-001
 6.1500847E+001, 6.0265082E+003,-2.6986658E+003,-3.0842832E+003,-2.7636936E+002, 1.9619402E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2848908E+001,-3.0848234E+001, 4.3882682E-001
 6.1800339E+001, 6.3507752E+003,-2.7442705E+003,-3.3365711E+003,-2.7134457E+002, 2.1393549E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0140508E+001, 7.2834124E-001, 4.3973117E-001
 6.2103409E+001, 6.9881587E+003,-2.9216158E+003,-3.7146594E+003,-2.7237689E+002, 2.0709830E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4845688E+001, 8.1577610E+001, 4.4063281E-001
 6.2402390E+001, 7.6797277E+003,-3.1416967E+003,-4.1030303E+003,-2.7331616E+002, 1.9371184E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6817646E+002, 1.6362170E+002, 4.4152485E-001
 6.2703533E+001, 7.0406156E+003,-3.0854674E+003,-3.6389043E+003,-2.7108227E+002, 1.7153755E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9354155E+001, 4.6876968E+001, 4.4240555E-001
 6.3000877E+001, 7.3971722E+003,-3.1790558E+003,-3.8166656E+003,-2.7561001E+002, 1.6651214E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3575696E+001, 1.2750584E+002, 4.4327439E-001
 6.3300041E+001, 7.9764767E+003,-3.2668193E+003,-4.4063773E+003,-2.8375204E+002, 1.6962465E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3298702E+001, 2.1224258E+001, 4.4413154E-001
 6.3601280E+001, 7.1619362E+003,-3.0573385E+003,-3.9138538E+003,-2.7261534E+002, 1.6403045E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9395526E+001,-8.0231192E+001, 4.4498537E-001
 6.3902126E+001, 6.7202045E+003,-2.9012150E+003,-3.6287344E+003,-2.7437023E+002, 1.7301081E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6775762E+001,-8.2384964E+001, 4.4583301E-001
 6.4200180E+001, 6.0981413E+003,-2.7004159E+003,-3.2551030E+003,-2.5814172E+002, 2.1031125E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3384788E+002,-1.1341629E+002, 4.4666805E-001
 6.4500710E+001, 6.4259249E+003,-2.7732602E+003,-3.4667350E+003,-2.5025612E+002, 2.1515637E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4941875E+001,-6.2174812E+001, 4.4749366E-001
 6.4803467E+001, 7.5163924E+003,-3.0294563E+003,-4.1908737E+003,-2.5090509E+002, 1.8552062E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2174628E+001, 4.7012530E+001, 4.4831707E-001
 6.5101418E+001, 7.8765746E+003,-3.1541172E+003,-4.4275848E+003,-2.6189076E+002, 1.7141002E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0747349E+001, 3.4695931E+001, 4.4912874E-001
 6.5402969E+001, 8.2301074E+003,-3.2399300E+003,-4.6167259E+003,-2.6077672E+002, 1.6548932E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1540948E+002, 1.1432966E+002, 4.4993045E-001
 6.5703423E+001, 8.3635030E+003,-3.2607364E+003,-4.7790784E+003,-2.4539508E+002, 1.6078559E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5797009E+001, 7.9901070E+001, 4.5072756E-001
 6.6001060E+001, 7.2178232E+003,-2.8992456E+003,-4.0557563E+003,-2.6793463E+002, 1.6159055E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7067320E+001,-3.4974277E+000, 4.5151075E-001
 6.6303368E+001, 7.5637816E+003,-3.0045427E+003,-4.2448426E+003,-2.7859422E+002, 1.6445281E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4998239E+001, 3.7446729E+001, 4.5228847E-001
 6.6600746E+001, 8.3078557E+003,-3.3026145E+003,-4.5656313E+003,-2.8104574E+002, 1.8636444E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7819919E+002, 1.6042774E+002, 4.5305787E-001
 6.6902687E+001, 8.8912002E+003,-3.5711077E+003,-4.8722733E+003,-2.8373868E+002, 1.9370539E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8378196E+002, 1.6601753E+002, 4.5381867E-001
 6.7202682E+001, 8.5919539E+003,-3.6397480E+003,-4.5353701E+003,-3.0835542E+002, 2.0066385E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0116917E+002, 1.1048700E+002, 4.5457496E-001
 6.7501579E+001, 7.2792012E+003,-3.1556763E+003,-4.0239035E+003,-3.1117751E+002, 2.1744378E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1254556E+002,-2.0938167E+002, 4.5531968E-001
 6.7800209E+001, 5.8023948E+003,-2.6504444E+003,-3.0711766E+003,-3.0095183E+002, 1.8352429E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2400065E+002,-2.1834276E+002, 4.5605493E-001
 6.8102882E+001, 5.9291029E+003,-2.6186421E+003,-3.1224067E+003,-2.7904971E+002, 1.9689851E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8687043E+001,-8.9026546E+001, 4.5678697E-001
 6.8401817E+001, 6.1831378E+003,-2.6912601E+003,-3.2646237E+003,-2.6829453E+002, 1.9016707E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2435541E+001,-3.9138894E+001, 4.5751178E-001
 6.8700424E+001, 6.8309948E+003,-2.8517422E+003,-3.7050539E+003,-2.6046955E+002, 1.7904457E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6056139E+001, 1.5519565E+001, 4.5822385E-001
 6.9000351E+001, 7.0439791E+003,-2.9242979E+003,-3.8585250E+003,-2.5869929E+002, 1.6043798E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2396063E+001, 4.0612652E+000, 4.5893003E-001
