s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
Time,"Basement_HRR_1","Basement_HRR_2","Basement_HRR_3","Basement_HRR_4","Basement_HRR_5","Basement_HRR_6","FirstFloor_HRR_1","FirstFloor_HRR_2","FirstFloor_HRR_3","FirstFloor_HRR_4","FirstFloor_HRR_5","FirstFloor_HRR_6","FirstFloor_HRR_7","FirstFloor_HRR_8","FirstFloor_HRR_9","FirstFloor_HRR_10","FirstFloor_HRR_11","FirstFloor_HRR_12","0.08 m BS, V, Rear","0.34 m BS, V, Rear","0.61 m BS, V, Rear","0.88 m BS, V, Rear","1.15 m BS, V, Rear","1.42 m BS, V, Rear","1.68 m BS, V, Rear","1.95 m BS, V, Rear","0.08 m BS, W, Rear","0.34 m BS, W, Rear","0.61 m BS, W, Rear","0.88 m BS, W, Rear","1.15 m BS, W, Rear","1.42 m BS, W, Rear","1.68 m BS, W, Rear","1.95 m BS, W, Rear","0.08 m BS, T, Rear","0.34 m BS, T, Rear","0.61 m BS, T, Rear","0.88 m BS, T, Rear","1.15 m BS, T, Rear","1.42 m BS, T, Rear","1.68 m BS, T, Rear","1.95 m BS, T, Rear","0.08 m BS, V, Front","0.34 m BS, V, Front","0.61 m BS, V, Front","0.88 m BS, V, Front","1.15 m BS, V, Front","1.42 m BS, V, Front","1.68 m BS, V, Front","1.95 m BS, V, Front","0.08 m BS, W, Front","0.34 m BS, W, Front","0.61 m BS, W, Front","0.88 m BS, W, Front","1.15 m BS, W, Front","1.42 m BS, W, Front","1.68 m BS, W, Front","1.95 m BS, W, Front","0.08 m BS, T, Front","0.34 m BS, T, Front","0.61 m BS, T, Front","0.88 m BS, T, Front","1.15 m BS, T, Front","1.42 m BS, T, Front","1.68 m BS, T, Front","1.95 m BS, T, Front","0.08 m BS, U, Stair","0.34 m BS, U, Stair","0.61 m BS, U, Stair","0.88 m BS, U, Stair","1.15 m BS, U, Stair","1.42 m BS, U, Stair","1.68 m BS, U, Stair","1.95 m BS, U, Stair","0.08 m BS, W, Stair","0.34 m BS, W, Stair","0.61 m BS, W, Stair","0.88 m BS, W, Stair","1.15 m BS, W, Stair","1.42 m BS, W, Stair","1.68 m BS, W, Stair","1.95 m BS, W, Stair","0.08 m BS, T, Stair","0.34 m BS, T, Stair","0.61 m BS, T, Stair","0.88 m BS, T, Stair","1.15 m BS, T, Stair","1.42 m BS, T, Stair","1.68 m BS, T, Stair","1.95 m BS, T, Stair"
 2.7480066E+002, 1.1100277E+002, 4.0678481E+003, 4.0440984E+003, 2.6121886E+000, 1.1909766E-001, 8.3159237E+000, 1.2047849E+001, 8.9663110E+002, 0.0000000E+000, 6.7656118E-001, 8.0261201E-001, 0.0000000E+000, 6.7364731E+000, 3.1015472E+002, 4.0198126E+000, 2.9334530E-001, 8.9151776E-001, 0.0000000E+000,-2.8351345E-005,-2.6083286E-005,-2.5223191E-005,-2.3971739E-005,-2.2382768E-005,-2.1345515E-005,-2.0120326E-005,-1.9578712E-005,-7.7080053E-008,-5.1801248E-007,-7.8550914E-007,-5.1617144E-007,-2.1960828E-008, 1.5420036E-007, 2.0210467E-007, 6.4843739E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.9088140E+000,-6.9287634E+000,-5.9604344E+000,-5.2263608E+000,-5.6372309E+000,-5.1359653E+000,-4.7937980E+000,-4.3907762E+000,-8.2777524E-006, 8.3498448E-001, 1.3746092E+000, 9.9708331E-001, 1.8985213E+000, 1.5376590E+000, 4.5775026E-001,-3.6851844E-001, 5.3776752E+002, 5.7221094E+002, 5.5998169E+002, 5.1244940E+002, 5.2951678E+002, 5.1361218E+002, 4.7028616E+002, 4.3898779E+002,-8.5333481E+000,-8.3993015E+000,-9.5906248E+000,-1.0238872E+001,-9.9712982E+000,-1.3717675E+001,-4.9617872E+000, 1.9192551E+000,-6.8203026E-006, 5.2527876E+000, 5.9217467E+000, 7.7874599E+000, 7.6190639E+000, 1.2604561E+001, 7.5026722E+000, 1.7853206E+000, 6.8806165E+002, 7.2214032E+002, 7.8563892E+002, 8.8859772E+002, 1.0829017E+003, 1.1869833E+003, 9.8431519E+002, 7.5238287E+002
 2.7510258E+002, 1.1303252E+002, 3.8657939E+003, 4.5465015E+003, 1.4481969E+000, 2.1902396E-001, 1.6465038E+001, 6.9564466E+000, 7.8772510E+002, 0.0000000E+000, 4.8048690E-001, 6.4262772E-001, 0.0000000E+000, 3.5328577E+000, 2.0510991E+002, 1.4969589E+001, 9.7135171E-002, 2.6479149E-001, 0.0000000E+000, 5.2071709E-006, 7.2149855E-006, 8.8359411E-006, 1.0603454E-005, 1.1067147E-005, 1.0887924E-005, 1.0362239E-005, 1.0037725E-005, 9.9169370E-007, 9.8387477E-007, 8.5769932E-007, 4.2540745E-007,-1.5847746E-008,-1.8830627E-007,-2.4464151E-007,-7.6272748E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.0162935E+000,-6.8457851E+000,-6.1683474E+000,-5.8739696E+000,-5.6196556E+000,-5.6874976E+000,-5.1457639E+000,-3.6990864E+000, 2.4945088E-005, 1.7254471E+000, 1.3336482E+000, 1.0170557E+000, 1.4369622E+000, 4.3032494E-001, 4.2800748E-001,-1.0526256E-001, 5.4019165E+002, 5.3904663E+002, 5.3604626E+002, 5.4242090E+002, 5.1369702E+002, 5.3652313E+002, 4.7069333E+002, 4.0797675E+002,-7.1846004E+000,-1.0611727E+001,-1.0337433E+001,-6.8266239E+000,-9.2849531E+000,-1.1035715E+001,-9.6889734E+000,-3.0723033E+000, 4.2728843E-006, 6.6874075E+000, 7.6573992E+000, 5.3555264E+000, 7.8993368E+000, 1.1816388E+001, 8.8721981E+000, 2.9922926E+000, 7.4615436E+002, 8.4708051E+002, 7.4053735E+002, 6.7514673E+002, 9.0678857E+002, 1.0265310E+003, 9.8327209E+002, 7.4408270E+002
 2.7540257E+002, 1.3794087E+002, 3.6748154E+003, 4.0110344E+003, 1.2348138E+000, 7.1184313E-001, 9.6935358E+000, 6.2851400E+000, 7.1113373E+002, 1.2624976E-001, 2.0443633E-001, 4.5126921E-001, 0.0000000E+000, 3.0122659E+000, 8.2921181E+001, 1.4176066E+001, 3.4596037E-002, 2.6561520E-001, 0.0000000E+000,-3.9136892E-005,-3.2319374E-005,-2.8060904E-005,-2.3922961E-005,-2.1905951E-005,-2.1115322E-005,-2.0324922E-005,-1.9964193E-005, 1.0273365E-006, 2.6549637E-006, 2.3172895E-006, 1.4410247E-006, 8.6111237E-007, 6.6060591E-007, 4.3087911E-007, 1.1922663E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.3746343E+000,-6.9381113E+000,-5.6718664E+000,-5.2516117E+000,-5.3218517E+000,-5.4780436E+000,-5.0912046E+000,-2.1218903E+000,-2.6153157E-005, 2.2786362E+000, 2.7623539E+000, 1.3242052E+000, 6.8605947E-001, 1.6687117E+000,-8.2727438E-001, 6.8400621E-001, 5.4257312E+002, 5.5577570E+002, 5.6284796E+002, 5.4712213E+002, 4.9834991E+002, 4.5834930E+002, 4.6727411E+002, 4.0217215E+002,-8.3461342E+000,-9.6116371E+000,-8.4694605E+000,-8.8176718E+000,-6.3324680E+000,-4.8575234E+000,-2.9994044E-001, 3.0495069E+000,-1.9521851E-005, 5.2769222E+000, 6.7525063E+000, 7.2987742E+000, 7.4348373E+000, 7.8235579E+000, 4.5018539E+000, 7.6938242E-001, 6.1852704E+002, 6.5726813E+002, 7.0936456E+002, 8.8456555E+002, 1.0113678E+003, 9.6431860E+002, 7.7543976E+002, 7.7981824E+002
 2.7570331E+002, 1.3461578E+002, 3.4962400E+003, 3.4257068E+003, 1.3566399E+000, 4.3758421E+000, 9.2473087E+000, 4.7980785E+000, 4.9709824E+002, 7.1631610E-001, 1.5790567E-001, 4.8179987E-001, 0.0000000E+000, 3.3769970E+000, 4.6133778E+001, 1.0093819E+001, 1.5763348E-002, 3.7411931E-001, 0.0000000E+000, 6.0791390E-006, 4.0083205E-006, 2.9945759E-006, 2.3811729E-006, 2.3324772E-006, 2.3169425E-006, 2.2741583E-006, 2.2519632E-006,-6.8964744E-007,-7.6993172E-007,-5.3256178E-007,-1.4690379E-007,-4.9717059E-008,-8.4090885E-008,-1.0247853E-007,-3.8407556E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-4.7592068E+000,-5.2109208E+000,-5.5992022E+000,-5.5042896E+000,-5.2056160E+000,-5.3592868E+000,-4.7448831E+000,-3.5541773E+000,-1.1810693E-006, 2.0150313E+000, 8.8585585E-001, 4.6076855E-001, 1.3053632E+000, 5.2018380E-001,-4.8768935E-001, 4.5004147E-003, 5.3036346E+002, 5.1077289E+002, 5.1887311E+002, 5.0858643E+002, 4.7328369E+002, 4.4558530E+002, 4.5833832E+002, 4.4113544E+002,-8.5963602E+000,-8.5581675E+000,-8.2925844E+000,-9.9715729E+000,-5.6114464E+000,-3.9804447E+000,-1.8202341E+000, 3.0302889E+000, 1.7093520E-005, 5.7925730E+000, 7.1401029E+000, 6.5856848E+000, 5.0676603E+000, 6.6974730E+000, 5.3820262E+000, 1.5752003E+000, 6.3836755E+002, 7.2245587E+002, 7.7499957E+002, 9.3906543E+002, 9.5788135E+002, 8.9831024E+002, 8.3492157E+002, 6.9551532E+002
 2.7600186E+002, 6.9254791E+001, 3.9192690E+003, 2.9400608E+003, 1.3410975E+000, 3.4628701E+000, 3.3147502E+000, 6.0783844E+000, 7.5004370E+002, 3.8907373E+000, 9.4812095E-002, 5.6125432E-001, 0.0000000E+000, 3.5013497E+000, 4.8303490E+001, 1.2568894E+001, 1.5147430E-001, 5.8238608E-001, 0.0000000E+000,-2.3627608E-005,-1.9555904E-005,-1.7575108E-005,-1.6168442E-005,-1.5619089E-005,-1.5184974E-005,-1.4461693E-005,-1.4055277E-005, 8.4447328E-007, 1.4637847E-006, 1.0743158E-006, 4.6709241E-007, 2.8448764E-007, 3.3721719E-007, 3.2023306E-007, 1.0418271E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.6119099E+000,-6.4621863E+000,-5.6020837E+000,-5.3533282E+000,-4.7038550E+000,-4.7786841E+000,-4.2720656E+000,-1.9731466E+000, 5.0010553E-006, 2.7452056E+000, 1.8474420E+000, 1.9080596E+000, 1.0990341E+000, 3.8795555E-001,-3.3341756E-001,-6.1438543E-001, 5.1694806E+002, 5.0147382E+002, 5.0145911E+002, 4.9328629E+002, 4.8522580E+002, 4.6949445E+002, 4.4683246E+002, 3.1414954E+002,-8.9249735E+000,-1.0088390E+001,-1.0975443E+001,-9.3985100E+000,-7.4828763E+000,-9.1211777E+000,-3.7375128E+000, 4.0101528E+000, 2.3627240E-006, 5.1143913E+000, 6.6269879E+000, 7.6232796E+000, 8.8967314E+000, 1.1794208E+001, 7.2437057E+000, 7.8389978E-001, 6.4557733E+002, 7.2929797E+002, 8.1307831E+002, 1.0015966E+003, 1.0440588E+003, 1.0125388E+003, 8.1646460E+002, 5.5857983E+002
 2.7630322E+002, 4.3218166E+001, 3.6904583E+003, 3.2738516E+003, 7.0179522E-001, 1.0043051E+000, 1.6524535E+000, 9.9464502E+000, 5.0939984E+002, 1.1374562E+001, 5.6528963E-002, 4.4806013E-001, 0.0000000E+000, 2.1391866E+000, 6.6529739E+001, 1.4871012E+001, 3.1087598E-001, 6.7179281E-001, 0.0000000E+000, 9.9185207E-005, 8.3727689E-005, 7.3763418E-005, 6.3142506E-005, 5.7170466E-005, 5.4531491E-005, 5.1747142E-005, 5.0530234E-005,-1.7522483E-006,-5.9431100E-006,-5.4050483E-006,-3.7180225E-006,-2.4681967E-006,-1.9977535E-006,-1.3021548E-006,-3.4955303E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.4887209E+000,-5.8901811E+000,-5.9048586E+000,-5.5181899E+000,-5.1220751E+000,-3.9414337E+000,-4.0081134E+000,-2.7197382E+000, 7.5741928E-006, 2.9503474E+000, 1.8765732E+000, 7.8625703E-001, 1.5759332E+000, 1.8064337E+000, 1.1550130E+000, 1.5344067E-001, 5.3584442E+002, 5.2715930E+002, 5.0720996E+002, 4.8529025E+002, 4.9593665E+002, 4.8392490E+002, 4.3460165E+002, 4.0350226E+002,-7.4058604E+000,-9.4454126E+000,-1.0633820E+001,-9.0855026E+000,-6.5548773E+000,-1.0065595E+001,-8.6363020E+000, 9.5157169E-002, 1.9639256E-005, 2.7883854E+000, 5.5124540E+000, 8.6013765E+000, 7.1347628E+000, 1.1903771E+001, 8.9786129E+000, 2.1493254E+000, 6.8124603E+002, 7.8291333E+002, 8.8021320E+002, 9.8083209E+002, 1.0527809E+003, 1.0368883E+003, 9.3598157E+002, 7.6412634E+002
 2.7660107E+002, 9.9705818E+001, 4.2633232E+003, 4.4368657E+003, 5.4054821E-001, 3.2122359E-001, 5.5894880E+000, 1.0022567E+001, 1.0813721E+003, 1.5998385E+001, 5.5342782E-002, 2.9233477E-001, 0.0000000E+000, 2.4226680E+000, 4.1817547E+001, 1.7391870E+001, 3.3295405E-001, 1.1046828E+000, 0.0000000E+000,-4.4426321E-005,-3.6908215E-005,-3.2827658E-005,-2.9014456E-005,-2.6946815E-005,-2.6012638E-005,-2.5024683E-005,-2.4601983E-005, 9.0941273E-007, 2.7080064E-006, 2.2476440E-006, 1.4169764E-006, 9.7345981E-007, 8.2171454E-007, 5.6314906E-007, 1.5327308E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-8.1019278E+000,-7.3325410E+000,-7.3023515E+000,-6.0353856E+000,-5.4501257E+000,-5.1917071E+000,-4.8114052E+000,-4.1739006E+000,-3.1881461E-006, 2.2647557E+000, 3.4481764E+000, 1.0404136E+000, 1.0673385E+000, 4.9865702E-001,-5.0147647E-001, 5.7595116E-001, 5.4867407E+002, 5.5344641E+002, 5.3138318E+002, 5.4883038E+002, 4.8947726E+002, 4.7410019E+002, 4.6461005E+002, 4.4188718E+002,-7.9922404E+000,-9.9650497E+000,-9.4580021E+000,-1.0758037E+001,-7.7169204E+000,-9.9378462E+000,-7.9023490E+000, 2.2285752E+000,-2.1890215E-005, 4.8828530E+000, 6.2072978E+000, 7.0165434E+000, 8.5725813E+000, 1.2690228E+001, 9.5314093E+000, 1.3544031E+000, 6.2890497E+002, 6.8482104E+002, 7.4820490E+002, 9.3802521E+002, 1.0709216E+003, 1.0371473E+003, 9.6744757E+002, 7.9146393E+002
 2.7690164E+002, 1.0264892E+002, 3.9644363E+003, 4.5921406E+003, 1.2633435E+000, 8.0509625E-002, 1.0468087E+000, 4.8609862E+000, 1.5346420E+003, 1.5526511E+001, 8.4704116E-002, 1.9502996E-001, 0.0000000E+000, 4.2052145E+000, 9.6113449E+001, 1.8545046E+001, 1.3228597E-001, 5.9939307E-001, 0.0000000E+000,-6.0037282E-006,-4.9697474E-006,-4.7210719E-006,-4.8654470E-006,-5.0018143E-006,-4.9227997E-006,-4.6629179E-006,-4.5148599E-006, 2.3964435E-007, 4.2757426E-007, 3.1525195E-007, 2.2232562E-007, 2.2690601E-007, 2.5031471E-007, 2.1213920E-007, 5.7656848E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.8039131E+000,-8.6165962E+000,-7.0487480E+000,-6.7275586E+000,-6.1537466E+000,-5.9472532E+000,-5.3494701E+000,-5.2123122E+000, 8.7417493E-006,-2.1130726E-001, 3.0972793E+000, 2.3429680E+000, 1.2191398E+000,-5.6512201E-001,-1.8947890E-001,-1.8118593E-001, 5.2719940E+002, 5.6372760E+002, 5.6618848E+002, 5.6720050E+002, 5.2064856E+002, 4.7158322E+002, 4.5514044E+002, 4.2659387E+002,-7.3629746E+000,-1.0325844E+001,-9.6697350E+000,-1.0273300E+001,-1.0662574E+001,-1.1660026E+001,-8.1041927E+000, 3.0615005E+000, 1.1190124E-005, 2.4297411E+000, 5.2019887E+000, 6.5683699E+000, 7.9565959E+000, 1.1278989E+001, 9.2075710E+000, 2.3590469E+000, 6.2679633E+002, 7.4213599E+002, 7.9664716E+002, 9.2048956E+002, 1.1701324E+003, 1.1855635E+003, 1.0072546E+003, 7.6567114E+002
 2.7720244E+002, 8.8757851E+001, 3.9454924E+003, 4.0542966E+003, 3.7944090E+000, 5.1827479E-002, 2.8199947E-001, 3.6298883E+000, 1.0104097E+003, 1.3590025E+001, 1.4211152E-001, 2.3367037E-001, 0.0000000E+000, 3.5099900E+000, 2.5199156E+002, 1.5655989E+001, 1.8216416E-002, 2.5571695E-001, 0.0000000E+000, 3.9200328E-005, 3.2913631E-005, 2.8059319E-005, 2.1975715E-005, 1.8330198E-005, 1.7000919E-005, 1.5943917E-005, 1.5553693E-005,-7.1902696E-007,-2.4939970E-006,-2.4619760E-006,-1.8257431E-006,-1.0530199E-006,-6.8963112E-007,-3.4899969E-007,-8.8165244E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.7579303E+000,-7.1782799E+000,-6.5374494E+000,-5.1472554E+000,-5.7598786E+000,-5.2425270E+000,-4.5257006E+000,-4.8461471E+000, 5.2295950E-006,-1.2606701E+000, 8.3743140E-002, 9.7761351E-001, 1.3439583E+000, 1.1041579E+000,-1.6928944E-001, 2.7147610E-002, 5.2678253E+002, 5.6861841E+002, 5.7281268E+002, 5.6320569E+002, 5.0659189E+002, 4.7364832E+002, 4.3277429E+002, 4.1405591E+002,-7.6825695E+000,-9.6125040E+000,-9.2880077E+000,-9.3030710E+000,-1.0571354E+001,-1.0011438E+001,-6.2198315E+000, 9.2499715E-001, 3.6488791E-006, 3.0851855E+000, 5.1637487E+000, 7.2524304E+000, 1.0980156E+001, 1.2619061E+001, 8.0936995E+000, 9.1088533E-001, 7.6773767E+002, 7.8872083E+002, 8.7819171E+002, 1.0326389E+003, 1.1653958E+003, 1.1909825E+003, 1.1113182E+003, 9.6724048E+002
 2.7750233E+002, 5.8131432E+001, 4.1526055E+003, 4.1397710E+003, 7.0759964E+000, 5.5365896E-001, 2.2699807E+000, 5.9819589E+000, 7.7851941E+002, 1.2221534E+001, 2.9865029E-001, 2.4520943E-001, 0.0000000E+000, 3.4213524E+000, 1.7161243E+002, 1.7917051E+001, 6.1955176E-002, 1.6791375E-001, 0.0000000E+000,-2.8621525E-005,-2.5235297E-005,-2.2711587E-005,-1.9459259E-005,-1.7401189E-005,-1.6582069E-005,-1.5854141E-005,-1.5572230E-005,-1.8585149E-007, 9.4195627E-007, 1.0001834E-006, 8.7413696E-007, 5.9110164E-007, 4.2074382E-007, 2.2029988E-007, 6.3790623E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.7218647E+000,-7.1129541E+000,-6.8012352E+000,-4.5312748E+000,-5.7167954E+000,-5.6315584E+000,-5.1338644E+000,-3.3207219E+000,-1.5578857E-005, 1.8926767E+000, 1.2766323E+000, 2.9062760E-001, 1.4623541E+000, 1.8781400E+000,-4.3077010E-001,-1.4320832E-001, 5.5799976E+002, 5.7467194E+002, 5.8291528E+002, 5.4273615E+002, 5.1344153E+002, 4.6931158E+002, 4.4527713E+002, 3.3520105E+002,-8.6508780E+000,-9.1026917E+000,-9.6756401E+000,-9.5631876E+000,-1.1159357E+001,-1.0260731E+001,-1.0043179E+001, 5.0506908E-001,-7.6861179E-006, 4.4623957E+000, 6.0561013E+000, 7.2180929E+000, 1.2766503E+001, 1.1652450E+001, 9.0382376E+000, 1.0864998E+000, 7.1607227E+002, 6.5635675E+002, 7.2933081E+002, 9.8715125E+002, 1.1312037E+003, 1.1355123E+003, 1.1369347E+003, 9.7142255E+002
 2.7780280E+002, 4.3097229E+001, 3.8450083E+003, 3.8052297E+003, 1.2039603E+000, 6.1819679E-001, 7.7999477E+000, 8.5426016E+000, 9.3576831E+002, 3.4958463E+000, 1.8174572E-001, 1.8820898E-001, 0.0000000E+000, 5.0332918E+000, 7.0615097E+001, 1.5533543E+001, 6.7989536E-002, 2.7171624E-001, 0.0000000E+000, 2.8443616E-005, 2.6084061E-005, 2.3141791E-005, 1.9249457E-005, 1.6655154E-005, 1.5384479E-005, 1.4094509E-005, 1.3641848E-005, 4.6460752E-007,-1.1652591E-006,-1.5579167E-006,-1.2948301E-006,-9.1187871E-007,-7.6846385E-007,-4.8824091E-007,-1.2925312E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.4398465E+000,-6.9511957E+000,-6.1550102E+000,-4.1361046E+000,-5.4618855E+000,-5.0226583E+000,-4.6871829E+000,-8.5099131E-001, 1.0192723E-005, 1.2862093E+000, 1.8113912E+000, 1.3956971E+000, 2.2975631E+000, 1.3072016E+000,-2.2118311E-001, 1.6466089E-001, 5.4161511E+002, 5.6847424E+002, 5.6588873E+002, 4.8849765E+002, 4.7106586E+002, 4.4371640E+002, 4.5198175E+002, 2.8750632E+002,-8.0805283E+000,-8.6471624E+000,-8.4088221E+000,-1.0948400E+001,-1.0660444E+001,-9.6645365E+000,-8.6691303E+000, 2.7296188E+000,-1.8614220E-006, 5.6956286E+000, 4.9313054E+000, 7.3075528E+000, 1.1131072E+001, 1.0158086E+001, 8.6905041E+000, 1.4189292E+000, 6.8323102E+002, 7.3685596E+002, 7.3694122E+002, 9.5247925E+002, 1.1268040E+003, 1.1610238E+003, 1.0504490E+003, 7.0421271E+002
 2.7810054E+002, 5.8886772E+001, 3.5301423E+003, 4.2981191E+003, 1.3211130E-001, 2.4435045E-001, 7.1325445E+000, 1.8590469E+001, 7.5027533E+002, 1.7955327E+000, 2.1511440E-001, 1.9822243E-001, 0.0000000E+000, 6.4417639E+000, 1.0750886E+002, 1.4539539E+001, 5.5395000E-002, 4.7139695E-001, 0.0000000E+000, 5.0168278E-006, 2.2733082E-006, 1.8922316E-006, 1.9028358E-006, 1.5881287E-006, 1.3858165E-006, 1.2098084E-006, 1.1043296E-006,-8.2507688E-007,-7.1461005E-007,-2.5698773E-007,-2.1240908E-007,-3.2511795E-007,-2.4735812E-007,-1.2719661E-007,-4.4274163E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.7661996E+000,-5.3903022E+000,-5.0789185E+000,-5.2455916E+000,-5.0852475E+000,-5.0128646E+000,-4.6739306E+000,-1.9077584E+000,-1.8164756E-005, 2.0782824E+000, 2.6706715E+000, 2.1368790E+000, 8.0165040E-001, 4.3543261E-001,-1.5977065E-001,-5.5087304E-001, 5.4509766E+002, 5.4097186E+002, 5.0774402E+002, 4.8433246E+002, 4.6781802E+002, 4.3331421E+002, 4.6397067E+002, 4.5107391E+002,-6.7539725E+000,-8.1448498E+000,-7.9633079E+000,-1.0904980E+001,-1.0134419E+001,-1.2753498E+001,-7.4128795E+000, 4.5640750E+000,-2.3522925E-006, 4.8395486E+000, 4.8980889E+000, 7.9507451E+000, 9.7103720E+000, 1.3388489E+001, 9.3225832E+000, 2.2428801E+000, 7.9946320E+002, 7.7240381E+002, 8.1563538E+002, 9.7041431E+002, 1.1586780E+003, 1.2208352E+003, 1.0267279E+003, 6.1391876E+002
 2.7840096E+002, 9.6570671E+001, 3.4544214E+003, 5.0315991E+003, 2.3339720E-002, 6.4453356E-002, 4.2059550E+000, 1.5809942E+001, 4.3637668E+002, 5.3324084E+000, 4.5289192E-002, 1.1559869E-001, 0.0000000E+000, 1.1560950E+001, 6.9631096E+001, 1.4667616E+001, 9.5095985E-002, 4.9031523E-001, 0.0000000E+000, 1.3795005E-005, 1.0993780E-005, 8.5289103E-006, 5.9263298E-006, 5.0331341E-006, 4.7707390E-006, 4.3725522E-006, 4.1201338E-006,-3.5147008E-007,-1.3253816E-006,-1.3194614E-006,-6.8316615E-007,-1.9567173E-007,-1.3036366E-007,-1.4337530E-007,-5.0963298E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-5.6974058E+000,-6.6805677E+000,-6.3306756E+000,-5.2872362E+000,-5.3775048E+000,-5.2973423E+000,-4.6787477E+000,-2.4689722E+000, 2.1653348E-005, 9.1889834E-001, 6.8514407E-001, 5.5404699E-001, 5.8380896E-001, 7.8369063E-001, 2.9944292E-001,-3.8216996E-001, 5.3420605E+002, 5.5937457E+002, 5.6047272E+002, 5.5362830E+002, 4.5578290E+002, 4.3121667E+002, 4.6934003E+002, 4.2893396E+002,-5.3336921E+000,-9.0972404E+000,-9.1735382E+000,-9.8962145E+000,-1.0283619E+001,-1.3041952E+001,-9.4651365E+000, 3.7673495E+000, 3.7670193E-006, 4.1290178E+000, 5.4443846E+000, 5.1302004E+000, 7.7161603E+000, 1.2239300E+001, 9.8378344E+000, 1.2272763E+000, 6.6836981E+002, 6.4814008E+002, 6.5522314E+002, 7.7168805E+002, 9.4592786E+002, 1.1006508E+003, 1.0912925E+003, 7.4263623E+002
