s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C
 2.7089994E+000, 0.0000000E+000, 8.1813393E+001, 1.5155828E+003, 0.0000000E+000, 1.6221885E-006, 1.0859364E-005, 0.0000000E+000, 2.6764190E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5272351E-005, 3.7595502E-005, 3.2910404E-005, 2.7773880E-005, 2.4510204E-005, 2.3095898E-005, 2.1825748E-005, 2.1359579E-005,-7.7598992E-007,-2.5791173E-006,-1.9702604E-006,-1.0523495E-006,-5.3202257E-007,-3.4223996E-007,-1.6690748E-007,-3.9581021E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-4.6923058E-004,-4.9379631E-004,-3.7398556E-004,-4.9393141E-004,-4.6856844E-004,-4.6424809E-004,-4.6354381E-004,-4.3316468E-004,-3.1575173E-006,-8.2219092E-005,-3.3067388E-004, 1.7085606E-004, 1.8582097E-005, 3.2705711E-006,-5.7593975E-006,-4.9260983E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.6583242E-001, 1.8396975E-001, 1.0124448E-001,-1.1856151E-001, 3.4676030E-001,-1.8054397E-001, 1.8853748E-002,-1.3873254E-001,-6.1096816E-006,-2.2873200E-001,-8.4905572E-002,-8.7683769E-003, 4.2066876E-002, 5.3173524E-001, 6.0281533E-001,-2.8629678E-001, 1.9994852E+001, 1.9994905E+001, 1.9997885E+001, 1.9997015E+001, 2.0004566E+001, 2.0016420E+001, 2.0015141E+001, 2.0001514E+001
 3.0027902E+000, 0.0000000E+000, 1.7552008E+002, 1.9220310E+003, 0.0000000E+000, 3.7915110E-005, 1.5738780E-004, 0.0000000E+000, 4.6228632E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7951938E-004, 1.5865815E-004, 1.4091456E-004, 1.1674817E-004, 1.0106274E-004, 9.5092335E-005, 9.0490612E-005, 8.9019901E-005,-2.6343089E-006,-9.7498914E-006,-1.0378802E-005,-7.9411329E-006,-4.5090624E-006,-2.8212044E-006,-1.2447180E-006,-2.7555188E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.5628149E-004,-7.9566019E-004,-6.0248462E-004,-7.9575583E-004,-7.5491896E-004,-7.4769987E-004,-7.4366305E-004,-6.8455585E-004,-5.1731931E-006,-1.3270203E-004,-5.3309964E-004, 2.7555705E-004, 3.0213096E-005, 5.9763784E-006,-3.0270494E-006,-2.3563116E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.2382807E-001, 1.2874618E-001, 4.7172215E-002,-1.6613549E-001, 2.0555943E-001,-7.3757805E-002,-1.1156087E-002,-7.9789124E-002, 7.2184781E-007,-1.8408749E-001,-6.8248756E-002,-2.5931435E-002,-6.3579166E-003, 4.2032677E-001, 3.1206310E-001, 3.9660510E-002, 1.9995768E+001, 1.9996460E+001, 1.9999447E+001, 1.9999874E+001, 2.0007448E+001, 2.0010836E+001, 2.0014002E+001, 2.0028141E+001
 3.3007073E+000, 0.0000000E+000, 1.7726059E+002, 2.1716753E+003, 0.0000000E+000, 1.8677942E-005, 9.4839532E-005, 0.0000000E+000, 3.9163700E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8682319E-005,-4.2905242E-005,-4.3991091E-005,-4.7051304E-005,-5.3174870E-005,-5.7156129E-005,-6.0572325E-005,-6.1520332E-005,-2.8850279E-006,-6.6178495E-007,-2.4600845E-007,-1.7897819E-006,-2.9508706E-006,-2.5682155E-006,-1.2893260E-006,-2.7189043E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.6053565E-004, 6.9501408E-004, 5.2615255E-004, 6.9505267E-004, 6.5925613E-004, 6.5297290E-004, 6.5074913E-004, 6.0404895E-004, 4.4367753E-006, 1.1548568E-004, 4.6442909E-004,-2.3973294E-004,-2.5929092E-005,-4.6210571E-006, 5.9232739E-006, 4.8116843E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.5821277E-001, 3.4576371E-001, 2.8336719E-001, 1.8678422E-001, 5.2726024E-001, 5.2786994E-001, 2.8069714E-001, 7.8839320E-001, 4.6071486E-006,-2.7654976E-001,-1.3900353E-001,-1.1796797E-001,-2.8471193E-001,-1.0057771E-001,-1.6415754E-001,-5.9837643E-002, 1.9996634E+001, 1.9998363E+001, 1.9999054E+001, 2.0003096E+001, 2.0006220E+001, 2.0008749E+001, 2.0017265E+001, 2.0067501E+001
 3.6031399E+000, 0.0000000E+000, 1.2154131E+002, 2.6583037E+003, 0.0000000E+000, 3.5498065E-006, 1.3583559E-004, 0.0000000E+000, 1.3766023E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0918107E-005, 1.4316744E-005, 7.7655577E-006,-6.2496468E-007,-5.0048575E-006,-6.4301257E-006,-7.8494595E-006,-8.4579624E-006,-1.6210632E-006,-3.7670527E-006,-3.9931783E-006,-2.4994274E-006,-1.0435363E-006,-6.3219869E-007,-3.8524263E-007,-1.0436720E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-4.8242684E-004,-5.0777505E-004,-3.8449967E-004,-5.0770695E-004,-4.8130556E-004,-4.7671256E-004,-4.7639714E-004,-4.4738039E-004,-3.2283608E-006,-8.4298692E-005,-3.3924391E-004, 1.7476630E-004, 1.8547120E-005, 2.7706403E-006,-7.7397335E-006,-6.3732499E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.7765103E-002, 6.8910986E-002, 3.4066331E-002, 3.7803520E-002, 3.4201026E-001, 3.6461103E-001,-1.0676271E-001, 1.4679657E-001,-9.9291774E-006,-2.3677796E-001,-2.3316647E-001,-1.4878878E-001,-1.4477043E-001,-7.6621003E-003,-1.8577774E-001,-4.4668507E-002, 1.9997759E+001, 2.0000399E+001, 1.9998831E+001, 2.0005928E+001, 2.0005779E+001, 2.0011940E+001, 2.0016497E+001, 2.0030342E+001
 3.9053614E+000, 0.0000000E+000, 1.6445076E+002, 2.4345647E+003, 0.0000000E+000, 2.8922173E-006, 3.0514301E-004, 0.0000000E+000, 9.6795970E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1864753E-005,-7.0873707E-006,-4.7571166E-006,-6.1139749E-006,-1.0051633E-005,-1.2204431E-005,-1.4259218E-005,-1.5083947E-005, 4.5112634E-007, 1.7792014E-007,-2.7458628E-007,-1.2060198E-006,-1.0020177E-006,-6.5800145E-007,-3.4974073E-007,-9.5099253E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.6666309E-004, 2.8057175E-004, 2.1234997E-004, 2.8046154E-004, 2.6587819E-004, 2.6330716E-004, 2.6288367E-004, 2.4601872E-004, 1.7553701E-006, 4.6461431E-005, 1.8703158E-004,-9.6321048E-005,-1.0195384E-005,-1.5329387E-006, 3.8239991E-006, 3.0726904E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.4149606E-001, 1.2939055E-001, 8.3847784E-002, 1.1330990E-001, 3.8166702E-001, 3.9427283E-001, 1.3003197E-001, 4.5885921E-001, 5.5130831E-006,-1.5213419E-001,-3.6494929E-001,-2.7023572E-001,-1.4393553E-001, 4.1295864E-002,-2.9585096E-001,-9.0684228E-002, 1.9999111E+001, 2.0002056E+001, 2.0000471E+001, 2.0005915E+001, 2.0008209E+001, 2.0015520E+001, 2.0019648E+001, 2.0054974E+001
 4.2062299E+000, 0.0000000E+000, 1.4689935E+002, 2.7653743E+003, 0.0000000E+000, 3.3959168E-005, 1.4693059E-003, 0.0000000E+000, 3.9898881E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1887031E-004, 1.0476862E-004, 9.0841633E-005, 7.1120026E-005, 5.4809389E-005, 4.6885103E-005, 4.0016923E-005, 3.7753140E-005, 1.3060920E-006,-6.9672101E-006,-8.2133074E-006,-7.4605659E-006,-5.7464190E-006,-4.1795379E-006,-2.0062971E-006,-4.4443556E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-6.3432140E-005,-6.6731067E-005,-5.0651455E-005,-6.6848981E-005,-6.3541149E-005,-6.2874184E-005,-6.0532369E-005,-4.7861537E-005,-4.6852546E-007,-1.1388884E-005,-4.5542329E-005, 2.3874485E-005, 3.0438159E-006, 1.3772411E-006, 5.0583726E-006, 4.2157844E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 1.5244170E-002, 2.3833754E-002,-1.8751111E-002, 3.9757553E-002, 2.2411478E-001, 1.3023621E-001, 1.4505637E-001, 3.1543022E-001, 1.0387379E-005,-6.7703724E-002,-4.1155243E-001,-3.1935009E-001,-1.1884417E-001, 9.7660519E-002,-2.7840021E-001,-4.4882622E-002, 1.9999840E+001, 2.0002438E+001, 2.0001398E+001, 2.0003542E+001, 2.0012749E+001, 2.0021563E+001, 2.0021221E+001, 2.0031406E+001
 4.5023207E+000, 0.0000000E+000, 1.7514915E+002, 3.7256399E+003, 0.0000000E+000, 1.6750534E-004, 1.8010621E-003, 0.0000000E+000, 2.2206636E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2056425E-005, 4.0589250E-005, 3.6162375E-005, 2.7971319E-005, 2.4367437E-005, 2.4211615E-005, 2.4760287E-005, 2.5029940E-005, 1.6202503E-006,-1.7108459E-006,-3.3306344E-006,-3.6693525E-006,-2.1413869E-006,-1.2733450E-006,-5.7745376E-007,-1.3713155E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-3.1831459E-004,-3.3490965E-004,-2.5347216E-004,-3.3481291E-004,-3.1745364E-004,-3.1430949E-004,-3.1277817E-004,-2.8900948E-004,-2.1815888E-006,-5.5676483E-005,-2.2365757E-004, 1.1526493E-004, 1.2359454E-005, 2.1678034E-006,-2.2171407E-006,-1.6526596E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.5767070E-002,-1.0489744E-001,-1.1179919E-001,-4.9213465E-002, 1.1747423E-001,-2.6975144E-002, 1.7333519E-001, 2.6680550E-001,-2.9237417E-006,-1.5991148E-002,-3.3858207E-001,-4.0619162E-001,-2.5151876E-001, 9.7437752E-003,-2.3962395E-001,-6.3459925E-002, 2.0002090E+001, 2.0002611E+001, 2.0002115E+001, 2.0004469E+001, 2.0023212E+001, 2.0246655E+001, 2.0039940E+001, 2.0059160E+001
 4.8025512E+000, 0.0000000E+000, 2.1442755E+002, 3.3146548E+003, 0.0000000E+000, 4.7756832E-005, 1.4029803E-003, 0.0000000E+000, 1.0932881E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6579945E-005,-7.7043296E-005,-7.8140023E-005,-7.2255658E-005,-6.4135711E-005,-6.0086684E-005,-5.6630110E-005,-5.5487842E-005,-5.7569473E-006,-2.5337779E-006, 1.8573502E-007, 2.7491103E-006, 2.8226143E-006, 2.1049796E-006, 1.0033325E-006, 2.2036157E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.8309514E-004, 2.9791179E-004, 2.2576102E-004, 2.9788938E-004, 2.8246318E-004, 2.7970705E-004, 2.7798282E-004, 2.5527491E-004, 1.9928136E-006, 4.9886647E-005, 2.0039790E-004,-1.0354081E-004,-1.1306907E-005,-2.2098452E-006, 9.0276814E-007, 5.9841000E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.4641576E-003,-8.2995877E-002,-2.8701641E-002,-5.6206551E-003, 1.7248431E-001, 1.5357380E-001, 3.4006649E-001, 5.4695028E-001, 8.8876828E-007,-1.4829017E-002,-3.3495268E-001,-5.6799412E-001,-4.0293443E-001,-8.5994102E-002,-2.3589300E-001,-1.0474303E-001, 2.0003210E+001, 2.0003618E+001, 2.0002211E+001, 2.0006104E+001, 2.0029398E+001, 2.0759995E+001, 2.0051701E+001, 2.0017113E+001
 5.1014261E+000, 0.0000000E+000, 2.2934500E+002, 3.9505659E+003, 0.0000000E+000, 3.8408714E-005, 2.9935995E-003, 0.0000000E+000, 4.2482943E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0757433E-005, 4.7533427E-005, 3.6336292E-005, 2.1934127E-005, 1.3823176E-005, 1.1089362E-005, 9.0967651E-006, 8.4737430E-006,-7.2981084E-007,-5.2297501E-006,-5.7932602E-006,-4.4302928E-006,-2.4783644E-006,-1.5800880E-006,-7.4004117E-007,-1.6985555E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.7220744E-004,-1.8115656E-004,-1.3713632E-004,-1.8112638E-004,-1.7178881E-004,-1.7006058E-004,-1.6839824E-004,-1.5232687E-004,-1.1899139E-006,-3.0209707E-005,-1.2129841E-004, 6.2659419E-005, 6.9097700E-006, 1.5717754E-006, 1.1360917E-006, 9.9534136E-006, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.4811209E-001,-3.0358440E-001,-1.4841153E-001,-1.6343580E-001, 6.7547653E-003, 1.2741603E-001, 1.8839887E-001, 3.7132418E-001, 3.3412625E-006,-2.4600124E-002,-3.5129613E-001,-5.0423652E-001,-4.4428495E-001,-1.1512239E-001,-9.7448021E-002, 6.6799102E-003, 2.0006479E+001, 2.0007004E+001, 2.0004976E+001, 2.0008398E+001, 2.0032570E+001, 2.0856577E+001, 2.0065416E+001, 2.0010567E+001
 5.4033508E+000, 0.0000000E+000, 2.6509061E+002, 3.5790466E+003, 0.0000000E+000, 3.4182776E-005, 1.2634804E-003, 0.0000000E+000, 2.9678468E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6242795E-005,-8.2330131E-005,-7.2954528E-005,-6.1309416E-005,-5.4120133E-005,-5.1420153E-005,-4.9337788E-005,-4.8664355E-005, 3.4938200E-006, 5.5406167E-006, 5.0766052E-006, 3.7616135E-006, 2.2164127E-006, 1.4286369E-006, 6.4518497E-007, 1.4335184E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 4.8097104E-004, 5.0616066E-004, 3.8342577E-004, 5.0605240E-004, 4.7976268E-004, 4.7513010E-004, 4.7350832E-004, 4.3971741E-004, 3.2943037E-006, 8.4416562E-005, 3.3937916E-004,-1.7509398E-004,-1.8868461E-005,-3.2849061E-006, 4.5614584E-006, 3.6518864E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.5664041E-002,-2.7459228E-001,-7.8611046E-002, 3.1410031E-002, 1.4446552E-001, 3.0989778E-001, 4.2348623E-001, 8.1269675E-001, 3.1537272E-006,-1.3024825E-001,-3.7256467E-001,-4.6092284E-001,-5.2410251E-001,-3.3471382E-001,-9.5404685E-002,-1.1140338E-001, 2.0008570E+001, 2.0010874E+001, 2.0009027E+001, 2.0010960E+001, 2.0020823E+001, 2.0500561E+001, 2.0052994E+001, 2.0017288E+001
 5.7012451E+000, 0.0000000E+000, 2.4265736E+002, 4.5639458E+003, 0.0000000E+000, 3.4122637E-005, 2.2318086E-001, 0.0000000E+000, 1.1796290E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1380750E-005, 2.7411335E-005, 2.0498039E-005, 1.4432586E-005, 1.1549534E-005, 1.0425259E-005, 9.3854360E-006, 8.9818923E-006,-4.2421848E-006,-5.2115874E-006,-3.8882686E-006,-2.2281461E-006,-1.2533992E-006,-8.6818210E-007,-4.5427498E-007,-1.0992344E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-4.6159039E-004,-4.8555483E-004,-3.6723772E-004,-4.8559168E-004,-4.6073497E-004,-4.5644623E-004,-4.5621127E-004,-4.2837506E-004,-3.0497167E-006,-8.0305756E-005,-3.2296553E-004, 1.6659964E-004, 1.7889881E-005, 2.8778072E-006,-6.9894204E-006,-5.9534694E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.5197500E-001,-5.1837593E-001,-3.5485727E-001,-6.2778682E-002,-7.2734453E-002, 1.0559122E-001, 2.3232596E-001, 4.5877296E-001,-1.0164455E-005,-3.0955651E-001,-3.4899262E-001,-3.7645951E-001,-4.1574362E-001,-4.3669584E-001,-1.8839780E-002,-1.0049296E-001, 2.0015398E+001, 2.0013590E+001, 2.0018383E+001, 2.0020218E+001, 2.0026995E+001, 2.0275452E+001, 2.0041906E+001, 2.0033531E+001
 6.0054862E+000, 0.0000000E+000, 2.6061844E+002, 4.0105129E+003, 0.0000000E+000, 1.2293927E-004, 5.9438001E-002, 0.0000000E+000, 1.7114306E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0224600E-005, 4.7032350E-005, 4.4199711E-005, 4.0566680E-005, 3.8048973E-005, 3.6915786E-005, 3.5895977E-005, 3.5529367E-005, 1.5773531E-006,-1.5444799E-006,-1.6274115E-006,-1.4279636E-006,-1.0577940E-006,-8.0674732E-007,-4.4644779E-007,-1.0919300E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-3.3982901E-004,-3.5729710E-004,-2.7007199E-004,-3.5723258E-004,-3.3898029E-004,-3.3568245E-004,-3.3384183E-004,-3.0747973E-004,-2.2805277E-006,-5.9038441E-005,-2.3725603E-004, 1.2244629E-004, 1.3300182E-005, 2.5784821E-006,-1.2813153E-006,-1.0351774E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.1825500E-001,-5.2486444E-001,-3.9199406E-001,-6.6123575E-002,-5.6248736E-002, 5.8819525E-002, 3.7298852E-001, 4.3134463E-001, 2.3300602E-007,-3.7621176E-001,-4.3837547E-001,-3.9534467E-001,-4.3408746E-001,-5.1363677E-001,-2.0165679E-001,-2.3233838E-001, 2.0610878E+001, 2.0058285E+001, 2.0019163E+001, 2.0029362E+001, 2.0027296E+001, 2.0143970E+001, 2.0037008E+001, 2.0022654E+001
 6.3047558E+000, 1.2282456E-007, 2.6406744E+002, 4.7115815E+003, 0.0000000E+000, 6.1103841E-005, 7.7562151E-003, 0.0000000E+000, 5.8323902E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9018880E-005,-4.5232973E-005,-4.0951258E-005,-3.5335943E-005,-3.2134354E-005,-3.1015807E-005,-3.0175557E-005,-2.9905308E-005,-3.1130247E-007, 1.4185715E-006, 1.7331898E-006, 1.3537755E-006, 7.6024736E-007, 4.8354269E-007, 2.2482928E-007, 5.1697150E-008, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.6009037E-004, 2.7394886E-004, 2.0787476E-004, 2.7397036E-004, 2.5962849E-004, 2.5717917E-004, 2.5677209E-004, 2.3991881E-004, 1.8286855E-006, 4.6033863E-005, 1.8506084E-004,-9.5614771E-005,-1.0426166E-005,-1.8853717E-006, 3.0654278E-006, 2.6787262E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-7.3759712E-002,-4.4165695E-001,-3.6700952E-001,-7.1958832E-002, 6.8388879E-002, 1.7024606E-001, 5.2526855E-001, 7.6209313E-001, 4.8388174E-006,-4.1464606E-001,-5.6214201E-001,-4.0331903E-001,-4.9400750E-001,-4.9945253E-001,-4.2187038E-001,-3.2628986E-001, 3.1514822E+001, 2.0931377E+001, 2.0019632E+001, 2.0033379E+001, 2.0035933E+001, 2.0071083E+001, 2.0104519E+001, 2.0018169E+001
 6.6005573E+000, 4.3650089E-006, 3.9202075E+002, 4.9468740E+003, 0.0000000E+000, 4.6532520E-004, 1.3650494E-003, 0.0000000E+000, 2.1729417E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0324287E-005, 6.9232061E-005, 6.0758015E-005, 5.0930874E-005, 4.5514411E-005, 4.3674230E-005, 4.2378764E-005, 4.2000298E-005, 1.4666287E-007,-4.6958462E-006,-4.7327071E-006,-3.3508934E-006,-1.8776533E-006,-1.1838431E-006,-5.2410530E-007,-1.1524766E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.4333450E-004,-1.5064789E-004,-1.1398793E-004,-1.5051982E-004,-1.4270337E-004,-1.4108139E-004,-1.3833016E-004,-1.2077566E-004,-1.0575786E-006,-2.5237076E-005,-1.0103219E-004, 5.2027255E-005, 5.6317290E-006, 1.3460913E-006, 3.2200142E-006, 3.0615483E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-2.6781812E-001,-4.9699378E-001,-5.4632270E-001,-2.4670833E-001,-2.9260183E-002, 3.6117841E-002, 2.6046845E-001, 4.1190863E-001, 7.6474080E-006,-2.9747650E-001,-4.3732858E-001,-4.1461667E-001,-4.3917951E-001,-4.2653209E-001,-4.9817193E-001,-1.1792918E-001, 3.7689156E+001, 2.5368700E+001, 2.0038631E+001, 2.0028444E+001, 2.0056387E+001, 2.0064749E+001, 2.0224413E+001, 2.0005310E+001
 6.9016533E+000, 1.2683142E-006, 5.1233392E+002, 4.5129160E+003, 0.0000000E+000, 1.6374839E-004, 2.6469695E-004, 0.0000000E+000, 4.3843862E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1521717E-004,-9.9458681E-005,-9.0553141E-005,-8.2062412E-005,-7.7660268E-005,-7.5990945E-005,-7.4622752E-005,-7.4162068E-005, 2.4728229E-006, 6.4160204E-006, 5.3943349E-006, 3.3125721E-006, 1.9313622E-006, 1.3250532E-006, 6.5958204E-007, 1.5322136E-007, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.0642922E-004,-1.1215445E-004,-8.5059190E-005,-1.1212278E-004,-1.0616459E-004,-1.0535425E-004,-1.0827799E-004,-1.1268727E-004,-5.3412583E-007,-1.8437137E-005,-7.4893986E-005, 3.8638656E-005, 3.8776739E-006,-2.3537025E-007,-9.0504200E-006,-7.6849115E-005, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.2247982E-002,-4.3358156E-001,-6.2312949E-001,-3.1491339E-001,-8.1529982E-002, 9.9363951E-003, 1.8580925E-001, 4.4268024E-001,-1.5372589E-005,-1.7368317E-001,-4.7400746E-001,-5.4360366E-001,-4.1883937E-001,-4.4262394E-001,-4.8276705E-001, 1.7257748E-003, 3.5310051E+001, 3.0653349E+001, 2.2047668E+001, 2.0028269E+001, 2.0131018E+001, 2.0071289E+001, 2.0247147E+001, 2.0006113E+001
