Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
149,12.7860699,13.60713,12.0990917,9.2659198,7.5512945,5.8079114,8.1751756,12.7080122,5.8477593,6.5523744,4.7575485,3.7399822,0.5186938,-458578816,812.5270386,730.5980225,561.4451294,412.7016907,299.4120178,235.1512909,177.7005157,151.6247101,135.2418671,121.9845886,109.3443756,211.9128876,223.0574493,197.2586517,82.5624008,143.2897491,101.0218048,118.9774017,95.3021011,93.6100311,103.3284531,86.8318939,148.2763214,174.2485199,162.9409332,146.6408081,117.3916245,106.3663101,90.6641922,70.3712158,79.8401566,66.7214432,46.9898033,53.7515564,58.3513298,55.7357597,48.8921623,43.91819,43.1259193,39.9964294,38.8375473,37.9119377,35.4960594,-3.88E+12,3327.82959,26.2969856,0,10
150,14.1366355,17.7484832,14.6018333,10.4926803,9.2806005,7.1339301,8.4532919,14.0578984,6.18565,6.855907,5.045557,4.0718605,0.5303981,-538624896,813.8265991,711.5143433,559.2780762,417.1782837,301.3331604,237.7734833,180.0459137,148.469696,131.7214813,118.7770309,106.3627548,211.9504089,224.2770233,196.5183411,82.8104172,146.705246,101.6882477,125.7011642,98.0031052,94.076416,101.3246002,85.4729538,148.3205261,173.7005615,161.8000336,145.682724,116.805191,106.1607895,90.7015762,70.237236,79.2590714,66.9918137,47.8353806,53.9794617,58.6282921,55.9233055,49.1458931,44.1796875,43.5848465,40.2396584,38.9822464,38.0014954,35.5992966,-3.88E+12,3327.82959,26.3183842,0,10
151,14.9975944,19.8680008,16.315425,11.8272609,8.6243269,6.953371,8.8067996,14.8966808,8.0207737,10.1844065,6.3329307,4.6398541,0.5488628,-557938304,795.6082153,706.517334,557.2185059,417.8024597,302.1882629,239.4995422,183.0601349,150.0717773,130.8499146,118.6928329,105.6585693,212.3666077,226.375473,197.1357422,82.7987823,144.2129974,101.8590012,126.1865158,98.6794434,93.5412369,97.9783554,83.114006,148.5119171,173.4664154,161.9687958,148.663208,116.657074,105.8463211,90.3672562,70.4860153,78.30233,66.1246109,48.7932014,54.3130608,58.887413,56.1711311,49.4216194,44.4164658,43.9962692,40.1946754,39.1178169,38.1398239,35.6870193,-3.88E+12,3327.828125,26.2981091,0,10
152,17.3434884,19.7091657,17.2152682,13.1053956,9.5781907,7.398634,10.1247633,17.6065393,9.5598362,11.163406,8.5335289,5.7675105,0.567731,-644670336,828.7094727,736.6962891,557.4553223,411.2454834,300.0310059,242.3301239,186.0029297,152.7818451,132.0181885,119.7605743,106.1702042,214.5010986,229.175766,199.8865967,82.726265,145.6794281,102.2895279,124.6292496,96.8246841,91.3991318,93.4535065,80.6076202,149.4281921,174.6016083,166.0335846,154.6136322,119.3660355,109.812767,92.3179016,71.1316757,81.9804535,67.1154099,49.7397156,54.5987129,59.168644,56.3117447,49.6426277,44.5971756,44.2936058,40.2157173,39.2112732,38.2516823,35.9511185,-3.88E+12,3327.829834,26.2914886,0,10
153,16.0974322,20.0116832,17.226645,13.2372666,10.1455479,6.2310589,9.504738,16.7933237,8.079042,9.0557783,7.4133642,6.0597983,0.5398827,-631772160,837.3057251,734.5431519,544.6506348,397.0530701,290.3700867,236.8330688,182.7623596,150.6929932,134.1383514,122.543869,108.1950531,216.1136627,229.2309113,201.6450348,82.8091278,146.5638428,101.6119766,121.8250656,95.8597412,90.2759476,92.3405228,77.965004,150.1186066,175.674469,166.8575592,154.1951752,119.8505173,113.1072998,94.2446213,70.8480682,80.4256287,66.473381,50.4161491,54.9699669,59.3807716,56.4015694,49.8326263,44.700325,44.2296143,40.2033157,39.2857895,38.3557816,36.1411476,-3.88E+12,3327.830811,26.2936478,0,10
154,16.6619254,23.0328007,20.016574,14.6752499,10.0647281,6.5708191,9.714775,17.8213952,9.1998102,10.4703455,7.7581798,5.8646224,0.5567329,-639365440,835.0224609,700.9508667,539.3919067,391.2754211,285.1978455,228.7830963,178.0619202,148.102005,132.3406982,121.6578751,107.863678,217.1838989,232.8036804,206.4232483,83.4242477,148.456543,101.3518295,121.0530243,93.7363815,89.0110016,89.2442703,76.5763321,150.3644714,175.9689178,166.9031525,153.4090271,120.2108231,114.5704727,96.091011,70.8009796,79.1490784,66.1102142,49.8652534,55.1707687,59.5987358,56.483242,50.0244102,44.7109489,43.6554794,40.1722374,39.2934799,38.3171654,36.2723579,-3.88E+12,3327.831055,26.3063335,0,10
155,18.7473751,21.3505538,20.1816912,13.5679258,9.2939232,6.6379985,11.8232141,26.1550368,14.6902073,13.7957209,9.905775,7.3838207,0.5620806,-558112320,834.9119263,703.9454956,538.6947632,391.5102539,282.2495422,227.7020111,176.3700867,149.8128204,132.8829041,119.7855453,107.3482971,218.4974976,237.8741302,209.5698853,80.7061768,147.9146576,101.2014008,119.7813339,92.9223328,89.4824753,90.8035431,80.210762,151.7847748,180.0879517,173.7228546,161.9224854,122.4333038,122.4049835,99.317688,71.9399109,82.9729538,67.2651138,49.7234077,55.3936691,59.8380051,56.4982071,50.2387199,44.7026329,43.2859039,40.1478729,39.3533936,38.2150459,36.2437668,-3.88E+12,3327.831299,26.2956142,0,10
156,20.3489056,22.6093301,18.3864634,13.4872653,8.7947254,6.5905109,16.1875973,42.9970661,16.5520236,14.8664707,9.2037172,6.9787118,0.5609707,-465114656,823.2932129,688.8103638,533.2115479,392.1332703,283.317688,226.2701111,173.6331635,148.7674713,132.3205566,118.3154221,106.3059082,220.9621429,242.8303375,212.8573151,83.2797241,149.6868286,102.3274612,127.1953125,95.4174118,89.9544525,94.8936615,80.7710724,159.234848,202.0153809,188.7693329,174.1678009,124.034729,124.771431,100.4286957,72.7700348,83.9288712,67.3130875,50.2030983,55.8030968,60.1004677,56.5117493,50.3584061,44.8076401,43.2616463,40.1645432,39.3846359,38.2183151,35.9670906,-3.88E+12,3327.830322,26.2921181,0,10
157,22.0983135,25.5059771,20.4481235,15.3077726,10.1732974,8.3536129,20.8757351,37.3104213,15.9659235,17.2426079,10.5868683,7.0463886,0.5767111,-404292928,805.6514893,645.6954956,499.4579773,377.6606445,275.0408936,221.6712036,171.6634979,147.1552887,129.7706909,115.5666733,103.7589722,223.2814789,245.0111542,215.7692413,83.2465668,150.1586761,103.6415482,141.1472626,98.9209213,90.9567261,95.0378647,79.0689392,165.0278168,208.2260132,189.2810822,184.0775299,125.7948532,123.4207306,99.1544647,72.7647629,83.4945755,67.4021378,50.6167908,56.16008,60.3580894,56.4648209,50.5076294,44.9334068,43.2596626,40.2232895,39.3662262,38.2417145,35.8254585,-3.88E+12,3327.831055,26.3206787,0,10
158,23.3555079,25.9949301,17.1033452,11.8714361,9.1911688,7.0806107,18.479346,42.3555476,16.8405979,15.9189691,11.3492836,7.8224904,0.5745922,-365648000,786.0877686,601.9829102,478.0607605,362.0426636,263.1434326,212.7160339,166.3653107,143.1961823,126.1783829,113.3061447,101.8450165,225.93013,247.7476349,217.0595398,83.8141479,148.581955,103.938446,133.6255493,99.5830612,92.591156,97.3604813,80.2640839,173.4793091,221.8781281,195.96315,187.2639923,128.3793335,126.9683762,100.9393005,73.3184509,85.9584579,68.1257553,51.262989,56.438282,60.6602936,56.3704605,50.6351547,44.9679413,43.4023895,40.314949,39.3733101,38.2368584,35.9340134,-3.88E+12,3327.830078,26.3097267,0,10
159,19.2533336,21.3218714,15.9615144,11.2287694,8.0710285,5.411878,13.3164186,34.7689761,15.5263075,14.8722256,11.7241934,8.8666814,0.5790318,-307796480,757.9901733,573.5046387,465.3520203,355.944397,259.4226074,209.6056671,163.7591705,141.1520081,123.752243,111.5305405,99.7210083,228.1134949,247.1655731,213.5617981,86.0971985,144.6277008,102.236702,118.9134445,93.4507065,87.4480972,89.5704575,76.5076523,173.5055389,228.1358795,199.8192291,187.8729095,130.1558685,129.4160461,101.6449966,72.9542313,84.3602676,67.9495239,51.8980942,56.7406387,60.8392105,56.5907516,50.7518425,44.8853912,43.3996811,40.4515686,39.3705902,38.2554207,35.9481316,-3.88E+12,3327.830811,26.3103714,0,10
160,18.9341176,20.7100714,15.0270796,9.9881018,6.916882,5.0829485,13.0889835,35.8092447,16.338482,17.1692734,10.8084328,7.6842805,0.5966892,-329076224,735.8742676,538.4631958,452.1349182,348.1278992,253.1085815,204.6182251,160.1135254,136.6827698,119.7263794,109.6832123,98.2213135,226.7807007,244.7686768,207.213028,82.4556122,142.4976807,101.2061157,115.7939835,93.7236328,86.1585083,87.8300705,74.9313583,170.781662,224.7930603,202.0469818,185.5450745,130.9290771,127.334465,101.3816452,73.1040726,84.7187653,67.8701324,52.1872253,56.9228516,61.0526466,56.8964806,50.8980598,44.8206406,43.5370636,40.5590973,39.4820023,38.3538933,36.0093842,-3.88E+12,3327.830322,26.3291168,0,10
161,21.2657924,25.0643773,16.4362651,10.7618216,7.3047871,5.1389187,14.1159714,34.0782002,17.0559299,19.7496292,12.4632772,8.2803603,0.5974964,-324288672,730.8701782,520.0928955,441.7102661,339.6860046,246.2355957,197.4452057,155.5393982,132.7584991,118.1376953,106.5877533,95.5395126,228.773819,243.2092285,206.7784576,83.1313019,142.118988,100.7374649,114.839035,94.0775681,88.1336899,91.9519958,78.0503006,170.2113953,224.1515961,204.6415405,189.7753143,132.4266663,128.0406342,102.0317078,73.2579727,87.0862808,69.1809235,52.219986,57.0140877,61.2565231,57.1675415,51.0923195,44.8892212,43.8643112,40.6528435,39.5576057,38.3074646,36.0919838,-3.88E+12,3327.829102,26.336544,0,10
162,20.6849474,24.2409773,18.7256149,12.6700248,9.5314506,6.4240391,14.3620653,29.0903062,15.3008844,15.7469782,12.4619246,8.6250124,0.603954,-328637696,722.100647,515.2605591,441.9197388,339.0762329,242.5280304,193.9242401,152.7967072,131.2201233,116.1209259,105.084198,94.5833359,230.5270996,245.278183,211.6837158,82.6313095,145.808197,101.2395782,117.2255936,93.5788803,87.529335,89.5819473,76.6093216,170.0329132,221.9960632,206.1611938,193.2383881,134.2061768,132.1797943,104.4796295,73.9241943,89.1488724,70.358757,50.0539055,57.3798065,61.314209,57.3620491,51.2914696,45.1480217,44.2368889,40.8148499,39.6239853,38.4120216,36.0099983,-3.88E+12,3327.830078,26.3331318,0,10
163,19.2004864,18.7975539,14.9695807,10.957992,7.6874662,4.7534129,12.8855022,28.2184509,12.9140029,12.4391966,9.2503802,6.4755388,0.5789309,-438587264,736.0709229,516.164978,439.0515747,338.3331604,238.7121124,190.054657,149.943924,128.6704102,115.2257233,104.6418228,93.8578339,230.1413727,241.378067,212.5975647,83.4344635,142.0656281,100.515152,109.6530914,92.4651489,86.8299789,92.0225296,79.1455078,169.6080475,217.3218842,203.4558411,185.6846313,133.0516357,127.3589935,102.4256897,74.3875961,88.4458313,70.4900055,50.5523796,56.8243065,61.4431458,57.5310707,51.5307999,45.3755341,44.3278236,40.9395447,39.7742271,38.4761925,35.9620247,-3.88E+12,3327.832031,26.3228741,0,10
164,21.2989701,24.6352241,18.5445086,13.2981301,9.1093922,6.6616288,13.4462734,27.9625473,11.6298232,11.9464083,8.3718992,6.5684457,0.604963,-461137408,741.9366455,522.6929321,438.454071,340.653717,240.8813782,189.7062378,150.0328369,128.2957306,113.7794571,102.7525024,92.6277466,231.4805298,241.1285095,211.2879944,82.142189,145.9957123,101.4871597,116.5214539,92.2726288,84.3569946,85.7705994,75.4740067,169.6856995,214.2536926,198.1451111,180.5680847,132.6673279,128.6989899,103.2153625,74.7042542,87.3835831,70.067688,51.3463135,56.0382652,61.585598,57.6867447,51.6185837,45.6166649,44.4673233,41.030632,39.9545708,38.5716438,35.9049873,-3.88E+12,3327.830322,26.3404751,0,10
165,16.9903838,22.0608478,18.7143919,12.8586691,9.1492869,6.8529426,11.3922977,24.338613,15.809348,13.9640943,9.7675613,7.6270765,0.5786282,-513801760,760.6866455,536.6470947,436.5819092,337.5628357,244.7599945,190.5470581,148.3415375,127.6833496,113.1831436,101.8212891,91.7571487,231.1312408,243.3843842,213.7507172,84.045929,148.0891571,101.4538574,123.572113,95.7215729,89.7839584,92.9790878,80.8231354,168.9100952,213.8361053,201.8821869,180.3500214,132.9995728,131.2256775,105.429451,75.3073502,90.7234421,71.691658,52.1757469,56.2766228,61.7097511,57.775444,51.7241592,45.8025398,44.7401772,41.1735458,40.0704689,38.7179527,36.0711136,-3.88E+12,3327.828613,26.3502274,0,10
166,18.8262903,21.738036,15.1273185,9.3614691,6.8114042,5.2245783,12.848689,28.4497259,13.9359755,12.9331358,8.4756229,6.277348,0.5854893,-460959168,739.5463257,546.5167847,436.8093262,332.8200073,241.415451,188.611908,146.470108,124.6061249,110.7655258,100.258461,91.192627,230.3886566,242.2202148,210.2006683,83.5068207,144.7556152,101.0911026,120.6625061,93.9159393,89.2585297,93.3906708,80.4998703,168.7868195,213.1939697,202.9299164,177.9525452,132.0527496,126.9556122,101.9581833,75.3728485,89.966301,71.2851791,52.426403,56.8084984,61.7673073,57.9539375,51.8451767,45.9267159,44.9698448,41.1935158,40.1460228,38.9119415,36.3389244,-3.88E+12,3327.831543,26.3342342,0,10
167,19.7116586,21.0079889,18.1132665,11.265582,8.1147506,5.4155892,14.0879833,27.4990589,12.3086968,13.0973986,9.0551059,7.3447855,0.5869019,-360031712,730.6837769,518.7202759,422.6618347,320.6824341,237.833313,187.6453857,145.7323914,124.6324081,109.9599991,99.0195312,90.1215668,230.290451,242.705246,213.4306793,82.956955,143.8881531,100.4864578,118.174324,92.672348,87.5532379,89.3291779,78.3729935,169.6828918,213.0224915,201.743988,179.3069763,132.0539246,127.6959152,102.4509048,75.6853104,88.6215668,70.3444977,51.7574768,57.1691818,61.8864326,58.1904335,52.0062675,46.0978317,45.3354988,41.2375145,40.2430153,39.0643005,36.5952835,-3.88E+12,3327.830566,26.34412,0,10
168,17.9489797,18.9401537,14.7907805,9.8248174,8.7069867,6.6630678,14.1989273,30.9175198,14.6350315,13.3718276,8.6877196,6.6624633,0.6084945,-297159776,703.2127075,492.6940613,412.739563,315.5345154,234.1851501,187.3338013,145.2248535,124.7369537,110.770134,100.9821625,90.1668472,229.3012085,240.493988,208.8239441,82.549202,147.2415314,101.4143448,128.2743225,96.846283,89.6862488,91.1298904,77.7049942,170.6832428,214.0399323,202.8755035,177.5240631,132.2726898,129.7414551,104.8158646,75.7880478,89.3191528,70.4417648,51.8776245,57.4638824,61.9283943,58.3392754,52.1529503,46.2218208,45.7481766,41.2264175,40.2665787,39.1367836,36.8433533,-3.88E+12,3327.830322,26.340044,0,10
169,16.8545926,18.0434244,13.9468988,8.2040799,6.3234682,4.3888108,12.9538336,27.9681765,13.9893609,13.067144,8.0550645,5.6905509,0.6037522,-376341120,708.6416626,487.9090576,407.0395813,310.2593384,229.4333191,186.2058868,147.2494202,124.8210907,109.9358368,99.9925919,89.4126587,227.4259338,238.3287659,205.0185089,82.9209213,142.530777,100.0756149,115.2095566,91.6928406,84.9060059,85.2289963,74.4652023,170.5038757,212.1356812,201.9064484,175.693924,130.8662109,124.5262756,102.5479889,74.9816284,84.2311554,68.8367767,52.3809891,57.9269676,61.9029121,58.4691238,52.2299881,46.1604767,46.0455399,41.3111725,40.2701759,39.20644,36.8458405,-3.88E+12,3327.830566,26.3519917,0,10
170,16.2908102,17.7457773,14.9658909,9.7754066,5.2216558,3.7248169,12.5304817,25.7492499,13.5012425,15.0343509,9.754374,7.0399621,0.5985054,-319377600,684.5089111,476.0071716,397.7234802,306.3240662,226.0965424,182.2126007,145.6145935,123.4321213,108.9966736,99.4032669,89.9714813,226.5896454,236.7569427,202.5686493,82.8004379,137.9811096,99.455246,111.7168884,90.7313004,84.2426453,84.8556595,73.6306458,170.379837,211.8566895,205.8027344,181.4871521,131.8317413,126.0116196,102.1667633,74.9562531,83.8754196,68.3879929,53.2482643,58.1547775,61.8572617,58.6141014,52.305233,46.2360687,46.1841698,41.3892593,40.340168,39.3377151,37.0151711,-3.88E+12,3327.83252,26.3488884,0,10
171,16.6467585,18.5291303,15.4838427,9.1608811,5.7469102,4.0885859,12.319436,24.3175027,11.8891005,11.6113057,8.6167953,6.051547,0.6008261,-381904960,695.9488525,467.1002197,390.3634338,304.1765442,225.5375061,179.9557953,142.6770477,121.3636246,108.0862427,98.2673492,88.4706192,226.7937164,236.1843262,202.4019623,82.5166855,135.4918976,98.8321915,109.2224731,87.3745804,81.1002121,81.3710556,73.1287003,170.2554932,209.7120209,202.5487823,179.9046631,131.9485931,124.8763046,101.4341965,74.4308243,83.5902557,68.5075989,54.1856422,58.536499,61.8715973,58.7046776,52.3506432,46.3684998,46.066227,41.4328117,40.4545975,39.4224129,37.1916618,-3.88E+12,3327.83252,26.3390713,0,10
172,16.8678636,19.1263185,13.7490348,10.6952316,7.7915454,5.4332361,12.6389041,27.6273626,12.1117568,13.2319001,10.0600501,7.0689211,0.6063756,-432176384,691.9310303,457.4283752,376.5053711,297.2211609,223.6303864,177.523056,140.0470123,120.0138626,107.4923477,97.6738663,88.1713486,226.7733765,236.4452515,202.5855408,82.9172592,139.8256073,99.491127,108.1641769,86.6714859,80.019928,78.3821716,70.349205,170.3479004,209.2605896,198.2609863,177.357132,132.6314545,125.9836349,100.096489,73.7331543,80.5740356,68.2409515,55.0525322,58.4383125,62.0208626,58.697773,52.3500061,46.3711891,46.1267738,41.4142914,40.4595375,39.5172768,37.2429771,-3.88E+12,3327.832031,26.3187771,0,10
173,15.8455194,18.8373302,12.9529665,8.4990718,6.3949399,4.8878477,12.2200908,26.524467,11.3471083,12.0276353,8.5869546,6.7762366,0.5851866,-429353792,675.4249268,450.4934998,370.7318115,289.4941711,214.9693604,171.2936554,136.8458862,118.1467972,105.9251175,96.6081238,87.892952,225.5491486,235.7004395,200.1793671,82.5439301,139.2041931,99.5899963,107.6765213,88.7902832,82.9975128,85.6632385,72.6073914,170.362381,209.578476,197.5765686,176.9082947,133.3610992,128.3067169,101.3434753,74.3410797,82.526886,68.5124588,55.4367485,58.0400047,62.2284622,58.926754,52.4216309,46.3637733,46.144577,41.4857597,40.4468613,39.4889221,37.3484039,-3.88E+12,3327.832031,26.3406754,0,10
174,15.1630085,19.2702714,14.1835055,7.9483548,5.7700962,3.937716,12.0773765,24.8290755,14.3015354,13.7003531,9.1792023,5.7999605,0.5772156,-400311424,665.8782349,436.0334167,369.3029785,289.8736267,213.3884583,169.7353821,136.1665955,117.2860565,104.401413,94.3562164,86.0163956,224.4657898,235.0631256,197.8319397,82.669899,134.252243,98.9820786,107.3257294,91.0292282,86.7030792,92.7744827,75.7210007,170.1999664,209.2846222,197.4300385,177.758728,132.5627289,123.850647,99.7217484,74.4588394,84.5314713,69.3819885,55.5839081,58.2237625,62.3163261,59.2746544,52.5394554,46.4866028,46.0834351,41.6041756,40.5039444,39.4826355,37.3402367,-3.88E+12,3327.832031,26.3516769,0,10
175,17.7285856,15.7477538,12.050356,7.2533323,5.0274088,3.4614005,15.0811837,33.9311318,13.525331,12.8403989,9.6548771,5.9940256,0.5945703,-330929632,652.4297485,433.0047607,358.2626953,282.0734558,212.9889679,171.4863892,137.10289,119.1820831,105.1043549,94.1525803,85.1773758,223.9308167,233.1473694,199.7315063,82.4287796,132.2813873,97.9749985,104.782959,88.6191864,82.0581055,85.9507751,73.7008667,171.4906616,211.3960724,198.2786713,178.6680145,133.2476654,123.1468735,98.5642395,74.0507889,80.052536,67.8807373,55.1865005,58.1516571,62.5158577,59.4900169,52.5915565,46.5560074,46.0152397,41.7021027,40.5777893,39.5061913,37.2400932,-3.88E+12,3327.830811,26.3524837,0,10
176,17.3960985,14.995789,10.6179557,7.2363167,4.9136871,3.0766521,16.216594,30.2614586,12.0440484,12.4396898,9.0054842,6.6117652,0.6105125,-234170544,638.7789307,421.5764465,351.0292053,277.2397156,209.615097,170.5467377,135.6822968,117.9572144,104.9073105,94.6046982,84.6729279,225.1801147,232.2470856,195.9039459,82.365448,130.0379791,97.0067978,100.5271149,86.7598724,79.4193954,80.6533051,72.4719849,173.693634,216.9837036,199.1654663,177.3062744,133.2557373,123.5062027,98.4726028,73.8566132,80.3905258,67.9432755,54.2918701,57.8329811,62.6695786,59.4364433,52.604641,46.5717468,46.0473022,41.8581848,40.6409302,39.5511284,37.2982025,-3.88E+12,3327.829834,26.3398132,0,10
177,18.4504355,17.4389302,11.6692332,6.8444667,5.0356527,3.2198724,14.8043282,28.0561362,10.0754612,9.4550075,7.0063313,5.0166387,0.6158601,-236418048,614.7011108,402.9223328,344.8261414,275.9645386,206.1826782,167.0967255,132.4482727,115.7451096,103.6778793,93.7240295,84.1595459,225.2297058,231.4821472,192.8724365,82.4410324,129.0239716,96.4713364,103.3127594,88.588089,83.5016708,87.4889755,76.356575,174.6181946,215.7482147,195.0573273,172.5789948,131.8275604,119.7183304,98.6993103,74.2954865,84.2258911,68.9019547,53.3740921,57.4337959,62.806572,59.5203247,52.6843529,46.5646744,46.0899239,41.9519157,40.7403946,39.6137733,37.344902,-3.88E+12,3327.831299,26.3443127,0,10
178,16.5052797,16.714836,12.474526,7.7181532,5.659466,3.4942708,12.741023,22.6357157,9.9239313,10.6370746,7.7983337,5.3283648,0.5915433,-285105760,613.9865112,394.0756226,336.7709656,273.9717102,203.7901611,162.9371185,131.0015564,115.0055389,101.8382721,92.2221069,83.4878616,226.1527863,232.0343323,195.4199219,82.3776398,131.553009,96.1144485,100.1019669,85.3418121,79.7578125,81.1576691,73.1646957,174.4305573,213.3426819,193.0189362,172.2583008,131.5440826,118.5075226,97.0571442,73.4889297,79.8957977,67.367981,53.8499374,57.0287819,63.0307426,59.757431,52.8623772,46.6278343,46.1675491,42.0405807,40.8373909,39.7675743,37.3394127,-3.88E+12,3327.831543,26.3323498,0,10
179,15.9474219,17.215695,12.5417106,8.4486794,5.2822338,3.3507475,12.6658837,22.8827062,10.4402074,11.1195039,6.8385306,4.6365218,0.5959829,-355634752,624.210144,400.4776306,335.7680054,270.7474976,200.7328339,161.595871,130.6296997,114.1829681,101.0207672,91.3770218,83.5746231,225.3307648,231.2744293,192.4652557,82.4508667,130.5709991,96.0939941,97.8744278,82.9975357,77.4327393,77.9592285,71.3714447,174.1025696,210.4089203,191.4875641,169.7332458,130.569046,116.6281204,95.9398041,72.9141541,77.9052353,66.9497833,53.0318108,57.231163,63.2274246,60.0902519,53.0744209,46.8582993,46.3472214,42.0418777,40.9012833,39.8636169,37.4741669,-3.88E+12,3327.830811,26.321207,0,10
180,16.5946223,23.089083,15.5860802,10.2621514,5.9447639,4.1038849,13.0335116,33.981562,15.4034234,16.9418706,10.1453454,6.39247,0.6186853,-308251136,621.6229248,403.145813,341.5310059,268.3724365,202.1429596,164.2287292,134.1039581,117.2240677,103.7478485,94.0257416,85.3134003,225.174881,233.440094,197.5291595,82.382019,130.1240234,96.4356995,96.7761307,82.098587,76.4859085,73.8900299,68.7095795,174.4366455,215.1135254,195.1074524,176.6807709,132.017395,118.6137161,96.9381256,72.9022217,77.5375748,66.3491211,50.7154541,57.7877617,63.3950691,60.4598045,53.2369576,47.2547989,46.4782753,42.0189819,40.9904938,39.9357681,37.3285484,-3.88E+12,3327.831055,26.3070335,0,10
181,19.0926593,19.6934715,14.3334024,9.3832294,5.6239141,3.5350935,16.1931445,41.141002,16.7045302,16.570594,9.9403495,5.9825213,0.6306924,-187100320,609.657959,398.9095154,333.6935425,263.0469666,196.7901917,158.6589813,131.2074432,114.3180084,102.2968674,93.193306,84.250412,226.4800262,233.6348267,197.7755127,82.6747208,129.4677124,96.0972519,96.8658218,83.5580826,78.2547531,77.3718414,69.7258072,175.9156647,225.5406494,201.5907135,180.4675903,133.0916595,118.7238235,96.4181519,73.1590424,77.7001801,66.394783,48.6654816,58.0934906,63.635025,60.8528214,53.2813873,47.2853394,46.4346733,42.0306625,41.043541,39.9702263,37.3769226,-3.88E+12,3327.830811,26.3068047,0,10
182,22.2945354,19.499189,17.9973462,10.068926,5.5622321,3.2828106,18.1293683,44.3933951,16.8233453,16.4237606,10.2663986,7.0299652,0.6132367,-147333344,602.8725586,410.6257324,336.9411621,264.0073242,194.0264587,156.2267609,127.371727,110.6639175,99.423912,89.7849731,81.2116089,228.7429199,235.155304,204.3056183,82.3876801,128.7799835,95.5914993,95.7144241,81.8283997,77.1915359,76.9993515,69.9260635,178.9199677,234.8577881,206.8911896,183.8874664,134.0065308,121.9286652,98.7747574,74.4086533,80.6838226,67.5592957,47.2088776,57.9708939,63.9511948,61.2011261,53.4898682,46.8734512,46.3449364,42.0671234,41.1042633,39.9788055,37.3993492,-3.88E+12,3327.830811,26.3313408,0,10
183,21.0292836,22.5516948,20.6738146,12.5226107,7.8259932,4.7368264,14.2601986,41.1954196,19.0813206,17.2230411,11.9124514,8.3597794,0.6005234,-178643808,611.4924927,422.0596924,334.9441528,260.3279114,192.0829926,154.6324921,125.7731857,109.8646088,98.7667694,88.8796082,80.5832977,230.8366394,238.6893158,220.7657776,82.6342239,135.4245911,95.9851532,100.6183777,84.2918243,79.4495468,82.5603027,70.480484,180.694931,244.9406586,217.6362305,192.4492798,136.0935822,128.3138123,101.704895,75.1495667,83.1705017,68.4570465,47.8409348,57.8102455,64.2797089,61.4680023,53.8431854,46.7135086,46.1768303,42.1138763,41.1376686,40.0066566,37.4807243,-3.88E+12,3327.832764,26.2942257,0,10
184,21.2020441,23.9541538,15.7724135,12.0294851,9.0396871,6.9999499,15.0473962,42.4231006,20.5922256,18.4822245,11.7345066,9.4100003,0.5864983,-251008800,670.6967163,478.7986145,355.4837952,270.6047058,194.4752502,158.4032593,128.8360291,112.0427322,101.23172,90.6718826,81.8943024,233.3869171,241.1214752,218.6369171,82.7383881,141.1757507,97.8335876,122.7603531,93.5272522,90.0534058,98.1544037,79.6273193,181.5406342,250.5054474,228.7937317,197.1766357,138.1226349,132.6166077,106.4012451,75.7540894,86.2976608,69.7574615,50.206562,57.860981,64.6005096,61.670166,54.0795326,46.8417244,46.1422539,42.2000923,41.1994133,40.0587769,37.4832535,-3.88E+12,3327.830811,26.2990475,0,10
