Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
157,6.8252386,7.2293654,6.5596675,5.3506919,4.0082563,2.466432,5.9961358,9.050536,4.111594,5.0158023,3.52098,2.3100411,0.4308102,760.638855,834.1263428,633.907959,493.7842102,351.6870728,245.7611237,189.3750153,148.4206543,125.5488205,108.6457138,99.0153885,86.0953751,111.2755661,119.8314285,112.8264542,94.5237732,82.4861069,64.9682388,70.193161,60.6534424,59.6526184,64.5227661,59.3712807,98.2580338,99.9578934,94.7267838,86.6263351,72.2559357,64.5627899,57.7013206,51.8823051,58.3654671,51.6350365,38.4842873,41.2637253,43.2795982,41.8413086,37.6454544,34.8575211,34.5559158,32.6040878,32.3991089,32.2940636,31.4367828,-3.88E+12,3328.057373,26.2603264,0,10
158,6.613376,6.7366241,6.31768,5.6748066,4.4995046,2.8145233,5.2669316,8.1556939,3.9094455,4.7555141,3.902568,2.6638966,0.4274805,761.4036255,819.0405273,651.6952515,508.6289673,349.8812561,244.362854,186.2462769,146.9332733,124.9294434,109.2684784,99.7472534,87.7577515,111.2787476,119.8391037,112.6906357,94.9542542,83.4699173,64.9904861,67.725914,59.8137817,58.1462975,61.3530693,56.9645386,97.9267502,99.6537094,94.502327,87.0579834,72.5781174,64.9513931,58.0143509,51.9519539,58.7823486,51.8498955,38.8062592,41.4486198,43.3994751,41.9319916,37.7121429,34.9592552,34.7419128,32.6305733,32.4030838,32.3536186,31.555027,-3.88E+12,3328.056397,26.2280788,0,10
159,6.6965569,7.2799654,7.0045926,5.562569,4.0505063,2.6311619,5.5823654,8.6677359,4.0679742,4.6247944,3.3210563,2.5267181,0.4137581,769.0523071,830.0112305,656.5811768,530.4307251,370.7150879,256.9011536,194.4241943,148.7893372,125.6804657,109.6808243,99.9916,88.1253128,111.1350937,119.4987793,112.5118179,94.888237,83.5061874,65.1009216,66.2651978,59.2365761,57.4415207,60.8835831,57.8342056,97.8628998,99.6510544,94.4042892,87.0443268,72.5868454,65.4083099,57.9046097,51.7128868,57.3766212,51.6488495,38.9983711,41.5103416,43.5108681,42.0808144,37.7751808,35.0041275,34.8848953,32.7494278,32.4833565,32.4267769,31.57938,-3.88E+12,3328.055664,26.2434788,0,10
160,6.4830354,6.760436,6.4291419,5.2651229,3.8252711,2.5828411,5.6870057,8.5457653,3.9460666,4.6188751,3.1882528,2.210787,0.4195094,755.7921143,845.2260742,670.8973389,528.3096313,377.838562,266.156189,205.2167358,154.8518677,128.2340393,109.9393845,98.9568634,87.2079544,111.370697,119.42939,113.0525818,95.1151962,83.4305725,65.2004166,66.0688248,58.9304848,58.0262833,62.5983696,58.6208038,97.8839111,99.7657928,94.6197433,87.1563263,72.5171738,64.9909744,57.7618141,51.4017944,56.1841278,51.234642,38.8856773,41.5531578,43.6319923,42.1608429,37.7994576,35.0573158,34.9889984,32.9054909,32.6121254,32.4973717,31.6586857,-3.88E+12,3328.059326,26.247261,0,10
161,6.9510766,7.5397301,6.9919858,5.3290951,3.7199405,2.5452752,5.5589158,8.4721137,3.9276747,4.4463909,3.1071844,2.0683721,0.4290949,749.026123,841.2910767,666.5409546,533.3002319,384.46521,273.8569946,213.7972107,162.1257935,135.650528,115.0747147,102.61026,89.7643661,111.4124222,119.838089,113.1988449,95.1205215,83.6223373,65.2920074,65.0649185,57.7614441,56.4090309,60.568676,57.5486832,98.033783,99.8460312,94.6545334,87.0132904,72.5488815,64.3799133,56.9816132,51.0778847,54.7074814,50.3912621,38.3457222,41.591301,43.7789001,42.2681999,37.8959694,35.1750908,35.0898895,33.0174408,32.7369232,32.5884132,31.7498055,-3.88E+12,3328.057373,26.2500744,0,10
162,6.7524849,7.4436713,7.4253804,6.1190124,4.3653204,2.774155,5.4782293,8.6323175,4.1155002,4.7152294,3.2881724,2.2214186,0.4288931,735.7232056,829.4746704,618.0108032,518.3197021,372.3341675,267.1534729,217.8165436,165.6671906,136.0339661,116.518013,101.2673645,87.6111526,111.4152298,120.3163223,114.2190399,95.3012695,83.9360123,65.4269333,65.385643,58.8090706,57.36166,64.2904892,60.0651588,98.1143646,100.003418,94.8488464,86.8071289,72.5168152,64.1689911,57.0779076,51.5170822,55.9906616,50.8853798,38.2514648,41.6104889,43.9176559,42.4574509,37.9816742,35.3052444,35.1908073,33.161293,32.8440971,32.6952477,31.815773,-3.88E+12,3328.057129,26.2619877,0,10
163,6.5910996,7.1876948,6.6528343,5.4742187,3.9442924,2.7738521,5.460327,8.0372416,3.7278049,4.4605317,3.1762489,2.1396192,0.4241508,728.3712158,843.5151978,636.954834,522.5172119,378.5702515,267.5531006,220.1620789,166.414917,133.9426422,115.9221725,101.1441879,86.9129715,111.6180649,120.4796753,114.7125778,95.7658081,84.4325714,65.6129227,69.5648422,60.0706367,58.4878769,66.4220123,61.1372375,98.1245575,99.7169647,94.9838943,86.8572922,72.5115433,64.0440292,57.5143509,51.9894295,56.757309,51.2540894,38.5399208,41.6974564,44.0764771,42.6359062,38.053215,35.3728752,35.3153229,33.2728996,32.8919945,32.7844543,31.8325424,-3.88E+12,3328.058594,26.2746792,0,10
164,7.195406,7.9204478,7.1837003,5.6237598,4.0586766,3.0709718,5.824677,8.9879087,4.0834364,4.6790554,3.1224005,1.9829232,0.4134554,733.7421265,832.4813232,630.0369873,512.5063477,377.9375,266.0964661,217.2951202,164.7121735,134.1358032,114.7872238,100.4143372,85.9944611,112.2308884,120.876152,115.1159744,95.9733505,85.174614,65.8805542,70.1869736,60.4512634,59.0157433,65.333786,59.4062691,98.3867874,99.9343109,95.0277634,87.0644226,72.4987335,63.8031807,57.2375793,51.5650101,55.4933205,50.6886139,38.9620743,41.7749138,44.262188,42.8067055,38.1947327,35.4058571,35.3992043,33.2766838,32.9273071,32.8370476,31.9163666,-3.88E+12,3328.058106,26.2716961,0,10
165,6.8302153,7.6947772,7.3718786,5.7890076,4.0621361,2.7508278,5.9961358,9.4338051,4.2890028,4.9472362,3.2986546,2.1320026,0.4288931,735.1519775,818.5819702,621.5552368,510.197113,370.9934082,259.203186,208.6669769,160.4712982,130.9485016,113.4163971,99.4482574,84.3493652,112.9536591,121.3072739,115.5297089,96.1626434,84.89431,65.7570648,70.7527466,62.5850258,62.5988579,72.7564545,63.9123917,98.8067169,100.3592682,95.5035858,87.4781265,72.7204361,64.0615158,57.4972992,52.3885384,57.750515,51.1013298,39.2794266,41.9057579,44.4391365,42.9597931,38.3532104,35.4764595,35.4192543,33.2731476,32.9763031,32.8594093,31.9845886,-3.88E+12,3328.055908,26.2688904,0,10
166,7.0733598,8.1163537,7.6332375,6.1113226,4.1247014,2.5242958,6.3309849,9.8459251,4.568788,5.3380796,3.6017948,2.1710378,0.4382767,748.211853,830.8868408,625.875061,513.68396,367.2752686,255.9703217,204.7795715,158.7739105,129.5242615,112.4616547,99.5836716,84.6718521,112.6405411,121.7355728,115.9421387,96.3741531,84.6820221,65.50737,69.215065,62.0213165,61.3215141,68.495903,61.698349,99.2991257,100.795105,95.8992538,87.6007156,72.8589783,64.0706329,57.5491295,52.4043465,57.1107407,51.1541176,39.2655525,42.0247726,44.6224632,43.1274643,38.5132446,35.5531387,35.4244232,33.1902008,33.0092545,32.8612137,32.0836983,-3.88E+12,3328.056885,26.2707024,0,10
167,7.2404327,8.1580243,7.5586734,6.1361916,4.5187158,2.937143,6.1925571,9.7746192,4.5857151,5.1919038,4.6663359,2.8463781,0.4394875,765.3922729,847.3551636,646.2501221,512.5658569,362.3009033,252.1782684,202.8833923,157.3239136,129.7223663,112.5064316,100.8383179,86.6137314,113.5948944,122.4213486,116.0406265,96.6029053,84.9094772,65.6463165,69.0487061,60.9343147,60.0235901,64.7915268,59.6137085,99.7262344,101.2552643,96.2900848,88.3421097,73.8723297,66.866478,58.363327,52.4004707,57.4608192,51.2903023,39.325058,42.1659927,44.8011932,43.2819824,38.6313515,35.6480408,35.4309769,33.1603928,33.0173302,32.8835487,32.07938,-3.88E+12,3328.057373,26.260704,0,10
168,6.7723915,7.5865419,7.2421217,5.7616844,4.246299,2.9719066,5.925283,9.2698485,4.3212294,4.6866191,3.3978134,2.4068357,0.4268751,766.8164673,834.96875,640.0401611,505.3182678,354.899353,251.1573029,200.3962097,155.7942963,125.9160156,109.2274551,99.8090439,88.0807266,113.6517258,122.4598236,116.2234421,96.9483719,85.6853409,66.1040344,75.7669373,62.1699409,61.1831589,66.3489609,60.4713631,99.9885864,101.5417862,96.4349213,88.4016037,73.680542,66.6301727,59.4712372,52.7283287,58.8546104,51.6276321,39.6998825,42.3572083,44.9492683,43.4347878,38.7910271,35.7281342,35.4897232,33.2267494,33.0559578,32.9229469,32.0571976,-3.88E+12,3328.057129,26.2655964,0,10
169,7.2200522,7.9385772,7.2113735,5.3575636,3.6488368,2.5813264,5.9797464,9.3655486,4.2807021,4.6182174,3.068214,2.2453792,0.4223346,731.1728516,831.5360718,641.0083618,501.1784973,363.1058044,257.0681152,201.5857697,156.7028351,126.7899857,108.9465942,98.8019028,87.8594666,113.6322556,122.5744019,115.856514,96.9179687,85.4079285,66.066803,74.7625046,62.700695,61.7113419,67.8620071,61.4009933,100.1091156,101.536087,96.5317001,88.1667175,73.527832,65.9555588,59.2184219,52.8230476,58.6391411,51.9152527,39.8966064,42.5065842,45.0830727,43.5900307,38.9512825,35.8181725,35.5153809,33.3210831,33.1529732,32.9734535,32.0386276,-3.88E+12,3328.058106,26.2491951,0,10
170,7.2816678,7.7250831,7.2149096,5.5470259,3.7698456,2.7924079,6.05186,9.237714,4.1923231,4.70931,3.1284025,2.5763848,0.4260679,711.8258667,830.1958618,644.7977905,496.9727783,360.5411987,254.1487274,197.1051178,153.3996582,124.353569,108.5270081,99.5756531,90.2443008,113.7995453,123.1512222,115.4031754,96.7790527,84.4871826,66.0569916,78.6090012,65.8627472,61.8844795,71.7452774,63.4022522,100.2217941,101.4992599,96.5686569,88.0437698,73.3666,67.4152527,59.3008995,52.9741287,58.5880852,52.1591339,39.8430099,42.6242256,45.2416153,43.7618713,39.1147575,35.931675,35.4514809,33.4422913,33.2322426,33.0670052,32.130764,-3.88E+12,3328.058838,26.2387257,0,10
171,6.9107895,7.5970948,6.9904484,5.5957822,3.9637981,2.7127316,6.0079867,9.4176206,4.2282932,5.0268189,3.5450723,2.4480923,0.4275814,723.7174683,828.4974365,648.1555176,508.984436,359.6099548,252.9348602,196.6517029,153.6308136,127.7787247,110.0560608,99.6727676,89.1198883,113.9604645,123.6646194,115.662674,96.6821289,84.2272949,65.9311218,77.7465591,65.5364685,62.7440033,74.6024323,65.9905853,100.3499146,101.6772766,97.0062714,88.627121,73.5668335,66.5050278,58.2896881,52.6603622,57.9519882,52.1251793,39.75877,42.7179832,45.4108276,43.9395638,39.3068542,36.1206818,35.4885635,33.5457954,33.2416534,33.136467,32.2434883,-3.88E+12,3328.058594,26.2542362,0,10
172,7.0053457,7.7069537,6.9904484,5.2345276,3.8089305,2.7720344,6.1428844,9.5001853,4.1615614,4.5692181,3.2906239,2.3351918,0.4185004,732.151062,822.3075562,654.3198242,520.1464844,375.196106,256.8603516,199.0422974,156.1814728,129.6443481,111.4843903,99.5196991,87.0419235,114.2664413,123.7148666,115.9513474,96.8186798,83.9745026,65.9396973,74.9090576,64.1580048,62.6695824,70.9303207,62.3428421,100.6505127,101.9776688,96.9322968,88.8642197,73.6674347,66.5359802,58.0727272,52.6479416,58.4535255,52.0939178,39.4239922,42.8192673,45.5979233,44.0998688,39.4464493,36.2689781,35.6335297,33.6651382,33.2466621,33.1947708,32.2278442,-3.88E+12,3328.055664,26.2615433,0,10
173,7.0617476,7.6455301,6.9377155,5.4522947,3.8179841,2.9723611,5.8052618,9.1980735,4.1275445,4.4777965,3.0052359,2.0184674,0.4153725,722.8799438,838.4204712,651.491394,517.5505371,371.6933289,256.7070923,204.1049042,158.1215973,132.9952698,115.5539474,102.7780609,89.8374405,114.99263,124.0303268,116.0043945,96.9091873,84.4684296,66.0408096,73.8312454,64.8679123,63.288517,69.8402481,61.1635857,100.8592911,102.1603088,96.8126678,88.4823303,73.5396347,66.0514145,57.881916,52.5772285,58.2600784,51.9895706,39.0622978,42.9328613,45.7753983,44.2453346,39.5368576,36.241848,35.7972298,33.7384071,33.3308792,33.2275925,32.3008919,-3.88E+12,3328.057373,26.2515297,0,10
174,6.7849516,7.4244595,7.1521835,5.9984306,4.3645107,3.2351715,5.7505463,8.8966654,4.2183648,4.9482227,3.4519154,2.4200061,0.4290949,712.0822144,852.6467896,671.5787964,525.3734131,376.4703064,266.2551575,208.0016022,159.3523865,132.7917938,116.0807114,104.0708237,91.2765274,115.2860794,124.169548,116.0547256,97.0548935,84.7199783,66.672142,73.2673569,64.4523621,62.9151306,67.3543549,59.5779686,100.9143677,102.4034271,96.6973267,88.5014877,73.5151215,65.5993271,58.6995354,52.7463913,57.908165,51.9024506,39.1854782,43.0519104,45.9141579,44.3780365,39.6144638,36.3047562,35.94133,33.7748222,33.4277153,33.2850685,32.3452721,-3.88E+12,3328.054932,26.2587662,0,10
175,6.7415837,7.2244948,6.7988878,5.4876349,4.1177088,2.7905901,5.557403,8.3158976,3.7899794,4.4870045,3.1969598,2.2676737,0.4236463,727.5292358,859.310791,677.5747681,510.8144836,373.4978333,264.0021362,208.1129456,159.7868042,134.9386597,117.3518753,105.4440765,92.3816528,115.4051819,123.8221741,116.4689331,97.5056458,84.7997437,66.7111511,72.7071609,64.3298187,61.5730705,65.0136871,58.024437,100.8782883,102.5287781,97.143158,88.5364838,73.5804977,65.5432816,58.3939095,52.7933693,57.0450478,51.3542747,39.3251114,43.1583405,46.0536919,44.4929314,39.6354485,36.3303032,36.0723648,33.757309,33.4473267,33.3568344,32.452034,-3.88E+12,3328.056152,26.2603779,0,10
176,6.571667,6.8610947,6.5181576,5.1914977,3.7377532,2.3970561,5.5672367,8.5080013,3.9742242,4.4958835,3.107438,1.9752272,0.4102266,712.0735474,842.083374,671.8204346,499.2456665,377.8189087,270.3905334,209.6127625,162.2416382,135.537262,114.3546677,103.2552795,91.4542313,115.0441132,123.296814,116.1166611,97.4717331,84.7740707,66.356636,69.3492126,62.7942581,60.504097,63.3186684,56.8605347,100.9203873,102.5516968,97.3404465,88.6738968,73.5137863,64.6590424,57.4603119,52.6342659,55.9080238,50.8597984,39.7156334,43.2903328,46.1653214,44.5910225,39.6898994,36.4021492,36.144577,33.7487106,33.4285927,33.4052544,32.5354233,-3.88E+12,3328.056641,26.2645512,0,10
177,6.4574412,7.1092242,6.7593765,5.6698983,4.0876039,2.7699895,5.6027891,8.4892365,4.2198297,5.1075527,3.6163347,2.3701807,0.430003,713.7246094,860.3260498,681.0782471,529.0502319,397.5695801,288.0579834,219.8409729,165.3448944,138.1496887,114.9178848,104.2870636,93.4720993,114.7686691,123.4209976,116.1889496,97.4909592,84.8130264,66.3218155,66.9951859,60.8987694,60.790451,66.5568008,59.1230507,100.9647446,102.7431259,97.5956573,89.158905,73.8020325,64.6029205,57.2832947,53.4736938,57.7680473,51.4164162,40.0225449,43.4795761,46.3170013,44.7054749,39.7969246,36.4627914,36.2212982,33.769371,33.4608955,33.45895,32.6173286,-3.88E+12,3328.055176,26.2513828,0,10
178,6.8932528,7.4020007,7.0421053,5.7986607,4.2663199,3.0115175,5.8544302,9.102608,4.2862359,5.1026199,3.7051803,2.4169118,0.4265724,728.9509888,879.7675781,686.0064087,536.4291992,394.9367981,291.4982605,229.0853119,170.0909424,142.0288696,118.8360825,107.9264297,95.5941772,114.5537643,123.6288681,116.0239487,97.721077,84.8034515,66.4660263,66.0706024,59.7581139,59.3482437,62.4182816,57.3525581,101.1035461,102.9507599,97.8205948,89.1853409,74.1092834,64.7614746,57.1010323,52.6937256,55.6946297,50.9865913,40.3598557,43.6125946,46.4830475,44.8566017,39.8591423,36.5585136,36.2904587,33.8218079,33.5235023,33.4896812,32.6777496,-3.88E+12,3328.055664,26.2785358,0,10
179,6.7174115,7.2453301,6.8280985,5.6154156,4.0907689,3.0634737,5.6257344,8.9644528,4.1905328,4.9261895,3.5437197,2.3970769,0.4323237,728.8791504,866.6505127,682.1491699,543.5042725,394.8734436,280.2532043,220.1605988,165.4865265,136.891037,115.5418243,105.2689362,93.6493835,115.0991211,123.945961,116.4905319,97.9382935,85.3941956,66.7412415,68.2951889,60.8167191,60.0975189,63.1746559,58.3785324,101.330246,103.2799835,97.9352493,89.5277557,74.3435516,64.6593933,57.0255203,52.3857384,56.1073799,51.0497551,40.5345955,43.7411385,46.6249695,45.0121613,39.9463196,36.6396332,36.2062645,33.921833,33.6078453,33.5549126,32.7205048,-3.88E+12,3328.054932,26.2694302,0,10
180,6.682575,6.8960006,6.3565763,5.0673164,4.0000124,2.7571897,5.6781806,8.5408395,3.9693414,4.666559,3.3286644,2.2954426,0.4304066,741.3848877,856.7496338,687.7290649,539.5496216,407.1221619,286.8615723,224.0912018,168.0923004,137.9358978,116.3017654,104.232048,90.7908096,115.1167831,123.7374649,116.2464218,97.6448669,85.4490967,66.5968246,66.4381714,59.4857101,58.5120125,62.2060547,57.3751717,101.2598953,103.232872,98.0269165,89.7657013,74.5160675,65.0017014,57.2690506,52.0649986,56.2435493,51.0798759,40.7721367,43.8880997,46.7697029,45.1378555,40.0296173,36.6727333,35.9857597,33.958374,33.7389221,33.5806122,32.8378296,-3.88E+12,3328.05542,26.2526321,0,10
181,6.182541,6.4097537,5.9161098,4.8994508,3.8090777,2.6621387,5.3087877,8.0857953,3.8542697,4.715065,3.3894445,2.31258,0.4119419,760.8422241,868.0423584,701.6469727,564.3193359,419.6867371,286.8650818,220.0014954,166.1059723,136.0783539,114.1077194,102.1996613,89.1912613,114.7485199,123.1080017,115.6151276,97.3713989,85.2223434,66.4942474,65.2959595,58.1660767,56.3439484,59.2153664,56.0360298,101.1869507,103.1395493,97.9382095,89.5634003,74.5976562,64.7687836,57.3697281,51.6887779,55.1382904,50.7551575,40.7849922,44.011261,46.9203415,45.2523994,40.1170082,36.6994781,35.9788399,33.9004745,33.8036079,33.5496635,32.8995895,-3.88E+12,3328.052734,26.2667885,0,10
182,6.2958189,6.5721065,6.0615483,5.1199994,3.9229466,2.7788508,5.47243,8.1425586,3.8529677,4.8069798,3.5451568,2.5240205,0.4131527,754.2306519,858.1307373,706.9209595,570.1237183,424.7822876,291.7724609,217.8593597,164.4200745,132.5861511,113.9463425,103.4601669,89.8111496,114.5411072,122.9797897,115.5049362,97.25634,84.9429398,66.4909592,65.0040817,57.6882973,55.4916267,57.81847,56.3960114,101.2527161,103.0390549,97.8692474,89.4461899,74.8209686,64.9303131,57.5552597,51.4405098,54.1044998,50.5821571,40.5584602,44.0551109,47.073761,45.3886566,40.2112999,36.7918549,36.0473099,33.8641357,33.8527374,33.5147858,32.8699417,-3.88E+12,3328.057373,26.2479248,0,10
183,6.8586533,7.3221772,6.8133394,5.4891073,3.8765011,3.017728,6.1111141,9.2677375,4.447857,5.2565237,3.5510742,2.5181494,0.4261688,771.550415,846.1746216,692.6958008,571.1781006,423.2904358,297.4444885,219.185318,166.8468933,133.3749542,113.8666077,103.0938797,90.037735,114.5342484,123.3003693,115.1835632,97.160675,84.8124466,66.6787109,65.4922409,57.2529564,55.1591148,56.5486603,55.9500275,101.5099487,103.1519775,97.8930588,89.5922852,74.9392471,65.9996719,58.054142,51.5885124,54.5141716,50.6991882,40.0965118,44.1782875,47.1888275,45.2986565,40.2975845,36.8672295,35.9667206,33.9452972,33.8720741,33.4992485,32.7282448,-3.88E+12,3328.056397,26.2349281,0,10
184,7.4847621,8.0073067,7.1538746,6.217343,4.0736187,2.8903369,6.4946271,9.8879111,4.553163,5.273953,3.730118,2.9027887,0.447055,777.2687378,844.1481323,654.1281738,548.293396,404.7745972,288.1928101,213.6493683,163.8397675,133.0485229,112.3475113,102.040741,90.270546,115.3125992,124.2242813,115.5905762,97.3795319,86.0482483,66.4898682,67.7833786,57.9890556,57.1348381,59.056839,57.0126419,102.0907974,103.7017593,98.411499,89.9088745,75.1759262,69.075531,59.4135857,52.3964806,57.0004997,51.2641335,40.1962166,44.3092079,47.3086624,45.2880669,40.4013329,36.9227448,35.7289429,34.0713806,33.9551086,33.5166779,32.6345558,-3.88E+12,3328.056641,26.2328415,0,10
185,7.1984868,7.5237654,6.7698308,5.6255595,4.077299,2.7146251,6.1736462,9.4746184,4.4096083,6.0419924,4.0874447,2.8713701,0.4271778,767.1203613,861.6723633,649.1842041,532.9876099,400.6498108,292.5335083,212.6188354,160.0615387,132.4214783,110.8203278,100.5551529,88.4603119,116.0908356,124.6852951,115.8709946,97.6204453,86.0846939,66.3934326,65.8394089,57.3717728,57.4117203,62.6476097,57.5028648,102.5276031,104.197258,98.7749786,90.4176331,75.6328735,68.4796219,59.1330566,52.9595985,57.9492455,51.5095749,40.1750526,44.433342,47.4361763,45.2825775,40.4893417,36.98452,35.5456581,34.1628876,34.0511665,33.5805359,32.5373878,-3.88E+12,3328.054932,26.2332993,0,10
186,7.2416177,7.639036,7.2015342,5.6968942,4.0946701,2.8055105,6.2296224,9.2848603,4.24815,5.0886436,3.8509176,2.882081,0.4276823,757.7996826,860.0377808,657.083252,535.211853,397.1489563,281.4798279,210.5224762,159.1031799,129.4581909,108.8512878,97.6083679,85.3878708,115.4819336,124.5502625,115.6718445,97.6525726,86.298851,66.3567581,64.5845108,56.6787453,58.9493217,63.2052879,57.7926559,102.8665085,104.3784866,98.9045258,90.6584396,75.9108505,69.0030289,60.1182175,52.8444557,57.1586342,51.5872002,40.125885,44.5254822,47.5577049,45.3683739,40.5497208,37.0589561,35.4468918,34.1767845,34.0695724,33.6529694,32.6587067,-3.88E+12,3328.05249,26.2148361,0,10
187,7.3748021,7.7775772,7.2132185,5.6147612,4.2461518,2.746132,6.3466178,9.7058934,4.396913,4.859432,3.5427899,2.5312404,0.4344426,778.5018921,851.5257568,657.9191895,536.7293091,400.1084595,285.0935974,212.6567535,160.5543976,130.2625732,109.3046417,97.6687164,85.5070114,115.8500214,124.7689896,115.8079605,97.8870316,86.4573746,66.4322205,64.6097031,56.808609,59.2853165,64.4897614,57.1908684,103.190506,104.4519196,99.2719193,90.6652756,75.8219681,68.0947418,59.8261452,52.6678391,57.5282555,52.13377,40.0601234,44.6107407,47.6868134,45.5226479,40.6009789,37.1264725,35.3988304,34.1994896,34.0278091,33.7435875,32.6743279,-3.88E+12,3328.054932,26.2286549,0,10
188,7.6006468,8.1542361,7.3695726,5.6383212,4.1420725,2.6903889,6.405872,9.7051897,4.4493219,5.0258324,3.4416868,2.4509486,0.4421109,793.1300659,850.472229,674.5163574,556.699707,406.8625488,284.4928894,212.415329,159.2792664,130.5403748,110.5045624,99.2012711,85.3310165,116.6133575,125.5338211,116.5730286,98.0664902,86.138382,66.4683609,65.7895508,57.4863434,59.1865692,61.4490128,55.8762779,103.4686661,104.617424,99.6733017,90.7558823,75.8859482,67.6767426,59.8016891,53.2361259,57.8049774,51.8425064,39.5822754,44.6799889,47.8188324,45.7132301,40.6920433,37.2122536,35.5412369,34.2281418,34.0193672,33.7475166,32.7871437,-3.88E+12,3328.054199,26.2397861,0,10
189,7.3044181,8.0887537,7.9353376,6.4459086,4.2146483,2.688647,6.2702178,9.5893177,4.6542373,5.3596196,3.6098256,2.9162764,0.4457433,801.026123,864.319458,681.6196289,540.6555786,402.9717712,279.134552,208.333252,157.1105347,129.8036804,110.7873306,99.8698044,87.2575607,117.1225128,125.8070984,117.351265,98.4213715,86.0975876,66.3780441,64.5859756,57.8717537,59.2556725,62.3978157,56.4392471,103.7625656,104.931778,100.0523758,91.1433411,75.9453125,67.8575592,60.0450592,53.2623024,57.9415436,51.6629372,39.8589439,44.7646141,47.9191513,45.9243584,40.7597961,37.2017593,35.7705956,34.3124008,34.0729446,33.7696152,32.7979965,-3.88E+12,3328.054443,26.2359791,0,10
190,7.4067948,8.0040596,7.3832555,5.9778155,4.3770238,3.1411051,6.3108132,9.5614052,4.4462294,5.1974944,3.7477011,2.6873018,0.4346444,801.7718506,862.8909302,674.3800659,548.68927,402.74823,280.4039917,210.3448486,160.0621033,131.4473877,110.116188,98.3087082,86.2172241,117.5381927,126.1918411,118.0528793,98.8787231,86.4525375,66.6215439,65.8161087,59.2526093,59.5525856,63.8379059,59.4488792,104.0763016,105.2337952,100.4487305,91.3744049,76.1856537,68.1929932,61.0406342,53.4898033,58.910553,52.4631233,39.5253448,44.8631668,48.0144806,46.0963211,40.8534431,37.1944466,35.9103165,34.4549141,34.2050591,33.8474159,32.7992859,-3.88E+12,3328.054688,26.2436962,0,10
191,8.2445293,8.9743892,7.4562822,5.9814149,4.4313452,2.9547141,6.770222,10.5230964,4.775982,6.6682955,4.6214482,3.6131178,0.4448352,797.1627808,863.2015381,662.4170532,522.5692139,387.8051453,272.6961365,207.6589661,160.6225739,133.3067017,111.3771439,98.7664108,85.6080475,118.117485,126.166893,118.3449478,98.8659744,86.3608704,66.5831604,67.0120926,59.0780144,59.2173805,62.960228,58.3002357,104.4078369,105.8404236,100.649025,93.1669083,76.6892548,69.1496811,61.2748833,53.3552551,58.9511948,52.2003441,39.5758514,44.8547859,48.1105309,46.2096329,40.9362755,37.1796532,36.1177139,34.4992714,34.3112907,33.9439507,32.8009453,-3.88E+12,3328.055664,26.2627354,0,10
192,7.3958935,8.0354479,7.7837495,5.635049,4.3106309,3.1771563,5.919988,9.2909588,4.2201552,5.3887232,4.24806,3.103915,0.4210229,795.118042,865.434021,663.536438,528.4764404,390.2075195,271.5626221,206.5172424,159.5702972,133.5996857,111.8600464,100.4899597,86.8416748,118.1809845,126.4895477,118.6602249,98.8019333,87.3517456,66.6846313,68.5988846,59.6112251,60.5627823,65.3458099,59.0386238,104.5186005,106.2758484,100.5450668,94.5884171,77.1466827,70.8630295,61.5583725,53.3225899,59.2049217,52.3390198,40.2318764,44.835289,48.2158508,46.2732506,40.9830017,37.1992722,36.1216354,34.548893,34.3305855,34.0693703,32.9505386,-3.88E+12,3328.054932,26.237999,0,10
