Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
76,3.1844702,3.6567891,3.4856262,2.849069,2.1276895,1.4569219,3.159501,4.9105722,2.3005588,2.8126424,2.070117,1.3722448,0.424958,577.5690308,376.6927795,266.5160828,267.2864075,162.1539307,124.5666199,104.1802902,84.2954254,71.8706665,68.4406433,62.0898094,57.3146935,57.7632294,61.0973549,57.760231,50.3945503,46.8321724,38.7657776,38.501564,34.3760529,34.0370522,38.3270416,37.1844521,55.6267204,55.3117599,53.6606827,52.3536873,46.2810364,41.2029228,36.05373,32.540863,35.4676056,33.9503746,27.8538723,28.2032223,28.2864475,28.0192814,27.6306591,27.3650684,27.3019295,26.9833832,27.0098019,26.9454784,26.7550468,-3.88E+12,3328.071533,26.3007088,0,10
77,3.4432555,3.7728714,3.4684072,2.7810065,2.0347984,1.4107218,3.4371131,5.0346538,2.3324599,2.7919246,2.0118728,1.341461,0.4211238,606.7421265,379.0246887,254.243454,260.7187805,162.8774872,126.1610336,106.205864,84.4073715,73.92453,67.4282837,62.442421,57.0901031,58.0575867,61.2385521,57.8784561,50.5939369,46.9904976,38.9004822,38.1779251,34.7457237,35.4778709,39.295948,38.4086494,55.8979912,55.4205017,53.7592468,52.3644104,46.4056473,41.2855721,36.0264435,32.7183762,35.5080414,33.6366196,27.8693428,28.223587,28.3282738,28.0554867,27.6615868,27.3843193,27.2985458,26.9860325,27.0090599,26.9409599,26.7580795,-3.88E+12,3328.070801,26.3094006,0,10
78,3.5738331,3.8865184,3.5398966,2.8934077,2.0495196,1.3439967,3.5248596,5.3440369,2.4180718,2.9076813,2.0206644,1.3555834,0.4331309,604.4858398,381.0257874,241.6121979,257.499939,165.0783539,128.4168549,108.0250015,86.1807175,75.3771515,68.8024521,62.8564262,57.4620323,58.4685631,61.4216957,58.2390022,50.734539,46.8659859,38.9371033,38.0872574,34.6334381,35.8508263,39.1509247,38.2015343,56.2506943,55.7787514,53.9091377,52.5394669,46.4813423,41.3172684,35.97826,32.7244377,35.3291702,33.4176979,27.8497963,28.2526608,28.3852158,28.0992832,27.696703,27.4043732,27.3125572,27.0060844,27.0121346,26.9417744,26.7758846,-3.88E+12,3328.070801,26.3105907,0,10
79,3.394911,3.7853184,3.4275122,2.8384342,2.0477531,1.3416488,3.4252622,5.1083052,2.4655979,2.8687121,1.9869352,1.3107565,0.4356533,603.6711426,380.7073975,239.946106,255.3314972,160.2510986,126.6631012,109.1549759,86.2802734,75.3628998,70.25811,64.3978271,58.1640472,58.7581062,61.832756,58.461441,50.8906593,46.9865417,38.9830551,37.9995728,34.4623375,35.8258362,37.3981667,36.7843208,56.3992386,56.1354675,54.3069878,52.6251793,46.5752182,41.4345741,36.0179672,32.5623894,34.5795135,33.1923637,27.8061199,28.2975693,28.4218197,28.1472263,27.7284336,27.4180164,27.3103619,27.0118084,27.0091839,26.9441013,26.7744389,-3.88E+12,3328.072022,26.3185844,0,10
80,3.2946672,3.6749185,3.4458074,2.891608,2.2062274,1.4865354,3.3859275,5.0895405,2.4761773,2.987593,2.1614986,1.4284967,0.4415055,621.2409668,393.0199585,243.5581665,245.5000458,155.0101776,123.5481262,106.5773468,87.3043823,75.7625351,69.7896805,63.8899956,58.1850166,58.6694489,61.7474556,58.5416794,51.1472664,47.2856712,39.1154633,38.1197891,34.3536949,35.6369514,38.0811653,36.6015015,56.6386909,56.4246445,54.6412315,53.0164261,46.6975479,41.635891,36.3368683,32.5942726,35.0296974,33.2381058,27.7653828,28.332222,28.4613514,28.1777496,27.7646046,27.4398861,27.3412704,27.0257492,26.9963379,26.9633389,26.7823524,-3.88E+12,3328.06958,26.3170586,0,10
81,3.187314,3.5252832,3.318049,2.7540106,2.149845,1.495018,3.096969,4.8066626,2.272564,2.8054076,2.1137367,1.4587252,0.4380749,634.5427856,405.0775757,255.630188,250.9008636,154.2363586,120.7657623,102.8331299,83.9938202,73.5135193,68.2708054,62.1045532,56.8463593,58.808403,61.8697929,58.6181755,51.284359,47.5969048,39.2705536,38.165638,34.3251495,34.8140755,36.9478493,36.0049591,56.7203979,56.6566162,54.77211,53.2407303,46.8557663,41.7954445,36.4440765,32.6411057,34.8262672,33.2234039,27.7766209,28.3743515,28.4868889,28.2198982,27.7841263,27.4582939,27.3634491,27.025671,27.0030518,26.9598694,26.7732162,-3.88E+12,3328.070313,26.3162289,0,10
82,3.2721539,3.5978008,3.4767092,2.9186039,2.2185196,1.5369011,3.2048872,4.9560766,2.3871474,2.9621067,2.1358847,1.4338918,0.436965,647.8821411,428.8044739,281.687561,281.2575378,160.335495,123.1838608,104.7514572,84.9527817,75.0828018,69.1483841,63.5055199,58.0384598,58.7775078,62.0370369,58.7367096,51.534996,47.8503456,39.4283104,38.0599747,34.2453537,34.2745552,35.3621826,34.7076721,56.8320084,56.8665504,55.0048561,53.5008698,47.0314598,41.9014854,36.4481888,32.5671806,34.2553291,32.8966675,27.8346901,28.4259758,28.5238037,28.250433,27.8090076,27.4688568,27.3849468,27.0460434,27.0053177,26.9772301,26.791338,-3.88E+12,3328.07251,26.3060379,0,10
83,3.1046069,3.4941656,3.2620875,2.6933106,2.0243463,1.368763,3.166309,4.7907126,2.263775,2.7503245,2.0800075,1.3609785,0.4351489,656.5743408,435.2064514,303.7318726,293.2104187,166.7742615,127.9603271,110.026741,87.7081528,75.2386169,69.4571152,64.6595459,59.6063881,58.7578583,62.1453094,58.8366776,51.6302032,47.839817,39.5004921,38.2718811,34.2650528,33.9474068,34.4956589,33.9436035,56.9979706,57.0553055,55.1894646,53.6007042,47.1443405,41.9415054,36.4020538,32.5246124,33.9917068,32.7040215,27.8496094,28.4680138,28.5812645,28.2800522,27.8378716,27.4947281,27.4055252,27.0522976,27.0338402,26.9838657,26.7994843,-3.88E+12,3328.071533,26.2934189,0,10
84,2.9880113,3.3301891,3.1969015,2.8034213,2.1443981,1.5005469,3.1133584,4.6274597,2.2724013,2.834018,2.1070585,1.4448407,0.4455415,666.9558716,463.151886,325.6478271,299.7762146,165.6079865,129.3770447,113.1355515,89.9909897,77.1067123,70.8466187,66.8806076,61.1036682,58.6384048,61.9667549,58.8728371,51.6883163,47.821743,39.6180305,38.4082184,34.3797646,33.7912636,34.0191994,33.5231018,57.0010071,57.1087837,55.3440628,53.5177727,47.2489319,42.0874138,36.4675522,32.5216942,33.9108238,32.683094,27.9054947,28.4986172,28.6220245,28.348362,27.8718796,27.5110302,27.4157944,27.0527573,27.0629826,26.9979153,26.8282642,-3.88E+12,3328.073242,26.3108692,0,10
85,2.7616927,3.1294126,3.0144115,2.7211246,2.1482256,1.5474286,2.9134072,4.3347303,2.1880914,2.8792355,2.1499174,1.497205,0.4303057,668.854126,458.0667114,331.332428,305.8659668,175.747818,137.4504395,121.5025406,94.6473694,81.0704651,71.2491608,65.9076691,59.7346687,58.5705681,62.0735588,58.8851967,51.7413788,47.959774,39.7058601,38.2781525,34.4020805,33.7817345,33.850029,33.1681976,57.033989,57.1542854,55.4619026,53.823452,47.4166298,42.1914024,36.5470009,32.5252838,33.6902237,32.5677185,27.9124947,28.5319843,28.6802349,28.3881569,27.9090252,27.5206757,27.4310951,27.0688152,27.0850849,27.0075684,26.8364067,-3.88E+12,3328.071045,26.3424206,0,10
86,3.0079179,3.3580597,3.2788452,2.8619943,2.2598127,1.5491706,3.0150218,4.6778898,2.3939833,3.0290286,2.3036854,1.6182775,0.4366623,667.6453247,444.1491394,315.525238,303.9385071,180.5734711,139.9588776,124.9439392,99.4264145,87.1804428,76.1857986,70.0253906,62.0305824,58.5420952,62.2307243,58.97155,51.8779793,48.1852264,39.829483,37.9531708,34.2861786,33.6167183,33.7827911,32.9906349,57.1373405,57.295166,55.5458298,54.1279869,47.6950951,42.5159187,36.6716805,32.5630417,33.6053391,32.4958839,27.9726696,28.5585842,28.7290421,28.4358768,27.9330006,27.5605125,27.4577217,27.08564,27.0973892,27.0425243,26.8574009,-3.88E+12,3328.069092,26.3551044,0,10
87,3.3048575,3.7723302,3.6436714,2.9778314,2.1987931,1.4449553,3.4923329,5.2511516,2.5775771,3.1375506,2.2974298,1.4997438,0.4453397,651.8641968,427.4300842,292.4127808,284.8786316,173.1681976,133.339325,117.3131866,96.6921387,83.8876724,75.8455276,70.7145538,62.4046211,58.9213066,62.6816635,59.4786949,52.0712547,48.3774605,39.8988228,37.9879074,34.2307434,33.6560745,34.1987534,33.2584457,57.4868317,57.6132698,55.826767,54.3865242,47.889576,42.7471886,36.8215332,32.6426086,33.6105957,32.4684944,28.0205536,28.5932541,28.7885399,28.4867668,27.9835091,27.5774956,27.4882755,27.1079025,27.1238098,27.0523434,26.8664703,-3.88E+12,3328.070313,26.3418999,0,10
88,3.5418404,3.8700125,3.6230702,2.9910839,2.222936,1.5178909,3.6176491,5.517845,2.5990614,3.1508691,2.327355,1.5737679,0.4594657,645.0721436,416.4069214,275.5874634,266.1514587,165.7630463,127.5326385,113.9440384,94.2200775,80.4071808,74.5492325,70.0795975,63.1741028,59.6224174,62.9810295,59.7402077,52.3179588,48.4969635,39.9579773,38.1636543,34.3235359,34.1070213,35.1041756,33.8225899,57.834671,57.9319382,56.0611076,54.7098007,48.1042786,42.9028358,36.9271584,32.811348,34.4560509,32.6871796,28.1105289,28.6293011,28.8283386,28.5360184,28.0109043,27.6090603,27.5047474,27.1247559,27.1357689,27.079401,26.8908901,-3.88E+12,3328.072266,26.3697186,0,10
89,3.5397076,3.9149302,3.6536646,2.9714505,2.1468271,1.4410927,3.6332821,5.7106524,2.7779351,3.2590622,2.280692,1.4864147,0.4751051,652.3070068,413.0069275,264.6553345,257.1365967,159.8046112,123.1027069,110.4075775,91.4045868,79.075882,73.178688,66.5876541,60.269207,60.1250496,63.331646,59.8823395,52.5212517,48.5678024,40.0147362,37.9852829,34.3034096,33.8891106,34.3066368,33.7552223,58.1259766,58.2680855,56.4157791,55.0162735,48.2551117,43.0482826,37.0513,32.8459702,34.2009811,32.6542587,28.1999702,28.6576614,28.8841705,28.5858707,28.0279675,27.6212368,27.5184326,27.1256161,27.1524792,27.0949841,26.8959064,-3.88E+12,3328.071289,26.3494396,0,10
90,3.6065367,4.0053066,3.6817991,2.9280934,2.1002343,1.3789119,3.7462432,5.6419266,2.7512424,3.286686,2.3176335,1.5227524,0.466125,659.0951538,412.1340332,257.7301941,250.7645874,156.5456238,119.3732605,105.3004761,87.9910736,77.3760986,72.7220917,65.900856,59.5354919,60.629631,63.7617798,59.9076691,52.6009903,48.6047707,40.0210152,37.9232368,34.2647667,33.6219063,33.7025261,33.2220001,58.4299622,58.5811844,56.7289581,55.2112236,48.4394531,43.1530342,37.0037956,32.8143997,33.8620987,32.5401154,28.2639866,28.7005463,28.9417152,28.6234989,28.0663452,27.6506004,27.5330811,27.1342373,27.1709099,27.0975704,26.9000015,-3.88E+12,3328.071289,26.3682575,0,10
91,3.5828385,3.9736478,3.601854,2.9141864,2.0742513,1.3512675,3.679929,5.5830523,2.72162,3.1638589,2.2210108,1.4705468,0.4640061,672.8603516,429.5897522,261.5136108,250.172699,154.9735107,116.943367,101.7814484,85.4500351,75.1582947,69.9692383,64.161377,59.618206,60.9371681,64.0313568,60.1978951,52.7516518,48.6350937,40.0224648,37.8772583,34.2853317,33.5446663,34.2443504,33.5166931,58.7762489,58.9053078,57.0513153,55.3759384,48.580471,43.2221146,37.0668907,33.0570831,34.6145287,32.8207664,28.3747463,28.7558784,29.0015335,28.6792259,28.1039886,27.678091,27.552269,27.1470184,27.1784134,27.1186619,26.9331799,-3.88E+12,3328.070313,26.3716106,0,10
92,3.3942001,3.6557067,3.2181177,2.7126168,2.0337679,1.3399069,3.4330787,5.2227699,2.4948948,3.0951283,2.2027514,1.4714195,0.4519991,640.7747192,422.2572327,272.1599731,246.7067719,155.4761353,117.0606766,99.6976318,83.4194183,73.9970856,68.6485672,62.590847,58.0500984,61.01614,64.05336,59.7203178,52.7364731,48.508419,40.0142288,37.919426,34.242588,33.5109024,33.9404411,33.6486282,59.0043716,59.0837135,57.3014297,55.4960632,48.753685,43.1897507,37.0892677,32.972271,34.5744095,33.0495872,28.4941673,28.8036785,29.0526962,28.7236519,28.1363564,27.6923885,27.5676956,27.1643295,27.1749859,27.136364,26.9565525,-3.88E+12,3328.070801,26.3708229,0,10
93,3.4001246,3.7512243,3.3835425,2.7754437,2.0451032,1.395044,3.4091249,5.0911825,2.4761773,3.0004183,2.0766261,1.4050915,0.4374695,617.7353516,408.7395935,273.1977539,261.6412048,160.267807,120.7658234,103.7063293,84.5135117,75.0553207,68.9330978,62.9700432,57.5393753,60.9384308,64.0869827,59.4397392,52.7174606,48.4986115,40.0703354,38.0129814,34.2809982,33.4638824,34.8014603,33.8392487,59.1193657,59.1607971,57.4522896,55.4837189,48.7501831,43.1371727,37.0147514,32.8996887,35.123661,33.1728249,28.5640736,28.8701668,29.1161404,28.7668114,28.1580372,27.7212505,27.5901413,27.1848984,27.1982021,27.1376972,26.9775143,-3.88E+12,3328.07251,26.3932934,0,10
94,3.0655048,3.3456127,3.1443223,2.5436059,1.9525065,1.3321059,3.1529453,4.6016582,2.2126682,2.7573949,1.9619975,1.3167069,0.4266733,654.6782837,428.6419067,286.9822693,268.7127991,161.6343994,121.6898422,105.1160202,85.9631195,77.434288,70.9322891,66.4423828,58.2369652,60.8977318,64.0819168,59.8096313,52.7640839,48.5149918,40.1151428,37.8625717,34.302063,33.5134354,37.867672,35.2810402,59.2820778,59.3050804,57.5768661,55.5401917,48.6888123,43.0744438,36.9569283,32.9035263,36.554985,33.6195412,28.6138954,28.8913441,29.172308,28.7469215,28.191658,27.731142,27.6105881,27.2011986,27.2092266,27.1611824,26.9708061,-3.88E+12,3328.071045,26.3865852,0,10
95,3.200348,3.4895656,3.2745405,2.8112747,2.1039882,1.443895,3.2578377,4.8470067,2.3773817,3.0259045,2.1409568,1.4350026,0.4309111,661.8864136,442.1319885,292.6006165,292.2364197,166.6626892,126.2838669,106.9023743,86.2158813,76.9415817,71.5841751,66.2589493,58.0704269,60.8023682,63.9575768,59.7332802,52.9179192,48.6366272,40.1853867,38.0177269,34.2632828,33.5417252,36.6932755,35.0176735,59.2929306,59.4108315,57.6330376,55.7519035,48.7893143,43.1523018,37.0221176,32.8935776,35.4788246,33.7130814,28.6645641,28.9499035,29.2225533,28.7629337,28.221983,27.7516918,27.6175613,27.2138271,27.2195988,27.1621246,27.0125122,-3.88E+12,3328.070313,26.3705368,0,10
96,3.4380419,3.7049537,3.5180654,2.7464844,2.0794037,1.4005729,3.4408952,5.1824258,2.4306044,2.9436909,2.0397691,1.3887475,0.439992,675.9185791,452.0469055,295.4353943,291.9941406,170.8477783,127.8403168,107.7301559,88.6473846,80.370369,73.7233734,67.4242477,60.0472717,61.1718521,64.0779037,60.1694717,53.0931664,48.7693939,40.2817383,38.1142731,34.3417892,33.4744797,35.189045,34.0274963,59.4837151,59.5677299,57.7290039,55.7863808,48.8465271,43.2090034,37.1194572,32.9376831,34.759388,33.2903214,28.7555714,29.0096149,29.2747059,28.8087368,28.2399044,27.7696304,27.6388855,27.2132874,27.244339,27.1872425,27.0078163,-3.88E+12,3328.071533,26.3794308,0,10
97,3.3603115,3.5780479,3.3810826,2.6736772,2.0630632,1.4246575,3.3322206,4.9586567,2.3270888,2.9012687,2.1095945,1.4097725,0.4374695,690.6514282,443.5765381,295.374115,287.7096558,168.7233887,125.5668945,107.2940521,90.9281921,83.3559341,74.422226,67.97966,61.3490105,61.4561806,64.2108154,60.4563522,53.1717873,48.8378448,40.3401985,38.2564735,34.7200317,33.7105217,35.3162575,34.9152489,59.5557785,59.6386681,57.6586113,55.9528885,48.9582634,43.3171005,37.207943,33.044178,34.5334587,33.2850304,28.8357639,29.0747185,29.3292332,28.8719864,28.2696228,27.7899513,27.6524143,27.2377548,27.269949,27.1932373,27.0428772,-3.88E+12,3328.070557,26.3812771,0,10
98,3.3593636,3.5572126,3.2594739,2.5961253,1.9578062,1.3512675,3.2598549,4.9506817,2.2872125,2.7888005,2.0531256,1.4043774,0.4473577,685.8471069,466.6405334,301.5874939,281.2581177,165.0030975,126.0979843,110.2014771,91.9159775,83.3519897,75.7353668,67.9702072,60.4918671,61.7542076,64.4456024,60.5656929,53.1733551,48.7305641,40.385376,38.2931519,34.64785,33.679512,34.6435852,34.6314774,59.5764694,59.6413383,57.6590729,55.9146614,49.0623589,43.4331245,37.2558441,32.9760017,34.2619095,33.13134,28.9013977,29.1241398,29.3925533,28.9523239,28.3130455,27.8073921,27.6871986,27.2412453,27.2896633,27.2076702,27.0490112,-3.88E+12,3328.070068,26.3579674,0,10
99,3.561273,3.8524243,3.6628889,2.9797947,2.0903711,1.4380632,3.390214,5.3916523,2.6021539,3.1717514,2.2418062,1.4797502,0.461181,676.963562,440.5795288,284.4385376,264.9634705,159.5971069,124.6263885,110.8075027,93.1332703,83.5756836,76.4404984,70.3320389,62.6175499,62.1773605,64.7581482,60.8779602,53.3362045,48.664299,40.4397888,38.2618065,34.6059151,33.6240654,34.1199188,34.3670311,59.7291489,59.8587112,57.8115616,56.1641045,49.2259407,43.5022469,37.3537102,32.9887657,34.7804222,33.2187462,28.9394569,29.1968231,29.4456253,29.0193882,28.3469639,27.8492622,27.7128468,27.258606,27.2768459,27.2246685,27.0652542,-3.88E+12,3328.069092,26.3689251,0,10
100,3.5290433,3.8570243,3.4960805,2.9675239,2.2274996,1.470479,3.6030247,5.2994707,2.5801812,3.1725735,2.3637893,1.5494899,0.4703628,694.3131714,422.0209961,264.4433289,254.0475922,156.0660095,119.8628006,108.0927429,90.2894745,81.3184738,75.0934372,69.475975,62.9662743,62.5612602,65.200386,61.4094467,53.5847855,49.1282883,40.533783,38.3399353,35.4128075,34.0509109,34.2856255,34.5963936,59.9753304,60.1548576,58.1814003,56.4983406,49.4643364,43.6361008,37.4318771,33.1126633,35.2422485,33.3448792,28.9900341,29.2372208,29.5010509,29.079771,28.3945408,27.8784103,27.7336922,27.2745533,27.2705421,27.2315674,27.0702686,-3.88E+12,3328.071533,26.3712997,0,10
101,3.3776113,3.6643655,3.3403414,2.7309413,2.0566594,1.3584626,3.4930893,5.3360619,2.5419325,3.0686556,2.1991164,1.4661831,0.4584567,709.9594727,420.0708008,250.8384705,243.84375,151.8640137,116.3255234,103.4792328,86.4982529,77.3544769,72.020607,66.5017014,59.7782631,62.7551689,65.4732056,61.502861,53.6545715,49.2363815,40.5256004,38.3563728,35.3117676,34.2404442,34.6002769,34.3959961,60.1908798,60.4302711,58.4281082,56.6891594,49.5701637,43.7724495,37.5226288,33.1077995,35.0277176,33.3662643,29.0243225,29.2778931,29.5684166,29.1490898,28.4375,27.8946362,27.7325745,27.2968159,27.2713127,27.2462997,27.0763264,-3.88E+12,3328.070801,26.3682938,0,10
102,3.2216765,3.5783185,3.3215851,2.633756,1.9522857,1.3142317,3.4330787,5.2565464,2.5391656,2.9486237,2.0854177,1.403584,0.4610801,722.897522,421.5175171,241.6387787,236.6720123,148.9082031,114.520256,101.4161224,85.1163406,76.5084305,71.026268,65.8842468,58.2488289,62.5372963,65.5222931,61.5895233,53.7146378,49.2570038,40.5381546,38.5705109,35.2240753,34.0976295,34.1476555,34.6535988,60.4132767,60.6110535,58.6945457,56.8481483,49.6888084,43.9075432,37.5975761,33.1294441,34.9411011,33.2851448,28.9545288,29.3338776,29.6247406,29.2114983,28.4648857,27.9118671,27.7305775,27.2997208,27.2949677,27.2299595,27.0599804,-3.88E+12,3328.070801,26.3700695,0,10
103,3.3084123,3.5723656,3.2139667,2.4802882,1.9063554,1.3003717,3.3420543,5.0925898,2.4724338,2.8596686,2.0378248,1.349871,0.449073,730.1569824,423.1891479,241.697937,233.7743835,147.4892731,112.6901855,99.6621933,84.2035675,75.6382675,70.5773315,66.1604233,58.8923874,62.614769,65.713562,61.6736984,53.6706886,49.3125076,40.5124359,38.9768562,35.5732269,34.5818214,34.9626236,34.6745567,60.5643997,60.8286819,58.8848495,57.0543671,49.7587128,43.9825554,37.6823158,33.2029457,34.9392128,33.3515129,28.9289055,29.4061413,29.6901913,29.2743759,28.5032921,27.9397602,27.7396126,27.3234634,27.3390923,27.2540989,27.0694008,-3.88E+12,3328.071533,26.3870411,0,10
104,3.5437363,3.8794831,3.5068424,2.7044362,1.9662709,1.3402856,3.5994946,5.5314494,2.6864638,3.1878653,2.080092,1.3632794,0.4567414,701.6348877,413.9831238,256.1675415,237.240097,146.2412415,111.2080994,98.0166779,84.5636292,77.1664886,71.76931,66.6789856,58.525589,62.8920479,66.0010681,61.6454315,53.6419334,49.3192101,40.5709686,38.9033966,35.2577896,34.2957878,34.5934486,34.1557541,60.6398239,60.965107,59.105011,57.3033295,49.7798347,43.9038582,37.6894531,33.1669807,34.4968872,33.2457924,28.9571953,29.4743137,29.7493,29.3365555,28.5413799,27.977129,27.7675495,27.3201122,27.3512077,27.253006,27.073597,-3.88E+12,3328.072266,26.3670769,0,10
105,3.2157519,3.4971421,3.2299557,2.5256087,1.9525801,1.3707322,3.1479024,4.8528707,2.3440159,2.9478016,2.0438268,1.4127874,0.4447343,690.0901489,421.0722961,258.2653503,234.3877869,144.3149719,110.1766586,96.9406891,82.1527252,74.5077057,70.0419617,65.6963348,58.3369179,63.1532249,66.121582,61.6481133,53.6464729,49.2264137,40.6496735,38.9370842,35.0808449,34.0340881,34.0923347,33.5977783,60.7906914,60.9468307,59.2692642,57.3590355,49.8406067,43.8668137,37.6735039,33.1659622,34.2332115,33.102993,29.0292397,29.5560989,29.8144855,29.3965416,28.5896988,28.0123024,27.8087521,27.3334179,27.3826275,27.2719822,27.0974827,-3.88E+12,3328.071289,26.3924713,0,10
106,3.2271271,3.4560126,3.0101068,2.4117349,1.8599834,1.2818917,3.2863301,4.831995,2.2642633,2.7129995,1.9865125,1.3003629,0.4504856,731.9837036,473.6924133,296.7960205,237.0118408,144.0032959,109.1571579,95.7195511,81.2939987,73.6734924,68.5081482,63.919281,57.2951851,63.3532867,66.1556854,61.3925362,53.6553001,49.23526,40.7014198,38.9986076,35.0261497,33.8943253,33.7831306,33.2569008,60.9752274,60.9861336,59.26408,57.3361816,49.8786697,43.8292694,37.6492043,33.1464233,34.0787735,32.974659,29.1357822,29.5978413,29.8607216,29.4465866,28.6382504,28.044693,27.8313332,27.3688278,27.4078693,27.2968521,27.1125488,-3.88E+12,3328.071533,26.3833809,0,10
107,2.9742663,3.0747538,2.7310678,2.2692291,1.7463353,1.2234977,3.069233,4.5202663,2.0199599,2.4676742,1.8556533,1.2550599,0.4386803,737.5266724,480.5891113,293.4352112,235.4134521,144.9918365,108.6885681,94.5161514,81.3509903,74.5944366,69.5046768,64.9606857,58.2932281,63.1757278,65.6767349,61.1411552,53.6273842,49.1695213,40.6944847,38.8502579,34.9446793,33.799675,33.6067276,32.9933662,61.0095634,61.1336784,59.1677933,57.0391579,49.84552,43.7770348,37.5896034,33.1206856,34.0290642,32.8918877,29.2601891,29.6427708,29.9225521,29.4964314,28.6858482,28.0723629,27.8718147,27.3802834,27.4291382,27.3211498,27.1251488,-3.88E+12,3328.067871,26.3865452,0,10
108,3.019767,3.1802832,2.9429222,2.4568918,1.8372391,1.3235475,3.2396833,4.6760134,2.1254286,2.6718928,1.9246334,1.3319402,0.4771231,694.7238159,452.8294373,270.2211609,225.2656097,144.3116608,108.3252029,93.3827133,81.546463,73.4273453,68.5952148,63.802166,58.4764671,62.9913826,65.6924973,61.3573494,53.6853142,49.2561073,40.7697029,38.820755,34.9072151,33.7981606,33.5171089,32.8451653,61.1150589,61.2281189,59.1449432,57.019989,49.8525276,43.7224083,37.5514946,33.1034088,33.8824844,32.8344612,29.3565578,29.6792564,29.981205,29.5589104,28.7325211,28.0862846,27.9113712,27.4047718,27.4442043,27.3433857,27.1439934,-3.88E+12,3328.072998,26.3895397,0,10
109,2.9339792,3.0119773,2.7771899,2.2638299,1.7506045,1.2703795,2.9756871,4.2366847,1.948508,2.511083,1.875857,1.3041713,0.4431199,700.0509033,448.6943054,264.9346313,227.8655701,141.9748993,109.4047928,93.3839493,81.366127,73.097168,68.0703125,62.8374863,57.6573219,62.844635,65.6236038,61.3313751,53.6463165,49.2155266,40.7653656,38.7201347,34.9039764,33.7863007,33.4523811,32.7353668,61.0615082,61.0260811,59.0585861,56.8440819,49.9022217,43.7834587,37.5841103,33.0589027,33.7281609,32.7527962,29.4127884,29.7290668,30.0467796,29.6158943,28.7669277,28.0988617,27.9352512,27.4218712,27.4530163,27.3782387,27.1731911,-3.88E+12,3328.070068,26.3632507,0,10
110,2.9598104,2.992495,2.7187685,2.2535224,1.7229285,1.2475067,2.9769479,4.1996244,1.9421604,2.3991081,1.8086522,1.2536318,0.4396893,712.3716431,471.3533936,285.6878357,237.0632782,141.3956757,107.1785965,93.4504318,81.423584,72.6907501,67.8041458,62.4267197,57.9579277,62.9421768,65.514061,61.2326927,53.7502823,49.1824532,40.8263168,38.6420059,34.8907394,33.8000259,33.39151,32.6774483,61.0871162,61.0432281,59.0091286,56.752243,49.9305687,43.7825851,37.6605186,33.0508919,33.6455421,32.7155113,29.4992447,29.7951622,30.0880165,29.6650753,28.8021889,28.1077747,27.9716816,27.4454937,27.469101,27.3890438,27.1783409,-3.88E+12,3328.06958,26.380106,0,10
111,2.9209452,2.9919538,2.7299916,2.2926256,1.7300684,1.2668198,2.9368567,4.3103362,2.0116591,2.441037,1.8088213,1.2684684,0.4243526,733.1270752,516.223999,324.9900818,267.0424805,147.8546906,108.0442581,92.5768814,80.9108505,73.7224426,68.2162323,62.8469391,57.45401,62.943676,65.3731003,61.2176437,53.7861176,49.1565628,40.8635902,38.5114098,34.8645554,33.8187904,33.4189034,32.6425743,61.1051559,61.1009598,58.9878006,56.6565056,49.9505692,43.7666321,37.6329155,33.0884247,33.6350708,32.6855202,29.5734253,29.8772202,30.1474609,29.7129135,28.8485336,28.1417313,27.9848976,27.4519272,27.4755383,27.3864288,27.2055397,-3.88E+12,3328.071533,26.3722,0,10
