Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
168,26.1405311,30.0602476,18.5226775,13.2771878,9.0376998,6.6509497,10.4906261,23.8598784,12.8671279,12.0638093,8.980293,6.3159071,0.5608698,28.8887081,851.5443726,588.5752563,446.1094971,327.0013123,231.3840332,185.2558899,146.4790497,126.0106964,106.9661713,94.4767685,83.0056915,215.348175,223.703476,184.1416473,143.5349731,134.5044708,92.2822342,120.7679977,94.6350555,91.7064209,101.7018585,82.4210739,144.2913055,170.3429871,165.455719,153.2980347,110.3069534,114.1736145,89.1560822,67.7725754,78.9754105,63.7937698,43.8172417,49.248085,53.1766205,49.265789,43.9160881,39.1389885,38.9228706,36.2021217,35.6271591,35.0901108,33.5984688,-3.88E+12,3327.95166,26.1774082,0,10
169,25.0406933,28.4072241,26.8269709,13.2390663,8.2819841,6.0191443,10.7122618,24.4960019,11.8752659,16.2427262,10.0209953,6.7644943,0.5739868,28.8887081,847.1083374,595.498291,455.2500305,337.7837219,237.6893463,188.3475037,150.775116,130.3292694,109.2914276,96.3907928,83.2309647,216.4909973,226.9495697,196.7518005,144.9152222,131.9590454,91.7787323,118.0608215,93.521347,94.315155,104.2798386,84.8936081,145.3808441,171.7913361,168.6961517,162.7084045,111.834549,114.4431992,89.278801,67.5051041,79.1632233,64.1497116,44.1130562,49.4893761,53.3604164,49.5212212,44.0164146,39.1778336,38.7359657,36.1655083,35.6956978,35.1890335,33.6716499,-3.88E+12,3327.951172,26.1793327,0,10
170,31.8622467,27.709377,19.0267925,12.3658707,8.9183104,6.2622629,10.7805932,25.7823228,13.7530328,13.418196,9.1201128,5.8260633,0.574794,28.8887081,854.961731,625.9900513,462.7618103,338.3236084,238.4080505,190.9226379,153.8975525,129.8932037,109.0749359,96.4107742,84.5335464,231.3658295,226.3313141,199.4344177,146.800705,132.8427887,91.8457336,118.5700836,93.2517014,92.0734177,103.1087646,85.4068298,146.3476105,177.4190979,169.3441772,163.7629852,112.2454071,112.5528564,88.3529205,67.9895248,79.6763992,64.5354004,44.3635063,49.6884842,53.5796242,49.9013252,44.1401634,39.2379723,38.6479607,36.176796,35.6897774,35.1655045,33.7583656,-3.88E+12,3327.952637,26.1858196,0,10
171,30.1545476,27.7253418,19.3919263,12.6427017,9.2740495,6.6180795,11.4152429,24.5126556,13.5085667,12.7193804,9.3844517,6.2102265,0.5745922,28.8887081,840.7556763,634.3605347,462.5029297,339.4467773,241.4488068,194.6051178,153.5038452,128.7047424,109.0221786,96.485878,84.5312424,235.2223511,225.2560883,203.1112976,147.3785553,135.8427277,92.262001,120.4343033,94.0759201,90.9584274,100.8234634,84.1503754,147.6678619,179.0786133,171.0370178,162.9732971,112.61866,113.2117691,88.4097366,68.1002197,78.0061111,63.7893486,45.0983047,49.9169884,53.7728195,50.3292618,44.2399597,39.3281593,38.8191414,36.2290421,35.7214851,35.1979828,33.6873703,-3.88E+12,3327.950195,26.1792927,0,10
172,21.4288368,24.4950594,18.2354902,13.4198573,10.1492282,7.0419086,11.4828179,24.313046,10.9924534,13.2889563,9.6771096,7.1957854,0.5551185,28.8887081,859.7996216,657.3200684,471.7882996,340.3278198,238.6028595,192.3203735,150.3302917,126.3329315,107.4168701,95.4636917,82.7106476,223.9554901,223.7492676,203.0536194,149.1813965,138.1931763,92.9031219,124.8939743,92.3785095,89.4008484,97.0038452,82.8681946,148.2475433,181.8833313,172.3613434,163.9059296,113.690033,115.6950378,91.4677277,68.8313217,78.1901093,64.5215988,45.6397285,50.2053719,54.0213242,50.6956863,44.3876534,39.3996887,39.1148949,36.2910156,35.838913,35.2330894,33.6606331,-3.88E+12,3327.949219,26.1799431,0,10
173,20.7392165,24.3965654,19.0826004,11.7135509,9.2173727,6.319445,10.9298632,24.0927953,12.3720107,11.7887226,9.2233292,7.411431,0.5542104,28.8887081,835.9593506,650.631897,461.40448,338.6592407,244.4037323,193.9591217,153.0696716,129.4848175,108.2584457,96.1160889,84.7568665,216.5554657,221.699585,197.0406952,147.5709229,136.8076935,92.6868286,124.2598801,90.8668365,88.0666656,93.9170837,80.0108032,148.6309052,186.440033,171.191864,162.2976379,113.4919586,117.7438736,91.3431549,68.1130142,76.6517868,63.8546753,46.18293,50.4391212,54.2603378,50.9168587,44.5425301,39.5605202,39.4308586,36.4944572,35.983036,35.3526077,33.699688,-3.88E+12,3327.950195,26.1860313,0,10
174,20.7280783,26.7639417,17.2208029,12.9375299,9.8037939,6.9482966,10.9860916,23.2650371,11.1374729,12.2898967,8.6892412,6.9299178,0.5591545,28.8887081,836.6217651,624.7744141,451.8735352,330.0134583,239.7785645,189.3437958,149.2514496,125.6887436,105.845314,95.8407516,83.9162064,213.4850006,224.6240997,199.5811615,148.1930389,138.4650879,92.5606461,126.3648376,92.1376419,86.5729218,94.256073,79.3642731,148.5896149,182.7134247,171.4940338,161.6872406,114.1347809,119.6515198,93.1909409,68.599144,79.0578766,64.5649872,46.3824806,50.5374794,54.4826889,51.080658,44.6917763,39.7708893,39.7053108,36.7546387,36.158535,35.4851761,33.8917274,-3.88E+12,3327.948242,26.1815033,0,10
175,18.4475918,18.3510832,13.36084,10.0671263,8.2738138,5.9624924,11.1989023,21.1990426,10.3077203,10.9044332,8.554747,6.1212073,0.5627869,28.8887081,822.8286743,580.333374,439.1910706,324.3303528,235.0428925,183.0024567,144.939621,123.2334366,105.1412811,97.4676514,84.751976,211.0159302,220.3427887,191.6355438,145.9413452,136.9759979,92.5833282,125.6731262,92.771286,86.5037994,92.6383438,76.3314285,148.7849579,180.1850891,170.7884827,159.7245636,114.3332367,116.1567612,92.6144638,69.6041718,81.5131531,64.9786987,46.5481186,50.7085266,54.6698685,51.3470688,44.9047203,40.0399971,39.9322166,36.9215736,36.3110428,35.627327,34.1233444,-3.88E+12,3327.951172,26.1783504,0,10
176,18.7438204,19.9713655,14.2772872,9.1960576,6.4249712,4.5939847,11.8575059,31.6667006,12.8485732,14.4554028,9.1799631,6.6142247,0.5559257,28.8887081,801.1573486,566.1444092,428.6222839,320.355835,229.6041718,176.8170166,140.7184753,119.4571838,101.6773987,94.0027008,82.7158432,208.5391998,215.0054016,188.5922394,143.7232361,130.2890167,91.551384,114.9332962,89.3114471,85.044548,95.5550385,77.2228851,149.2033997,183.4766846,173.7910614,160.5622253,114.7332382,115.8286819,91.2229767,69.2994919,80.6152725,64.9693069,46.8167191,50.9729805,54.8856812,51.5793419,44.9920883,40.2191048,40.0046844,37.0181389,36.4357643,35.6851349,34.2835846,-3.88E+12,3327.950684,26.1834126,0,10
177,17.4423102,20.9346596,14.0210017,8.4331363,6.0495792,4.5322584,11.842125,26.7238419,12.1695367,14.2314529,10.6591451,6.6036725,0.5609707,28.8887081,754.5374146,523.5095215,405.192688,311.8400879,223.5104675,174.3813324,141.7336884,120.1679764,101.7529221,93.7450638,81.7828751,206.9011383,213.77742,183.7720184,141.4024506,127.1146851,90.5348892,109.6326981,85.6310425,81.7683334,88.1685486,73.9907455,149.8507996,187.0164032,174.60849,163.7017059,115.8229294,116.729599,91.2150421,68.6015244,79.4849625,64.628685,47.6030197,51.205616,55.0845222,51.679287,45.0961647,40.2490845,40.0044708,37.1251678,36.5242004,35.7841301,34.4351959,-3.88E+12,3327.949463,26.1707382,0,10
178,16.5588378,20.8245303,14.1267752,9.136503,6.4661172,4.4005502,11.401375,23.8146085,11.2279677,12.5422924,10.0702788,6.5118764,0.5580446,28.8887081,729.3970337,498.6906433,399.4638367,306.2160034,218.3820496,173.0075836,140.7518005,119.4128876,101.5958939,93.7059937,82.5813522,204.870697,214.0969086,183.0656738,139.9354401,125.308876,89.5722046,108.7786636,85.3986588,81.4023819,84.5419083,74.2781525,150.0785522,182.6452179,173.3774414,161.7223816,116.087944,115.4165573,89.8504944,69.0145721,80.3527527,64.7652588,47.9216118,51.5226364,55.3225937,51.8026848,45.2835312,40.3224907,39.8422813,37.2301216,36.591114,35.8975182,34.5903358,-3.88E+12,3327.949951,26.1673031,0,10
179,20.2763889,20.8691772,13.7353519,8.7490705,6.100662,3.8678857,15.2423045,32.2043094,14.8508517,15.2683308,10.6748685,6.9609396,0.5712625,28.8887081,730.0504761,492.0853271,399.2149963,303.1102905,217.8408813,171.1786652,139.8869171,118.2760086,100.8273163,92.2701263,81.7504807,203.204834,221.5011597,181.3727112,139.6179504,125.1130219,88.8291016,110.1560059,85.2356033,82.396347,85.9997101,73.6775055,151.7244415,182.5428162,176.256485,164.5213928,117.3350906,116.1990128,89.4833984,69.534668,81.0430298,65.0247879,47.9418945,51.7390556,55.538456,52.0948753,45.4674759,40.3481255,39.712822,37.3021393,36.6430092,36.0452728,34.7390289,-3.88E+12,3327.95166,26.1570206,0,10
180,27.3280524,24.9209653,15.0879608,8.9732185,6.2561185,4.1872723,22.3838163,40.0819687,15.8443413,14.5076906,9.393835,6.609385,0.5746931,28.8887081,721.8328247,495.1005554,395.1240234,304.4555359,221.2476959,170.8358002,137.8512878,117.4006119,99.163559,91.0565872,79.0567322,204.4614868,220.1414032,181.4468231,139.0229034,124.3001785,88.186203,104.4627457,83.0808945,79.77314,83.2990417,70.6131287,158.2968597,192.1495972,181.1669922,166.0411377,117.2840805,115.02108,89.2229538,68.9426117,78.7487793,64.1889954,48.4241562,51.8617363,55.6792412,52.3476028,45.619976,40.5192337,39.7344704,37.3357849,36.7110977,36.0857162,34.781395,-3.88E+12,3327.948731,26.1921558,0,10
181,26.307841,29.0222712,18.336959,10.5960829,7.1794356,5.2537374,16.1812937,36.8305139,15.6277073,15.7704913,11.0648255,7.9331694,0.5672265,28.8887081,715.442627,499.9012756,387.716095,294.1996155,215.1991119,168.6521759,135.3106232,115.9426804,98.5470123,89.7867279,77.7946548,205.3557739,224.5292511,185.6943207,140.6279907,128.5087433,89.0850754,111.9209137,85.5628967,80.047554,84.3262787,71.7061615,164.3060913,199.4994049,185.9151764,170.0397186,118.394455,119.1469345,92.4310074,68.8389969,78.6833496,64.4062653,48.6291389,51.9624252,55.8110008,52.6289291,45.8342209,40.6897621,39.8908958,37.2825775,36.7827377,36.1645203,34.7756195,-3.88E+12,3327.951172,26.1844482,0,10
182,21.5041973,20.9879656,15.3105771,12.0831497,7.6420511,4.5887588,21.8389302,49.0174884,15.1508193,15.8679967,11.9099999,8.1987197,0.6004225,28.8887081,687.0278931,476.9796448,369.522644,283.8560181,209.8654022,167.1128693,133.64711,112.8064804,96.657135,87.8121338,76.5529327,205.932373,222.1251831,189.2803802,143.7658081,131.4320221,88.7649765,109.0876007,86.3509827,83.2377777,88.1517029,73.2809601,167.5651245,211.6045227,188.77565,176.9991302,120.131691,123.8371658,95.3424606,70.2555923,81.8506775,65.2636185,48.0906067,52.0694771,55.9759903,52.8748283,46.0184746,40.8428497,40.016449,37.2178764,36.8256683,36.1884041,34.8516159,-3.88E+12,3327.948486,26.1738052,0,10
183,20.3683382,20.8881184,12.6101251,7.4229976,5.4458605,3.5407738,18.3502478,50.0988046,18.0832738,14.1227665,8.522624,5.1610371,0.60799,28.8887081,683.6505127,455.0670471,357.3391113,275.7532959,203.1422272,161.8647308,132.9485931,111.5438995,95.7079849,86.2974854,76.0946732,205.3556519,218.0814056,181.7051544,140.131424,125.7735825,88.0522308,101.8687515,83.5748444,79.3564682,81.7602768,72.6729965,170.3119965,221.2091827,189.9216003,168.6347809,118.0324173,114.3276596,89.7116699,69.1019287,77.743309,64.4891586,48.2094688,52.0860672,56.1841049,53.1166725,46.2261009,40.8871498,40.0596466,37.306385,36.8611603,36.2489891,34.8219795,-3.88E+12,3327.948975,26.1832104,0,10
184,20.4072034,27.4149771,16.7488196,10.779328,6.9614874,5.1520971,20.0287791,46.8832373,19.261008,17.8605253,11.019346,7.8601768,0.5863974,28.8887081,689.8006592,433.7184753,351.5845032,272.2715149,200.6889648,160.7069397,131.0881042,111.4560089,96.5563126,85.8146133,75.0075836,205.150177,217.6286774,182.0223694,140.7602386,126.004097,88.6442566,107.247673,84.6432037,80.4919205,83.1735001,72.2412491,170.3678894,223.3707428,195.082016,172.5979767,119.9684296,117.2391815,92.9367828,69.2694016,77.8006973,64.1151047,48.5888672,52.2295609,56.3946266,53.4303131,46.3872032,40.9875641,39.9681473,37.4122963,36.8998604,36.3105431,34.8019333,-3.88E+12,3327.949219,26.1871777,0,10
185,19.0409969,25.706483,23.824265,14.6587251,9.9887665,6.1851617,14.4540983,42.4221624,18.2081109,19.231848,13.8793967,10.0714561,0.5891217,28.8887081,683.9240112,423.9580688,352.6634827,268.6393738,196.8868408,159.5912018,131.578598,111.7444611,98.2594757,87.4591599,75.3019943,204.7445221,219.9781189,190.9650574,142.5914001,127.8181458,89.1355515,117.7205658,90.2037659,85.4658127,89.2360306,76.4269333,170.7710571,222.6051331,200.4903564,179.0158844,123.7651367,127.4986572,98.8637543,71.2643738,82.4203033,65.8850021,48.5811424,52.5017815,56.5976219,53.6710472,46.5259056,41.1120415,39.9443398,37.4788322,36.9331856,36.3588638,34.8087311,-3.88E+12,3327.948242,26.2068577,0,10
186,19.0194314,25.8696477,19.8705204,12.5808565,9.0117167,5.7047564,13.1431948,34.7152621,16.2714247,17.5880695,12.2770481,8.6474655,0.5752985,28.8887081,709.1727905,437.8383789,359.0227966,276.8447571,200.9316711,162.1451569,133.1311646,113.5078888,100.8085098,90.3436966,78.3286057,204.552536,220.9633331,193.4085846,142.2497864,127.2371445,89.5930939,111.7131195,92.8156509,86.7679062,89.5483932,77.6886139,168.8747711,220.3745728,200.167572,182.0422668,124.6793518,128.1799164,98.5253296,72.250145,87.1063156,67.4856491,48.9114151,52.7366447,56.8215637,53.7799644,46.6656799,41.234993,40.0912247,37.385849,36.9272308,36.4483109,34.9117966,-3.88E+12,3327.949951,26.2348289,0,10
187,18.9959701,24.7691653,16.5494182,11.2485664,8.6445686,6.7526657,12.7064791,30.792969,15.4712945,18.4493391,13.0290656,9.3412127,0.5765093,28.8887081,741.5388184,489.9766235,377.7235718,283.8128967,204.5590515,162.4960785,131.3600006,110.8080444,98.0153503,88.0633392,77.4175415,205.4476929,221.3758698,192.2112885,141.7967072,130.2590027,90.3888092,117.1087952,96.6403885,89.7708588,92.9453354,78.7284622,167.5874176,216.3657684,198.7913055,184.1201172,126.2619476,127.8605804,99.5138931,72.8239822,87.8225708,67.9846649,48.9976311,52.8942566,57.0292091,53.6234169,46.8046341,41.3943596,40.2562866,37.4227867,36.9675713,36.4475174,34.9998016,-3.88E+12,3327.948975,26.2419586,0,10
188,18.4295809,21.04533,15.3390191,10.9471936,8.893505,6.5826342,12.0569527,23.9178143,10.99343,13.8284419,11.2797963,8.3079706,0.5843794,28.8887081,768.5751953,526.2698364,390.1347656,280.1524048,202.3117218,159.7889557,127.4857025,108.8765793,95.3232651,86.4071579,76.0757904,205.8247375,219.4395905,188.3278961,141.8283997,128.4784393,91.0810699,123.7808151,97.3600464,89.7168121,95.6367874,80.6295242,166.4863892,209.4537964,192.0692291,176.85466,125.5445404,128.040802,101.159111,73.4689331,86.3885956,67.6492386,49.2256012,53.0581284,57.3229942,53.5410652,46.9513588,41.6017532,40.3829498,37.3528976,37.0613747,36.4291496,34.9922752,-3.88E+12,3327.949219,26.2543812,0,10
189,17.9496906,24.5581065,17.3018241,12.3342936,8.9936096,6.2369665,10.9303675,21.2870023,11.1483778,12.6152981,9.0680396,6.6104164,0.5655112,28.8887081,787.4518433,563.6162109,409.4775391,287.2922974,205.4487915,164.5549469,129.9143524,109.8160324,94.1434479,86.9137878,75.918869,206.1301727,220.0847321,185.0583801,141.8680573,128.8265076,90.7082291,116.9050064,94.3548508,88.3820801,95.0600967,82.3487396,164.7917786,204.2531738,188.5137177,172.2909088,123.9023132,121.2503128,98.4618301,73.3922806,86.1484146,67.6749115,49.2033691,53.3316154,57.5644722,53.54916,47.0643616,41.5589027,40.5837593,37.225853,37.1320076,36.4762688,35.0210991,-3.88E+12,3327.945557,26.2532272,0,10
190,20.1398867,25.5503536,16.8933356,12.1140723,9.7231214,6.6861678,11.2957261,24.6745013,12.4086318,13.3382844,9.0650809,6.9081787,0.5682355,28.8887081,775.6662598,544.4176025,400.2989197,285.1260986,203.5605011,163.6620026,131.9445038,110.219429,94.8004303,87.6337967,77.6599503,207.062149,221.3004456,185.7629089,144.7075195,133.1770325,91.3635788,115.0502319,94.5534058,90.0336227,97.146637,82.1357422,164.0804443,201.864151,188.4657288,171.6296844,123.500473,120.7260513,96.4702911,73.0000763,87.6235504,68.6238937,48.9196053,53.6007996,57.74646,53.5083275,47.1849251,41.5478745,40.6844788,37.33284,37.0962601,36.4868851,35.0287323,-3.88E+12,3327.94751,26.2684669,0,10
191,22.1445251,19.905342,14.2237855,10.5861026,8.2211117,5.5201075,12.1134333,25.3103903,13.7247125,12.9502363,9.5138738,7.2718723,0.5715652,28.8887081,800.6170044,536.656311,395.9454651,282.0385437,201.8897552,161.2901306,129.8545837,108.9577179,93.7998962,86.8677597,77.5130692,206.9358673,219.2077942,182.8835907,143.5858307,129.7749634,90.9930573,112.3190536,91.4343872,87.409729,92.6243744,79.5566864,163.889801,200.0829468,189.9056244,171.4536285,123.3734894,120.9284592,98.3356552,73.6433487,87.8639297,68.85112,49.2750702,53.8178978,57.8956642,53.6520576,47.228775,41.6172676,40.7371368,37.4043236,37.065361,36.5176888,34.9771614,-3.88E+12,3327.950195,26.2648258,0,10
192,22.424165,18.3621773,13.9247602,9.9967733,6.6679456,4.2715686,17.4185708,35.2038482,14.2107151,13.6950914,9.8740746,7.8294723,0.582866,28.8887081,770.7729492,532.0296021,380.9168091,275.588562,199.1625977,160.1023254,129.9942474,108.0866318,93.5360489,86.1822586,77.8837585,207.8055267,216.4762878,183.3729706,142.1702881,126.1841812,89.7575989,106.086319,87.2829666,83.3042603,88.0573959,78.3092346,166.6654205,207.0636749,190.0401611,168.9101257,123.7687683,121.4100571,98.9580383,73.2213593,84.9250183,68.1383057,49.6288948,53.9862022,58.073864,54.0060692,47.3055305,41.6195602,40.9394531,37.5537949,37.1420555,36.4795952,34.8502083,-3.88E+12,3327.948242,26.2690392,0,10
193,25.1352495,22.9161772,14.605062,9.905478,6.9642844,5.4186945,17.8661287,33.1261258,15.8549208,14.8429576,10.2833899,7.109543,0.5790318,28.8887081,743.2019043,508.4570923,373.8708496,271.9702148,195.6261902,158.764679,127.9672089,108.1444931,94.6698914,86.3163528,77.4134064,209.8757477,216.3451385,184.0131836,141.5752258,125.0690994,89.8020782,108.3525391,87.4878845,85.3060837,88.2509689,76.326004,172.4141846,212.7707367,195.3862915,169.7076569,124.1839066,121.4682846,98.7021561,73.1593933,84.6331787,67.4979935,49.6196518,54.0577774,58.2725906,54.3201065,47.4025955,41.6880684,41.2347641,37.6695747,37.2067261,36.573494,34.7872581,-3.88E+12,3327.948242,26.2509193,0,10
194,25.1622656,25.2451301,18.9905098,10.513459,7.6536073,5.5092012,16.6106972,33.0644369,14.413189,14.8401623,10.3176263,7.105338,0.5824624,28.8887081,745.3308716,507.3338013,369.1717529,275.572113,197.8126373,161.2649841,129.2299347,107.8128128,93.1524734,84.8466568,75.9997635,211.0608215,221.4128876,189.9618225,141.8580933,126.5096207,89.8416824,103.0050125,86.2448807,82.3591003,82.7279739,73.303688,175.964035,214.9116974,196.4319916,172.1759644,124.1060028,120.1683578,98.4720078,72.9220657,82.4520187,67.0828476,49.6513786,53.8717384,58.5080147,54.6775246,47.5429001,41.7494125,41.5139046,37.92453,37.2656898,36.717411,34.8437462,-3.88E+12,3327.948486,26.2478065,0,10
195,27.4000953,25.3336123,20.0799151,11.6250369,8.6734959,6.1891001,14.5703373,32.1869522,12.732525,14.5466598,10.7482443,8.1357239,0.5855902,28.8887081,755.1207886,510.7087402,370.771759,270.7603149,197.0740356,160.4548798,129.450119,109.7839584,94.0332336,86.0550613,75.9722595,212.7243805,221.7024536,197.0501099,142.3183289,128.29039,90.472435,110.3969727,92.7208633,86.6289215,93.6825104,77.9307404,178.6499329,215.0903625,194.8046417,174.0951538,125.3946457,123.0294418,100.8381958,73.789978,85.5541763,67.9855728,50.0564613,53.7728462,58.6923447,55.0345879,47.6621666,41.7248344,41.7804031,38.1182899,37.4177971,36.8206329,35.0419388,-3.88E+12,3327.947022,26.2455292,0,10
196,21.6722182,24.7104477,15.9276915,10.2194488,7.1794356,4.7708327,10.6038393,24.3892777,11.8213922,11.8911608,8.60141,6.400642,0.5756012,28.8887081,782.2069702,553.6019897,395.0983582,272.1124268,200.1003113,160.4772034,128.1978607,109.0050583,93.9561691,85.6842957,75.8900146,212.80867,222.1053162,193.4211884,141.7578278,126.5431976,90.0988235,106.973671,89.659874,85.2787018,96.3739319,78.9840851,175.7520599,212.7526245,193.035965,171.4881592,124.5484085,118.5491714,98.292717,74.0208435,85.2438126,67.9491119,50.3529587,53.8811874,58.8666,55.3224983,47.8116646,41.8025131,42.0314674,38.3339081,37.5391159,36.9371796,35.2886581,-3.88E+12,3327.946533,26.2521915,0,10
197,20.066659,25.4277772,23.8239576,13.8820603,8.5898055,6.1682722,10.2967263,17.9177989,10.9600641,15.3964195,10.1563348,7.9633185,0.5706571,28.8887081,768.3258667,576.8048096,413.8421021,285.2362061,204.1868134,163.7684479,130.7674103,110.7128525,93.9946747,86.3563995,77.0768738,212.6518555,222.9504852,201.2363434,144.6604309,131.9013977,90.7177429,106.9542618,86.980751,82.8076859,90.3744278,76.2284775,172.1631622,207.299469,193.896637,177.5206146,125.3221207,123.1857529,99.6661301,73.7152786,83.7192383,67.3882751,49.8046417,53.9186821,59.0621834,55.5292282,47.9718781,41.895443,42.2210846,38.562912,37.6749878,37.0563202,35.4428177,-3.88E+12,3327.948242,26.2856522,0,10
198,21.0544037,24.8130008,17.5581096,13.8391941,9.2731663,7.1646797,10.0957665,17.8830842,9.2221084,9.6735312,9.4150531,7.0375025,0.5763075,28.8887081,770.2669678,581.9516602,419.6670227,293.4845886,210.4662323,170.3069153,134.6873779,112.1631393,95.3057251,86.9510727,76.6679764,214.0857697,225.161438,199.1050415,146.8420105,135.1613617,91.7850494,116.9159851,90.1649017,85.4886551,91.5882263,77.7631149,170.2116852,203.8722076,193.5084686,178.1842346,126.3238602,126.6032104,100.4554596,73.5343552,83.3924637,67.6893921,48.5427361,54.164238,59.2249908,55.6905746,48.0494881,41.9466591,42.3834953,38.7370071,37.765995,37.1511383,35.4999619,-3.88E+12,3327.947022,26.2824726,0,10
199,18.5288768,21.3808596,15.1754392,10.4079295,7.654417,5.9728685,9.0332262,14.365405,6.9727594,8.120352,6.691948,4.7338717,0.557641,28.8887081,784.2476196,609.1520386,451.8552246,320.3844299,228.1375732,182.1189423,142.9263,118.4756088,99.2915497,89.2904358,78.0602036,214.0001221,223.0260468,194.6385193,144.8334351,131.9751587,91.8320084,114.0815964,90.034317,85.8019104,94.1600494,78.6188202,167.9049225,200.3787079,188.838501,168.8599091,123.6293793,117.7878723,95.6504517,72.2372665,79.7247086,67.1718521,47.7629471,54.4780312,59.370903,55.7494583,48.1334229,42.0176392,42.4890175,38.8469543,37.8002472,37.195137,35.6211624,-3.88E+12,3327.948975,26.2834873,0,10
200,16.0606998,26.54693,18.2710043,12.2649222,8.4963992,6.2553708,8.5433078,14.2319411,7.2108779,8.95482,6.6624455,4.5530563,0.5464412,28.8887081,767.1090698,623.0197144,487.1201477,337.5042419,236.7856445,187.6032562,149.9534149,126.2424469,107.4537811,96.2294235,83.5894928,214.3955841,228.4270172,207.6872406,146.0544739,132.2680664,91.9520493,111.0701599,87.2916565,82.4881439,87.0557556,73.8624191,165.9782562,195.9044189,185.7630157,166.3936462,122.6131287,113.6607895,93.876503,71.4801407,76.9853058,65.8601608,48.6416168,54.6540909,59.5284576,55.8952179,48.1839142,41.9939537,42.6144981,39.0160789,37.9053612,37.1986389,35.5924683,-3.88E+12,3327.94751,26.2964592,0,10
201,16.6247191,20.1007066,14.841976,11.7367837,10.0970413,7.4785375,8.6892999,14.3919102,6.147564,7.1106047,6.7344688,4.8336018,0.5439187,28.8887081,754.4680176,598.4788818,452.2502441,323.2052917,230.7205353,185.9922638,148.2106323,122.6818695,109.1360397,98.2517624,86.0092621,213.4850769,226.0398865,206.2301941,146.9498596,135.6560059,93.6189804,121.592453,90.9632492,86.4100571,93.1929855,77.047699,164.7126465,192.4485168,182.0058441,163.3966675,122.5775299,114.0219803,94.8678284,72.124733,80.2635727,66.3989487,49.0902138,54.736618,59.6942406,56.1786156,48.3019371,42.0694275,42.5675468,39.10812,38.0322723,37.2916374,35.5950012,-3.88E+12,3327.947754,26.3020344,0,10
202,17.4686153,23.0926005,17.3976045,11.4121781,9.6669598,7.0666749,9.5826508,18.374485,8.2767959,9.4252462,7.7098262,6.2894076,0.5649058,28.8887081,765.588623,602.8228149,449.6014099,317.4162292,230.2440033,188.6948242,148.8543091,123.4422607,107.7965698,97.4551315,87.1063995,213.7376556,224.2254639,200.0034637,146.1355743,135.519104,93.6084595,120.3132172,91.6855392,87.5576706,95.2050552,78.8009033,164.3582306,191.2770691,178.7483368,161.3282928,122.5963745,119.0014954,98.2372284,73.3511124,83.962883,67.4538956,49.7050476,54.9797821,59.8481216,56.3096275,48.4524002,42.2683334,42.5145187,39.0877647,38.1713753,37.344883,35.6502037,-3.88E+12,3327.946533,26.3006878,0,10
203,22.3466716,24.7783652,19.7739715,11.6268366,9.2446806,7.2428412,9.9510351,17.9616614,10.9828506,9.6981953,6.8641445,4.9115928,0.5718679,28.8887081,744.8776855,597.800415,441.3417664,318.9479675,232.4784241,192.0856934,151.7818604,126.4301758,109.0544815,99.2643967,87.5799561,214.4764557,225.2569275,198.7550201,145.605835,135.7915649,94.2520752,127.6128693,96.1744156,92.1480103,101.6646118,83.1659012,164.2388611,190.9653778,179.5628204,160.5569763,121.8818665,116.8992996,96.8176193,73.6934357,83.4570007,67.7774048,50.1377258,55.2480583,59.9671211,56.2025909,48.6258545,42.4296913,42.5028419,39.0988083,38.193264,37.4520149,35.71595,-3.88E+12,3327.946777,26.2929878,0,10
