Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
167,38.2449072,39.8958596,40.7046651,32.9174634,25.093143,16.9971223,10.8648097,15.8016089,7.879986,11.131836,9.5315415,8.2183959,0.6025414,-331750432,827.4625244,621.3166504,528.1158447,429.1084595,343.9638367,290.1100159,222.6881256,188.4035339,166.6480713,149.4584961,131.6597595,377.9327698,392.1712952,385.9880676,289.9056091,269.2857971,163.904541,227.3683014,149.4058685,133.8515625,146.3857574,113.3333282,166.4219971,184.705368,180.8022156,187.4714966,152.6989136,151.498642,120.6009521,83.8890915,97.8528519,76.6093674,57.098629,62.809597,69.0995941,66.2094116,57.2288361,47.8761826,46.724678,40.6857719,38.3045311,36.589756,34.7140007,-3.88E+12,3327.749512,26.2366638,0,10
168,32.9805689,36.3265299,34.6578972,27.3929507,21.7536261,15.5444699,11.8552365,18.7751115,8.7595433,12.4472535,9.9655408,8.3784243,0.6044585,-379032384,834.6782837,609.0367432,523.9113159,421.3401184,336.1641846,284.2039185,220.4877625,185.660553,165.092041,149.9499359,135.619339,376.6871948,393.5298462,383.7513123,289.0769348,268.2759399,164.491394,222.854538,147.8507385,134.0226135,142.0021515,112.247345,167.188385,183.8917389,180.2167053,188.0102997,153.2666473,154.3556213,123.1489258,84.8224564,100.9808807,77.5396652,56.8687744,63.0256653,69.4986343,66.3955994,57.348526,48.0855331,46.9934387,40.9494743,38.5229836,36.7592201,34.8620338,-3.88E+12,3327.75,26.1989346,0,10
169,35.3620101,39.5089184,33.84461,23.9338723,18.5581567,11.379947,11.6038476,20.5814493,11.0777399,13.0577717,11.9438137,8.5547967,0.6114206,-418404384,853.4295044,644.6802368,529.7401733,415.7486877,329.8882141,282.0578308,220.4985199,184.3816833,161.6968231,145.6091003,130.3381042,383.1017761,389.1221924,372.6214294,282.8276367,257.4646301,161.6069641,202.5099945,143.1536865,127.1151352,132.3209686,108.3787842,168.4597015,187.0495911,183.1707001,187.9844666,153.2276764,150.4085846,120.8567123,83.955658,98.5404282,77.8298416,57.5057869,63.4251518,69.8280716,66.3535004,57.4602127,48.215313,47.3408012,41.2106094,38.7773361,36.9579315,35.0041618,-3.88E+12,3327.749268,26.2175617,0,10
170,37.9057846,37.1878124,36.0366421,25.8430572,18.847503,12.8295699,13.0660383,20.1205412,12.017193,17.9907516,13.1362551,8.7648091,0.6180799,-327024320,846.345459,642.4794922,511.5023193,403.9631653,319.8525085,271.6770325,212.6711578,183.9868774,161.5678558,143.4906158,126.8115082,388.0450439,395.8598328,382.0998535,283.559021,257.2170105,160.1292725,187.9020691,135.8441772,118.8604507,124.4837799,102.835762,170.3006134,190.5535431,191.5344086,196.5852814,156.6987915,154.4674072,121.5711365,83.4415817,95.8973846,76.7954712,58.5798836,63.7594948,70.3147278,66.6630783,57.5581932,48.4053879,47.4727592,41.2862396,38.8897362,37.104187,35.110981,-3.88E+12,3327.748291,26.2096844,0,10
171,33.0364969,37.6226476,43.8535781,27.3279969,19.4010222,14.0366045,10.4601165,15.4525853,8.1622125,13.6916384,12.2422199,7.7094312,0.6187862,-336349248,822.2191162,638.8299561,526.8950806,426.3471069,337.4089661,284.939209,214.3820038,183.528183,160.9391785,142.6955566,124.0149689,385.9925842,398.9964294,402.9293213,286.6127319,263.9507446,161.6526642,196.2125854,139.6713104,122.9955444,131.6414642,106.1645279,171.5626526,187.2733917,186.027832,196.8825073,158.1088867,151.7767487,119.3882446,83.5909119,95.205574,76.879425,59.4929657,64.1392746,70.7928543,67.1451111,57.8813934,48.6697922,47.0847702,41.230381,38.8397026,37.1871719,35.175396,-3.88E+12,3327.749023,26.2145748,0,10
172,29.8621106,33.6149654,34.4128347,28.5742273,19.9025754,12.8982642,10.1915817,19.0152997,10.348085,11.9215797,11.0043834,8.8674748,0.6186853,-408881824,820.8814087,625.3781128,524.4641724,428.4370422,341.5421448,290.1065369,217.5957794,182.2129517,160.3985443,141.5245514,123.4650497,385.6917419,383.1536865,394.687439,285.9376831,261.2496338,160.196228,187.502243,136.6397247,122.0129395,126.5381012,103.5317459,170.8116608,189.4616089,188.0101776,196.3288269,157.8131561,150.9510498,120.5179749,83.5226898,92.9053955,75.3357391,60.4369965,64.4771881,71.2387314,67.5405045,58.1968575,48.8608856,46.9517403,41.2374725,38.8636131,37.1771011,35.1308441,-3.88E+12,3327.749268,26.2115784,0,10
173,39.7909838,35.7098596,32.1233312,27.4839189,20.3309639,13.091623,10.0710563,20.5399323,8.1159886,9.3057076,8.6386051,6.3572432,0.6114206,-350620032,814.8392944,606.3901978,513.8770142,428.7863159,341.0885925,286.918457,218.3750916,184.0811005,159.1271362,140.9910126,122.8691177,385.6825256,378.3860168,377.7202454,284.4077759,261.8369751,160.5646515,187.2992554,134.5104065,119.382103,119.1654968,97.9961014,170.5711975,192.8126221,185.8951111,191.937561,156.6009369,149.2062378,119.772522,83.3981018,92.0755157,74.8467865,61.0248795,64.7638245,71.7104034,67.9323425,58.5757256,49.0002747,46.9760094,41.2216492,38.9029884,37.2176628,35.0212631,-3.88E+12,3327.748779,26.2344151,0,10
174,34.4733241,41.20253,36.771983,26.0043783,20.3804273,14.5894152,10.8474117,21.742281,8.3262751,9.4648732,8.0297887,6.3862815,0.5956802,-311117120,819.6083984,613.5294189,516.7616577,427.4738159,342.710083,293.2875366,222.431839,190.3943024,161.7672119,144.1811066,127.3751831,376.5850525,389.1579895,371.7140198,283.4078979,262.7862244,161.9962769,200.2909241,138.5890808,125.0738907,130.9820404,105.6921844,172.2202301,196.2974243,185.0857391,189.0058441,155.309021,145.3296051,118.1806259,83.7941666,95.9028397,75.869545,61.8000565,65.0958862,71.999054,68.3028107,58.9081078,49.0640678,46.9668579,41.2772369,38.9762497,37.2618904,34.9621849,-3.88E+12,3327.750244,26.2258472,0,10
175,33.35358,39.5868475,36.9521668,28.1103881,19.6230923,13.2336315,9.6247591,16.1032516,7.7759821,9.5094329,7.7017109,7.707527,0.6015324,-354904032,825.8164673,642.215271,515.5307007,431.2991943,342.6000061,291.2044067,221.0989838,190.9538574,163.8242187,146.9910431,128.2389526,373.3013,395.3464966,384.0051575,286.2953796,259.1642456,162.1481476,201.8468018,142.1470642,127.5653229,123.3877792,99.8999176,171.286087,195.1464539,184.2090149,185.7331238,154.237793,148.9075317,120.6291046,83.8719864,95.4110718,75.5226974,62.2058983,65.5005341,72.3777847,68.5535126,58.9971657,49.2695351,46.9249992,41.3848419,39.1292763,37.3194847,35.0097847,-3.88E+12,3327.750732,26.2421055,0,10
176,43.8654312,37.8372242,33.5529643,27.3561381,19.2592565,13.1656946,9.8842166,18.4772217,10.0344456,12.8561839,7.7903029,6.4009594,0.599918,-313930304,842.1936646,685.272522,552.232605,444.0622864,345.449585,291.8588257,223.0514069,194.1537781,168.3963165,150.8532562,130.5232544,386.5863953,392.6550903,382.413208,286.7330627,258.9146118,161.7501831,202.0765076,142.1030121,130.3455048,136.317337,107.1510696,170.7907562,194.7550049,186.555542,190.1854248,153.4642792,149.3754578,119.8928757,83.99617,97.1316376,75.842926,62.5820274,66.0715332,72.7525864,68.645401,59.1621246,49.5313454,46.8780556,41.5692215,39.3133545,37.3910179,35.0323982,-3.88E+12,3327.751465,26.2346897,0,10
177,36.3459633,36.1384711,33.9471548,26.0235209,17.3513818,12.529345,10.2034326,17.3351547,8.8651748,10.4404197,6.8231453,4.3505018,0.5976982,-328395712,817.3215332,671.7232056,542.5655518,448.2037354,348.4462585,289.3184204,222.1465759,194.1719818,169.8781891,151.137619,131.2731171,399.1714172,395.9794922,379.6266479,286.0545349,253.1926117,161.4813538,203.1147156,138.8970795,127.0124969,129.1201172,103.7660522,170.5857849,192.3622894,187.2544556,189.7816772,152.109436,141.3513641,115.0519714,82.927063,93.1548157,74.9183884,62.6520729,66.6777725,73.0434952,68.6423035,59.4930344,49.625927,47.0268936,41.8288116,39.4374237,37.4906502,34.9850273,-3.88E+12,3327.747559,26.2247066,0,10
178,36.4227458,39.8073769,34.7213921,27.7980533,19.5111372,12.7720092,10.6630935,22.1593266,8.9846409,10.6576279,7.0960222,5.2062608,0.603954,-308188000,802.53302,645.0223389,525.7940063,433.0075073,344.8478699,287.8354187,222.3577576,190.7419739,167.4053345,148.3429871,131.1543579,409.5400696,406.4665833,384.7498474,290.5372925,259.3215027,161.7099457,201.8603973,137.6249237,123.3544312,122.4275894,100.7298813,171.7028503,195.3867493,190.3508606,189.3058319,152.6139374,142.2463684,115.0663757,82.588295,92.3635864,74.8999557,62.7386971,67.1327744,73.4481049,68.7522964,59.7573891,49.7890091,47.5025864,42.1475601,39.5995827,37.5817375,35.0976868,-3.88E+12,3327.748779,26.223465,0,10
179,36.0926285,37.8707771,31.7332916,26.1652086,21.7525956,16.3292657,9.5866851,15.5159162,7.1714899,9.2343462,8.8195086,7.039724,0.5923505,-311935936,821.7637329,641.6548462,517.0123901,432.532074,342.6277161,286.3684998,217.054657,188.7756042,165.1915894,147.0989838,132.7252808,400.019989,406.08255,384.8717346,291.4702148,272.2716675,164.7886047,219.1213837,145.7799988,129.9057159,132.7113647,106.0179138,173.2049408,195.9505615,190.4060059,187.3773499,153.4910736,146.2510071,117.2580338,83.3369522,93.5924606,75.2883835,62.5381622,67.5358582,73.8815384,69.0096893,60.0392342,49.9456558,48.0487175,42.3868675,39.8794289,37.7194023,35.197464,-3.88E+12,3327.749268,26.2371922,0,10
180,39.9447858,36.6969655,31.7809511,25.7936463,21.0713695,13.8675575,10.638131,18.2815996,8.0857151,9.9857785,10.6478175,8.7692521,0.6002207,-357299968,846.7630005,665.3701172,536.6342773,430.4403076,331.9897461,271.963562,209.191803,184.8326569,164.131485,146.0894012,131.1690979,399.339386,394.123291,376.4402466,288.2199097,268.2279663,164.1818542,212.6555023,144.4181671,127.2633514,134.5291443,105.1692505,173.0240173,194.1391296,186.4620819,187.0901031,157.0798187,157.475174,123.3107758,83.9295349,92.8956985,74.8615112,62.7435341,67.9654999,74.2524414,69.4452209,60.3785744,50.1890106,48.6307144,42.4968834,40.0587082,37.9461403,35.3906555,-3.88E+12,3327.751465,26.212204,0,10
181,34.8252439,36.4255654,34.9403186,27.6449128,22.1102486,14.339556,10.2026761,18.5154548,11.7880263,13.6358976,10.2903217,7.4052424,0.6045594,-361092512,860.6434326,688.8965454,548.7628784,438.0032043,341.6865845,273.7889099,210.4403687,185.2276611,164.8770142,144.8708649,127.9219589,396.2189941,393.6711426,387.0262756,287.9827271,269.2588196,165.1547089,219.2038727,147.4924164,130.1312408,138.7541504,107.6848068,173.0355988,198.2396851,195.7952118,191.4624634,156.5810242,154.4662781,123.0460052,85.2348785,96.0237885,76.4005737,63.0457497,68.3347778,74.6675491,70.1187057,60.5783691,50.596386,49.1131439,42.6290474,40.1147804,38.1162682,35.6237259,-3.88E+12,3327.749756,26.2172585,0,10
182,35.9257926,34.8675181,32.9154025,27.1920356,21.3632184,13.7342588,10.8118592,22.4464267,11.2077854,11.2870553,10.7094431,8.0540832,0.6141448,-346371808,852.7770386,676.1715088,532.6256714,430.115448,333.7027588,267.9895935,207.4525146,180.4146271,160.6271362,143.2640686,127.0032043,398.585083,391.8688049,370.8061523,284.4789429,265.6291504,164.0052185,205.8083038,144.6514893,128.0511932,133.6897888,107.7195511,175.3010406,202.1856232,195.0822449,188.1310883,157.7176819,157.6583862,123.6655197,86.2051239,100.2776642,77.7887726,63.3877525,68.5331955,75.0875397,70.719986,60.8988724,50.8729019,49.416851,42.739399,40.2727661,38.2170372,35.771904,-3.88E+12,3327.748047,26.2152863,0,10
183,38.9880857,45.7424592,36.25234,27.881659,20.0819539,14.5806297,11.3121155,20.811786,10.8184625,13.7291278,9.7869197,8.7496552,0.6416904,-362729952,855.9934692,670.942749,532.4914551,434.4414368,324.0958557,267.2772827,210.4724426,183.1541138,158.7878418,141.8363495,127.3184433,404.5782166,409.6339722,384.4391785,288.0449524,263.3108826,163.8675537,208.5999756,147.4364929,134.059021,146.1541595,111.4971466,174.8260803,201.8518066,194.0533295,193.5961914,157.4841003,154.8645935,123.1843643,86.4799728,101.2400589,78.6433792,64.0720062,68.8797226,75.3839264,71.237854,61.1155891,51.0010223,49.6571465,43.0277138,40.4433022,38.2669067,35.7893181,-3.88E+12,3327.748779,26.2135925,0,10
184,39.8514145,44.7320829,40.1123029,34.1231179,23.8388921,12.9321948,11.9525646,20.0635434,10.2572646,12.5602149,11.6718667,9.1925299,0.6277663,-303994496,843.8110352,669.8735352,533.6223755,428.0930481,324.3896179,271.6079712,213.4126892,183.2798309,158.3098755,140.3289795,126.1858978,409.0809021,415.5128784,390.1904297,295.2318115,272.7998047,163.3835754,198.9355774,143.6065063,129.1127625,135.9051056,106.9614563,175.6259766,200.8873596,194.7143097,198.2444305,160.3072052,157.1353149,123.6051331,85.7815781,98.8371506,77.3118515,64.4863129,69.2612305,75.5946655,71.7228088,61.3912315,51.2704887,49.9441452,43.4290848,40.706749,38.4099159,35.8023872,-3.88E+12,3327.749023,26.2267704,0,10
185,35.4101177,39.5919888,37.4676588,31.4407042,23.1609781,15.2310665,12.5708249,21.0303948,11.1438206,13.6234012,11.1901899,9.3758842,0.6405805,-303641088,818.2704468,629.9638062,516.8222046,424.4263611,329.6988525,272.2066956,214.2586975,183.4210663,159.3466339,138.0316315,122.1604996,397.2307739,411.3642273,388.4247742,300.2644348,273.2683105,164.3894043,197.4612885,142.1220703,127.2637482,132.4437714,106.2688217,178.520401,203.128418,197.2359467,198.5997925,161.1113586,158.6594086,126.0581284,85.971199,99.9125519,77.5863037,64.6150284,69.5501099,75.9276657,72.043602,61.6236763,51.5896492,50.1828537,43.7625427,40.9405403,38.5344391,35.9754982,-3.88E+12,3327.749023,26.2054214,0,10
186,29.4533151,31.7443889,36.2199007,25.773195,18.8143802,13.7004798,11.1764613,18.5185041,11.7704482,18.2908312,13.4312801,11.5099659,0.6348293,-335155776,797.0578003,601.3497925,513.6629028,434.7390442,336.5282288,274.3207703,209.4424286,180.4245758,158.0907135,135.9477997,121.088913,386.0370789,392.2025146,383.1895752,292.6455688,261.1151123,163.9401093,196.218277,138.844696,124.7773209,129.5514984,103.8045349,177.6771393,199.921875,196.4587097,204.2536316,164.1413422,164.4625549,128.8780975,87.3123322,103.2569733,78.5082397,65.597435,69.8674698,76.3599091,72.1834183,61.7659492,51.7415848,50.4450684,43.9609604,41.122757,38.7051277,36.1144066,-3.88E+12,3327.748047,26.245491,0,10
187,27.3695245,29.5821182,31.7317542,24.4840983,18.4037308,14.8799457,11.9563468,20.5021683,10.3785211,15.7558574,13.9722999,12.0301175,0.6609623,-360075168,813.0988159,597.3238525,509.9903564,421.3195801,328.2349243,273.1644287,204.5644226,175.1644745,153.9328766,133.3393707,119.4665222,369.7653809,372.681366,366.1038818,284.2085876,253.0158997,164.0366669,196.0608673,138.3360138,124.2936935,126.0084686,101.2571106,177.6067505,199.785553,197.4488678,207.676239,165.9994049,168.0709229,131.7031403,88.1757889,104.5996094,79.2540436,66.0371552,70.1336365,76.8135834,72.5383835,62.054287,51.862278,50.7769089,44.1168213,41.1788597,38.8629036,36.2894096,-3.88E+12,3327.749512,26.2483692,0,10
188,27.582809,28.4432124,28.76487,21.4754428,16.9790812,13.3996489,11.6146899,18.9627586,10.0147516,14.6476181,12.6961694,11.0956534,0.6316005,-330188000,811.3312988,610.6177979,517.3974609,416.9890442,326.4384155,270.8955994,204.9659119,174.9671326,153.0862274,130.9738464,117.2667007,361.8536987,366.462738,360.450531,278.9725952,251.507019,163.4725037,193.6797638,138.650177,120.6789474,124.7631607,101.203331,177.7389984,199.9337006,197.2589111,204.8859406,166.0063934,170.7450409,133.7962952,88.5995407,107.7527771,80.1872101,65.7850647,70.2306061,77.2001038,72.7399139,62.3494911,52.1070251,51.0346756,44.2031288,41.2214661,38.9918327,36.4010544,-3.88E+12,3327.75293,26.2134018,0,10
189,30.8399022,28.5005771,25.2253023,21.6537796,16.8204596,12.3599194,11.6204893,22.0139002,12.7771214,15.5139849,13.1797059,9.9071434,0.6281699,-299731232,814.2068481,634.3700562,523.5827026,426.4614563,332.4415588,270.1525879,207.4878387,176.6853638,155.0093842,132.1748047,118.2106476,367.8779907,360.4249268,346.0351562,273.9330444,243.6655884,162.2169189,195.6547852,144.413208,128.0443573,136.7094421,107.2911911,177.3830719,199.0955505,201.086441,204.2531433,166.0920258,166.2710876,131.0780792,89.5228882,110.2846222,81.3080673,66.0790558,70.4337158,77.5493622,72.7963028,62.6502914,52.3581429,51.21381,44.3088608,41.318573,39.0895195,36.5188065,-3.88E+12,3327.750488,26.2476521,0,10
190,37.5903606,32.9701536,31.5909278,24.2910366,16.9294706,11.1313753,11.3958277,20.8990419,11.8726618,16.0967149,12.558632,9.1834058,0.6295825,-377806592,829.3238525,655.0881958,524.779541,429.2953491,333.3116455,269.5740356,208.7002869,177.5291138,155.1496277,132.4068909,119.522995,383.3625793,369.6714478,347.3155212,273.4213562,239.7393799,160.7713776,185.7885895,140.2880554,125.1307907,130.4006195,105.6081924,177.7416687,200.5275726,202.46492,205.2312164,166.3402252,162.6585693,128.4084473,88.6252747,105.2979736,80.3885956,65.7289047,70.5350723,77.8387222,72.7491074,62.943573,52.3323975,51.448204,44.356514,41.3458824,39.2478828,36.679039,-3.88E+12,3327.751953,26.2591038,0,10
191,33.5216009,34.5422712,31.3472492,25.7615785,19.0579433,14.0103235,12.4117212,21.3036559,11.0689508,17.1885114,16.422359,11.6439707,0.6306924,-376933472,833.8911133,651.8201294,521.8134766,422.6873169,328.3681946,274.0181274,212.5319214,183.1834412,160.6515503,138.2221985,122.5663071,376.5826111,364.2460937,350.6960449,275.5813904,249.8931122,162.5406342,194.3319092,140.9620819,126.172142,129.8111725,103.2216339,178.3296509,201.8322296,201.5803375,206.678421,168.5120239,166.4640045,130.7577515,88.0004044,102.4756699,79.8428879,65.5681305,70.4045486,78.0998001,72.8228989,63.1577835,52.4624863,51.3895111,44.4130096,41.4718132,39.31847,36.8825722,-3.88E+12,3327.748535,26.2599125,0,10
192,29.4336456,33.1022005,34.307369,28.4017805,20.5680497,14.2773753,11.9049091,18.6599431,10.7405003,18.8947724,13.330177,7.7247438,0.6127322,-371987232,846.9667969,689.5545654,547.3604736,434.8440247,332.6545715,284.2521362,218.0302887,186.9454041,164.5116425,143.1895752,127.3373489,363.7957764,359.8238525,355.0939636,278.5860596,255.1897125,163.2924042,204.3713379,139.4951324,123.4128494,125.2529068,103.8792114,178.4349213,199.2299194,199.5505981,213.8634796,167.7037964,160.1883087,126.9166183,86.9718704,100.0410309,79.1712799,65.3330383,70.5442123,78.2987823,73.1419373,63.4258347,52.2850838,51.2944603,44.4649124,41.6824837,39.4030838,36.9569054,-3.88E+12,3327.750244,26.26511,0,10
193,28.790711,30.7148007,26.5932852,23.6100847,18.535854,13.2484004,9.7417544,15.9655655,8.7323623,12.7483197,11.4571494,7.9391992,0.6003216,-333575488,862.3605957,715.3430176,568.3435059,454.2756958,340.5686646,292.1576843,223.929184,188.988205,168.323822,147.3892059,130.9173126,361.5162354,361.3119812,350.8052979,278.2452087,257.0688171,164.4874268,200.8353577,142.8145142,125.9816513,138.1955261,110.5153046,177.7997742,197.4044952,197.7109833,206.6970978,167.0452728,160.3782043,126.8163605,87.1614685,100.4346237,79.7064667,65.3195496,70.976738,78.5448608,73.6177979,63.6995506,52.3476067,51.2272987,44.5013885,41.7518311,39.5192184,37.0676956,-3.88E+12,3327.751221,26.2867298,0,10
194,33.4429226,29.4308595,23.113369,22.2419637,16.8532145,10.8385727,8.8468907,13.6321741,6.2095758,6.8741584,7.4250299,5.9153998,0.5977991,-340701568,860.2911377,698.0380859,561.7765503,438.3011475,339.473175,294.51297,225.9485321,193.1043701,169.9407806,147.5103607,133.0932312,380.4510498,361.7577209,345.5249939,279.9949951,252.6111755,163.3975525,195.4644623,140.9937439,123.7245712,132.7204285,107.8922501,176.3842773,194.9353943,192.4602356,196.67836,164.0309296,154.7129822,123.7642441,86.7603836,97.1658249,78.5621948,65.5534134,71.4050751,78.9176788,73.8624115,64.0105591,52.5422325,51.1932602,44.560379,41.8027916,39.554245,37.0612946,-3.88E+12,3327.749023,26.28442,0,10
195,40.4512182,36.3933653,33.3025209,23.1989285,15.3464939,10.4115625,9.2868843,16.3375759,10.6708388,9.9782148,7.2180053,6.1029591,0.5867001,-326496736,851.1884155,702.0982056,558.8252563,436.9692383,340.9754333,285.2015686,218.5644684,186.3404541,168.5041809,147.894989,131.9165497,416.1116333,378.9709167,357.4577942,277.8248596,247.8076782,162.8794708,196.313446,142.2661133,125.0512009,132.7434235,108.0868607,175.7950287,197.1130219,197.7190399,195.7098846,161.5864716,150.4276581,122.4457169,86.2974243,94.9117508,77.781189,65.3779755,71.665184,79.35186,74.2520447,64.2801666,52.7583733,50.971962,44.6120682,41.9945831,39.5420113,36.9458199,-3.88E+12,3327.750732,26.2897854,0,10
196,39.7867181,34.9110829,36.9460172,29.1370515,17.7774149,11.1301635,9.9621295,18.6203027,9.3586644,12.4845784,10.433692,8.3324073,0.602945,-306146304,822.4629517,672.5809937,543.9876709,430.9653931,334.9232178,277.6901245,214.1873932,181.5319061,165.3071289,146.7018127,131.0569916,416.6519165,385.5346069,380.2342529,284.3913269,255.261734,162.8893738,193.4691315,140.1598663,124.7004013,130.9577637,108.830368,176.2007446,198.653244,197.5892334,199.9881287,164.3056183,156.1324005,124.8654785,85.9588699,95.5761871,77.978096,65.3827286,71.8349762,79.7525864,74.5660095,64.4193268,52.8196678,50.3412781,44.6662598,42.0474281,39.6169891,36.9312248,-3.88E+12,3327.748291,26.2557964,0,10
197,39.9080535,39.0870712,29.7869368,25.4286286,20.6470292,13.605353,9.1633331,17.2441459,6.5289117,7.7487466,7.6158239,6.3579572,0.5905343,-359303328,832.7059937,660.0293579,542.4523926,421.4501038,323.613739,267.6424561,207.3458099,177.2191772,159.8924561,141.8104248,127.100563,421.9675903,397.6585693,380.3523254,293.1105347,270.9382935,166.4277954,214.7757263,145.4909515,125.5725479,124.6519928,103.5212936,176.1582336,202.7483368,195.1356659,194.4166107,163.034317,153.9222717,123.692009,86.3042221,95.7808609,77.1532516,65.3216248,72.0500946,80.1143341,74.8724976,64.5715485,53.0344315,49.9232368,44.8101349,41.9549561,39.6865959,36.9781876,-3.88E+12,3327.750732,26.2688503,0,10
198,35.5776647,30.510777,29.1247765,22.2288748,18.1030491,12.9915733,8.2656958,11.8462429,5.2281305,5.7238258,5.2211348,4.8819198,0.5800408,-401058336,823.5876465,642.1045532,534.2359619,426.342804,329.6577148,271.3047791,209.6077423,180.6447754,161.3498077,141.0950775,126.1304016,418.8743286,397.120636,383.9566345,292.6541443,271.649231,167.098175,221.3860474,151.7793732,133.5149994,138.5705414,108.4878159,175.053421,198.7241821,189.1233521,186.9657898,159.5307312,149.232193,124.7483673,86.8606796,97.7785873,78.0814743,64.8402939,72.3864975,80.3153839,75.095993,64.6568451,53.3834648,49.9677391,44.7753639,41.9982605,39.7161827,36.8949127,-3.88E+12,3327.748535,26.2708626,0,10
199,39.8419352,32.2682477,23.3346015,17.8015421,15.2792914,12.7127821,8.0120376,10.3307582,4.4219781,5.4383802,4.9083578,3.5954251,0.5800408,-348529856,819.192627,618.4793701,509.7043762,409.7015686,319.3818054,261.8813477,202.357193,174.1970825,157.7443695,140.1381531,124.9577789,439.27771,402.8452759,376.4406433,290.1429443,270.4851074,167.331665,213.0812836,148.2363129,131.0793152,131.4727936,105.655159,173.6856537,193.0696411,185.0921936,183.0235748,157.2265625,143.278717,121.3571472,85.9767303,94.8663101,77.0792007,64.9433975,72.724884,80.4421692,75.4623184,64.6798782,53.7000809,50.5078964,44.8164711,42.0305443,39.8153038,36.6872253,-3.88E+12,3327.751221,26.2601929,0,10
200,31.4491854,28.2781535,23.4203887,18.8764711,17.231698,14.0884092,8.495148,10.9779061,4.9406956,6.0169995,5.7422046,5.1005802,0.5889199,-356917472,826.5701904,618.2776489,510.569397,411.8811646,318.7479248,265.3366394,207.0903015,177.93573,156.4979095,139.3999786,123.89048,437.8024902,405.8392639,372.627655,285.2954102,263.4619141,167.645813,221.7135162,149.9403687,132.8506622,137.9806976,108.7502441,172.8898621,189.3329468,182.5904999,179.5016479,156.2713318,147.7568665,120.0367737,85.4345703,93.883316,77.0660934,64.6886063,73.198761,80.7154541,75.8152771,64.9281616,53.9504166,51.1515274,44.8870888,42.1106644,39.8109245,36.6985435,-3.88E+12,3327.750732,26.2942638,0,10
201,30.2803855,28.2881654,23.7862911,20.0021195,17.8226092,13.1028322,8.5069989,11.405976,5.080344,6.1455815,4.8543403,4.9184954,0.6134385,-377446176,813.0689087,604.5703125,493.293396,398.3117981,312.3546448,263.6939697,208.175293,179.6298676,158.1586151,140.2063446,124.0218582,432.9138794,395.8903198,363.3682251,284.1774597,264.2807312,167.8796082,212.0328674,144.2139282,127.6022339,131.6701965,106.2864838,172.4558411,187.4365997,180.4741058,179.1933289,154.6484528,147.9035034,121.0931396,85.5301437,94.1352692,76.8473129,65.3005753,73.5259933,81.1233597,76.2045898,65.0413666,54.0424423,51.4025726,45.0330887,42.3437691,39.8479919,36.5490494,-3.88E+12,3327.749023,26.3053532,0,10
202,34.7524902,29.450883,24.1197542,16.3066221,13.1858552,9.8809429,8.0599452,10.6952626,4.5067763,4.9944268,4.8939024,4.2779059,0.5966892,-395151424,805.8930664,588.4942627,480.3052063,387.7780762,304.7970276,254.4370117,202.7502441,175.1656952,155.5422668,137.1949768,123.1651459,422.2727661,395.370636,368.7513123,281.2819214,260.8243713,166.6087189,202.4953918,140.4962463,126.2591858,127.0720444,102.9904633,171.9668427,185.7402039,178.7367706,176.5135193,153.9814301,145.7697601,120.1611786,85.639267,91.4627457,76.0073395,64.9025726,73.4853668,81.5041046,76.3840332,65.1523056,54.0956612,51.2153091,45.1140747,42.5752831,40.0580368,36.7720757,-3.88E+12,3327.749512,26.3084526,0,10
