Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
198,3.9416306,3.9974596,3.7277675,3.2284845,2.4712836,1.6692151,3.6020161,5.2631141,2.4883844,2.9348118,2.3283694,1.6374777,0.4851951,-293996448,772.1879883,515.2509155,391.2304382,276.9749451,192.4291534,152.3435974,119.8327408,99.0982742,87.3033371,79.0862885,71.3657837,92.0883408,95.4749222,89.3973465,70.5932617,68.2628174,54.9333038,52.2283859,46.5103378,44.485981,44.2546806,45.1049271,82.8606339,86.4539185,82.0380707,74.9436111,65.465683,57.0529366,51.6292038,43.5180817,44.4506989,43.066803,40.0553741,43.563221,46.4853172,44.2972374,40.2396927,37.5089378,37.3009377,35.0553284,34.9875832,34.9083786,34.0571175,-3.88E+12,3328.0354,26.5092297,0,10
199,3.630946,3.8037184,3.5944744,3.0853243,2.3968676,1.5929471,3.2991895,5.0170619,2.3550836,2.9946633,2.2250684,1.567738,0.4910473,-265515840,783.6452637,541.017395,408.8436279,277.7615662,193.1809235,154.458252,121.3030319,99.5150375,87.5059357,80.3648834,71.0800018,91.7374954,95.381958,89.22332,70.5472412,68.3804626,54.9497414,52.1185455,46.5884018,44.432373,44.3065109,44.2720146,82.7764587,86.3388519,81.9414062,75.1399536,65.455986,56.885601,51.5127182,43.5134659,44.4390297,43.1458397,40.6854477,43.7102318,46.5537338,44.3479843,40.2805252,37.553997,37.4162292,35.09972,34.9574623,34.8778725,34.0967064,-3.88E+12,3328.036377,26.5226574,0,10
200,3.6733659,3.8064243,3.7007091,3.0931776,2.5317143,1.805922,3.3332292,4.979767,2.396262,3.0163677,2.4271055,1.7478394,0.4955877,-301447392,792.8505249,580.0511475,433.2254333,279.4607239,192.97995,156.8315277,121.6322937,97.2481766,86.0350342,78.4491119,70.0707932,91.7774811,95.1977081,89.179863,70.7353973,68.5190964,55.1398888,52.2336845,46.647625,44.4957619,43.6500893,43.3951378,82.7932587,86.1772461,81.9670105,75.2403183,65.6328583,57.1134529,51.5613899,43.4620934,44.4991112,43.0925903,41.1379814,43.8357468,46.6307487,44.4114265,40.3419151,37.534481,37.4068031,35.1636467,34.9011841,34.8747902,34.0887451,-3.88E+12,3328.03833,26.5116253,0,10
201,3.7904355,3.8897655,3.5863262,3.0161165,2.3588868,1.7028428,3.4035777,4.9410648,2.3192763,2.8022835,2.1988628,1.628195,0.4877176,-310266496,800.3799438,615.4160156,461.3135071,302.9651184,210.7575531,165.0595093,126.0038223,100.960968,89.1794205,81.4276352,72.4178238,91.9936676,95.0242691,89.3276672,70.280426,68.7147293,55.1937599,52.4135704,46.6728745,44.4048653,43.2922783,42.8390541,82.7386246,86.1141434,81.769249,75.1127853,65.6387787,57.2416153,51.664463,43.4275703,44.0233192,42.8379364,41.567749,43.9219894,46.7075081,44.4122124,40.4019432,37.5987968,37.4173088,35.1468468,34.8708878,34.8774529,34.0944138,-3.88E+12,3328.035645,26.4965725,0,10
202,3.9594043,4.2060831,3.732226,3.2049244,2.4863729,1.7757026,3.6012597,5.2091655,2.4345106,2.9787139,2.2652222,1.661121,0.4917536,-318943328,797.9657593,596.7538452,459.3707581,313.7874146,217.2421112,168.4789886,128.1661377,101.8314743,90.3184814,83.7604218,74.942543,92.4256287,95.4294128,89.2504654,70.367012,68.7785721,55.3028603,52.4124451,46.7959137,44.4375114,43.101223,42.5619965,82.8820724,86.2584,81.9567642,75.2157822,65.6923599,57.2589073,51.6799583,43.4178925,43.8081741,42.706646,41.8890038,43.9695282,46.7968102,44.4062538,40.482769,37.6877098,37.5020981,35.1790237,34.9319305,34.8808136,34.0790215,-3.88E+12,3328.036377,26.4825916,0,10
203,3.7714769,4.0361537,3.7974119,3.1227914,2.4823981,1.8206909,3.4729177,5.2274611,2.5030328,3.0604342,2.3387671,1.670007,0.4885248,-369367616,792.0597534,595.5524292,453.1018677,314.7260132,217.4748688,163.8682556,125.2729187,100.7874298,88.5346756,81.15802,72.6929321,92.3117981,95.6233368,89.5726395,70.6636505,68.9552231,55.4508209,52.9527397,46.832386,44.4944611,43.2756996,42.5394669,82.9710312,86.4534988,82.0611267,75.4645004,65.8400879,57.3823891,51.7694778,43.4897766,43.7589073,42.6922989,41.9978371,44.0777969,46.8862801,44.375946,40.5402908,37.7913628,37.6636314,35.220726,35.0227318,34.9071922,34.0101814,-3.88E+12,3328.037598,26.4865227,0,10
204,3.7226584,3.9203419,3.7680475,3.1993616,2.5397374,1.8097089,3.3786153,5.0212839,2.3770562,2.9471439,2.3091801,1.6919842,0.4801501,-376232224,799.6721191,597.0595703,449.081665,309.2657471,211.2608032,161.0621033,124.3280411,101.7434464,88.5701141,81.0227737,73.0278168,92.1362534,95.7133942,89.852951,70.8271179,69.2111511,55.5376129,53.300621,46.7906837,44.5759163,43.4646568,42.2457886,82.9818344,86.5013962,82.1299362,75.6765594,65.9801254,57.6163254,51.9158745,43.4899521,43.7345543,42.7765198,42.1703224,44.2429008,46.9746475,44.4756813,40.5814438,37.7623978,37.8378525,35.2849083,35.0480003,34.9643135,33.9968567,-3.88E+12,3328.039063,26.4814148,0,10
205,3.9518209,4.0250596,3.783729,3.123773,2.4417675,1.673608,3.5059487,5.0787508,2.3956109,2.8999533,2.2376641,1.6179601,0.4850942,-348564480,812.0922241,593.4721069,459.7786865,303.0708618,209.7745361,162.3167419,126.4634018,105.663826,91.131958,82.3060989,74.0563126,92.4706497,95.8749542,89.985878,70.8995972,69.2509842,55.5971603,53.3565483,46.8676071,44.7379303,43.2645569,42.1890793,83.0117645,86.6675568,82.2130814,75.5429611,66.0548553,57.670639,51.957058,43.4994507,43.6351662,42.6852379,41.8995895,44.3630829,47.067112,44.5022659,40.6267242,37.7431793,37.9534531,35.36446,35.1058846,35.0023613,34.0806885,-3.88E+12,3328.038818,26.4804935,0,10
206,3.9283596,4.1595419,3.6000091,2.9262937,2.3560898,1.5688625,3.4303051,5.0170619,2.2808648,2.6899797,2.1322497,1.4937934,0.4566405,-350060032,801.7095947,575.4023437,461.1247559,304.9906921,209.6099548,165.0938721,128.0076904,106.7413254,91.6394043,83.8005524,73.7644577,92.7812958,95.9964828,90.1847458,70.7358856,68.9595718,55.5875168,53.0265236,46.8227043,44.5274429,42.9597015,42.1164703,83.1030655,86.7684555,82.1253052,75.2873764,66.0382767,57.5498466,51.8827896,43.5198326,43.5782471,42.5743484,41.2535667,44.3838234,47.1556091,44.4646835,40.6467819,37.7786102,38.0131416,35.366272,35.1575089,35.0446358,34.1571198,-3.88E+12,3328.038818,26.5011921,0,10
207,4.1781395,4.1725302,3.7891099,3.1517506,2.4019465,1.6753499,3.6716082,5.1955611,2.4280002,2.9436909,2.2127264,1.5724191,0.4743988,-400279104,803.8383179,582.2700806,457.8519897,297.1390381,204.4945068,165.2154236,130.4340973,106.8010178,91.4753952,84.8882294,73.9785538,93.1328659,96.0370178,90.3987656,70.8496475,69.0799484,55.6494484,53.1394882,46.7989998,45.7943153,44.2204247,42.6643906,83.2135315,86.7776566,82.1660538,75.2841034,66.0808716,57.3919334,51.8968353,43.5410309,44.2500343,42.6576729,40.917244,44.3414955,47.2219429,44.5148506,40.6948471,37.8656731,38.0975456,35.3767624,35.2193146,35.0296631,34.2175026,-3.88E+12,3328.038086,26.4989433,0,10
208,4.2608466,4.424989,4.1460954,3.2608796,2.3769203,1.6273321,3.8574393,5.5255854,2.6561903,3.0888801,2.2501751,1.5475857,0.4761141,-434669888,774.1265259,544.1483765,431.3084412,292.7519836,206.3452911,166.9571533,134.2685394,109.9325714,93.2990875,86.2344437,76.5890198,93.3359299,96.6918869,90.7408066,70.8911667,69.2608948,55.6845093,53.3222275,46.8186874,45.8169785,44.552803,43.3016701,83.4630966,86.9583435,82.5558548,75.6661377,66.1557999,57.5326004,51.8780518,43.4849548,44.2497101,42.7480927,40.6423378,44.2590828,47.2801476,44.6274529,40.7261772,37.9165268,38.0624886,35.3390083,35.2422028,35.0645485,34.2404137,-3.88E+12,3328.038818,26.5072937,0,10
209,3.9845245,4.2848243,4.1742299,3.3385952,2.417183,1.6305131,3.7172465,5.6259766,2.6391005,3.1063094,2.2897372,1.600426,0.4862041,-348175712,761.4567871,517.2473145,411.2929993,282.7033386,198.9072418,160.6683655,129.9187469,107.9462891,94.3395538,86.8809357,77.9071732,93.2427368,96.7418823,91.1283188,71.143837,69.2945175,55.7297134,53.6036682,46.9345551,45.302475,43.8392487,42.8479958,83.7047958,87.1777954,82.7564774,75.8834,66.2936859,57.7411842,51.9650536,43.5037804,43.8721237,42.7297401,40.5986061,44.1196518,47.3385506,44.6782074,40.7323761,37.9866219,37.842411,35.2726288,35.2166061,35.1030006,34.3051414,-3.88E+12,3328.036133,26.5158443,0,10
210,4.3779161,4.4994008,4.1399457,3.3317235,2.4302849,1.6330882,3.7966723,5.5382516,2.5909234,2.9943345,2.2035967,1.5897945,0.4779303,-312402016,756.3345947,519.3594971,398.3941345,287.7554932,199.4637451,157.4945374,125.419632,104.0500946,92.0378036,84.5867615,76.121254,93.63237,96.9130096,91.5359955,71.3508987,69.3137207,55.7747917,53.7617111,47.0840149,45.1367798,43.8635178,42.7964325,83.7951889,87.3732758,82.7052231,75.901123,66.398056,57.8631363,52.0556259,43.5681953,43.8228188,42.8313828,40.6292801,44.0142708,47.3934937,44.7771263,40.7447891,38.0240974,37.4917946,35.2154846,35.1511917,35.1072426,34.3453751,-3.88E+12,3328.037598,26.5159645,0,10
211,4.2712738,4.4060479,4.0970521,3.2571166,2.3149439,1.5493978,3.8261733,5.6381737,2.6124078,3.0431694,2.203174,1.5482205,0.4694547,-290894016,746.1229248,501.0635376,386.4421387,284.6246338,196.9964142,155.4971466,125.1446686,104.8335648,90.9739227,83.5374451,75.1018982,93.8763657,97.4564743,91.9838257,71.605629,69.4767303,55.7505722,53.3252678,47.2419662,45.0515556,44.9226303,43.0211067,83.99897,87.5797653,82.9570999,76.1549149,66.4576187,57.7344093,51.962326,43.5690384,43.6984406,42.8392906,41.136776,44.0162277,47.4454575,44.9618073,40.7959137,38.0458641,37.2606277,35.1650581,35.1007385,35.0710106,34.3904648,-3.88E+12,3328.036133,26.5221081,0,10
212,4.1755327,4.2629067,3.8250852,3.0890873,2.3365841,1.5674992,3.6985878,5.3712457,2.5129612,2.9833178,2.194467,1.5417146,0.4713718,-338829376,759.0154419,500.9537354,389.7304993,281.5253296,197.0408173,154.6381836,124.3071289,103.8693085,91.0324936,83.3664703,74.7841797,94.2458344,97.6092148,92.0295563,71.4109039,69.526001,55.7632065,53.3010216,48.1980171,45.7259636,44.6602936,42.9658203,84.1444092,87.8439331,83.2794647,76.2965317,66.5208511,57.7301064,51.9805298,43.8088188,44.5076714,43.2866631,41.5111351,44.1248131,47.5037193,45.0926208,40.8753471,38.0653915,37.2334557,35.1969795,35.0798721,34.9924469,34.2499886,-3.88E+12,3328.038574,26.5222168,0,10
213,3.9390238,4.1968831,4.0124949,3.3575741,2.5557836,1.7434383,3.7722142,5.659284,2.7504286,3.3427557,2.451705,1.7133266,0.4859014,-380725440,762.8737183,499.8907166,388.8565063,283.0887146,198.5155182,156.2470551,124.4768524,103.6823273,90.1066437,81.7196655,72.5958939,93.874176,97.2931595,92.168541,71.5109787,69.53508,55.81987,53.6142387,47.7520752,45.3019714,43.8862953,42.7266464,84.2188263,88.1494217,83.5396347,76.5130997,66.6455612,57.8360138,52.0339661,43.7169533,44.1461754,43.047905,41.8799706,44.2595634,47.5417824,45.0977249,40.9218025,38.125061,37.2505531,35.2863464,35.0861435,34.9987221,34.1059227,-3.88E+12,3328.039063,26.5443897,0,10
214,3.9210131,4.2539772,4.0089589,3.3853881,2.7277279,1.9152118,3.9179542,5.9876665,2.8666396,3.5002769,2.7683707,1.9776074,0.5480556,-313750912,725.6759644,481.5967712,366.973053,272.0698242,189.4645538,148.3482056,119.3465881,99.7436676,88.2818146,80.7876587,71.0972595,93.6036148,97.4588699,91.9262619,71.771286,69.8232803,55.9626541,53.4782486,47.6066933,45.2283363,43.5034294,42.4300423,84.2916641,88.446022,83.8000717,76.7992401,66.9588013,58.1630096,52.133091,43.7085876,43.8848,42.8796463,42.0491257,44.344799,47.5801086,45.1595421,40.9365082,38.1674461,37.1371346,35.3827133,35.0679741,35.0412369,34.0401039,-3.88E+12,3328.038574,26.5117378,0,10
215,3.9854724,4.1538596,3.805099,3.1344078,2.3670571,1.6547492,3.8652558,5.7118252,2.7072971,3.1467585,2.3364847,1.927544,0.5458358,-221562224,715.2285156,461.0439148,357.8896179,264.0530396,185.6016388,143.7106323,116.2077103,97.2559586,85.4120255,78.485466,69.1954422,93.8257141,97.2534561,91.5233536,71.7297516,69.8199081,55.9732704,53.7744751,47.5225296,45.1036148,43.4189987,42.2283516,84.3837128,88.4727707,83.9828186,77.0132599,67.0614929,58.142334,52.3500786,43.6995964,43.8167267,42.8751106,42.0780792,44.4780579,47.6185493,45.1427574,40.9550552,38.2685814,37.1979752,35.4803085,35.1233292,35.0760002,34.0827827,-3.88E+12,3328.037842,26.5463867,0,10
216,3.7103353,3.854589,3.6678087,3.0992313,2.3951011,1.7024641,3.4590497,5.1542788,2.451275,3.0081464,2.3247344,1.804726,0.5253531,-273032672,759.0750122,493.4119873,372.7298889,261.7739868,182.4418488,140.3668518,113.8062439,95.8833771,84.8773651,77.2331696,68.7096786,93.9682922,96.9042282,91.4584427,71.6055832,69.70858,55.9307327,53.6064339,47.3086205,44.8337173,43.2512283,42.2088509,84.389801,88.5196304,83.9503479,77.0497665,67.0976639,58.2139359,52.5056801,43.6440659,43.8533516,42.7310371,41.9149055,44.6127014,47.6676521,45.043087,40.980217,38.303524,37.3652077,35.5370293,35.1879578,35.1676102,34.1429863,-3.88E+12,3328.038818,26.5541515,0,10
217,3.6510895,3.7103655,3.6616591,3.0223338,2.3550593,1.6385413,3.3264212,4.7412207,2.3082086,2.8267832,2.1874506,1.6388265,0.492359,-342796000,794.6901855,555.6338501,416.2701416,274.8747559,190.9859161,153.435318,115.0259857,96.5393982,84.1304092,75.949173,68.4539948,93.5036774,96.6554184,91.5400925,71.8884354,69.6960831,55.9752922,53.5267029,47.2252274,44.6889763,42.8523445,42.0875397,84.3229752,88.1765289,83.7131805,76.8825684,67.1101151,58.3084793,52.3897629,43.6236038,43.689827,42.6863861,41.9059486,44.7121887,47.7213287,44.8321266,41.0245018,38.3173141,37.2979279,35.6110916,35.2253799,35.2035446,34.2850609,-3.88E+12,3328.038574,26.5469532,0,10
218,3.7027518,3.8102126,3.6413653,3.1196827,2.5165514,1.7534357,3.3228912,4.724567,2.2758192,2.8524338,2.2837353,1.6492993,0.4896347,-331830304,791.0608521,580.3829346,431.690155,282.5705872,198.6143188,153.6634674,116.4867783,98.0318069,85.2804565,78.0516663,71.4930267,93.6718063,96.6849518,91.5346069,71.7296066,69.7408829,56.0869865,53.461792,47.1585732,44.64188,42.6452789,41.9290695,84.273468,87.9962158,83.5689545,76.6549377,67.1365738,58.2665672,52.3377495,43.6058044,43.5103531,42.6838188,41.8721123,44.689949,47.7980232,44.9023552,41.0729446,38.2837448,37.1275711,35.6953087,35.2010727,35.1942177,34.345829,-3.88E+12,3328.038086,26.5390644,0,10
219,3.5117436,3.6711302,3.4737882,2.8855544,2.3641865,1.6258173,3.168074,4.6781244,2.1662815,2.5840886,2.0841497,1.5357641,0.4700601,-354408480,797.5903931,585.6049194,450.7367249,296.1499634,206.7082214,161.1103516,120.2338791,100.1128693,86.3793793,80.2902374,72.7077026,93.6339569,96.6871872,91.0708008,71.5139084,69.7203674,56.123867,53.4865494,47.1030273,44.5836449,42.6679955,43.088028,84.2254181,87.8364792,83.4559326,76.4152069,67.1226654,58.2213364,52.3466454,43.6307373,43.5278587,42.8976822,41.5884781,44.7352829,47.8650856,45.0416489,41.133297,38.2949867,37.0891151,35.6482048,35.1666565,35.1878853,34.367981,-3.88E+12,3328.037598,26.5300407,0,10
220,3.6776316,3.8372713,3.5966268,3.0938321,2.4789386,1.7722944,3.2699407,4.7266781,2.2758192,2.9423755,2.2751128,1.6891279,0.4804528,-421059136,814.4485474,612.1720581,474.5499268,321.453186,222.3880463,174.6322174,131.0429993,107.2659149,90.0392303,83.5733109,75.8492203,93.5959396,96.9295731,91.3450623,71.7324524,69.6662979,56.2294807,53.2199593,47.1651421,44.680378,43.3325348,42.8205795,84.2194138,87.7309418,83.4414825,76.4678726,67.1790466,58.3282928,52.3409729,43.6361732,43.4730835,42.9183693,41.7808151,44.876606,47.9256783,45.1996918,41.208744,38.2997017,37.0714111,35.5429268,35.1792526,35.1225739,34.3367271,-3.88E+12,3328.039307,26.5299053,0,10
221,3.6115134,3.708742,3.5883248,3.117883,2.553649,1.8615894,3.1935407,4.6410641,2.3405979,2.9408956,2.3366538,1.7948879,0.4777285,-440729280,820.2185669,618.756897,491.5487976,339.4741211,233.1629639,179.2508698,132.201416,107.2508087,88.4281845,82.4863892,74.8027344,93.4886246,96.6591339,91.4790497,71.7321701,69.9826508,56.3809929,53.5470276,47.1600494,44.8092346,43.1319237,42.5648232,84.1732635,87.7982483,83.6621857,76.8235703,67.3075867,58.569767,52.4743118,43.6422119,43.4943657,42.7979813,42.1921692,44.9323845,47.9676132,45.2903748,41.2628174,38.3009148,37.0569305,35.4554596,35.1542549,35.0005493,34.3765602,-3.88E+12,3328.036621,26.545475,0,10
222,3.7648413,3.7850478,3.779578,3.2540079,2.6428598,1.9177111,3.2278324,4.8437229,2.4395562,3.0262333,2.4421526,1.825037,0.490341,-363326048,817.0532227,622.4564819,491.0795898,358.8241577,250.3250732,193.3249054,135.2726288,113.2662277,92.2720718,84.6561127,74.9506989,93.7680511,96.3369293,91.6779404,71.7206726,70.2532883,56.5724297,53.4867516,47.2632942,44.897419,43.1905251,42.4274521,84.1771698,87.8800201,83.7732849,76.8032837,67.4061813,58.7620659,52.6369553,43.7011719,43.6150284,42.7710762,42.328598,44.9998207,48.0300598,45.1651268,41.2798157,38.3299141,36.9596291,35.4205284,35.1664848,34.9490929,34.3048286,-3.88E+12,3328.037598,26.5396843,0,10
223,3.8283528,4.0285772,3.8775107,3.0997221,2.4935127,1.7536629,3.5180517,5.0180001,2.4851291,3.0318239,2.382725,1.7709272,0.4900383,-298138688,790.8389893,629.0101318,502.1129456,367.0884705,252.4690399,189.2949677,134.9073792,113.2377167,94.9193192,86.548996,75.9369431,93.9020844,96.6668854,91.3333893,71.8117905,70.075119,56.6123505,53.7673225,47.3653145,44.9561806,43.2854347,42.3985748,84.260994,88.0443268,83.8450089,76.8529053,67.4554825,58.8773499,52.6717796,43.7120819,43.7177353,42.7805099,41.4007912,45.1083527,48.0898094,44.9829445,41.2643127,38.291214,36.7975388,35.4745483,35.1711197,34.9338722,34.1107559,-3.88E+12,3328.038086,26.5375557,0,10
224,3.7243173,3.7636714,3.5767943,2.9874845,2.4396329,1.7469222,3.4368609,4.9387192,2.3246474,2.9644087,2.3282849,1.706186,0.4979084,-339662720,795.8296509,648.9160767,517.9208374,358.306427,244.4168701,186.0792236,137.620575,114.0044785,96.5522308,88.9458389,77.4977875,93.9097214,96.9878311,91.3612595,71.709343,70.2782745,56.6085777,53.6842117,47.3163147,44.9761238,43.1080513,42.3635178,84.3805466,88.0567322,83.9047546,77.0309906,67.4818192,58.9523048,52.6986351,43.7041893,43.6306839,42.7145958,40.8349342,45.1580009,48.1633911,44.8918686,41.2887917,38.2119522,36.8280983,35.5047684,35.1687775,34.9079285,34.0611687,-3.88E+12,3328.038574,26.5378418,0,10
225,3.8423348,3.9633655,3.7348395,3.0545653,2.4060684,1.7069326,3.650428,5.3531847,2.5427463,2.9762475,2.3340332,1.645491,0.5151623,-322539360,788.1782227,641.7214355,494.6105957,348.207428,232.8875122,183.6783295,139.81987,114.5775223,96.1139297,87.2060318,78.297905,94.0894318,96.8357697,91.4191971,72.0195389,70.2021408,56.6393318,53.724247,47.4180107,45.0853806,43.2580185,42.2907944,84.4449615,88.4312057,84.0095596,77.1191559,67.5425491,58.8829536,52.7471581,43.7099419,43.4769936,42.5875816,40.8485298,45.2242508,48.2224388,44.9915771,41.3559799,38.2498512,36.9198647,35.4690285,35.1378746,34.9433289,34.0890961,-3.88E+12,3328.037842,26.547842,0,10
226,4.0269445,4.0364243,3.7257689,2.986012,2.3228197,1.621879,3.7588505,5.5420045,2.6386122,3.0624073,2.278156,1.6168494,0.5246468,-247334768,765.7858276,607.9934692,471.4811401,331.1895447,219.9849091,174.4983673,134.7448578,111.9901047,94.8640671,86.3421555,77.6661377,94.2574768,96.9728012,91.3672333,71.7861099,70.1349182,56.5600395,53.3997917,47.3390083,45.0181389,43.0553589,42.1612396,84.6052628,88.5740051,84.1423721,77.1964264,67.6059341,58.8615265,52.7175369,43.7195129,43.4802475,42.5462074,41.1225967,45.3210258,48.2578888,45.1251602,41.4173126,38.3494682,37.1197205,35.4412422,35.0935936,34.9750824,34.0653839,-3.88E+12,3328.038086,26.5398197,0,10
227,3.9757562,3.917636,3.4625651,2.8421973,2.2007805,1.4866869,3.6206748,5.3072111,2.4747125,2.9621067,2.1930299,1.5271161,0.5078975,-222008560,767.1549072,593.2929077,452.0844727,318.5722351,214.2185211,168.2636414,130.4002533,107.0882339,91.0060654,83.3264923,74.284935,94.4791565,97.0514908,91.5568619,71.7862854,69.9714661,56.4124908,53.368969,47.2643471,44.9663734,43.1057205,42.0326881,84.7761078,88.579689,84.3396912,77.3505783,67.6127167,58.810936,52.6870918,43.6643219,43.6577072,42.5378265,41.4579391,45.5071259,48.2943459,45.3031807,41.4435463,38.3724251,37.2906723,35.4227142,35.0641823,34.9962387,34.171299,-3.88E+12,3328.039551,26.5249043,0,10
228,3.8769343,4.1303184,3.7926459,3.0830337,2.3661002,1.6020356,3.7099343,5.4850067,2.608176,3.1625435,2.3305673,1.6237519,0.5153641,-233451456,778.1397705,595.3727417,446.2029419,307.1408997,210.9493866,163.0371857,126.5092468,105.0117187,89.2260284,82.153183,72.8972855,94.408783,97.1295319,91.7149506,71.774826,69.9688034,56.400238,53.3740425,47.2397995,44.9028358,43.0989304,42.0024529,84.9195404,88.7217636,84.5587769,77.2588348,67.6955566,58.7284355,52.6094894,43.6527061,43.7891655,42.5805054,41.3614006,45.6365318,48.3353386,45.499836,41.4877434,38.3880119,37.4060287,35.5008278,35.0685806,35.0216141,34.2158203,-3.88E+12,3328.038574,26.5546246,0,10
229,3.7942272,4.1343772,3.8332335,3.1900358,2.4094543,1.6813332,3.6342907,5.4723405,2.5972711,3.1536644,2.3219448,1.6216891,0.5058795,-270531520,783.7171021,606.4550171,448.8294067,307.3494263,210.1858368,161.10495,124.9159775,103.113884,87.4450836,79.581955,71.4145203,94.2614746,97.4763031,91.8395309,71.6734238,70.1931992,56.4343681,53.4731827,47.3015404,44.7976952,42.9653473,41.9933929,84.9693222,88.7528534,84.6790771,77.5230408,67.7695541,58.5421333,52.6027145,43.6243362,43.7808571,42.6242638,41.2681694,45.755127,48.376667,45.6730423,41.5583305,38.3819084,37.5280571,35.5444756,35.091671,35.0750504,34.1560707,-3.88E+12,3328.039307,26.5435448,0,10
230,3.9596413,4.3218949,4.1116575,3.388824,2.4942488,1.746695,3.6932927,5.7047884,2.8241591,3.4225029,2.4717397,1.7692611,0.5218216,-231658368,785.5181885,599.5550537,444.874176,302.5787354,207.031723,163.138382,125.9482651,104.9249954,87.6453247,79.3167343,71.7390518,94.2497635,98.0239029,92.2270126,72.2006989,70.2508545,56.5316811,53.4747124,47.2586212,44.8422775,43.005928,41.9421005,84.8658752,89.0578537,84.9864655,77.6943054,67.9622498,58.7511711,52.666996,43.6292267,43.5404701,42.4759102,41.408989,45.8178864,48.4389114,45.8182068,41.6387787,38.3744965,37.6917267,35.5370483,35.1553955,35.1174431,34.1628799,-3.88E+12,3328.039551,26.5507755,0,10
231,4.0802656,4.1365419,3.8390756,3.1265544,2.4075405,1.7185205,3.6047897,5.5443501,2.6472385,3.221244,2.4264293,1.760375,0.5366539,-202287760,772.6746216,570.5587769,430.8037109,299.0229187,204.8688965,161.6536255,124.2705841,102.7305679,86.5250015,77.4010773,70.7144699,94.3783951,97.9407883,92.7251282,72.0494003,70.3332596,56.5974846,53.6092644,47.2555122,44.8814621,42.9704666,41.9434433,84.9721832,89.1943817,85.1508179,78.0274353,68.1283264,58.9000282,52.7587395,43.6465454,43.5139351,42.5449524,41.6132545,45.8066101,48.4920731,45.8240013,41.7022743,38.2283363,37.832386,35.5223122,35.2353897,35.1843414,34.2444687,-3.88E+12,3328.037598,26.5608196,0,10
232,4.089034,4.2142008,3.7809617,3.1640215,2.4380871,1.6819391,3.7981851,5.6048663,2.6918349,3.2590622,2.3880507,1.7126918,0.5425061,-264199872,800.0181274,560.5115356,433.0954895,297.1225586,201.3138885,158.0990295,122.6856003,101.6069183,86.4571838,76.5809097,69.4850159,94.8057327,98.0755081,92.5618515,72.2674561,70.3788681,56.6410713,53.8466377,47.4275398,44.8615532,42.8449326,41.9502678,85.2134705,89.4076157,85.4953918,78.0653152,68.2062378,58.9483452,52.7334023,43.6596718,43.5341301,42.485939,41.6334839,45.7815056,48.5384598,45.6790123,41.7518921,38.2213669,38.0196037,35.5707092,35.3051643,35.258255,34.3623047,-3.88E+12,3328.038818,26.5492458,0,10
233,3.9264637,3.8792125,3.6258375,2.9668694,2.2973519,1.6346787,3.719768,5.410417,2.5267958,3.0217938,2.257276,1.6270049,0.5296918,-245173712,820.0355225,575.6185303,429.3700256,294.7720642,198.0108948,154.3475189,120.2375183,100.9160385,86.5008392,77.9657669,69.9063492,94.7177429,98.0706787,92.490799,71.9368515,70.2141113,56.6811867,54.1195984,47.4797363,44.8496399,42.7259178,41.8977623,85.3646851,89.7059555,85.4446716,78.0403519,68.2014236,59.0226135,52.7724762,43.6893616,43.4411697,42.4591141,41.1329765,45.7517853,48.614666,45.7287064,41.7767868,38.2609138,38.1730232,35.6926422,35.3886223,35.33424,34.4083786,-3.88E+12,3328.04126,26.5533562,0,10
