Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
124,62.0894171,60.753071,28.672472,12.1256887,8.1201239,5.2379839,24.9609936,36.9081528,18.9991267,7.6433488,4.0752717,3.8436793,0,482.1811523,383.0106201,283.4243774,108.7231064,116.5523224,104.5156174,94.7313614,78.5795288,73.4665604,65.6623764,65.2846146,54.0650826,527.3259888,347.9464417,225.8653412,125.836792,82.539917,60.1903267,50.5400162,42.5904846,39.0017014,34.4821739,31.4025764
125,56.3200682,61.1132239,33.8496834,11.5623736,6.8464408,4.7439457,41.8179164,53.8979544,26.9288143,16.1874787,7.7272402,5.2073716,0,475.3999939,380.2277527,265.7581787,107.9500961,115.66259,99.6871948,92.1999283,80.1101074,75.6791458,68.4277115,67.9505386,55.8415184,540.8962402,352.8312073,234.567749,129.204361,84.4694748,61.5436707,51.5914497,43.2362213,39.6812477,35.1767273,31.9047184
126,47.8021913,50.3752004,28.5525544,10.1525316,7.2075532,5.2394229,42.6772277,59.3218935,29.9174209,16.9405552,9.8155769,7.3074165,0,464.9567871,364.6582642,250.2675171,107.2098923,112.4400253,97.5312347,86.5483246,78.6244659,72.8839417,66.1974335,65.123558,54.9259071,547.6008911,359.7325439,247.0191956,135.7306824,90.2274704,64.585022,53.1670074,44.2313805,40.8019104,35.7981529,32.3847389
127,59.0098243,56.9564475,30.3095008,11.3447701,7.4968259,5.2818361,34.5344468,51.8199976,23.9919652,12.9675011,7.6460872,5.2496597,0,464.5181274,365.4393921,256.2075195,109.6618958,113.8593063,99.4403534,85.6210022,78.3826447,72.4007568,66.5797272,65.7665482,55.1597939,556.805542,366.1413574,257.1580505,141.5640106,94.1470642,66.6090012,55.2218323,45.7562332,42.2327271,36.7559891,33.1548233
128,61.9844337,58.4933888,38.8573192,15.8597985,10.1346541,7.2621544,30.3067264,38.4789935,18.9633193,10.8985138,6.2542291,4.3373314,0,480.6770325,397.717804,291.6390686,121.9341965,127.7848053,120.8307343,97.5697556,87.147789,77.8631439,70.5824509,68.0896378,56.7380943,559.4694824,371.6730652,265.8243103,144.848877,95.793457,67.998909,56.1114731,46.5200233,42.4750595,37.1721992,33.6770668
129,52.3624536,46.5185065,30.2643012,10.2034149,6.8433494,5.4220269,26.2726535,34.2121333,13.5315159,6.2171073,4.0312293,3.2697352,0,497.4546509,424.2183533,313.9676819,124.9577255,131.239975,124.6059418,106.6107864,90.597847,80.4725876,71.1226959,71.6607971,58.5764847,554.8398437,375.9040527,275.9702759,148.8126221,96.0852966,69.3936462,56.8718796,47.1763802,42.9939384,37.6342773,34.1211929
130,58.0211315,43.2443887,24.5777472,8.8747243,5.8522408,4.2799755,28.6627389,29.4128246,14.8021865,7.8028431,4.1697811,3.1968219,0,517.1485596,411.7762451,301.8002625,121.5644913,127.5480118,119.0769196,101.0927505,86.886116,79.0807648,70.3383331,71.2335052,57.4010582,553.0958252,376.4154358,278.3090515,148.3560944,94.9757614,68.9250183,57.2477112,47.5592461,43.3456001,38.0212975,34.455555
131,69.5683608,60.2457182,43.611898,14.5620305,8.4475246,6.2363606,39.7238495,36.1660088,19.0930394,13.5441472,5.940184,4.6851571,0,522.7116089,419.2212219,304.9416809,126.8024826,129.4327393,117.964119,97.7382355,84.5706406,76.8685455,68.5604858,69.0311508,56.3583488,566.6159058,382.883728,280.4719849,149.1401062,98.4947662,70.3447189,57.9199181,48.1290474,43.7477226,38.4160652,34.7063522
132,65.8560236,55.1380943,39.333146,10.7282812,6.1064769,4.632914,35.6095945,27.8635633,12.5756239,9.327412,5.1229059,3.7529939,0,524.4306641,416.9884033,303.5854797,129.15242,131.3742676,118.4712906,98.1661224,85.3151398,77.1593704,68.2410736,67.3992462,56.7146759,576.7585449,390.6618958,284.1139221,150.8356781,100.244194,71.1861572,58.7213974,48.6245384,43.9060783,38.7140083,34.9963455
133,72.4865685,55.9766474,49.2125108,19.5265003,9.5388849,6.7649352,30.0858471,31.5944566,11.2603571,7.2702635,6.1215947,4.4151638,0,527.720459,427.6731567,318.1288757,134.1787872,139.0143127,124.1585922,104.3012161,86.2919693,77.3174973,68.3455963,67.2769318,55.8386345,575.8334961,396.8444519,286.875,151.680542,101.4070816,72.1288986,59.1287079,49.0164108,44.2635841,39.0362816,35.064064
134,66.3847324,59.0085887,48.9213262,21.4805149,11.636075,7.5938863,32.2484974,29.2094621,16.2826552,14.0535427,9.6351805,7.9328521,0,531.8352661,448.9602966,329.2510376,143.1414032,146.1850891,128.3006439,108.4136734,90.8754959,83.5203934,72.2009735,74.1981583,60.5597572,578.2098999,404.8274536,294.9662476,156.9112396,108.48983,75.3190994,60.2061539,49.8457565,45.0740547,39.6276779,35.4364853
135,67.553769,52.370518,54.1792515,19.7141629,10.9321045,7.8048163,37.4444558,29.6046938,15.9926162,9.7320673,7.2059169,6.2806803,0,531.5123291,461.2355347,344.8362732,152.4308472,154.7888489,134.9259796,112.4173737,95.0239868,87.7849655,75.7982407,77.5571213,63.7454987,583.8685913,414.4645081,300.5808105,163.1705627,112.3519058,77.8340302,61.6119003,50.7165375,45.9230804,40.1522064,35.8452034
136,68.7879763,55.1410708,54.6669164,18.2002638,9.8369904,8.0269555,33.0006468,30.0806137,16.6491917,11.4664453,8.9457184,7.7943248,0,534.0133057,473.1285095,350.7561951,154.6500854,159.9032288,142.3447876,117.0000992,99.7905121,94.1674042,82.3588715,84.4081955,68.6732712,589.7426147,425.4700928,308.4289551,166.3531036,115.3960342,80.1440659,63.5438042,52.1593819,47.3869286,41.1033669,36.4385948
137,60.9246461,45.2215769,52.8327922,18.7498355,10.7341773,6.8324177,28.9428724,24.9357998,11.5866917,8.4605519,7.1119147,6.7650497,0,558.2367554,485.3333435,361.1102295,153.5088501,159.0238037,142.4489136,120.0058975,102.4417648,96.6571121,86.1798859,87.1144943,70.3135529,585.2178345,432.6648254,315.0986023,171.3350677,118.910202,81.7592163,65.5163956,53.4459763,48.026207,41.8550835,37.0873642
138,65.837302,56.6536594,50.2602524,18.9937807,10.1777874,7.4040872,32.4209648,20.4927859,11.2431044,7.9792735,6.1057023,4.7064995,0,579.4400024,484.7314453,369.6366577,156.5336151,163.1660767,146.926178,119.336586,104.2799225,97.2808685,84.1031647,83.3031921,66.6934967,579.7739258,435.543335,314.0759583,172.5387421,118.0118942,82.2980576,66.323204,54.1564369,48.5428238,42.3505745,37.4456367
139,62.2697611,47.2799417,42.7252765,14.0265295,7.0537897,5.4064249,34.2333853,25.4375212,11.8918675,7.0389144,5.2634866,3.8318576,0,592.4682007,492.8152466,377.3770447,157.6215515,163.5222168,147.3362274,120.5555801,103.7297287,96.8643646,81.7437897,79.5155869,64.7471542,580.3131714,439.2755432,313.9839172,172.600174,117.6730652,82.26651,66.3331146,54.4064789,48.5402336,42.5871048,37.886364
140,58.1270628,43.0590358,33.5591138,10.2736043,5.7723044,4.8567194,31.4461711,22.8053018,12.1942763,6.9649222,5.033215,4.8922339,0,605.8071899,499.6019287,383.4160461,158.6915741,163.2285004,145.4773254,121.2820435,104.9301147,96.7787476,83.159256,79.6491089,65.5282669,583.5576172,442.4746704,309.5651245,170.9606476,115.6373825,81.8578033,65.8250504,54.4237747,48.4473152,42.6893234,38.0890732
141,52.8932951,41.5426593,29.4453255,9.0502796,5.5193932,3.9406698,32.8493597,24.9196152,15.0363987,9.9356282,4.8193431,4.2200672,0,612.5733032,503.2195435,381.6366272,159.7632294,164.9429626,146.0332642,123.5973511,106.4845734,97.5262756,84.3237915,82.3065796,68.7963638,580.9592285,444.5204773,301.9953613,168.6160736,113.7957153,81.1811295,65.5402679,54.458889,48.2919693,42.8492928,38.4639549
142,60.7867221,40.151024,28.8657236,11.9306636,5.5010652,4.1063086,35.4497343,24.1099181,13.8314834,8.2234479,4.7926302,4.1656401,0,625.3922729,514.2767334,395.1322021,167.9113312,166.4477539,145.0019836,121.3139877,105.9593964,99.6431198,83.7733917,81.1028366,68.3801651,582.4902344,448.5080872,299.4342651,167.5361481,113.0232468,80.9395294,65.338089,54.3800926,47.9770966,42.8256149,38.6178284
143,68.3016873,43.1978476,32.0699832,12.0928027,5.4883313,4.0420828,30.6322459,26.0377573,13.740663,7.9283011,4.5786738,3.9722097,0,630.4907837,520.5645142,391.2917786,170.6919403,170.6576385,149.3673248,118.5193405,104.5197372,98.2253418,83.5473328,80.2877884,68.0551605,588.8535767,454.0413818,297.0515747,166.8864136,112.120224,80.3633423,65.3219223,54.4055367,47.8841705,42.7434387,38.5517693
144,63.2451826,45.9673182,39.775611,14.9447182,7.4251334,4.9976676,32.5856156,28.4394055,15.500917,9.2774262,6.7222113,6.1362025,0,637.6937866,528.9813843,391.0045166,172.6534271,176.3585968,153.8621216,123.5679016,106.9574966,99.4912949,85.9321289,82.3918152,68.5308914,590.2169189,460.624054,299.6345215,167.2588959,113.9162827,81.0432968,65.7668457,55.0149727,48.7061272,43.1497345,38.7756386
145,58.3412955,41.75913,27.1304546,10.2755676,5.5576685,3.9081025,39.5188555,30.8541888,18.6853245,8.1432074,4.775977,3.9011213,0,630.2767944,512.6841431,381.21875,172.9063568,175.1764374,153.974823,122.5854721,105.2765121,96.7069244,83.5542068,80.5265884,66.8139114,587.7999268,463.6588745,297.221344,167.956665,114.0880432,81.4382629,66.2502213,55.336338,49.0811806,43.6160622,39.234417
146,50.7206358,34.82693,22.2456575,8.2232224,4.8302176,3.6502908,57.0802722,50.7370393,29.9457413,16.0337393,7.423762,5.3876316,0,603.7233276,489.6299744,350.9559631,167.2538452,170.0882111,149.336792,118.8908768,104.7037201,95.2068176,83.1732025,80.7393112,66.6123581,592.0557251,468.2218323,298.581604,167.3071442,113.4453506,81.2459564,66.0357513,55.2201347,49.0085754,43.5316048,39.3458252
147,48.8761978,32.6819771,16.5992301,6.5282053,5.2923914,4.1996934,49.9400211,41.9563285,18.7195042,11.7420253,7.0021046,5.2335537,0,582.8619995,475.45401,330.5617371,162.2744293,165.6704559,146.4083252,115.2888641,100.0593567,92.73983,82.7696457,81.9284821,70.1052551,593.4571533,471.8689575,298.6671143,167.3114166,113.8317719,81.8351364,66.6799927,55.525013,49.4343529,43.7211723,39.4096756
148,49.6409415,37.0814712,21.7955054,8.093642,5.1216985,3.9699046,32.4449186,28.6413607,16.7195042,11.2765319,7.1784432,5.7392655,0,578.6377563,475.7434692,322.1983337,160.4170837,163.6999054,145.8487549,115.72332,100.0185471,92.44133,81.4310532,79.5238419,68.9956512,587.7788696,471.9602356,297.304718,166.6649475,114.1647873,82.3092422,66.7050934,55.3810577,49.1974411,43.5868263,39.4262314
149,46.0452,30.7223771,17.1935908,6.6001944,5.5337464,4.2839138,30.0626496,27.790381,14.4170953,9.573724,6.644947,5.1344583,0,573.1013794,467.4147034,307.1634521,157.7639618,162.1411133,145.4412689,115.6351547,99.9750443,92.815155,80.7088394,79.1529388,67.6043777,582.7299194,468.9829407,294.4968262,166.4907532,114.4925537,82.873909,66.8853455,55.6158752,49.5909691,43.6871948,39.3830261
150,46.5194028,35.0929182,18.4790152,6.7764042,4.719293,4.3835092,23.4249243,19.4098278,10.9032607,6.8595244,5.0964467,4.6688131,0,567.2861938,460.6811218,304.0890503,160.3807373,163.2289124,143.6446075,112.2156525,97.9269562,90.5093689,79.2818451,78.2618713,66.590004,573.1072998,464.1192017,289.5285034,166.4630585,114.4283371,83.5737457,67.4766769,56.1046028,50.1489601,44.0543442,39.5483513
151,35.3940029,35.0899417,21.4343689,8.2621621,4.6844036,3.8202466,26.72122,19.8475146,11.5357477,8.4220759,6.1920118,4.4887117,0,549.3063354,443.395874,298.5339661,159.8097534,163.0595703,142.5075684,111.025322,97.4987488,89.6467438,77.5104065,75.5351791,65.2990341,561.4377441,458.2590637,285.764679,165.5041504,113.4280624,83.5195923,67.6368256,56.1065979,49.8326874,43.904438,39.6096535
152,29.3243965,25.3985536,13.6005215,5.036721,3.3031817,3.1071745,24.6740521,17.8971577,10.2203179,7.2921323,4.9972879,4.0448056,0,534.8380737,429.9846802,282.7992554,155.3191071,157.7350769,138.03125,106.699028,94.3056183,87.6628342,76.2880402,73.8992081,64.4236298,543.7072754,449.8198547,279.8434753,164.3873291,111.7232437,82.8336182,67.3841476,55.6491013,49.1320839,43.4130402,39.3577271
153,21.4222013,17.6194126,10.8333461,4.2574385,3.4140328,2.7291667,19.8026047,15.1941015,7.6780003,5.8793739,3.6876817,3.1807953,0,523.4592896,422.7359314,276.4807129,153.0005646,155.0984955,135.1014252,102.6435699,90.8730621,84.5747833,73.9011078,71.3601456,62.4540825,525.0341797,439.8695984,273.0966492,162.1879578,110.0307999,81.88797,66.860939,55.0318451,48.3811531,42.9608154,39.0598335
154,23.0287083,16.9732479,11.0545787,3.6849612,2.7983163,2.6275265,23.787005,17.3081805,8.4297907,4.7254239,3.2863126,2.6068513,0,511.1123962,408.9827271,265.5629272,149.8417969,151.6950989,132.8733215,101.3823395,88.8931656,83.0757599,72.2843628,70.5136337,61.0128098,514.0518799,428.9545593,264.2230835,159.1614532,107.8649826,80.6635971,66.1393509,54.4751167,47.8659172,42.6194992,38.8139839
155,28.2056001,21.5250831,10.4914273,4.0305091,2.9299243,2.7003863,18.8323495,16.3708833,7.8803115,4.5618189,2.7338807,2.3991397,0,500.8030701,397.2453003,255.8823547,147.1586761,147.7193756,130.7145233,100.3995743,87.9300461,81.8809357,71.1428452,69.2050858,60.4563522,503.4133301,417.8196411,256.2922363,156.0159149,105.8243484,79.5015182,65.2738342,53.8486061,47.2454185,42.2544022,38.5909576
156,26.7528949,24.7607772,14.9123892,4.6088764,2.7816077,2.0670662,14.0312506,13.4571931,5.568788,4.0563697,3.4656945,2.7001549,0,495.1082458,398.8030701,254.7485199,145.2500458,144.9885101,127.9238815,97.7461166,86.3008041,80.0120163,70.0224991,68.110321,60.017849,491.2681885,407.2302246,249.3921509,153.1468658,104.2846069,78.6043701,64.5381546,53.3292961,46.7858696,41.9230919,38.3287468
157,20.9894704,14.7525302,8.6602241,3.4446156,2.6092217,2.0482832,19.9231302,12.4713423,5.5150771,3.690848,2.6870487,2.1633418,0,486.9196167,386.288147,245.8070221,142.9665222,142.9846649,125.8096008,96.2143784,85.0362015,78.4245148,69.0100937,67.5964127,59.8604965,481.2579346,396.6582336,242.7531128,150.8713531,103.2061996,78.1171036,64.0589371,53.0485077,46.651413,41.7181091,38.0950966
158,19.9704439,16.6750596,10.5309385,3.7929449,2.5809569,2.0722164,15.5060486,12.0800982,6.5059625,5.0644727,3.0057431,2.4750679,0,480.5133667,375.5104065,237.1890411,140.6847534,140.7414703,124.2866669,96.0932388,84.8167801,77.5881271,68.1611786,66.4993668,58.8262062,472.4877625,386.5999146,237.1793823,148.5486908,101.935524,77.4113388,63.4768257,52.7459106,46.5036201,41.6091309,37.957756
159,14.0437383,9.3626832,7.5622094,2.7492658,1.8727909,1.6717145,16.3224951,12.3233356,5.2714247,3.4782437,2.5597399,2.2099936,0,470.2380371,365.0094299,231.8601227,138.5860901,137.8483429,121.786705,94.2587662,83.7092133,76.6008682,67.64048,66.3873444,58.4858398,460.1236572,375.6811523,230.9208221,146.2032776,100.2856369,76.6908493,63.0319214,52.4797325,46.2708588,41.4583778,37.8602829
160,14.6802743,10.1365654,7.244889,2.8453059,1.84828,1.5994606,9.2321688,9.4070654,3.3954481,2.578827,2.1040998,1.8862873,0,460.7330933,355.1486816,228.1659698,137.084137,136.3328247,119.7637253,92.9266586,83.0516129,76.2183533,67.1758041,65.504715,57.2162132,447.2720642,363.9067688,224.2472992,143.4919128,98.5480194,75.7261353,62.3770523,52.0457726,45.8448181,41.1764755,37.7141609
161,16.043637,12.6598008,8.1272058,3.1452062,2.1990876,1.7441956,9.6116475,8.3452175,3.670025,2.7554218,2.4920279,2.0714664,0,450.8564148,351.9591064,227.5049133,135.8874664,136.6121216,119.1411743,92.2670822,82.702446,77.2225723,68.3574677,66.4046173,57.9765053,435.552124,352.8554077,218.3528595,140.8555908,97.1817398,74.9735336,61.7597237,51.6813469,45.608345,41.0030708,37.5719604
162,10.5318885,8.9338008,7.3840241,2.7566284,2.070939,1.8237962,10.0667698,9.4293485,3.6923231,2.7184257,2.120584,2.0598828,0,441.0666199,345.9046631,222.6864624,134.1433258,135.5233154,118.2284622,90.5074921,80.9404144,75.6479416,67.0061493,64.9451447,56.8088341,422.0189514,342.1213989,212.800293,138.4415283,96.1431885,74.4801941,61.3397255,51.3870811,45.3681793,40.8807144,37.4518394
163,9.9602856,9.8611069,7.0021328,2.8397431,2.0146302,2.0111717,8.3726054,9.9678956,4.4677138,2.8323737,1.9628429,1.9779248,0,433.799469,342.957428,214.6047974,132.588562,132.8587189,115.9311829,88.7542038,79.8096771,74.7076416,65.6204071,64.1411896,56.0385551,409.8504944,331.7479553,207.7331848,136.2283478,95.0724411,73.9572906,61.0073128,51.2237129,45.2983742,40.8620224,37.3901253
164,8.8978912,9.3724245,6.6394589,2.4456025,1.9452195,1.682545,8.3078041,7.84936,3.5656955,2.885977,2.0220169,1.9730057,0,426.4772949,339.3336182,209.9832611,130.5644379,131.1890259,114.7065201,86.2195206,78.1047516,72.8782959,64.2920685,62.6065063,55.1705208,398.4958496,321.9139709,202.950119,134.2061462,94.0012894,73.3865891,60.5430756,50.8857613,44.9309006,40.6197319,37.2434654
165,9.7851553,9.1196951,6.6219325,2.5442604,1.8179542,1.565227,7.2956928,6.4701541,3.8869846,3.2243681,2.1480576,1.7051545,0,420.5868835,333.4791565,207.1567841,128.7142334,129.1945801,113.0941162,84.8806076,76.8970413,71.5188065,63.1019478,61.0451241,54.3992805,387.6157227,312.5545654,198.9039917,132.5642242,93.0338669,72.7299194,60.042923,50.5767899,44.6088219,40.3220901,36.9826584
166,11.9443066,9.3997539,5.827094,2.0840207,1.5822669,1.3358928,8.1328153,7.5868886,4.7167372,3.2281499,2.3495875,1.9267506,0,415.1486816,323.6712036,203.8267822,126.8283081,126.9780731,111.3099365,83.7397156,75.4662857,70.5767136,62.1915817,60.2734642,53.7499924,377.9842224,304.0086365,195.6274261,130.9727936,92.1839828,72.2538071,59.6333504,50.3163719,44.3406677,40.093502,36.7544823
167,15.3061462,9.6281302,5.8555361,2.3096412,1.5930135,1.3082484,8.6653461,8.5054212,4.9359755,3.4693646,2.5188253,2.2550586,0,407.6296692,317.7571716,198.9358521,124.7237091,125.2563705,109.6734467,82.7778549,74.3410416,69.5498047,61.1049309,59.0135498,52.9315376,370.1194458,296.3612671,192.5461426,129.6366272,91.304657,71.6255951,59.2164459,50.0153313,44.0521317,39.8429794,36.5387077
168,13.644659,7.3327302,4.358411,1.8047355,1.3323736,0.8507917,7.7543451,8.5258278,5.4297906,3.5308604,2.4767272,2.0529802,0,401.950531,312.7414551,194.9472046,123.7183151,124.1225891,108.2912216,81.9827271,73.4485779,69.2449799,60.5727806,58.8297501,52.4124565,365.2827148,289.8013306,189.6608734,128.504364,90.4241104,71.1818008,58.7276993,49.635437,43.839653,39.7135506,36.3703613
169,9.6026784,6.4641419,3.4302796,1.7680865,1.2253501,0.8389766,7.81839,6.9270747,4.2536838,2.6728793,1.9462741,1.4576144,0,397.0396423,309.3069458,192.8109589,122.2567062,121.7750397,105.6357574,80.595192,72.4976807,67.8626175,59.6685371,57.6845856,51.9802818,357.3035278,283.2988281,185.9825134,126.7985306,89.0500641,70.3337402,58.1905174,49.162117,43.3725891,39.4218254,36.1843262
170,6.5910996,4.1830832,2.6534288,1.1596146,0.9882643,0.7957302,7.9162224,6.9434938,3.595969,2.0766663,1.6384,1.214438,0,393.5780334,307.1609192,193.5612488,120.8809052,119.8025665,104.303978,79.0441589,71.7053146,67.2874756,58.9290009,56.6698303,51.4074402,351.4072571,276.5331421,182.3948822,125.0308762,87.5066681,69.2902679,57.5142059,48.6270103,42.8334427,39.0309906,35.9090385
171,6.5091035,4.9867303,2.2778408,1.0148182,0.9047947,0.6138078,6.982024,5.9562356,2.7222711,1.5056107,1.233565,0.8891448,0,388.1585388,305.6275024,194.4282837,120.1211243,118.069397,103.6034241,77.8999405,70.6333694,66.3767776,58.5414124,55.7345009,50.4828148,342.3536987,269.4584961,178.6160126,122.9650345,85.935585,68.3654022,56.8162422,48.1119995,42.3125687,38.6295052,35.614151
172,5.6405611,4.4712596,2.3902251,0.893582,0.9017033,0.559428,6.6017889,5.6867274,3.010357,1.5112012,1.0297527,0.7543465,0,382.1256104,300.6859741,191.9934387,118.9667587,117.0045853,102.6049347,77.7067413,69.9043274,65.4704056,57.6494637,54.8637428,49.703083,334.9794922,262.4975281,174.7094269,120.7736816,84.6783676,67.6004791,56.175251,47.6398697,41.8860588,38.2974091,35.3350143
173,5.4493159,3.3155773,1.8885698,0.8641319,0.8972869,0.6712172,6.3551908,4.8725736,1.7142958,1.1950078,0.9956854,0.7898114,0,372.3757629,295.2310791,188.6188812,117.8209,116.8476791,102.5472336,76.8893433,69.2748871,64.7938004,56.8984947,54.0648117,48.9095268,325.8302612,255.6681061,171.0046997,118.7651978,83.5869446,66.9476318,55.5763435,47.1708183,41.5314789,38.014782,35.0770454
174,5.7898604,3.9108714,1.9685149,1.0750273,0.9071502,0.728172,6.2987102,5.0703067,2.8884494,1.8260793,0.9965307,0.8035372,0,365.7610168,289.9567566,185.7420197,116.5563431,116.1154099,101.5481644,75.5125427,68.4704971,64.3222809,56.280735,53.4114647,48.5372772,318.1710815,249.2773743,167.6417847,116.8932953,82.5472336,66.3480225,55.0636253,46.7458191,41.1549492,37.7385292,34.8460884
175,5.6111752,4.1192243,2.2930611,1.0357605,0.8693165,0.6892428,4.7417129,5.3264449,2.3430393,1.8916858,1.2620531,0.8651049,0,360.0868835,281.5018921,180.9363556,115.3488541,114.7856369,100.3937378,74.7337418,68.0078964,64.0601959,56.1760941,53.299221,48.1774635,311.4515076,243.5435486,164.7574463,115.1972198,81.6826859,65.7478867,54.636631,46.3995972,40.8478584,37.4957771,34.6326256
176,4.7487944,4.5132008,2.5550349,0.9804598,0.9111985,0.7337766,4.0982381,4.3293354,1.9249078,1.3443076,1.2242663,0.9665011,0,353.0374146,276.3587036,176.3797302,113.7147217,114.1217194,99.4419861,74.1648636,67.1040115,63.3820839,56.1803436,52.8108292,47.468853,303.4387817,238.0020752,162.2557373,113.7462234,80.8481598,65.2308426,54.1986656,46.0957489,40.5885429,37.2882805,34.4343033
177,4.1963872,4.5264596,3.1695357,1.1489798,1.02757,0.8432179,3.754564,3.2909433,1.944439,1.2400608,1.312182,1.2451425,0,347.3343201,274.4866333,173.3387451,112.5028915,113.1105576,98.5015106,73.5312271,66.1050568,62.5020676,55.2578011,51.8915939,47.0461273,295.5541382,232.8924408,159.8951874,112.4240952,80.1844788,64.8031006,53.7755165,45.8053551,40.3196526,37.0771751,34.2499733
178,3.602745,3.7341773,2.5973135,1.0082738,0.982155,0.7199923,3.6832069,2.8919587,1.9524143,1.2568324,1.2630675,1.0572658,0,342.7166748,270.413147,171.6011047,111.9662857,111.0163879,96.5991974,72.7911453,65.4236832,61.6724777,54.4438744,51.1629028,46.4041023,289.2128906,227.9774323,157.3625336,111.1544647,79.5101166,64.3028793,53.3864784,45.531498,40.1355438,36.9059258,34.1003723
179,3.9890272,2.756542,1.7688059,0.8662588,0.9320291,0.7933824,3.3211262,3.4488014,1.936301,0.9868429,1.073457,0.8186117,0,338.1525269,264.5965271,168.5873718,110.3901825,109.5381393,95.201416,72.2848816,65.143364,61.069561,53.7386856,50.4326477,45.8662415,283.4185486,223.1411591,154.4512939,109.7019501,78.6809006,63.7018356,52.9610748,45.2032852,39.8983879,36.7207031,33.9637451
180,3.9605893,2.1163302,1.630132,0.7415867,0.8526815,0.7174173,4.1199226,3.7138529,1.3314833,1.0383086,0.8477502,0.6935722,0,332.6347046,263.4239502,166.9169922,109.743782,108.238205,94.7583694,71.9259109,64.636734,60.3169556,52.9850883,49.9291458,45.4319229,277.9114075,218.4385834,151.9782257,108.2764206,77.8567657,63.2019424,52.5930367,44.939827,39.6640434,36.539444,33.8149872
181,3.1657485,2.7108126,1.6845562,0.5989173,0.7578766,0.654782,3.0349413,3.5018117,2.178814,1.3032008,0.9549398,0.8040926,0,327.145752,260.0061951,165.3269196,109.1046829,107.372345,94.2668076,71.9421005,63.8285294,59.5306168,52.1362572,49.2259445,44.8319359,272.7512207,214.1404572,149.8400116,106.9672699,77.0939331,62.6957474,52.2840271,44.6729927,39.4367485,36.352562,33.6639786
182,3.1427612,2.5322244,1.732062,0.709846,0.7608945,0.6321364,2.9073557,2.9205749,1.6242893,1.1596559,0.9119118,0.7725947,0,324.5960999,258.5846558,164.1689911,108.4882507,106.8520126,93.5848694,71.1777191,63.4497528,58.8613625,51.4671364,48.6415062,44.3503342,267.5375366,210.0891418,147.7796326,105.6695938,76.2796249,62.2164917,51.9267693,44.3773499,39.2226677,36.1318283,33.4921684
183,2.8254411,2.5922949,1.5008362,0.7810171,0.7770143,0.6410735,2.9421518,2.7007933,1.3842177,1.0358422,0.8844382,0.7111063,0,322.1796265,256.2430115,161.1436768,107.4998398,106.2654114,93.0844269,69.9902344,62.693512,58.3649483,50.9539719,48.2182541,43.7852211,262.5861206,206.2448578,145.8856354,104.3734512,75.4784241,61.7205048,51.5822563,44.0930328,38.9890366,35.9475861,33.3307037
184,2.8166727,2.2786832,1.2811411,0.5724122,0.7339546,0.6559181,2.9204673,3.1260484,1.7590549,1.1606425,0.9365958,0.7567267,0,319.0817566,253.6621399,160.4361725,106.7009125,105.6035156,92.3398132,69.5014801,61.9591827,57.5961456,50.5786057,47.6500168,43.1544991,257.833252,202.4711609,143.8738098,103.1033859,74.8819275,61.2807312,51.2684021,43.8722343,38.8024178,35.78545,33.1711617
185,2.6792226,2.0946832,1.1476943,0.6825229,0.7446275,0.5451893,2.8675168,3.1513807,1.4789442,0.967605,0.8818176,0.7181676,0,314.838501,250.9754333,159.8649139,105.824791,104.9468994,91.4105911,68.717926,61.4336662,57.0890198,49.9762802,47.0313339,42.5437508,253.5491028,198.6280518,141.9929047,101.9259796,74.2636414,60.7704964,50.9665184,43.676136,38.6435852,35.639225,33.0331879
186,2.6301672,1.9020244,1.4047484,0.6830137,0.7147433,0.5723035,3.5528477,2.9738197,1.3733127,1.3326333,0.8775063,0.739272,0,310.9706726,248.8791962,158.7196045,104.9120636,104.5013809,90.3154831,67.6803589,60.9929733,56.7723961,49.6981812,46.6312294,42.1436234,249.0697632,195.0196075,140.5089111,100.8456879,73.635437,60.3932915,50.6372223,43.4432182,38.4548836,35.4881172,32.8801956
187,2.3469726,2.5205891,1.2427059,0.6682886,0.696857,0.6132777,3.7469996,2.6095499,1.5085666,1.0514628,0.7368412,0.7066633,0,306.6560974,246.8920288,158.3700714,103.865921,103.7944946,89.9412918,67.5167847,60.6478348,56.2215767,49.4093285,46.5467491,41.8605995,244.6747284,191.637146,138.9954987,99.7788925,73.0707016,60.0197411,50.3237877,43.2128944,38.2792473,35.3198013,32.740345
