Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
125,33.1376886,20.402142,13.6326532,3.4251458,3.831086,2.3983437,12.8312911,6.8757062,4.6404026,2.8772623,2.3503483,1.5434601,0,549.6060791,351.8331299,257.0071106,138.7223816,142.8128662,127.6047592,97.7161865,90.0991287,85.3823318,76.1871643,72.3391342,61.8098793,343.1336365,251.5723724,160.9855804,114.4133148,82.6275635,68.8827667,58.9892159,50.4455223,44.9298553,39.8681526,36.6775818
126,29.6054583,21.231495,12.415951,2.9861756,3.859866,2.3927391,9.9752411,5.7451326,3.1861382,2.1255012,2.0934485,1.5918573,0,543.8293457,348.8276978,252.6990662,137.5451965,141.0797882,126.067337,96.1843109,89.2287674,84.5063324,75.5373077,72.0759659,61.3121681,338.7601013,246.6909943,157.3276672,112.4954147,81.9764404,68.0799637,58.6946983,50.1237602,44.7041321,39.6995506,36.5851288
127,29.276289,19.8019774,12.2213154,2.8646121,3.824535,2.3232874,12.3754123,7.5413843,3.3609429,2.4846102,2.097337,1.5239425,0,539.7330322,340.9589844,246.678421,134.8894196,137.6507874,122.7527313,95.7569504,88.1791077,82.7899246,73.6089706,70.256012,60.4060173,333.8357849,241.1411438,154.0821381,111.0186081,81.3926544,67.597847,58.4028435,49.895977,44.5675583,39.5701904,36.5346603
128,26.5526443,15.5150479,10.9248218,2.4709624,3.3848847,2.0170035,10.9190209,6.5466202,3.2232476,1.7637614,1.9714654,1.4812577,0,529.5054321,334.0765381,240.6525879,132.4284515,134.6776581,120.5144882,93.4458008,86.3264313,81.18573,72.3263397,68.537384,59.0927734,328.2984009,236.5683899,150.6824341,108.9513474,80.1948395,66.3806763,57.6600151,49.4104042,44.299263,39.4099312,36.4820137
129,22.880831,15.9834361,10.0203664,2.6461905,3.7501927,2.190216,10.6406525,4.8174524,3.5427463,2.8650947,2.2969226,1.9242911,0,517.7746582,326.6764832,234.7713623,130.2348938,131.5993805,117.8659821,91.9404831,85.3399048,80.8386917,71.4024582,68.0582428,58.6600113,323.0434265,232.7268982,148.5918121,107.7034531,79.8256989,66.8356705,57.1377487,49.0077667,43.9743118,39.2114487,36.2276344
130,24.9575123,16.8182009,11.1159211,2.6628789,3.972042,2.4219739,10.0342431,4.7184686,2.2663791,2.1084008,2.0204108,1.5871763,0,506.8578491,320.5482483,228.3154907,128.5942078,130.6668854,116.8538513,90.79039,84.9419174,80.7354279,70.8324203,67.7068253,58.2242088,317.6665955,227.6199951,146.891449,107.5814056,79.7228775,67.1731796,57.1796265,48.8485374,43.7491646,39.194561,36.1549721
131,20.0363251,14.8937772,10.1825626,2.5733833,3.709194,2.5117233,9.196112,5.6503708,2.7409885,2.1427661,1.9413712,1.5326699,0,502.4523315,315.5174255,222.5018005,126.5705032,128.6990814,115.4755554,88.9758224,84.5266266,79.4441528,69.9141464,66.8272858,57.8110542,313.0149841,222.6355591,144.7753906,107.0942078,79.643074,67.1850967,57.0446281,48.6440468,43.6364326,39.1969757,36.102787
132,18.346163,14.1713065,9.1671065,2.5552224,3.0794923,2.2158911,7.8060349,6.1666348,3.6618869,1.9863958,1.8587811,1.4545995,0,496.0955505,310.1018066,217.6162415,125.6139679,127.7258835,113.9855194,86.9648895,83.4422836,79.0539932,69.5026169,66.4652557,56.9050102,308.6124573,219.8055725,142.3472748,105.7406845,78.7271576,65.935463,56.6298981,48.4952736,43.5502892,39.0384865,35.8476982
133,18.8518845,13.7654241,9.2024668,2.5714199,3.2088185,2.1257631,6.8110695,3.9986074,2.995383,2.1299407,1.6563213,1.2517277,0,489.585083,307.1341248,215.3190308,124.6854019,127.279541,114.0258331,86.5206909,82.2013016,78.3545685,68.2921066,64.8500443,56.1147308,303.5395508,216.517868,141.2758331,104.4400635,78.119545,65.0541992,56.2325287,48.4236145,43.5118179,38.9245033,35.7300034
134,20.357911,14.506836,10.2686572,2.6905293,3.1330776,2.1631018,6.3299763,3.3362132,2.0285862,1.6238339,1.6699314,1.1356535,0,493.7796021,301.3728027,214.7315216,123.2671509,125.4466858,112.6194229,86.3895111,81.6216278,77.797699,67.9698639,64.5982895,55.8246841,297.0900879,212.2453918,138.8381348,103.1951523,77.5773468,64.5481491,56.0445175,48.2832222,43.331562,38.8550262,35.6460991
135,19.954566,12.5504828,7.9196561,2.3076779,3.176579,2.0804718,5.3365237,3.6265971,2.6036187,1.969131,1.6039946,0.9309569,0,484.7302551,292.6001282,210.383728,121.4350357,122.6296616,109.5985565,84.1059875,79.1786423,76.0682678,67.350708,64.1866684,55.341465,289.9325562,208.1730957,136.8683319,102.2363586,77.0366211,63.8939896,55.5350723,47.8954239,42.9851532,38.6549339,35.4697304
136,14.6907016,11.2465185,6.9726146,1.7720132,2.6137117,1.7844882,7.6093616,4.4787494,2.7391981,1.8262437,1.5769436,1.1433495,0,477.2139282,288.7301331,206.1880188,120.3721924,121.2375793,107.8345871,82.8952484,78.1419373,75.0937958,65.8196716,62.5083504,54.0066795,284.899292,204.3120728,135.1828613,101.2720871,76.6616821,63.4567986,55.0660477,47.5271606,42.7118721,38.3954659,35.1896439
137,16.0955363,12.3175063,6.9879886,2.4053541,2.4339652,1.7238221,6.0889253,4.168428,2.1151747,1.7603084,1.3599439,1.1358122,0,464.1738281,283.1745911,201.571701,118.630188,119.6653976,106.4827728,82.7044983,78.0913925,74.6262894,64.6488342,61.2533493,53.4460182,281.1713867,201.3231049,133.1771698,100.0211563,75.9964447,62.6478996,54.4096947,47.0466728,42.3602409,38.2062798,35.0006332
138,12.9995915,10.0548481,7.9839196,2.1568279,3.0186935,1.6478571,5.8577081,2.6625601,1.5686252,1.0009837,1.2809043,1.031163,0,453.7653503,277.3289795,197.6081238,117.1826859,118.2671814,104.6255951,80.6808395,76.5165787,73.4051971,63.9017334,60.7735863,53.1736221,275.4181824,198.0485992,131.3335724,98.6970215,75.1623688,61.9555092,53.7662659,46.5484619,41.91576,37.8843765,34.7534103
139,13.0244747,8.7173303,4.1573184,1.3724734,2.2592975,1.4691914,4.5889128,2.4962579,1.8606174,1.2795233,1.0671169,0.9218328,0,442.3288879,273.1891479,192.6343689,115.0953369,116.4523926,102.9128113,79.0258331,75.4143295,72.9888458,63.1382179,60.102314,52.5017166,269.8929749,195.4502563,129.6231079,97.9028854,74.3571777,61.42976,53.6096535,46.3288231,41.6157646,37.7019844,34.5367622
140,11.9198974,8.1880596,4.9729118,1.4061774,1.8134643,1.1288254,6.3289677,2.3060306,1.6021539,1.4811111,1.4634139,1.1741333,0,437.4334106,270.2041321,186.9715271,112.6713333,114.0332565,100.9604797,78.0969162,74.4618225,71.3511047,62.0001564,58.8213768,51.8703117,263.6408997,192.6749268,127.4480972,96.5833969,73.4501648,60.499218,52.9652443,45.9309196,41.295002,37.4857178,34.3217163
141,13.2358635,8.2973773,5.4287524,1.8371306,2.4004007,1.5861307,6.1658296,3.923314,2.7673557,2.5411731,1.9024008,1.125022,0,431.4501343,265.7976379,182.3777924,111.1089401,112.1587906,99.2553864,77.2725906,73.8125229,71.0038528,61.9534912,58.6961937,51.3495064,258.1250916,190.7590942,127.0504608,95.9235916,73.2268143,60.5735054,52.552494,45.5900497,40.9968834,37.2249794,34.0770493
142,11.8488025,7.9288361,4.9681458,1.4420084,2.208362,1.3358928,5.0571467,3.7009522,1.4760146,1.4378667,1.3082934,1.039335,0,424.1641846,261.4744873,178.4500275,109.2660446,111.0184937,98.2660065,76.6529541,73.3102875,70.7814713,61.8462257,59.208004,51.3628654,253.305191,188.5719604,125.6386566,95.3321686,73.0086441,60.3128548,52.4868317,45.4617538,40.9061203,37.0744667,33.9227142
143,12.1533255,7.1219418,5.4101498,1.5974395,2.2205806,1.3983008,6.7437467,3.2911779,2.1094781,1.5812472,1.3505606,0.9357173,0,414.4580688,258.2617798,174.9404449,107.3289185,108.6824036,96.2095032,74.7802963,72.2344589,69.5207138,61.3752747,58.8390503,50.8684273,249.934967,186.7798615,125.0946198,94.4505081,72.4536438,59.4966316,52.0292091,45.1986122,40.6882553,36.9264145,33.8619347
144,11.6729612,7.5183537,5.5339109,1.3058834,1.779311,1.2725001,5.1065672,2.4882829,1.4148166,1.3304958,1.3803167,0.8854952,0,406.6674194,253.0078125,172.5904694,106.7775574,107.9959793,95.5354919,73.9372101,70.8141556,67.7683029,60.0561638,57.5141945,49.9415817,245.7671814,184.8643494,123.7149429,93.6795731,72.0122833,59.3674011,51.7494812,44.9476318,40.4446182,36.74617,33.6301651
145,10.3487007,6.823483,5.6493701,1.2456743,1.9085636,1.374822,7.9573221,4.8235509,1.7416396,1.6516221,1.4990874,0.899697,0,403.5982056,249.301178,170.5951538,105.701767,107.4881668,95.2496185,73.5158844,70.2097702,67.1439056,59.3281326,56.9006844,49.4371109,241.7313385,182.8106995,122.1327667,92.9597702,71.6234589,59.3210297,51.6512032,44.8091736,40.3190918,36.6018715,33.5098114
146,8.7381648,5.8685773,5.1341856,1.5362487,2.0741777,1.5384158,6.8978075,4.0696787,2.5067763,1.9367388,1.814316,1.0224357,0,395.2354431,246.1837311,170.1132965,104.6762543,105.8567657,94.9170761,73.5379486,70.0873337,66.9419327,58.9359474,56.421978,49.0649986,237.8267822,181.8262024,122.3645325,92.9439926,71.5072327,59.0120354,51.4388199,44.5504799,40.0781479,36.4363174,33.4206352
147,8.4495195,6.2620126,5.9594646,1.434155,1.9536106,1.4771439,6.1756633,3.5442669,2.2164117,1.6632964,1.3205509,0.9563456,0,389.1983948,242.7837219,168.290451,103.924469,104.8871689,94.0258713,72.4220276,68.8299179,66.327652,58.645153,56.4864273,49.695282,234.2986908,180.5723877,121.4027634,92.3387985,71.1447525,58.821743,51.2259178,44.5199776,39.9760094,36.3304405,33.3455772
148,7.2977826,5.5674127,4.4572662,1.2162242,1.8796363,1.2182718,4.6738858,2.5652182,1.667258,1.5524725,1.2528389,1.0871769,0,382.3896179,239.5986176,165.609726,102.9274139,103.3158569,92.4106598,71.4610672,68.4823761,66.0956802,57.9205742,55.4727364,48.7994766,231.1051025,179.3796997,120.2473373,91.59198,70.7476883,58.7307053,51.1459503,44.4685898,39.9367447,36.2880402,33.3109322
149,7.5667582,5.6236951,4.4214446,1.0375603,1.6425505,1.1068614,7.7291306,3.5771052,1.5064508,1.3166839,1.1273899,0.9990304,0,379.7601013,236.6871796,163.6289215,101.896759,102.2645416,91.0099564,69.880394,67.5021896,65.3789368,57.2928848,54.5576401,48.2536469,228.7062988,177.9178314,118.7580185,90.2552872,70.1406479,57.9807281,50.6688919,44.1341286,39.7248497,36.1445656,33.1779213
150,7.1145948,6.0644832,5.6544435,1.148489,2.0289098,1.2077443,7.2603924,4.2547457,1.8381565,1.4460881,1.1257837,1.0484591,0,375.8583374,233.3197327,162.0508118,101.0430679,101.6071548,90.9242935,70.0733643,66.6710739,64.6446838,56.9036102,54.2226105,47.6267624,225.9924622,176.563736,117.9709396,89.5014572,69.6116257,57.4226112,50.252243,43.8336601,39.4770393,35.9538498,33.0110435
151,6.2081352,4.6338832,3.9088738,1.1550335,1.8038218,1.1399589,6.4580661,2.9672521,1.576275,1.3018854,1.0058295,0.9325437,0,369.7409668,229.587265,160.1192017,99.9754486,99.9132309,89.4229507,69.3190308,66.4059525,64.4592896,56.9196701,54.4641724,47.5466156,222.6466064,175.3699646,116.724678,88.828125,69.2889557,57.1300774,49.9510612,43.6202621,39.2640419,35.7947197,32.8593369
152,6.0600209,4.5010243,3.7949521,1.0418142,1.5028458,0.9856051,7.6486962,3.3186213,1.5425836,1.1297302,0.9977142,0.7411761,0,366.5134583,227.7783356,158.2633362,98.5317001,98.6796494,88.0641632,68.3551407,65.3850632,63.4346085,56.3466911,54.0558929,47.1649284,218.8582153,173.5665588,115.1540527,88.0028076,68.6114578,56.4780083,49.5854836,43.3942184,39.1114388,35.629982,32.6794968
153,7.6369051,5.2042833,4.2178922,1.1453804,1.5071149,1.0084779,6.133555,2.9379322,1.2103896,0.9654674,1.0114088,0.9058062,0,364.8786316,225.7068787,156.8734589,97.8539124,98.3031158,87.477211,67.9927826,64.7853241,62.3719788,55.2625465,52.9849892,46.538044,215.4703827,172.3052826,114.8732529,87.2753372,68.1591263,56.2427483,49.1786423,43.1003952,38.9262733,35.4729843,32.5385666
154,6.0341898,5.1480009,3.5362068,1.185138,1.6524137,1.2117584,5.2923983,2.6569307,1.6877659,1.3563108,1.1408308,0.9633275,0,356.844635,221.0689392,154.0660706,97.3962097,98.1953201,87.4789734,68.2132339,64.9148636,62.2446327,55.1758308,52.9934082,46.2992287,212.3182678,171.3308716,114.6822891,86.8482895,67.7487411,56.111515,49.0505219,43.009243,38.8628006,35.372242,32.4870758
155,6.0353746,4.6677067,3.589401,1.0413233,1.6685335,1.312717,5.3972907,2.1423086,1.5061252,1.017262,1.22359,1.1070912,0,353.9963074,218.0493469,151.3989868,96.3028336,96.9226074,86.6370392,67.0253754,64.2245178,61.4661789,54.4950905,52.2109833,45.9065247,209.4193268,170.4310455,113.8520279,86.4309158,67.5677643,56.2581253,49.0952797,42.9330101,38.816906,35.3452721,32.4742889
156,5.7986287,4.3243302,3.1289482,0.989622,1.6459364,1.1960806,5.2525593,2.8265168,1.7557997,1.3094491,0.9879082,0.8617726,0,349.3297424,216.3015137,148.867691,95.2990265,95.5307617,85.3890839,66.7136765,63.8064957,61.4995613,54.0121384,51.6935005,45.4590912,206.608963,169.0218658,112.7154465,85.7291946,67.191803,56.2491798,49.2357979,42.9764023,38.7548904,35.2553444,32.3919907
157,6.085615,4.7202008,4.2384934,1.2122975,1.8068397,1.1244326,4.3234038,1.9354277,1.3848687,1.1535721,1.1900298,0.9117567,0,344.0501099,214.0092773,147.0240631,94.4122696,94.450058,84.2783127,65.9822845,63.3585548,61.5688896,54.2506142,52.1515541,45.6035614,204.1427612,167.6560364,111.9063492,85.0557709,66.7496262,55.808651,49.0535278,42.8873482,38.6856842,35.2311821,32.3940353
158,5.6187587,4.5007538,4.0824468,1.1300009,1.5661472,1.1438972,3.2250588,1.5064195,1.0284234,0.7998892,1.0276394,0.8020297,0,337.7170715,210.8345184,145.4791718,93.2192841,93.3614655,83.161293,64.8253021,62.5105438,60.7191162,53.7225647,51.4455261,45.2543488,201.4959717,166.4515381,110.6447906,84.2419052,66.420578,55.3765793,48.8687286,42.7589722,38.6512604,35.182415,32.3271179
159,5.2514351,4.2458596,3.5351306,1.170413,1.6459364,1.0783082,3.157736,1.9023549,0.8215549,0.7619065,0.8350701,0.6557272,0,332.2529907,208.2463684,143.7525635,92.4241333,92.5694885,82.0396423,64.4766083,61.7577515,60.0508385,53.213829,51.094841,44.8949242,198.8220215,164.9398346,109.2801743,83.3333817,65.7627869,54.5862846,48.449482,42.4847145,38.4462585,35.0511932,32.2229347
160,6.0969902,4.8855303,3.5028451,0.9709703,1.400533,0.9467515,3.2717057,2.1136924,1.1423557,0.6487806,0.8904401,0.699126,0,325.8667297,203.6740417,141.4380798,91.0371323,91.5596924,81.3241043,63.808094,60.851223,58.9298897,52.3236351,50.258522,44.344326,196.5961761,163.5853424,108.2288513,82.6747437,65.210434,54.2159424,48.100975,42.2317314,38.2738228,34.9500504,32.1230164
161,5.7265859,3.8608126,2.6403609,0.9038895,1.2109969,0.8123168,3.2265717,2.0778049,0.952577,0.7433263,0.7112273,0.6821473,0,320.3549805,201.1395111,138.8233337,89.9302673,90.4749298,80.4245453,63.0539055,60.2537155,58.0910721,51.5748978,49.5306244,43.7411652,194.1615143,162.2892761,107.0599823,81.8309021,64.8104782,54.0624962,47.8002396,42.0062866,38.0879898,34.8497047,32.0411758
162,6.0756617,4.8097656,3.3126681,0.8567693,1.3257491,0.9320584,3.7944029,1.5634173,1.0141005,0.6244454,0.8046377,0.755854,0,315.435791,199.0456848,137.3163452,88.8403778,89.4328766,79.9425812,63.1604996,60.4707184,58.3530769,51.3979568,49.3052368,43.4012527,191.9847107,160.8822174,106.387352,81.1420898,64.438446,53.9924507,47.5524521,41.8269958,37.9010506,34.7183228,31.9650021
163,5.1675432,3.8332125,2.5948537,0.7836349,1.2684098,0.8611677,3.2404397,1.675771,1.1281955,0.9324175,0.9119118,0.6739753,0,311.3145752,195.8551788,135.2621002,87.6210632,87.9577713,78.5589752,61.844162,59.4037247,57.5350037,51.0124702,48.9249458,43.3001366,189.8395691,159.6902008,105.6464081,80.8205719,64.1173477,53.6382408,47.3545647,41.6818275,37.7487144,34.6291542,31.9165249
164,5.9119066,3.8091302,2.7010884,0.8250287,1.1955395,0.7790679,4.0636942,1.9063424,0.9280002,0.7206353,0.7693024,0.6208176,0,306.8610229,194.4523315,133.5606537,86.6437988,86.7312164,77.6485748,61.1643715,58.5430145,56.8544426,50.2818642,48.0062065,42.5271873,187.8777618,158.6099701,104.5053329,80.310791,63.8222542,53.3488617,47.1173096,41.5280304,37.6564102,34.5500412,31.8495903
165,5.5185149,3.6586832,2.881426,0.8683858,1.1262024,0.8173155,2.8075062,1.5791328,1.288189,0.6977799,0.618155,0.5309257,0,303.4607849,191.9600525,132.2031097,85.8194351,85.9107742,76.709877,60.478035,57.9914589,56.3564644,50.0183563,47.7184372,42.1680832,185.9932251,157.4771729,103.2098923,79.447937,63.3591003,52.7732391,46.7716599,41.3082047,37.4586945,34.4243622,31.7096825
166,3.6295241,3.3331655,3.3446461,0.9194326,1.3728571,0.9940877,3.638325,1.7799151,1.0313531,0.8580964,0.8441153,0.62534,0,301.2139893,190.1994019,131.4233551,85.0073547,85.2605133,75.6795197,59.6509819,57.2663231,55.739563,49.3271027,47.2582092,41.9550858,184.2224274,156.4519501,102.566452,78.9091339,62.8554497,52.2804947,46.3895874,41.1036072,37.2557106,34.2900429,31.5212975
167,4.3260169,3.3047538,2.7462881,0.7520578,1.2836463,0.9403896,2.8082626,1.596021,1.2502659,1.0409395,0.9201962,0.6520775,0,297.0402832,188.2648926,129.8020782,84.1569748,84.5289536,75.1927795,59.2487564,56.4784203,55.2930603,48.7241135,46.93367,41.6290398,182.1212921,155.4815216,102.0035172,78.629837,62.5363388,52.0658379,46.2100067,40.9069023,37.0890312,34.1532021,31.4051189
168,4.0300252,2.9619185,2.6045393,0.8420443,1.4146654,0.9950723,3.2086694,1.9797593,1.0676487,0.9445851,0.8858752,0.694445,0,292.0275574,185.377533,127.8779144,83.3682556,83.8307495,74.2221527,59.0280952,56.0283127,54.6395874,48.2340202,46.2156448,41.1493568,180.2228241,154.7387238,101.3567123,78.0880737,62.2765732,52.0489616,46.0784607,40.7494812,36.9867935,34.037529,31.3319721
169,4.0326321,2.6799655,2.4932312,0.7950877,1.3490822,0.8823744,4.0480612,2.0935203,1.3176487,0.9898026,0.8856216,0.613439,0,287.6904907,182.5645142,125.6777039,82.6010895,83.2653122,73.8729172,58.3250313,55.6235847,54.0218353,47.7050095,45.7260513,40.8197212,178.375885,154.1173859,101.0725708,77.6763458,61.929451,51.8771095,45.9362946,40.6838188,36.9358788,33.9789658,31.2788887
170,4.2295648,2.8986008,2.3829993,0.7661284,1.3281045,0.8583654,4.2586025,2.5631072,1.4245823,0.8054797,0.9562078,0.7304652,0,283.7402039,178.3856049,124.4211502,81.6598892,81.9700928,72.8031693,57.7316322,55.6416969,54.000473,47.6872787,45.6938095,40.4908981,176.3424683,153.3973083,100.6324081,77.4283981,61.7589188,51.9048615,45.7664528,40.5799484,36.8817596,33.9325523,31.2116871
171,3.7411431,3.1356362,2.5765586,0.7378236,1.4105435,0.9490237,2.5321635,1.6251063,1.1682346,1.0432415,0.8246724,0.654061,0,280.2828064,175.6682129,122.9586029,80.6640472,80.8155594,72.2775345,57.9686737,55.6589584,53.9867516,47.706852,45.7093353,40.2155151,174.4375458,152.6442719,100.1095123,77.1660461,61.5669327,51.7651787,45.7248344,40.4886169,36.7935257,33.8676529,31.1375961
172,3.6299981,2.8206714,2.3170446,0.7810171,1.266496,0.9275141,3.7613719,1.3959423,1.0681369,0.947216,0.9054027,0.6919061,0,276.3522034,173.6790161,121.0385742,79.5957947,79.7963257,71.4321365,57.0812645,54.8461838,53.3988419,47.4249458,45.2850494,40.3459587,172.466507,151.6875,99.3720856,76.8550034,61.3768768,51.5505867,45.5553246,40.3929138,36.691185,33.8043556,31.0839005
173,4.1238705,2.8856126,2.520597,0.6419472,1.0411136,0.8232988,4.9071202,2.4345689,1.1882541,1.0087118,0.8021017,0.6177234,0,272.0921021,171.5587616,119.7130356,78.9344788,79.1407776,70.3988647,56.4746132,53.9703636,52.3158989,46.8564987,44.8925819,39.7654343,170.324234,150.6639862,98.6120453,76.3011398,61.0187683,51.2158966,45.3316269,40.2022057,36.527195,33.6796036,30.9610729
174,3.2273641,2.4034244,2.3396444,0.7114821,1.1507869,0.8310998,3.6879976,2.2222931,1.2776096,1.1252906,0.9382865,0.6341467,0,268.1346436,168.9325714,118.2634354,78.2136688,78.5189209,69.9167709,55.935112,53.5449333,51.8215866,46.325531,44.4917068,39.468647,168.2775269,149.791626,98.3058167,75.8396149,60.6671257,50.8507156,45.2072525,40.0631676,36.3746567,33.5404854,30.8204536
175,3.1358887,2.2359302,2.1702224,0.6587992,1.0854246,0.8304939,3.334742,1.876788,1.2641005,0.9347195,0.9744672,0.6839721,0,264.4548645,166.5346527,116.6262054,77.6400146,77.5691757,68.9804535,55.2487755,53.0434113,51.2824059,45.6081314,43.8532372,39.3724403,166.5908661,149.0355682,97.8757477,75.4881744,60.4603996,50.78825,45.1322746,39.9435234,36.2729759,33.4366226,30.751276
176,2.9342162,2.2161773,2.201278,0.6897218,1.2007656,0.8782845,2.9777043,1.3710791,1.0518609,0.8385296,0.845975,0.7021409,0,260.2214966,165.2346039,115.0394745,76.7390594,76.6871948,68.3711624,54.619175,52.2373123,50.7506409,45.0330887,43.1789322,38.8426628,165.2351227,148.5167236,97.4828415,75.0837631,60.2159729,50.6875267,45.0678825,39.869175,36.1969147,33.3760834,30.7213993
177,3.5536896,2.3990949,2.1234853,0.709846,1.147401,0.8339021,2.5979734,1.7625578,0.9843153,0.5512753,0.6779207,0.5579012,0,256.6979675,163.0794678,113.4696045,75.8665161,76.0093079,67.8327637,54.2528877,52.0408211,50.4590302,44.844101,42.8266296,38.369503,163.8666534,147.931839,96.7251968,74.6512375,59.9135284,50.4993286,44.9446106,39.8132286,36.1486549,33.3111801,30.6758785
178,3.0214259,2.7768361,2.6915565,0.7227713,1.3389246,0.8329175,2.4252539,1.4123614,1.2496148,0.8506972,0.7616097,0.6188341,0,253.8509674,160.5643463,112.2426529,74.7827225,74.700531,66.6912308,53.5016556,51.7401199,50.0474205,44.6016006,42.4463043,38.0969849,162.7524261,147.1915131,96.3665085,74.2520676,59.6496696,50.2796669,44.7374115,39.6756325,35.9908333,33.1986389,30.5814667
179,3.3460925,2.5790361,2.0103323,0.6419472,1.2699555,0.8654091,2.7701887,1.2303438,1.0811578,0.8215936,0.800411,0.6702463,0,249.6524048,158.1355743,111.3653717,74.1346741,73.9075089,66.0829239,52.8553543,50.9620056,49.3202362,43.9731522,42.0480309,37.7714272,161.6986847,146.4249573,95.9615097,73.9116516,59.3975983,50.2012825,44.6018867,39.5306053,35.8779106,33.07938,30.4701786
180,3.2787894,2.5200479,2.5056842,0.7551665,1.3292822,0.8916901,3.1531974,1.3361298,1.1120823,0.7033705,0.7189199,0.5533788,0,246.1432495,156.1895294,110.0404587,73.4195099,73.5253143,65.7168961,52.82658,50.4996223,48.8264961,43.4254417,41.6682663,37.4286118,160.3574371,145.8285675,95.7113419,73.6380081,59.2228203,50.0415573,44.4600601,39.4392815,35.7994003,32.9905167,30.4551582
181,2.8946401,2.0278479,2.124254,0.7176994,1.1890622,0.8055004,3.3695381,2.0226836,1.1998101,0.7952853,0.6504471,0.5306876,0,242.8180695,153.8321991,109.1140671,72.5604019,72.8924332,65.0051193,52.4088669,50.2126007,48.7067108,43.1335182,41.9637985,37.4001007,158.9094238,145.0971527,94.9969025,73.1107254,58.9485016,49.8657646,44.3437004,39.3813667,35.7745972,32.9858932,30.4764709
182,2.8756814,1.9710244,1.5784752,0.6897218,1.1867068,0.8393552,3.7727185,2.2112689,1.085064,0.8347478,0.7123262,0.5594086,0,240.6161041,152.0112457,107.6638794,71.7980804,72.2555008,64.7975006,51.8628654,49.9695358,48.4116325,42.9638596,41.6430779,37.2957611,157.3458252,143.9580231,94.067627,72.6131516,58.6940308,49.7816925,44.1797867,39.2525902,35.6529274,32.9467621,30.4549179
183,2.9747403,1.980495,1.614758,0.5251284,1.1100827,0.7610423,3.6095804,2.1613078,1.0984104,0.825211,0.7737827,0.5741658,0,237.8061218,150.2420654,106.0181732,71.1193771,71.4402695,64.145462,51.8723831,49.6965027,48.133213,42.8169022,41.203476,36.9758644,155.8271484,142.9083557,93.457489,72.3536911,58.5544319,49.6957932,44.1299324,39.1876144,35.602726,32.8896637,30.3871536
184,2.5872732,2.4532126,2.1199493,0.7041196,1.0726171,0.6790939,2.4302968,1.3591166,0.982525,0.7824599,0.8359154,0.5979678,0,234.6675873,148.6604309,104.3496552,70.6205444,71.0496292,63.9100723,51.634552,49.6340752,47.8604584,42.6819839,40.9956589,36.8010521,154.3921661,142.1290588,93.446167,72.1696014,58.3649178,49.5290451,43.9602432,39.0702095,35.5680199,32.8694916,30.3932495
185,2.2682942,1.9020244,1.9894236,0.6517639,1.3642451,0.9493266,2.0793105,1.0931268,0.9848036,0.5830098,0.6757228,0.6103448,0,231.353241,146.697876,103.0580215,69.9350739,70.5846252,63.5429039,51.365406,49.0834007,47.2213745,42.1528549,40.4438972,36.4951363,153.2174683,141.3671722,93.1669846,72.0696487,58.2800789,49.5951004,43.8553162,38.9066658,35.4137421,32.7837982,30.3032131
186,2.244122,1.8167891,1.8701209,0.6268949,1.2410282,0.8750278,1.8879322,1.2308129,0.8794976,0.6588107,0.6472348,0.5479837,0,227.9377747,144.3306427,102.1050186,69.2700424,70.0758743,63.013958,51.2140617,49.0080757,47.1184311,41.9167328,40.2509422,36.307251,152.0114136,140.4587097,92.6515198,71.7575989,58.0224953,49.3092957,43.8172112,38.8475189,35.3301086,32.6717911,30.1762619
187,2.4389219,1.6319773,1.4519468,0.5704489,1.0663605,0.8103476,2.0568696,1.266935,0.9525771,0.7707856,0.5785083,0.5462382,0,225.5020447,141.797226,99.755661,68.3096008,69.5172729,62.4144402,50.800354,48.6482124,46.6441689,41.7885895,40.2676048,36.0958519,150.8162384,139.3760681,91.9268875,71.3436203,57.7730789,48.9657822,43.6257324,38.7798729,35.2768593,32.6030045,30.1129513
188,2.2964952,2.2949185,2.112416,0.6383477,1.032428,0.773539,1.9746702,1.1215085,0.8355523,0.55999,0.5610943,0.5080758,0,223.1032562,139.5061798,98.0599594,67.4495468,68.255043,61.3934517,50.529232,48.3567352,46.2428474,41.5599098,40.0497017,35.8799133,149.5951233,138.1639404,91.0692749,70.9615326,57.5003967,48.6643639,43.4598465,38.6950378,35.2243385,32.5428314,30.0785847
