Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
125,19.6521759,7.3608713,3.706705,1.8641266,1.5668832,1.3328632,27.7593023,12.5588328,5.2120172,2.7046138,1.9957267,1.2755296,0,398.1884766,170.7049103,118.159584,57.8208618,54.2202492,49.2151222,41.2432976,40.1533775,38.3077965,36.6726837,37.2813377,33.5695,222.3456116,148.0397491,76.4644852,63.5835609,49.6436157,47.4969673,39.0592422,34.1121101,32.4576569,29.3999329,27.6539764
126,32.5092098,11.3114595,5.2459549,1.9158279,1.425412,0.8338264,20.4919699,11.4784547,5.9423232,3.7299817,1.5950339,0.8311474,0,376.4168091,162.4212189,114.6939087,57.5356598,52.8715858,48.7766838,41.0539627,39.265564,37.4830742,36.1343918,36.049057,32.7248306,220.8671417,147.5041046,76.9810944,63.0354004,49.5120926,46.6177635,39.0531197,34.4146538,32.3078041,29.247715,27.6262951
127,27.4337468,10.2107067,4.613159,1.6975698,1.7472186,1.0037822,18.7778861,7.7112049,4.5987359,3.9404485,2.0299632,1.1811152,0,363.8192139,155.9427795,108.0655136,57.1938019,53.0008087,49.1564598,40.9686508,38.6384315,37.2493248,36.0026855,36.1003036,32.1765671,221.8505859,148.6888428,77.6724319,63.4834099,49.4780197,46.7033653,38.9866829,34.3764191,32.1820793,29.2096634,27.5120201
128,29.579627,12.1903301,5.9845243,1.9405332,2.0361233,1.1164044,19.1094572,9.736386,5.09662,4.1648916,2.321184,1.2330828,0,362.2624817,152.9671936,104.7531586,56.58992,51.964653,48.2841492,39.9279137,37.8193855,36.6069527,35.3975716,35.6252632,31.8090096,222.7685242,151.434433,78.4664917,64.1988602,49.6789322,47.0869522,39.0545578,34.352417,32.1655426,29.2822876,27.4848499
129,33.6069147,14.1566949,5.6336885,2.5406609,2.1792875,1.2742421,18.1455057,9.7506941,5.7121799,4.3048191,2.4038586,1.3893029,0,358.4413757,158.7860107,102.8830109,56.9145737,53.6591072,51.3467331,41.4479103,38.4361725,36.384304,34.9374886,35.9996452,32.5976372,226.5703888,156.4947968,79.4319763,64.8716049,50.2531204,47.8487015,39.5059052,34.5498581,32.6660423,29.7305279,27.7725582
130,28.8378707,11.6061302,4.629148,1.820115,1.649175,1.3628554,25.4418346,17.3428951,7.0927139,4.7206555,2.631256,1.2559327,0,353.7601318,161.0356293,100.8354874,56.8129463,52.5628815,51.2008171,43.3849411,39.4945946,36.5060196,34.8252144,35.2621384,32.2577248,236.5690002,162.0691071,80.7079773,65.386673,50.6067505,48.1072769,39.7375374,34.8345375,32.794754,29.8916187,27.9497929
131,29.6054582,10.8744596,4.9377052,1.9228632,1.754064,1.2339496,21.8132114,14.6855779,7.3192763,5.6151394,2.962377,2.045919,0,349.3406372,160.3829956,101.1474915,56.6344414,52.8914108,50.0288658,42.0931816,38.9707756,36.2370872,34.4309769,34.8251648,31.7079353,247.9566956,168.3232422,82.3982239,66.1188507,50.8328629,48.0974693,39.9248734,34.9605331,32.7818222,29.9264183,27.9699631
132,22.5604302,8.3996596,3.860138,1.5406662,1.4210692,0.9162292,21.4223861,12.3153607,5.5271214,3.3475241,2.2811992,1.4646757,0,347.3676147,155.6269073,98.4617004,55.9146957,52.5468559,49.2589302,40.8520126,38.3334618,36.2217789,34.169857,35.1398926,32.0147247,252.3134918,167.9950409,83.6721878,65.6025085,51.1042557,48.3267136,40.2253304,35.1009636,32.9738579,30.1788425,28.0962601
133,30.746531,9.4154478,3.8160145,1.2302948,1.1599877,0.6999976,26.1952448,17.5206907,7.5945042,4.4731926,2.0108584,1.31274,0,347.177002,153.3167572,99.0557709,55.9488716,52.2560234,48.7624245,40.4432182,37.9226837,35.9255142,33.9152641,34.7730103,31.6962185,264.410614,170.6694946,84.2263794,64.7325592,51.0287361,47.6885109,40.2531662,35.2483292,33.0952225,30.2185917,28.1613407
134,27.1616903,9.6868479,3.8538347,1.417303,1.386327,0.7385481,30.321855,12.5820541,5.1337294,2.9336608,1.5181077,1.0257679,0,343.7307129,151.664917,97.7799225,55.7835121,51.9103432,48.4641457,40.2771721,37.6774902,35.7496605,33.8633232,34.5854225,31.4575195,270.7919617,173.4077148,84.6255875,64.3065262,50.6506615,46.6407127,39.8638229,35.2690697,32.8767853,29.8986664,27.9798489
135,22.881542,8.8447772,3.8478388,1.4657321,1.5770409,0.8638943,30.9620519,14.6942565,4.5780653,2.1600309,1.3919824,1.0750379,0,346.174469,154.0915985,96.8769989,56.6488495,51.6608582,48.227829,39.8592873,37.491806,35.7533646,33.710331,34.2900238,31.3639488,276.757782,171.3867035,84.7558746,64.0320129,50.4468536,46.1011734,39.5938416,35.079998,32.5703278,29.5189896,27.7370548
136,32.9360161,8.8986243,3.8699774,1.7203119,1.331564,0.7440013,34.9867956,20.9257816,7.3985407,3.9008216,2.2060482,1.218881,0,343.0396118,153.7775574,95.4146652,56.8356972,51.7492256,48.039711,39.6132545,37.1862488,35.8211937,33.5791512,34.0512466,31.2873592,286.6552429,171.4790802,84.8484421,63.9541512,50.3707085,45.6991386,39.396244,34.9243011,32.4915962,29.4226933,27.6270103
137,38.1612525,11.1913185,4.8629873,2.6334288,1.8252413,1.1644979,20.9818883,17.8038033,7.7457086,3.9672501,2.4167078,1.3408262,0,345.316803,159.6314545,104.901619,58.5467911,52.897419,48.0338097,39.5088692,37.1369514,35.7406998,33.4723091,34.0943909,31.1825714,294.142395,175.023941,85.654808,64.8609467,50.5615616,46.2102699,39.3134727,34.7726822,32.2897835,29.2891064,27.526741
138,37.8365858,11.0668477,6.0738476,3.1101933,2.818926,1.9673194,21.4922304,14.9745544,6.6469131,4.0346653,2.6039514,1.6285123,0,350.1401062,174.2827148,105.2681503,58.482029,54.4023972,49.1994438,40.9597664,37.7739067,36.6088943,34.1954422,35.16959,31.8274899,299.2400513,177.3609161,86.9237976,66.5581818,51.0400391,47.5335121,39.6647949,34.7678528,32.5122948,29.5333977,27.6101093
139,36.5936104,11.3799184,4.9959729,2.2684111,2.424102,1.7191264,41.0092862,19.1497019,7.9328831,4.5951975,3.0746386,1.8867633,0,355.0255737,171.4620056,103.5725632,57.8801346,54.70504,49.6044006,40.7356377,38.753521,37.1705666,34.6192894,36.0514412,32.8105011,304.7937012,178.9855957,88.3983307,67.6153412,51.5871773,48.6478996,40.3421822,35.1745453,33.347847,30.3832512,28.1096649
140,58.8636057,17.0408949,9.2006219,3.3399041,3.1558956,1.9111977,35.3627442,26.0633243,9.3277399,5.5054665,3.2440455,1.865659,0,359.8755493,167.8924103,103.2985764,57.7340279,53.7427635,48.6573296,41.7693939,38.2255211,36.5473518,34.240242,35.3630524,32.6988068,316.4544373,185.6369019,89.9503403,69.2686691,52.2667236,49.2223778,40.7725945,35.6143723,33.8130035,30.7446308,28.4164791
141,62.631871,16.8490479,8.7347882,4.3053767,3.5373969,2.1303831,35.1514464,24.422585,10.5012425,7.3056153,3.8657956,2.0212443,0,364.8045959,171.9937134,105.8697052,58.8429832,53.2185364,49.5993118,41.8334007,38.3576508,36.5963669,33.9805222,34.6463928,33.198391,325.8694153,192.6647949,92.4654999,72.6029205,53.4450188,50.2269859,41.2965736,35.9806061,34.1572533,30.9171333,28.7441826
142,58.4242393,13.7886947,6.8546956,2.8367981,2.4053324,2.0190484,34.553862,25.6709073,10.2798883,4.5128195,3.5175141,1.8956494,0,355.5684509,172.114624,104.3321762,59.4888229,53.3964233,49.3061638,40.6604042,38.0230942,36.8937645,34.2060661,34.9801674,32.7745056,334.617218,196.0569,95.5903854,74.6549988,54.5516052,50.3799896,41.5284462,36.2572937,34.0747833,30.6584721,28.7143631
143,54.2817781,21.2807418,7.3169933,2.8884994,2.8868646,2.0154887,34.4741842,19.9819169,8.2483128,4.946414,3.3295097,2.0353668,0,348.9394836,171.1604309,107.0328369,59.2414169,53.4993248,49.3660088,40.6245308,37.6103401,36.4659576,34.1126442,34.9890556,32.4787521,335.7932434,194.4557037,97.7871552,75.4024887,55.2788048,51.0234375,41.7579956,36.3525391,33.9873962,30.4895687,28.5876942
144,51.6635908,16.2096478,6.7985803,2.8808097,3.0410698,2.4986964,25.0220127,14.9510985,6.3764052,4.5221919,2.8501999,1.9677693,0,355.401001,174.5843811,113.6941986,60.5644798,54.8407097,51.7665901,42.5740051,40.154026,38.786232,35.6817474,37.2221642,34.0944405,336.1609192,196.446167,100.5621719,77.4494553,56.1138344,52.1841965,42.4400291,36.6348152,34.6412659,31.2964764,29.1540909
145,53.3523311,14.4029302,6.9177292,3.9002742,2.9505341,2.666683,35.6216974,17.7078687,6.9745497,5.1381362,3.1808138,2.3527259,0,366.6518555,178.7633514,116.5844193,61.5631523,57.2945824,53.2736168,45.8812027,42.0730057,41.158989,38.5585022,39.73526,35.4841805,335.6366577,196.1261292,103.145462,78.6871262,57.0511398,53.3491402,43.1880684,37.0999794,35.1213417,31.6467953,29.6654644
146,46.5120563,12.2520243,5.6181607,2.5244634,2.5620401,1.9873142,29.4133755,15.9346037,6.5427463,4.6604752,2.8154563,1.6420001,0,360.4863892,172.3295593,114.4335937,60.9486008,55.9537926,52.4955635,45.8918724,41.6293488,40.4855881,38.4229202,39.2635765,35.4908257,335.7237244,195.5137482,104.591156,78.1154556,57.5855255,53.1427536,43.563755,37.501873,35.2784119,31.5926266,29.6849461
147,45.584505,12.5264007,4.6694281,2.030356,2.3675723,1.720111,23.6019303,11.9051172,5.27468,5.0544427,2.6261839,1.9264332,0,351.9801941,168.079483,111.8249207,61.0374413,56.6838074,51.7506943,45.5069771,41.3972931,39.891571,37.9127502,38.4880638,34.9913902,334.3883362,194.3786011,105.4458771,77.7565002,57.7941933,52.6889343,43.3450623,37.5061951,35.0118179,31.3238945,29.4059143
148,43.7751405,12.1954715,4.6525166,2.4287505,2.5507048,2.2424751,38.9240446,14.8478926,6.1120823,5.2504399,3.2995845,1.9952208,0,350.445282,168.2808533,112.030777,62.1151085,58.4224625,52.7675667,46.2844963,42.9579201,40.4802055,37.6542892,37.7573891,34.5716553,331.8976746,193.0403137,106.3244705,78.5162888,58.0405464,53.166954,43.4030418,37.4882622,35.1697426,31.4876728,29.3377876
149,44.0934086,11.157495,4.4932415,2.1992033,1.9257874,1.5846159,43.980819,15.6693177,6.5748102,5.7185641,2.990527,2.4292888,0,348.5431519,168.1568298,109.7456436,61.286705,57.3661232,51.8840065,44.7823868,41.8833084,39.5552788,37.1726303,37.6994057,34.9640007,333.7409973,192.1753998,106.9726181,77.9193268,58.4473381,53.203434,43.5200539,37.7832451,35.4199829,31.8124695,29.4799976
150,43.8497902,11.6956949,4.9287883,1.9694925,1.9143785,1.7474524,42.7221095,12.4689967,5.3311578,3.5377663,2.3785828,2.0040275,0,344.3240967,167.6804962,110.0967712,62.5035744,57.4666862,52.5101166,44.0849419,41.6682053,39.4354668,36.9562378,37.6257858,34.7064095,332.3093262,190.6493988,107.1930389,77.5029449,58.7484665,53.8779449,43.6070137,37.9628487,35.5445518,31.8567772,29.5067215
151,37.4590719,11.0503421,4.4269793,2.2451782,1.8693314,1.3989067,42.7513582,12.5987077,5.5005913,4.1109595,1.9977556,1.5652785,0,345.0925293,169.8888092,108.9907074,63.5544167,58.9788704,53.2255096,44.5564537,41.5072365,39.2370567,36.5186539,37.2809753,34.7803688,329.4439697,188.6060028,107.0287323,76.6872711,58.6820259,53.2807541,43.4849396,38.0690727,35.2776299,31.654192,29.4395447
152,34.4477301,10.1105891,4.1030481,2.4405306,1.9331481,1.4439707,31.2094066,13.3701718,6.5593479,4.728548,2.8638945,1.7645801,0,345.7774658,172.3507843,109.2933502,62.5878181,57.513916,52.6623459,44.0961609,41.2763176,39.3784294,36.3936462,36.7816772,34.4514503,330.1759949,189.455658,107.2568588,77.3144531,58.6782379,53.1341209,43.3034477,37.9853325,34.9324951,31.3066292,29.1909904
153,30.8202327,10.9797184,3.7059363,1.8595454,1.6542539,1.4029965,35.6915417,11.3205965,4.6797906,3.7007137,2.3608306,1.4160404,0,364.0834656,171.7973785,107.1710815,61.1514473,55.8854446,51.7444229,43.3444252,40.6767502,39.0547333,36.247036,36.3398743,34.1697502,325.6390381,186.9822998,107.4269257,76.2869339,58.6660805,52.6642113,43.219429,37.9274521,34.9601822,31.2243462,29.0693779
154,26.7666399,8.5051891,3.3420325,1.1774483,1.2517747,0.9007029,27.4055424,12.5016004,4.0684625,2.236654,1.699941,1.0130736,0,357.6335754,169.3392944,104.6925049,60.589077,54.8402939,51.0318336,42.4835701,39.9698677,38.4795113,35.8601799,36.0269852,33.7286568,318.5351257,183.0498352,107.0682068,74.5433273,58.2614365,51.6899605,43.1275635,37.8400345,35.0855103,31.2419586,29.0712147
155,27.8524956,7.6520244,4.4418921,2.4451117,1.9166603,1.0910322,22.4899694,11.3832238,4.56065,3.1396881,2.2905826,1.3499503,0,377.8839417,177.1832581,107.4960403,59.8624802,54.7716331,50.4198799,42.2476692,39.713726,38.0467606,35.4619637,35.7634163,33.4264755,311.2642822,180.2566071,106.3229065,74.0920792,57.6217499,50.869976,42.7776375,37.7029343,34.8754997,31.0551662,28.9792881
156,27.5031828,9.6043185,3.6061587,2.2549949,2.4120305,1.7635088,22.8321307,11.5553899,4.9506239,4.0136186,2.4773189,1.7999656,0,384.1453857,185.4407043,115.029007,61.0121384,55.6034546,50.6884956,43.0474586,40.9032669,38.9984169,35.5156479,35.8848686,34.0731506,312.0148926,179.5545349,105.8476257,74.9498901,57.9448814,51.6564484,42.9488411,37.619812,35.210228,31.3250961,29.1131172
157,24.7657933,8.5595773,3.3066722,1.5537552,1.8008776,1.4620721,16.5902734,7.0851673,3.776633,2.7902803,2.0610718,1.6275602,0,380.2662964,178.5903015,109.715126,60.495903,54.7365227,50.2171516,42.0038948,40.7227821,39.6604385,36.6649399,36.6438675,33.9859962,309.4393311,178.8605042,105.6297073,74.6866531,58.3309059,52.2892914,43.3456573,37.8231201,35.5295029,31.7275162,29.3711376
158,25.5293521,9.1648832,4.155781,1.959185,2.2327992,1.6288469,19.2103154,8.6365395,4.5311903,3.2758338,2.2667439,1.6235139,0,371.65448,171.9341583,106.4516525,59.8667793,54.0597954,49.6599922,41.27985,39.6319656,38.6295242,36.8824654,36.8768272,33.6130486,305.1948547,177.7356415,105.3564835,75.0578384,58.1927986,52.0816956,43.4232903,37.8876648,35.3173409,31.6253185,29.4034576
159,29.0928642,9.0672008,3.6997867,1.8878503,1.5267678,1.3708837,17.5431305,8.0630432,3.5902724,1.998399,1.5028915,1.0814645,0,360.748291,166.8209686,103.3689117,59.3443489,53.7727356,49.4924583,41.0226097,38.9723129,37.9114342,36.4735336,36.7920189,34.0025177,302.0245056,176.7595367,105.3306503,74.8712006,58.245533,51.8623924,43.405899,37.8350983,35.2586746,31.6163864,29.4223595
160,21.5307394,9.018495,4.3267405,1.9330071,1.627682,1.4023149,15.7082691,7.6600711,3.7763075,2.7483514,1.833928,1.4364307,0,352.7237244,163.8819427,103.4757538,58.9854546,53.4315872,49.812439,41.4008751,38.807724,37.5480003,36.065052,36.2390327,33.7498741,297.3616028,175.5703888,105.3550186,74.5409927,58.0396385,51.593029,43.3136559,37.761467,35.0247383,31.393961,29.2416134
161,24.1038998,10.3957891,4.6914129,1.8135705,2.0019699,1.6420253,14.0776453,5.9034599,2.5451877,2.1213905,1.5126129,1.2806867,0,345.6713867,160.694519,102.8616104,58.9164162,54.0282326,50.6946945,42.5691452,39.7753105,37.9537735,35.7281227,35.7859535,34.080925,291.9660339,172.9266205,105.0946121,74.2462158,58.1509972,52.2066994,43.5699005,37.8191376,35.0892715,31.49893,29.3272305
162,21.0119838,7.9085421,4.188374,2.2155645,2.2093188,1.3773214,13.795999,8.2474064,3.0564182,2.472607,1.317254,0.9714995,0,348.1874084,160.4559174,100.9094162,58.7876587,53.9212723,50.8441277,43.5191574,41.7654648,39.8382721,36.905899,36.876339,34.492691,289.2488708,171.2461548,104.5466461,73.9840012,58.0343513,51.8592377,43.5543633,37.8505783,34.8632965,31.2901382,29.3491364
163,19.5976698,7.3974009,3.5093022,1.552119,1.9079011,1.3313485,11.8269963,5.9435694,2.9076552,1.7522515,1.1278126,0.8678817,0,342.9975891,158.5792999,102.9516678,59.2099457,54.3192139,51.4327126,44.4766655,42.0446663,40.1268005,37.5076637,37.676857,35.0750504,283.4608765,168.4143372,103.9127274,72.9807892,57.7347107,51.4027557,43.389473,37.7786369,34.8566818,31.3330975,29.2848969
164,23.1005143,6.188142,3.2105844,1.4858563,1.9079747,1.5398548,14.4440125,7.4175372,3.3817762,3.5644035,1.7487174,1.0813851,0,337.8422241,157.723999,102.0430298,58.5957565,53.6218262,51.2905655,44.7467537,41.8915062,40.0142708,37.2328033,37.5701065,34.9860954,280.4410095,166.067337,103.0808334,72.5663757,57.5042839,51.3167992,43.3208466,37.7096901,34.8826447,31.3813152,29.3230515
165,21.4714936,7.4596361,3.4510345,1.3287891,1.2832046,0.9433433,11.6162028,7.2641357,3.0503961,2.7360194,1.6465153,1.0329878,0,332.4546204,156.6717224,104.5824051,58.6894836,53.0612411,50.4034958,43.539711,40.6374245,38.8730354,36.4932671,36.7021599,34.6051559,277.3383789,164.3859406,102.427887,71.6893921,57.22715,50.6406822,43.3024826,37.6613617,34.8012695,31.3744011,29.300312
166,19.0691978,6.9135891,3.3455686,1.2677619,1.2418379,0.9649286,10.1000529,5.4090098,1.9968479,1.7032522,1.6092357,1.0893984,0,326.7642822,155.2223511,105.5085297,59.1700706,53.669178,50.0694008,43.0366554,40.0053596,38.2703705,35.986351,36.1468315,34.0285378,272.1626892,162.9759979,102.0604324,71.6995468,56.8962059,50.2941551,42.919445,37.4875679,34.421524,31.0011921,29.0249882
167,19.6182874,4.9721185,2.0109472,0.9557544,0.987381,0.7908073,13.9697271,7.7569439,3.2188531,2.7241806,1.421823,0.9281006,0,324.0056763,156.767395,104.8424835,59.1807365,53.5698662,50.6211662,42.7514381,39.7891579,38.3533096,35.7805634,35.8657379,33.5799255,270.5266724,161.4658508,101.6502838,71.1825714,56.564949,49.7612457,42.6219368,37.2204514,34.0398827,30.6407394,28.7523346
168,15.5471579,5.0608714,2.0898161,1.1884102,1.1564546,0.7321861,13.8315515,5.8889172,3.0640679,2.9823313,1.6700159,0.9364313,0,317.4208069,156.5643616,101.2304459,58.423912,53.1474953,50.2979507,42.7436142,39.4174194,38.4085884,35.6353569,36.0453873,33.5660439,268.400238,160.1195526,101.1700439,70.561348,56.1138458,49.0124016,42.2239075,36.9768143,33.7367859,30.3858204,28.5564594
169,16.1353495,6.063942,2.500457,1.3533308,1.2362438,0.7629357,10.6641021,5.214795,2.3261122,2.40141,1.63206,1.1393825,0,313.4328918,156.7411957,100.6663666,57.9460373,52.692215,49.4319534,42.2307167,39.0773277,37.9463844,35.3269997,35.6434059,33.3017845,263.4389648,158.3430481,100.6183395,70.535347,55.8496056,48.807785,41.9061928,36.7417831,33.4104271,30.1621208,28.3730412
170,13.381608,5.5822951,2.8829634,1.3374605,1.189283,0.9338004,9.6885518,4.7616274,1.9092828,1.5189293,1.0939988,0.9635655,0,310.9865112,155.729599,98.9264145,58.034668,52.8734398,49.102459,41.6455994,39.5128174,37.5941277,35.0378609,35.2497292,32.9746666,257.8328247,155.8097534,100.1389923,70.4952393,55.6614876,48.5233917,41.7367477,36.6082306,33.1797867,30.0036678,28.2320137
171,11.1435414,3.6254008,1.6962404,0.9510097,0.9324707,0.9108518,9.7074628,4.8573274,2.2222711,1.8584714,0.9608572,0.9046954,0,308.2575684,153.9287872,96.2846298,57.7301712,52.8258476,48.8374634,40.9843788,39.0407104,37.5317345,34.7023621,34.9594688,32.7717819,253.1711273,153.8395691,99.4129791,69.9448471,55.4915733,48.3612823,41.692131,36.5439758,33.1719627,30.0695362,28.2049294
172,11.4573067,3.8976126,1.8655087,0.8603688,0.8701998,0.581392,9.7510839,5.9238664,2.4984755,1.5567476,0.9327073,0.8288466,0,307.968689,149.3711243,95.1675949,57.5361748,52.4396057,48.1488037,40.6239014,38.5852547,37.22258,34.4911995,34.85355,32.7786407,247.9187012,151.5677795,98.591362,69.1019821,55.1620255,47.7933197,41.4592094,36.4244461,33.0925865,30.1249313,28.2020206
173,13.3064844,5.2943891,2.954299,1.1437442,0.8961828,0.5682136,10.3002564,4.9330899,2.4382541,2.1131692,1.1655149,0.9609473,0,316.1519165,148.6676636,93.7880707,57.1793137,52.2313156,47.7176628,40.5069771,38.4382782,36.9495773,34.2222519,34.2996979,32.4935646,243.8768616,149.8877258,97.8238525,68.7328033,54.7364807,47.3614349,41.1822662,36.1691132,32.8125496,29.8203087,28.050211
174,12.3666101,5.0643891,2.3367234,1.1898827,1.2229211,0.7792194,10.6161945,5.8973613,1.8741265,1.6927288,1.2735498,1.132956,0,325.6311035,151.8447723,94.6253967,57.0331459,51.8508263,47.6543961,40.9857483,38.3543854,36.9118843,34.0713158,33.9788513,32.0774384,240.966507,149.1207581,97.248703,68.8213501,54.5303726,47.4519272,41.0166397,35.9567642,32.6690025,29.7003822,27.9191437
175,13.5709573,5.4962479,2.4437268,1.1172392,1.0679063,0.8481408,8.7863759,5.3818009,2.2728896,2.3889136,1.2676324,0.9245304,0,315.5235596,147.5783691,92.2856293,56.6569901,51.2975502,47.6484795,40.9500084,38.0538864,36.7465248,34.1578979,34.1997032,32.1206207,238.6503601,148.7452545,96.7020111,68.6305084,54.4680367,47.6197586,41.0434647,35.881218,32.8272781,29.8535175,27.8497963
176,9.7313601,4.7269656,2.3050528,1.0575209,0.7648692,0.557989,8.071796,4.2153398,1.7045302,1.3716025,0.9380329,0.7165808,0,306.7839661,145.7941895,90.7921524,56.1721611,50.9276237,47.3258667,40.3782997,37.8759346,36.6456451,33.9219322,34.0318909,32.0408096,234.4646759,146.9094238,96.2171173,68.115654,54.2848282,47.1523285,40.9866333,35.8207664,32.7471733,29.7611179,27.8069801
177,10.2313941,4.3765537,2.0309335,1.0459045,0.8746898,0.627062,8.4331203,4.8019715,1.9787815,1.1968164,0.9082768,0.7489514,0,300.2710571,144.0796967,89.0723495,55.8971252,50.6638947,47.0285339,39.9786987,37.7787743,36.5187111,33.8007927,33.8398209,31.76367,230.9878845,145.4228668,95.6142197,67.6446075,53.9552612,46.7823868,40.7068405,35.665062,32.5220604,29.5800705,27.7062569
178,10.648721,4.3854832,1.9024064,0.9914218,0.7960047,0.5347375,7.8957986,4.8599075,1.7499403,1.3788373,1.0080274,0.8481261,0,296.6494141,142.5474243,87.667511,55.6310997,50.0189362,46.993824,39.8901176,37.6519356,36.4919052,33.8642845,33.8009567,31.5963249,228.7845764,144.1598053,94.935791,66.9783859,53.6738205,46.4818802,40.5207024,35.524147,32.4603081,29.5952663,27.7339211
179,7.7423625,3.3188244,1.6468897,0.8968542,0.7629554,0.5404936,6.4167142,3.7736655,1.7501031,1.3423345,1.0403195,0.7908428,0,292.0436707,142.2697144,86.9127579,55.205307,49.6856232,46.8541336,39.8283043,37.3449554,36.1951485,33.5291939,33.5703545,31.4713326,224.9342499,142.8388672,94.2685318,66.6322098,53.400383,46.4126167,40.3586922,35.3999748,32.3339462,29.564106,27.687624
180,8.7661288,3.2116714,1.6833262,0.7476403,0.635911,0.4867197,7.0589283,4.7794538,2.2315484,1.3235898,0.8642344,0.7188816,0,289.8346558,138.8533478,85.3370743,54.6410255,49.4654274,46.6858139,39.6814117,37.0153999,35.9203415,33.2134361,33.2488289,31.2651157,220.4713135,141.1418915,93.6481247,65.9954529,53.1718788,46.1500893,40.2398262,35.3243828,32.2983131,29.5866871,27.6604843
181,7.2473052,2.9551538,1.2917492,0.6321305,0.6393705,0.4624078,7.5796084,3.5510691,1.2208062,1.1340053,0.7491832,0.6078059,0,284.2913208,135.1923218,83.5709,54.2236595,49.4427223,46.5221634,39.6029816,37.0459175,35.7550659,33.0906525,33.0028915,31.0647411,216.5815887,139.4529572,93.0111847,65.2967529,52.9014854,45.8180161,40.0425415,35.2112236,32.1721153,29.4635086,27.6064453
182,8.7085419,2.7811655,1.4187388,0.6625622,0.6072782,0.4674823,7.6978645,3.9341037,1.2588922,1.0427482,0.7474925,0.6086787,0,281.5379639,133.3160706,82.1327362,53.9607887,49.4355392,46.2753792,39.5748634,37.0121346,35.6882439,33.0030937,32.9254227,30.9240494,213.9857941,137.6998749,92.2223969,64.8616638,52.5508804,45.3819351,39.7777176,35.0804329,31.9355297,29.2480698,27.4765854
183,7.5679431,2.8488126,1.1218659,0.591882,0.5938082,0.5126978,6.6464186,3.793603,1.3329481,0.9513267,0.7158767,0.6397005,0,278.5479736,133.8105316,81.8193741,53.7350426,49.1176758,45.8785591,39.3638916,36.9969177,35.7003365,32.9926949,32.8433228,30.7922421,210.8713989,135.8322906,91.4057617,64.2893753,52.1771889,45.2306366,39.6271935,34.8940964,31.7306881,29.0644684,27.3469658
184,6.9479958,2.4708008,1.15615,0.6267313,0.6344389,0.5166361,6.6920569,4.5284759,1.3292047,1.0021347,0.6990543,0.5909859,0,275.4971924,132.9208374,81.4020004,53.3264046,48.9047585,45.6054268,39.0497742,36.8933601,35.6995544,32.9975395,32.8665619,30.7339554,206.935791,134.4046783,90.5855637,63.7146454,51.8457527,45.0220261,39.4739037,34.755146,31.6529446,28.9823627,27.2881012
185,6.3827916,2.7752126,1.2915954,0.5745391,0.5440504,0.4842203,5.6751548,3.6634228,1.3218804,0.7941343,0.7042109,0.546873,0,273.1463928,131.5515137,80.8032227,53.1541977,48.7398109,45.5195274,38.9675217,36.7268562,35.5705299,32.8626747,32.7023354,30.7270126,203.4932861,133.2460785,89.7867508,63.1256943,51.5237236,44.8336487,39.3652,34.6564827,31.5810604,28.903492,27.2215462
186,8.3066189,3.593742,2.0948896,1.0552303,0.7725243,0.5486733,7.6537392,5.0977501,1.920676,1.6420853,0.9694797,0.6638991,0,275.7843323,131.9968719,80.6399155,52.7809029,48.5505753,45.2704849,38.8526039,36.616951,35.3397713,32.6630554,32.5968361,30.6383095,200.9702148,132.5258179,89.0989609,63.2220001,51.2690773,44.6992607,39.2704659,34.6403809,31.5851917,28.8797703,27.1804352
187,7.7094219,2.6115067,1.2743765,0.7471495,0.719675,0.6142623,6.5120252,3.5093176,1.4823622,1.1330187,0.9499523,0.608996,0,273.2453308,131.9597473,81.4393539,52.5800934,48.4058418,45.1536369,38.6746902,36.5134811,35.4249001,32.6409988,32.4872818,30.520731,198.4633636,131.5200653,88.6083755,63.0982132,51.2277679,44.8697472,39.2795067,34.5884094,31.5725117,28.8470955,27.1435566
188,7.3079729,2.5830949,1.1998123,0.6160965,0.5762163,0.4706633,4.8587083,2.3353505,0.9029351,0.6537135,0.635569,0.4949847,0,271.3847961,131.8693695,81.3297958,52.2275467,48.188961,44.9117699,38.5871735,36.3850479,35.3954926,32.7440109,32.6207695,30.5904713,195.4270477,129.891098,87.9823837,62.5021553,51.0098495,44.4555893,39.1394463,34.5477791,31.5490513,28.8194237,27.1233768
