Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
120,40.1727633,29.22873,17.2719985,6.0345888,5.4299616,496.2925306,14.7075044,10.2249721,9.0932021,4.1760727,2.5589791,2.3835891,0,287.2847595,209.399292,132.4646454,72.7311859,81.7082443,81.3987045,65.6157227,62.5990715,61.6338196,56.3219414,55.5929451,46.3781509,198.7091827,216.0200195,127.6882248,68.7069626,61.2429276,52.2306099,47.1179543,41.1643066,38.0540695,34.3177719,31.48633
121,34.3024597,22.9702948,12.0752619,3.9200712,4.3938796,496.2925306,12.6805081,15.4059081,6.4730849,2.8871279,2.6720015,2.594871,0,300.1167908,212.020401,135.7452393,73.4753647,82.5703354,82.1993103,66.5525208,63.6930275,60.9692802,56.0588379,56.1379051,46.8859406,200.8100128,222.2484894,129.4097748,69.6677933,61.8889313,52.7261086,47.4729347,41.4650879,38.2365417,34.5035629,31.7222042
122,30.3322848,19.8728714,11.5142628,3.7243916,4.0011165,496.2925306,19.2602401,22.624926,7.5352594,4.1775525,2.8711645,2.6954738,0,314.1145325,213.4128113,139.8451233,75.3325348,85.841217,81.2037964,65.5987473,63.3597984,60.8286171,56.0617027,55.367157,46.340992,202.9184723,223.1964417,130.4209137,70.1689987,62.1141968,53.0187492,47.6447563,41.5550804,38.4058533,34.5499191,31.7446537
123,44.4626279,35.3012712,18.1659995,7.6294756,5.7767207,496.2925306,18.0259888,16.1640024,7.8936578,4.676589,3.3700862,2.6916655,0,332.684906,229.6816559,156.0055847,78.9278488,89.0366898,84.9951706,66.6117554,64.6123581,63.4438591,56.917038,56.1048622,46.7148628,204.9654846,221.4915924,130.5720825,70.5871658,62.9476547,53.4710655,48.1035309,41.9724579,38.7578468,34.8122864,31.9067345
124,47.7645109,35.6138006,17.6975521,7.3902753,5.9692012,496.2925306,21.6931902,20.9271889,8.9615289,5.0245169,4.2164441,3.2227661,0,331.303009,235.5561371,160.6347351,80.8901367,89.1278763,85.2360382,67.0136566,66.057312,65.6900177,58.5724831,58.431694,48.5138474,207.8833618,228.4639435,134.7919464,71.5818939,65.1794586,54.670681,49.2862663,43.0520821,39.5650558,35.5175285,32.4995079
125,51.8465417,39.6923769,25.1731843,9.2318886,7.5635132,496.2925306,17.9190792,20.088172,15.2676813,8.3911636,5.3987415,4.8524847,0,335.7112122,244.2053223,167.4597015,82.7541122,90.1697769,89.5528946,69.9373779,67.219841,66.1047516,58.8417892,57.5004616,47.6940155,211.702301,239.6583405,142.6203918,73.4843903,67.9860153,56.1044617,50.3252068,43.9185486,40.1622543,36.0329628,32.9673004
126,51.2531364,31.8528947,16.1879742,6.5453845,6.0654782,496.2925306,21.8396866,17.937971,17.3142308,11.2683106,6.1130568,5.3360607,0,355.4872742,276.9389343,186.0497284,85.6594772,91.3843918,92.3844452,73.8237381,69.6422806,67.1786194,59.1958809,57.2404442,47.7407761,215.7126312,251.8735809,153.8164368,76.5871658,71.2699509,58.05867,51.55019,44.8978043,40.8136787,36.574501,33.4444466
127,53.8758263,34.4313299,17.3431803,7.8950174,5.3640103,496.2925306,33.7217825,32.3171324,19.8643609,10.0829549,5.9014673,5.4071492,0,357.9899292,279.60495,185.3299866,84.8264923,90.9390793,90.5491333,72.5888824,69.3691864,66.6152878,58.3989143,56.4641075,47.605011,219.313858,257.7677917,160.4361725,79.4452286,72.9306259,59.456089,52.6605873,45.6805344,41.2623787,36.9035873,33.6613159
128,56.9814874,48.1874946,30.4303409,12.2722847,8.8109924,496.2925306,16.3525004,17.7217077,9.4558323,6.5433309,4.5856901,3.9469797,0,353.5344849,271.852417,183.0627136,85.0300751,99.4216995,96.1770706,76.8311615,72.448349,70.7440109,61.2826958,60.0466003,49.7591743,223.0702362,258.7436523,166.9997101,82.0872116,74.5841599,60.9438591,54.0672188,46.767868,42.1587372,37.6748581,34.1520996
129,56.1890165,50.4193062,35.8616854,15.3352594,8.742833,496.2925306,16.2708053,14.1207601,10.3882868,8.5769664,3.2169945,3.2013443,0,344.9231262,266.4759216,179.1360474,86.3500519,100.2916412,98.425087,80.1578598,73.7108841,71.2151489,63.4345474,61.7312393,50.9308548,226.1365967,258.6724243,170.1053314,84.9381714,75.9746857,62.1514931,54.9506874,47.564312,42.4195671,38.2156715,34.7411537
130,54.4654399,48.7992946,30.6835514,12.6610262,8.9164702,496.2925306,14.8943441,11.601129,7.5067763,6.166957,4.7298212,3.4300809,0,342.3990479,266.236969,177.7131805,86.6468735,98.8524704,96.4024506,78.350235,72.2945633,70.4332962,64.8284302,62.5306587,51.8138351,228.977829,258.4395142,170.6222687,87.8044357,77.1351624,62.9011078,55.1682625,47.6988182,42.8080788,38.5602074,34.9142113
131,49.3302569,48.4697181,27.7972272,9.6674229,7.4773202,496.2925306,16.7408041,15.1739294,8.2798883,7.4453784,3.4520845,2.4043761,0,340.0458374,262.2524109,176.7572937,87.0540085,99.5826111,96.0499268,78.8292999,71.1983032,67.538887,63.5816689,61.4890633,51.8483086,231.9510803,262.8536377,168.7355957,89.5951691,76.9265976,63.3799133,55.5502968,48.0907555,43.3280678,38.8711395,35.1573334
132,50.2793735,47.4809886,25.3644374,12.1098184,8.2494501,496.2925306,24.1062209,20.4479853,14.329042,7.636114,3.4168337,2.1058998,0,337.5644836,255.1795959,174.4311218,88.1241226,99.3650589,93.2402344,77.6259842,71.297905,68.7627487,63.8562813,61.7507629,52.4241905,235.6146545,267.6127319,169.9367676,91.0007095,77.6882401,63.9031677,56.1431274,48.5063705,43.647377,38.984024,35.3312454
133,57.9841622,50.4801888,29.5560186,12.3639074,9.1837346,496.2925306,12.8870151,11.7420988,9.107525,5.5858714,3.5159925,2.4067563,0,343.2499084,264.5838928,174.9771881,91.8917465,101.7278671,98.1795044,82.3644257,75.2394257,73.5011063,66.6449432,65.0454407,54.9707527,239.606842,266.6694336,168.2954407,92.5690613,78.4753876,64.1951752,56.1818542,48.5260277,43.5701599,38.8695374,35.3709564
134,51.6711743,48.634777,30.8582007,10.2129043,7.9100515,496.2925306,18.8063785,20.0494698,16.3801488,9.4048573,3.4585091,3.1700844,0,346.8112488,264.0875244,179.1700287,94.0635376,104.1543198,100.4207687,85.2852478,75.8530579,74.6937637,67.2783051,65.7998123,55.3469887,242.6301575,266.5981445,167.2011261,94.3381729,79.5966415,65.2433777,56.8725128,49.15839,43.7992134,38.9369545,35.3255615
135,56.9954692,55.1957298,29.9219209,13.4322918,9.2428405,496.2925306,17.4606791,15.1802625,12.9091201,5.8719747,3.509906,3.1968219,0,347.7664795,270.2354736,187.4878235,99.159462,114.7745132,107.3221054,89.2771149,78.5387955,77.8837891,69.5362778,67.2694778,55.8253822,246.2851715,268.0350952,167.399826,95.8245239,79.95401,65.570549,57.3336983,49.5765038,44.0194893,39.1552353,35.5573044
136,55.0036281,49.6632829,32.0178653,11.5574653,9.9729411,496.2925306,16.6240609,12.4192702,7.2224339,3.8810903,2.9632224,2.521561,0,351.4578857,284.4083252,200.2451019,102.375885,119.5681381,113.0178604,92.2173843,83.9044952,84.5234756,74.2303772,70.3452377,56.9605408,250.4735718,268.5447388,167.3024902,96.9185257,80.918045,66.2061996,58.1877785,50.0849037,44.5120049,39.5343666,35.9006691
137,54.3452894,53.5402711,36.0452515,12.9506189,9.8022482,496.2925306,19.1523219,23.2744196,11.4283258,6.2245066,4.7044609,2.5971718,0,351.5195923,279.6491089,199.0084534,102.1672134,116.0841675,109.7416611,89.5388107,85.0661621,84.8377151,75.7782211,72.0757904,57.2655449,254.5435333,270.6607361,166.6766968,97.8162918,81.6358566,66.7583084,58.6755943,50.5501251,44.7403755,40.1528702,36.490593
138,51.7275761,48.8609887,29.6596396,10.7421882,7.6408734,496.2925306,13.754395,12.631546,7.6627008,5.6435853,4.0101803,2.4360327,0,350.9510498,277.2808228,197.5402374,99.9705353,112.9143066,107.3734436,85.3633499,81.6338501,80.290802,72.2993317,69.6659164,56.9527512,258.6381836,271.708313,167.4179382,99.0986557,81.996376,66.6641846,58.4387589,50.5584412,44.53088,40.0293388,36.5064888
139,48.6735774,49.0739415,28.6806201,12.4419501,6.9645789,496.2925306,14.7143122,13.0040254,6.5183323,4.5567216,3.2196996,2.2545826,0,356.5963745,284.6364136,203.6867828,101.5194855,113.5658875,107.5929642,84.4406815,82.0206375,79.6022949,70.6707916,68.7668762,56.5220146,261.6118774,271.1108093,166.3771057,100.5110245,82.3396454,66.4558868,58.1617508,50.3234978,44.4876175,39.8517227,36.2632256
140,55.4607679,57.443236,34.7799672,14.2150101,8.7403304,496.2925306,14.0713417,10.5845508,5.1679091,3.0042001,2.8231489,2.1900794,0,365.1351013,290.1039429,198.132782,101.7996826,115.2168274,110.4219742,88.6775589,82.9661789,80.0635071,71.1613159,69.9748764,57.5182533,265.2850037,273.971405,166.0597839,102.1424026,82.8289948,66.523201,58.3463249,50.4316025,44.7846794,40.1571121,36.4899864
141,52.1899299,53.1246475,29.3629205,10.9234699,7.3315062,496.2925306,18.2652747,21.476995,13.282818,6.2125034,3.2981475,3.1603256,0,366.6376343,293.9707031,202.3835144,103.8200912,120.1952896,113.3915634,91.9544754,84.6411362,80.9044189,73.4083862,71.4505615,58.1754951,268.9918823,275.2232971,165.5432434,103.589447,83.1565781,66.7828903,58.4499664,50.5848541,45.0045471,40.3820076,36.7365761
142,58.9252212,57.5796122,32.9765911,11.6240552,7.9684949,496.2925306,22.6306665,16.7044259,14.1028049,10.0892032,6.9258546,3.8616894,0,372.2191772,299.2003479,210.9763031,106.2802277,120.3048325,114.1741028,94.8356247,87.4278336,84.3977509,75.9276199,73.8772583,60.4743118,273.4525146,285.0066528,172.1382141,105.2074203,85.0564804,67.2626801,58.5737953,50.6038742,45.1382751,40.4715881,36.8608475
143,58.5887055,58.6305766,37.0605539,15.6709906,9.0906227,496.2925306,24.8883756,23.2115577,20.5154026,11.8957647,6.3717319,4.9067531,0,380.7012939,305.4304199,221.8314056,112.0724564,124.7342377,116.5833969,94.124382,85.3329086,83.901947,75.6703186,74.0406189,61.3919373,278.9505005,293.6331787,177.4384613,107.6349945,87.7929153,68.6232376,59.6766586,51.280632,45.8667679,40.996479,37.1707649
144,58.8891998,48.6006826,33.5609589,12.0849494,7.3873734,496.2925306,21.784719,23.6921689,19.0163793,12.3198224,8.4359762,4.7221294,0,386.2824402,309.3221741,224.4328003,111.7269135,127.1346741,118.2079697,94.7925797,87.9097519,88.2138214,78.9646225,76.3905563,62.9471931,284.2217102,303.8683167,184.8624725,110.5043564,90.1669006,69.4525681,60.3666077,51.746769,46.0272369,41.2324753,37.46175
145,57.431755,48.699718,32.6852527,12.0437192,8.4643804,496.2925306,19.1349239,16.4037215,15.8440159,10.0640458,6.6707299,2.8477269,0,390.4102783,303.2790833,209.9673157,111.0354462,131.2154999,122.4669342,98.2251358,89.9393997,88.0204086,79.8151093,77.5652313,63.5910454,288.5891113,308.9370728,186.3801727,112.9206848,91.0436096,69.5567398,60.2228088,51.8095627,46.1251068,41.4212151,37.7915649
146,54.3571385,47.0412829,32.1723745,10.6343681,7.6940907,496.2925306,19.6941822,15.2342111,9.8537815,7.6400602,3.434924,2.4015992,0,394.4146118,307.1732788,206.7852173,110.8376312,128.4853516,121.4817657,96.4178314,91.7758942,88.6816483,80.0279007,77.2718048,64.3229599,293.0109558,315.8967896,185.2926788,114.5788879,90.8303604,69.5238037,60.0176544,51.7320709,46.2156219,41.5515556,38.0280037
147,58.11,49.3921534,29.3315574,12.1602108,7.1685419,496.2925306,14.8257605,15.9995766,8.5526748,4.8536771,2.358041,1.6540597,0,403.1562195,311.7743225,226.119339,112.8655319,130.4963684,126.6583557,99.2514572,93.2047501,89.8219986,81.8921509,77.3672791,63.7366257,297.2952576,316.0786743,183.6620483,115.3918762,90.0210876,69.1464462,59.9743347,52.0416527,46.2790909,41.7172585,38.2330551
148,55.4482079,44.5445651,29.1004854,9.7562641,5.9282025,496.2925306,34.2104402,38.5512377,25.6589574,9.480987,4.3680987,2.1109776,0,413.8163757,320.7156982,240.0076447,115.5605087,131.9608917,122.8170547,98.8896637,90.6847687,88.9823227,80.9685669,76.7837219,63.7562065,302.48172,321.5152588,185.4666901,116.1639481,89.3866577,68.9029846,59.765522,52.2230835,46.4585915,41.8584099,38.3567314
149,51.5581334,39.7681416,27.5881401,10.5532167,7.6854052,496.2925306,27.394448,30.5459784,22.2504287,12.4271934,5.0938262,2.8651816,0,426.9528503,328.2305298,255.1548004,119.4200821,134.8347168,125.2820435,99.3672485,89.9020157,87.2870407,78.6508179,75.4948273,63.0674057,310.0850525,330.7103577,190.849823,117.1000366,89.2056351,68.8276215,59.6332932,52.1634598,46.5065956,41.7183189,38.2389755
150,63.101808,45.2186005,38.1913154,15.1469423,10.9054591,496.2925306,16.9084807,22.2547921,17.1928115,13.772701,8.852477,4.2199085,0,425.1869812,334.586853,264.6460266,120.2407227,137.3618317,124.2888336,101.6896973,92.5023651,89.8653641,80.4321365,77.7872925,64.1849442,315.6270142,336.7930298,197.456604,118.9349213,92.2709579,70.283432,60.3236885,52.7508621,46.9801292,42.0933876,38.5629654
151,51.6846825,45.3054594,35.1106631,14.8085934,9.7877477,496.2925306,14.8116404,14.8202147,12.7826552,8.2683365,4.1767975,2.5356835,0,423.9906006,332.5207214,244.3200836,119.3723984,136.7502594,125.0070114,99.1444778,92.1596069,89.7204819,80.4223022,77.8442307,64.2030029,319.392395,336.4197388,200.6139832,121.3138046,93.7782364,71.4240341,61.0974197,53.3632088,47.2613373,42.357563,39.0238419
152,47.4744438,44.2701887,32.9616782,12.1625014,9.6629851,496.2925306,23.4347579,18.7535321,16.3012098,12.5654766,7.0245062,4.5798732,0,426.2084656,334.3514099,243.2919769,117.887146,133.4143982,123.8583908,96.1350174,89.8848801,87.0463867,79.3275604,76.9319,64.4795303,323.7439575,338.3444214,201.6090546,123.2198257,95.3825302,72.7613907,61.701088,53.7783318,47.4832382,42.4625015,39.2324104
153,48.0839639,42.0435181,25.8565608,7.9825497,7.7490746,496.2925306,28.2149287,26.590378,18.0126357,7.3840471,5.0539259,3.8839045,0,424.7248535,338.4429016,237.3748016,116.2975845,131.2854919,121.1696014,94.5798721,88.0299911,85.3972397,78.0398865,75.4922791,63.960598,328.2674866,341.526123,203.7883911,124.8998032,97.5444565,74.4900436,62.7696648,54.4129868,47.8622742,42.7167473,39.3960228
154,53.283132,42.0059065,32.9495327,11.7487274,7.8332066,496.2925306,12.3670915,9.2409977,10.6649794,9.7258191,6.5664991,3.5962978,0,417.1028748,340.1920471,246.6686554,118.4361267,134.7040558,123.9076004,98.1897964,90.1401443,86.9826279,78.0977631,76.5138779,63.2730522,330.9116516,342.6218262,204.0708771,125.8272781,99.0833206,75.1403961,63.2710953,54.911068,48.1157837,43.0051918,39.778511
155,48.9309409,48.0554476,31.1971984,13.7055232,7.61121,496.2925306,15.2193593,16.9204546,11.3542699,8.6332004,5.5296007,4.1180362,0,409.2384644,334.0154419,248.9601135,118.6724777,132.5176849,121.2083054,97.0398407,89.3025208,85.9821167,78.0294952,75.9547348,62.63274,330.7473145,337.9603271,202.9400635,126.4577255,100.0539322,75.5692978,63.7379265,54.9187393,48.0302162,42.9170189,39.7191734
156,48.4185838,42.2578239,23.3914856,7.0175679,6.1358458,496.2925306,21.7050411,14.8298315,9.3949599,5.4109208,5.0924736,3.5485352,0,414.5210571,327.4648132,242.0364532,118.0338745,128.3994904,117.0241013,95.9363098,89.6102142,85.7400589,78.0252075,74.7688522,62.4010353,331.6608276,339.0393066,202.3897858,127.4173203,100.7784576,75.5730667,63.5404167,54.5593719,47.8281975,42.7100372,39.4881134
157,43.2241553,40.7560593,27.4144134,9.0548607,5.8959629,496.2925306,24.0560439,17.9260084,15.1934626,7.5902388,4.2393529,3.4037401,0,416.0957336,331.8517761,239.0919189,118.0993042,126.5016479,114.6118774,95.1946335,89.2888412,85.2111053,76.8563614,73.398468,61.4538918,333.0340576,340.0287476,200.3397522,127.5453491,100.0446091,75.0434494,62.8293457,54.1000328,47.6262169,42.4800262,39.2417793
158,40.9282648,31.9616714,20.0145753,8.0921695,6.0734277,496.2925306,20.4607039,9.4769639,9.0702529,5.7925563,3.6139678,2.7656102,0,411.4289551,323.6628723,226.5174561,115.6029129,124.1184464,112.176384,92.037323,86.4582977,84.5383606,77.6608276,75.1174774,63.4976273,334.5177002,338.5023804,200.250412,127.2843704,99.4857254,74.9583435,62.4537659,53.6923752,47.4336128,42.217762,39.0447884
159,34.8176605,29.5315181,17.041849,6.6352073,5.7647965,496.2925306,22.0825027,15.028972,6.6889052,3.8736911,3.877884,2.8917604,0,409.4788818,320.4935303,221.8375244,116.051033,125.4590454,113.3952026,90.6426392,84.4289322,82.2625046,75.6784058,72.9565659,61.7958374,335.0706177,330.3205261,197.2172241,126.9045105,98.6992416,74.8661728,62.4940376,53.8305664,47.7885551,42.3861084,39.031208
160,35.612975,32.8681418,18.7774255,6.5365495,5.836121,496.2925306,24.6316917,14.8680646,12.1680719,6.0605726,4.0555752,3.2467267,0,407.2822876,314.2619324,213.9058533,114.7640381,123.0516663,112.2361984,90.7758865,85.1807556,81.2995453,74.4472733,71.768013,61.7599831,336.5637512,325.0708923,193.5485687,126.2545013,97.8185654,74.5895157,62.3725548,53.9487572,47.8368416,42.4818382,39.0858192
161,26.098585,23.7706948,12.0540458,4.8673829,4.6285364,496.2925306,30.1254338,17.3140444,9.9343479,5.2178833,3.6531072,3.1224806,0,406.8936768,308.976593,208.8250122,114.7038803,123.4294891,112.6925964,91.0970154,86.9247513,83.1419373,74.4800262,71.9284744,61.21875,339.207489,319.9734192,191.275177,125.4957428,97.1766968,74.5815659,62.2980766,53.8131256,47.929882,42.5663757,39.0851936
162,20.9510792,17.1353303,10.0724843,3.5187317,3.4500263,496.2925306,31.7018463,15.1772133,6.3751031,3.9057543,3.0873188,2.6332714,0,402.1287537,301.1523132,199.3141785,112.3968582,121.3476562,110.4703903,89.1646194,85.8483505,82.5364761,74.3672104,71.6908417,61.1479301,339.3483276,309.2239075,186.3508606,124.5449219,95.9789276,73.983696,62.1467896,53.6096039,47.7278633,42.4809723,39.0983772
163,26.2900673,21.8476241,12.2891149,4.9195751,4.4191265,496.2925306,28.3861355,18.8940328,10.0726943,4.20123,3.2614595,2.9062796,0,400.8381348,300.1626892,194.7562714,111.7139816,119.5274811,108.1862335,86.5027313,82.5506287,79.9865417,72.7574158,69.7896576,59.6992569,337.9249268,303.25177,182.0885925,123.3404617,95.1197052,73.6228638,61.7843552,53.2726822,47.486763,42.2391624,38.8688965
164,24.36624,20.2243654,12.5200332,3.9279245,4.0242289,496.2925306,30.9930659,14.488783,7.0971084,3.9524517,2.9252664,2.4111993,0,404.2830811,297.941803,192.7750092,110.6216888,119.0839615,107.9402313,86.3082275,81.3160172,78.5646515,71.8048096,69.6007767,59.0917244,337.4684753,299.1063843,180.0158844,122.3960419,94.6413651,73.7535095,61.7826347,53.2015724,47.414299,42.2139816,38.766407
165,23.8541198,23.2300594,11.9638001,4.6905186,3.9950808,496.2925306,29.4693518,13.1785373,6.4288141,4.204683,2.9275489,1.9695147,0,396.7003174,293.7698975,189.5514069,110.648613,118.1316299,108.5142822,86.2375641,81.3173141,78.7380981,71.3198242,68.8441772,58.7696419,337.9719238,296.2159424,178.8218842,121.4021835,93.5976791,72.9855728,61.305706,52.9404869,47.2382126,42.2502708,38.843853
166,26.4071369,19.3544242,11.7228887,4.901905,4.1241126,496.2925306,27.4332784,13.1750188,6.6267307,5.0656237,2.5115553,1.788382,0,390.5304565,290.4585876,185.9106598,109.4462891,117.7632904,108.6214142,85.8997574,80.4836578,78.1266098,70.3687897,67.4473953,58.1823425,337.2692261,289.8751221,177.2696228,120.467308,92.5387421,72.3281326,60.8487053,52.5218849,47.0448532,42.0006485,38.68116
167,20.6956116,17.5823421,9.8595538,3.5645429,3.8914431,496.2925306,33.2931354,14.5650146,7.9693415,4.1448315,2.7081822,2.3440779,0,382.6750183,285.4269409,184.1183167,107.0456848,114.565033,105.848465,83.5903397,79.4467239,76.7097397,69.0979233,66.3838272,58.2730446,336.10849,284.7553101,175.717392,119.6155777,91.9259033,71.8028259,60.5694046,52.2174454,46.857193,41.7228584,38.4167252
168,18.2843105,16.5716949,9.8646272,3.8498817,3.3640541,496.2925306,33.9429139,17.8035688,9.3570368,4.1387477,2.7577194,1.8725615,0,379.5016479,281.3984375,182.5883636,106.2026672,112.8167267,103.8799057,82.0962067,78.4958954,76.3713531,68.4323959,65.9556046,57.8534546,334.0827026,277.3809204,173.9992371,118.749939,91.0970993,71.377449,60.3005753,51.8407516,46.5918884,41.560955,38.2823372
169,16.8029302,14.746036,8.5705933,3.7124479,3.3493329,496.2925306,23.196985,10.5587494,7.079042,4.0935302,2.7360786,1.8488389,0,375.7609253,280.5879822,180.5887299,105.2524567,112.3459549,101.8332977,79.6724243,76.3258438,74.8044205,67.2487717,65.6163635,57.6662178,331.1586914,270.8033142,172.1820526,117.8595047,90.3223572,71.1392059,60.177124,51.5749321,46.3993111,41.2852592,38.065937
170,17.4565291,15.6224713,8.7543133,3.0758348,3.4958094,496.2925306,32.7732118,13.3312351,8.6876031,4.8770258,2.9888363,2.2423643,0,372.7466736,275.4964294,175.6755066,104.7137833,111.2045288,101.0352249,79.4404373,75.2935867,73.4389801,65.6966858,63.6149216,56.4081268,327.0707092,263.9627991,170.1789246,116.9502029,89.9268951,70.8610229,59.8749542,51.3789291,46.2975502,41.1204948,37.8502769
171,18.2423645,11.337436,6.6652872,3.1134655,3.0794187,496.2925306,24.8752642,9.4936177,5.7240614,3.5246121,2.9762406,2.5397298,0,368.4563904,270.3892212,172.7883759,103.5331573,109.6210632,99.8719482,79.4082794,75.3981857,73.8967438,66.3604889,64.2397385,56.4052925,322.3109436,256.7946777,168.3621674,116.0700073,89.7365494,70.7247086,59.7643394,51.3044128,46.2361336,41.1139069,37.8227577
172,18.5774584,12.5074595,7.5921887,2.9254756,2.971291,496.2925306,12.8696171,8.5516293,5.0095432,2.8437192,2.5053843,1.8385247,0,365.1732788,268.0831909,170.1501923,102.6803513,108.7457504,99.1690445,78.5011139,75.1677094,73.2986603,65.820282,63.8143578,56.1497688,317.6375122,249.2687531,166.1996765,115.1772461,89.1169052,70.434761,59.7177582,51.2177162,46.069828,40.9554176,37.7056198
173,15.4765369,10.4168951,6.5547479,2.8248544,3.0175158,496.2925306,15.7294493,8.339119,5.220969,3.4884382,2.144,1.4366687,0,361.5190735,263.7077637,166.8438568,101.6344757,107.1842499,96.9812164,76.801033,74.2473984,72.4188309,65.2713394,62.8222656,55.4411354,313.6885071,244.0646973,164.3325043,114.306694,88.0767746,69.880867,59.4439774,50.9482613,45.8984756,40.7471581,37.4918861
174,18.2876282,12.7588359,7.0674725,3.7813284,3.4638642,496.2925306,11.0403029,7.2486549,5.0697646,3.0198207,2.1343631,1.7621205,0,360.567749,260.1442871,165.1162415,100.9050446,105.4457932,95.2081451,75.4294052,73.5193634,71.8892975,64.8961792,62.4036407,54.5775452,310.8671875,240.9785614,163.0052338,113.4285736,87.2817841,69.2878647,58.905407,50.4693489,45.6557083,40.5084953,37.2999687
175,16.0163841,12.80213,6.1862319,3.0113718,2.8367388,496.2925306,8.1353367,5.1273046,3.3005588,2.561891,1.905275,1.5978872,0,359.8484497,257.3598022,163.4627686,99.9202805,103.7527924,93.5484848,74.6036224,72.4578705,71.2982941,64.3195801,62.112751,54.7625885,308.4946594,236.0437317,161.1784668,112.593483,86.5055542,69.0339737,58.6484909,50.0740738,45.4312935,40.1876602,37.0760956
176,21.1688665,13.5998242,7.5382259,2.7237424,2.4701795,496.2925306,16.8051012,6.3587385,3.2185276,2.2295836,1.7479566,1.268151,0,357.2903442,258.6616516,166.488678,99.3394547,102.9748459,91.7410507,74.15345,71.2578354,70.0818558,63.3962822,60.8587341,53.8953705,306.3572083,231.9752045,158.8595123,111.6244812,85.7792206,68.6012192,58.3346519,49.7750206,45.1962433,39.9809494,36.9080391
177,11.8841129,9.7628833,5.3631052,2.756792,2.3697805,496.2925306,19.0741569,9.4586684,4.6296604,2.3584945,1.9734097,1.3863673,0,347.4270935,253.5060577,162.2537231,98.8618469,102.6397552,92.3413467,75.0817413,70.6240234,69.125679,62.8788605,60.5970345,53.4359512,304.9176636,230.5045776,157.9542847,110.6572342,85.0766449,67.9385223,57.8567047,49.4908257,44.9479218,39.7549438,36.7471848
178,10.1970316,7.5186242,4.2117425,2.0498258,1.8261245,496.2925306,11.9023877,5.4528722,3.8300185,2.268224,1.6810054,1.2376052,0,340.12323,249.390564,159.4848938,97.8858261,101.1590576,91.3106003,73.9561081,69.89608,68.23526,61.9160919,59.8364944,53.2249413,302.0852051,224.7465668,155.7839355,109.694046,84.205101,67.2711411,57.4439888,49.2411575,44.6752319,39.555172,36.5300293
179,12.6152053,9.985307,6.613323,2.7414125,2.6778964,496.2925306,9.7319208,4.720345,2.725038,2.0755153,1.7153263,1.2369705,0,334.3789368,246.6893463,157.8264313,97.0372849,101.2494659,91.6198502,72.6326294,69.0666733,67.3853073,61.1943893,58.9813194,52.1913147,297.5246582,218.1726685,153.6450958,108.7497559,83.5673904,66.7793045,57.1389732,48.9183998,44.4220085,39.3604355,36.3758736
180,12.604067,9.265001,5.9397859,2.7942591,2.2113798,496.2925306,12.7702719,5.7622554,2.8347385,1.8574849,1.5857351,1.3661356,0,329.7528076,244.5853271,154.9815674,96.1864777,101.4721298,92.5071411,73.1902695,68.6076736,66.9187164,60.6203232,58.0746231,51.3838577,292.7832031,213.5628662,151.3516693,107.8474731,82.8501053,66.4129257,56.8755188,48.8553886,44.2671127,39.2753105,36.2617149
181,11.6935787,10.3119068,7.1895424,2.3348374,2.8772222,496.2925306,10.6242631,7.2167548,4.5595107,3.0647093,1.7382351,1.4373828,0,325.3499146,240.7707825,150.5187988,94.6940689,99.794754,91.7867889,72.5405045,68.6473312,66.5142975,60.4184647,57.6267395,51.1371002,288.3289795,210.7169647,150.103653,106.9624481,82.3165436,66.1560364,56.6611748,48.7251472,44.1416626,39.1388397,36.1188774
182,10.4835439,8.8326009,6.4608125,2.3829393,3.4109413,496.2925306,9.9409493,5.8722635,3.1667698,1.8053615,1.7827847,1.4947454,0,320.8959351,235.9832764,147.3017883,93.7368011,98.84375,90.6371689,71.3876495,67.5082932,66.0151367,60.0831642,57.6427078,51.0267372,283.0103455,206.6849823,148.9378204,106.3212738,82.0928116,66.1451492,56.8259468,48.9506531,44.2108421,39.2046051,36.0991783
183,9.4680721,8.7435774,6.216365,2.5184097,3.0298816,496.2925306,9.7117492,6.5780511,4.030051,2.1305985,2.068849,1.5587726,0,317.8506775,232.2876129,144.6894531,92.6523209,97.3164978,89.7656784,70.860527,67.0887909,65.5006332,59.5978661,57.3692474,50.4807701,277.1600037,202.7469177,147.4519348,105.7026901,81.7753067,65.9563828,56.8059578,49.0449142,44.192173,39.3204842,36.1735077
