Time,TC1_BED1_0-03mBC,TC1_BED1_0-30mBC,TC1_BED1_0-61mBC,TC1_BED1_0-91mBC,TC1_BED1_1-22mBC,TC1_BED1_1-52mBC,TC1_BED1_1-83mBC,TC1_BED1_2-13mBC,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC5_LR_0-03mBC,TC5_LR_0-30mBC,TC5_LR_0-61mBC,TC5_LR_0-91mBC,TC5_LR_1-22mBC,TC5_LR_1-52mBC,TC5_LR_1-83mBC,TC5_LR_2-13mBC,TC_DataRoom,TC_Bed1DoorIN,TC_Bed1DoorOUT,TC_DoorknobIN,TC_DoorknobOUT,DP_FRW_1-2mBC,DP_OBW_1-2mBC,DP_CBW_1-2mBC,CO2_OB_1-0mAF,CO_OB_1-0mAF,O2_CB_1-0mAF,CO2_CB_1-0mAF,CO_CB_1-0mAF
562,39.849433,38.82627,37.192276,32.050949,25.884981,21.0391,18.461236,16.409415,87.304609,89.929204,86.454767,80.977335,72.311965,61.720702,54.457537,42.297786,86.864496,88.261321,86.167189,79.828878,73.977308,58.321217,44.065661,47.935653,124.652012,112.942594,92.211634,79.980187,66.703305,57.396657,50.195836,42.295401,258.1809,84.606109,78.935141,55.968614,61.915262,100.275018,93.647521,32.747634,9.170689,73.591909,110.004954,47.690084,66.887635,0.086602304,0.789651392,1.044920192,0.0008784,0.000340746,19.26860957,1.19773314,0.2803054
563,39.636856,38.87473,37.315539,32.174816,25.896268,20.97456,18.510611,16.344652,86.324168,89.352054,85.951754,80.437955,71.956367,61.731687,53.988959,41.899684,86.214615,87.831521,85.700682,79.399706,73.32801,58.111273,43.779409,47.872639,123.952257,112.211095,92.038664,79.881146,66.347173,56.707963,48.68972,41.413658,255.112052,85.00986,78.971805,56.005459,61.878517,95.297812,88.905117,31.771716,8.673556,73.555229,104.300311,46.392826,65.52955,-0.065364736,2.065099712,0.498157312,0.0014292,0.000584136,19.29737392,1.19004174,0.279087652
564,39.74315,38.981074,37.347318,32.356923,25.890625,20.855067,18.542944,16.377034,85.951554,88.832033,85.395639,80.028915,71.584318,61.615885,54.094135,41.74528,85.731913,87.275136,85.291217,79.064138,72.478835,57.958463,45.148533,45.679785,123.385611,111.203526,91.886005,79.508999,65.901123,56.260414,48.202797,40.440057,252.719625,84.024382,79.197273,54.942194,62.177956,93.020978,87.111116,32.152787,8.641028,73.377309,112.535146,49.10268,68.507602,-0.080491776,1.017353152,0.817118912,0.0014292,0.00046284,19.31015342,1.18592154,0.278478778
565,39.817721,39.055681,37.272592,32.469537,26.003924,20.930952,18.542944,16.338962,85.474338,88.28084,84.991891,79.625374,71.254394,61.579114,53.87275,41.708067,84.96114,86.907918,84.740397,78.844086,71.598401,57.663813,43.773857,45.011741,122.89951,110.202072,91.26065,79.069018,65.423789,55.707716,47.795336,39.806672,251.058327,83.646441,80.212977,54.636226,60.513097,101.746416,92.943026,30.67651,8.400111,72.999541,112.709816,49.609659,69.046914,-0.414679936,1.184447232,0.255129472,0.0014292,0.000340746,19.31015342,1.17987714,0.27726103
566,39.700291,39.012803,37.154908,32.538998,26.224846,20.849398,18.499251,16.371344,84.808181,87.760984,84.729494,79.216371,71.028958,61.389758,53.424378,41.516417,84.441882,86.535249,84.294306,78.545209,70.932547,57.068884,44.994445,44.820563,122.407962,109.343881,90.997695,78.440261,65.051082,54.817548,46.269999,40.248235,249.981344,84.868523,79.600594,54.462886,60.818187,109.789246,100.322029,31.739777,8.641028,72.863778,108.897817,48.288239,67.810504,-0.566547456,0.911065792,0.285483072,0.0011538,0.000340746,19.27179397,1.17410994,0.275799892
567,39.556701,38.794535,37.01101,32.432,26.268244,20.779178,18.580957,16.415104,84.26318,87.141985,84.367987,78.781661,70.741156,61.027489,53.31916,41.186951,84.300585,86.136876,83.932649,78.293973,70.20422,56.263645,45.037129,44.640454,121.815625,108.756514,90.966412,77.932478,64.615854,54.048627,45.310861,39.396647,246.069041,85.266812,78.495183,52.94484,59.010779,104.228193,95.487892,29.516153,8.979496,72.93166,112.083807,49.541195,68.905662,-0.672934336,0.592203712,0.224775872,0.0006048,0.00021945,19.24941937,1.16834094,0.271781164
568,39.631284,38.682597,36.898885,32.244297,26.268244,20.703284,18.618968,16.453173,84.043004,86.737961,84.03772,78.084728,70.374538,60.806806,53.023838,40.926307,84.007035,85.659638,83.565535,77.890571,69.433644,55.526311,43.513612,43.934707,121.703538,108.423087,90.966412,77.602532,64.211817,53.236946,44.642582,38.613459,242.355387,85.938591,77.332991,52.623675,57.954678,101.31979,91.819445,29.866042,9.258592,72.869259,111.389308,49.552254,68.916628,-0.688061376,-0.030393408,0.300709632,0.0008784,0.00021945,19.31015342,1.16724114,0.270320026
569,39.892287,38.496008,36.786748,31.981456,26.343752,20.741231,18.618968,16.453173,83.749451,86.370703,83.560705,77.424507,70.007903,60.365383,52.617685,40.740096,83.456676,85.329275,83.235155,77.487179,68.662975,55.194416,43.47643,42.782358,121.217913,107.978612,90.892857,77.529211,64.211817,53.273849,45.385093,38.352276,241.811278,86.472879,76.839978,52.644034,59.225996,104.333614,95.077389,28.230225,8.591348,72.706091,111.855405,49.79463,69.083598,-0.688061376,0.379628992,0.543737472,-0.0024174,0.00046284,19.33252802,1.16696754,0.274337956
570,39.892287,38.234732,36.711984,31.906346,26.381504,20.741231,18.580957,16.453173,83.419224,86.076921,83.157113,76.87434,69.751248,60.549319,52.580757,40.777341,83.089802,85.035641,82.757976,76.973785,68.039025,54.788684,44.108377,42.001111,120.359067,107.23806,90.083874,77.492551,64.505667,53.310752,46.498057,40.440057,242.010844,87.071411,75.897821,52.175117,59.45769,111.199328,99.473491,28.354519,8.182042,72.753734,112.535146,50.10159,69.424705,-0.688061376,-0.212614528,1.622036672,-0.001593,0.000828324,19.34532847,1.16696754,0.276164578
571,39.823291,38.128317,36.568027,31.874401,26.424895,20.784847,18.624648,16.49693,83.094502,85.788647,82.832406,76.439694,69.353394,60.481241,52.106134,40.857392,82.655069,84.67411,82.433127,76.649231,67.971097,54.978629,43.37043,41.522788,120.02869,106.096319,89.832008,77.498031,64.364233,53.353168,46.614842,41.078661,239.216753,86.331493,75.89234,51.9111,57.980478,109.598248,98.693518,29.290331,7.908546,72.601526,111.972378,50.059077,69.345859,-0.536193856,-0.364382528,1.682843392,-0.002142,0.000828324,19.34212312,1.16092314,0.275191018
572,39.717005,37.947215,36.349262,31.804896,26.355034,20.904347,18.630327,16.502619,82.769798,85.316816,82.324298,76.041731,68.698816,60.376374,52.40714,40.900198,82.697235,84.27591,81.814699,76.141331,67.719634,54.172488,44.082314,40.634507,119.5118,104.992245,89.5434,77.026934,64.075858,52.583586,46.509138,40.227687,236.683674,86.43616,76.436733,52.459452,57.312374,105.813554,95.371926,28.267903,7.749799,72.485999,110.518893,49.757638,68.936862,-0.551420416,0.501142912,1.424588992,-0.0018684,0.000828324,19.34851287,1.15872534,0.27190246
573,39.593993,37.749342,36.225891,31.680986,26.268244,20.930952,18.656978,16.567374,82.61209,84.938715,81.90983,75.700686,67.917684,60.181433,52.248366,40.814584,82.759637,83.787905,81.143193,75.617001,67.488418,53.38635,41.355144,40.138916,119.015652,104.241812,88.760537,76.209485,63.403593,52.277179,45.64487,39.955735,234.423756,86.551807,76.955436,52.021889,55.476172,103.636566,95.966613,27.142617,7.793775,72.234702,110.153364,49.578192,68.758922,-0.110845376,0.789651392,2.290313472,0.0008784,0.000828324,19.35171822,1.15680294,0.270563416
574,39.19486,37.648461,36.199669,31.767336,26.128496,21.018167,18.668337,16.578751,82.623055,84.545876,81.443959,75.234853,67.011633,60.082049,51.890003,40.751229,82.843971,83.431952,80.603749,75.151257,67.389256,52.732716,40.173713,39.889111,118.616516,104.289827,88.146792,75.523941,62.936889,52.546668,45.173477,39.631458,234.208381,86.636225,78.176186,51.811345,53.532992,107.792877,99.257703,26.512512,8.111255,72.355712,110.906689,49.774224,68.879944,-0.065364736,0.151827712,2.305540032,0.0011538,0.000828324,19.34851287,1.15432974,0.271537774
575,38.821751,37.648461,36.237069,31.654647,25.977445,21.094041,18.554304,16.540686,82.513001,84.215513,80.930482,74.648032,66.204504,60.045256,51.483562,40.639489,82.440457,83.028369,80.200144,74.747894,67.095567,51.956935,41.403519,39.143229,117.870802,104.548583,88.257029,75.267336,62.312111,53.211073,44.207967,39.22137,232.469937,87.0769,79.349414,50.887735,52.684254,110.462587,100.954947,27.945654,8.379013,72.429077,110.906689,50.107117,69.210096,-0.171652096,0.880712192,1.682843392,0.0006048,0.000828324,19.32934362,1.14993594,0.27117229
576,38.336525,37.499054,36.124864,31.579514,25.901911,21.094041,18.554304,16.616816,82.476316,83.775065,80.490387,74.097883,65.654098,59.787688,51.187903,40.378722,82.25705,82.551446,79.869935,74.417868,66.838574,51.254712,41.775932,38.620819,117.348996,104.548583,88.992037,75.267336,61.90777,52.805079,42.497914,39.333227,228.762439,86.746389,80.44944,49.815644,51.244074,105.275035,94.688969,28.36015,8.226012,72.392394,109.645073,49.959174,68.916628,-0.338746176,0.546623552,0.574091072,0.0008784,0.00070623,19.31974852,1.14608934,0.27165907
577,38.149844,37.797848,36.08746,31.466805,25.826372,21.018167,18.554304,16.616816,82.109484,83.444754,79.976974,73.511047,65.287118,59.787688,51.040052,40.043363,82.147009,82.184609,79.576427,74.197849,66.581566,50.367236,41.775932,38.172845,116.939116,104.215903,88.36727,75.303994,61.687195,51.808122,41.418589,38.251478,226.490028,87.003451,81.329568,50.000542,50.541966,104.017366,92.113614,26.776657,7.958238,72.319029,108.569686,49.700238,68.586459,-0.520967296,0.637783872,0.756312192,0.0011538,0.000584136,19.36449772,1.14169374,0.272024554
578,37.989317,37.674647,36.076281,31.342856,25.701765,21.044769,18.466916,16.605439,81.915112,83.176894,79.599309,72.876557,64.909128,59.5927,51.139897,39.957685,81.879291,81.770151,79.418716,74.003541,65.872922,49.76424,41.541373,38.572341,116.592704,103.798322,87.437725,75.183062,61.52915,51.686269,41.519164,37.381628,225.726481,87.144862,82.681175,51.030026,51.866484,107.898499,96.045777,26.733286,7.876008,72.130133,108.378799,49.694709,68.544289,-0.323519616,0.820004992,1.606909632,0.0014292,0.000584136,19.35810797,1.13867334,0.269832448
579,38.261857,37.68581,35.97524,31.27893,25.750828,20.980228,18.478276,16.578751,81.082467,82.747499,79.096906,72.227279,64.442923,58.83076,51.040052,39.968825,81.560156,81.377645,79.209554,73.794478,65.406467,49.516245,42.334332,38.02348,116.08241,103.255148,86.824209,74.900757,60.988589,50.958366,41.828104,37.355445,225.082121,87.365223,84.001897,51.288668,51.866484,112.573378,99.289071,25.676273,7.722978,71.836663,108.860739,49.990633,68.837776,-0.247585856,1.062933312,1.227141312,0.0011538,0.000340746,19.36449772,1.13647554,0.267274858
580,38.170446,37.631716,35.958469,31.299664,25.809441,20.925283,18.42322,16.675877,80.222516,82.364111,78.603795,71.550567,63.985927,58.004228,50.764707,39.989385,81.176955,80.92108,79.083055,73.484675,64.949252,49.721707,42.205994,37.820004,115.470009,102.64758,86.25681,74.481081,60.273306,49.832694,41.997518,36.778296,221.142727,89.097354,84.631179,50.629024,52.35202,111.427623,99.44212,25.795219,7.728697,71.878828,108.569686,49.996161,68.879944,-0.202005696,0.744071232,1.151207552,0.0014292,9.7356E-05,19.35810797,1.13427774,0.267274858
581,37.951971,37.637298,35.776998,31.267701,25.928393,20.89301,18.4289,16.643503,79.531251,81.965986,78.242618,71.079158,63.660977,57.494093,50.437456,39.994955,80.779028,80.596488,78.79505,73.123442,64.734341,49.320123,41.653096,37.676174,114.880061,101.988437,85.895049,74.156636,59.763769,48.580229,41.854203,35.662228,218.522519,89.281091,84.961458,49.519759,52.204338,107.792877,96.824834,27.191609,8.149508,71.878828,107.494933,49.774224,68.513086,-0.277939456,1.290734592,1.287948032,0.0011538,-0.000389424,19.35810797,1.13098014,0.265448236
582,37.882857,37.568179,35.632918,31.235737,26.122855,20.860736,18.320527,16.649191,79.206711,81.677951,78.064772,70.607725,63.446155,56.725901,50.701812,39.776889,80.271109,80.235237,78.470367,72.72553,64.629624,49.214602,41.844839,37.494964,114.625148,101.329509,85.57004,74.088798,59.695681,47.623015,41.822543,35.069133,216.926569,88.913627,83.970691,49.778662,52.61043,106.97791,97.23013,26.814386,8.532006,71.842144,107.087431,49.626248,68.403024,-0.171652096,0.820004992,2.472534592,0.0008784,-0.000389424,19.35810797,1.12850874,0.265204846
583,37.819319,37.579342,35.49441,31.246966,26.171897,20.910016,18.331888,16.58444,79.291007,81.17529,77.672423,70.398562,63.236807,56.478946,50.89771,39.52707,80.098721,79.806141,77.821025,72.333085,64.273227,48.522149,41.483573,37.431403,114.56185,100.934597,85.434132,74.173072,60.037787,47.374771,41.796442,35.49195,218.098928,88.908135,82.827906,51.251722,52.752557,112.499078,103.978423,25.940624,8.602782,71.763295,99.65088,47.065683,65.681879,-0.080491776,2.034746112,3.338259072,0.0011538,-0.000146034,19.36770307,1.12603554,0.267640342
584,37.514892,37.461699,35.451392,31.053436,26.204014,20.904347,18.326207,16.578751,79.285528,80.839642,77.520289,70.099574,62.97425,55.588732,50.633388,39.33506,79.726554,79.360625,77.265317,71.924191,63.569622,48.035062,40.956467,37.164243,114.407475,100.523212,85.134905,74.277569,60.363359,47.369235,41.306879,36.122207,218.294573,88.17882,82.356528,51.663604,51.576539,114.697826,106.240271,25.379726,8.646745,71.401925,99.693298,46.960027,65.650656,-0.004558016,5.512074432,3.474900032,0.0008784,-0.000389424,19.38687232,1.12603554,0.26581372
585,37.819319,37.31785,35.49441,30.946287,26.247412,20.872073,18.407924,16.58444,78.997663,80.478288,77.08581,69.994986,62.649193,54.930434,50.047208,39.266049,79.695366,79.036091,76.720581,71.636268,62.950349,47.707116,41.07381,37.580847,114.115434,99.864748,84.773239,74.209731,60.405637,47.115408,41.237963,34.818294,216.084611,86.594016,82.204325,49.329269,50.388586,110.123112,102.352541,23.975335,8.679273,71.249699,101.533748,47.362161,65.865424,-0.126071936,5.177985792,9.990474432,0.0008784,-0.000268128,19.38687232,1.12548654,0.264718066
586,37.968711,37.056295,35.419557,30.758319,26.209655,20.872073,18.369907,16.508308,78.520995,79.964748,76.645861,69.628079,62.281875,54.59844,49.566274,39.116867,79.475362,78.742753,76.280417,71.416211,62.582781,47.262348,40.328418,37.506128,113.706321,99.385336,83.782078,73.953121,60.184933,46.893057,40.790987,33.956895,213.623992,85.613662,81.99522,49.007344,48.439176,106.761243,97.051404,25.045307,8.690706,71.187289,101.766415,47.558501,65.986519,-0.505840256,3.386227712,4.705166272,0.0008784,-0.000632814,19.39007767,1.12411314,0.266301298
587,38.03782,36.938597,35.376535,30.639905,26.128496,20.904347,18.364226,16.502619,78.222191,79.519115,76.237101,69.182283,61.982494,54.260874,49.375728,38.924787,79.213217,78.407278,75.7981,71.19067,62.503772,46.997296,39.949972,36.827838,113.440471,99.121723,83.336144,73.617711,59.885135,47.18398,40.710909,33.614035,212.058195,86.783111,82.539931,50.444204,48.729734,105.460056,94.762588,22.23954,8.837964,71.03506,100.025453,47.108285,65.577235,-0.627354176,2.581409472,5.510084032,0.0008784,-0.000146034,19.33573337,1.12356414,0.26557033
588,38.118083,36.832056,35.382128,30.532714,26.096377,20.947957,18.331888,16.47024,78.15434,79.084461,75.912626,68.747418,61.694065,53.860454,49.085181,38.669203,78.925373,78.119435,75.363423,71.086117,62.251931,46.965756,39.284056,36.796038,113.111417,99.348462,83.304924,73.219935,59.191517,47.374771,40.790987,34.968032,212.43877,87.995143,83.163548,49.926586,49.617639,108.459937,97.598643,22.087982,8.876206,70.851622,102.684601,48.145643,66.421493,-0.779221696,3.325520512,1.743550592,0.0011538,-0.000511518,19.39646742,1.12383774,0.266301298
589,38.069583,36.858262,35.370942,30.671888,25.934036,20.860736,18.282506,16.534997,77.63008,78.743414,75.498393,68.149272,61.278887,53.480314,48.926059,38.508788,78.694426,77.961818,74.985669,70.855087,61.799752,46.546754,39.011667,37.158659,112.98879,99.816838,83.660995,72.805713,58.775672,47.178442,40.705343,35.705227,212.362658,91.192602,83.383666,48.076441,50.024414,110.64813,100.327545,22.428959,8.761478,70.998373,105.976517,49.774224,68.036134,-0.520967296,1.442602112,0.255129472,0.0008784,-0.000511518,19.39007767,1.12273974,0.266179204
590,37.894017,36.944182,35.344698,30.795916,25.869785,20.872073,18.217824,16.546374,77.274404,78.460969,75.142738,67.609695,60.922371,53.417511,48.5669,38.109372,78.485401,77.606134,74.666508,70.719331,61.479794,46.223986,38.873509,37.319306,112.85121,100.049166,83.415033,72.450059,58.492189,47.004237,40.716475,35.903423,210.878179,92.185605,82.760023,47.113399,49.83953,108.941854,97.119588,24.926278,8.455511,70.88831,105.606358,49.885197,68.219582,-0.642481216,0.060766912,0.133615552,0.0006048,-0.000389424,19.40285717,1.12411314,0.263256928
591,37.63255,36.794679,35.269835,31.021465,25.756471,20.872073,18.217824,16.622504,77.237741,78.130898,74.592817,67.05909,60.334258,53.159073,47.974345,37.474556,78.302084,77.202838,74.336389,70.572612,61.038473,45.890054,38.537495,37.655562,112.553878,99.754105,83.415033,71.863457,58.455376,46.707736,40.530173,35.940821,208.560903,92.191103,81.408399,47.822763,48.439176,104.540658,92.339759,24.289223,8.614215,70.857103,104.42786,49.59478,67.894855,-0.597000576,-0.075874048,2.062512192,0.0008784,-0.000511518,19.39646742,1.12631094,0.264109192
592,37.557834,36.7573,35.232401,31.096637,25.567589,20.758239,18.217824,16.622504,77.091089,77.874182,74.299523,66.618559,59.63569,52.642079,47.789119,36.951492,78.338747,76.982861,74.189668,70.315848,60.817784,45.667385,37.56622,37.356673,112.330912,99.127235,82.974612,71.386821,58.381748,46.448243,40.492909,34.481307,206.471055,91.534557,81.377206,48.568776,47.889373,101.921771,89.808825,24.294876,8.313947,70.569076,103.434924,49.230295,67.460025,-0.308392576,3.902537472,4.279917312,0.0011538,-0.000632814,19.40285717,1.12988214,0.267153562
593,37.339238,36.538586,35.125686,30.989492,25.535452,20.839798,18.185482,16.704317,77.096568,77.622948,73.90172,66.110033,59.12632,52.204328,47.387072,36.433767,78.380889,76.84169,74.195147,69.954507,60.676142,45.672928,37.048457,37.661143,111.964914,98.542916,83.090196,71.062308,58.313617,46.008821,39.976655,33.73767,205.6593,92.148821,82.393208,48.668749,48.174512,104.905047,91.415012,24.283571,8.340764,70.558113,103.571761,49.25624,67.375667,-0.642481216,4.904703872,4.705166272,0.0006048,-0.001363782,19.37729817,1.12988214,0.267883732
594,37.425132,36.474983,35.099434,31.113481,25.471177,20.927018,18.234865,16.753751,77.034198,77.413868,73.619376,65.937411,59.026972,51.956736,47.02751,36.070997,78.391846,76.632672,74.022701,69.341827,60.392832,45.795351,36.536035,37.560231,111.641683,98.111664,83.247966,70.816598,58.140531,45.574794,40.39781,32.323886,205.6593,92.700634,83.273606,50.555099,49.136759,108.97893,96.124944,24.623875,8.493759,70.484734,104.311367,49.552254,67.632526,-0.536193856,4.312460352,3.733154432,0.0011538,-0.000146034,19.37088747,1.13153094,0.266544688
595,37.44575,36.383441,35.007771,30.946287,25.454243,20.872073,18.179801,16.660567,76.981101,76.957368,73.199649,65.774079,58.421887,51.90323,46.565999,35.754979,78.192095,76.396266,73.859544,69.031887,60.118809,45.667385,36.145125,37.020327,111.253641,97.726647,83.304924,70.543483,58.050392,45.521065,40.232026,32.044351,206.089946,93.005979,84.458671,53.409734,48.296641,108.841713,98.346872,24.559563,8.619931,70.532387,103.841644,49.600309,67.570107,0.177663104,4.479554432,4.370978112,0.0008784,9.7356E-05,19.36449772,1.13180454,0.267640342
