Time,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
587,0.330485,0.5480008,0.464779,0.350882,0.2449145,0.1801328,0.4257416,0.4853848,0.413189,0.398358,0.2505996,0.1700883,-661.1752922,35.148571,33.9166756,29.8506489,26.6432495,25.8085251,23.9572735,21.5072098,20.627327,20.2202034,19.3825932,18.8204288,18.6141834,56.8402939,45.7674294,56.6205292,50.7194786,44.9143143,41.4679222,36.6428947,34.6670685,33.1270866,32.6074715,31.9275131,16.4085407,55.9107895,53.3823929,52.0220985,3321.130615,3319.568604,34.2908325,32.2223206,32.392292,31.5544243,20.0526104,45.2916565,53.0438614,44.9148254,40.2589188,36.7557259,33.3862991,32.1236839,27.1366386,28.2503605,28.7218437,21.3668709,22.0333118,20.8366261,0,10
588,0.2513327,0.5631538,0.395442,0.3400836,0.2713391,0.1841469,0.5180267,0.5552834,0.4140028,0.3631706,0.2273527,0.1553311,-661.1752922,34.9416237,33.6324806,29.6779327,26.4930954,25.6506748,23.8006973,21.4037857,20.5595055,20.1538124,19.3105164,18.7722359,18.5850201,56.7531433,45.6398888,56.5229721,50.6936836,44.9407692,41.4214897,36.5970001,34.63908,33.1350555,32.5625381,31.9088326,16.1299114,55.8744011,53.2204132,51.9475822,3321.129639,3319.567871,34.3437347,32.1814957,32.3822517,31.5259686,20.0846004,45.4431648,52.9930191,44.998848,40.1912003,36.680275,33.5753784,32.132412,26.7313919,28.2187881,28.631485,21.368866,22.0421276,20.8287544,0,10
589,0.3475477,0.5477303,0.4343384,0.3389383,0.2363025,0.2083072,0.5041587,0.4919525,0.3790093,0.3805999,0.2517831,0.1517608,-661.1752922,34.7893105,33.4465027,29.5059338,26.4067211,25.4769211,23.7110882,21.2889709,20.4821873,20.0953884,19.2733746,18.7266998,18.5683861,56.6560326,45.3687096,56.4301872,50.4773979,44.8346558,41.3687134,36.4890289,34.5792427,33.1310158,32.5547485,31.8751259,15.9871893,55.7458916,53.1961365,51.8727036,3321.128174,3319.56665,34.2812767,32.139534,32.3406677,31.484354,20.121521,45.3916664,52.9610023,45.1812477,40.2542572,36.5363693,33.4502296,32.1107254,26.5755692,27.8625221,28.6639862,21.3397408,22.0384254,20.742342,0,10
590,0.3205317,0.5147185,0.4561695,0.3173416,0.2064184,0.1761944,0.520296,0.5184576,0.3537815,0.3256812,0.2200827,0.1658039,-661.1752922,34.7633476,33.1548424,29.2011089,26.3624287,25.4178429,23.6893978,21.2406883,20.4156647,20.0416965,19.2405872,18.7220192,18.5553493,56.4891357,45.1032066,56.3320503,50.5349884,44.7740097,41.3134956,36.4518967,34.5326843,33.0611649,32.5583839,31.8355846,16.1093178,55.6868172,53.224453,51.7721252,3321.12793,3319.566162,34.0845108,32.1247749,32.3097687,31.4481716,20.1016617,45.2820702,52.8918762,45.1833649,40.1136627,36.4936142,32.8897476,32.078701,26.713623,27.7356758,28.5066929,21.3335533,22.026556,20.5540218,0,10
591,0.2918567,0.4700714,0.4756946,0.276275,0.2056823,0.1770275,0.5487885,0.4978165,0.3098362,0.3797778,0.1712218,0.1150265,-661.1752922,34.552906,32.8598785,28.9246197,26.218977,25.4054127,23.6534824,21.202425,20.3955936,20.0516205,19.2136574,18.6965847,18.5493126,56.3706131,44.8055077,56.2484283,50.1906319,44.703125,41.2692337,36.4115524,34.462307,32.9790955,32.5178986,31.8303661,16.1424923,55.6264267,53.2292938,51.6872177,3321.127197,3319.565186,33.9849052,32.0200653,32.2895393,31.4316826,20.0747452,45.4587631,52.8251152,45.2550621,40.3007584,36.6413956,32.5137978,31.9815102,26.885788,27.8979015,28.4283314,21.3741913,22.0345612,20.2796726,0,10
592,0.3046538,0.4638479,0.411431,0.3381202,0.2342415,0.1664999,0.4607897,0.5215069,0.3620823,0.3733651,0.1472141,0.0920973,-661.1752922,34.3450165,32.5618057,28.8270397,26.1140041,25.35289,23.6058064,21.186512,20.3868828,20.027317,19.2034168,18.7137146,18.532608,56.2627335,45.3063011,56.1592598,50.2920189,44.6697159,41.2193604,36.3618317,34.416256,32.9547424,32.4773903,31.7868214,16.2556038,55.5177269,53.1189156,51.607811,3321.128174,3319.56665,33.9081192,32.0155754,32.2501335,31.3903751,20.0747623,45.3893814,52.8015099,45.2636185,40.3790207,36.6761971,32.4188576,31.8696423,26.543045,28.0800629,28.3574753,21.3358898,22.0379906,20.3373852,0,10
593,0.3373575,0.4806244,0.4178881,0.3647889,0.2390996,0.1504435,0.4507039,0.5156429,0.4426487,0.437985,0.2146725,0.0857501,-661.1752922,34.1757698,32.4762955,28.7687321,26.1054211,25.3333378,23.5646496,21.1551342,20.3706684,20.009943,19.1947823,18.7050724,18.5330925,56.2083435,45.1742668,56.0804825,50.0749397,44.6100197,41.1688194,36.2856445,34.3867645,32.9405937,32.4609833,31.7538776,16.5740013,55.4607048,53.0108337,51.5307045,3321.128174,3319.566406,33.8130531,31.9751244,32.2243309,31.3514023,20.0965061,45.1693954,52.7263145,45.2729988,40.5508614,36.4769402,32.3979378,31.8321934,26.359642,28.0202103,28.512888,21.3333378,22.028616,20.4574165,0,10
594,0.2942266,0.5404244,0.4320323,0.3479369,0.2406453,0.1471868,0.5099581,0.5355804,0.4092828,0.4254885,0.2284516,0.0913832,-661.1752922,33.9418564,32.5505714,28.7633858,26.1136589,25.405838,23.5831261,21.1702347,20.3546562,20.0072098,19.1730537,18.7011967,18.5428963,56.0941048,45.5995026,56.0166473,50.1362915,44.5434647,41.1095467,36.2982864,34.3589745,32.9112701,32.427887,31.7308922,16.5191078,55.4024048,52.8069229,51.4545364,3321.126709,3319.564697,33.7983627,31.9033298,32.1961021,31.3336678,20.0850449,45.1748924,52.6723557,45.3954391,40.5411072,36.5180168,32.6793404,31.8328724,26.1273098,27.9597988,28.5934792,21.3822098,22.0179272,20.5624619,0,10
595,0.3482587,0.4827891,0.4260364,0.3212682,0.2391732,0.1773305,0.5719858,0.4150172,0.4463922,0.406415,0.1979347,0.113757,-661.1752922,33.7409325,32.4078598,28.8221512,26.0989056,25.4511738,23.5997601,21.2726135,20.3781624,20.0113678,19.1756897,18.6916695,18.5375557,55.9651833,45.0787773,55.9270592,50.0789223,44.5159607,41.0648384,36.3117294,34.327858,32.9048767,32.3869553,31.710968,16.3070164,55.2774391,52.747818,51.3846931,3321.125244,3319.563232,33.8534241,31.9066887,32.1645393,31.3494282,20.0922356,45.3693542,52.6402206,45.3983879,40.3242569,36.4184952,32.8260345,31.8474941,26.1612816,27.7806339,28.5640602,21.3427277,22.0251083,20.599247,0,10
596,0.3065497,0.5166126,0.484304,0.359717,0.2081113,0.1958862,0.4887779,0.4220539,0.3658257,0.3439326,0.188805,0.1056644,-661.1752922,33.505188,32.0439644,29.0260601,26.0770588,25.4723949,23.5956554,21.3170452,20.4089622,20.0292892,19.1784096,18.6791801,18.501894,55.9328384,44.160862,55.8533897,50.019413,44.4532433,41.0231895,36.2321243,34.3065643,32.8891869,32.3659973,31.6817322,16.5084877,55.1879272,52.4572105,51.3023643,3321.125732,3319.563721,33.8321228,31.8695698,32.1353111,31.3100338,20.1029282,45.1545181,52.582325,45.5395012,40.2945099,36.1551743,32.8114586,31.8374176,26.4351254,27.3521233,28.4348259,21.3560677,22.0156918,20.6095505,0,10
597,0.2937526,0.4903655,0.4261901,0.3427014,0.2061239,0.18498,0.5147488,0.4304981,0.3651747,0.3582378,0.2000481,0.1319259,-661.1752922,33.3350182,31.8434029,29.0543823,26.0397358,25.4331589,23.5332661,21.2405052,20.3877811,20.0392361,19.1997547,18.6887569,18.5316048,55.8555565,44.6467361,55.7741966,49.9280815,44.3983345,40.9696312,36.2262115,34.2792854,32.8723793,32.3596878,31.6573868,16.8161335,55.0726204,52.3121033,51.2366562,3321.126953,3319.564941,33.8258286,31.9086914,32.1030884,31.2822971,20.118185,45.2039528,52.5296097,45.6676216,40.2848892,36.0688095,32.9953613,31.9501228,26.6439819,27.1895504,28.3217945,21.3709335,22.0286503,20.4635239,0,10
598,0.274794,0.5250008,0.4360295,0.3773871,0.2354929,0.178618,0.4242287,0.4884341,0.4065158,0.4026331,0.2547418,0.1513641,-661.1752922,33.2275925,31.9818726,29.1280537,26.0297451,25.3672218,23.4853973,21.1781368,20.3128471,19.9984055,19.2003441,18.6931477,18.5219345,55.7080612,44.5975533,55.6999321,49.6795959,44.3580475,40.9191895,36.2170639,34.250267,32.8542137,32.3801651,31.6425724,16.9118729,55.0208473,52.3311501,51.1518822,3321.129639,3319.567871,33.8294067,31.9269238,32.0894051,31.2498112,20.1195335,45.45541,52.4932671,45.7112503,40.2936668,36.1670456,32.804985,32.0111542,26.9529533,27.1395626,28.2941036,21.3328209,22.03265,20.4136372,0,10
599,0.3482587,0.5087655,0.4612429,0.3932574,0.2776692,0.2273175,0.4731449,0.5067297,0.413189,0.36909,0.263956,0.1631064,-661.1752922,33.1861343,32.1578484,29.138773,25.9861012,25.3269444,23.4352169,21.172617,20.2204113,19.9442348,19.1689816,18.6773491,18.506525,55.6393394,44.0505981,55.6204681,49.9484291,44.3429871,40.8694496,36.1876831,34.2133484,32.817627,32.3427963,31.6134453,16.7548504,54.9281197,52.3760109,51.1032715,3321.126953,3319.564941,33.9509659,31.906065,32.052021,31.2293148,20.1235008,45.470417,52.4266129,45.5317764,40.22192,36.3497887,32.5935135,31.98279,27.1082211,27.3046513,28.5185776,21.3504448,22.0343361,20.3857231,0,10
600,0.3821472,0.5068714,0.4498662,0.4158358,0.2884158,0.2379208,0.4779356,0.4954709,0.4258843,0.4143075,0.2620963,0.1582667,-661.1752922,33.11092,32.1963425,28.9682846,25.9352856,25.3312836,23.4217682,21.169384,20.235014,19.8847542,19.1266117,18.6395035,18.4854202,55.5905228,43.5996704,55.5432167,49.9030914,44.3628502,40.8100319,36.1347504,34.1899223,32.7746773,32.2926826,31.6049786,16.6682434,54.8722534,52.4094353,51.0465431,3321.124268,3319.5625,33.9458961,31.903614,32.0138969,31.1952972,20.105835,45.5629921,52.3714104,45.141777,40.0719185,36.1602859,32.72015,31.9371624,26.9925499,27.2735081,28.5749187,21.3631477,22.010252,20.3885593,0,10
601,0.3605818,0.5352832,0.4294187,0.3862221,0.2686157,0.2204253,0.4726406,0.5116554,0.436952,0.43223,0.2781578,0.166518,-661.1752922,32.9478035,31.8695564,28.71661,25.8333416,25.2443867,23.3903904,21.17626,20.1974869,19.8612404,19.0974007,18.5821304,18.4486046,55.5673637,45.1010284,55.4562607,49.7943497,44.3146057,40.7705994,36.1299362,34.1629944,32.7124672,32.2386818,31.5667152,16.5160179,54.8361664,52.3906441,50.9774818,3321.124023,3319.562256,33.7597237,31.8713646,31.9940395,31.1660328,20.0622177,45.6862297,52.2943001,45.0475082,39.9836426,35.8429947,32.5404434,31.907547,26.4648762,27.3011036,28.3797016,21.3650932,22.0110588,20.4694424,0,10
602,0.3833321,0.5333891,0.4432553,0.3456464,0.2391732,0.1967951,0.4600333,0.4825701,0.3786838,0.4078948,0.232002,0.1547757,-661.1752922,32.9414177,31.6095219,28.700779,25.6943054,25.0243511,23.2756691,21.0931911,20.1599102,19.857439,19.082962,18.573761,18.4322586,55.5625725,45.2624893,55.3751373,49.7081146,44.1741676,40.7344627,36.1130981,34.1480064,32.7177162,32.21278,31.5336552,16.3580132,54.7148705,52.29459,50.9113312,3321.123535,3319.561768,33.790451,31.8075199,31.9621201,31.1427269,20.0587978,45.9551926,52.2540512,44.9572754,39.8550529,35.7718773,32.6136246,31.880888,26.3523483,27.2777042,28.4158916,21.3362541,22.0140896,20.4918308,0,10
603,0.4060825,0.5166126,0.4510961,0.3811501,0.2499197,0.1744524,0.4771792,0.4982856,0.3962619,0.4300925,0.2235486,0.1301804,-661.1752922,33.0183029,31.4606667,28.4840336,25.5835781,24.8549252,23.1718979,21.0267906,20.1086483,19.8114338,19.0453281,18.5513058,18.4345207,55.463089,43.9542007,55.302845,49.4619675,44.0132637,40.6796875,36.0105896,34.1344986,32.7135773,32.2078819,31.5058441,16.3614235,54.6809349,52.231041,50.8521843,3321.126221,3319.564209,33.7698212,31.7639351,31.9215412,31.1062584,20.0352383,46.0234222,52.2551422,45.0003319,39.8423653,35.8725433,32.7618256,31.8200417,26.6290855,27.3625889,28.3608322,21.3601398,22.0167255,20.4090805,0,10
604,0.3326178,0.5036244,0.4783081,0.4037285,0.2078169,0.1821019,0.5041587,0.5111863,0.3951226,0.4207201,0.2121365,0.1401772,-661.1752922,33.0580788,31.3208504,28.2137337,25.4872379,24.6896706,23.0851936,21.0207386,20.0782986,19.7970066,19.047245,18.5562649,18.4280777,55.4052696,44.1581802,55.230217,49.6252098,43.8583183,40.6256905,35.9963875,34.0854301,32.7015877,32.1834984,31.4773102,16.4452019,54.631546,52.2306862,50.769783,3321.127197,3319.565186,33.7413597,31.785738,31.9042835,31.066433,20.0174084,45.9210625,52.2075272,45.0333977,39.9497223,35.8358803,32.7933617,31.7765007,26.657793,27.4309006,28.4230556,21.3692608,22.0061264,20.3548241,0,10
605,0.3691132,0.5014597,0.4048202,0.3312486,0.2336527,0.1834652,0.5356769,0.4832738,0.4325575,0.3411374,0.2302268,0.1410499,-661.1752922,33.0260887,31.012064,28.0680733,25.3899975,24.5859203,23.0350933,21.0570412,20.0641403,19.8086777,19.0604286,18.546648,18.4397469,55.3399467,44.7526741,55.1478767,49.3671112,43.7805328,40.5737991,35.9195862,34.034359,32.6699715,32.1649933,31.4659271,16.3388634,54.5278168,52.2309456,50.6805954,3321.123535,3319.561523,33.6145859,31.7844963,31.874876,31.068203,20.0218525,45.9502563,52.1619987,45.032177,39.9507294,35.9686279,32.3312683,31.7876511,26.6946793,27.4624805,28.3626251,21.3839455,22.002224,20.2981586,0,10
606,0.3669803,0.5214832,0.4131222,0.2659675,0.2198883,0.1896,0.535929,0.5189268,0.3960992,0.4106901,0.2059655,0.1000313,-661.1752922,32.8101959,30.7414799,27.8978004,25.3040218,24.5463963,23.028471,21.0086823,20.0730667,19.8096313,19.0393467,18.545702,18.4388027,55.2786102,45.5568657,55.072464,49.1303673,43.762886,40.5240669,35.8651581,33.9880829,32.6289062,32.1362839,31.4236698,16.2651901,54.4184914,52.1184578,50.6098175,3321.125244,3319.563232,33.5439453,31.7426262,31.8446465,31.0559921,20.0402737,45.8109627,52.0927811,44.9165001,39.8279228,36.1738777,31.9053249,31.7330189,26.4736366,27.6218834,28.3315258,21.3826218,22.0069675,20.2258568,0,10
607,0.3461258,0.5350126,0.4420254,0.3495731,0.2157664,0.1998246,0.5208003,0.5025076,0.3956109,0.33752,0.2345381,0.1445409,-661.1752922,32.4421692,30.5854645,27.7741756,25.297308,24.5438385,23.0232563,21.0156002,20.0860634,19.8234062,19.0386772,18.5678463,18.4347095,55.2101707,44.6857414,54.9759331,49.2663269,43.7596245,40.4835472,35.841301,33.9626923,32.5948639,32.0819397,31.4004707,16.341053,54.4023552,51.8890991,50.5500259,3321.124023,3319.562256,33.5181694,31.682621,31.823328,31.0549564,20.0164413,45.7769165,52.0378418,44.7847481,39.8984566,36.2256012,31.6605415,31.780426,26.3041801,27.6513958,28.398344,21.3553963,21.9934082,19.86833,0,10
608,0.343519,0.5450244,0.4008229,0.3839315,0.19788,0.1999761,0.5268518,0.4595834,0.3829156,0.412992,0.2455275,0.162313,-661.1752922,32.0420227,30.563282,27.7632504,25.2485638,24.4829502,23.0145607,21.0103016,20.1042957,19.8112583,19.0588284,18.5800323,18.4187603,55.1129074,44.5921783,54.8948059,49.2011833,43.6704407,40.4265556,35.8544083,33.9331017,32.57687,32.0545464,31.3614101,16.516201,54.2965279,51.8118858,50.4871979,3321.121338,3319.559326,33.4844513,31.640564,31.7895374,31.0335464,19.9762039,45.8043823,51.978775,44.7632217,39.7803116,36.2813568,31.8246861,31.7380028,26.6391048,27.6449986,28.2245541,21.3330231,21.9941788,19.5721455,0,10
609,0.3074976,0.559095,0.4518648,0.3662615,0.2148831,0.1880852,0.5558485,0.4598179,0.3440158,0.3289698,0.2422307,0.1644552,-661.1752922,31.7346935,30.4641724,27.7136631,25.1966114,24.4298172,22.9909115,20.9524746,20.0699654,19.809948,19.0552406,18.5962143,18.4033909,55.0069923,44.4178352,54.8009605,49.1240082,43.6446266,40.3861504,35.8063507,33.9198189,32.5733299,32.0607643,31.3492203,16.5678082,54.2266617,51.7817879,50.4341698,3321.124756,3319.563232,33.4115715,31.6407738,31.7690887,31.0190964,19.992363,45.8517075,51.9077072,44.982914,39.7488365,36.3133698,32.0907555,31.7014103,26.9141102,27.7327213,28.2553005,21.3651066,21.9909801,19.5400772,0,10
610,0.3397273,0.4790008,0.456477,0.3762418,0.2175329,0.2017181,0.5263475,0.4171282,0.3781955,0.2970709,0.2100231,0.1564418,-661.1752922,31.5634499,30.2843513,27.7442493,25.1490116,24.4033661,22.9602623,20.9213963,19.9948311,19.7677898,19.0366497,18.5502281,18.3828964,54.934063,44.0805817,54.7161446,49.1603241,43.6543236,40.3328972,35.7435188,33.8827477,32.5467262,32.0221252,31.320322,16.5823021,54.0127754,51.6650429,50.3499069,3321.123291,3319.561279,33.4670715,31.6299057,31.7398186,30.9931908,20.0197334,45.9852791,51.8143005,45.0501518,39.9151077,36.2030296,32.4226379,31.7018147,27.0673599,27.8602352,28.3431778,21.3715858,21.9913883,19.6737843,0,10
611,0.3217166,0.5179655,0.404359,0.4065099,0.2267337,0.1859646,0.476927,0.4312017,0.361594,0.3842173,0.1734197,0.1308944,-661.1752922,31.434309,30.2626076,27.7156601,25.1615658,24.3894482,22.8842106,20.8892288,19.9751701,19.7473488,19.0431919,18.5255909,18.3803158,54.8792305,43.3987541,54.6395035,49.1274529,43.6610909,40.2972031,35.6945801,33.8580894,32.4807816,32.0109444,31.3117599,16.6588993,53.8542519,51.4496536,50.2915726,3321.121338,3319.559326,33.526371,31.5680103,31.712101,30.9752293,20.0323448,46.1007156,51.742733,45.0747375,40.0627708,36.2719498,32.6831703,31.6121387,27.0459309,27.974968,28.3168678,21.3606644,21.9956398,19.9096699,0,10
612,0.3146071,0.5228361,0.4649327,0.3600442,0.1950094,0.2061866,0.4885257,0.5172848,0.4087945,0.4149652,0.2138272,0.1077272,-661.1752922,31.2328129,30.3268394,27.6219883,25.1130657,24.3738213,22.8378849,20.8367596,19.9374733,19.7164478,19.0172386,18.5171108,18.3619576,54.8072548,42.7319794,54.5659904,48.961834,43.6334686,40.2497673,35.6794968,33.8107567,32.4213943,31.9586411,31.2819633,16.6667767,53.7438316,51.4122162,50.2178841,3321.120606,3319.558838,33.4951477,31.5716496,31.7044773,30.9630871,20.0219765,46.0709305,51.7053261,44.9892197,40.0261383,36.1240463,32.7712402,31.6371861,27.1978893,28.0212345,28.4000702,21.3984871,22.0023499,19.9334755,0,10
613,0.3074976,0.4665538,0.4275738,0.3554631,0.2235686,0.1748311,0.5553442,0.46404,0.3891005,0.4087169,0.2189838,0.1377177,-661.1752922,31.1154442,30.2333832,27.6082764,25.0547142,24.290451,22.786993,20.8062744,19.9251919,19.6741238,18.9794865,18.4964371,18.3641033,54.672245,42.6961441,54.4751091,49.0975876,43.6255341,40.204174,35.641571,33.7900085,32.4145126,31.9220905,31.2532768,16.7416306,53.6961174,51.4531097,50.1619263,3321.123047,3319.561035,33.493145,31.5193043,31.673542,30.9415321,20.0199451,46.0663452,51.6701012,44.9998589,39.7278214,36.01577,32.5744743,31.5765858,27.2807617,28.1070747,28.4169006,21.363451,22.0010777,19.9276466,0,10
614,0.3217166,0.4083773,0.4218854,0.3552995,0.2192259,0.1755127,0.4865086,0.4391767,0.3698948,0.4208846,0.2175467,0.1407326,-661.1752922,30.9666767,30.0813942,27.6041737,25.0075073,24.1769886,22.7533302,20.7680035,19.9123363,19.6699944,18.9575005,18.4763336,18.350853,54.5237541,42.7984695,54.3829308,49.0391426,43.5170441,40.15205,35.6154289,33.7612,32.3958054,31.870327,31.2326622,16.9061089,53.606884,51.328968,50.106514,3321.122559,3319.560547,33.4980659,31.4968147,31.6356506,30.9111366,20.0298691,46.0508232,51.6140099,45.0971947,39.443779,35.8754845,32.2697449,31.5187969,26.7422848,28.1957321,28.4983768,21.3710899,22.0117435,20.202549,0,10
615,0.2918567,0.4911773,0.4128147,0.3603714,0.19788,0.1623344,0.4935686,0.4785826,0.3554091,0.3664592,0.2364824,0.1241506,-661.1752922,30.9517136,29.9964104,27.6446171,24.9765797,24.0964603,22.6950645,20.7639046,19.8915291,19.6556244,18.9571934,18.4885788,18.3494053,54.4689102,42.9684868,54.3014603,48.8651772,43.4186058,40.1074028,35.5559959,33.7207909,32.3827438,31.8839149,31.2064323,16.9838219,53.5530891,51.2721138,50.0503807,3321.120361,3319.558594,33.3916893,31.4608231,31.6229534,30.895422,20.0595608,45.9192085,51.5258064,45.0968971,39.0571175,35.7935905,32.2578049,31.541029,26.9691963,28.1467934,28.5621548,21.3628159,22.0061302,20.3961945,0,10
616,0.3537093,0.4817067,0.4495587,0.3215955,0.2145151,0.1821777,0.501133,0.466151,0.37315,0.3501809,0.2413854,0.1070925,-661.1752922,30.8380432,29.7907124,27.5456066,24.9068489,23.9975224,22.6259518,20.7257996,19.8537788,19.65242,18.9733677,18.4937382,18.346962,54.3585358,42.37323,54.2249298,48.5717049,43.3589592,40.0602798,35.5221519,33.6827698,32.3173027,31.8616009,31.1841011,17.1221771,53.4632797,51.2128105,49.9751587,3321.120117,3319.55835,33.3337975,31.3994217,31.5897331,30.8618011,20.0757217,45.8578377,51.4192619,44.9849663,38.9961548,35.5688324,32.3991623,31.4931641,26.9109173,28.0142746,28.5397511,21.358099,21.9999008,20.4783859,0,10
617,0.3041798,0.5055185,0.3929822,0.343683,0.2282058,0.2167899,0.4565033,0.4466826,0.3869846,0.4240087,0.2658158,0.1301804,-661.1752922,30.6716976,29.5341167,27.4141102,24.880188,23.9818134,22.6030273,20.7366085,19.8718071,19.6446228,18.9849529,18.5152206,18.3357449,54.2134743,41.6395493,54.1509476,48.7022552,43.3546791,40.0198364,35.521965,33.6612129,32.3021049,31.8328724,31.1658707,17.3609333,53.3937225,51.1423836,49.925415,3321.121582,3319.55957,33.2526321,31.4304123,31.5669975,30.8420639,20.085783,45.6803093,51.3296738,45.0742683,38.982914,35.4604454,32.6511765,31.5012398,26.8299522,27.9752407,28.5945911,21.4049511,22.0141144,20.4451771,0,10
618,0.2821404,0.5493538,0.4137371,0.3364841,0.2427063,0.2354971,0.4870129,0.4504356,0.4123752,0.441438,0.2579541,0.1408119,-661.1752922,30.5425243,29.3817558,27.1799164,24.8863964,24.0368481,22.5656776,20.7029991,19.8590603,19.6269169,18.9691544,18.5317345,18.340847,53.9780464,42.6525574,54.0758324,48.6864815,43.2741547,39.9719124,35.5019112,33.6415062,32.2744942,31.8116283,31.1446114,17.3679428,53.2721176,51.1931877,49.8752785,3321.121338,3319.559326,33.2996483,31.3768444,31.5498772,30.8155289,20.0669556,45.6281471,51.2758904,44.9741631,39.0311852,35.3310509,32.7466431,31.5239315,26.951643,27.769474,28.544241,21.3774147,22.0195808,20.3356533,0,10
619,0.3214796,0.5198597,0.4669313,0.3420469,0.2422646,0.2123971,0.5283647,0.4844466,0.3892632,0.4054284,0.2502615,0.1397012,-661.1752922,30.42202,29.3544598,27.0046024,24.8525639,24.0487785,22.4969177,20.6591816,19.8174953,19.5910053,18.9594746,18.5072136,18.341423,53.9015427,43.0707397,53.9907875,48.5907516,43.2271309,39.9135857,35.4392281,33.6248322,32.2349205,31.7663879,31.1263924,17.0987492,53.2361412,51.1978111,49.8170357,3321.120361,3319.558594,33.2012482,31.3529968,31.5102482,30.7999363,20.0736084,45.3834343,51.2228851,44.903801,39.0037766,35.4664116,32.8335152,31.5387764,27.0526028,27.7542076,28.2918606,21.3867187,22.0159874,20.3149757,0,10
620,0.2776378,0.5185067,0.4301874,0.3217591,0.2335791,0.2078528,0.5613957,0.4837429,0.400331,0.4011533,0.2549954,0.1300217,-661.1752922,30.3281593,29.3451939,26.9341583,24.8054485,24.0046501,22.4474316,20.6396027,19.8032169,19.5751915,18.9455643,18.4803638,18.3305511,53.8349495,43.5716171,53.9163933,48.5094147,43.2112885,39.8697472,35.4300194,33.5796204,32.1735306,31.7301083,31.1085052,16.939827,53.2296486,51.2223587,49.7543106,3321.119629,3319.557861,32.9760513,31.3584042,31.4942455,30.7733955,20.0209808,45.2707596,51.1291885,44.739048,39.0255623,35.5066223,32.9192047,31.5137577,26.7711964,27.8573284,28.1887035,21.3678989,21.9968033,20.4551735,0,10
621,0.3224275,0.5233773,0.4335697,0.3682248,0.2678796,0.2086859,0.5286168,0.5071988,0.4148166,0.4241731,0.2733393,0.1538236,-661.1752922,30.299202,29.2634659,26.7525616,24.7763309,23.9505291,22.3549709,20.6285973,19.783474,19.5694885,18.906044,18.4624882,18.303566,53.8209381,43.7696991,53.8388939,48.4753418,43.1477051,39.8268776,35.426651,33.5402603,32.1258736,31.716589,31.0682964,17.2446365,53.1956978,51.0526733,49.6980972,3321.119629,3319.557861,32.9494247,31.2930279,31.4536667,30.7474537,19.9776936,45.1438179,51.0438347,44.6547356,39.0009422,35.308548,32.9751015,31.4758186,26.4672909,27.9380341,28.2267857,21.3910446,21.9986992,20.4035587,0,10
622,0.4094003,0.525542,0.4507886,0.3530089,0.260519,0.2261056,0.473397,0.4797554,0.4044,0.4366696,0.2754527,0.1635824,-661.1752922,30.2909832,29.2070198,26.7039089,24.7113438,23.9032726,22.320919,20.61689,19.7687225,19.5524387,18.8958397,18.4214687,18.2903175,53.7926025,43.2412224,53.757019,48.4257622,43.074501,39.7784691,35.446167,33.5065727,32.1041641,31.6768398,31.0443001,17.2991028,53.1451988,51.0201988,49.6267586,3321.119629,3319.557861,33.1005936,31.2179317,31.4326801,30.7193146,19.9750881,44.7258568,50.9807014,44.4649658,39.0617981,35.1153679,32.807827,31.4909,26.5892963,27.8057098,28.0228386,21.3656788,21.9979954,20.5121517,0,10
