Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
142,769.9209617,713.5860997,604.3653594,488.9693716,416.4577903,338.9560259,266.5253749,206.8978784,168.7196959,141.1633566,133.7807474,116.320812,247.0546933,225.2830287,222.7086092,191.4609573,165.9293143,138.879563,116.728442,92.7138591,81.1411885,73.0797501,62.9074896,59.0347158,547.2120217,555.8632157,510.861916,451.4328151,360.0667319,288.4153752,241.3823221,222.0413506,153.2150006,139.293837,149.9158622,117.7645836,533.733468,550.7529001,502.5467206,444.3699752,415.2501128,349.7659143,309.9894161,265.7664953,228.7582798,192.4874732,169.6039748,146.2734818,235.7849886,245.8028935,224.0996445,203.2674337,174.1893738,153.0939607,123.934547,105.7272379,94.7322038,81.3648244,75.1470652,68.253205,2.809444,3.5382893,0.0777154,0.284002
143,761.1977607,696.4834449,596.8656883,484.3877472,415.9869368,339.5978141,265.2590342,205.9992404,168.0978482,142.3388263,135.5404381,117.8577434,246.3941475,224.6046986,221.6014738,190.4804825,165.3993907,139.3200039,117.3325404,92.4043671,80.7867123,72.7360885,62.5260644,58.8315917,542.225085,548.3838527,504.8174498,446.1725565,355.0592164,282.9192118,236.4432025,219.3726775,150.2931746,137.0256162,148.9531577,115.7692124,572.2041337,569.705957,518.8503371,457.8241123,425.0638263,359.4166212,317.3251995,269.3924008,231.3995515,196.6335553,171.7597219,147.5951167,251.5364108,251.4774652,229.4331447,206.5027728,175.1155065,153.872626,126.0178415,107.5093087,95.7581303,80.6337452,75.7119647,67.6442164,2.4857495,3.4664539,0.0753385,0.2863789
144,744.4697605,675.957666,588.2971044,481.5275613,414.9139546,338.4563546,264.7399778,204.972013,166.9084352,140.8067527,134.8056998,116.343776,246.1873093,223.6357354,220.0408699,189.295577,164.7757974,138.0837416,116.5375881,91.8262815,80.6277803,72.7220997,61.9622568,58.1205264,532.3377687,539.2908952,498.0362754,441.5071906,349.6455438,278.4503534,232.6618841,217.368279,148.8031397,135.7240454,147.3446615,114.8034773,582.9348068,574.0136619,522.1957052,461.8166613,422.0462495,358.0907541,314.549411,268.8703622,232.0596176,196.2736192,170.2924419,145.9724377,264.1922362,261.6646284,230.5135271,205.1036689,174.0581324,153.2216668,126.0756506,107.3656289,95.6805269,80.7471781,74.892591,66.9572097,2.5110405,3.1455414,0.0736308,0.2880866
145,754.5607391,683.0933594,591.2240937,478.6183264,415.0132857,336.7672698,262.3324129,202.8882024,166.7504926,141.2387262,135.2521263,117.0142639,245.6249322,223.7622589,220.0475405,189.3572965,164.7234591,137.8493978,116.1149699,91.4836315,80.1157816,72.3243722,61.6489356,57.6005687,521.7902917,532.6460155,491.0637385,437.508479,347.6021665,274.7061647,230.4145393,217.1138301,147.9289866,134.6053679,145.8437346,114.2587098,557.241923,563.4864302,514.7704861,459.9089219,417.8650183,353.6887004,315.2095056,270.0805872,233.6255851,198.0643647,171.2692908,146.968027,268.0412255,271.177199,232.4322222,208.7104769,174.6233251,158.2741982,134.5380756,114.9338151,97.7658821,83.327135,78.9695695,68.7375997,2.4903245,2.8528362,0.072927,0.2887904
146,752.1724344,680.664825,588.9195361,476.3740568,414.3525926,336.9910355,262.5052984,202.8823352,166.0528682,139.6155377,132.5566411,116.1809456,244.9330708,222.5265729,219.273504,188.6283911,164.043203,136.7139377,116.7963179,92.1612219,81.2025465,73.3754,62.9427159,57.8666056,519.7929385,534.3202542,488.2229454,436.4437025,345.8024722,272.1675104,229.0712351,216.5548499,150.0386198,136.3164278,145.6906007,113.9367693,526.1466101,542.7351696,503.3207993,453.1541814,412.7897968,347.7596842,312.706247,270.6325723,230.9724893,195.4851011,169.1935489,146.1399911,259.2078321,267.0162627,230.1280401,206.6666876,173.4401225,156.101182,132.2941578,113.0478843,97.7107084,83.9530407,81.761382,70.5534506,2.2504708,2.824557,0.0725924,0.289125
147,761.3288527,690.4076842,588.3119442,473.6708745,410.2578164,332.8907464,258.1075639,200.0259006,163.3410068,137.3959629,129.7828957,113.367689,244.3024825,221.5603745,218.7124088,187.9053266,163.3060987,135.8301318,115.8482918,91.3839199,80.5395203,72.950387,62.7257036,57.487847,535.8041353,543.9274547,494.1438833,437.4480823,347.3359712,273.1138135,230.3049466,215.3439632,149.3604703,137.5543787,145.4773991,114.1236479,513.2812055,527.3922131,494.1261278,444.8519249,408.8256097,344.4492675,306.8735831,267.3007728,227.1795489,192.9438249,168.1181101,144.2929455,255.8242536,260.0717401,226.350068,203.2327104,171.583352,153.2361916,129.4627034,110.3651243,95.9712398,81.9251092,78.4871747,68.5287694,2.2029216,2.952831,0.0706309,0.2910865
148,760.5452265,691.2833242,587.2461164,475.427306,405.3809049,327.8029059,254.0702676,197.5940394,162.8714089,136.5208227,128.9911577,112.2201601,243.4148397,220.0830265,217.4621051,186.6140671,162.3748235,134.2802663,114.2999182,90.0955241,79.833485,71.8730758,61.9207722,57.8043097,546.1265125,550.6736372,502.4214106,440.5297452,352.6694893,279.605822,234.6638328,216.2932167,151.7654588,138.4096038,145.9218821,114.6618411,510.834163,515.9207932,480.9693882,432.1857321,393.8075211,331.114281,294.0121624,258.1704519,218.537229,186.1518248,162.2764979,140.0402829,250.1404225,254.7392668,223.1122488,199.8264103,169.7260472,150.7568982,126.7258315,108.1165004,94.7233919,80.5770589,76.1125081,66.9363678,2.0582692,2.8210131,0.0684271,0.2932903
149,763.3312418,683.3771803,582.9429562,471.1241415,397.8008746,321.1351648,250.3175399,194.3150923,159.41443,134.0224447,126.3750641,109.9332398,242.1647517,219.3304258,216.05016,185.0984476,161.1286251,133.2870724,113.150274,89.3842725,79.0206311,70.9855666,61.1313035,57.2732086,564.7311306,564.8631474,516.9275046,448.9217201,361.3446223,287.6198435,241.3981014,218.508022,152.7531992,139.2549451,145.6120264,114.908154,513.3014163,507.9874904,471.4957593,420.2410668,380.998857,319.6987948,284.2702488,250.1355728,211.5309158,179.5959456,156.6578909,134.6748344,245.9389805,250.463366,220.7475226,197.7476349,168.7157107,149.3789538,124.7657797,106.2030992,93.5895725,79.6397054,74.5674594,65.8965375,2.150489,2.7789416,0.0661541,0.2955633
150,766.1104659,688.4839453,582.120259,471.0348128,399.5230906,319.9087865,248.6343273,192.3410946,156.9584796,131.4707139,123.4380539,107.3810452,241.7612814,219.1582818,215.4322061,184.7874467,160.9653304,133.5428254,112.7865676,89.2504158,78.5539438,70.9532288,60.5609488,56.5398679,565.7244634,566.0020079,520.7557674,450.9674574,367.1218344,296.9284472,254.7119036,223.8521852,160.7241858,143.3558017,146.3996225,115.2837551,520.4624995,507.5524652,467.8449614,412.3634701,376.5914851,315.1692659,279.3612354,244.529851,206.4319028,174.9224744,153.118621,132.1657786,243.2928653,247.7657759,219.6840449,196.5694156,168.3508858,148.8582802,123.904734,105.3237049,92.9492359,78.9636551,73.5578266,65.1252442,2.3946092,2.8291066,0.0633157,0.2984017
151,777.2241041,685.8784445,580.9680618,474.1299457,401.3577994,318.893486,246.9133031,191.9570276,155.0741498,129.802144,121.7848276,105.2633898,241.8745274,219.7632003,215.5145162,184.5936087,160.787871,132.8050771,111.892898,88.7496465,77.7295064,71.5575681,61.8265341,56.5680345,577.1065902,568.9887169,523.1972153,453.0069548,372.9837306,305.1568825,260.4043994,226.8592701,164.1724933,145.5375359,148.1452767,115.2706914,522.6567178,503.173524,466.4699987,408.3953328,371.314682,309.9271038,275.3249981,240.6939404,202.2824242,170.6944478,149.2605785,129.5745241,241.4233316,246.1866493,218.9562884,195.7831487,168.0521007,148.1949449,122.8827238,104.4077909,92.2667943,78.3199335,72.6911822,64.6030804,2.2559197,2.7637125,0.0623118,0.2994056
152,777.6428496,687.1297809,575.7161622,472.2807367,397.591634,316.6568949,243.0964716,190.4349774,153.7583463,128.0469829,119.8175883,103.8894326,243.6348837,220.4443318,215.0739761,184.8353785,162.5563389,132.0136884,111.9952051,89.702644,78.4430259,71.5901572,61.9132596,56.4814569,581.280681,578.3865812,529.2548662,457.558605,379.3650845,306.9291458,259.1232577,226.1344606,163.5809004,146.4014268,148.8240186,116.236897,527.4049113,501.6241039,467.1522457,411.8094636,366.9903755,303.0181245,269.0180061,235.7608464,197.8405239,166.7208916,145.9014698,126.5915815,240.1037251,244.9994171,218.3697778,195.186672,167.2814101,147.387583,121.5584615,103.1947717,91.2533822,77.609977,71.9492618,64.056331,2.2704158,2.6050042,0.0622657,0.2994517
153,773.7340805,678.9952973,575.6178626,472.0289411,392.4772885,312.51491,239.9960781,188.0823808,152.526153,127.11378,119.2731465,103.1151028,244.1175729,222.2767971,215.3173222,186.7378206,167.8377421,133.1936633,113.5699958,91.8583818,79.1719914,71.8444498,62.2463688,56.5913202,595.0281437,588.219164,537.9981869,465.6903981,387.5635606,316.088434,267.6399439,230.499465,170.4547223,151.3675255,151.543803,120.0260071,534.0192545,496.1935961,459.3544763,408.6550981,360.7671034,297.2386462,263.0560451,231.014378,193.6604052,163.3555215,143.1378503,123.8301895,239.6290337,244.1012919,217.6013411,194.154668,166.734077,146.4410132,120.8946117,102.5247364,90.4690874,77.0094965,71.3600369,63.5728342,2.3295825,2.7315302,0.0585388,0.3031786
154,775.5566534,687.2390189,571.8249286,468.6412758,392.3253559,313.5693311,239.7286246,187.347851,152.1973643,126.9000281,119.0387859,102.9701396,244.6611171,222.2705515,225.7794167,194.7709666,166.4937753,133.937804,113.884266,93.6915337,79.1524,71.4697688,61.7514534,57.0066066,596.3973185,591.1025374,539.5625378,468.9115568,392.2622336,323.8237497,273.2016618,230.4710968,170.9773635,152.2777377,150.9269613,119.992829,515.5734914,485.591091,451.0827711,400.232803,352.3353118,290.8934023,258.1975627,227.3590658,189.6879423,160.1657659,140.7424842,121.8846089,239.487289,242.6673879,216.4739043,192.4056464,165.3778889,145.0496965,119.689463,101.5518928,89.6415114,76.3069792,70.6004769,62.9069718,2.1721817,2.5740431,0.0576273,0.3040901
155,787.1238589,710.3199179,581.980568,474.5528244,397.2899366,316.1929281,241.68128,187.5524484,152.0365413,126.0363629,118.4216063,103.145113,246.3760749,226.5058454,233.3791064,198.4089141,165.6607286,135.3130325,114.9565052,94.2265416,79.6878271,72.1606216,62.4047755,58.6118917,592.5479957,595.5998196,540.9428924,469.2891276,390.93884,322.6051513,274.4643758,230.54095,172.6205631,152.0357813,150.3662589,119.1437335,491.2238676,477.8059245,443.586852,393.4150534,346.4875359,286.3023058,255.2513526,224.3395594,186.9646445,157.7548527,139.5053985,120.8276885,238.952171,241.5580267,215.2819843,190.7085102,164.1450089,143.7252309,118.5013671,100.5283678,88.7599561,75.6291952,69.8263302,62.1522034,2.1056642,2.4457212,0.0557697,0.3059477
156,793.9047137,720.6515114,589.2434049,480.692446,400.7590353,317.4840866,244.474765,190.6269818,154.9367813,126.9579883,119.7181903,104.4243351,245.3811502,225.326646,231.6383739,195.5458982,163.7607874,134.7793286,115.2645275,93.7549914,78.8617677,72.5927833,62.9482128,59.1860493,592.0974057,599.2301586,541.2826772,467.2257134,385.8668604,317.386224,270.3567146,228.5143909,173.5476833,154.1472186,150.4456931,119.8692114,476.4026732,467.4682173,436.1853701,386.3572435,342.6555249,282.1934651,252.2919714,221.3868424,185.1366956,156.897695,139.2724351,120.9620629,237.9667873,239.9999892,213.2338901,189.0040477,162.7690252,142.7293162,117.104436,99.7829225,88.1735992,74.7450867,69.9996267,61.8015105,2.0223888,2.3773819,0.0557235,0.3059939
157,788.8280729,713.4713938,588.0927503,477.7809412,398.1552577,315.0273583,242.6318015,189.7104421,155.1538235,129.142805,120.2921932,105.7256791,244.6158877,223.161688,232.1132827,194.8532282,161.3413265,132.1304802,114.3134073,92.5733851,78.2201188,73.0633186,63.9813442,60.2062953,577.0887932,584.9985158,539.3217037,468.8812925,388.734253,316.0279968,267.5684456,226.3687095,171.1322194,152.6497563,148.7721836,118.6324416,468.3250862,461.8984884,432.351456,381.4574482,340.7737858,280.4973987,251.9756669,220.2802851,185.2418056,156.591811,139.4928701,121.7004961,236.9122872,238.3459329,211.1927281,187.676418,161.9500531,142.1773114,116.2494424,99.1852365,87.7157749,74.2476794,69.7484981,61.7601151,1.8937232,2.3144541,0.0556081,0.3061093
158,793.2783435,706.1375569,579.8927656,466.5676858,388.9283086,310.8945276,237.862812,186.7278058,152.4501586,127.1245754,118.1165502,104.2421246,244.0500664,221.7066651,227.2278947,190.3523911,159.5200071,133.2144166,114.1164721,90.7900855,78.1418,71.7735602,62.9400558,59.1990494,570.5157765,583.3044684,540.0371624,471.4626161,394.8710837,323.0391199,275.209786,229.5149741,172.9679241,154.3706501,149.8396583,118.6088273,463.1027001,459.8675133,429.3112115,377.2941314,338.4064365,278.3896025,250.2543515,219.0424587,184.049775,155.0630547,137.9254832,120.0973118,236.1300952,236.9539337,210.0435628,186.0858297,160.8232567,141.0173267,115.3184944,98.3408514,87.1462869,73.7879189,68.9411321,61.0361708,2.030922,2.3687616,0.0530466,0.3086708
159,789.2231778,697.2730661,575.7452673,462.1433726,383.5396514,307.9643344,236.0374027,185.9344358,151.2844288,126.8902222,117.0936107,102.5498811,248.0149235,224.4506015,224.9828942,187.2673712,157.9039352,131.8613194,113.2283872,89.9558945,78.5014813,71.2686834,62.3740188,58.7109782,565.5402915,580.5700562,544.554392,475.0431203,400.5830125,327.8857569,281.594891,231.1540772,175.6744358,155.5787028,150.8115563,120.1471149,456.7370967,453.3920747,425.3184014,373.4763512,335.8192286,275.4040268,248.2030621,217.1024396,180.9376856,152.6134471,135.6821616,118.0174791,236.0374896,236.1978757,209.0900267,184.3652329,158.8582151,139.5325782,114.1517583,97.3355571,86.451223,73.2810893,68.3055869,60.5467994,2.0571897,2.4393758,0.0522274,0.30949
160,789.9488185,703.6266426,577.8356258,464.8036096,386.6420756,311.3473247,239.6456569,191.1523516,156.286277,130.4393068,119.8075628,104.7253312,248.0943223,224.7057998,222.903278,185.1263766,156.961853,130.4490428,112.3953101,91.0538421,81.0751318,73.4371163,63.559198,61.9880364,574.4976586,582.1351555,538.4695641,468.2087618,393.6991658,321.9788238,277.7010443,229.5800138,175.8757312,155.5979642,151.0980188,121.6861401,450.0700434,449.111767,420.0874225,367.8200051,331.0169711,271.329102,244.4346039,214.1764672,178.4107477,150.1037004,133.429808,115.9375897,236.5685199,236.018404,208.084748,182.7366121,158.7055574,138.0341107,112.9801125,96.3497604,85.4812732,72.7128907,67.826526,60.6310877,2.1513115,2.4271638,0.0513505,0.3103669
161,793.8948468,707.1377505,583.5372936,468.8782124,389.4845984,312.634349,240.5795189,191.457718,156.6698009,130.5399771,120.2762671,105.2244897,247.3856679,223.7577987,220.6426462,183.047699,157.1771213,130.1633179,112.6480005,92.0982879,82.0912429,75.0717806,65.7848784,63.9560568,592.5179637,591.7998264,536.0012264,463.5104472,388.132627,317.4339436,272.8300129,227.3112538,175.4629729,155.5171355,151.1547065,122.866719,444.1708413,446.8874214,417.5614724,364.1891138,327.9424337,268.6852219,241.8861554,211.6293063,176.5048988,148.0816885,131.0424041,114.7574288,236.6566495,236.4301869,207.8095556,181.9873963,159.7121991,138.0409986,113.6203503,96.4233607,85.0326552,72.3570443,67.2432755,59.9981965,1.956334,2.343308,0.0487198,0.3129976
162,779.8293333,701.9514763,577.5994531,466.8872073,389.5532308,314.1729735,241.4518527,193.2169007,157.4136095,131.5769977,120.756911,105.8336557,245.5958277,222.2476266,218.6117056,181.8709601,156.9681874,130.8324768,112.9402006,92.3121925,81.7482593,75.9443394,66.4281171,64.025172,582.9937426,582.4074666,529.1756511,457.8214072,381.9743397,312.0745526,265.6762117,223.9715688,170.6868275,151.2644106,150.1780437,123.0527424,439.2496588,444.5660146,415.6845719,363.5570356,328.7946033,270.3541543,243.478217,212.3523776,177.5873431,148.5320111,131.7560515,115.7505325,235.8510123,235.6677372,207.5715563,181.742258,160.2707304,138.0636596,115.0478592,97.5659768,86.116087,72.0003416,66.6730495,59.9997392,1.8463796,2.2235823,0.047116,0.3146014
163,795.1396912,724.4927834,582.0448421,465.9443471,386.7735366,310.0331352,238.5306582,189.7448969,155.6241931,130.4539661,120.1832177,105.2670159,245.7039337,221.483013,217.6240769,181.2191134,156.1966282,129.0175687,110.8066151,91.5094487,80.2596483,75.0364562,65.1297544,61.5721978,565.132423,566.3922874,518.6303303,453.0537403,375.5983146,304.9514804,258.6144998,221.0991748,166.3905907,147.3103297,147.1355141,120.2512097,440.5444312,442.8116582,414.6262329,362.4342078,327.6726464,270.1327177,244.8174858,213.2224036,179.6865476,150.8340767,134.7190222,118.6061209,234.7708312,234.7799615,208.4207426,180.7884502,160.4025793,139.0899675,114.6244088,96.1439336,85.0814083,71.3885915,66.2145134,59.86394,1.8172847,2.1699453,0.0467352,0.3149822
164,792.1430221,720.6671259,579.2303401,465.9669183,386.4379064,306.357142,235.1426571,186.0674643,153.2561157,127.9526124,119.5048395,104.1544577,245.6339224,220.2081147,215.3782516,179.2372821,154.6364864,127.397223,109.091791,89.8872822,78.3082311,72.9408759,63.1184625,59.2433928,551.16332,555.1623646,509.6761664,445.4581696,365.0433714,297.6787038,251.8188485,217.8493431,161.729392,144.1420717,145.5628283,118.0832135,437.1411037,442.6004274,412.9750638,359.6765142,324.2878228,269.1689441,243.9641403,213.4403397,180.1239901,152.0499405,135.6732436,120.0448091,233.2690365,232.4611479,205.8431849,178.3759913,157.5957922,136.6493695,112.5354731,94.6992138,83.848213,70.7831261,65.3353051,59.3965054,1.6515564,2.0363075,0.0453737,0.3163437
165,780.8544734,705.5240885,575.1806137,460.646957,379.5672264,301.0202866,230.3478816,182.2701464,150.5357526,125.7291446,117.2767305,102.150336,246.7124183,219.2024971,213.8623457,177.9782753,153.0938705,125.8195537,107.2955207,87.7651201,76.4936277,70.8785066,61.3519257,57.4985978,543.2992553,548.3421949,507.5823622,443.54876,360.6685413,293.5113159,246.9948538,216.3218638,158.0672763,141.2423544,143.9745327,116.7891189,452.5806496,455.6122862,418.3519442,360.8837253,322.6031553,266.923056,241.8962298,211.3332614,177.9662973,150.807638,134.2682881,118.7877189,232.394002,231.4923943,204.3569964,178.211991,156.7988078,135.3263261,110.9969721,93.6942401,82.8916584,70.2426886,64.6370833,58.6981095,1.7289202,2.0381992,0.0449583,0.3167591
166,740.2344714,675.7420149,562.1573593,451.3766218,370.4054954,295.2258703,226.5839887,179.1879336,148.1649252,123.1591636,115.3451385,100.9582962,245.8218553,218.2043777,212.9663957,176.868607,152.1149804,124.6010478,106.0823564,86.3691118,75.0964363,69.4367144,60.061924,56.1630306,546.2761511,559.6919943,515.8770387,446.3285845,360.0423875,290.5519754,242.1299912,213.4517559,155.1022868,139.5904702,142.6777312,114.9246479,443.597985,449.4971081,414.0802174,357.573028,318.8116443,263.5253908,239.7454084,209.3958429,176.3274306,149.0464428,132.6518567,117.0089788,230.2368518,230.3763175,202.0697603,178.5964112,156.693085,134.9660768,110.1871187,93.6522159,81.751716,69.7753674,64.3829002,58.3014126,1.7252191,2.1179844,0.0447276,0.3169898
167,729.3748185,665.1209683,557.7781026,445.7877655,365.8847858,291.3663637,223.3321809,176.961998,146.4523719,121.9545751,113.8721,99.8289687,243.4036974,217.2779557,212.057371,176.3566305,151.4224317,124.0157214,105.4505796,86.7147657,75.2167732,69.0489296,59.1959664,55.1941983,546.0913242,558.2380153,514.1984743,443.3336457,354.1736493,285.5829766,235.8099331,210.4725092,152.7280663,136.9417638,140.9111882,112.5858701,444.9365605,452.0116367,413.3877031,357.6295394,319.0817909,263.7839889,239.4541499,208.6560177,175.6219732,148.4527046,131.9471477,115.8815408,228.9067352,229.4591417,200.8552489,176.3582195,154.2818458,132.9956087,108.9316306,92.5776906,81.0591137,69.1522914,63.8710416,57.6158799,1.7996015,2.2330886,0.0427315,0.3189859
168,747.4319842,679.1626378,565.778739,451.2478089,371.3408527,294.9995264,226.7933064,179.7625963,148.9935189,123.161158,114.2924171,100.2245327,242.509479,216.8074004,211.1717177,176.0493133,151.4395293,123.6865129,104.8689686,85.5630228,74.1644461,68.0824082,58.7205407,54.4999525,535.2294062,550.2585445,507.4110371,438.9131633,349.4717959,280.0812538,231.4209568,208.2744554,150.5345018,134.6672875,140.4547711,111.7349261,443.4587514,452.9986076,413.4712882,359.7195774,326.3763708,269.1670066,241.0573485,208.8894612,175.973821,148.5959508,132.1594801,117.1895012,227.6962257,231.8000873,200.4650642,175.6550085,153.113846,131.7197439,107.6298863,91.6675539,80.5626464,68.6398482,63.2686414,57.0946251,1.739818,2.104192,0.0414276,0.3202898
169,765.287952,694.0150315,575.2606568,460.9206749,380.9303131,302.7002573,234.8398112,182.6405074,153.0993393,126.358228,115.6710392,100.6428584,241.5627102,216.0487815,211.8855565,175.477624,150.6449985,122.7273814,105.9741864,85.804148,74.2882435,67.5247617,58.1756125,54.0055481,525.5963591,540.2290875,496.3246649,433.0838206,346.0053672,277.8771508,231.2282991,208.3889542,151.3248474,134.8324368,140.5666294,112.3547119,441.9427201,448.5813699,409.8915012,357.4565042,325.768205,269.2347631,240.7774051,209.2635428,176.7379405,149.1639092,132.7382253,117.9027003,227.0223573,230.6295926,200.2408968,175.1542827,152.2982645,130.834334,106.8698319,90.9585843,80.1158155,68.2411951,62.8168761,56.8962835,1.7682961,1.9965826,0.0401931,0.3215243
170,767.6318982,698.5720319,574.9885727,456.9202927,376.9696971,299.7959571,231.6956969,179.4340026,149.7317177,123.6712403,114.1449474,99.1177784,240.6195982,214.6113911,210.3713879,174.4379517,149.6248137,121.2579731,105.2587724,85.3279769,74.4153042,66.9236878,57.7715177,53.6851018,517.6368853,536.3219143,493.6075483,429.2819531,343.0758332,277.0744817,232.2916477,209.395348,153.2158172,135.2942974,140.6699783,112.0261471,432.6032534,442.9629466,408.5873883,355.6942601,324.3886133,268.209246,239.9739154,207.9704138,175.2675474,148.8696579,131.995096,116.975218,225.7347322,228.358003,198.7419102,174.2411542,151.3082376,129.9142744,105.7722769,89.9466561,79.3535036,67.7219433,62.3049124,56.4027069,1.6906238,1.9896385,0.0369508,0.3247666
171,757.4069048,679.8424129,561.9429175,448.8831576,370.1978352,292.8934924,225.967209,175.5474717,145.2866392,120.0711127,111.1441677,97.4038959,237.560723,212.1505639,207.6496876,172.6582086,148.2976571,120.3177878,103.9876972,84.3420636,73.7134912,66.0649116,57.4981811,53.7709415,517.5711083,536.9008786,496.475083,428.0494679,341.3984065,275.3716989,232.0298151,208.3450937,152.1962398,135.3673285,141.0991382,111.8690476,429.4273863,447.3848001,409.2605249,353.1098318,321.177052,265.5559412,237.7365527,206.7397682,174.0786073,148.3352175,130.9203531,115.7761547,225.4440389,226.0749815,197.1678604,172.7854647,150.0933447,128.7346641,104.9087837,89.1540852,78.6894948,67.208155,62.0280938,56.2858544,1.5984041,2.0900404,0.0340778,0.3276396
172,756.35993,665.6961428,550.4131573,440.6252537,362.1165998,286.2950486,220.416715,171.8152732,141.7927733,117.3740953,108.5445838,95.1996845,233.9865455,209.3826424,204.9491802,170.3069873,146.5116617,119.2175967,102.5760738,83.1165701,72.6472929,65.2862696,56.741449,52.9839816,508.6694952,529.8207575,488.095069,425.0698195,338.6994402,273.1241376,230.3397988,205.5100127,148.0737708,132.3596206,138.9078831,109.8594014,432.9376767,448.7900774,411.8821332,354.0679161,319.0043052,261.0437273,232.7421784,202.8651153,170.1911354,145.2268657,128.1494436,113.3510054,225.3337059,224.9290698,196.266785,171.6754349,149.0871699,127.7692336,104.4344544,88.6505637,78.2018856,66.7747179,61.6112427,55.8758008,1.4024499,1.9079856,0.0332817,0.3284357
173,756.8349895,665.5116574,548.6103375,437.5215992,358.2136798,282.1412785,216.9720304,169.2665096,138.9309061,115.0578488,107.1544058,93.4316755,231.4076125,207.2199063,202.8680407,170.4599458,145.8570136,118.3051044,101.4497756,82.0985271,71.7408188,64.6340302,56.1604284,52.4800829,501.303903,525.138431,481.2885816,421.3718402,336.2357353,271.0784483,228.41378,202.4938159,145.5261341,130.8839395,137.5707612,108.8534353,434.9191062,446.1407243,411.2668606,351.8790325,312.1555723,255.7436324,229.0943706,199.6432267,166.8398417,142.5883632,126.1997552,111.5498299,224.4564563,223.6157697,195.34975,170.5989554,148.0168009,126.7254036,103.8047271,88.1693257,77.7800689,66.3021257,61.0150785,55.2653531,1.5519858,1.8521456,0.0331432,0.3285742
174,755.2505928,669.0658007,545.9576549,436.5499003,359.2662179,282.5512869,216.3592823,167.9453733,136.8391695,113.2140765,105.6900658,92.1222084,228.247423,204.9669405,200.9424998,168.5607002,144.4419114,116.988143,100.3389931,81.4630676,71.0588911,64.0570578,55.5443012,51.8708441,493.6028747,518.0254773,473.970839,415.3563654,332.0100186,268.0080738,226.3159451,201.2179766,144.7449974,130.9284697,136.2170019,107.6944567,433.7542445,445.7614344,409.3383912,347.9884465,308.0792106,252.4050276,226.6480901,196.4148656,163.7820989,139.766974,124.4662862,109.6543815,223.7219988,222.3395033,194.1838622,169.6814485,147.2034017,125.7969169,103.1095061,87.5563812,77.261596,65.8655514,60.5788379,54.8627085,1.3251375,1.6602015,0.0333278,0.3283896
175,748.3766739,655.9517148,540.9057363,434.1625706,355.163878,278.2811479,213.0896208,166.0199552,135.401829,111.581197,103.5060386,90.1919093,226.3265781,203.7444491,199.4048596,166.82208,142.8593342,115.6324449,99.2540745,80.9375598,70.5535802,64.563492,55.0575745,51.4326318,488.3466667,517.8106337,474.7368843,414.3912413,327.5066069,265.1140766,222.7858767,199.0523152,142.7114991,129.122966,134.2010495,107.0548092,446.2760357,443.8566923,403.0982538,345.1725977,306.1607869,249.4068614,222.6239704,193.318121,160.6138805,136.199406,121.832143,108.1310385,222.4961414,221.1525577,192.9154988,168.6390104,146.2343045,124.9909334,102.6266045,86.986476,76.927475,65.6205234,60.4039757,54.5893634,1.507161,1.7240871,0.0312855,0.3304319
176,728.0821438,635.7150345,527.7489652,424.2413285,347.0605717,272.642971,209.0947345,162.3631554,132.9135121,109.6204431,101.5278313,88.5091947,222.8775881,201.9363948,197.3448751,164.9187049,141.3805985,114.6844812,98.3386009,80.0267799,69.7909119,63.7386188,54.6192909,50.9941829,483.2806093,514.33438,477.1643588,415.1972903,326.0530617,263.0161775,220.7683001,197.1402093,140.7296087,127.3195094,132.5732488,105.1205756,464.7274811,453.4843348,399.2088427,339.6703167,301.8661056,246.3865538,219.2012699,190.237062,157.0799891,132.8252053,118.744819,105.3418331,220.7829503,219.1836734,191.7428557,167.4042766,145.2849342,124.2784934,102.0961713,86.4306184,76.5156608,65.3079381,60.1198748,54.2643488,1.3889819,1.9052559,0.0316201,0.3300973
