Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
140,807.1119645,744.4982652,658.0762394,560.1997815,460.7909513,377.9542035,309.5596588,254.8568877,203.2347058,170.7628864,145.3765839,123.5151489,264.4365474,256.3419327,288.2376401,279.1414721,252.7647623,220.0882682,185.7321882,148.452103,132.512462,115.714136,100.5123975,88.2892981,575.1059811,621.9397286,589.9823975,525.6046879,450.3974486,396.0249514,348.8647207,290.6664658,247.1753267,211.5202368,187.9227893,165.6896613,308.5407814,347.6597611,331.4069248,295.5533266,274.8950526,231.988079,214.1927129,186.1581687,160.0407004,132.998786,116.6415228,104.0611816,224.8669985,227.3370099,201.4533345,181.5090287,165.1710229,142.1823718,120.6332792,102.4641725,91.1563084,74.7696984,65.7668973,58.729433,2.4086941,2.6037112,0.4476216,-0.0894698
141,805.1587984,741.5480745,655.9763639,558.0473445,460.5092496,380.0417281,313.579655,257.9544201,205.3849378,173.727524,147.5194345,124.3305143,264.4862798,255.8598655,284.211658,275.9697137,248.546655,214.4735891,183.0831529,146.2597474,130.307436,117.5371581,103.7141357,91.2809823,570.3962815,625.9947288,595.0993456,526.5870271,446.4901895,387.5809744,338.1158112,284.6016071,241.7462402,208.3200609,186.6393479,165.6217151,310.7253236,351.5981865,333.4107817,297.0054511,276.3421885,233.5309406,217.4821717,188.3027058,160.4634108,133.578522,116.9743171,104.6212513,226.4638375,228.9629476,202.2124293,183.2961251,165.6532006,143.17708,120.8799477,102.4140937,91.5164302,74.8494901,66.2989932,59.4914363,2.6770258,2.8265923,0.4453702,-0.0872184
142,809.0869537,743.7465771,651.4747491,550.8638866,455.9487979,377.7347501,312.4467863,257.5854347,205.3991703,174.7489218,147.8395793,126.1346602,264.5979595,255.5832873,281.5004855,272.7913893,243.2610175,208.311978,180.4954944,142.4560807,127.2583872,115.092996,101.4014891,90.187152,569.3322465,637.3340417,602.3332912,531.5388097,448.5577348,385.849801,332.3284986,280.0074314,234.5376261,205.3027633,183.6855483,164.0948065,312.3896349,353.4711328,337.1413024,300.3688712,279.0202967,235.2222463,217.8898516,189.3815717,161.5493173,134.1557003,116.7233668,104.1705925,227.4561459,230.6207558,203.8110335,187.3508918,169.4772459,147.4842574,123.3615168,103.3149555,92.3320945,76.1342175,68.3972797,60.3437291,2.5526268,2.9580271,0.4426915,-0.0845397
143,807.88004,746.5522981,651.2742142,548.2097323,453.2641096,376.8640651,312.6420957,257.8513848,206.4948916,174.1306733,149.2872051,128.2356763,264.2945458,255.3817139,279.3265442,272.1528587,242.9611625,207.7622034,179.5635721,142.3589824,126.3202276,112.9874287,99.9824545,88.6605227,565.8270262,639.9336627,604.9389749,529.7238365,443.7396582,380.7373462,324.5685923,276.5189841,226.499867,198.7141476,180.7691809,161.8026181,313.9238316,354.7476331,341.0262002,305.2031851,283.4741899,240.6576989,221.0133145,191.9191883,164.1533069,135.4560574,118.2422331,105.0714105,228.0989148,235.9130811,208.4401461,187.7258773,169.4202738,145.8700866,122.4523317,102.7392508,91.7395729,75.5189,68.1965233,60.7241908,2.3997497,2.9227799,0.4366876,-0.0785358
144,812.8962944,754.4072531,653.6141518,549.4230579,453.5048167,379.0891789,313.8881532,257.3777424,207.823064,174.0304213,150.5011325,129.5098989,263.9719342,254.4555576,276.6955173,265.6561694,239.0304275,203.8696767,177.534575,141.1686931,125.9189048,113.5753927,99.7509856,88.6033497,550.7534439,631.5979912,600.9916331,528.6602349,439.9221623,375.4774282,323.2204859,275.6627349,225.9689944,197.3191354,179.362478,159.7682048,314.7555532,354.9791819,344.1768183,307.5845979,285.4121213,241.3692895,221.6172505,191.6172466,163.7593938,135.8896236,118.2132737,105.9677686,228.2981054,234.7629715,206.859878,186.0173393,167.4693912,143.7681769,120.4693501,101.5824816,90.5975215,74.5936116,67.6150451,60.9256828,2.1340909,2.5850579,0.4358216,-0.0776698
145,801.9092429,739.7605205,642.0859929,540.7930133,446.1336904,371.3079581,305.1055006,250.5071469,203.1264474,170.9501008,149.9938374,129.5091687,263.2608406,252.5209614,274.9273137,263.1007591,235.2227393,199.4849975,174.3399623,139.8070442,124.2797693,112.1135327,97.8877364,87.9612161,551.4635184,644.4549927,609.2900708,536.2778126,448.9654314,386.9386221,338.6442784,282.5140643,234.1198889,203.1096309,183.1826669,161.832803,317.7608068,351.1317062,340.0815038,303.6048417,281.0188542,238.5965007,219.6662626,191.3038909,163.1941793,135.9695945,119.8431128,108.1418331,227.8473761,232.1246457,204.3174593,183.8012139,165.17758,142.361431,119.0885881,100.7413249,89.8226189,74.3198734,67.4970249,60.5865615,2.2806967,2.7880646,0.4356831,-0.0775313
146,796.3201822,736.2498533,639.2998312,537.0574448,441.1531609,367.0033308,299.1879888,246.1886281,198.7044241,167.5879575,146.0821635,126.3003174,266.3881201,269.3089966,285.7482183,260.3040321,232.2738634,196.5443816,171.5528412,137.2991047,122.95916,111.5085991,97.2887569,86.997015,549.6277684,639.9638094,611.4092386,537.3157446,456.6315232,396.2246092,347.7502568,286.6255288,237.1393816,207.3110821,185.5458679,164.0566221,321.30422,349.24009,336.4105188,299.4617759,276.7634903,234.2640503,214.8596736,187.7298847,159.824587,132.9026389,117.5967968,105.700299,227.7082772,230.7238555,203.1370837,181.9023097,163.4812347,140.2927248,117.896559,99.8430457,89.1545515,73.6733441,66.5794204,59.6933319,2.3511724,2.6819638,0.4297023,-0.0715505
147,786.218826,725.0238482,626.7995031,530.086991,434.0849862,361.070602,294.1008389,242.9602513,196.2877771,164.9287745,143.0508211,123.632214,274.3934721,285.738797,296.0461032,263.1315215,230.7579469,194.0745473,169.8324583,136.4192136,120.7286856,109.2001308,95.1424702,85.3292965,538.499703,626.5357251,602.9123482,533.6054295,457.3212697,397.6026,343.1200792,282.3489782,234.2840604,204.5631796,183.9473714,162.0139236,318.5072596,351.0268362,335.390542,298.0947507,274.2851414,231.2452143,211.1781614,184.686515,157.4302618,130.1991909,115.6797123,103.2546514,227.735053,230.1721067,202.1212206,180.2236037,162.1173709,138.5531317,116.7191416,98.7762265,88.2413254,72.8559924,66.040867,59.0764672,2.3433075,2.5673146,0.4256958,-0.067544
148,794.0582848,726.2350793,625.3760431,534.214422,431.9008828,355.9679499,289.933628,240.8457191,195.618383,163.8922634,141.7497732,123.4652008,274.3763586,282.6469314,299.6066688,270.8934524,236.5656207,199.2684078,170.00682,135.8908184,119.885296,107.2969579,93.6690015,85.2397338,529.0467324,609.1838167,589.6088052,524.4387995,451.1178442,392.9554344,342.4705502,282.3008221,239.7273518,206.3162745,183.3303084,161.7391564,321.1470407,352.0602157,332.2480109,293.718384,269.8317525,227.1127625,207.5465248,182.2033233,155.4213471,128.9322521,114.2564823,101.7130582,227.2270644,229.6060937,201.7079875,179.9395977,161.5730571,137.8126353,116.0806555,98.1983733,87.5922102,72.3527018,65.1779423,58.3812833,2.2576675,2.3047084,0.4253032,-0.0671514
149,798.8896741,736.5009019,635.0974158,542.195001,439.8698176,359.1432727,292.2862366,244.0768737,199.7061221,165.5427804,140.2635512,122.3629588,275.0236494,279.474778,302.3047313,288.8258167,249.002474,219.6467354,180.6559292,145.3113798,126.0592327,112.4073989,96.891322,85.9938011,530.9978769,600.5175203,577.7412756,515.1976474,443.067408,387.8723576,338.6988459,278.4456246,235.6545815,204.03779,181.0462423,160.7797601,319.9176361,347.8817669,329.3923655,290.3517812,267.1744545,223.4003258,203.4804871,178.6769128,151.9903755,126.6104361,111.9898761,99.6035502,227.4657056,229.4787275,201.6123573,180.2196265,161.377846,138.2342605,115.3578876,98.1077363,87.2882685,71.8405437,64.3602952,57.7682802,2.5724176,2.3378724,0.4252571,-0.0671053
150,803.5412237,752.4502877,647.306223,556.355896,451.0301012,367.3207499,297.1930724,249.7607851,202.4050316,168.1776359,142.1371951,123.7631057,274.9939073,281.4161788,309.2987257,302.8696679,257.124768,222.1687079,184.7885036,146.4328524,128.5300754,116.5568507,99.6943016,85.9329564,521.1002602,581.9032557,562.936335,505.3883338,435.4622934,381.5286273,338.5612151,278.8442418,237.1070928,204.928875,181.6676003,161.7534123,315.7783235,343.5191647,325.6904285,286.7520552,265.6945166,223.5933246,203.7489558,176.8770215,150.4060046,125.0314521,110.343344,98.6349034,227.695188,229.8365558,201.9819217,181.0545511,161.879656,137.8904238,115.0553958,97.7353362,87.2056947,71.6623729,63.7910823,57.4075902,2.4997829,2.3389499,0.4231326,-0.0649808
151,805.9406196,760.1208676,653.4047094,562.6501177,455.003932,374.8180338,304.5966233,255.2640688,202.0724091,167.4963336,143.216351,123.0018131,273.9226494,275.6376656,308.9305724,305.7259997,259.7671653,218.1217354,183.1426828,145.5855058,129.2333301,122.1187057,104.1697677,89.1986821,513.1770731,565.9290982,546.4980199,496.838514,428.9039279,373.7135221,330.8390495,275.7320571,236.2863005,203.6300404,181.045772,161.8914341,323.0447431,349.0765304,330.6409529,286.3888426,265.5986802,221.5591469,202.0546145,176.2242183,150.1602935,124.5732969,109.8319673,97.7915504,227.9112626,229.7611889,202.185065,180.9727144,161.3876951,136.9950892,114.8551375,97.5298708,86.9897178,71.4503252,63.5555376,56.9911122,2.2761731,2.3162979,0.4216316,-0.0634798
152,798.1541468,741.0969626,641.6142898,549.7191679,442.3060897,365.4355058,298.0246334,248.6259216,197.5854917,164.1748919,140.844494,121.1693258,273.6475736,272.5293753,302.8618952,293.3619191,255.8301042,213.3945661,180.6159508,142.4621418,126.1751114,117.1167566,99.7346209,86.2849673,530.8186405,584.0269552,555.7591649,505.7923837,438.3066549,377.8787525,328.6925249,275.1978347,235.7326053,205.2445314,180.2904664,161.2128079,326.8119459,353.3190805,331.6675975,285.7704962,263.2677137,218.83563,198.6430342,173.7372519,147.9297417,123.9219701,108.9806956,96.8381465,227.4694511,228.7765761,201.2812871,179.6073988,160.0289537,136.024581,114.1718766,96.8752146,86.4288146,71.1085853,63.226425,56.5452068,2.5027644,2.6501886,0.4184334,-0.0602816
153,801.5415487,740.8174617,643.2585624,548.3089317,438.6776926,360.0426159,293.0888116,244.7806479,194.8239382,160.9324491,138.1142993,119.510078,271.6303703,274.2336543,306.3725534,298.27385,257.2227631,210.3084269,180.3261966,141.1738465,124.3134782,114.6404102,97.5101037,84.0731747,523.9699693,585.8986734,563.5066713,513.1053946,443.2486723,382.5624563,333.0533998,279.5158878,239.5447569,206.8889742,181.3332694,160.7837283,335.4076883,357.296626,331.9065935,286.1163596,261.8225978,217.4675313,197.2367399,172.0554444,145.9600692,121.4248882,106.8592223,95.2113131,227.9036146,228.925168,201.6663768,179.6214359,160.367551,136.2719759,113.8207676,96.5652255,86.6221957,71.1440666,62.9948897,56.2040634,2.3364193,2.5413341,0.4136187,-0.0554669
154,806.8981559,747.5027576,654.1073822,557.2407981,447.2522432,361.7034071,291.8928187,243.5849624,193.902726,159.5476316,137.1623577,119.0502687,271.7099674,271.0135251,307.6559289,296.1806746,254.3231253,207.772144,177.4802234,139.6641955,122.7824766,114.0096284,98.1576081,84.3549835,511.6713699,566.9781145,546.6106065,501.5597079,435.7619565,380.3342971,334.7442374,280.6939032,239.5309202,204.3572307,180.7250396,159.1547093,337.8970585,362.4501976,337.5250056,292.0441368,264.2248031,218.7077459,199.0978983,172.32308,145.9667187,120.323976,106.4925385,94.2774512,228.6176238,229.6269586,202.6563918,180.7455192,161.3978457,136.2268909,113.5602689,98.2851287,88.8218479,74.2101835,66.861881,58.0399521,2.4568087,2.4839377,0.4074994,-0.0493476
155,806.5863295,753.7276434,663.2821605,563.6568909,454.913692,367.01782,291.7211284,241.9107647,193.6042008,159.023177,137.4083293,119.4435769,273.9614993,270.894749,309.8221944,299.2594884,261.407413,211.0319792,181.7067542,146.2198638,126.7073189,114.6566935,97.5697965,84.3500872,501.4548572,552.39929,534.8608025,492.2926685,427.2638687,369.5212919,328.1373185,276.8941899,233.6677087,199.6351018,178.16322,156.3555977,327.7842841,364.0717229,342.5625655,296.8084231,268.870136,223.1566697,202.4491917,175.6971686,149.3797032,124.3353184,108.7336878,96.3742489,229.7917583,231.0829665,205.6029596,184.0906874,165.2875678,137.7248776,118.422787,100.7375205,90.1449313,75.5956428,68.775147,60.1061775,2.5629591,2.4620758,0.402754,-0.0446022
156,812.2816302,765.2023517,672.6567905,572.4866782,464.457635,376.0513454,300.9594952,248.3333788,197.9367591,161.5939226,137.9015821,120.4335686,278.1591857,270.2269944,305.9294274,297.0693972,265.032033,220.7093724,189.5287738,151.5173331,130.2562386,117.9249897,101.1241203,87.6666562,492.9007497,541.5562077,523.3684539,484.4929447,420.5904162,360.5313592,324.9421293,275.03371,233.3319078,201.3689752,180.8230967,157.8334768,321.1128902,357.9499177,338.3603238,294.9295302,269.9928456,225.9739999,203.641476,177.0810854,151.8011277,126.1760838,111.2642406,97.366478,230.8106614,232.3040564,207.4655987,185.9787151,165.3236941,139.304661,119.9024049,101.5385264,91.2322594,75.7238785,67.7489123,59.7057997,2.5916943,2.4364305,0.4005602,-0.0424084
157,819.9225459,767.8324989,668.9558756,573.1309859,469.8939235,380.2917768,307.7370391,252.9322034,201.1830736,165.7987669,140.7446787,122.3365369,283.1474661,270.7080275,306.8565194,301.5603784,264.2908484,222.5272376,189.1984637,154.250691,132.5419314,119.667503,102.6579092,89.272426,488.2087273,538.6401337,521.4913574,485.9082203,421.7005124,361.6415274,323.7488837,273.1092121,235.666772,202.1900668,180.9615967,159.3302958,321.8240454,358.9624283,340.1093822,295.2378176,270.8876829,225.0742988,209.1240935,177.912825,152.2544517,126.4371267,111.7332721,97.8597259,231.4095223,232.5744733,206.970643,184.5900925,163.7287042,138.2977594,118.4130561,100.0688167,90.1490272,74.430685,66.1538958,58.5588258,2.5238403,2.5528996,0.3967154,-0.0385636
158,817.6465156,764.5203915,671.0458465,575.0595169,468.6637118,378.5185396,304.2902454,247.6292666,196.3418179,162.7679968,138.4693741,119.818926,279.8190064,270.4448984,309.6486859,293.3053146,267.6392629,221.8068275,186.9197707,149.8670181,128.4396722,115.9095782,97.6475519,85.2896421,483.3908405,530.0583781,510.2896026,478.0390187,417.0537273,356.2074382,319.0067959,269.9233598,232.2790876,198.9527712,179.0278921,158.9031431,330.891,365.8133529,341.9082064,298.1713326,274.0659533,226.5906123,208.6432366,178.5804646,150.5484316,125.4892829,111.698443,97.3226812,231.6265708,232.5556167,206.9097138,184.1451118,163.1882136,137.372573,116.8026219,98.7434013,88.8293679,73.2798428,65.2835464,58.2943111,2.3454665,2.4123896,0.391335,-0.0331832
159,812.083078,758.1204574,663.549079,564.6981607,463.2600221,373.5028111,297.0085129,240.7660745,190.7750908,158.9428892,135.1357046,116.3003248,276.9654464,269.2606488,308.4196498,286.6005087,262.0615282,215.2567295,181.4925429,143.847342,124.0784366,111.2506731,93.6684388,82.7500203,481.5263459,533.9047208,512.419792,482.478187,421.0333242,358.2752363,321.0409017,271.6124629,232.0550503,197.0201764,176.2507387,155.7657812,351.6047577,365.3797073,342.8404721,301.6666038,275.7543349,226.1158774,205.7118669,177.0118591,147.4601175,122.2504617,108.3231351,95.0635829,231.3448173,231.8795426,205.522662,182.6488491,162.3274749,136.566425,115.4636802,97.8585595,88.514151,72.37926,64.2138413,57.5037034,2.4322373,2.5331209,0.3857005,-0.0275487
160,794.2643745,738.4805515,652.1004026,551.3608189,451.5450136,366.9470567,292.3946207,234.512183,187.2409775,158.2925233,133.1028865,113.7545581,275.8327001,266.3653988,300.4766221,281.314534,255.3386851,209.7463916,176.446896,139.0894284,120.2315763,108.2629514,91.6501754,80.7576694,495.7211226,559.0675626,530.5091204,493.5188547,428.6573348,362.3022056,320.6397983,271.6831322,231.3587162,195.7018797,174.4705788,153.6551596,358.1737382,362.1185467,342.6066123,299.2168389,274.8167149,225.6142941,203.4786683,174.8420704,147.2120443,121.6003201,107.3659475,93.6753616,230.1334941,230.1152674,203.6801739,180.5882989,160.9543181,135.5758376,114.5276209,96.8123508,87.3111524,71.6308996,63.4829656,56.6779151,2.4054556,2.6151569,0.3808397,-0.0226879
161,772.8096271,722.9989715,639.4345712,537.9996451,438.5687156,355.8530133,284.9260462,228.8898962,182.3822898,153.6961577,130.137183,111.4667739,274.3090724,263.9806839,293.8769511,275.697861,250.4030742,204.5012762,172.5971058,134.9087846,116.5631115,105.3162745,89.1663476,79.0344466,531.1240657,581.8389125,546.5606716,500.4259829,426.1375554,357.3413041,311.535078,266.2738014,222.5763026,188.571145,170.3068614,149.7447618,353.8815275,369.2865817,350.0279408,303.1755974,278.5442225,226.0358456,204.6389793,174.6243567,147.4553044,122.3280631,107.6433452,93.3969457,229.1919301,228.12224,201.8318997,178.4697182,159.5806695,134.3273347,113.4497807,95.7984292,86.1934709,70.8628223,62.712008,55.9233885,2.3387839,2.8243655,0.3735311,-0.0153793
162,770.5239832,709.2634345,623.7702236,525.4431731,432.00709,349.827815,279.3775369,225.5079877,180.1432424,151.9061988,129.3662331,110.4049555,272.9509427,261.8020945,288.5607648,269.6876342,244.9443715,199.631542,168.2473769,131.5361453,113.9948343,102.8031715,87.1819341,77.3164979,536.0013112,582.2303373,543.3505549,493.7086389,414.9577642,348.5763146,305.0896826,262.2147436,216.0047575,185.7156575,169.902656,147.4449758,359.4678256,388.3569111,360.3577255,309.1116119,285.6958826,231.2475048,210.0494632,177.6912804,150.768351,124.5024514,110.915194,94.9714731,234.6565478,232.1060435,205.7483533,182.8425884,160.254506,134.7309252,112.6873549,96.7657216,87.2496438,72.0227038,63.558265,56.2212685,2.1137347,2.6175993,0.3655413,-0.0073895
163,763.4757605,700.3977597,619.5577736,519.8919396,427.936389,346.0395072,275.4767789,222.6229327,179.8898525,152.435428,131.3572984,112.5433344,271.2840119,259.1451645,285.117195,265.3514052,239.6830994,194.6971107,165.2124769,129.3187047,111.965222,100.9412287,86.042988,76.1541306,532.9147398,573.0411634,530.4890899,483.2891701,402.428115,335.6827559,293.4568362,258.4389372,208.257477,180.1644484,167.5224034,144.6244996,368.5634354,387.6870361,360.1292596,308.5627082,286.8387812,234.2370662,213.609625,181.2842917,154.0916339,127.3869243,113.7571923,97.3957626,234.2316686,235.6654677,212.749278,187.9811994,163.7941011,139.6279234,115.2873464,99.5221429,90.8210849,75.5901816,66.7145718,59.3792867,2.0156034,2.4490736,0.3608536,-0.0027018
164,771.7540204,703.4695671,614.8896138,517.3693572,427.6933957,348.338401,274.3156956,221.216893,178.0866998,151.2563231,131.7360168,111.8005858,270.2551563,257.777515,281.7942288,261.2158731,235.5022048,191.3245671,162.635195,127.5953498,110.4455245,100.0159436,85.5219721,75.325519,541.316539,571.3220044,525.456434,478.4031409,395.1045992,328.8073874,288.068151,256.3507595,203.6475179,176.9795695,166.5878886,141.7381899,369.5753706,385.1805018,359.701635,310.1461435,291.7089136,236.6403409,216.2660725,184.9051506,158.91188,132.511956,117.915208,101.8328527,233.0441533,233.8441317,209.7810765,185.170552,161.0901064,136.7239576,113.3800306,97.6560821,88.951919,74.1269596,65.5704455,58.4898606,2.169303,2.6593836,0.3585329,-0.0003811
165,774.3863372,705.6613368,613.8571556,515.7286849,423.7295063,345.5575748,271.8118516,217.2117671,175.0533245,148.4021141,129.7400515,110.6413576,269.453706,257.2241248,279.700383,258.2387346,232.3015103,189.0096877,160.2831244,125.9504091,109.0866016,98.439906,84.1828606,74.0888682,552.76979,576.9716332,523.2647645,475.3448272,389.385349,326.5031802,286.1003239,254.4740927,200.2988736,174.6023459,166.2133212,140.7449831,366.5842765,385.3488357,364.0214569,312.5775474,292.6734924,238.2232747,216.6257892,184.020451,157.9178416,130.7248435,116.6046912,100.7668705,235.2192919,232.4161165,207.7945546,182.6687398,159.4180436,134.7833646,111.8905406,95.8763946,87.0471782,72.5373172,64.0856855,57.1230599,2.2652754,2.7925424,0.3539837,0.0041681
166,774.623782,701.969508,610.6276509,511.2771665,419.7798481,342.5473553,269.9222782,216.395419,174.2132116,147.2181484,128.4500715,111.0837353,268.2719529,256.4368943,278.155462,255.7875989,229.92182,187.3929062,158.5617451,124.8348985,108.087762,97.4343968,83.5107015,73.7345171,571.2092162,582.6668459,526.0363369,477.402023,389.9369663,323.938496,282.1707888,252.7270478,196.7276524,172.5272116,164.9609362,138.0791461,361.4280874,382.1533779,368.0035567,320.2152663,300.9538496,245.7947558,222.779334,186.3927081,161.4173866,133.1691475,118.1503911,101.6717548,233.6584959,231.2669239,206.4886553,181.6366887,160.4001347,135.3969754,111.6298253,94.4370052,86.1195187,71.549856,63.3062691,56.7923665,2.3665423,3.1616804,0.3452204,0.0129314
167,776.1715798,707.1082874,613.324243,511.2362377,421.7160829,341.9002751,268.9444988,214.585103,171.8337602,144.9627787,126.4725933,111.0007799,268.3724013,256.3263507,276.1548988,253.1203496,227.3549669,187.1348723,157.7860163,124.0082088,107.8841453,97.2768719,83.088587,73.6299106,561.3128773,574.7406404,519.2692723,474.2411672,387.3292862,320.6779071,279.6375795,251.4455066,195.5256503,172.2262177,164.772083,137.6148182,368.7778423,391.189325,378.3879593,326.3171213,307.9117585,254.0977414,231.34175,194.2435432,167.9152202,138.8119934,122.7744097,104.7681432,234.0099133,231.4050197,206.3397566,181.2671074,159.2146273,134.3054518,111.1149485,93.7932118,85.8263874,70.8759794,63.1653306,57.5583049,2.2116604,3.1473133,0.3347828,0.023369
168,784.4556225,715.5861232,617.8130662,513.8206989,427.2075434,345.1344314,271.1525662,216.5152832,172.9815959,145.4249489,127.6238939,110.4483571,267.3488207,254.5657309,273.8566033,250.5818864,225.3738171,186.4458117,156.9005631,122.8241287,106.5148165,96.2026621,82.3575468,72.4535548,542.8197502,563.7938517,511.684044,468.9619737,379.6628066,314.0740766,275.2493614,249.8830127,193.5464234,172.3471042,166.0920571,138.1604902,400.503561,411.4377931,395.1665072,335.3245421,321.2716398,266.2458141,239.3696475,202.0730863,175.6530974,145.5273648,127.0751417,108.1943645,234.759363,231.1852319,206.2623029,180.5264045,158.0452904,134.4837508,114.6838947,96.0062674,86.3992457,71.5369867,64.3379092,58.4899303,2.0911681,3.0050553,0.3288135,0.0293383
169,782.3933822,704.6373309,608.8678428,509.2723166,420.8071347,339.0344011,267.7251033,213.757591,171.5142513,144.8060417,127.4843502,110.071133,267.0160337,254.0584343,270.7766271,247.0209531,222.5161808,183.6779327,155.727789,122.0426072,105.4486441,94.9688284,81.8314294,71.7271599,535.1447286,557.3965737,504.4445072,463.0401681,371.471441,306.041842,268.6194139,247.5890149,188.319041,166.8239403,164.6751917,137.0742268,405.4976789,419.7585207,406.3654588,349.1431049,326.8457274,273.5619768,241.4790517,203.2144119,176.5368496,147.6896357,128.3154146,109.3179915,239.7411133,232.700987,204.5561418,180.7269241,156.2823898,134.9843689,114.6596301,95.8144754,86.1675953,72.0642985,64.321455,58.2279955,2.0586804,2.7544696,0.3229713,0.0351805
170,793.2991588,716.5129171,621.0208143,514.4861976,424.0708709,341.0554987,265.9757278,211.3338703,171.2435944,144.3496149,126.698142,109.2765241,268.9511129,255.4011717,272.4071397,247.659619,221.7890815,182.6449629,154.2270622,121.0778603,105.2338677,94.4154692,80.8044473,70.9660449,521.3781338,549.5729987,503.3007906,458.2421006,367.345928,302.6815981,264.5777031,246.1748446,185.639937,162.9616005,162.5607162,134.8692349,391.454659,410.6255004,394.3259945,343.2200713,319.7298772,267.8700959,239.4168025,203.6488819,176.4786816,148.4903458,129.2023544,110.2094208,241.1467703,233.5272878,206.1002327,187.1851071,157.8059316,136.7812341,115.2511784,97.1698847,87.9790064,73.4394796,65.7399766,59.126994,2.1569146,2.4558261,0.3174176,0.0407342
171,798.9897749,730.0973007,626.326114,519.6925313,429.1147419,345.780052,269.7883252,214.6567491,174.2556492,146.9227351,130.0880499,111.878678,268.7516842,254.7323986,273.0068818,250.008696,222.2817267,183.8647126,154.1637852,121.2409,106.1036733,95.3548309,81.0452425,70.9273284,516.7616341,546.6085288,504.1523113,459.7636177,371.8564529,306.8519703,265.634298,245.0062752,185.5030988,163.1346677,161.8279009,133.8546234,378.7829346,400.5594538,383.889301,333.6576775,311.5160719,262.4555508,235.1248804,202.5755061,176.5521775,148.4310673,130.4382037,113.1150203,240.4482537,233.587209,205.6462607,185.2341757,157.199713,134.9656605,114.3440108,97.843938,88.0581161,73.2006752,65.2365615,59.1345935,2.1348106,2.4832911,0.3164824,0.0416694
172,801.1287845,723.5741594,629.0196771,524.7234646,432.0134437,350.2928393,273.9967473,216.0302669,175.1388667,147.52223,130.2763194,111.1999083,268.9309659,254.8205696,273.6920382,250.5709873,221.8270128,184.1640464,156.6293451,124.3262949,106.7860939,95.5191184,81.9237916,70.9681478,507.9395431,543.2375644,501.8904231,461.2377234,372.8551114,309.3531567,268.3424103,246.5924341,192.4754705,168.412862,163.3818468,134.8030848,371.9073021,391.6277711,375.4790034,326.9697693,304.3832959,257.0980046,233.2692232,202.9593795,175.9267278,148.7024564,129.4109423,111.8538383,238.3631498,233.1070768,205.2262425,183.6500496,156.8787966,134.621491,113.3701139,96.6314272,87.4345509,73.5742247,65.6839382,59.1840682,2.257102,2.3819075,0.3133765,0.0447753
173,803.3951185,731.610195,631.6894114,520.1280262,431.3923614,351.0629545,274.7885201,217.0462752,176.522391,148.3753412,131.6319812,113.4525516,268.3066468,253.2594247,273.8810213,251.1984727,222.2532534,184.1811066,156.9777898,125.7459041,108.8179644,96.6529577,83.3614274,72.6705641,505.2146766,547.2794336,505.4813294,462.6120965,374.0033392,309.9942915,268.20132,245.1665881,191.3184579,167.2001345,161.7759973,134.1694084,374.307413,392.4702322,372.3515795,324.330349,302.1573578,254.763893,232.3516761,202.1108051,175.6731259,148.2523171,128.5938205,112.1462344,237.1590177,236.0363021,205.3595788,184.8639401,159.0079208,134.328037,113.0149947,96.456182,89.0243084,75.3714002,68.1679512,60.9116083,2.3200212,2.4143052,0.3104785,0.0476733
174,812.5984676,746.9783093,647.0681544,528.89713,438.7304879,353.7015637,277.1579364,217.9041231,177.858242,149.1137007,134.5571462,115.4015653,269.8873392,253.8951341,271.8000557,249.1683656,221.7051217,184.6840123,156.7378779,124.796548,107.3007637,95.0219549,82.0651686,72.4110492,495.7017819,536.7500831,494.9398486,455.3123868,370.6008262,306.5005025,263.4035671,242.3333734,188.9201257,164.9802736,160.4752196,132.575248,374.9253338,393.9633249,372.8365474,324.4902329,302.2508999,254.8803778,234.8442949,203.812694,177.4573941,149.3675043,128.8611437,112.7541126,238.6635178,240.706224,212.2346271,186.58597,163.9778801,135.8584945,115.337287,99.5101419,91.9880811,77.6629234,70.0393821,62.5781736,2.2777667,2.2985545,0.3072456,0.0509062
