Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
83,776.0073339,766.3079297,673.9243812,605.0948622,535.1742542,449.5891326,366.1463488,287.5168337,240.2158576,193.6638395,176.1201824,147.6916232,256.2126001,243.2231728,253.0662024,261.3742231,225.3497361,203.2811631,179.2222304,145.1318089,124.9465924,112.2965433,97.3107129,76.3557824,402.2411829,466.4518697,464.6134387,408.4324409,343.2401258,309.5595732,273.3326253,214.7250617,193.8832442,160.4570382,143.8783696,127.0980779,422.3544872,455.3809495,428.0982995,398.4200143,395.7049711,352.1807113,335.8165583,297.1228213,263.0563635,226.3483493,202.4234032,176.1202263,347.0626579,330.9094163,312.13793,282.3986816,251.2854044,234.664057,207.7420866,171.4120617,147.9944044,120.188702,109.7306372,98.3535131,3.17385234,3.253024894,0.17564,0.1847938
84,771.7858443,760.3677103,666.2645256,589.8355343,516.1670591,434.4687338,355.0710358,277.4867154,232.7705917,191.3442138,175.896782,145.957867,248.1877103,232.0261986,243.7898254,245.7737152,211.4881352,191.5195931,170.2969378,136.2375145,118.3819723,107.027426,93.1018929,73.744942,421.5274538,505.9173697,508.9389763,436.9095559,363.6112626,334.6923483,294.4362421,219.2236595,193.8695853,159.7055647,143.4096556,125.5770308,427.6579321,459.6551925,430.067322,400.5930515,395.8253701,350.0241949,330.5164124,295.5442195,260.8527852,226.6586678,201.8300509,175.7513478,345.5046649,329.5384759,308.8135787,279.5252987,243.3447196,225.2712295,199.8148561,164.9037482,141.8731412,115.7876105,105.4295847,96.2995705,3.181264734,3.779143396,0.1742319,0.1862019
85,771.1628304,762.5004566,667.7583661,586.7355579,511.6346948,427.551914,343.7893625,268.1026164,226.0841816,186.5200406,172.4717853,145.9802092,242.2375155,224.6334949,236.3261229,235.5874971,201.5555502,182.5792887,164.6174058,131.1576893,114.1013569,101.3195985,89.408496,71.779548,435.689435,521.3265042,525.6569484,441.0296288,364.2889402,328.8795599,288.3578379,219.0260888,192.2550717,160.6967309,143.5186782,123.7819998,420.2945444,447.8441225,424.0802155,396.8316343,396.1832479,349.9968877,332.1116044,297.23129,261.0363095,223.9152449,198.8024403,174.572312,352.6446002,335.378726,307.0234709,278.0261543,242.6559424,222.8227001,194.6491292,160.9800022,139.4914123,112.8378909,102.3947251,93.076237,2.978771607,3.70039817,0.1737818,0.186652
86,775.9601519,765.8948665,673.4569761,590.1505577,523.2378734,434.8358208,344.3743863,268.8660783,225.8599336,182.8460059,169.4275296,144.3921995,238.2532256,219.8177485,232.8078002,231.7055158,195.1286544,179.4246544,159.4574598,126.0815403,110.3417211,102.4080998,87.4197231,70.6583935,445.7237506,519.1455288,512.0407755,429.5987703,351.5764209,311.2086421,272.6756866,214.5947191,185.2967165,156.441698,141.967407,121.7438263,424.0954141,447.0684739,422.2592721,397.1214137,401.5074134,351.7986018,338.4263121,300.9343425,263.7500906,226.5997079,199.7555768,175.0608837,355.6540891,345.5518108,313.9430822,287.3707713,253.6313174,233.0161742,201.0442702,168.0314895,150.2428261,123.0827823,109.5474857,96.8757341,3.051547839,3.622907848,0.1694075,0.1910263
87,762.9517882,746.2760238,655.5660532,572.3751378,507.5745067,424.0842166,341.689895,268.583287,226.0443241,180.9456292,168.3973852,143.4626155,234.9697581,216.4856714,228.1300762,224.6320913,190.5154403,175.8299339,155.3094813,120.4655334,105.9753457,100.3851928,85.1880037,68.7621468,472.4310151,532.1005778,517.3354013,432.7637137,352.1388265,307.771499,268.9617376,216.1858218,183.078288,151.3826335,140.9229013,119.5324436,439.401073,476.9202947,458.3833146,417.9156982,421.2942233,368.3129855,354.4754562,310.5462636,271.7116556,235.7170952,208.1862876,182.3592565,353.7100758,350.1621583,311.6625872,285.1484164,250.8704507,228.3312028,195.05683,165.2105861,148.6418437,123.0443659,108.5234726,96.6126033,3.236520762,4.153575377,0.1660604,0.1943734
88,756.1110465,732.6826965,639.2482812,553.6539069,490.2199057,411.4819188,331.703851,259.2555098,216.7229789,174.3711427,164.2168275,139.3254541,232.1608632,214.9028105,225.9043127,219.9657061,186.8237134,169.3531504,149.2943369,116.1217711,101.7098797,95.8132119,81.0127893,67.2657432,497.5065194,544.4185336,526.381878,440.6444171,356.9398935,310.4155025,270.3478084,219.0872257,184.6894741,151.6846976,140.8131288,118.1027532,451.609588,496.3396691,479.9911892,443.3633963,433.8414443,376.0240181,350.8616789,305.976721,266.6504852,233.1688717,205.6072238,179.3444068,347.5263339,344.1184776,304.2069922,276.9008272,243.656961,220.3005079,190.7718403,163.2253327,144.4721179,120.2536501,107.6611521,94.9598176,2.930591046,4.162830294,0.1627595,0.1976743
89,760.8365027,739.541842,635.420808,545.855043,485.9835145,405.4095391,326.5600688,253.392075,209.823414,170.2424109,161.6721583,138.8786254,231.664687,215.0181672,224.945963,217.6255973,184.8346353,165.4872256,144.7836656,112.957159,98.4762437,92.4070317,78.0509398,66.9032968,509.1797179,556.1315941,541.0268683,448.1161362,360.3738457,311.2340744,266.254562,215.7065119,176.7091806,147.6876356,138.7768178,117.313539,457.6079917,504.4940181,485.5873802,459.1484563,447.9847823,390.5734235,357.7695229,309.864127,271.8368795,235.2126242,207.909963,179.2344761,345.2770545,338.8455243,306.3432917,278.95628,241.467453,216.3427677,185.0518896,158.4327771,138.6112431,115.547683,105.3218704,95.0326099,3.238879251,4.040320291,0.1612706,0.1991632
90,772.3551898,749.4179842,639.657974,551.569645,486.861047,404.6883001,326.8834631,254.0615212,206.5659034,166.2905026,160.0599652,138.4444221,237.610724,216.1454074,225.2484659,217.3768618,187.9398214,168.0030701,144.8125021,113.7167212,98.3114028,90.9983307,76.6294518,64.8218715,514.1904511,567.3527682,546.8723044,453.3195907,366.6546919,321.7949597,277.3551041,217.1858861,175.8646215,146.9513849,138.644901,115.8633561,446.9795335,485.0768936,470.470752,445.7503689,432.4553852,381.8170066,351.1268827,309.1053138,270.4984809,233.9043769,207.5571404,179.350301,340.0705947,334.3753068,306.4415385,279.0614315,242.8155632,217.3322801,183.789084,157.1727843,138.3038984,115.5046449,107.3424436,96.6742319,3.131399538,3.952006422,0.1595278,0.200906
91,774.3349672,751.7324906,651.1104894,568.3404847,498.456583,416.6701303,338.1903283,265.1514595,214.5704791,173.1026534,161.9852416,140.2309961,248.8229478,219.1896071,227.6302578,218.221567,188.6828332,167.3309548,144.0720108,114.2628314,102.0939469,96.6548749,86.4098618,71.9688288,503.3319431,572.0339909,560.3912446,462.0473659,378.9897444,336.432092,294.3494012,228.0965414,190.242246,157.541196,153.4447058,125.3398726,435.5644918,471.6520473,459.2406032,433.343097,424.5795473,377.0791984,351.2446429,312.2867424,277.1623369,239.9408327,212.8386502,183.4980839,335.385321,328.7575381,302.1629011,274.8502295,240.5666275,217.6667189,184.175614,157.1836025,138.0047008,117.1411941,110.4772591,98.9174197,3.128367195,3.876398456,0.159701,0.2007328
92,782.2927889,762.794606,662.0255828,571.0829325,500.8781092,417.0348251,339.109808,270.0151005,220.4392023,179.3224647,165.1347264,142.1650236,248.7650351,219.7486598,228.2010616,218.7369531,187.1227438,165.6098508,141.6236083,111.7898614,102.0020846,99.2807465,88.749205,75.2923753,477.78345,554.731047,558.7922326,463.0220007,377.0568208,329.4278974,282.0664479,221.6965292,180.9175554,150.0601301,146.332178,123.2251312,439.1132125,467.3843534,458.5662688,427.5740047,421.4089285,380.2102627,356.178102,313.972995,276.7149317,237.7753937,209.578354,181.7135005,332.4857619,334.5790856,313.9397743,277.7859662,243.1721785,219.6787923,183.7011108,157.4154351,138.726876,118.289001,112.0832261,100.6798989,2.826480603,3.522829254,0.155142,0.2052918
93,779.9630417,768.7827529,668.9398638,579.6363309,507.718184,419.2262765,337.4559185,268.7925125,221.7332261,179.8864961,165.4165336,142.2949047,252.3763291,221.3259438,228.7679776,219.6547873,194.5702588,172.7400502,148.6193772,116.9326518,107.8324174,99.3625649,86.7278667,72.3831744,460.4059731,534.526264,537.9104725,452.8153744,369.0146403,316.1582,269.0134686,215.4340048,172.3778623,145.8830008,143.4225854,121.3744141,432.0167192,468.3335855,451.6425406,426.7785474,414.4800941,371.9783072,350.3303218,307.8728787,270.0244191,232.156804,204.4790303,176.7006742,331.8910698,341.9489314,329.8267064,304.6334213,264.7688616,236.8247259,197.0551394,164.3017135,143.7835405,120.9481689,114.2776081,100.5582134,3.303232308,3.223377787,0.153076,0.2073578
94,784.156241,755.2771025,668.8845953,585.120503,516.3497741,429.0340204,341.7985196,270.249625,223.910112,183.4777015,165.8884964,143.0370012,273.3962034,232.3862415,234.9143886,222.1273543,197.1814804,174.1904538,151.3818989,119.656106,109.2249729,99.9893892,86.2902624,71.8058962,448.3110696,519.1168208,518.2121292,440.7532468,355.9867876,302.8690341,258.9152611,210.5920944,165.9255812,141.7105348,139.8068609,118.7969702,439.7079675,482.597039,462.6043235,433.5905368,417.2704423,369.0716989,347.1827104,306.3536445,266.8145086,232.4186383,203.7597774,178.8910565,330.2007794,338.7960685,339.6075347,337.8258447,302.5546646,269.1955432,225.5090618,188.1774935,159.0303663,134.1952255,130.7381944,114.5729734,3.163407603,3.059612815,0.1522912,0.2081426
95,785.8349805,755.744131,665.1188214,583.64901,518.372953,433.781564,346.2447171,276.7223885,229.5401999,189.3516019,170.2322978,145.2446133,312.5633501,249.2120357,246.3999723,229.3431127,205.7720431,181.4718208,156.3404418,124.7769455,109.0214125,98.1087938,84.4137189,70.2118145,438.323181,508.2420964,504.7088915,432.3623802,346.9013555,292.2840684,251.2460494,207.3089947,162.2735762,139.6291462,137.425187,117.2304875,473.9794239,498.30263,474.6878484,442.2994016,423.681255,370.5257865,348.950161,306.3707085,264.7709403,228.3022458,199.3493343,175.2358921,329.5485487,334.7402817,332.8173838,334.5309465,312.3294443,285.0222916,234.357828,194.241652,161.4574828,135.3748626,130.6904438,114.1465686,2.938677294,2.994044081,0.1491865,0.2112473
96,777.307897,759.3921856,673.1614298,592.6203327,529.7797206,435.2973196,350.3966849,279.0836369,230.1547555,189.9071798,171.3632944,147.2587284,306.6930411,246.9974114,247.6394928,230.4903776,202.669602,177.4935042,151.9163174,123.0143683,105.5859641,98.6939211,84.5395884,70.9070126,430.1862117,501.022808,501.0935076,428.8687379,346.0974267,286.5414712,245.5661172,205.8127317,159.8597964,137.0129977,135.0006299,114.3600564,481.4090776,501.3719395,473.3776679,440.4295764,417.4217044,365.5599209,348.7836958,309.5254646,268.2176728,229.6301737,199.3728078,173.8319646,328.220939,330.3826565,326.6974412,334.8907698,311.7098603,282.3601159,233.4282626,193.6964391,160.6181105,133.836567,127.1769876,112.6565278,2.776615407,2.926436128,0.1477784,0.2126554
97,783.0899934,770.0419676,683.3207757,608.9300857,545.1935842,447.1099081,358.9603833,283.3049339,230.6379739,190.7804175,174.5717141,149.5737357,295.1708238,242.4694063,247.026745,232.5682226,202.6336701,182.8028722,155.4448786,124.8105966,105.7589181,101.612382,89.9783986,75.40664,423.432822,493.4193752,494.9945341,427.3335035,347.3045823,288.2437017,244.9825458,204.4251497,158.8089392,136.0946392,134.0362663,112.1487748,487.2713955,499.7633215,472.513893,435.2301267,409.5885452,358.493649,339.8584903,302.9008202,264.0989242,227.8010621,198.7959948,173.2928273,325.4706284,327.7795739,323.855227,342.688952,316.9677593,284.4774877,231.4785767,191.8876922,159.0931879,132.8818349,124.3955995,111.2686145,2.701143759,2.759847622,0.1480323,0.2124015
98,778.0192837,776.9344647,687.8788994,612.2392503,542.6291561,447.5904339,362.1300926,284.356389,229.2645935,191.3603104,173.5660969,149.9754293,286.7577648,238.2158668,242.6759727,228.5327181,199.8803616,177.0716009,153.5391627,121.4941736,103.2484836,99.349574,87.2211442,72.5009559,417.3981068,489.9199616,497.2606384,440.6264759,367.3090288,306.9482635,258.7699732,209.8782391,167.2988703,140.252999,136.5999195,115.8023378,485.0592212,491.0063264,462.7055361,424.3460173,406.4377193,358.0683071,344.9170982,308.130171,270.2393813,232.3810704,203.4019599,175.3284496,320.6593271,320.8016086,312.7619802,326.2830026,299.9274423,267.843707,223.0845401,186.3913553,156.8524571,131.0424532,121.7146853,108.554191,2.82344826,3.036397091,0.1458163,0.2146175
99,778.1063857,785.574192,702.2594929,628.7166348,561.2718088,465.7195367,372.5680386,295.3018452,233.4458786,194.6294173,175.9665943,152.6059536,289.1400247,238.7754049,246.5343664,237.2435473,205.1928626,184.455139,152.6779927,118.2857541,102.7337023,96.4993916,84.2154218,71.3440842,413.2145041,484.3064157,493.6313424,439.6811295,366.3126911,312.1558223,260.2915671,213.9771413,176.5047138,149.7447571,144.0389374,120.1216387,488.5621071,507.7332841,472.4479564,425.2674935,409.5306526,359.8407897,347.4704134,314.6342125,273.0812259,234.6762629,203.3453992,176.1689504,317.1337797,316.3301021,307.3758182,324.0405129,296.5858922,272.4221942,227.7502848,189.15887,157.1857945,131.8287532,120.7584373,106.2799088,3.224054463,3.085338347,0.1438312,0.2166026
100,781.1864469,775.3864764,699.7267577,627.9164419,564.2718387,479.1766714,385.716307,306.5020654,242.1985419,200.0097311,180.7751889,155.5131104,332.2914485,265.814148,270.708334,259.0636099,223.0620032,204.0724141,167.358537,128.250034,110.716449,103.6074334,88.6378613,73.7840405,411.3524535,480.3968631,485.4079318,431.9471674,357.0150321,305.0461666,257.677895,215.2626354,178.5036385,153.2324701,146.978466,122.625822,517.0836762,520.4367261,484.0314003,434.719275,416.9770301,361.1465511,342.775662,307.9556885,266.9695425,230.1999415,199.48519,173.2859957,317.9978398,318.1715249,310.5990412,333.5248028,303.3158272,277.9388671,230.76543,192.0224156,159.6319525,133.6326363,120.6198851,108.5795413,3.176547756,3.020710791,0.140888,0.2195458
101,781.0727176,768.670128,698.8758457,622.4043188,560.2117317,473.643441,375.6927766,297.7413451,238.2347121,198.1732612,182.0276722,156.452421,333.7104222,260.8731625,272.6814416,258.1368311,223.6740748,203.1569806,168.6102757,128.1786816,112.6973734,105.2738272,90.6081425,75.7871363,410.2579138,475.4649997,475.889044,423.8402274,345.1983494,292.2739691,248.229363,210.7251097,170.1237128,144.8849103,140.9385621,117.8956985,511.2741992,513.4009402,478.7454502,439.3981128,420.7727801,366.5481326,346.3579726,307.7241154,267.1939527,227.646517,199.0146335,173.5048121,318.4705494,325.0477647,325.377838,346.2270723,311.9868402,279.9745846,231.0708134,191.7905899,160.4249747,133.0769737,120.1757877,109.7429926,2.631062943,2.647219988,0.138395,0.2220388
102,787.4716159,770.9366579,700.3162177,627.4231225,556.4980643,467.422964,370.0194183,291.7283073,234.2081426,198.2002667,181.016639,156.0760831,322.2249525,260.5287378,269.4472013,253.1225479,222.3126258,201.841395,174.3148989,135.6261172,119.1624061,109.5444397,93.8932838,78.19315,405.697408,470.750062,467.8437658,416.8515889,336.9873021,283.6899837,241.1674772,206.3782318,163.8486477,138.1304457,136.382897,114.2372782,519.5914055,516.5469017,482.7317377,438.6654258,419.8972851,361.5054582,337.9103584,299.6819459,259.5157864,221.131732,194.3959877,170.2172425,318.739475,324.7328831,322.9415416,343.4565231,318.6544672,286.1651782,238.4431622,195.8106797,168.0527923,139.1756296,125.7387613,113.1857785,2.646224658,2.620239552,0.1368138,0.22362
103,789.2159093,772.8036834,701.751962,621.9354678,551.6792155,463.1044278,363.8531774,286.3691951,230.4564542,197.4025295,178.9396962,155.4168805,310.7487743,257.4909178,266.4113457,248.3558304,216.8573988,193.6898493,176.2063862,135.7302,121.7812321,112.4763597,96.3143535,80.6311737,401.1073789,466.2994647,461.3780548,413.0372705,331.0202659,278.7592902,236.6697441,203.5310492,159.0744783,135.6101946,135.4282662,113.710002,526.6566817,520.0407456,495.3587875,450.1918572,433.9877383,368.9934276,345.6005144,303.792351,263.7985699,222.2302836,195.4311177,171.5683387,319.1840974,323.1173171,320.0844894,338.778841,323.0670159,291.9506552,247.1685965,205.0859402,177.6522597,143.8007561,130.0182639,115.981912,2.511116931,2.666984726,0.1343439,0.2260899
104,785.240368,777.8817579,705.29952,623.9639823,563.6263584,470.4247264,364.6956048,285.7033914,229.924873,195.790338,176.4741736,152.806499,303.2965044,255.1422112,263.6829087,245.7738603,211.4308253,187.9789859,173.2455842,130.17348,115.8894162,107.9624221,93.3202022,76.8853116,399.3971096,465.7323969,459.2835797,412.7442879,326.6303061,274.6993095,234.3264418,202.6585085,155.3803762,135.9702667,135.9625552,113.0443238,518.950038,528.170632,496.0856785,450.4175364,434.6064039,371.999849,348.9445231,307.4063671,267.4810232,225.8066377,201.1416872,177.6746266,318.659279,319.2680501,314.1502834,329.7053405,310.9027115,281.8845085,239.6326547,198.7964131,174.9776613,142.5426913,128.1940274,117.8349064,2.482478136,2.769729991,0.1340092,0.2264246
105,781.5920118,784.2307075,709.463533,632.7688833,575.687008,480.2901067,373.1841761,288.3439117,231.9373245,197.2340176,176.3015189,152.6453821,297.8238934,252.8764133,261.3382724,245.6289028,213.6498913,188.3466817,169.1085836,128.5201105,114.7289688,108.5788181,95.4254571,78.5999163,396.1623108,461.5796915,455.3621307,409.4298868,325.6171501,271.6269883,232.1603584,201.459846,153.2214159,133.9916577,135.5054053,113.4239543,494.6810794,516.8734116,485.7134846,441.9403623,426.2077424,367.8506239,344.2634043,305.9005292,266.8323711,224.6529847,199.615445,175.143076,336.2138615,331.1577474,318.6273259,326.2488662,304.450781,271.5978957,235.5210296,196.9638997,173.2048855,141.4116149,126.3468871,116.207689,3.185644785,2.840945793,0.1332013,0.2272325
106,783.1536857,774.3862885,707.935712,630.1752784,567.632889,470.5030684,361.3528229,278.4318326,225.9145288,190.62347,172.7239249,149.6893064,293.2174025,251.0009309,259.13068,245.6999999,212.6265564,194.1716224,168.3127597,131.6261604,116.0733173,110.1299778,95.0761342,78.0171338,391.6019699,457.1987947,451.3779581,404.9461987,323.4177911,268.4813909,228.1591106,199.5782257,151.191207,131.0299927,133.5456981,112.084071,482.8148045,507.3508752,477.1802246,435.5963437,423.6541846,370.2902403,349.8768551,309.9957935,269.8767777,227.317733,200.1043736,174.2702301,363.2179841,373.2464408,350.9609999,352.5007203,316.9523146,278.9531415,241.3663689,202.5283236,176.4244858,146.3761714,132.5362994,118.5100564,3.349728234,3.109181523,0.1263686,0.2340652
107,776.6158544,756.165683,689.6081366,612.1915659,554.3868808,459.7253277,353.5289903,270.8313086,221.3868828,187.0243978,170.9426161,148.3342597,287.8520328,247.4917959,254.9363987,240.9741203,209.7389934,190.394156,165.0868934,130.3051692,114.2837678,107.217562,91.4749517,75.5124239,386.2934955,452.0766847,443.8898346,399.6472614,319.4536824,264.8839728,225.8414125,198.7725733,149.2529379,129.1259823,132.7558652,110.1862328,493.560801,517.2740593,483.2128519,444.0921306,435.7471127,380.9038854,354.6643072,313.8714687,273.5748917,229.7801165,200.0479417,172.567149,358.9367703,383.6575,362.5330397,371.7143472,328.5116217,289.5128778,248.0229212,208.5961221,178.2571426,149.4586682,136.6267553,120.9935172,2.705860737,2.960945988,0.1247528,0.235681
108,777.366838,746.2209144,677.5154088,601.8670984,542.7155656,449.7539663,343.7362098,262.8963063,215.124255,181.3417548,167.2347375,144.7536146,287.2457816,245.8747467,252.7257776,237.7630228,209.0812058,187.6545598,162.7147342,128.0536625,112.4676867,105.4792129,89.4913033,74.9285686,382.8065028,448.3580987,437.615544,395.8173332,318.0072035,261.5318707,222.9879731,198.8353828,150.1045847,129.0659046,132.70379,109.6074702,533.7415846,542.1671446,510.3758974,463.9149513,451.6477949,394.2307413,361.8898637,320.129353,275.881352,232.4221163,204.4073912,176.9339142,352.6097977,370.1774429,348.857183,362.9028383,318.0705139,278.4135358,240.7060421,203.6286086,171.5927223,143.6117797,131.4427244,116.7320061,2.941709637,3.112005057,0.1207247,0.2397091
109,780.0709193,751.9086931,682.3467724,603.3289957,546.8516857,456.6128344,351.023344,269.4820199,222.2779107,185.7808171,167.90955,144.2127067,290.9342345,246.3341015,254.4306691,250.8241491,216.0002828,189.9985419,162.1555896,128.3130839,111.4651099,105.3033162,88.4470859,74.3356666,380.1882837,446.483625,434.9892969,394.2451485,317.3049888,261.3235201,222.3099697,197.5869437,150.4866632,129.6415283,133.6263208,110.9436658,556.8297731,557.7213488,521.279222,463.7331269,447.8533359,386.4905544,355.1286762,313.6929972,269.6355396,227.1509077,200.9386214,174.5537706,348.391005,366.7435944,346.2873223,351.1009955,313.3034126,279.4681713,240.5146493,199.5915379,169.2018874,142.1236632,131.6949408,117.5410121,2.754378225,3.042985337,0.1174353,0.2429985
110,787.3109228,758.9527473,684.5845181,609.4367286,553.7037562,461.1437019,358.4045026,276.918105,227.8055325,188.9063612,170.56798,145.0691207,288.3692731,246.0047271,253.5424142,250.7674572,215.5248756,187.2590551,159.991719,125.5870119,110.7820079,107.6728625,89.3617392,77.4208989,379.49619,446.8028946,436.6864614,395.3334183,314.5803613,261.018417,222.4718118,196.7477114,152.6852308,131.3640372,134.3698458,111.6091006,545.1709695,554.2211613,522.4222674,464.9334404,450.1122689,388.0886004,353.220237,308.4002061,263.0979591,222.1980264,196.0226264,172.0122217,344.9939705,360.2410062,339.5762983,344.4190064,306.0380765,272.0113313,233.0629561,195.9220012,167.0025061,141.0816794,131.4657426,116.4198614,2.749998174,3.245181744,0.1172853,0.2431485
111,789.3594315,767.0530434,684.1608408,603.6725518,547.254474,456.225483,356.7014229,275.1490952,226.4674943,189.9371456,174.2104731,148.2975124,286.5827157,247.7573626,253.2310304,247.3201237,214.0101632,186.0221249,159.8734998,126.1509901,111.2647196,107.4564997,90.0523196,77.8490444,377.2958842,444.1490997,433.614038,393.958642,311.3336732,258.7710886,221.3192185,195.1406838,150.6476228,129.3153287,132.6538941,109.7768498,584.3991836,573.5932514,538.4069182,476.4316874,453.5270903,388.3591396,353.44592,308.7098123,262.4507415,221.587902,195.8955264,171.0762756,355.381589,368.3734523,345.342243,348.3765296,310.893322,278.0137173,237.2729715,200.5660133,172.8019877,145.7041254,136.0928701,119.5305728,2.942383491,3.258515099,0.1150924,0.2453414
112,786.1874658,753.9952829,677.1075237,591.9854378,531.173567,445.1176649,350.5903845,271.074141,222.2905057,186.3095322,172.3936799,146.2420721,284.4682339,248.5209516,254.6596078,245.1907925,211.1890433,184.0639083,158.6277605,125.7532592,108.8021996,105.0230129,88.8901769,75.7294933,373.9751744,440.7149432,428.8413811,391.2705749,306.9265143,256.3588454,219.4489788,193.581622,147.6656134,127.5923861,131.4378248,107.5217232,594.2578026,578.340328,544.8641899,484.331763,458.2227453,386.7593518,345.5529379,301.2233647,254.4396918,214.6576649,189.43988,165.7409981,398.4378045,408.0384462,368.204523,355.547563,314.7801904,284.0304419,242.0887132,204.7450706,178.0807308,149.9389051,140.1914994,122.7827575,3.961587666,3.66275105,0.1130611,0.2473727
113,788.700811,744.2464036,668.4336828,579.5753912,516.1883744,432.4979363,342.4289321,267.4377159,218.1641562,185.033507,171.8642252,145.6714918,284.3066687,250.9072631,256.5318262,243.3488952,207.0732084,180.120973,157.4856267,125.3559892,108.2566375,102.5725491,88.8985405,76.0600194,370.4800345,436.6713144,423.8685842,387.2464877,302.4638471,251.4395254,214.9836168,191.6672962,145.7384502,128.3219491,131.4519927,106.7912534,593.437266,571.1470994,527.3566844,473.944928,443.6394765,374.6624366,335.6031544,293.654684,248.5896655,208.4793453,184.535018,162.278085,436.0629536,439.1519465,384.8657095,370.4397454,326.9921319,295.9323436,248.9793507,210.0798756,183.6987359,154.7804804,144.7551309,126.3241326,3.865226544,3.471691916,0.1102795,0.2501543
114,783.7405361,729.3560613,656.0800231,568.5169069,504.6851455,419.1997382,330.9950341,258.8354298,212.8494733,180.0449567,166.8625907,142.5190389,287.2167804,253.5702534,257.6547371,241.0190594,205.0345284,176.8739567,153.8648796,121.6016687,105.2643354,99.3348577,85.3899775,72.4986842,369.0307708,433.317489,418.6003941,383.1149375,298.4019246,246.2562101,208.7880287,190.0614401,141.2358123,124.9994621,130.2578729,104.3880734,605.3688048,572.5287623,520.2228705,467.2609169,433.8030911,365.6479154,331.5101538,289.5835643,245.3158548,205.4540812,181.8809464,161.9035278,451.4473418,459.7267734,404.157153,391.5107484,340.0674567,307.0931085,258.8931481,211.6704716,182.7748018,153.7303125,143.0520644,127.1869636,3.474391224,3.463848766,0.1098178,0.250616
115,789.1174131,734.5486443,653.4272714,563.9324151,496.7783352,410.1280198,323.573502,254.4762044,213.4417108,181.8382697,166.32305,142.7706838,290.0975026,255.4349189,258.3089647,239.0184509,205.2707565,176.2457472,153.0120247,121.0496287,104.2595322,99.2227309,84.849993,71.5390695,366.781,430.3152524,414.147116,379.8422063,295.1871939,241.7642932,203.762741,187.6869036,138.4447594,122.4229647,128.5156669,102.8114343,614.9079368,572.2567041,518.9373935,464.4607885,429.1731519,362.3244872,327.411567,285.3539435,241.0807047,201.6777602,178.3656164,158.7007033,441.7515302,454.6799274,403.5976827,394.9116356,349.8772239,320.933085,267.3012284,217.3408909,184.9465062,155.6488226,144.8191133,128.5188199,3.155321355,3.134750192,0.1064592,0.2539746
116,787.9124751,720.3894438,641.4449432,556.6510849,490.9993425,405.5447411,319.5350989,250.2689691,208.7774369,179.0813741,163.3385413,140.3632431,290.4950578,255.483559,256.2298754,236.1472626,202.4898665,172.9589521,149.7535017,118.6092329,102.9200582,98.018357,83.9955714,71.2208956,363.3258138,426.1581864,407.2634149,375.915782,290.1222675,237.4896226,199.8943188,185.7235131,135.6047821,119.9241872,128.0009794,100.6931075,601.4961842,561.1766712,511.7512667,459.3577312,423.7617896,357.8624002,321.7326739,281.6021604,237.2381775,199.3792296,177.1529935,156.5727465,441.6408735,455.5095672,407.452777,396.4349192,357.1601879,335.9136078,282.3998932,230.8822738,193.224469,159.64238,149.3117856,131.0183472,3.259094871,3.119377618,0.1046818,0.255752
117,778.1412752,693.3856074,622.0094486,540.8781889,479.8953074,399.178001,315.4290081,243.9850296,202.6192174,172.5038198,159.017338,136.1686851,288.7494553,250.9987304,251.0633458,230.1169601,198.3009217,169.7098996,146.4522649,115.8146426,100.8458798,95.6633389,81.8813268,69.0299514,359.8826268,421.6986394,397.9245732,371.8447665,282.4004214,232.061206,195.8361756,183.4696941,133.3124445,117.5165898,126.9975605,98.5599852,601.1006245,553.3168217,508.1482147,453.9468387,417.5097971,351.9792478,317.4679796,278.2950646,234.8728364,196.2204979,174.3732218,154.4549762,435.1920249,449.1965421,404.5587028,391.7630063,353.6527533,333.7258262,286.2890055,233.509785,197.2442125,162.9906103,152.9641632,134.3154224,3.192383325,3.382593732,0.1053628,0.255071
