s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 6.5040840E+001, 1.9999731E+001,-6.8550090E+000,-1.8124115E+001,-2.2545552E+000, 1.0892335E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3195934E-002,-7.1250244E+000, 7.5757510E-004
 6.6026955E+001, 2.1029098E+001,-7.2175220E+000,-1.8250089E+001,-2.2954252E+000, 1.1563135E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2554032E-002,-6.6183072E+000, 8.0438680E-004
 6.7013069E+001, 2.2948927E+001,-7.8748116E+000,-1.9311449E+001,-2.3794121E+000, 1.2610920E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3721428E-002,-6.4906369E+000, 8.7749799E-004
 6.8042061E+001, 2.4902715E+001,-8.5232333E+000,-1.9435082E+001,-2.4601551E+000, 1.3666698E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6375502E-002,-5.3790884E+000, 9.5115780E-004
 6.9028183E+001, 2.6894991E+001,-9.1786651E+000,-1.7977133E+001,-2.5514266E+000, 1.4736880E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7993218E-002,-2.6648655E+000, 1.0257994E-003
 7.0014297E+001, 2.8842958E+001,-9.8195818E+000,-1.6569193E+001,-2.6620037E+000, 1.5784453E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8532572E-002,-4.9976554E-002, 1.0989105E-003
 7.1000412E+001, 3.0762451E+001,-1.0452435E+001,-1.5316080E+001,-2.7901664E+000, 1.6817181E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0776740E-002, 2.3719407E+000, 1.1709822E-003
 7.2029404E+001, 3.2761802E+001,-1.1115049E+001,-1.4526023E+001,-2.9541072E+000, 1.7891941E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3147343E-002, 4.3455426E+000, 1.2460280E-003
 7.3015526E+001, 3.4743411E+001,-1.1772498E+001,-1.4152219E+001,-3.1107862E+000, 1.8951150E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4676537E-002, 5.8974185E+000, 1.3199766E-003
 7.4001640E+001, 3.6671319E+001,-1.2413266E+001,-1.5357100E+001,-3.2942134E+000, 1.9988157E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4450511E-002, 5.8066217E+000, 1.3923948E-003
 7.5030632E+001, 3.8676775E+001,-1.3080242E+001,-1.8435417E+001,-3.4687570E+000, 2.1063032E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8279128E-002, 3.9029883E+000, 1.4675128E-003
 7.6016747E+001, 4.0645240E+001,-1.3735890E+001,-2.0353114E+001,-3.6478746E+000, 2.2119348E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7826271E-002, 3.1295550E+000, 1.5413892E-003
 7.7002861E+001, 4.2583487E+001,-1.4385895E+001,-2.0341060E+001,-3.8446100E+000, 2.3159216E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9548438E-002, 4.2435139E+000, 1.6141538E-003
 7.8031853E+001, 4.4592533E+001,-1.5065660E+001,-2.1675600E+001,-4.0743652E+000, 2.4227076E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2422907E-002, 4.0191788E+000, 1.6889975E-003
 7.9017975E+001, 4.6586588E+001,-1.5736203E+001,-2.4637233E+001,-4.2989371E+000, 2.5282664E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2984137E-002, 2.1670411E+000, 1.7628017E-003
 8.0004089E+001, 4.8535161E+001,-1.6392982E+001,-2.7645271E+001,-4.4609933E+000, 2.6322257E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5619058E-002, 2.9913687E-001, 1.8356031E-003
 8.1033081E+001, 5.0848860E+001,-1.7178577E+001,-3.0906000E+001,-4.7146307E+000, 2.7624038E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5797967E-002,-1.6741072E+000, 1.9269074E-003
 8.2019196E+001, 5.3615195E+001,-1.8115939E+001,-3.4005942E+001,-4.9051348E+000, 2.9101026E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0872522E-002,-3.1208104E+000, 2.0302376E-003
 8.3017372E+001, 5.6271089E+001,-1.8985315E+001,-3.5679912E+001,-5.0307530E+000, 3.0586512E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5650497E-002,-3.1190257E+000, 2.1342885E-003
 8.4040207E+001, 5.9181938E+001,-1.9947329E+001,-3.7387781E+001,-5.2549105E+000, 3.2073309E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0604736E-002,-3.0873502E+000, 2.2386058E-003
