s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.1001656E+001, 8.0229682E+001,-1.5312374E+001,-5.6108187E+001,-6.9567488E+000,-3.9107671E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9997984E+000, 1.8484615E+000, 1.5996709E-003, 1.5996709E-003
 3.2001911E+001, 7.8378734E+001,-1.5149272E+001,-5.4782265E+001,-7.7378517E+000,-3.8893340E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9385871E-001, 7.0545600E-001, 1.5996709E-003, 1.5996709E-003
 3.3000053E+001, 8.1711107E+001,-1.5733550E+001,-5.7324993E+001,-7.2436181E+000,-3.9363814E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5459018E+000, 1.4050089E+000, 1.5996709E-003, 1.5996709E-003
 3.4000854E+001, 7.9707032E+001,-1.5265816E+001,-5.6962080E+001,-7.1803894E+000,-3.8598845E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0103762E-001, 2.9488696E-001, 1.5996709E-003, 1.5996709E-003
 3.5000851E+001, 7.5588422E+001,-1.4695870E+001,-5.7717346E+001,-7.9425553E+000,-3.8211551E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7164850E+000,-4.7711712E+000, 1.5996709E-003, 1.5996709E-003
 3.6001797E+001, 7.9825396E+001,-1.5524038E+001,-6.2212086E+001,-8.0219993E+000,-3.7693031E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8219389E+000,-5.9364958E+000, 1.5996709E-003, 1.5996709E-003
 3.7000259E+001, 8.1699931E+001,-1.5703615E+001,-5.9245377E+001,-8.8716802E+000,-3.8972522E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9652498E+000,-2.1246382E+000, 1.5996709E-003, 1.5996709E-003
 3.8000366E+001, 8.1449583E+001,-1.5568348E+001,-5.8354170E+001,-8.1835499E+000,-3.9054736E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6473645E-001,-6.6039140E-001, 1.5996709E-003, 1.5996709E-003
 3.9000370E+001, 7.3969459E+001,-1.4056403E+001,-5.6622328E+001,-7.2025895E+000,-3.6971222E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7841671E+000,-3.9155593E+000, 1.5996709E-003, 1.5996709E-003
 4.0001301E+001, 8.1369871E+001,-1.5822462E+001,-5.0870656E+001,-8.0666139E+000,-3.7160246E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5653535E+000, 6.6064234E+000, 1.5996709E-003, 1.5996709E-003
 4.1000839E+001, 8.1473746E+001,-1.5489434E+001,-5.4778462E+001,-7.2596222E+000,-3.7496474E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1960959E+000, 3.9424781E+000, 1.5996709E-003, 1.5996709E-003
 4.2000008E+001, 8.0008901E+001,-1.5431954E+001,-5.5853124E+001,-7.8036015E+000,-3.8657139E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9017949E-001, 9.1635568E-001, 1.5996709E-003, 1.5996709E-003
 4.3000565E+001, 8.1395589E+001,-1.5644364E+001,-6.0905870E+001,-7.5075265E+000,-3.7809477E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6226622E+000,-2.6659528E+000, 1.5996709E-003, 1.5996709E-003
 4.4000702E+001, 7.5954316E+001,-1.4551341E+001,-6.0708521E+001,-7.6762445E+000,-3.7490936E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8659763E+000,-6.9855395E+000, 1.5996709E-003, 1.5996709E-003
 4.5000458E+001, 8.3876034E+001,-1.6030179E+001,-5.4934654E+001,-7.2867444E+000,-3.7490033E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7701502E+000, 5.6207072E+000, 1.5996709E-003, 1.5996709E-003
 4.6000336E+001, 7.6793066E+001,-1.4596687E+001,-5.6398901E+001,-7.4966882E+000,-3.7048926E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6003216E+000,-1.7029156E+000, 1.5996709E-003, 1.5996709E-003
 4.7001526E+001, 8.3570667E+001,-1.5854555E+001,-5.5962741E+001,-6.4305188E+000,-3.8505557E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4530033E+000, 5.3190026E+000, 1.5996709E-003, 1.5996709E-003
 4.8000160E+001, 8.0349623E+001,-1.5340354E+001,-5.3270237E+001,-6.9538235E+000,-3.7594700E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8437157E+000, 4.7814483E+000, 1.5996709E-003, 1.5996709E-003
