s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 1.0200065E+002, 6.6383331E+002, 7.6803628E+002, 7.8835112E+002, 7.8027073E+002, 6.9591400E+002, 6.2939254E+002, 5.5008868E+002, 4.8791825E+002, 3.6415504E+002, 2.9789871E+002, 2.6226269E+002, 2.2369763E+002, 6.5325247E+002, 6.9358815E+002, 6.7976313E+002, 6.3898716E+002, 5.3479610E+002, 4.7613023E+002, 4.1383720E+002, 3.6904379E+002, 2.9138393E+002, 2.5848006E+002, 2.3419792E+002, 2.1197081E+002,-5.6843419E-017, 1.8245543E+000
 1.0300176E+002, 7.9489139E+002, 9.0088621E+002, 8.5856294E+002, 7.6130581E+002, 5.9679811E+002, 5.3106107E+002, 4.7527996E+002, 4.2378606E+002, 3.3435410E+002, 3.0196831E+002, 2.6949879E+002, 2.4457069E+002, 6.9154674E+002, 7.4033049E+002, 7.2245165E+002, 6.7667233E+002, 5.6521252E+002, 5.0623353E+002, 4.4647847E+002, 3.9870682E+002, 3.1153379E+002, 2.7333568E+002, 2.4609199E+002, 2.2145057E+002,-5.6843419E-017, 1.7680586E+000
 1.0400374E+002, 8.2812081E+002, 8.7936641E+002, 8.4403697E+002, 7.6463600E+002, 6.1370019E+002, 5.4369928E+002, 4.8444865E+002, 4.2782528E+002, 3.4923606E+002, 3.1700465E+002, 2.8818412E+002, 2.6434991E+002, 7.0994294E+002, 7.6888440E+002, 7.5522807E+002, 7.0538486E+002, 5.9226222E+002, 5.3168908E+002, 4.7369535E+002, 4.2152511E+002, 3.3523662E+002, 2.9879862E+002, 2.6939316E+002, 2.4358725E+002,-5.6843419E-017, 1.8249933E+000
 1.0500299E+002, 7.7476083E+002, 8.1974371E+002, 7.7457092E+002, 7.1428967E+002, 6.0388721E+002, 5.4540524E+002, 4.8696290E+002, 4.3955090E+002, 3.5248594E+002, 3.1204998E+002, 2.8397252E+002, 2.5915285E+002, 7.0879897E+002, 7.5496224E+002, 7.4236588E+002, 7.0937903E+002, 6.2170571E+002, 5.6892042E+002, 5.1089541E+002, 4.5694113E+002, 3.6336857E+002, 3.2339461E+002, 2.9265867E+002, 2.6384616E+002,-5.6843419E-017, 1.8644947E+000
 1.0600755E+002, 8.3928096E+002, 8.7029250E+002, 7.7046345E+002, 6.6446562E+002, 4.9619879E+002, 4.4860976E+002, 4.0885110E+002, 3.7269407E+002, 3.2214003E+002, 2.9679923E+002, 2.6798438E+002, 2.3693233E+002, 7.2037251E+002, 7.6931291E+002, 7.5201661E+002, 7.1102832E+002, 6.0645404E+002, 5.4675094E+002, 4.8745104E+002, 4.3448603E+002, 3.4624855E+002, 3.0799214E+002, 2.7673237E+002, 2.4956389E+002,-5.6843419E-017, 1.8743417E+000
 1.0700476E+002, 7.1117156E+002, 7.8547605E+002, 7.6968240E+002, 7.2599291E+002, 5.9825117E+002, 5.2335870E+002, 4.5232409E+002, 3.8899638E+002, 2.9590743E+002, 2.6294293E+002, 2.3595956E+002, 2.1990633E+002, 7.0168973E+002, 7.6320845E+002, 7.4155957E+002, 6.9554352E+002, 5.7676095E+002, 5.1485605E+002, 4.5634152E+002, 4.0544470E+002, 3.2852644E+002, 2.9613150E+002, 2.6797727E+002, 2.4251607E+002,-5.6843419E-017, 1.6781089E+000
 1.0800332E+002, 6.8958911E+002, 6.1802824E+002, 5.6249122E+002, 5.1701582E+002, 4.4719139E+002, 4.2263808E+002, 4.0268992E+002, 3.8103943E+002, 3.1841268E+002, 2.8166939E+002, 2.4816673E+002, 2.1724697E+002, 6.8354706E+002, 7.0256654E+002, 6.7136658E+002, 6.2796308E+002, 5.3329038E+002, 4.8421389E+002, 4.3635011E+002, 3.9332243E+002, 3.2237868E+002, 2.9099961E+002, 2.6283745E+002, 2.3834715E+002,-5.6843419E-017, 1.9937926E+000
 1.0900698E+002, 6.6387912E+002, 7.6381994E+002, 7.9213944E+002, 7.8055173E+002, 6.7891841E+002, 6.1124677E+002, 5.2821076E+002, 4.4611289E+002, 3.4213520E+002, 3.1952124E+002, 2.9123374E+002, 2.7189661E+002, 6.6278602E+002, 6.8396948E+002, 6.6110412E+002, 6.1823276E+002, 5.1761959E+002, 4.7191478E+002, 4.2796394E+002, 3.8764675E+002, 3.1944449E+002, 2.8957023E+002, 2.6073385E+002, 2.3620292E+002,-5.6843419E-017, 1.7197800E+000
 1.1000539E+002, 7.3128472E+002, 8.2982102E+002, 8.1318897E+002, 7.6542394E+002, 6.2684890E+002, 5.6171926E+002, 4.9440695E+002, 4.3117429E+002, 3.3658760E+002, 3.0540951E+002, 2.7504353E+002, 2.5377279E+002, 6.5325955E+002, 7.1975610E+002, 7.2704399E+002, 7.1247461E+002, 6.4121459E+002, 5.9768295E+002, 5.3981185E+002, 4.7709696E+002, 3.7376933E+002, 3.3618891E+002, 2.9841807E+002, 2.6943365E+002,-5.6843419E-017, 1.8663597E+000
 1.1100565E+002, 7.4073153E+002, 8.0078880E+002, 7.6046409E+002, 6.5957327E+002, 4.6043037E+002, 3.8707034E+002, 3.3326949E+002, 2.8731323E+002, 2.1754874E+002, 1.9581577E+002, 1.7930414E+002, 1.6930989E+002, 6.6402848E+002, 7.3894786E+002, 7.3285156E+002, 6.9391298E+002, 5.8969739E+002, 5.3571213E+002, 4.7635434E+002, 4.2044530E+002, 3.3237924E+002, 3.0150521E+002, 2.7182028E+002, 2.4889520E+002,-5.6843419E-017, 1.8333115E+000
 1.1200494E+002, 7.2550504E+002, 7.5625825E+002, 6.7955573E+002, 6.0455820E+002, 4.6820523E+002, 4.1441734E+002, 3.5851755E+002, 3.1654623E+002, 2.5678611E+002, 2.3344270E+002, 2.1861977E+002, 2.0582017E+002, 6.7056811E+002, 7.1367856E+002, 6.9429720E+002, 6.4987692E+002, 5.3086564E+002, 4.7625701E+002, 4.2391992E+002, 3.7702463E+002, 3.0339211E+002, 2.7541932E+002, 2.4950053E+002, 2.2932798E+002,-5.6843419E-017, 1.7669582E+000
 1.1300128E+002, 7.6946303E+002, 8.0157919E+002, 7.6802855E+002, 7.1054603E+002, 5.7302747E+002, 5.1348999E+002, 4.6584093E+002, 4.1669730E+002, 3.1527956E+002, 2.6591168E+002, 2.2469936E+002, 2.0137903E+002, 6.8220569E+002, 7.2056709E+002, 6.9767152E+002, 6.5149203E+002, 5.3755981E+002, 4.8509416E+002, 4.3311842E+002, 3.8401014E+002, 3.0220951E+002, 2.6921909E+002, 2.3978642E+002, 2.1950265E+002,-5.6843419E-017, 2.0021487E+000
 1.1400938E+002, 7.7585344E+002, 7.5270906E+002, 6.3380550E+002, 5.3499698E+002, 4.4154013E+002, 4.1678817E+002, 3.9734242E+002, 3.8168663E+002, 3.3396994E+002, 3.0282009E+002, 2.6182349E+002, 2.2800137E+002, 6.7349617E+002, 7.0987280E+002, 6.8686768E+002, 6.4491772E+002, 5.5273416E+002, 5.0908833E+002, 4.6561519E+002, 4.2094603E+002, 3.2696626E+002, 2.8644102E+002, 2.5091434E+002, 2.2505820E+002,-5.6843419E-017, 1.7710082E+000
 1.1500886E+002, 7.5947828E+002, 9.2538845E+002, 9.6172697E+002, 9.1557081E+002, 7.3505214E+002, 6.3960179E+002, 5.6412081E+002, 5.0302021E+002, 4.1172798E+002, 3.7376254E+002, 3.3859809E+002, 3.0334221E+002, 7.0527183E+002, 7.6229846E+002, 7.4914554E+002, 7.0185730E+002, 5.8305736E+002, 5.2700788E+002, 4.7602264E+002, 4.2825743E+002, 3.3978569E+002, 3.0148059E+002, 2.6685787E+002, 2.3880013E+002,-5.6843419E-017, 1.7646726E+000
 1.1600731E+002, 7.5569901E+002, 7.6403402E+002, 7.3487473E+002, 7.0314364E+002, 6.0773739E+002, 5.4088235E+002, 4.6334127E+002, 3.9595203E+002, 2.9697830E+002, 2.6388722E+002, 2.4011403E+002, 2.2241813E+002, 6.9872547E+002, 7.6815323E+002, 7.7135759E+002, 7.3949116E+002, 6.2408366E+002, 5.5535491E+002, 4.9106232E+002, 4.3549986E+002, 3.4217751E+002, 3.0483534E+002, 2.7291592E+002, 2.4706309E+002,-5.6843419E-017, 1.9415270E+000
 1.1700775E+002, 7.1350464E+002, 7.4814880E+002, 7.4017719E+002, 6.7526548E+002, 5.3527833E+002, 4.7773036E+002, 4.3049499E+002, 3.8699250E+002, 3.0781435E+002, 2.7750219E+002, 2.4781085E+002, 2.2184213E+002, 6.8316409E+002, 7.1565177E+002, 7.0851409E+002, 6.7244463E+002, 5.6453444E+002, 5.0592573E+002, 4.4987295E+002, 4.0103270E+002, 3.1688363E+002, 2.8414740E+002, 2.5545267E+002, 2.3267137E+002,-5.6843419E-017, 1.7451666E+000
 1.1800356E+002, 8.0979726E+002, 8.7428135E+002, 8.5352623E+002, 7.7639570E+002, 5.9282862E+002, 5.0831358E+002, 4.2505136E+002, 3.6052277E+002, 2.7598990E+002, 2.6022471E+002, 2.5155303E+002, 2.4457708E+002, 6.7163209E+002, 7.3331600E+002, 7.5138488E+002, 7.2365389E+002, 6.0893366E+002, 5.4944563E+002, 4.8971465E+002, 4.3813548E+002, 3.5252600E+002, 3.2061569E+002, 2.9166643E+002, 2.6634418E+002,-5.6843419E-017, 1.6974887E+000
 1.1900129E+002, 7.8194401E+002, 7.7940559E+002, 7.4793301E+002, 7.2945248E+002, 6.3920277E+002, 5.8992053E+002, 5.3872603E+002, 4.8483701E+002, 3.7873856E+002, 3.2727477E+002, 2.8152798E+002, 2.4678278E+002, 7.0940212E+002, 7.4355696E+002, 7.3681729E+002, 7.0584044E+002, 6.0834272E+002, 5.5331067E+002, 4.9511992E+002, 4.4107789E+002, 3.4700720E+002, 3.1108298E+002, 2.7985638E+002, 2.5402790E+002,-5.6843419E-017, 1.9406257E+000
 1.2000144E+002, 7.1075815E+002, 7.5488345E+002, 7.2429543E+002, 6.7278320E+002, 5.6698737E+002, 5.0108759E+002, 4.4071634E+002, 3.9224687E+002, 3.1926803E+002, 2.9437610E+002, 2.7270973E+002, 2.5490724E+002, 6.8298968E+002, 7.2627632E+002, 7.2442572E+002, 7.0059398E+002, 6.0442861E+002, 5.4710973E+002, 4.8861205E+002, 4.3572961E+002, 3.4595634E+002, 3.1217231E+002, 2.8206387E+002, 2.5797762E+002,-5.6843419E-017, 1.7949117E+000
 1.2100672E+002, 7.1984343E+002, 8.9984308E+002, 9.3601520E+002, 8.9966471E+002, 7.6263826E+002, 6.8278416E+002, 6.0101301E+002, 5.2120654E+002, 4.1727595E+002, 3.7778871E+002, 3.4186036E+002, 3.1113697E+002, 6.8947372E+002, 7.4652816E+002, 7.4614724E+002, 7.1379919E+002, 6.0397077E+002, 5.4190418E+002, 4.8118212E+002, 4.2651783E+002, 3.3983215E+002, 3.0728150E+002, 2.7927747E+002, 2.5653413E+002,-5.6843419E-017, 1.8734918E+000
 1.2200229E+002, 8.5931653E+002, 9.2554998E+002, 8.8163730E+002, 7.8724969E+002, 5.6779281E+002, 4.9458159E+002, 4.3969894E+002, 3.9075306E+002, 3.1741134E+002, 2.9153182E+002, 2.7449430E+002, 2.6045841E+002, 7.1206217E+002, 7.8161753E+002, 7.8355288E+002, 7.5154156E+002, 6.4281152E+002, 5.7958159E+002, 5.1744383E+002, 4.5997905E+002, 3.7166998E+002, 3.3782469E+002, 3.0816526E+002, 2.8404454E+002,-5.6843419E-017, 1.7863419E+000
 1.2300266E+002, 7.0694321E+002, 8.9394080E+002, 9.2179822E+002, 8.6525095E+002, 6.2253731E+002, 5.0077426E+002, 4.1118064E+002, 3.5344814E+002, 2.7104429E+002, 2.4198666E+002, 2.1383195E+002, 1.9326919E+002, 6.9942610E+002, 8.0106865E+002, 8.0118044E+002, 7.5228131E+002, 5.9568662E+002, 5.2364744E+002, 4.6127120E+002, 4.0856839E+002, 3.3105646E+002, 3.0211372E+002, 2.7745447E+002, 2.5744400E+002,-5.6843419E-017, 1.7592825E+000
 1.2400504E+002, 7.6955571E+002, 7.2471605E+002, 6.5120463E+002, 5.8072637E+002, 4.7234893E+002, 4.3872913E+002, 4.0514303E+002, 3.7014204E+002, 3.1860584E+002, 3.0205368E+002, 2.8276783E+002, 2.6181240E+002, 6.9068073E+002, 7.5982998E+002, 7.6139789E+002, 7.2585105E+002, 5.9479022E+002, 5.2696116E+002, 4.6872923E+002, 4.1972135E+002, 3.4345274E+002, 3.1363558E+002, 2.8601115E+002, 2.6292020E+002,-5.6843419E-017, 1.7835605E+000
 1.2500402E+002, 7.6313657E+002, 8.4453721E+002, 8.0042436E+002, 7.1745111E+002, 5.4162003E+002, 4.5080839E+002, 3.8000245E+002, 3.2450639E+002, 2.6661568E+002, 2.4473770E+002, 2.3255524E+002, 2.2420265E+002, 7.1179069E+002, 7.5751908E+002, 7.3784095E+002, 6.8886503E+002, 5.6334454E+002, 4.9902475E+002, 4.4345355E+002, 3.9690088E+002, 3.2794615E+002, 3.0255034E+002, 2.7878394E+002, 2.5896005E+002,-5.6843419E-017, 1.7459021E+000
 1.2600380E+002, 7.8097798E+002, 9.2713234E+002, 9.2464425E+002, 8.5413868E+002, 6.7996609E+002, 5.9849196E+002, 5.2704169E+002, 4.6919612E+002, 3.6720653E+002, 3.2474253E+002, 2.8437407E+002, 2.5000695E+002, 6.9980056E+002, 7.7158582E+002, 7.6070512E+002, 7.1542332E+002, 5.8294849E+002, 5.1133711E+002, 4.4826530E+002, 3.9663797E+002, 3.1719837E+002, 2.8812088E+002, 2.6402216E+002, 2.4486078E+002,-5.6843419E-017, 1.7715809E+000
 1.2700795E+002, 7.7423787E+002, 8.5486331E+002, 8.1649057E+002, 7.3795010E+002, 5.8666324E+002, 5.3089501E+002, 4.6774821E+002, 4.1446797E+002, 3.2573802E+002, 2.8950104E+002, 2.6016079E+002, 2.3848291E+002, 6.9489593E+002, 7.8745593E+002, 7.8653845E+002, 7.4490810E+002, 6.1894166E+002, 5.4959238E+002, 4.8295779E+002, 4.2623645E+002, 3.3450811E+002, 2.9808286E+002, 2.6718475E+002, 2.4350534E+002,-5.6843419E-017, 1.7750620E+000
 1.2800911E+002, 6.4840947E+002, 9.0164931E+002, 9.8540678E+002, 9.6986856E+002, 8.0147036E+002, 6.8892072E+002, 5.7846411E+002, 4.7885810E+002, 3.2073206E+002, 2.7159635E+002, 2.4136553E+002, 2.1657607E+002, 6.8208837E+002, 7.8955663E+002, 7.9824118E+002, 7.5994964E+002, 6.2751881E+002, 5.5608737E+002, 4.8516618E+002, 4.2445441E+002, 3.2748110E+002, 2.9163884E+002, 2.6296915E+002, 2.3963911E+002,-5.6843419E-017, 1.7245857E+000
 1.2900863E+002, 6.8159804E+002, 7.3804940E+002, 7.8820318E+002, 8.0820870E+002, 7.7069040E+002, 7.0441069E+002, 6.2407047E+002, 5.3903072E+002, 3.9688919E+002, 3.4533814E+002, 2.8918517E+002, 2.4918576E+002, 6.3825386E+002, 7.4794932E+002, 7.9101393E+002, 7.8968763E+002, 7.0312020E+002, 6.3359418E+002, 5.6016849E+002, 4.8920188E+002, 3.6667415E+002, 3.1963699E+002, 2.7955150E+002, 2.4949977E+002,-5.6843419E-017, 1.7849586E+000
 1.3000400E+002, 7.9802514E+002, 9.1342904E+002, 9.1877407E+002, 8.8617438E+002, 7.7449370E+002, 7.0299347E+002, 6.2899156E+002, 5.5624343E+002, 4.4084655E+002, 3.9329176E+002, 3.4558270E+002, 3.0906001E+002, 6.8063401E+002, 7.5516877E+002, 7.6790470E+002, 7.5115577E+002, 6.7249015E+002, 6.1804808E+002, 5.5846587E+002, 4.9460126E+002, 3.7754031E+002, 3.2913407E+002, 2.8536993E+002, 2.5340196E+002,-5.6843419E-017, 1.8838923E+000
 1.3100123E+002, 7.9324682E+002, 7.7306885E+002, 6.9529596E+002, 6.2767101E+002, 5.3504839E+002, 4.9439211E+002, 4.5062379E+002, 3.9953777E+002, 3.0323381E+002, 2.7120316E+002, 2.5055592E+002, 2.3653780E+002, 7.0344987E+002, 7.5205019E+002, 7.5174598E+002, 7.3335458E+002, 6.6830304E+002, 6.1770144E+002, 5.5820830E+002, 4.9439664E+002, 3.8366850E+002, 3.4084302E+002, 3.0145120E+002, 2.7195868E+002,-5.6843419E-017, 1.9366092E+000
 1.3200329E+002, 8.5044350E+002, 9.9369334E+002, 9.7919257E+002, 8.6765004E+002, 6.0162804E+002, 5.0601416E+002, 4.2946094E+002, 3.6850861E+002, 2.9595337E+002, 2.8264637E+002, 2.6661760E+002, 2.5596823E+002, 7.1668407E+002, 7.8924540E+002, 7.8334149E+002, 7.4347447E+002, 6.2861695E+002, 5.6921553E+002, 5.1151212E+002, 4.5575381E+002, 3.6257262E+002, 3.2708497E+002, 2.9395511E+002, 2.6831012E+002,-5.6843419E-017, 1.7760512E+000
 1.3300851E+002, 8.3042090E+002, 8.1930071E+002, 7.3863425E+002, 6.5905254E+002, 5.0144680E+002, 4.3673128E+002, 3.8420179E+002, 3.4971058E+002, 2.9521810E+002, 2.6191961E+002, 2.3464280E+002, 2.1202239E+002, 7.4238740E+002, 7.9368040E+002, 7.7280069E+002, 7.1974729E+002, 5.8887063E+002, 5.2933902E+002, 4.7421115E+002, 4.2494592E+002, 3.4189272E+002, 3.0939091E+002, 2.7962707E+002, 2.5665061E+002,-5.6843419E-017, 1.6400160E+000
 1.3401000E+002, 7.9930177E+002, 8.2606844E+002, 7.1794482E+002, 5.9487791E+002, 4.1089531E+002, 3.7193002E+002, 3.4224711E+002, 3.1332133E+002, 2.7083259E+002, 2.5372370E+002, 2.3563945E+002, 2.2416268E+002, 7.3459154E+002, 7.6138952E+002, 7.2396869E+002, 6.6763509E+002, 5.4762850E+002, 4.9874923E+002, 4.5247730E+002, 4.1050379E+002, 3.3666738E+002, 3.0572598E+002, 2.7647088E+002, 2.5447158E+002,-5.6843419E-017, 1.8780927E+000
 1.3500420E+002, 7.2992636E+002, 9.2236638E+002, 9.2067221E+002, 8.3041878E+002, 6.2911121E+002, 5.4176230E+002, 4.6881714E+002, 4.1976668E+002, 3.3364142E+002, 2.8638734E+002, 2.5381855E+002, 2.2473921E+002, 7.1420499E+002, 7.8539386E+002, 7.5156250E+002, 6.7612799E+002, 5.2515330E+002, 4.7092261E+002, 4.2567527E+002, 3.8732531E+002, 3.1721016E+002, 2.8590657E+002, 2.5870670E+002, 2.3698865E+002,-5.6843419E-017, 1.6941301E+000
 1.3600889E+002, 7.7944512E+002, 7.5595695E+002, 7.1751927E+002, 6.9997168E+002, 6.1762841E+002, 5.5839342E+002, 5.0059027E+002, 4.4694388E+002, 3.4628008E+002, 3.1409820E+002, 2.8930066E+002, 2.6588026E+002, 6.9911604E+002, 7.6676382E+002, 7.5967091E+002, 7.1858024E+002, 5.9692131E+002, 5.3640493E+002, 4.7961295E+002, 4.3156560E+002, 3.4634547E+002, 3.0939493E+002, 2.7865420E+002, 2.5304059E+002,-5.6843419E-017, 1.8442327E+000
 1.3700403E+002, 6.7357123E+002, 8.2520136E+002, 8.5998421E+002, 8.4248167E+002, 7.6344102E+002, 6.7373762E+002, 5.7126196E+002, 4.7458565E+002, 3.6500315E+002, 3.2185234E+002, 2.7223007E+002, 2.3621398E+002, 6.7809317E+002, 7.3829478E+002, 7.3303338E+002, 7.0159009E+002, 6.0222459E+002, 5.3885122E+002, 4.7804625E+002, 4.2496724E+002, 3.3849084E+002, 3.0203115E+002, 2.7121903E+002, 2.4650501E+002,-5.6843419E-017, 1.7488507E+000
 1.3800155E+002, 8.3103491E+002, 7.8283675E+002, 6.8487637E+002, 6.0996026E+002, 5.2292651E+002, 4.7961246E+002, 4.3616043E+002, 3.9460446E+002, 3.0747752E+002, 2.6476713E+002, 2.3311254E+002, 2.1006601E+002, 7.0366894E+002, 7.4524436E+002, 7.3374164E+002, 7.0639012E+002, 6.2779047E+002, 5.6814080E+002, 5.0339051E+002, 4.4185046E+002, 3.4490958E+002, 3.0548552E+002, 2.7080492E+002, 2.4555645E+002,-5.6843419E-017, 1.8577135E+000
 1.3900796E+002, 7.5876591E+002, 9.0685426E+002, 9.5289747E+002, 9.0265478E+002, 7.0395246E+002, 6.1120438E+002, 5.3761676E+002, 4.7786123E+002, 3.7485093E+002, 3.3457213E+002, 2.9946600E+002, 2.7162891E+002, 6.9471921E+002, 7.5023813E+002, 7.4362714E+002, 7.0734652E+002, 6.0637434E+002, 5.4668168E+002, 4.8765487E+002, 4.3255684E+002, 3.4308822E+002, 3.0517078E+002, 2.7230213E+002, 2.4586526E+002,-5.6843419E-017, 1.6240845E+000
 1.4000715E+002, 7.4388452E+002, 8.3342280E+002, 8.1078253E+002, 7.5405308E+002, 6.3484399E+002, 5.8112090E+002, 5.3431229E+002, 5.0086108E+002, 4.3345424E+002, 3.9544783E+002, 3.5182472E+002, 3.1746484E+002, 7.0252581E+002, 7.7284041E+002, 7.7902357E+002, 7.5060971E+002, 6.5328598E+002, 5.9561532E+002, 5.3857018E+002, 4.8562052E+002, 3.9122147E+002, 3.4885365E+002, 3.0859064E+002, 2.7750550E+002,-5.6843419E-017, 1.7500507E+000
 1.4100947E+002, 7.3407719E+002, 7.8580661E+002, 7.9904063E+002, 7.6663551E+002, 6.3006690E+002, 5.4959370E+002, 4.6953035E+002, 3.9851706E+002, 3.0234347E+002, 2.6947139E+002, 2.4872558E+002, 2.2901277E+002, 6.9890786E+002, 7.5771131E+002, 7.6286583E+002, 7.3275398E+002, 6.2547825E+002, 5.6436288E+002, 5.0679306E+002, 4.5610107E+002, 3.7051640E+002, 3.3374770E+002, 2.9949033E+002, 2.7153713E+002,-5.6843419E-017, 1.7804756E+000
 1.4200061E+002, 7.1598561E+002, 8.3906086E+002, 8.2747991E+002, 7.8922999E+002, 6.5366662E+002, 5.8178920E+002, 5.1254212E+002, 4.4427503E+002, 3.2061279E+002, 2.8030600E+002, 2.5197075E+002, 2.2369697E+002, 6.7661366E+002, 7.3972072E+002, 7.5158910E+002, 7.2689736E+002, 6.1568150E+002, 5.5276988E+002, 4.9133372E+002, 4.3684086E+002, 3.4928441E+002, 3.1272998E+002, 2.8118918E+002, 2.5373656E+002,-5.6843419E-017, 1.8610709E+000
 1.4300858E+002, 7.9718714E+002, 7.9685935E+002, 7.2174934E+002, 6.1411878E+002, 4.0965430E+002, 3.3978507E+002, 2.9829848E+002, 2.6457396E+002, 2.1295641E+002, 1.9147797E+002, 1.7270844E+002, 1.6028341E+002, 6.9565779E+002, 7.6217378E+002, 7.4889529E+002, 7.0877133E+002, 5.8596989E+002, 5.1981885E+002, 4.6163637E+002, 4.0858550E+002, 3.2101177E+002, 2.8717162E+002, 2.6114580E+002, 2.3856572E+002,-5.6843419E-017, 1.7628983E+000
 1.4400101E+002, 6.7540129E+002, 7.8034870E+002, 7.5642745E+002, 6.8092745E+002, 5.5036007E+002, 4.9070433E+002, 4.3301832E+002, 3.8786532E+002, 3.1674068E+002, 2.8855814E+002, 2.5906917E+002, 2.3231016E+002, 6.7881025E+002, 7.2555448E+002, 7.1081187E+002, 6.6763583E+002, 5.4024101E+002, 4.7657753E+002, 4.2134673E+002, 3.7359622E+002, 2.9741672E+002, 2.6831648E+002, 2.4376496E+002, 2.2242797E+002,-5.6843419E-017, 1.8183416E+000
 1.4500513E+002, 8.2342739E+002, 9.0729519E+002, 9.1514677E+002, 8.6951411E+002, 6.4769698E+002, 5.2623435E+002, 4.4005860E+002, 3.9106550E+002, 3.0862922E+002, 2.7483911E+002, 2.5068130E+002, 2.2044569E+002, 6.8300767E+002, 7.5094545E+002, 7.4831210E+002, 7.0985007E+002, 5.7562116E+002, 4.9881419E+002, 4.3437675E+002, 3.8568439E+002, 3.0840281E+002, 2.7824254E+002, 2.5322896E+002, 2.2972896E+002,-5.6843419E-017, 1.8953566E+000
 1.4600246E+002, 7.6124814E+002, 8.3612123E+002, 8.3073854E+002, 7.9046840E+002, 6.6281077E+002, 5.8535700E+002, 5.1325612E+002, 4.5047662E+002, 3.4737376E+002, 3.1490514E+002, 2.8750889E+002, 2.6951031E+002, 6.9995677E+002, 7.7477664E+002, 7.9079958E+002, 7.6657948E+002, 6.4963358E+002, 5.7417889E+002, 5.0335755E+002, 4.4689365E+002, 3.5174169E+002, 3.1502912E+002, 2.8432482E+002, 2.5425662E+002,-5.6843419E-017, 1.8020504E+000
 1.4700147E+002, 6.8544829E+002, 8.2202934E+002, 7.9732672E+002, 7.0253297E+002, 5.6786023E+002, 5.1070067E+002, 4.5592258E+002, 3.9415848E+002, 3.0593201E+002, 2.7581217E+002, 2.4336153E+002, 2.1725176E+002, 6.7476272E+002, 7.6827385E+002, 7.8384585E+002, 7.5874700E+002, 6.6237267E+002, 5.9371061E+002, 5.2499540E+002, 4.6000394E+002, 3.5205495E+002, 3.1217441E+002, 2.7659800E+002, 2.4747567E+002,-5.6843419E-017, 1.7992621E+000
 1.4800803E+002, 7.6252417E+002, 8.4482950E+002, 7.9458415E+002, 7.2824575E+002, 5.2151896E+002, 4.2923104E+002, 3.5820545E+002, 3.0432222E+002, 2.2428257E+002, 1.9485667E+002, 1.7230338E+002, 1.5881949E+002, 6.7359653E+002, 7.5284826E+002, 7.4631449E+002, 7.0369652E+002, 5.8309204E+002, 5.1422516E+002, 4.5605634E+002, 4.0206384E+002, 3.1131538E+002, 2.7727300E+002, 2.4769765E+002, 2.2342020E+002,-5.6843419E-017, 1.8847088E+000
 1.4900771E+002, 6.8854824E+002, 8.0292400E+002, 8.6216555E+002, 8.6957594E+002, 7.5447031E+002, 6.5915823E+002, 5.7552392E+002, 5.1179091E+002, 4.1280473E+002, 3.7020867E+002, 3.3585940E+002, 2.9781184E+002, 6.7641291E+002, 7.5817506E+002, 7.5809529E+002, 7.2388121E+002, 5.9506744E+002, 5.2406648E+002, 4.6514757E+002, 4.1379263E+002, 3.2672949E+002, 2.9151555E+002, 2.6117914E+002, 2.3384487E+002,-5.6843419E-017, 1.8985333E+000
 1.5000578E+002, 8.5635026E+002, 8.1963461E+002, 7.0943784E+002, 6.0124956E+002, 4.5631314E+002, 4.0446369E+002, 3.5662749E+002, 3.1327739E+002, 2.5947912E+002, 2.4039374E+002, 2.2413375E+002, 2.1122252E+002, 6.9181822E+002, 7.4397237E+002, 7.3656347E+002, 7.0206712E+002, 5.9421047E+002, 5.3010643E+002, 4.7232221E+002, 4.2072694E+002, 3.3403606E+002, 2.9938304E+002, 2.7107353E+002, 2.4444591E+002,-5.6843419E-017, 1.8704782E+000
 1.5100982E+002, 8.4117179E+002, 7.7621615E+002, 6.6774510E+002, 5.8020543E+002, 4.7607331E+002, 4.0765394E+002, 3.5018732E+002, 3.1203865E+002, 2.5851134E+002, 2.4061397E+002, 2.2398561E+002, 2.0290267E+002, 7.1784353E+002, 7.2662179E+002, 6.8734498E+002, 6.3884098E+002, 5.2939790E+002, 4.6938552E+002, 4.1679565E+002, 3.7298854E+002, 3.0238806E+002, 2.7477767E+002, 2.5118170E+002, 2.2754075E+002,-5.6843419E-017, 1.6413000E+000
 1.5200600E+002, 7.4483619E+002, 8.1008162E+002, 8.0465061E+002, 7.4891001E+002, 5.9371588E+002, 5.2963705E+002, 4.7886585E+002, 4.2297676E+002, 3.4396877E+002, 3.2144613E+002, 2.8079014E+002, 2.5791229E+002, 7.2388987E+002, 7.3783508E+002, 7.0075863E+002, 6.4786238E+002, 5.3849497E+002, 4.8073854E+002, 4.2801696E+002, 3.7942630E+002, 3.0536332E+002, 2.7789077E+002, 2.5185237E+002, 2.2846312E+002,-5.6843419E-017, 2.0215284E+000
