s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","HF1","GHF1"
 9.2001385E+001, 6.1352434E+002, 7.9528603E+002, 9.2403129E+002, 9.3312501E+002, 8.0112500E+002, 7.2637322E+002, 6.2225531E+002, 5.5595016E+002, 4.9401142E+002, 4.5091217E+002, 3.4676098E+002, 2.9986210E+002, 5.7504534E+002, 7.1099590E+002, 7.7805729E+002, 7.9624498E+002, 7.8263359E+002, 7.5948303E+002, 6.9112258E+002, 6.2393327E+002, 5.3092022E+002, 4.6127959E+002, 3.5492638E+002, 3.0930608E+002,-5.6843419E-017, 1.4393481E+000
 9.3003326E+001, 7.4227005E+002, 8.6636838E+002, 8.5182005E+002, 8.0248126E+002, 7.7164556E+002, 7.2342590E+002, 6.3212827E+002, 5.0786780E+002, 3.7546214E+002, 3.1196795E+002, 2.7264714E+002, 2.5260626E+002, 6.1658063E+002, 7.3710830E+002, 7.9633331E+002, 8.0030490E+002, 7.7023838E+002, 7.4405049E+002, 6.6179790E+002, 5.7264411E+002, 4.7286188E+002, 4.1092316E+002, 3.3075962E+002, 2.9540694E+002,-5.6843419E-017, 1.5716615E+000
 9.4001346E+001, 7.3261391E+002, 8.6028874E+002, 7.9697365E+002, 7.6017469E+002, 5.8732175E+002, 5.0737186E+002, 3.9768117E+002, 3.5599773E+002, 3.1291344E+002, 2.9101662E+002, 2.7822173E+002, 2.7708889E+002, 6.6128337E+002, 7.6535047E+002, 7.8563135E+002, 7.7435200E+002, 7.1167905E+002, 6.7846766E+002, 6.0575583E+002, 5.3069928E+002, 4.4303343E+002, 3.8726275E+002, 3.2343433E+002, 2.9495150E+002,-5.6843419E-017, 1.6156876E+000
 9.5000940E+001, 6.8332001E+002, 8.6784876E+002, 9.6701643E+002, 9.2544010E+002, 8.3792452E+002, 7.4464827E+002, 6.0304270E+002, 5.2208845E+002, 4.3578688E+002, 3.9412231E+002, 3.3632297E+002, 2.9821385E+002, 6.2652115E+002, 7.6034374E+002, 8.2328247E+002, 8.1301875E+002, 7.4178507E+002, 6.7515685E+002, 5.6220567E+002, 4.9495385E+002, 4.1798955E+002, 3.7137444E+002, 3.1748229E+002, 2.9221943E+002,-5.6843419E-017, 1.3814021E+000
 9.6001584E+001, 7.8660088E+002, 8.6304585E+002, 8.7492393E+002, 7.8191067E+002, 6.5920153E+002, 5.7521932E+002, 4.9947273E+002, 4.5122644E+002, 3.7031547E+002, 3.2973665E+002, 2.9536994E+002, 2.7446289E+002, 6.8026758E+002, 7.7755255E+002, 8.1934032E+002, 8.0019443E+002, 7.4416839E+002, 6.7832651E+002, 5.6699999E+002, 4.9533024E+002, 4.1439857E+002, 3.7068118E+002, 3.1892780E+002, 2.9208242E+002,-5.6843419E-017, 1.5362013E+000
 9.7002269E+001, 5.0198044E+002, 8.2139307E+002, 1.0840282E+003, 1.0926794E+003, 9.0139573E+002, 7.4476189E+002, 5.4603427E+002, 4.4415648E+002, 3.7123272E+002, 3.3450701E+002, 2.7318357E+002, 2.2410368E+002, 6.3030044E+002, 7.6208235E+002, 8.5210738E+002, 8.3868733E+002, 7.6215472E+002, 6.8404914E+002, 5.5851396E+002, 4.8434106E+002, 4.0692022E+002, 3.6359353E+002, 3.1280993E+002, 2.8181128E+002,-5.6843419E-017, 1.4195021E+000
 9.8002978E+001, 8.7060067E+002, 9.7270057E+002, 9.5390253E+002, 8.4049221E+002, 7.2601058E+002, 6.4989257E+002, 5.4150586E+002, 4.4514351E+002, 3.2080336E+002, 2.8785204E+002, 2.3953190E+002, 2.0774532E+002, 6.3630421E+002, 7.8197428E+002, 8.7684665E+002, 8.6771259E+002, 7.8419328E+002, 6.9236483E+002, 5.7151844E+002, 4.8464856E+002, 3.8928262E+002, 3.4990507E+002, 2.9813914E+002, 2.6179575E+002,-5.6843419E-017, 1.4883802E+000
 9.9001958E+001, 6.5780528E+002, 9.2088363E+002, 1.0681146E+003, 1.0582705E+003, 8.9308507E+002, 7.5987913E+002, 5.8848463E+002, 4.6237854E+002, 3.2977621E+002, 2.7606594E+002, 2.2562892E+002, 2.0432602E+002, 6.8008482E+002, 8.1823810E+002, 8.8246612E+002, 8.4192614E+002, 7.3712724E+002, 6.5300233E+002, 5.3806366E+002, 4.5135373E+002, 3.5818766E+002, 3.2143635E+002, 2.7457497E+002, 2.4275599E+002,-5.6843419E-017, 1.5394555E+000
 1.0000389E+002, 7.9789713E+002, 8.5742083E+002, 7.8400941E+002, 7.2838107E+002, 6.9137495E+002, 6.7063571E+002, 6.2381194E+002, 5.4328892E+002, 3.8094435E+002, 3.0966868E+002, 2.5534609E+002, 2.2596476E+002, 6.6514846E+002, 7.8054650E+002, 8.4695913E+002, 8.4818257E+002, 8.0271626E+002, 7.4410284E+002, 6.3845340E+002, 5.3617432E+002, 4.0172913E+002, 3.4524741E+002, 2.8301645E+002, 2.4488314E+002,-5.6843419E-017, 1.4026047E+000
 1.0100114E+002, 7.4258527E+002, 7.7007496E+002, 7.8399999E+002, 7.5193461E+002, 7.5315410E+002, 7.2591571E+002, 5.3089152E+002, 4.5655021E+002, 3.8985177E+002, 3.5387745E+002, 3.3174255E+002, 2.9536277E+002, 7.1580049E+002, 7.7941482E+002, 7.9710823E+002, 7.7479686E+002, 7.3881790E+002, 7.0555739E+002, 5.9809285E+002, 5.1730872E+002, 3.9137684E+002, 3.3429176E+002, 2.8196245E+002, 2.4494162E+002,-5.6843419E-017, 1.5647793E+000
 1.0200213E+002, 6.3546959E+002, 8.7914075E+002, 9.8271061E+002, 9.3839278E+002, 8.2248113E+002, 7.4597944E+002, 6.5100876E+002, 5.4900682E+002, 4.0893652E+002, 3.4066301E+002, 2.7640146E+002, 2.6066286E+002, 6.4402007E+002, 7.5284155E+002, 8.1135957E+002, 8.0396484E+002, 7.7744270E+002, 7.4328259E+002, 6.3919811E+002, 5.5587301E+002, 4.2502073E+002, 3.6394080E+002, 3.0885695E+002, 2.7459177E+002,-5.6843419E-017, 1.4295170E+000
 1.0300234E+002, 5.9242904E+002, 8.6168550E+002, 1.0396175E+003, 1.0712705E+003, 1.0065991E+003, 9.5621023E+002, 7.6477346E+002, 6.4697412E+002, 4.8784089E+002, 3.8555214E+002, 2.8782052E+002, 2.3440378E+002, 6.1983049E+002, 7.7306978E+002, 8.6035280E+002, 8.5004080E+002, 7.9785946E+002, 7.5638583E+002, 6.5076224E+002, 5.7075775E+002, 4.4647677E+002, 3.8001793E+002, 3.1130829E+002, 2.6973890E+002,-5.6843419E-017, 1.4865374E+000
 1.0400303E+002, 6.3168003E+002, 8.0063460E+002, 8.1724183E+002, 8.0306697E+002, 6.4859175E+002, 5.3676139E+002, 4.1447403E+002, 3.7362438E+002, 3.3571102E+002, 3.2028837E+002, 2.5220673E+002, 2.0881036E+002, 6.1015203E+002, 7.5410697E+002, 8.3592182E+002, 8.4936818E+002, 7.9283569E+002, 7.4335423E+002, 6.2001327E+002, 5.4176227E+002, 4.3035312E+002, 3.6436351E+002, 2.9105814E+002, 2.5106179E+002,-5.6843419E-017, 1.4709060E+000
 1.0500293E+002, 6.2425160E+002, 7.8315423E+002, 8.6336370E+002, 8.7808724E+002, 8.8937404E+002, 8.4621523E+002, 7.1812902E+002, 6.1523316E+002, 4.8858698E+002, 4.3469981E+002, 3.7948881E+002, 3.4687943E+002, 6.0923641E+002, 7.2763483E+002, 7.9870988E+002, 8.1746860E+002, 7.7017061E+002, 7.2027295E+002, 6.1631262E+002, 5.4395451E+002, 4.4010955E+002, 3.8280104E+002, 3.1368457E+002, 2.7433944E+002,-5.6843419E-017, 1.4475963E+000
 1.0600369E+002, 6.1542412E+002, 8.2357309E+002, 8.2021310E+002, 8.4932876E+002, 8.2645794E+002, 7.1420538E+002, 5.1104051E+002, 4.3358064E+002, 3.7392130E+002, 3.4088184E+002, 2.9211947E+002, 2.6389575E+002, 5.8162201E+002, 7.1754618E+002, 7.9518745E+002, 8.1539385E+002, 8.0481879E+002, 7.5903693E+002, 6.2567107E+002, 5.4421510E+002, 4.4425927E+002, 3.9336696E+002, 3.3244572E+002, 2.9634067E+002,-5.6843419E-017, 1.3852687E+000
 1.0700059E+002, 6.0249043E+002, 8.8396781E+002, 1.0168675E+003, 9.3698113E+002, 7.8667949E+002, 6.9718332E+002, 5.1047968E+002, 4.0449117E+002, 3.1397270E+002, 2.6650315E+002, 2.3666259E+002, 2.2664236E+002, 5.9000898E+002, 7.6289679E+002, 8.0500325E+002, 8.0251708E+002, 7.8120384E+002, 7.2202565E+002, 5.7527159E+002, 4.9569079E+002, 4.0979228E+002, 3.6464658E+002, 3.0979720E+002, 2.7571994E+002,-5.6843419E-017, 1.5443452E+000
 1.0800258E+002, 7.9142408E+002, 1.0297697E+003, 1.0646510E+003, 1.0207956E+003, 9.1423501E+002, 7.9456859E+002, 6.6256083E+002, 6.0218138E+002, 5.2734984E+002, 4.6708169E+002, 3.6738112E+002, 3.3088161E+002, 6.2279098E+002, 8.0123170E+002, 8.7481680E+002, 8.6299534E+002, 8.0312773E+002, 7.3360611E+002, 6.0655573E+002, 5.3451174E+002, 4.4253002E+002, 3.8440212E+002, 3.1185964E+002, 2.7747558E+002,-5.6843419E-017, 1.4712786E+000
 1.0900191E+002, 5.8890130E+002, 8.7018981E+002, 9.7970740E+002, 9.8043953E+002, 8.8118631E+002, 8.1567365E+002, 7.3066789E+002, 6.3975236E+002, 4.7920717E+002, 3.8430368E+002, 2.8621155E+002, 2.4061316E+002, 6.3014733E+002, 8.0559880E+002, 8.8024028E+002, 8.7278061E+002, 8.1246928E+002, 7.4340200E+002, 6.3017341E+002, 5.5754886E+002, 4.5860418E+002, 3.9275918E+002, 3.1281709E+002, 2.7880747E+002,-5.6843419E-017, 1.4592998E+000
 1.1000211E+002, 6.2322634E+002, 7.6673679E+002, 7.7736406E+002, 6.5369683E+002, 5.0543287E+002, 4.7154352E+002, 4.7523573E+002, 4.5859821E+002, 3.9770675E+002, 3.7069087E+002, 3.0878260E+002, 2.7450038E+002, 5.9931187E+002, 7.7764413E+002, 8.3233137E+002, 8.0162715E+002, 7.3842848E+002, 6.9275598E+002, 6.2301478E+002, 5.6486761E+002, 4.7287298E+002, 4.1163444E+002, 3.2999750E+002, 2.9206994E+002,-5.6843419E-017, 1.4776588E+000
 1.1100150E+002, 6.6005694E+002, 8.4298581E+002, 8.6979804E+002, 9.0691820E+002, 8.9859929E+002, 8.6876413E+002, 7.3785288E+002, 6.0752695E+002, 4.0567190E+002, 3.1499804E+002, 2.5440078E+002, 2.2514921E+002, 6.2703519E+002, 7.6230304E+002, 8.0141930E+002, 7.9170434E+002, 7.3695336E+002, 6.9551899E+002, 6.1454207E+002, 5.4579618E+002, 4.3563911E+002, 3.7510137E+002, 3.0592750E+002, 2.7372719E+002,-5.6843419E-017, 1.5189459E+000
 1.1200142E+002, 5.8857047E+002, 7.9080457E+002, 9.1619763E+002, 9.2615203E+002, 9.3026831E+002, 9.1250032E+002, 8.4956450E+002, 7.7488891E+002, 6.4504081E+002, 5.5256746E+002, 4.4211690E+002, 3.7177532E+002, 5.9643996E+002, 7.2804997E+002, 8.0243958E+002, 8.2561485E+002, 8.1087093E+002, 7.8588753E+002, 7.1765110E+002, 6.4010563E+002, 4.9755354E+002, 4.1931806E+002, 3.3851959E+002, 2.9669995E+002,-5.6843419E-017, 1.3487293E+000
 1.1300061E+002, 6.6933985E+002, 7.5341368E+002, 8.4914396E+002, 9.1750719E+002, 8.9559354E+002, 7.9955446E+002, 6.6273765E+002, 5.9439948E+002, 5.1500940E+002, 4.6394769E+002, 3.9070075E+002, 3.3625668E+002, 6.0415994E+002, 7.1686251E+002, 8.0048282E+002, 8.1957107E+002, 8.1264285E+002, 7.8097296E+002, 7.1754815E+002, 6.5338974E+002, 5.3450318E+002, 4.6130911E+002, 3.7721987E+002, 3.2621728E+002,-5.6843419E-017, 1.5526111E+000
 1.1400341E+002, 7.3506634E+002, 9.8287758E+002, 1.0672550E+003, 1.0911071E+003, 1.0541007E+003, 9.5459671E+002, 7.1817650E+002, 5.7890158E+002, 4.3067781E+002, 3.6832380E+002, 3.2126483E+002, 3.0638841E+002, 6.1637278E+002, 7.6197125E+002, 8.4009590E+002, 8.7037452E+002, 8.6691366E+002, 8.1349818E+002, 6.8391260E+002, 6.0392720E+002, 4.9713593E+002, 4.3725351E+002, 3.7079517E+002, 3.2476409E+002,-5.6843419E-017, 1.4918576E+000
 1.1500001E+002, 5.8290395E+002, 8.2560252E+002, 9.7732716E+002, 9.6995198E+002, 8.9629888E+002, 8.1789271E+002, 6.9639079E+002, 6.1773228E+002, 5.5266705E+002, 5.1392303E+002, 4.4862320E+002, 3.9974779E+002, 6.2401290E+002, 7.7697631E+002, 8.6444358E+002, 8.8952878E+002, 8.7572189E+002, 8.2415524E+002, 7.0970480E+002, 6.3117982E+002, 5.2898143E+002, 4.6686120E+002, 3.9404014E+002, 3.4681369E+002,-5.6843419E-017, 1.2852889E+000
 1.1600045E+002, 5.4419129E+002, 8.2595071E+002, 9.3688084E+002, 9.2918733E+002, 8.3154567E+002, 6.9605567E+002, 5.5021959E+002, 5.0139444E+002, 4.1934590E+002, 3.5378602E+002, 2.9310396E+002, 2.7091921E+002, 5.7036302E+002, 7.5070420E+002, 8.3733064E+002, 8.4551133E+002, 8.0856421E+002, 7.5057836E+002, 6.5822916E+002, 5.9641401E+002, 5.0451471E+002, 4.4591439E+002, 3.7731993E+002, 3.3796512E+002,-5.6843419E-017, 1.4360954E+000
 1.1700015E+002, 7.0093810E+002, 8.4449341E+002, 9.2092834E+002, 8.7576962E+002, 7.9200242E+002, 7.1029640E+002, 6.1943685E+002, 5.5522518E+002, 4.4481337E+002, 3.7942036E+002, 3.0212231E+002, 2.6054847E+002, 6.0003979E+002, 7.6288536E+002, 8.4931656E+002, 8.3971359E+002, 7.8426070E+002, 7.1276370E+002, 6.0439873E+002, 5.4350426E+002, 4.5778884E+002, 4.0194741E+002, 3.3909550E+002, 3.0563874E+002,-5.6843419E-017, 1.5456702E+000
 1.1800226E+002, 8.3023149E+002, 8.9826959E+002, 8.8790724E+002, 8.2443729E+002, 7.1523260E+002, 6.7503002E+002, 5.6831018E+002, 5.0675121E+002, 4.6360695E+002, 4.2824037E+002, 3.5550085E+002, 3.1861699E+002, 6.4088821E+002, 7.6042189E+002, 8.1556251E+002, 7.9420862E+002, 7.4636367E+002, 6.9102963E+002, 6.0756089E+002, 5.5691327E+002, 4.8290489E+002, 4.2692351E+002, 3.5073666E+002, 3.1128230E+002,-5.6843419E-017, 1.4974374E+000
 1.1900264E+002, 6.9698336E+002, 8.4878320E+002, 9.0636840E+002, 9.2461433E+002, 8.7217934E+002, 7.9408273E+002, 6.9132103E+002, 5.8113160E+002, 4.1341721E+002, 3.1663992E+002, 2.4444496E+002, 2.2372737E+002, 6.7568307E+002, 7.7828420E+002, 8.3340181E+002, 8.4325853E+002, 8.1198275E+002, 7.6350798E+002, 6.6537135E+002, 5.8207481E+002, 4.7169017E+002, 4.0432354E+002, 3.3059432E+002, 2.9548427E+002,-5.6843419E-017, 1.4956282E+000
 1.2000112E+002, 5.4031768E+002, 8.0328118E+002, 1.0101417E+003, 1.0425982E+003, 9.2247537E+002, 7.5000526E+002, 5.2068992E+002, 4.5397976E+002, 3.9586198E+002, 3.6901189E+002, 3.3151212E+002, 3.0555385E+002, 6.1194155E+002, 7.5085996E+002, 8.4504283E+002, 8.6432422E+002, 8.0889283E+002, 7.2341429E+002, 6.0271864E+002, 5.2840148E+002, 4.3733010E+002, 3.8338241E+002, 3.2372906E+002, 2.9342541E+002,-5.6843419E-017, 1.4311350E+000
 1.2100291E+002, 7.5793671E+002, 1.0172954E+003, 1.0830123E+003, 1.0500281E+003, 9.7908501E+002, 8.9125821E+002, 7.1917117E+002, 6.1089769E+002, 4.5159246E+002, 3.8939978E+002, 3.4100149E+002, 3.1092337E+002, 6.2395562E+002, 7.8969551E+002, 8.7867815E+002, 8.8667663E+002, 8.2586516E+002, 7.4126359E+002, 6.1442924E+002, 5.4578668E+002, 4.5373259E+002, 3.9651199E+002, 3.3478564E+002, 3.0049977E+002,-5.6843419E-017, 1.4222212E+000
 1.2200335E+002, 6.7583313E+002, 8.8201313E+002, 9.0525340E+002, 8.7154212E+002, 7.5092699E+002, 6.6617189E+002, 5.0031000E+002, 4.5386324E+002, 4.1120028E+002, 3.6878399E+002, 3.1891532E+002, 3.0234173E+002, 6.4932542E+002, 8.1650794E+002, 8.6475984E+002, 8.5546748E+002, 8.0153178E+002, 7.4161816E+002, 6.1584691E+002, 5.4606057E+002, 4.4616544E+002, 3.8819366E+002, 3.2823792E+002, 3.0015354E+002,-5.6843419E-017, 1.5317732E+000
 1.2300065E+002, 5.1721355E+002, 7.8509171E+002, 9.6116009E+002, 9.6985832E+002, 9.3340168E+002, 8.7350248E+002, 8.0419937E+002, 7.1784679E+002, 5.0617858E+002, 4.1111380E+002, 3.2856087E+002, 2.9351142E+002, 6.1294624E+002, 7.7752739E+002, 8.6378910E+002, 8.7377080E+002, 8.4269589E+002, 7.8898321E+002, 6.7948458E+002, 5.9814859E+002, 4.6513890E+002, 4.0020642E+002, 3.3828543E+002, 3.1096423E+002,-5.6843419E-017, 1.3399127E+000
 1.2400160E+002, 6.6704217E+002, 8.1722406E+002, 9.6093132E+002, 1.0188444E+003, 9.9266854E+002, 9.0387513E+002, 7.3865155E+002, 6.5373209E+002, 5.3343062E+002, 4.6322813E+002, 3.8779482E+002, 3.3466280E+002, 5.8708019E+002, 7.3519711E+002, 8.4193437E+002, 8.6334945E+002, 8.3368195E+002, 7.7819906E+002, 6.7189098E+002, 6.0430576E+002, 4.7374273E+002, 4.0663858E+002, 3.4237660E+002, 3.1117358E+002,-5.6843419E-017, 1.3995520E+000
 1.2500128E+002, 6.8840913E+002, 9.1662006E+002, 9.3102126E+002, 8.8371987E+002, 7.2928095E+002, 6.9611797E+002, 6.5776625E+002, 6.0200461E+002, 5.2603082E+002, 4.6183436E+002, 3.7831297E+002, 3.4571328E+002, 5.9780428E+002, 7.4815111E+002, 8.3258606E+002, 8.4812495E+002, 8.2080105E+002, 7.8401610E+002, 6.9535718E+002, 6.4012894E+002, 5.2943888E+002, 4.5570261E+002, 3.7061036E+002, 3.3086168E+002,-5.6843419E-017, 1.4105905E+000
 1.2600087E+002, 8.4985421E+002, 9.5017531E+002, 8.7291512E+002, 7.8747558E+002, 7.1243075E+002, 6.6220998E+002, 5.5526013E+002, 4.8596525E+002, 4.1800551E+002, 3.6901922E+002, 2.9653963E+002, 2.4618310E+002, 6.6939351E+002, 8.0375532E+002, 8.1576354E+002, 7.9923468E+002, 7.5295786E+002, 7.2084273E+002, 6.5022019E+002, 5.9666853E+002, 5.0521337E+002, 4.4140163E+002, 3.5888889E+002, 3.1722386E+002,-5.6843419E-017, 1.5621324E+000
 1.2700240E+002, 7.0775368E+002, 9.0901409E+002, 9.0409932E+002, 8.3584968E+002, 7.0767231E+002, 6.2760209E+002, 5.1280014E+002, 4.3455923E+002, 3.4907057E+002, 3.0708967E+002, 2.4777942E+002, 2.1017808E+002, 6.5790742E+002, 8.1421329E+002, 8.2858199E+002, 7.9308504E+002, 7.3669218E+002, 6.9190432E+002, 5.9813536E+002, 5.3458293E+002, 4.4963016E+002, 3.9505758E+002, 3.2368554E+002, 2.8371540E+002,-5.6843419E-017, 1.5026223E+000
 1.2800191E+002, 6.4050434E+002, 8.2383389E+002, 7.9984697E+002, 7.6222004E+002, 5.8349171E+002, 4.6070686E+002, 3.6086524E+002, 3.0884530E+002, 2.3958787E+002, 2.1066805E+002, 1.9522587E+002, 1.8990283E+002, 6.7610017E+002, 7.9470776E+002, 7.9443885E+002, 7.5560557E+002, 6.5617074E+002, 5.9792013E+002, 5.2253184E+002, 4.6432459E+002, 3.8763855E+002, 3.4614144E+002, 2.9116372E+002, 2.5929509E+002,-5.6843419E-017, 1.4230998E+000
 1.2900185E+002, 7.1567453E+002, 9.3981284E+002, 1.0071008E+003, 9.9608458E+002, 8.7787456E+002, 7.5442027E+002, 5.6281749E+002, 4.7424787E+002, 4.1170291E+002, 3.8677113E+002, 3.2705404E+002, 2.8210221E+002, 6.5143172E+002, 7.8784751E+002, 8.2701482E+002, 8.1835465E+002, 7.1011293E+002, 6.1668651E+002, 5.1818709E+002, 4.6118116E+002, 3.8204548E+002, 3.4242815E+002, 2.8615432E+002, 2.5399308E+002,-5.6843419E-017, 1.4113350E+000
 1.3000295E+002, 7.6801112E+002, 9.3419010E+002, 9.3355091E+002, 9.0173333E+002, 7.8411784E+002, 6.9850576E+002, 5.7824545E+002, 5.0585131E+002, 4.3318829E+002, 3.8083744E+002, 2.9527912E+002, 2.5245984E+002, 6.6296038E+002, 8.1486847E+002, 8.6051522E+002, 8.4831728E+002, 7.5757076E+002, 6.7145753E+002, 5.4764024E+002, 4.8686302E+002, 4.1878327E+002, 3.7597842E+002, 3.0188609E+002, 2.6245516E+002,-5.6843419E-017, 1.5301327E+000
 1.3100206E+002, 7.9389216E+002, 1.0324449E+003, 1.0845466E+003, 9.9098455E+002, 7.3010085E+002, 6.2968983E+002, 5.3929038E+002, 4.5900786E+002, 3.5388190E+002, 3.1597850E+002, 2.7190825E+002, 2.4477622E+002, 6.7114805E+002, 8.1489786E+002, 8.5370363E+002, 8.3131798E+002, 7.2254848E+002, 6.4795834E+002, 5.4487752E+002, 4.8556695E+002, 4.2135812E+002, 3.8004410E+002, 3.0656899E+002, 2.6571696E+002,-5.6843419E-017, 1.5250952E+000
 1.3200260E+002, 7.9400259E+002, 8.9543433E+002, 9.1140167E+002, 9.6829946E+002, 9.0256350E+002, 7.8670900E+002, 6.0121876E+002, 4.8041776E+002, 3.9069961E+002, 3.7494625E+002, 3.2452780E+002, 2.8770070E+002, 7.2157036E+002, 8.4617272E+002, 8.8711823E+002, 8.7952050E+002, 7.8956334E+002, 7.1458545E+002, 5.8806689E+002, 5.0083479E+002, 4.1533137E+002, 3.7614494E+002, 3.0875289E+002, 2.6844398E+002,-5.6843419E-017, 1.5172500E+000
 1.3300255E+002, 6.9376707E+002, 8.7403496E+002, 7.7763605E+002, 7.1535793E+002, 6.4274167E+002, 6.1043273E+002, 5.6647734E+002, 5.1502906E+002, 4.4989179E+002, 4.0066501E+002, 3.3151754E+002, 3.0452554E+002, 6.7892364E+002, 7.9855278E+002, 8.2185343E+002, 8.2281057E+002, 7.7332048E+002, 7.2137874E+002, 6.1844920E+002, 5.3687096E+002, 4.4548740E+002, 4.0178092E+002, 3.3351799E+002, 2.9402006E+002,-5.6843419E-017, 1.6298774E+000
 1.3400309E+002, 7.9466497E+002, 9.0492434E+002, 8.1013124E+002, 7.9651633E+002, 7.5071531E+002, 6.9923494E+002, 5.8387358E+002, 4.5636198E+002, 3.3827506E+002, 3.0647389E+002, 2.8979969E+002, 2.7572039E+002, 6.9092719E+002, 7.9065166E+002, 7.8248388E+002, 7.8215498E+002, 7.3882736E+002, 6.9015058E+002, 5.9243796E+002, 5.0144587E+002, 4.1501306E+002, 3.7685796E+002, 3.2348196E+002, 2.9151186E+002,-5.6843419E-017, 1.4265966E+000
 1.3500062E+002, 4.8669117E+002, 7.0111774E+002, 8.7340234E+002, 9.1647603E+002, 8.5372971E+002, 8.0831335E+002, 7.4481312E+002, 6.4814906E+002, 4.7543486E+002, 3.8481340E+002, 2.9871064E+002, 2.7943970E+002, 6.3893605E+002, 7.3895475E+002, 7.6986998E+002, 7.8490958E+002, 7.7797822E+002, 7.5565418E+002, 6.7851231E+002, 5.8055620E+002, 4.5084302E+002, 3.8872017E+002, 3.2312861E+002, 2.9446890E+002,-5.6843419E-017, 1.4148128E+000
 1.3600378E+002, 6.7240117E+002, 9.5601438E+002, 8.8553591E+002, 7.2930400E+002, 5.5621625E+002, 5.2589795E+002, 4.7808562E+002, 4.5152938E+002, 4.1711512E+002, 3.6577715E+002, 3.0001856E+002, 2.7545930E+002, 5.9876653E+002, 7.5038262E+002, 7.8953384E+002, 7.7719329E+002, 7.2990493E+002, 7.0839533E+002, 6.5332641E+002, 5.8019940E+002, 4.6065628E+002, 3.9112019E+002, 3.1636102E+002, 2.8674071E+002,-5.6843419E-017, 1.4916690E+000
 1.3700363E+002, 7.2681052E+002, 8.7635017E+002, 9.5771545E+002, 1.0015222E+003, 9.3820080E+002, 8.0160432E+002, 6.0705438E+002, 5.1539553E+002, 4.2506860E+002, 3.8823403E+002, 3.3213639E+002, 2.8727600E+002, 6.6252965E+002, 8.0456708E+002, 8.1072888E+002, 7.8162133E+002, 7.0731947E+002, 6.5421495E+002, 5.6824432E+002, 5.0578874E+002, 4.1688390E+002, 3.6555292E+002, 3.0447711E+002, 2.7675430E+002,-5.6843419E-017, 1.4695381E+000
 1.3800176E+002, 5.3896352E+002, 7.3143652E+002, 8.8921722E+002, 9.2524554E+002, 9.0021069E+002, 8.1914765E+002, 6.3505709E+002, 5.8565724E+002, 5.2093423E+002, 4.6219353E+002, 3.6770433E+002, 3.1917880E+002, 5.9007224E+002, 7.3669650E+002, 8.2050872E+002, 8.4470991E+002, 8.2457683E+002, 7.7609121E+002, 6.7608888E+002, 6.1098537E+002, 5.0996053E+002, 4.4282181E+002, 3.6017514E+002, 3.1922827E+002,-5.6843419E-017, 1.4200410E+000
 1.3900142E+002, 6.7892374E+002, 8.2323943E+002, 8.6680558E+002, 8.7194963E+002, 8.1409576E+002, 6.9728314E+002, 5.3041497E+002, 4.4963018E+002, 3.5188292E+002, 3.1405056E+002, 2.5711172E+002, 2.1877176E+002, 6.0467460E+002, 7.3877669E+002, 8.0872064E+002, 8.2708724E+002, 8.0652284E+002, 7.3987175E+002, 6.0820876E+002, 5.4888148E+002, 4.5590123E+002, 3.9956101E+002, 3.2490749E+002, 2.8450798E+002,-5.6843419E-017, 1.4890194E+000
 1.4000406E+002, 7.6428512E+002, 9.3817271E+002, 1.0050794E+003, 9.2100593E+002, 7.6207821E+002, 6.7176346E+002, 5.1537996E+002, 4.5082229E+002, 3.8718434E+002, 3.7784644E+002, 3.3415193E+002, 2.8813134E+002, 6.3942873E+002, 7.6259173E+002, 8.2226280E+002, 8.2639998E+002, 7.9213223E+002, 7.2001169E+002, 5.8630657E+002, 5.2637933E+002, 4.4537611E+002, 4.0228956E+002, 3.3430749E+002, 2.8899175E+002,-5.6843419E-017, 1.4918599E+000
 1.4100339E+002, 6.6852862E+002, 8.6229795E+002, 9.6401351E+002, 9.1929820E+002, 8.1119038E+002, 6.8834551E+002, 5.5372707E+002, 4.6617885E+002, 3.5087098E+002, 3.0021202E+002, 2.5485091E+002, 2.3896545E+002, 6.4688133E+002, 7.7171583E+002, 8.4365277E+002, 8.3833915E+002, 7.8580357E+002, 7.0635871E+002, 5.7032579E+002, 4.9837102E+002, 4.0961040E+002, 3.7066726E+002, 3.1207074E+002, 2.7400366E+002,-5.6843419E-017, 1.5584894E+000
 1.4200129E+002, 6.7961530E+002, 9.1994289E+002, 9.7087512E+002, 8.9185866E+002, 6.8611851E+002, 5.8709862E+002, 4.6429292E+002, 3.8573643E+002, 3.3057627E+002, 3.2226537E+002, 2.8056238E+002, 2.5595150E+002, 6.3990128E+002, 7.8719152E+002, 8.5622277E+002, 8.3186610E+002, 7.5088321E+002, 6.6731869E+002, 5.4082819E+002, 4.6768135E+002, 3.8581243E+002, 3.5010943E+002, 2.9485696E+002, 2.6374515E+002,-5.6843419E-017, 1.4745831E+000
