s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","HF1","GHF1"
 9.2002272E+001, 6.6531755E+002, 8.1746480E+002, 9.3286528E+002, 9.5365044E+002, 8.9877867E+002, 7.8180502E+002, 5.9806419E+002, 4.7905153E+002, 3.4797335E+002, 3.1625314E+002, 3.1197716E+002, 2.9298065E+002, 6.0322910E+002, 7.2492866E+002, 8.0929159E+002, 8.3026145E+002, 7.8214040E+002, 7.3044763E+002, 6.3541683E+002, 5.5547792E+002, 4.5165757E+002, 4.0049882E+002, 3.3397150E+002, 2.9620311E+002,-5.6843419E-017, 1.4699606E+000
 9.3000214E+001, 8.6160119E+002, 1.0433486E+003, 1.0205117E+003, 9.4862163E+002, 7.4689459E+002, 6.8531699E+002, 6.3515878E+002, 5.8256420E+002, 4.8936726E+002, 4.1572490E+002, 3.1882015E+002, 2.8163653E+002, 7.0371363E+002, 8.1117781E+002, 8.5621958E+002, 8.4995118E+002, 7.7957215E+002, 7.1928509E+002, 6.2081168E+002, 5.4062456E+002, 4.3412059E+002, 3.8053477E+002, 3.1862392E+002, 2.8653329E+002,-5.6843419E-017, 1.5756546E+000
 9.4002281E+001, 6.9850059E+002, 9.7797119E+002, 1.0290053E+003, 9.3585826E+002, 8.3123940E+002, 7.4011897E+002, 6.5262039E+002, 5.9861876E+002, 5.3013273E+002, 4.8445020E+002, 4.0084087E+002, 3.5735082E+002, 6.9710160E+002, 8.4376691E+002, 8.8887452E+002, 8.6436093E+002, 7.8232454E+002, 7.2712938E+002, 6.5895206E+002, 5.9579156E+002, 4.9079803E+002, 4.2820133E+002, 3.5079072E+002, 3.1279945E+002,-5.6843419E-017, 1.4449091E+000
 9.5002257E+001, 7.2771504E+002, 8.0467764E+002, 7.6251643E+002, 7.6667019E+002, 7.0023666E+002, 6.4517264E+002, 5.4077314E+002, 4.6871064E+002, 3.6269524E+002, 3.1398391E+002, 2.7543633E+002, 2.6669949E+002, 6.8871802E+002, 8.0544162E+002, 8.3691263E+002, 8.2111889E+002, 7.5992522E+002, 6.9516871E+002, 6.1157176E+002, 5.5627408E+002, 4.7159048E+002, 4.2021461E+002, 3.5347300E+002, 3.1925078E+002,-5.6843419E-017, 1.6450353E+000
 9.6002393E+001, 7.4712207E+002, 8.4457387E+002, 7.1279873E+002, 6.6067493E+002, 6.3909993E+002, 5.7681152E+002, 5.0213276E+002, 4.4042924E+002, 3.4209968E+002, 2.9977752E+002, 2.7162722E+002, 2.4559651E+002, 6.7283766E+002, 7.6548098E+002, 7.5493369E+002, 7.5509448E+002, 7.1887467E+002, 6.6254319E+002, 5.7566743E+002, 5.1290380E+002, 4.2841872E+002, 3.8100073E+002, 3.2337495E+002, 2.9380474E+002,-5.6843419E-017, 1.7291667E+000
 9.7001708E+001, 6.1034154E+002, 8.2881457E+002, 9.4066513E+002, 9.1857185E+002, 7.7917260E+002, 6.3374949E+002, 5.0415587E+002, 4.6921155E+002, 4.2142840E+002, 3.8606735E+002, 3.3641352E+002, 3.1990841E+002, 6.5103094E+002, 7.6804121E+002, 7.9184399E+002, 7.7554089E+002, 7.2211687E+002, 6.5495793E+002, 5.7261562E+002, 5.0774434E+002, 4.1936016E+002, 3.7298275E+002, 3.2350621E+002, 2.9844351E+002,-5.6843419E-017, 1.5717079E+000
 9.8001654E+001, 6.2545245E+002, 7.6852674E+002, 7.5716200E+002, 7.5185993E+002, 7.0771272E+002, 6.4559779E+002, 4.9170417E+002, 3.6330269E+002, 2.6823348E+002, 2.4172636E+002, 2.2460102E+002, 2.1840233E+002, 6.0195937E+002, 7.4940991E+002, 7.9872368E+002, 7.9388175E+002, 7.4527005E+002, 6.6938564E+002, 5.5573833E+002, 4.8222006E+002, 4.0428313E+002, 3.6018010E+002, 3.0730136E+002, 2.8585935E+002,-5.6843419E-017, 1.6913035E+000
 9.9003854E+001, 5.3280944E+002, 7.9348882E+002, 9.8305329E+002, 9.7285467E+002, 8.4714270E+002, 7.4349170E+002, 6.0536475E+002, 5.3045823E+002, 4.0262420E+002, 3.2399162E+002, 2.4979176E+002, 2.2174168E+002, 5.8917573E+002, 7.3090661E+002, 8.0042592E+002, 7.9082230E+002, 7.2131105E+002, 6.5201783E+002, 5.4307597E+002, 4.7052632E+002, 3.8536004E+002, 3.3613878E+002, 2.8507403E+002, 2.6517613E+002,-5.6843419E-017, 1.5870921E+000
 1.0000106E+002, 7.2093382E+002, 8.6614280E+002, 1.0164408E+003, 1.0126281E+003, 9.5826403E+002, 8.8172287E+002, 7.3457508E+002, 6.2429948E+002, 5.1229605E+002, 4.6570500E+002, 4.1763502E+002, 3.8275494E+002, 5.9284776E+002, 7.4407554E+002, 8.4367825E+002, 8.4277789E+002, 7.8656777E+002, 7.1973437E+002, 6.0877108E+002, 5.3659493E+002, 4.3950240E+002, 3.8129318E+002, 3.1920000E+002, 2.9044675E+002,-5.6843419E-017, 1.5615238E+000
 1.0100395E+002, 7.1305054E+002, 9.1959189E+002, 9.2347680E+002, 9.0576348E+002, 8.1859316E+002, 7.7654910E+002, 6.7455444E+002, 6.0434649E+002, 4.9123353E+002, 4.1222423E+002, 3.2906460E+002, 2.9770069E+002, 6.3794251E+002, 7.7119000E+002, 8.4220670E+002, 8.5607449E+002, 8.2671422E+002, 7.8365941E+002, 6.7669360E+002, 5.8779429E+002, 4.8053277E+002, 4.2170885E+002, 3.5382065E+002, 3.2070679E+002,-5.6843419E-017, 1.5522883E+000
 1.0200262E+002, 5.8107788E+002, 7.9616273E+002, 8.5717419E+002, 8.0456151E+002, 6.3891705E+002, 5.3307220E+002, 4.9652506E+002, 4.9931009E+002, 4.4290919E+002, 3.9700179E+002, 3.2681576E+002, 2.7929367E+002, 6.1501213E+002, 7.6338740E+002, 8.3343921E+002, 8.3532124E+002, 7.7126921E+002, 7.2034353E+002, 6.4319358E+002, 5.8483731E+002, 4.9024730E+002, 4.2722249E+002, 3.5544395E+002, 3.2046346E+002,-5.6843419E-017, 1.7111994E+000
 1.0300068E+002, 6.7167416E+002, 8.5018781E+002, 9.4239760E+002, 9.2567258E+002, 7.2857417E+002, 5.6304731E+002, 4.1067122E+002, 3.5547592E+002, 3.0434039E+002, 2.7858528E+002, 2.2933759E+002, 2.0599374E+002, 6.3338965E+002, 7.6988976E+002, 8.2132478E+002, 7.9975653E+002, 6.9046345E+002, 6.2735083E+002, 5.5846214E+002, 5.1436535E+002, 4.3863556E+002, 3.8597526E+002, 3.2039077E+002, 2.8704528E+002,-5.6843419E-017, 1.5699344E+000
 1.0400389E+002, 7.5507349E+002, 8.5709991E+002, 7.8434794E+002, 8.0323626E+002, 8.0679079E+002, 8.0713156E+002, 7.1182669E+002, 6.1990713E+002, 5.0068153E+002, 4.2534303E+002, 3.2870053E+002, 2.8163343E+002, 6.6039463E+002, 7.7049125E+002, 8.1330899E+002, 8.1815689E+002, 7.5858962E+002, 6.9237334E+002, 5.9307363E+002, 5.2839643E+002, 4.3444999E+002, 3.7657444E+002, 3.1051021E+002, 2.7650049E+002,-5.6843419E-017, 1.6951795E+000
 1.0500158E+002, 6.5673756E+002, 8.6335844E+002, 8.7250392E+002, 7.6882321E+002, 5.7642260E+002, 5.2532179E+002, 4.4715777E+002, 3.9384882E+002, 3.2613754E+002, 2.7605008E+002, 2.0722680E+002, 1.8448099E+002, 6.4100420E+002, 7.4763197E+002, 7.8416468E+002, 7.7030637E+002, 7.0121965E+002, 6.5823328E+002, 5.7236858E+002, 5.1445054E+002, 4.3147547E+002, 3.7684297E+002, 3.0535905E+002, 2.6801477E+002,-5.6843419E-017, 1.7444505E+000
 1.0600097E+002, 7.5075510E+002, 9.2311194E+002, 9.1894325E+002, 8.6185104E+002, 7.6420381E+002, 6.8171520E+002, 5.7334711E+002, 5.2139405E+002, 4.4383972E+002, 4.0390615E+002, 3.5844794E+002, 3.3683373E+002, 6.3724724E+002, 7.8154492E+002, 8.2436175E+002, 7.8838999E+002, 6.9971421E+002, 6.5463551E+002, 5.8260874E+002, 5.3175406E+002, 4.3694343E+002, 3.7658192E+002, 3.0113666E+002, 2.6791528E+002,-5.6843419E-017, 1.6183038E+000
 1.0700101E+002, 8.3497400E+002, 9.2936076E+002, 7.3343720E+002, 6.3718921E+002, 5.3939584E+002, 4.9631068E+002, 4.5208250E+002, 4.2016750E+002, 3.2470179E+002, 2.4966945E+002, 2.0010132E+002, 1.9237842E+002, 6.8768720E+002, 8.0325403E+002, 7.7325079E+002, 7.2486156E+002, 6.4818821E+002, 6.0212700E+002, 5.3761816E+002, 4.9499019E+002, 4.0969362E+002, 3.5836182E+002, 3.0414822E+002, 2.7681604E+002,-5.6843419E-017, 1.6629370E+000
 1.0800277E+002, 4.8997457E+002, 7.4863354E+002, 8.9533037E+002, 9.2349880E+002, 8.9108735E+002, 7.8875641E+002, 6.3738293E+002, 5.6366235E+002, 4.8320027E+002, 4.0371307E+002, 2.7462768E+002, 2.3186015E+002, 6.5448521E+002, 7.7712245E+002, 7.8195614E+002, 7.6216406E+002, 7.1139799E+002, 6.6065934E+002, 5.8492296E+002, 5.3522884E+002, 4.3415557E+002, 3.6189006E+002, 2.8868284E+002, 2.6004084E+002,-5.6843419E-017, 1.5009472E+000
 1.0900041E+002, 5.2249409E+002, 7.7436855E+002, 9.6504806E+002, 9.5718018E+002, 8.8305166E+002, 8.1502894E+002, 7.0971780E+002, 6.1207827E+002, 4.6978618E+002, 3.9741282E+002, 3.1361266E+002, 2.7370224E+002, 5.6720639E+002, 7.0884704E+002, 7.9237330E+002, 8.0383451E+002, 7.8013679E+002, 7.2947626E+002, 6.3292748E+002, 5.6198561E+002, 4.5748368E+002, 3.8573829E+002, 2.9765237E+002, 2.6518652E+002,-5.6843419E-017, 1.4566323E+000
 1.1000430E+002, 5.8622355E+002, 8.1983404E+002, 9.9625697E+002, 9.9613020E+002, 9.3699065E+002, 8.4871448E+002, 6.7090961E+002, 5.8376118E+002, 4.6041684E+002, 3.6151023E+002, 2.7403174E+002, 2.4347054E+002, 5.6187711E+002, 7.3983480E+002, 8.4683214E+002, 8.5141006E+002, 8.3203579E+002, 7.8850085E+002, 6.8148552E+002, 6.0165700E+002, 4.8186232E+002, 4.0013313E+002, 3.0498967E+002, 2.6770261E+002,-5.6843419E-017, 1.5554558E+000
 1.1100066E+002, 7.9068371E+002, 8.9618595E+002, 8.4316149E+002, 7.8242200E+002, 7.4607265E+002, 7.0347677E+002, 5.8891099E+002, 4.8433571E+002, 3.4962412E+002, 2.8274092E+002, 2.2627078E+002, 2.0608002E+002, 6.3292110E+002, 7.6288028E+002, 8.3094501E+002, 8.4728375E+002, 8.2635767E+002, 7.7630752E+002, 6.5774546E+002, 5.6856493E+002, 4.4401543E+002, 3.6575730E+002, 2.8389408E+002, 2.5282600E+002,-5.6843419E-017, 1.4675968E+000
 1.1200496E+002, 6.2606909E+002, 7.8153513E+002, 8.8997665E+002, 8.6660313E+002, 7.4638614E+002, 5.7258778E+002, 4.2682245E+002, 3.7572983E+002, 3.2356978E+002, 2.9443404E+002, 2.7253573E+002, 2.6980920E+002, 6.3087043E+002, 7.4393687E+002, 7.9939054E+002, 7.9922861E+002, 7.5915082E+002, 6.9641056E+002, 5.8904433E+002, 5.1306288E+002, 4.1044653E+002, 3.4278048E+002, 2.7868159E+002, 2.5431501E+002,-5.6843419E-017, 1.6089271E+000
 1.1300097E+002, 5.9493861E+002, 8.2942616E+002, 9.9610421E+002, 1.0387789E+003, 9.0071778E+002, 7.8398442E+002, 6.4790350E+002, 5.5120887E+002, 4.2876697E+002, 3.7695815E+002, 2.9255142E+002, 2.6952495E+002, 6.0198771E+002, 7.4605926E+002, 8.3605703E+002, 8.4170120E+002, 7.8260774E+002, 7.0014613E+002, 5.8415977E+002, 4.9944909E+002, 4.0021836E+002, 3.4438486E+002, 2.8229646E+002, 2.6015737E+002,-5.6843419E-017, 1.6728779E+000
 1.1400321E+002, 6.1940385E+002, 8.6555716E+002, 9.7483309E+002, 9.9131136E+002, 8.9825254E+002, 7.9794582E+002, 6.5120317E+002, 5.4866033E+002, 4.1076874E+002, 3.3748534E+002, 2.8452782E+002, 2.6129602E+002, 5.8366679E+002, 7.4625915E+002, 8.4144666E+002, 8.6324608E+002, 8.0562709E+002, 7.2817746E+002, 6.1425910E+002, 5.2610707E+002, 4.1457043E+002, 3.5579128E+002, 2.8832117E+002, 2.6510457E+002,-5.6843419E-017, 1.5263018E+000
 1.1500256E+002, 6.5334518E+002, 9.3293720E+002, 1.0453814E+003, 1.0472905E+003, 1.0232779E+003, 9.4810171E+002, 7.9090149E+002, 6.8339981E+002, 5.4199537E+002, 4.8122302E+002, 3.8962122E+002, 3.2905190E+002, 6.1467681E+002, 7.9467562E+002, 8.7646375E+002, 8.8627608E+002, 8.4005813E+002, 7.7972289E+002, 6.6917627E+002, 5.7114845E+002, 4.5000170E+002, 3.9086233E+002, 3.1653498E+002, 2.8193933E+002,-5.6843419E-017, 1.5630391E+000
 1.1600399E+002, 6.2289899E+002, 8.7825337E+002, 1.0149390E+003, 1.0137408E+003, 9.0102742E+002, 8.0739584E+002, 6.3105408E+002, 5.3416877E+002, 4.0742730E+002, 3.3044390E+002, 2.6526880E+002, 2.4055663E+002, 5.9850848E+002, 7.9031962E+002, 8.8717737E+002, 9.0164477E+002, 8.6331002E+002, 7.9867365E+002, 6.6941848E+002, 5.7814961E+002, 4.5878408E+002, 3.9777880E+002, 3.3031998E+002, 2.9574602E+002,-5.6843419E-017, 1.5197224E+000
 1.1700380E+002, 6.1450356E+002, 9.4164528E+002, 1.0201983E+003, 9.7883117E+002, 8.6181720E+002, 7.7300459E+002, 6.3218485E+002, 5.3668692E+002, 3.9365927E+002, 3.3298050E+002, 2.7302175E+002, 2.4007786E+002, 5.9489440E+002, 7.9789860E+002, 8.8755634E+002, 8.9671408E+002, 8.2811888E+002, 7.5860077E+002, 6.3786351E+002, 5.5432050E+002, 4.3841913E+002, 3.7672126E+002, 3.0976397E+002, 2.7657065E+002,-5.6843419E-017, 1.5249419E+000
 1.1800335E+002, 6.4013690E+002, 8.7951947E+002, 1.0427609E+003, 1.0184683E+003, 8.6153170E+002, 7.1562895E+002, 5.9649429E+002, 5.3757503E+002, 4.5544976E+002, 4.2121273E+002, 3.5869918E+002, 3.2527989E+002, 5.9542054E+002, 8.0264456E+002, 8.8957953E+002, 8.7385547E+002, 7.9463628E+002, 7.3528370E+002, 6.4826033E+002, 5.6772424E+002, 4.4534851E+002, 3.8507583E+002, 3.1595909E+002, 2.8118013E+002,-5.6843419E-017, 1.4934509E+000
 1.1900292E+002, 5.4765385E+002, 8.3871538E+002, 9.6154220E+002, 9.0416520E+002, 7.1188877E+002, 6.4325090E+002, 5.4808831E+002, 4.8239403E+002, 4.0384006E+002, 3.5658486E+002, 2.8961818E+002, 2.5252004E+002, 5.8959430E+002, 7.8441759E+002, 8.7015473E+002, 8.6501605E+002, 7.9994233E+002, 7.4068925E+002, 6.4859200E+002, 5.7361265E+002, 4.6563753E+002, 4.0774397E+002, 3.3332606E+002, 2.9456026E+002,-5.6843419E-017, 1.4411663E+000
 1.2000231E+002, 7.4879756E+002, 8.8499205E+002, 9.6140862E+002, 1.0082538E+003, 9.1397752E+002, 8.0686485E+002, 6.0617201E+002, 5.1528736E+002, 4.2605310E+002, 3.8976096E+002, 3.4705726E+002, 3.1644821E+002, 6.1636514E+002, 7.8943162E+002, 8.6713043E+002, 8.5672210E+002, 7.6827239E+002, 6.9316799E+002, 5.8307537E+002, 5.1603649E+002, 4.2484498E+002, 3.7683671E+002, 3.1694079E+002, 2.8422750E+002,-5.6843419E-017, 1.5877837E+000
 1.2100032E+002, 6.0136834E+002, 8.2405220E+002, 8.5562428E+002, 8.2335075E+002, 7.7198384E+002, 7.0487754E+002, 5.9003620E+002, 5.0697449E+002, 3.9398397E+002, 3.4476359E+002, 3.0446872E+002, 2.7772140E+002, 5.9826554E+002, 7.5657079E+002, 8.4086767E+002, 8.4716328E+002, 7.8444329E+002, 7.2000802E+002, 6.0859642E+002, 5.4214939E+002, 4.5560433E+002, 4.0998549E+002, 3.5288511E+002, 3.1780900E+002,-5.6843419E-017, 1.4962110E+000
 1.2200310E+002, 4.7339745E+002, 7.1173824E+002, 9.2426080E+002, 9.3417706E+002, 8.7053352E+002, 7.5845421E+002, 6.4517490E+002, 5.9514851E+002, 4.8668544E+002, 4.1588465E+002, 3.3832613E+002, 3.0899973E+002, 5.7265491E+002, 7.3558709E+002, 8.1727137E+002, 8.2247242E+002, 7.7560080E+002, 7.0825028E+002, 6.0477910E+002, 5.4199989E+002, 4.4360364E+002, 3.8762765E+002, 3.2841359E+002, 2.9520403E+002,-5.6843419E-017, 1.4961251E+000
 1.2300480E+002, 5.7330152E+002, 8.8063709E+002, 1.0080566E+003, 9.3881660E+002, 7.3858781E+002, 6.1649257E+002, 4.8779849E+002, 4.3913087E+002, 3.3586345E+002, 2.6663907E+002, 2.2605999E+002, 2.0496651E+002, 5.4480754E+002, 7.2353814E+002, 8.3781863E+002, 8.5411631E+002, 8.1565863E+002, 7.5674649E+002, 6.6404630E+002, 5.9904371E+002, 4.7187679E+002, 4.0631290E+002, 3.4065931E+002, 3.0681793E+002,-5.6843419E-017, 1.5470134E+000
 1.2400022E+002, 7.7878810E+002, 9.6855505E+002, 9.5263302E+002, 8.7610108E+002, 7.5285021E+002, 6.4962850E+002, 4.8476452E+002, 3.8244658E+002, 2.9279716E+002, 2.7040447E+002, 2.4936945E+002, 2.3022336E+002, 5.9079107E+002, 7.9247895E+002, 8.5695236E+002, 8.2864735E+002, 7.5278543E+002, 6.8098034E+002, 5.7131247E+002, 5.0844439E+002, 4.1025686E+002, 3.5390407E+002, 2.9762728E+002, 2.6819604E+002,-5.6843419E-017, 1.7583803E+000
 1.2500013E+002, 6.4227055E+002, 8.4153197E+002, 7.3153667E+002, 6.9920636E+002, 6.4741937E+002, 5.8059011E+002, 5.1656772E+002, 4.8978009E+002, 3.7973540E+002, 3.2196192E+002, 2.5350265E+002, 2.2647274E+002, 6.4159891E+002, 7.8680785E+002, 7.9984585E+002, 7.9109949E+002, 7.3729644E+002, 6.7436721E+002, 5.8596336E+002, 5.2808812E+002, 4.2333317E+002, 3.6716116E+002, 3.0690181E+002, 2.7615917E+002,-5.6843419E-017, 1.5314871E+000
 1.2600098E+002, 5.8099479E+002, 8.4912441E+002, 9.6637828E+002, 9.7789679E+002, 8.5369138E+002, 6.9594221E+002, 5.2410430E+002, 4.3726279E+002, 3.4298832E+002, 3.1354590E+002, 2.8775869E+002, 2.7351150E+002, 6.0093378E+002, 7.7161464E+002, 8.1179365E+002, 8.0281108E+002, 7.2293144E+002, 6.2932304E+002, 5.3816216E+002, 4.8408011E+002, 3.8992956E+002, 3.4389789E+002, 2.9387901E+002, 2.6725553E+002,-5.6843419E-017, 1.5351228E+000
 1.2700450E+002, 5.2490719E+002, 8.4376432E+002, 9.7332615E+002, 9.9136126E+002, 9.3486104E+002, 8.5615430E+002, 6.9075512E+002, 5.9160226E+002, 4.5184712E+002, 3.8062959E+002, 3.2572504E+002, 2.8240855E+002, 5.6456248E+002, 7.5813665E+002, 8.3226343E+002, 8.4841155E+002, 8.1629419E+002, 7.4842352E+002, 6.1123311E+002, 5.1918851E+002, 3.8964662E+002, 3.4061426E+002, 2.9342524E+002, 2.6673849E+002,-5.6843419E-017, 1.5915222E+000
 1.2800311E+002, 5.8577070E+002, 7.9416079E+002, 8.2632522E+002, 7.4074357E+002, 5.9635976E+002, 5.4052596E+002, 4.6934737E+002, 4.4864250E+002, 4.1424739E+002, 3.8642327E+002, 3.4767856E+002, 3.2623627E+002, 5.6300264E+002, 7.7121700E+002, 8.2627210E+002, 8.1705415E+002, 7.7437555E+002, 7.2561740E+002, 6.2274977E+002, 5.5671270E+002, 4.4472867E+002, 3.9002295E+002, 3.3251168E+002, 2.9907230E+002,-5.6843419E-017, 1.6741644E+000
 1.2900194E+002, 6.6575344E+002, 8.6742099E+002, 9.9860598E+002, 1.0589208E+003, 1.0227560E+003, 9.1581125E+002, 7.3504499E+002, 6.1315838E+002, 4.7813270E+002, 4.1136106E+002, 3.4290522E+002, 3.0918375E+002, 5.7711453E+002, 7.4669385E+002, 8.2560373E+002, 8.2958254E+002, 7.6155466E+002, 6.9034355E+002, 5.8096688E+002, 5.1828909E+002, 4.3021895E+002, 3.8671241E+002, 3.3645937E+002, 3.0613209E+002,-5.6843419E-017, 1.5076472E+000
 1.3000281E+002, 6.4284044E+002, 8.6874357E+002, 9.6354779E+002, 9.5092413E+002, 8.6767509E+002, 7.5346703E+002, 6.0987183E+002, 5.4625768E+002, 4.7706879E+002, 4.4233355E+002, 3.8627236E+002, 3.6239967E+002, 5.9636087E+002, 7.6499332E+002, 8.4832477E+002, 8.7024526E+002, 8.4061000E+002, 7.7493154E+002, 6.6661373E+002, 6.0432212E+002, 5.1750560E+002, 4.6660075E+002, 3.9410200E+002, 3.5634781E+002,-5.6843419E-017, 1.5535647E+000
 1.3100328E+002, 7.4865743E+002, 9.9648979E+002, 9.6502814E+002, 8.7162120E+002, 7.0551954E+002, 6.5831130E+002, 5.8662305E+002, 4.9550836E+002, 3.5733238E+002, 3.0350715E+002, 2.5066265E+002, 2.3607903E+002, 6.3736690E+002, 8.0980643E+002, 8.6630549E+002, 8.5299668E+002, 8.0871223E+002, 7.4927916E+002, 6.3892845E+002, 5.5719956E+002, 4.5842401E+002, 4.1174481E+002, 3.5064021E+002, 3.2122578E+002,-5.6843419E-017, 1.6633970E+000
 1.3200014E+002, 4.6764446E+002, 7.2807676E+002, 9.2709521E+002, 8.4995578E+002, 7.1354301E+002, 6.5668054E+002, 5.5198952E+002, 4.6651187E+002, 3.7427010E+002, 3.2210807E+002, 2.5663456E+002, 2.3607200E+002, 5.9957073E+002, 7.7608549E+002, 8.3674441E+002, 8.0103712E+002, 7.3667447E+002, 6.9197372E+002, 6.0511195E+002, 5.2525872E+002, 4.2104550E+002, 3.7026776E+002, 3.0979834E+002, 2.8644998E+002,-5.6843419E-017, 1.4583096E+000
 1.3300288E+002, 5.3379770E+002, 7.5737295E+002, 8.6548311E+002, 8.8807142E+002, 8.1671040E+002, 7.5252896E+002, 6.5838084E+002, 6.0293684E+002, 5.0838514E+002, 4.6329621E+002, 4.2103799E+002, 3.7989913E+002, 5.4887950E+002, 7.2335499E+002, 8.1453528E+002, 8.1124865E+002, 7.6481455E+002, 7.2403996E+002, 6.4075498E+002, 5.7094035E+002, 4.6550009E+002, 4.0780330E+002, 3.4254376E+002, 3.1127119E+002,-5.6843419E-017, 1.5750524E+000
 1.3400140E+002, 5.9543964E+002, 8.3838650E+002, 9.0508325E+002, 8.9232216E+002, 8.6099055E+002, 7.9787691E+002, 5.6932958E+002, 4.5952048E+002, 3.8814033E+002, 3.5076455E+002, 3.1367968E+002, 2.9061795E+002, 5.4948700E+002, 7.3082053E+002, 8.1451927E+002, 8.1948656E+002, 7.9197195E+002, 7.5108328E+002, 6.3614927E+002, 5.5595765E+002, 4.6483045E+002, 4.1518325E+002, 3.5980401E+002, 3.2732249E+002,-5.6843419E-017, 1.5582611E+000
 1.3500002E+002, 4.8505208E+002, 7.2562265E+002, 9.0948578E+002, 9.3958703E+002, 9.7710790E+002, 9.8463793E+002, 8.2939426E+002, 6.4832301E+002, 4.7753210E+002, 4.0465488E+002, 3.0928296E+002, 2.5915663E+002, 5.2015369E+002, 6.9694564E+002, 7.9957157E+002, 8.1970839E+002, 8.1216878E+002, 7.7489755E+002, 6.3579563E+002, 5.3516963E+002, 4.4110884E+002, 3.9618920E+002, 3.4389315E+002, 3.1019342E+002,-5.6843419E-017, 1.6049719E+000
 1.3600186E+002, 8.4272886E+002, 9.3161562E+002, 9.3350967E+002, 9.4128547E+002, 9.0701417E+002, 8.6913851E+002, 7.2162543E+002, 6.0992806E+002, 4.9551318E+002, 4.3450756E+002, 3.5739921E+002, 3.2711084E+002, 5.8942934E+002, 7.4310161E+002, 8.2204151E+002, 8.3670137E+002, 8.4266908E+002, 8.2296910E+002, 6.9246081E+002, 5.8322017E+002, 4.7695207E+002, 4.2526255E+002, 3.5963775E+002, 3.1942610E+002,-5.6843419E-017, 1.5696046E+000
 1.3700065E+002, 6.7379333E+002, 9.0635852E+002, 1.0069902E+003, 1.0094135E+003, 9.4837802E+002, 8.7888677E+002, 7.6918342E+002, 7.0292989E+002, 5.2498698E+002, 4.0864379E+002, 3.0205060E+002, 2.6524732E+002, 6.4139158E+002, 7.7513919E+002, 8.2593586E+002, 8.3951145E+002, 8.2723372E+002, 8.0069548E+002, 7.0137773E+002, 6.2093159E+002, 5.0060945E+002, 4.2953959E+002, 3.4886095E+002, 3.0811301E+002,-5.6843419E-017, 1.5771846E+000
 1.3800360E+002, 6.1285742E+002, 8.2474732E+002, 9.1880703E+002, 9.5460627E+002, 1.0117434E+003, 9.9173857E+002, 8.4290556E+002, 7.3546273E+002, 5.6040177E+002, 4.6210982E+002, 3.7801963E+002, 3.3373479E+002, 6.3149764E+002, 7.8563374E+002, 8.5348020E+002, 8.7296892E+002, 8.7240917E+002, 8.4081667E+002, 7.3390259E+002, 6.4786251E+002, 5.0973798E+002, 4.3032097E+002, 3.4664461E+002, 3.0723505E+002,-5.6843419E-017, 1.3775841E+000
 1.3900228E+002, 7.9719346E+002, 9.2786257E+002, 8.9377554E+002, 8.5212956E+002, 8.2739302E+002, 8.0550146E+002, 6.5752022E+002, 5.9292467E+002, 5.2897456E+002, 4.5567280E+002, 3.6952457E+002, 3.3580726E+002, 6.5572405E+002, 7.8136226E+002, 8.3243955E+002, 8.5754052E+002, 8.7685492E+002, 8.6026025E+002, 7.6430161E+002, 6.9002153E+002, 5.4754651E+002, 4.5329722E+002, 3.6302141E+002, 3.2690348E+002,-5.6843419E-017, 1.5230982E+000
 1.4000222E+002, 4.7908445E+002, 7.1972506E+002, 8.3773600E+002, 8.5553982E+002, 8.0294122E+002, 7.5140253E+002, 6.6779678E+002, 6.2313742E+002, 5.3061536E+002, 4.6695506E+002, 3.9760030E+002, 3.5773143E+002, 6.3580552E+002, 7.8034298E+002, 8.1675915E+002, 8.1020844E+002, 7.8479542E+002, 7.5933788E+002, 6.8480050E+002, 6.2687882E+002, 5.2551055E+002, 4.5060073E+002, 3.6880856E+002, 3.3108626E+002,-5.6843419E-017, 1.4472520E+000
 1.4100427E+002, 7.0281555E+002, 8.5718925E+002, 9.4689307E+002, 1.0035344E+003, 1.0105862E+003, 9.5611735E+002, 8.0528112E+002, 6.7143225E+002, 5.3260095E+002, 4.6549270E+002, 4.1171742E+002, 3.7666470E+002, 5.8365125E+002, 7.1402144E+002, 8.0097675E+002, 8.3640569E+002, 8.4100341E+002, 8.1560555E+002, 7.3488350E+002, 6.7242576E+002, 5.7038590E+002, 4.9655977E+002, 4.1638333E+002, 3.7091468E+002,-5.6843419E-017, 1.5125504E+000
 1.4200206E+002, 5.0266865E+002, 7.4661766E+002, 9.1494736E+002, 9.5880413E+002, 9.4891358E+002, 8.4887057E+002, 7.0855022E+002, 6.6736870E+002, 5.6988081E+002, 4.7170208E+002, 3.5288062E+002, 3.0210102E+002, 5.8458576E+002, 7.2822764E+002, 8.2875224E+002, 8.5794553E+002, 8.4791408E+002, 8.0161079E+002, 7.0683230E+002, 6.4725532E+002, 5.4378900E+002, 4.6712190E+002, 3.8683362E+002, 3.4510608E+002,-5.6843419E-017, 1.6134497E+000
