s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 5.1003591E+001, 7.9568348E+002, 7.6319597E+002, 7.2023358E+002, 6.7517058E+002, 5.0955018E+002, 4.2265780E+002, 3.5536258E+002, 3.1497289E+002, 2.5988483E+002, 2.3700347E+002, 2.2182287E+002, 2.0840419E+002, 6.9964816E+002, 7.8695797E+002, 7.8342125E+002, 7.3403481E+002, 5.8275363E+002, 5.0638947E+002, 4.3811115E+002, 3.8403351E+002, 3.0643450E+002, 2.7699355E+002, 2.5331173E+002, 2.3432222E+002,-5.6843419E-017, 1.9505381E+000
 5.2007783E+001, 6.7353052E+002, 7.5921773E+002, 7.5683412E+002, 7.4345232E+002, 7.1633819E+002, 6.7250968E+002, 6.0976211E+002, 5.4493715E+002, 4.3975755E+002, 4.0098646E+002, 3.6363075E+002, 3.3445764E+002, 6.7216211E+002, 7.3351523E+002, 7.3486879E+002, 7.0835805E+002, 6.0406396E+002, 5.3992445E+002, 4.7697143E+002, 4.2179414E+002, 3.3344002E+002, 2.9896332E+002, 2.7041671E+002, 2.4762222E+002,-5.6843419E-017, 2.1221844E+000
 5.3010312E+001, 7.8497580E+002, 8.5714472E+002, 8.3890249E+002, 7.7529195E+002, 5.2523298E+002, 4.2103774E+002, 3.5034208E+002, 2.9564434E+002, 2.1858044E+002, 1.9529963E+002, 1.7938318E+002, 1.6950363E+002, 6.9442196E+002, 7.4808445E+002, 7.4561912E+002, 7.2139247E+002, 6.1920420E+002, 5.5593090E+002, 4.9442690E+002, 4.3822640E+002, 3.4938292E+002, 3.1451338E+002, 2.8499486E+002, 2.6282245E+002,-5.6843419E-017, 1.9322976E+000
 5.4003371E+001, 8.5463639E+002, 8.6900500E+002, 8.0695026E+002, 7.1840107E+002, 5.7045719E+002, 5.0398042E+002, 4.2429834E+002, 3.5350671E+002, 2.6726962E+002, 2.4294707E+002, 2.2339485E+002, 2.0524968E+002, 7.2070937E+002, 7.5323958E+002, 7.3355674E+002, 6.9706867E+002, 5.8342099E+002, 5.2027983E+002, 4.6024282E+002, 4.0521907E+002, 3.2011051E+002, 2.8847958E+002, 2.6228660E+002, 2.4186531E+002,-5.6843419E-017, 2.0028898E+000
 5.5003242E+001, 7.9074150E+002, 8.4665941E+002, 8.3015329E+002, 8.0443097E+002, 6.9471870E+002, 6.2506964E+002, 5.5878054E+002, 4.9040182E+002, 3.6708458E+002, 3.1450828E+002, 2.6225318E+002, 2.2778032E+002, 7.2767857E+002, 7.6516923E+002, 7.5129103E+002, 7.1630232E+002, 6.0182159E+002, 5.3815618E+002, 4.7372814E+002, 4.1393777E+002, 3.2159479E+002, 2.8792970E+002, 2.5845971E+002, 2.3594933E+002,-5.6843419E-017, 2.0937757E+000
 5.6001629E+001, 8.7781910E+002, 9.1971367E+002, 8.7109862E+002, 7.9423794E+002, 6.0735462E+002, 5.3092545E+002, 4.6504444E+002, 4.1508258E+002, 3.4766671E+002, 3.3063244E+002, 3.1174689E+002, 3.0075047E+002, 7.3796690E+002, 7.8543584E+002, 7.7475672E+002, 7.3887254E+002, 6.2195954E+002, 5.6033775E+002, 4.9831396E+002, 4.3864300E+002, 3.4453065E+002, 3.1044536E+002, 2.7731327E+002, 2.5425181E+002,-5.6843419E-017, 1.9068468E+000
 5.7006568E+001, 6.6189992E+002, 7.9385169E+002, 8.0350040E+002, 7.7086285E+002, 6.6636756E+002, 6.0280344E+002, 5.3937530E+002, 4.7226475E+002, 3.4560758E+002, 3.0017610E+002, 2.5364896E+002, 2.1948566E+002, 7.2323657E+002, 7.6683187E+002, 7.4759803E+002, 7.0929376E+002, 6.0423699E+002, 5.5025587E+002, 4.9309192E+002, 4.3537454E+002, 3.4301428E+002, 3.0890790E+002, 2.7335197E+002, 2.4992369E+002,-5.6843419E-017, 1.7999509E+000
 5.8007312E+001, 7.3502155E+002, 7.9287613E+002, 7.8613498E+002, 7.4577221E+002, 6.2378061E+002, 5.5966640E+002, 4.9845793E+002, 4.4096659E+002, 3.3383584E+002, 2.9732395E+002, 2.6605529E+002, 2.4495758E+002, 6.9011391E+002, 7.5168484E+002, 7.5614455E+002, 7.3064467E+002, 6.3407008E+002, 5.7519849E+002, 5.1442641E+002, 4.5428823E+002, 3.5139472E+002, 3.1433002E+002, 2.7882535E+002, 2.5469158E+002,-5.6843419E-017, 1.9309300E+000
 5.9008422E+001, 7.3991431E+002, 8.6198893E+002, 8.7801293E+002, 8.5635521E+002, 7.3343304E+002, 6.3271713E+002, 5.3054442E+002, 4.4058080E+002, 3.1138224E+002, 2.6204978E+002, 2.3423737E+002, 2.1562806E+002, 6.9117936E+002, 7.5917110E+002, 7.6663459E+002, 7.4750104E+002, 6.4610367E+002, 5.7924491E+002, 5.1275815E+002, 4.4792137E+002, 3.3841903E+002, 2.9919941E+002, 2.6705284E+002, 2.4444388E+002,-5.6843419E-017, 2.0615551E+000
 6.0008517E+001, 6.9223997E+002, 6.9046130E+002, 6.5701361E+002, 6.2013447E+002, 5.5537789E+002, 5.1236240E+002, 4.6374369E+002, 4.1207390E+002, 3.3033525E+002, 3.0173692E+002, 2.7377197E+002, 2.4434364E+002, 6.7871612E+002, 7.6390878E+002, 7.8607210E+002, 7.7543250E+002, 6.8308379E+002, 6.1199761E+002, 5.3876947E+002, 4.6899429E+002, 3.5493902E+002, 3.1198692E+002, 2.7648688E+002, 2.4847057E+002,-5.6843419E-017, 1.9706897E+000
 6.1005946E+001, 7.1518745E+002, 8.8689320E+002, 9.0292498E+002, 8.5488243E+002, 6.8296726E+002, 5.9407746E+002, 5.0992690E+002, 4.3788908E+002, 3.1835799E+002, 2.6509222E+002, 2.2198225E+002, 1.9644405E+002, 6.7496135E+002, 7.4330219E+002, 7.5207796E+002, 7.3111956E+002, 6.2834668E+002, 5.6178309E+002, 4.9522258E+002, 4.3339749E+002, 3.3171237E+002, 2.9228142E+002, 2.5991697E+002, 2.3421873E+002,-5.6843419E-017, 1.9698821E+000
 6.2003269E+001, 8.0389097E+002, 9.0700391E+002, 8.7737136E+002, 8.0453743E+002, 6.0464811E+002, 5.1150953E+002, 4.1478604E+002, 3.4789425E+002, 2.6348627E+002, 2.3447259E+002, 2.0910167E+002, 1.8530924E+002, 6.8472958E+002, 7.7691627E+002, 7.7402544E+002, 7.3844283E+002, 6.2093550E+002, 5.5279900E+002, 4.8259699E+002, 4.2302870E+002, 3.2422797E+002, 2.8618147E+002, 2.5307325E+002, 2.2690130E+002,-5.6843419E-017, 1.9766910E+000
 6.3005133E+001, 8.2477020E+002, 8.5680152E+002, 8.2992232E+002, 7.4299270E+002, 5.3727289E+002, 4.4398071E+002, 3.9156352E+002, 3.5140690E+002, 2.6840159E+002, 2.3039334E+002, 2.0462579E+002, 1.9129758E+002, 7.2213103E+002, 7.9157218E+002, 7.8075624E+002, 7.2748549E+002, 5.8788295E+002, 5.1936305E+002, 4.5339487E+002, 3.9740007E+002, 3.0465350E+002, 2.6833417E+002, 2.3836396E+002, 2.1512399E+002,-5.6843419E-017, 2.0399733E+000
 6.4006311E+001, 7.2092815E+002, 8.5061723E+002, 8.1045356E+002, 7.1721629E+002, 5.3385171E+002, 4.7026727E+002, 4.1489231E+002, 3.6955245E+002, 3.0922227E+002, 2.8854601E+002, 2.7298526E+002, 2.5180578E+002, 7.0605386E+002, 7.7557509E+002, 7.7072430E+002, 7.2868046E+002, 5.8965486E+002, 5.1705503E+002, 4.5416265E+002, 4.0027862E+002, 3.0644719E+002, 2.6906916E+002, 2.3883437E+002, 2.1636078E+002,-5.6843419E-017, 1.9297973E+000
 6.5008812E+001, 7.8334734E+002, 8.1390361E+002, 7.9064901E+002, 7.0554643E+002, 4.9608541E+002, 4.1468982E+002, 3.4698261E+002, 2.9814467E+002, 2.1763035E+002, 1.8812210E+002, 1.6119981E+002, 1.4599388E+002, 7.1655679E+002, 7.8296269E+002, 7.6242747E+002, 6.9841069E+002, 5.5092938E+002, 4.8480057E+002, 4.2592968E+002, 3.7664888E+002, 2.9358766E+002, 2.6099572E+002, 2.3478652E+002, 2.1341963E+002,-5.6843419E-017, 2.0326555E+000
 6.6003417E+001, 7.7220030E+002, 8.5362858E+002, 7.7515420E+002, 6.6975323E+002, 5.2909159E+002, 4.7743690E+002, 4.3299915E+002, 3.9263296E+002, 3.1150045E+002, 2.8473547E+002, 2.5565262E+002, 2.3281550E+002, 7.0718098E+002, 7.5422076E+002, 7.2297207E+002, 6.6241756E+002, 5.3131135E+002, 4.7190729E+002, 4.1726225E+002, 3.7058056E+002, 2.8886172E+002, 2.5772344E+002, 2.2909336E+002, 2.0653256E+002,-5.6843419E-017, 1.8561510E+000
 6.7003398E+001, 7.7714214E+002, 8.2286124E+002, 8.0770401E+002, 7.4454720E+002, 5.9410798E+002, 5.2044300E+002, 4.4677688E+002, 3.8439725E+002, 2.9928386E+002, 2.7289436E+002, 2.5258115E+002, 2.4007449E+002, 7.1595467E+002, 7.7404400E+002, 7.5286400E+002, 6.9575681E+002, 5.7003198E+002, 5.0890085E+002, 4.5369533E+002, 4.0591249E+002, 3.2239378E+002, 2.9153989E+002, 2.6085237E+002, 2.3803344E+002,-5.6843419E-017, 1.9183342E+000
 6.8004483E+001, 7.3004352E+002, 6.9588484E+002, 5.9369562E+002, 5.1523056E+002, 4.1193121E+002, 3.6179585E+002, 3.3024998E+002, 3.1262092E+002, 2.7086700E+002, 2.4805953E+002, 2.2735945E+002, 2.0977850E+002, 7.0831433E+002, 7.3259821E+002, 7.0336846E+002, 6.5303116E+002, 5.4296525E+002, 4.8834222E+002, 4.3839114E+002, 3.9499600E+002, 3.1621257E+002, 2.8586547E+002, 2.5840141E+002, 2.3667260E+002,-5.6843419E-017, 2.0589482E+000
 6.9007692E+001, 7.5520533E+002, 7.9311291E+002, 7.6790238E+002, 7.2254204E+002, 5.9331925E+002, 5.4414763E+002, 4.9422186E+002, 4.5482294E+002, 3.6028036E+002, 3.1675330E+002, 2.8115083E+002, 2.4969388E+002, 6.9168538E+002, 7.3805236E+002, 7.1996240E+002, 6.7343596E+002, 5.5352189E+002, 4.9510838E+002, 4.3941163E+002, 3.9539215E+002, 3.1607670E+002, 2.8505132E+002, 2.5837547E+002, 2.3613066E+002,-5.6843419E-017, 1.9209939E+000
 7.0011882E+001, 7.3191921E+002, 8.5480152E+002, 8.1463392E+002, 7.1297423E+002, 4.8969148E+002, 3.8912367E+002, 2.9580564E+002, 2.3419114E+002, 1.7093717E+002, 1.5449655E+002, 1.3784323E+002, 1.2486750E+002, 6.8355174E+002, 7.3128382E+002, 7.0419575E+002, 6.4844685E+002, 5.2142596E+002, 4.6156392E+002, 4.0427130E+002, 3.6323410E+002, 2.9184710E+002, 2.6330682E+002, 2.3913466E+002, 2.1890371E+002,-5.6843419E-017, 2.0526026E+000
 7.1004054E+001, 7.7943244E+002, 6.5471727E+002, 5.5335259E+002, 5.0294520E+002, 4.6649988E+002, 4.5027561E+002, 4.3248267E+002, 4.0367203E+002, 3.4319158E+002, 3.1654951E+002, 2.8793073E+002, 2.6505757E+002, 6.9082879E+002, 7.2254956E+002, 6.9820075E+002, 6.5320719E+002, 5.4230719E+002, 4.8458946E+002, 4.2590751E+002, 3.7716303E+002, 2.9698734E+002, 2.6861348E+002, 2.4261521E+002, 2.2276170E+002,-5.6843419E-017, 2.3601106E+000
 7.2004182E+001, 7.8704357E+002, 8.4017041E+002, 7.4327145E+002, 6.2371636E+002, 4.6593673E+002, 4.2043981E+002, 3.7562123E+002, 3.3351099E+002, 2.6970336E+002, 2.5433683E+002, 2.4537077E+002, 2.4498337E+002, 7.0478199E+002, 7.1672829E+002, 6.7131642E+002, 6.1720585E+002, 5.1125906E+002, 4.6229866E+002, 4.1537612E+002, 3.7545428E+002, 3.0744002E+002, 2.8230182E+002, 2.5896758E+002, 2.4015354E+002,-5.6843419E-017, 1.8721116E+000
 7.3009933E+001, 7.8821239E+002, 8.0436149E+002, 7.6230085E+002, 7.0901500E+002, 5.3052359E+002, 4.3836332E+002, 3.7178718E+002, 3.2269913E+002, 2.3219239E+002, 2.0503720E+002, 1.8725351E+002, 1.7134562E+002, 7.0585964E+002, 7.3443897E+002, 6.9950910E+002, 6.4452679E+002, 5.1171638E+002, 4.5194540E+002, 4.0083938E+002, 3.5996702E+002, 2.9034250E+002, 2.6593912E+002, 2.4514565E+002, 2.2843517E+002,-5.6843419E-017, 2.0251027E+000
 7.4004284E+001, 6.7854747E+002, 7.9511474E+002, 8.1054687E+002, 7.9379978E+002, 6.6618167E+002, 5.9360088E+002, 5.1916029E+002, 4.5621197E+002, 3.4784288E+002, 2.9862903E+002, 2.5716538E+002, 2.2283295E+002, 7.0610194E+002, 7.2918561E+002, 6.9466577E+002, 6.4377637E+002, 5.1369963E+002, 4.5357455E+002, 3.9991776E+002, 3.5605456E+002, 2.8193543E+002, 2.5446484E+002, 2.3138262E+002, 2.1323528E+002,-5.6843419E-017, 1.9770476E+000
 7.5002908E+001, 8.0077697E+002, 8.7526292E+002, 8.4441949E+002, 7.6112095E+002, 5.8687072E+002, 5.1378145E+002, 4.5946893E+002, 4.1889044E+002, 3.4206416E+002, 3.0052693E+002, 2.5168350E+002, 2.1452892E+002, 6.8882664E+002, 7.4405961E+002, 7.3555202E+002, 7.0064480E+002, 5.9371596E+002, 5.3451654E+002, 4.7724390E+002, 4.2909508E+002, 3.3988934E+002, 3.0048440E+002, 2.6510529E+002, 2.3715366E+002,-5.6843419E-017, 1.9592938E+000
 7.6009425E+001, 7.7038080E+002, 8.6786285E+002, 8.2867528E+002, 7.3848725E+002, 5.6520792E+002, 4.9289524E+002, 4.2791694E+002, 3.7699284E+002, 3.1459902E+002, 2.9161901E+002, 2.7649774E+002, 2.6712568E+002, 7.0582415E+002, 7.5987254E+002, 7.4131711E+002, 6.9511847E+002, 5.8057293E+002, 5.2439212E+002, 4.7305236E+002, 4.3036768E+002, 3.5299178E+002, 3.1718238E+002, 2.8371588E+002, 2.5660157E+002,-5.6843419E-017, 1.8265866E+000
 7.7000695E+001, 7.4274968E+002, 8.6604922E+002, 8.5403888E+002, 8.0367186E+002, 7.0592040E+002, 6.6171155E+002, 6.0288491E+002, 5.4892720E+002, 4.2815835E+002, 3.7871953E+002, 3.2927288E+002, 2.8858879E+002, 7.0163787E+002, 8.0414121E+002, 7.9943376E+002, 7.5137676E+002, 6.2652536E+002, 5.6434649E+002, 5.0100067E+002, 4.4783567E+002, 3.5537685E+002, 3.1715247E+002, 2.8252225E+002, 2.5440671E+002,-5.6843419E-017, 2.1197566E+000
 7.8006117E+001, 7.1800184E+002, 7.0454770E+002, 6.4734528E+002, 5.7539123E+002, 4.6194782E+002, 4.2586736E+002, 3.9362267E+002, 3.5940903E+002, 2.8758951E+002, 2.5640138E+002, 2.2906384E+002, 2.0880728E+002, 6.8379793E+002, 7.4001505E+002, 7.2418794E+002, 6.8018448E+002, 5.7939712E+002, 5.3073745E+002, 4.7889515E+002, 4.3361802E+002, 3.4859529E+002, 3.1353112E+002, 2.7914390E+002, 2.5210081E+002,-5.6843419E-017, 2.0725151E+000
 7.9002937E+001, 7.7912704E+002, 8.1163742E+002, 7.3772235E+002, 6.5104773E+002, 5.1875474E+002, 4.6441916E+002, 4.1630631E+002, 3.8400687E+002, 3.3245618E+002, 3.1605399E+002, 3.0178904E+002, 2.8470294E+002, 6.7974203E+002, 7.1110723E+002, 6.8853701E+002, 6.4885612E+002, 5.6151621E+002, 5.1449744E+002, 4.6468878E+002, 4.2078340E+002, 3.4381291E+002, 3.1203459E+002, 2.8299338E+002, 2.5896725E+002,-5.6843419E-017, 1.8306176E+000
 8.0000441E+001, 8.5276584E+002, 9.5177380E+002, 9.3857390E+002, 8.6868895E+002, 6.9587845E+002, 6.1744842E+002, 5.3837843E+002, 4.6922638E+002, 3.5538025E+002, 3.0438914E+002, 2.7154266E+002, 2.5501519E+002, 7.1403649E+002, 7.7170113E+002, 7.5879563E+002, 7.1549548E+002, 6.0768072E+002, 5.5149613E+002, 4.9323069E+002, 4.4386898E+002, 3.5670928E+002, 3.2087535E+002, 2.9118146E+002, 2.6778193E+002,-5.6843419E-017, 2.2006031E+000
 8.1007241E+001, 7.6609419E+002, 8.9754719E+002, 8.6915094E+002, 7.8327734E+002, 6.4270587E+002, 5.9259429E+002, 5.5259899E+002, 5.1425530E+002, 4.4651007E+002, 4.1235482E+002, 3.6559642E+002, 3.1752347E+002, 7.2648342E+002, 8.0361779E+002, 7.9821640E+002, 7.6183210E+002, 6.5629089E+002, 5.9792106E+002, 5.3538215E+002, 4.7963540E+002, 3.8268134E+002, 3.4284386E+002, 3.0740323E+002, 2.7865231E+002,-5.6843419E-017, 2.0084756E+000
 8.2008483E+001, 8.4846688E+002, 8.8293048E+002, 8.2319299E+002, 7.1646086E+002, 5.3959223E+002, 4.7451568E+002, 4.1631314E+002, 3.6642159E+002, 2.9033075E+002, 2.6074085E+002, 2.2861501E+002, 2.0654897E+002, 7.4367898E+002, 8.1359797E+002, 7.9254515E+002, 7.2998674E+002, 6.0201668E+002, 5.4518336E+002, 4.9154322E+002, 4.4320682E+002, 3.6193674E+002, 3.2771950E+002, 2.9387663E+002, 2.6523964E+002,-5.6843419E-017, 1.8932685E+000
 8.3007184E+001, 8.3491028E+002, 8.1800527E+002, 7.1899249E+002, 6.1797988E+002, 4.5130654E+002, 3.8928006E+002, 3.3340588E+002, 2.8956533E+002, 2.3917644E+002, 2.2019227E+002, 2.0323668E+002, 1.8772893E+002, 7.4607156E+002, 7.7865055E+002, 7.3854012E+002, 6.7045054E+002, 5.4361969E+002, 4.9343252E+002, 4.4721862E+002, 4.0466851E+002, 3.3589164E+002, 3.0589034E+002, 2.7590888E+002, 2.5044791E+002,-5.6843419E-017, 2.0559184E+000
 8.4002449E+001, 8.2666592E+002, 9.4572544E+002, 9.2984807E+002, 8.4549925E+002, 6.3599245E+002, 5.3602160E+002, 4.6142980E+002, 4.1242084E+002, 3.2648483E+002, 2.8731430E+002, 2.5899414E+002, 2.3547508E+002, 7.5262994E+002, 7.9869990E+002, 7.6515738E+002, 7.0293041E+002, 5.7472322E+002, 5.2062030E+002, 4.7074675E+002, 4.2385818E+002, 3.4225997E+002, 3.0655183E+002, 2.7631580E+002, 2.5006698E+002,-5.6843419E-017, 1.8776912E+000
 8.5000978E+001, 7.3275398E+002, 7.7164028E+002, 7.4893826E+002, 7.0430663E+002, 6.3578630E+002, 6.0084992E+002, 5.3799746E+002, 4.7372007E+002, 3.6967167E+002, 3.3056793E+002, 2.9869318E+002, 2.7325993E+002, 7.2289529E+002, 7.8937016E+002, 7.7883188E+002, 7.2705274E+002, 6.0697023E+002, 5.4716324E+002, 4.8674252E+002, 4.3482055E+002, 3.4465998E+002, 3.0682797E+002, 2.7492822E+002, 2.4875806E+002,-5.6843419E-017, 1.9727919E+000
 8.6001738E+001, 7.6951691E+002, 8.9807590E+002, 8.3718700E+002, 7.3797723E+002, 5.0874575E+002, 4.3589657E+002, 3.6866481E+002, 3.1075791E+002, 2.0907944E+002, 1.6995012E+002, 1.4658759E+002, 1.3428995E+002, 7.1422861E+002, 7.7243576E+002, 7.5077247E+002, 6.9847119E+002, 5.8097403E+002, 5.2576735E+002, 4.7026929E+002, 4.2133630E+002, 3.3342151E+002, 2.9619844E+002, 2.6634692E+002, 2.4165390E+002,-5.6843419E-017, 2.0192828E+000
 8.7004406E+001, 7.9757386E+002, 8.1470691E+002, 7.5346112E+002, 6.6789106E+002, 4.8016400E+002, 4.0709572E+002, 3.4964676E+002, 3.0729570E+002, 2.5785052E+002, 2.3289306E+002, 2.0048502E+002, 1.7651343E+002, 7.0994479E+002, 7.5132674E+002, 7.1914375E+002, 6.6275793E+002, 5.3340023E+002, 4.7896227E+002, 4.2676209E+002, 3.8008157E+002, 3.0138195E+002, 2.6660834E+002, 2.3823880E+002, 2.1587370E+002,-5.6843419E-017, 1.9295229E+000
 8.8001231E+001, 8.1239017E+002, 8.6062798E+002, 8.1148675E+002, 7.2247089E+002, 5.6894266E+002, 5.0708804E+002, 4.5214405E+002, 4.0746370E+002, 3.4466109E+002, 3.2349238E+002, 3.0346076E+002, 2.8196789E+002, 7.2057897E+002, 7.7922247E+002, 7.5604873E+002, 7.0056330E+002, 5.6916741E+002, 5.0940392E+002, 4.5309490E+002, 4.0355221E+002, 3.2180096E+002, 2.8763173E+002, 2.5753993E+002, 2.3266762E+002,-5.6843419E-017, 1.8704370E+000
 8.9000248E+001, 7.1486824E+002, 7.7002725E+002, 7.3916263E+002, 6.7873187E+002, 5.5800503E+002, 5.0504555E+002, 4.5517554E+002, 4.0662341E+002, 3.1663461E+002, 2.8336249E+002, 2.5756222E+002, 2.4030178E+002, 7.0910672E+002, 7.5452385E+002, 7.3121711E+002, 6.8042758E+002, 5.6010191E+002, 5.0323477E+002, 4.4933179E+002, 4.0170533E+002, 3.2415047E+002, 2.9269319E+002, 2.6524315E+002, 2.4247509E+002,-5.6843419E-017, 1.8424994E+000
 9.0009681E+001, 7.4686865E+002, 6.2982098E+002, 4.9475779E+002, 3.9075902E+002, 2.7808016E+002, 2.5647230E+002, 2.4249003E+002, 2.2665710E+002, 1.9413950E+002, 1.7650418E+002, 1.6220433E+002, 1.4890413E+002, 6.8889479E+002, 7.0085290E+002, 6.6799581E+002, 6.2220802E+002, 5.1261000E+002, 4.6214174E+002, 4.1208286E+002, 3.6791833E+002, 2.9778178E+002, 2.7090692E+002, 2.4845275E+002, 2.2987078E+002,-5.6843419E-017, 1.9041386E+000
 9.1009417E+001, 7.3056142E+002, 7.9531436E+002, 7.3825928E+002, 6.7276255E+002, 5.2207733E+002, 4.2025970E+002, 3.3682079E+002, 3.0288064E+002, 2.7228167E+002, 2.5873588E+002, 2.4682275E+002, 2.3536568E+002, 6.8238830E+002, 6.8097834E+002, 6.3217674E+002, 5.8031844E+002, 4.7556961E+002, 4.2639607E+002, 3.8208831E+002, 3.4480536E+002, 2.8290383E+002, 2.5660780E+002, 2.3449977E+002, 2.1535827E+002,-5.6843419E-017, 2.1874372E+000
 9.2010059E+001, 6.3906296E+002, 6.8867945E+002, 6.4965914E+002, 5.9112607E+002, 4.8955265E+002, 4.2831497E+002, 3.5923691E+002, 3.0172511E+002, 2.4497579E+002, 2.3084480E+002, 2.1606306E+002, 2.0342036E+002, 6.6153266E+002, 6.9794352E+002, 6.6916243E+002, 6.2704895E+002, 5.2819264E+002, 4.6449646E+002, 4.0106257E+002, 3.5261348E+002, 2.8828476E+002, 2.6311716E+002, 2.4286090E+002, 2.2556342E+002,-5.6843419E-017, 1.9042210E+000
 9.3003473E+001, 7.1118330E+002, 8.0050902E+002, 7.6397524E+002, 6.7974417E+002, 5.7141335E+002, 5.1691102E+002, 4.4090233E+002, 3.5604890E+002, 2.1390192E+002, 1.8758132E+002, 1.7732594E+002, 1.6506581E+002, 6.3591960E+002, 7.0650562E+002, 6.9881187E+002, 6.5514449E+002, 5.5371134E+002, 4.8688596E+002, 4.1122626E+002, 3.4985253E+002, 2.6738407E+002, 2.4516798E+002, 2.2783345E+002, 2.1162331E+002,-5.6843419E-017, 2.0398085E+000
 9.4003778E+001, 6.9984096E+002, 7.9381547E+002, 8.2075622E+002, 8.1347838E+002, 7.1476745E+002, 6.3951999E+002, 5.6661813E+002, 4.9647820E+002, 4.0225256E+002, 3.6842050E+002, 3.3095461E+002, 3.0100756E+002, 6.4822735E+002, 7.0318240E+002, 6.9273359E+002, 6.5312650E+002, 5.5598118E+002, 4.9513369E+002, 4.2798213E+002, 3.6767906E+002, 2.8175875E+002, 2.5694426E+002, 2.3670947E+002, 2.1806903E+002,-5.6843419E-017, 1.8804336E+000
 9.5008259E+001, 7.4041522E+002, 8.2455294E+002, 7.8836182E+002, 6.7151254E+002, 4.6807971E+002, 4.1865081E+002, 3.7546688E+002, 3.3571286E+002, 2.6451792E+002, 2.3293038E+002, 2.1275549E+002, 2.0011567E+002, 6.6993970E+002, 7.3784610E+002, 7.3040697E+002, 6.8725865E+002, 5.8254673E+002, 5.2467498E+002, 4.6407810E+002, 4.0719979E+002, 3.2086868E+002, 2.9367895E+002, 2.6846936E+002, 2.4677363E+002,-5.6843419E-017, 2.1183900E+000
 9.6000374E+001, 7.9420164E+002, 8.8136239E+002, 8.6406382E+002, 8.0376496E+002, 6.3312658E+002, 5.4574412E+002, 4.7384295E+002, 4.1298582E+002, 3.3338902E+002, 2.9429837E+002, 2.3959215E+002, 1.9227490E+002, 6.8068168E+002, 7.5305956E+002, 7.4566163E+002, 6.9155067E+002, 5.6369496E+002, 5.0373144E+002, 4.4587761E+002, 3.9347356E+002, 3.1631918E+002, 2.8507337E+002, 2.5453030E+002, 2.3017352E+002,-5.6843419E-017, 1.9041086E+000
 9.7006013E+001, 7.9264714E+002, 8.1035397E+002, 7.4481253E+002, 6.7200967E+002, 5.3752691E+002, 4.7570736E+002, 4.2004582E+002, 3.6640362E+002, 2.9468296E+002, 2.7468746E+002, 2.4969852E+002, 2.3405525E+002, 7.0940721E+002, 7.6227419E+002, 7.4458331E+002, 6.9489887E+002, 5.6904237E+002, 5.0611551E+002, 4.4835221E+002, 3.9662248E+002, 3.1998975E+002, 2.8895439E+002, 2.5586631E+002, 2.2903826E+002,-5.6843419E-017, 1.9514745E+000
 9.8000118E+001, 7.0940393E+002, 7.8563458E+002, 7.2747212E+002, 6.3108075E+002, 4.4533843E+002, 3.7737585E+002, 3.3226324E+002, 3.0998739E+002, 2.8728956E+002, 2.7263628E+002, 2.6028041E+002, 2.4414231E+002, 6.9173627E+002, 7.3858790E+002, 7.1351732E+002, 6.6607977E+002, 5.5228956E+002, 4.9330435E+002, 4.4062367E+002, 3.9259540E+002, 3.2011581E+002, 2.9153641E+002, 2.6096852E+002, 2.3675180E+002,-5.6843419E-017, 2.1897794E+000
 9.9009660E+001, 7.7921259E+002, 8.5589297E+002, 8.4001474E+002, 8.0212307E+002, 6.4378706E+002, 5.5327660E+002, 4.7267026E+002, 3.9635814E+002, 2.8601279E+002, 2.4852890E+002, 2.2166563E+002, 1.9563383E+002, 7.0285212E+002, 7.6924602E+002, 7.5257929E+002, 7.0366331E+002, 5.6018987E+002, 4.8810312E+002, 4.2684420E+002, 3.7360312E+002, 3.0026220E+002, 2.7379272E+002, 2.4880382E+002, 2.2755989E+002,-5.6843419E-017, 1.9743123E+000
 1.0000809E+002, 6.9128488E+002, 7.5108655E+002, 7.0898770E+002, 6.3820686E+002, 5.1482697E+002, 4.5298984E+002, 3.9118010E+002, 3.3617714E+002, 2.3984368E+002, 2.0264435E+002, 1.7647270E+002, 1.5854076E+002, 6.8500720E+002, 7.2444133E+002, 7.0573045E+002, 6.6617643E+002, 5.4668966E+002, 4.8313767E+002, 4.2394547E+002, 3.7029864E+002, 2.9121315E+002, 2.6360298E+002, 2.4008155E+002, 2.1803369E+002,-5.6843419E-017, 1.9747204E+000
 1.0100483E+002, 7.6875454E+002, 8.4111820E+002, 7.9867592E+002, 7.3468713E+002, 5.8806067E+002, 5.1975324E+002, 4.5468396E+002, 4.0488510E+002, 3.4423484E+002, 3.1925830E+002, 2.9524020E+002, 2.7164084E+002, 6.8588519E+002, 7.3751522E+002, 7.1940133E+002, 6.7867569E+002, 5.6729170E+002, 5.0785616E+002, 4.5106758E+002, 3.9926782E+002, 3.1509098E+002, 2.8067944E+002, 2.5147966E+002, 2.2641042E+002,-5.6843419E-017, 2.0145744E+000
