s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 1.0200038E+002, 5.1174551E+002, 8.4584225E+002, 1.0379840E+003, 1.0271821E+003, 8.5861974E+002, 7.3276998E+002, 7.4444391E+002, 7.1012650E+002, 6.7387444E+002, 4.9562824E+002, 3.9183465E+002, 3.2539866E+002, 4.8922571E+002, 6.9714618E+002, 8.2061769E+002, 8.6735080E+002, 8.4717240E+002, 8.0592648E+002, 7.8938530E+002, 7.1634806E+002, 6.4856437E+002, 5.1099085E+002, 4.3708743E+002, 3.8987513E+002, 9.2435175E-001, 9.2531118E-001
 1.0300193E+002, 4.7613867E+002, 7.8011223E+002, 9.2779807E+002, 9.1704964E+002, 8.2628278E+002, 7.9022224E+002, 7.4460021E+002, 6.7084958E+002, 5.4718773E+002, 4.7344615E+002, 4.1751481E+002, 3.7031861E+002, 4.9434575E+002, 7.3002479E+002, 8.4703122E+002, 8.7921022E+002, 8.4912773E+002, 8.0864038E+002, 7.9265485E+002, 7.5764476E+002, 6.9465627E+002, 5.5688831E+002, 4.6216487E+002, 3.9621206E+002, 9.0964240E-001, 9.1069993E-001
 1.0400156E+002, 4.1535744E+002, 6.6259187E+002, 7.8937608E+002, 9.0480994E+002, 1.0069183E+003, 1.0423607E+003, 9.1243866E+002, 7.5754159E+002, 7.1608198E+002, 5.5276857E+002, 4.3016377E+002, 3.6100539E+002, 4.7047060E+002, 6.8506191E+002, 7.8502814E+002, 8.3489402E+002, 8.3384621E+002, 8.1968655E+002, 7.8795108E+002, 7.1828883E+002, 6.5152122E+002, 5.2065600E+002, 4.3034628E+002, 3.7473151E+002, 8.8478488E-001, 8.8565421E-001
 1.0500104E+002, 3.8963995E+002, 6.9702044E+002, 9.1995028E+002, 1.0772518E+003, 9.7784259E+002, 8.8327138E+002, 7.5903566E+002, 6.3678070E+002, 4.8198499E+002, 3.9576410E+002, 3.5560488E+002, 3.6058586E+002, 4.3160944E+002, 6.4243455E+002, 7.7361877E+002, 8.6115557E+002, 8.5689738E+002, 8.4732482E+002, 7.8962541E+002, 7.0187427E+002, 6.4109469E+002, 5.4138763E+002, 4.5151876E+002, 3.8764865E+002, 1.0307315E+000, 1.0314900E+000
 1.0600064E+002, 6.0911013E+002, 7.9167729E+002, 8.9780093E+002, 9.6198254E+002, 8.3702280E+002, 8.4876152E+002, 7.2865004E+002, 5.6621733E+002, 4.8727389E+002, 3.7063500E+002, 3.2916836E+002, 2.9547050E+002, 5.0200699E+002, 6.9075206E+002, 8.0059158E+002, 8.8349137E+002, 8.6753448E+002, 8.4849534E+002, 7.7071495E+002, 6.6669507E+002, 5.8737183E+002, 4.8909951E+002, 4.1177930E+002, 3.7177161E+002, 9.6079023E-001, 9.6156127E-001
 1.0700070E+002, 4.3380646E+002, 7.4496822E+002, 9.0769028E+002, 1.0141923E+003, 8.8934697E+002, 7.0888738E+002, 7.0091147E+002, 6.7470239E+002, 5.3542342E+002, 4.3251539E+002, 3.4488528E+002, 2.7802954E+002, 4.8090088E+002, 6.8787234E+002, 7.9190403E+002, 8.7027929E+002, 8.3206178E+002, 8.0126293E+002, 7.4937899E+002, 6.5157163E+002, 5.6251596E+002, 4.5938820E+002, 3.8034396E+002, 3.3289740E+002, 1.0366546E+000, 1.0373661E+000
 1.0800122E+002, 3.8850792E+002, 7.1468802E+002, 8.7463132E+002, 8.8827141E+002, 8.3309253E+002, 7.8930867E+002, 6.1813339E+002, 5.7657952E+002, 5.4004014E+002, 4.2354264E+002, 3.7380282E+002, 3.1460878E+002, 4.4402194E+002, 6.6049436E+002, 7.8352400E+002, 8.5402706E+002, 8.2663299E+002, 7.8452212E+002, 7.2854556E+002, 6.7951378E+002, 5.8723096E+002, 4.6453982E+002, 3.8283329E+002, 3.2921115E+002, 8.7109344E-001, 8.7173659E-001
 1.0900142E+002, 3.9233313E+002, 7.1030601E+002, 8.5905351E+002, 9.1194687E+002, 9.4868668E+002, 8.8335691E+002, 8.6256601E+002, 7.2566684E+002, 6.4741474E+002, 4.6390879E+002, 3.5498818E+002, 3.0294919E+002, 4.2655983E+002, 6.7265720E+002, 7.8979394E+002, 8.3446610E+002, 8.5173128E+002, 8.1511652E+002, 7.4683407E+002, 6.7533049E+002, 5.9170977E+002, 4.6466365E+002, 3.8851637E+002, 3.3433920E+002, 9.2560813E-001, 9.2629395E-001
 1.1000147E+002, 3.9518593E+002, 6.7749847E+002, 8.0715999E+002, 9.9254896E+002, 1.0306515E+003, 9.7419418E+002, 9.1950550E+002, 7.4337793E+002, 6.1457391E+002, 5.4517661E+002, 4.7310140E+002, 3.6944147E+002, 4.1535039E+002, 6.6611804E+002, 7.7485699E+002, 8.5251520E+002, 8.7031542E+002, 8.3488322E+002, 7.9038757E+002, 6.9107631E+002, 6.1451048E+002, 4.8968136E+002, 4.0637387E+002, 3.3298403E+002, 9.7818625E-001, 9.7887504E-001
 1.1100111E+002, 4.6047174E+002, 7.2053721E+002, 8.6431834E+002, 9.8739094E+002, 1.0304560E+003, 1.0712933E+003, 1.0836791E+003, 9.5042648E+002, 8.5659426E+002, 6.8048654E+002, 5.5009443E+002, 4.8552404E+002, 4.1486088E+002, 6.5198233E+002, 7.5149078E+002, 8.5197412E+002, 9.0769003E+002, 9.0737752E+002, 8.9696013E+002, 7.9019479E+002, 7.0022570E+002, 5.5467122E+002, 4.5857454E+002, 3.8616732E+002, 8.9436509E-001, 8.9501386E-001
 1.1200167E+002, 3.4690909E+002, 6.4167060E+002, 8.0616695E+002, 9.4405532E+002, 9.3384934E+002, 9.0596660E+002, 8.1392409E+002, 7.1553367E+002, 7.0523543E+002, 5.6581719E+002, 4.7134267E+002, 3.8058846E+002, 4.2406850E+002, 6.5619705E+002, 7.6918217E+002, 8.6025228E+002, 8.9732005E+002, 9.0347694E+002, 8.6080339E+002, 7.7872812E+002, 7.2911247E+002, 6.1011145E+002, 5.1635969E+002, 4.4155540E+002, 8.4005168E-001, 8.4072758E-001
 1.1300064E+002, 4.3280236E+002, 6.7588865E+002, 7.7778231E+002, 8.7057286E+002, 1.0152769E+003, 9.3807860E+002, 7.8100864E+002, 6.6580820E+002, 5.9879342E+002, 5.2920307E+002, 4.0993546E+002, 3.6277345E+002, 4.0785346E+002, 6.3014675E+002, 7.3287462E+002, 8.2416415E+002, 8.8179490E+002, 8.6426700E+002, 8.1143948E+002, 7.3015722E+002, 6.8777440E+002, 5.9066193E+002, 4.9428676E+002, 4.1757692E+002, 1.0486065E+000, 1.0493084E+000
 1.1400138E+002, 5.3643056E+002, 8.2497083E+002, 9.3925095E+002, 9.7284682E+002, 9.5970641E+002, 8.7727771E+002, 7.7407804E+002, 5.8614123E+002, 5.1024421E+002, 4.2429339E+002, 4.1458078E+002, 3.9236675E+002, 4.5832139E+002, 6.6157422E+002, 7.4459225E+002, 8.1709971E+002, 8.6867990E+002, 8.5160975E+002, 7.9952888E+002, 7.0474455E+002, 6.5660000E+002, 5.5920118E+002, 4.7641762E+002, 4.1923368E+002, 9.4466181E-001, 9.4540678E-001
 1.1500120E+002, 5.4252758E+002, 7.2213860E+002, 8.5934782E+002, 9.0610820E+002, 7.3972178E+002, 7.2505779E+002, 7.4367118E+002, 6.5151826E+002, 6.3817373E+002, 4.7106376E+002, 3.6637591E+002, 3.3176807E+002, 4.8846082E+002, 6.8542467E+002, 7.9328265E+002, 8.5762599E+002, 8.5655901E+002, 8.3040164E+002, 7.9046244E+002, 6.9236981E+002, 6.4999303E+002, 5.2268361E+002, 4.5136332E+002, 3.9576616E+002, 1.0050447E+000, 1.0057505E+000
 1.1600134E+002, 4.9018080E+002, 8.1339970E+002, 9.8961508E+002, 1.0937514E+003, 9.7352811E+002, 9.0207363E+002, 7.9684307E+002, 6.7251012E+002, 5.8471169E+002, 4.8303496E+002, 3.8910924E+002, 3.2413501E+002, 4.7496591E+002, 6.9288470E+002, 8.1371648E+002, 8.7066609E+002, 8.3178734E+002, 8.0901006E+002, 7.7313249E+002, 6.8635259E+002, 6.4751773E+002, 5.3436459E+002, 4.5176986E+002, 3.9649266E+002, 8.9669904E-001, 8.9740843E-001
 1.1700073E+002, 5.9967208E+002, 8.1734551E+002, 9.1451255E+002, 9.7752728E+002, 1.0996987E+003, 1.0255215E+003, 8.4883730E+002, 6.1710810E+002, 4.9109293E+002, 3.8975874E+002, 3.4698949E+002, 3.0609401E+002, 5.1290335E+002, 7.2859339E+002, 8.3159111E+002, 8.9478369E+002, 8.9757192E+002, 8.5137478E+002, 7.7819011E+002, 6.7783516E+002, 6.0691801E+002, 4.9800853E+002, 4.1935981E+002, 3.6352863E+002, 9.7034314E-001, 9.7105407E-001
 1.1800130E+002, 4.9475033E+002, 7.1036743E+002, 7.4993890E+002, 8.1940185E+002, 8.7528937E+002, 9.1896255E+002, 8.6742207E+002, 7.3616187E+002, 6.2868654E+002, 4.9292887E+002, 3.6138125E+002, 2.8005945E+002, 5.2198663E+002, 7.1353807E+002, 7.8362229E+002, 8.3900165E+002, 8.9508755E+002, 8.9371758E+002, 8.4584567E+002, 7.3445324E+002, 6.3954358E+002, 5.2948557E+002, 4.2407533E+002, 3.5135974E+002, 8.2179597E-001, 8.2243761E-001
 1.1900115E+002, 4.4228881E+002, 7.9663771E+002, 9.2583135E+002, 9.2300560E+002, 8.3527393E+002, 8.0161429E+002, 8.1868282E+002, 7.8693187E+002, 7.5468871E+002, 6.8449384E+002, 5.1646041E+002, 4.1652829E+002, 4.9367356E+002, 6.9960307E+002, 7.7035639E+002, 8.0375897E+002, 8.1635233E+002, 8.1300683E+002, 7.9046926E+002, 7.1888702E+002, 6.4890261E+002, 5.5218123E+002, 4.2943230E+002, 3.5659364E+002, 8.2703010E-001, 8.2759351E-001
 1.2000179E+002, 5.7304927E+002, 7.8098512E+002, 8.5105436E+002, 8.5085254E+002, 7.8175996E+002, 7.6299012E+002, 7.8374221E+002, 6.6457846E+002, 5.4053802E+002, 4.1612167E+002, 3.6188058E+002, 3.0362461E+002, 4.9588052E+002, 7.1624392E+002, 8.0601958E+002, 8.2427041E+002, 8.1578950E+002, 8.0925787E+002, 7.9888165E+002, 7.3389595E+002, 6.6604322E+002, 5.6773775E+002, 4.5042661E+002, 3.7649300E+002, 1.0236206E+000, 1.0241625E+000
 1.2100148E+002, 5.1943972E+002, 8.7123228E+002, 1.0000663E+003, 9.7831778E+002, 8.6475361E+002, 8.6511872E+002, 7.8602515E+002, 7.0759326E+002, 6.0000055E+002, 4.0336224E+002, 3.4512112E+002, 3.1048734E+002, 5.0392624E+002, 7.3259814E+002, 8.0842180E+002, 8.2109963E+002, 8.0227834E+002, 8.1093548E+002, 8.0270443E+002, 7.3150345E+002, 6.5041390E+002, 5.2905579E+002, 4.3350551E+002, 3.6566751E+002, 9.7115601E-001, 9.7182547E-001
 1.2200145E+002, 4.1274338E+002, 7.6050784E+002, 9.5840623E+002, 9.8723399E+002, 8.6449059E+002, 7.7300273E+002, 7.4142017E+002, 6.4729494E+002, 5.8389386E+002, 5.3442489E+002, 4.4605632E+002, 3.5435902E+002, 4.9096860E+002, 7.3541474E+002, 8.4490208E+002, 8.7279879E+002, 8.0982262E+002, 7.8883074E+002, 7.6607222E+002, 6.8792091E+002, 6.2366472E+002, 5.2776559E+002, 4.3261695E+002, 3.5900910E+002, 8.9919148E-001, 9.0001299E-001
 1.2300176E+002, 3.7054483E+002, 6.9992405E+002, 8.3121451E+002, 8.4343027E+002, 7.8904050E+002, 8.2749804E+002, 7.4576286E+002, 5.6276267E+002, 4.8533086E+002, 4.4123065E+002, 3.6242761E+002, 3.0235362E+002, 4.5005120E+002, 7.0019259E+002, 8.1406985E+002, 8.4546428E+002, 8.1332238E+002, 8.0230356E+002, 7.4976017E+002, 6.6165846E+002, 5.9920115E+002, 5.0935376E+002, 4.1608811E+002, 3.4501003E+002, 1.0182331E+000, 1.0190364E+000
 1.2400089E+002, 5.2084515E+002, 7.8471159E+002, 9.2503223E+002, 1.0209901E+003, 1.0344969E+003, 9.6208216E+002, 8.7355837E+002, 8.0459069E+002, 6.9333497E+002, 5.8807644E+002, 5.0077920E+002, 4.3715313E+002, 4.6033435E+002, 6.9479049E+002, 7.9604071E+002, 8.3734526E+002, 8.2230709E+002, 8.2458985E+002, 7.8534750E+002, 6.9965718E+002, 6.2099079E+002, 5.4286937E+002, 4.4811680E+002, 3.7269555E+002, 8.7791237E-001, 8.7858396E-001
 1.2500010E+002, 5.5168563E+002, 8.1452243E+002, 9.7023060E+002, 1.0512169E+003, 1.0791474E+003, 1.0152465E+003, 9.3534870E+002, 7.6706765E+002, 6.5425162E+002, 5.1720183E+002, 4.8058503E+002, 3.8756655E+002, 4.7835315E+002, 7.0029456E+002, 8.1196286E+002, 8.8124204E+002, 9.1509958E+002, 8.9701336E+002, 8.4692909E+002, 7.5109348E+002, 6.5122364E+002, 5.5127682E+002, 4.7854458E+002, 3.9533559E+002, 1.0124305E+000, 1.0130819E+000
 1.2600149E+002, 4.8702801E+002, 7.7050183E+002, 8.8479685E+002, 8.8995199E+002, 8.3354955E+002, 8.0470573E+002, 6.2995680E+002, 5.4772585E+002, 4.8183137E+002, 4.0860696E+002, 3.1917126E+002, 2.9543051E+002, 4.9445609E+002, 7.2050240E+002, 8.1190571E+002, 8.4348684E+002, 8.8140802E+002, 8.6667232E+002, 7.8748477E+002, 6.9804920E+002, 6.1860086E+002, 5.2677313E+002, 4.6077061E+002, 3.9370066E+002, 1.0521544E+000, 1.0528568E+000
 1.2700040E+002, 6.3485146E+002, 8.0760154E+002, 9.1048054E+002, 9.9651332E+002, 9.8379940E+002, 8.8939355E+002, 9.1166556E+002, 7.4639357E+002, 6.8088230E+002, 6.1426100E+002, 5.0018098E+002, 4.3498988E+002, 5.3134207E+002, 7.2701589E+002, 8.1461240E+002, 8.6355827E+002, 8.6025195E+002, 8.3039524E+002, 7.8502234E+002, 7.0183075E+002, 6.3169973E+002, 5.3396005E+002, 4.4597339E+002, 3.8858011E+002, 9.0798180E-001, 9.0865905E-001
 1.2800151E+002, 7.4950507E+002, 9.2834878E+002, 1.0563605E+003, 1.0787771E+003, 9.7306205E+002, 8.1836076E+002, 7.7529243E+002, 7.4219381E+002, 6.6720619E+002, 4.8443099E+002, 4.0682894E+002, 3.4766766E+002, 5.9848857E+002, 7.7671664E+002, 8.6235844E+002, 8.9478817E+002, 8.5244355E+002, 8.1001987E+002, 7.8018987E+002, 7.1479025E+002, 6.5374788E+002, 5.4000401E+002, 4.4899069E+002, 3.8749251E+002, 8.4959673E-001, 8.5018296E-001
 1.2900155E+002, 5.6882879E+002, 8.2413295E+002, 8.7577401E+002, 1.0176444E+003, 1.0236551E+003, 9.9925316E+002, 9.4697062E+002, 7.4894981E+002, 6.0713683E+002, 4.7996171E+002, 3.2214967E+002, 2.6054652E+002, 5.9369513E+002, 7.5199134E+002, 8.2983139E+002, 9.0703130E+002, 9.0489447E+002, 8.5414269E+002, 8.2958333E+002, 7.3904277E+002, 6.5425151E+002, 5.2944716E+002, 4.4197541E+002, 3.7781170E+002, 7.8616273E-001, 7.8678916E-001
 1.3000151E+002, 4.5119972E+002, 7.3128413E+002, 8.9127116E+002, 8.9716423E+002, 8.6745693E+002, 7.9488230E+002, 7.4783197E+002, 6.3148363E+002, 6.5992239E+002, 6.1627323E+002, 5.3416526E+002, 4.1223368E+002, 5.5571085E+002, 7.4156035E+002, 8.1442812E+002, 8.5794652E+002, 8.5617872E+002, 8.3253284E+002, 8.1215787E+002, 7.1012014E+002, 6.5930595E+002, 5.6378896E+002, 4.6381911E+002, 3.8463617E+002, 8.7563842E-001, 8.7619250E-001
 1.3100129E+002, 6.9009951E+002, 9.1623213E+002, 9.8894904E+002, 9.6683376E+002, 9.1706421E+002, 8.1333342E+002, 7.8829507E+002, 6.8289604E+002, 6.1394960E+002, 5.8137154E+002, 4.9311964E+002, 4.1967621E+002, 5.4923572E+002, 7.4204017E+002, 8.3094950E+002, 8.7310118E+002, 8.7522019E+002, 8.2822000E+002, 8.0073252E+002, 7.2395144E+002, 6.8187534E+002, 6.0985441E+002, 5.0589290E+002, 4.1780432E+002, 8.5731499E-001, 8.5788935E-001
 1.3200112E+002, 6.0788519E+002, 8.0048338E+002, 9.4135423E+002, 1.0165223E+003, 9.2407774E+002, 9.3285962E+002, 9.2081918E+002, 8.6819615E+002, 7.8764168E+002, 6.4955782E+002, 5.5795173E+002, 4.4309768E+002, 5.7658112E+002, 7.5822160E+002, 8.3841699E+002, 8.7450410E+002, 8.3963987E+002, 8.2460030E+002, 8.0343306E+002, 7.3783307E+002, 6.7780243E+002, 5.8729203E+002, 5.0436447E+002, 4.0921830E+002, 8.5093690E-001, 8.5161653E-001
 1.3300127E+002, 5.9500298E+002, 7.8690593E+002, 9.5845248E+002, 1.0251228E+003, 7.9976949E+002, 6.7826728E+002, 5.3282580E+002, 4.6158853E+002, 4.4772287E+002, 4.0531128E+002, 3.3846139E+002, 2.7268754E+002, 5.8717132E+002, 7.4357369E+002, 8.3732650E+002, 8.8473941E+002, 8.2023465E+002, 7.9238563E+002, 7.6503658E+002, 7.2035555E+002, 6.8138619E+002, 5.9970086E+002, 5.1138675E+002, 4.1918465E+002, 1.0149945E+000, 1.0157031E+000
 1.3400144E+002, 6.4278305E+002, 7.6481837E+002, 8.5921050E+002, 9.6419471E+002, 9.3188702E+002, 8.2864605E+002, 7.7541850E+002, 7.0611124E+002, 6.4203925E+002, 5.7027614E+002, 5.2473854E+002, 4.5161538E+002, 5.6123327E+002, 7.0084992E+002, 7.9796019E+002, 8.5491178E+002, 8.1303278E+002, 8.0122481E+002, 7.3709501E+002, 6.6694647E+002, 6.3013720E+002, 5.6850792E+002, 4.9164826E+002, 4.0978430E+002, 8.8635315E-001, 8.8700650E-001
 1.3500136E+002, 7.8222963E+002, 8.3993896E+002, 8.7649255E+002, 8.8583201E+002, 9.2802790E+002, 8.9722796E+002, 8.6930394E+002, 7.8800753E+002, 6.7036919E+002, 6.4157129E+002, 5.3372431E+002, 4.3664822E+002, 6.7811931E+002, 7.5094799E+002, 8.0680596E+002, 8.5203075E+002, 8.5630853E+002, 8.2104734E+002, 7.7933986E+002, 7.2691460E+002, 6.7440568E+002, 6.1862692E+002, 5.3121977E+002, 4.3969289E+002, 7.9736818E-001, 7.9807823E-001
 1.3600079E+002, 7.3384791E+002, 8.9318269E+002, 9.6226856E+002, 9.9496893E+002, 9.9457045E+002, 9.8203761E+002, 8.8358955E+002, 7.9379980E+002, 6.7274055E+002, 5.3139028E+002, 4.7943262E+002, 3.9936309E+002, 6.2826551E+002, 7.4213588E+002, 8.0295596E+002, 8.4174593E+002, 8.7158621E+002, 8.6451449E+002, 8.2771694E+002, 7.3715512E+002, 6.4686886E+002, 5.7733715E+002, 5.0501804E+002, 4.2629836E+002, 8.5890807E-001, 8.5984409E-001
 1.3700027E+002, 5.8833485E+002, 8.4016044E+002, 9.4452183E+002, 9.8608247E+002, 7.2535352E+002, 6.2544757E+002, 6.5405802E+002, 5.7735104E+002, 5.0813508E+002, 4.2652353E+002, 3.3278276E+002, 2.6169666E+002, 6.5527215E+002, 7.6069379E+002, 8.2720689E+002, 8.5544500E+002, 8.2327104E+002, 7.9535553E+002, 7.7447823E+002, 7.1363847E+002, 6.3323985E+002, 5.5704850E+002, 4.8320075E+002, 3.9863237E+002, 1.1255312E+000, 1.1263251E+000
 1.3800151E+002, 5.1858512E+002, 7.3573904E+002, 8.0518631E+002, 8.9002069E+002, 9.1913903E+002, 9.5938374E+002, 9.6493301E+002, 8.3403207E+002, 6.6916558E+002, 4.7635857E+002, 4.0201091E+002, 3.0996289E+002, 5.6325878E+002, 7.1726561E+002, 7.9927202E+002, 8.6294785E+002, 8.3233174E+002, 8.1410412E+002, 7.9681747E+002, 7.1325708E+002, 6.1438138E+002, 5.0481799E+002, 4.3577222E+002, 3.5902353E+002, 9.1272172E-001, 9.1345405E-001
 1.3900145E+002, 6.6847083E+002, 9.1133795E+002, 8.6588648E+002, 9.1659527E+002, 9.9797092E+002, 1.0180033E+003, 8.9066057E+002, 7.4811952E+002, 5.7038340E+002, 4.5132041E+002, 4.3469030E+002, 3.9450213E+002, 5.7938408E+002, 7.5338573E+002, 7.9307118E+002, 8.4826928E+002, 8.6539720E+002, 8.6910045E+002, 8.3789581E+002, 7.4338194E+002, 6.3165404E+002, 5.2097024E+002, 4.4374217E+002, 3.5811532E+002, 9.1811684E-001, 9.1885589E-001
 1.4000004E+002, 6.3271110E+002, 8.4750877E+002, 1.0141923E+003, 1.0977012E+003, 1.0447767E+003, 9.7223708E+002, 7.9919161E+002, 7.4214475E+002, 6.2951518E+002, 5.0146233E+002, 4.3198078E+002, 3.5656520E+002, 6.0316659E+002, 7.8090252E+002, 8.4141893E+002, 8.8665270E+002, 8.9975010E+002, 8.7777671E+002, 8.1476632E+002, 7.4482848E+002, 6.1970552E+002, 5.0798420E+002, 4.4250020E+002, 3.6632101E+002, 9.5710743E-001, 9.5771457E-001
 1.4100010E+002, 6.1404783E+002, 8.4496227E+002, 8.8465993E+002, 9.7745013E+002, 9.1557682E+002, 8.4336662E+002, 7.8897133E+002, 7.7988403E+002, 6.8901060E+002, 4.9124187E+002, 4.0568108E+002, 3.3315006E+002, 5.9701716E+002, 7.5735848E+002, 8.2084588E+002, 8.9249899E+002, 9.0048364E+002, 8.7797015E+002, 8.1896006E+002, 7.6574596E+002, 6.5858805E+002, 5.2455978E+002, 4.5940066E+002, 3.7157288E+002, 9.3650096E-001, 9.3715131E-001
 1.4200120E+002, 8.0195284E+002, 9.0312712E+002, 9.2143138E+002, 9.5091773E+002, 1.0367851E+003, 1.0421097E+003, 9.2855024E+002, 8.3817396E+002, 7.6523417E+002, 5.8721586E+002, 5.1647597E+002, 4.6879901E+002, 6.2084688E+002, 7.7270027E+002, 8.1756526E+002, 8.7369038E+002, 8.9021466E+002, 8.7839142E+002, 8.0625705E+002, 7.5662598E+002, 6.8130202E+002, 5.5130849E+002, 4.7461689E+002, 3.9497801E+002, 8.4869770E-001, 8.4953272E-001
 1.4300024E+002, 5.2291883E+002, 7.8214198E+002, 9.1619746E+002, 9.1769830E+002, 9.2493130E+002, 9.0065218E+002, 8.2966566E+002, 6.8293347E+002, 5.5548826E+002, 4.4160209E+002, 4.1987546E+002, 3.9996790E+002, 6.3469331E+002, 7.7272301E+002, 8.2411258E+002, 8.4552019E+002, 8.7430881E+002, 8.8221694E+002, 8.3945375E+002, 7.7142727E+002, 6.9412840E+002, 5.7234503E+002, 5.1298593E+002, 4.5656558E+002, 8.9742711E-001, 8.9821461E-001
 1.4400144E+002, 6.2998725E+002, 8.2379460E+002, 8.5582019E+002, 8.6152536E+002, 8.8226967E+002, 8.5437949E+002, 6.8200408E+002, 6.2904362E+002, 5.7199819E+002, 5.2034104E+002, 5.0062241E+002, 4.1993509E+002, 5.7697669E+002, 7.4003625E+002, 7.9835361E+002, 8.2765685E+002, 8.6637314E+002, 8.5311127E+002, 7.8786148E+002, 7.2117502E+002, 6.4777947E+002, 5.4880763E+002, 4.9842851E+002, 4.3092640E+002, 9.6780444E-001, 9.6871747E-001
 1.4500183E+002, 5.1997606E+002, 7.8518622E+002, 8.9990631E+002, 8.9520029E+002, 9.1047042E+002, 8.8592721E+002, 8.3144826E+002, 6.3588175E+002, 5.3066185E+002, 4.3500136E+002, 3.9580216E+002, 3.4985931E+002, 5.7593529E+002, 7.5032894E+002, 8.0340815E+002, 8.1749392E+002, 8.3575084E+002, 8.2657477E+002, 7.6373324E+002, 6.8292116E+002, 5.9837408E+002, 5.1333822E+002, 4.7609125E+002, 4.1350062E+002, 1.0463306E+000, 1.0471765E+000
 1.4600124E+002, 6.3343072E+002, 8.5871166E+002, 8.9624566E+002, 9.0932098E+002, 9.0540341E+002, 8.7568177E+002, 8.4433822E+002, 7.2440619E+002, 6.3419975E+002, 5.7436087E+002, 4.7918937E+002, 4.3287388E+002, 5.8852999E+002, 7.4872165E+002, 7.9667300E+002, 8.2709900E+002, 8.7246076E+002, 8.6604996E+002, 8.3107926E+002, 7.1131218E+002, 6.3183284E+002, 5.5594822E+002, 4.9932193E+002, 4.4012876E+002, 8.3261462E-001, 8.3345937E-001
 1.4700014E+002, 4.7784091E+002, 7.6155610E+002, 8.6648664E+002, 9.7330848E+002, 9.7956235E+002, 9.5133338E+002, 8.5922464E+002, 7.1687383E+002, 6.5381150E+002, 5.0061224E+002, 3.7911314E+002, 3.2672594E+002, 5.3331654E+002, 7.2714201E+002, 7.9111217E+002, 8.4520523E+002, 8.4560098E+002, 8.1847665E+002, 7.7965395E+002, 6.8438809E+002, 6.1676941E+002, 5.2869134E+002, 4.6036777E+002, 4.0555658E+002, 9.6584578E-001, 9.6667242E-001
 1.4800111E+002, 5.4470983E+002, 8.5244344E+002, 9.8164938E+002, 1.0167868E+003, 1.0134008E+003, 9.0107761E+002, 8.2932284E+002, 7.6993774E+002, 6.4550115E+002, 4.4880056E+002, 3.8557226E+002, 3.3134637E+002, 5.2804911E+002, 7.3047712E+002, 8.1321171E+002, 8.8057573E+002, 9.1272480E+002, 8.8016803E+002, 8.2386637E+002, 7.3191592E+002, 6.4988088E+002, 5.2722416E+002, 4.5624742E+002, 4.0255149E+002, 7.7337308E-001, 7.7405177E-001
 1.4900081E+002, 4.9990060E+002, 7.3655318E+002, 7.8836399E+002, 9.0077835E+002, 9.2737233E+002, 8.3094475E+002, 7.2506881E+002, 6.7339237E+002, 5.6364231E+002, 5.1542916E+002, 4.5877144E+002, 3.6746256E+002, 5.1190574E+002, 7.1577580E+002, 7.8528479E+002, 8.4425702E+002, 8.6165942E+002, 8.3175944E+002, 7.7685564E+002, 7.0862981E+002, 6.5090365E+002, 5.4033344E+002, 4.6133126E+002, 3.9713836E+002, 8.8705103E-001, 8.8784446E-001
 1.5000014E+002, 9.0895006E+002, 1.0375449E+003, 9.9286255E+002, 1.0194723E+003, 1.0072980E+003, 8.9686893E+002, 8.9396306E+002, 9.1590938E+002, 8.6176002E+002, 6.5257207E+002, 5.7039667E+002, 4.4899840E+002, 6.0280615E+002, 7.8048878E+002, 8.2446801E+002, 8.6946886E+002, 8.7655247E+002, 8.4248992E+002, 8.1249589E+002, 7.7879785E+002, 7.0608709E+002, 5.9093189E+002, 5.0502458E+002, 4.1502415E+002, 8.7740503E-001, 8.7826785E-001
 1.5100128E+002, 7.0572591E+002, 8.3815892E+002, 8.1133366E+002, 8.0501775E+002, 8.7299095E+002, 7.7729726E+002, 6.3338740E+002, 5.8717232E+002, 6.1254769E+002, 4.4364981E+002, 3.5771175E+002, 3.6418124E+002, 6.8436192E+002, 8.0188757E+002, 8.1181979E+002, 8.4573268E+002, 8.7097338E+002, 7.9886525E+002, 7.5541186E+002, 7.3821601E+002, 7.0609529E+002, 5.7562137E+002, 5.0665259E+002, 4.3389722E+002, 9.4855575E-001, 9.4938401E-001
 1.5200069E+002, 6.6450155E+002, 8.5698623E+002, 9.5517664E+002, 1.0385570E+003, 1.0475982E+003, 8.7361725E+002, 7.2766847E+002, 7.4503943E+002, 7.2749153E+002, 5.9728750E+002, 4.9105733E+002, 3.9669570E+002, 6.5006084E+002, 7.8779322E+002, 8.1020312E+002, 8.5241729E+002, 8.8638884E+002, 8.1763065E+002, 7.4419126E+002, 7.2296090E+002, 7.0087957E+002, 5.7904967E+002, 4.9008146E+002, 4.1761890E+002, 7.7996745E-001, 7.8071907E-001
