s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.7700104E+002, 8.0586747E+001,-2.5975831E+001,-5.5586094E+001, 9.0945605E-001, 2.1324995E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8562715E-001, 1.4752872E-001, 1.5996650E-003, 1.5996650E-003
 1.7800020E+002, 8.1966539E+001,-2.6475704E+001,-5.6118309E+001, 9.3863622E-001, 2.1345032E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1954350E-001, 5.2461295E-001, 1.5996650E-003, 1.5996650E-003
 1.7900067E+002, 7.6755091E+001,-2.4706927E+001,-5.3095981E+001, 1.1001289E+000, 2.0739634E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9734270E-002, 2.5970778E-001, 1.5996650E-003, 1.5996650E-003
 1.8000040E+002, 8.2476845E+001,-2.6516936E+001,-5.6920120E+001, 1.1804551E+000, 2.0746351E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4251240E-002, 4.2770787E-001, 1.5996650E-003, 1.5996650E-003
 1.8100008E+002, 8.0380485E+001,-2.5917443E+001,-5.5270457E+001, 9.0166023E-001, 2.1079676E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8682881E-003, 3.0504318E-001, 1.5996650E-003, 1.5996650E-003
 1.8200006E+002, 7.8811291E+001,-2.5427352E+001,-5.4540260E+001, 1.0119554E+000, 2.0908109E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4665674E-001, 6.4716347E-002, 1.5996650E-003, 1.5996650E-003
 1.8300043E+002, 8.1039013E+001,-2.6105960E+001,-5.5979392E+001, 1.2530449E+000, 2.1248306E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4280788E-002, 4.1918934E-001, 1.5996650E-003, 1.5996650E-003
 1.8400151E+002, 8.2474594E+001,-2.6550658E+001,-5.6719412E+001, 1.1061046E+000, 2.1307759E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9819741E-001, 5.2370635E-001, 1.5996650E-003, 1.5996650E-003
 1.8500084E+002, 8.0024178E+001,-2.5785189E+001,-5.5292735E+001, 1.2605771E+000, 2.0953946E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2985508E-002, 4.1637019E-001, 1.5996650E-003, 1.5996650E-003
 1.8600099E+002, 7.6992676E+001,-2.4831925E+001,-5.3276702E+001, 1.1404502E+000, 2.0635705E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7788801E-002, 2.3085597E-001, 1.5996650E-003, 1.5996650E-003
 1.8700090E+002, 8.4203615E+001,-2.7040833E+001,-5.8419599E+001, 1.0816531E+000, 2.1305879E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0317554E-001, 3.7894404E-002, 1.5996650E-003, 1.5996650E-003
 1.8800171E+002, 8.0386715E+001,-2.6056640E+001,-5.4987341E+001, 1.0159087E+000, 2.1185473E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4235213E-001, 5.7049838E-001, 1.5996650E-003, 1.5996650E-003
 1.8900151E+002, 8.0787561E+001,-2.6151001E+001,-5.5426193E+001, 8.9423857E-001, 2.0860667E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1676392E-003, 3.1321235E-001, 1.5996650E-003, 1.5996650E-003
 1.9000175E+002, 7.9906594E+001,-2.5700797E+001,-5.5214924E+001, 1.2153396E+000, 2.0972160E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2206639E-002, 4.1593497E-001, 1.5996650E-003, 1.5996650E-003
 1.9100165E+002, 8.2651935E+001,-2.6620493E+001,-5.6984038E+001, 1.0222440E+000, 2.1196564E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2646130E-002, 2.8161379E-001, 1.5996650E-003, 1.5996650E-003
 1.9200174E+002, 8.2344882E+001,-2.6706336E+001,-5.6339257E+001, 8.0179543E-001, 2.1605708E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3488931E-003, 3.1714075E-001, 1.5996650E-003, 1.5996650E-003
 1.9300188E+002, 7.9302999E+001,-2.5713172E+001,-5.3825242E+001, 7.7798040E-001, 2.1745886E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1367707E-001, 7.6002334E-001, 1.5996650E-003, 1.5996650E-003
 1.9400122E+002, 8.2669223E+001,-2.6842277E+001,-5.6619298E+001, 7.8462238E-001, 2.1727188E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0453942E-001, 2.0954165E-001, 1.5996650E-003, 1.5996650E-003
 1.9500124E+002, 7.8248859E+001,-2.5478155E+001,-5.3586348E+001, 6.9296907E-001, 2.2303481E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4509103E-001, 1.0035905E-001, 1.5996650E-003, 1.5996650E-003
 1.9600124E+002, 7.9800946E+001,-2.5777844E+001,-5.4694982E+001, 7.7111940E-001, 2.1581967E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3123364E-002, 3.1505858E-001, 1.5996650E-003, 1.5996650E-003
 1.9700063E+002, 8.1371397E+001,-2.6317590E+001,-5.5839285E+001, 7.5684275E-001, 2.1445730E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3630192E-001, 1.8582191E-001, 1.5996650E-003, 1.5996650E-003
 1.9800182E+002, 7.8404301E+001,-2.5361422E+001,-5.3803207E+001, 9.5928115E-001, 2.0976222E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0161468E-001, 4.0871517E-001, 1.5996650E-003, 1.5996650E-003
 1.9900038E+002, 8.0570405E+001,-2.6031621E+001,-5.5320275E+001, 9.2840434E-001, 2.0647131E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4214841E-002, 3.5338440E-001, 1.5996650E-003, 1.5996650E-003
 2.0000114E+002, 7.9201077E+001,-2.5492948E+001,-5.4812884E+001, 9.6807787E-001, 2.0603207E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3219678E-001, 6.9354955E-002, 1.5996650E-003, 1.5996650E-003
 2.0100087E+002, 8.2335837E+001,-2.6545327E+001,-5.6592714E+001, 1.0619174E+000, 2.0998638E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7119526E-001, 4.6969986E-001, 1.5996650E-003, 1.5996650E-003
 2.0200125E+002, 8.1901421E+001,-2.6347085E+001,-5.6509848E+001, 1.1004190E+000, 2.1658946E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9986702E-002, 3.6149724E-001, 1.5996650E-003, 1.5996650E-003
