s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 5.7006618E+001, 7.7775049E+001,-1.4744172E+001,-5.9128714E+001,-3.2982945E-001,-7.5187452E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3622862E+000, 3.5648147E+000, 1.5996709E-003, 1.5996709E-003
 5.8005077E+001, 8.2348387E+001,-1.5798608E+001,-7.1615048E+001,-2.7344065E-001,-7.5962156E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2944592E+000,-5.3463059E+000, 1.5996709E-003, 1.5996709E-003
 5.9007309E+001, 8.0442791E+001,-1.5178026E+001,-6.1665801E+001,-2.6902380E-001,-7.7002887E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2832652E+000, 3.3222406E+000, 1.5996709E-003, 1.5996709E-003
 6.0003944E+001, 7.2938764E+001,-1.3869536E+001,-6.4412929E+001,-1.9073185E-001,-7.3427323E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6763136E+000,-5.5417756E+000, 1.5996709E-003, 1.5996709E-003
 6.1006561E+001, 8.3209019E+001,-1.5956066E+001,-6.9165236E+001,-3.3313294E-001,-7.6079708E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6706161E+000,-2.2530237E+000, 1.5996709E-003, 1.5996709E-003
 6.2001816E+001, 8.0149366E+001,-1.5190117E+001,-6.1207135E+001,-2.0128098E-001,-7.6009921E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7059932E+000, 3.5432316E+000, 1.5996709E-003, 1.5996709E-003
 6.3000904E+001, 7.7401456E+001,-1.4644685E+001,-5.8137546E+001,-2.2407418E-001,-7.6736280E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4770121E+000, 4.3874773E+000, 1.5996709E-003, 1.5996709E-003
 6.4002487E+001, 8.1817831E+001,-1.5680085E+001,-7.2124252E+001,-1.9410964E-001,-7.5765920E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4167258E+000,-6.1881922E+000, 1.5996709E-003, 1.5996709E-003
 6.5009476E+001, 8.0127695E+001,-1.5215168E+001,-6.2677813E+001,-1.7888277E-001,-7.5544938E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2352252E+000, 2.0482765E+000, 1.5996709E-003, 1.5996709E-003
 6.6008606E+001, 8.2882282E+001,-1.5857358E+001,-5.8629252E+001,-1.9989929E-001,-7.4344240E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4774198E+000, 8.1883384E+000, 1.5996709E-003, 1.5996709E-003
 6.7002785E+001, 7.5718706E+001,-1.4464373E+001,-6.8288316E+001,-2.7839407E-001,-7.6619183E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4553892E+000,-7.3200384E+000, 1.5996709E-003, 1.5996709E-003
 6.8001579E+001, 8.3747574E+001,-1.5954867E+001,-6.3281048E+001,-2.2843712E-001,-7.6695404E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2759818E+000, 4.2755511E+000, 1.5996709E-003, 1.5996709E-003
 6.9004585E+001, 7.7272614E+001,-1.4707575E+001,-5.6845429E+001,-1.7457554E-001,-7.4524379E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6179169E+000, 5.5375816E+000, 1.5996709E-003, 1.5996709E-003
 7.0005699E+001, 7.8767189E+001,-1.4899475E+001,-6.9405604E+001,-2.6546405E-001,-7.7514859E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0165942E+000,-5.8111060E+000, 1.5996709E-003, 1.5996709E-003
 7.1000252E+001, 8.1701778E+001,-1.5510385E+001,-6.5747800E+001,-2.5980155E-001,-7.7459720E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0341463E-001, 1.7604502E-001, 1.5996709E-003, 1.5996709E-003
 7.2010406E+001, 7.5395131E+001,-1.4417883E+001,-5.6007241E+001,-2.1827341E-001,-7.6826716E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9190308E+000, 4.7440498E+000, 1.5996709E-003, 1.5996709E-003
 7.3008736E+001, 8.3893071E+001,-1.5964483E+001,-7.4582900E+001,-2.8460879E-001,-7.6840081E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2007504E+000,-6.9466041E+000, 1.5996709E-003, 1.5996709E-003
 7.4009720E+001, 7.7746454E+001,-1.4826873E+001,-6.3287147E+001,-2.1401781E-001,-7.6581228E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3922424E-001,-5.8924139E-001, 1.5996709E-003, 1.5996709E-003
 7.5003365E+001, 7.7097364E+001,-1.4735531E+001,-6.1871497E+001,-1.6349843E-001,-7.5137712E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1691885E-002, 3.1932359E-001, 1.5996709E-003, 1.5996709E-003
 7.6000862E+001, 8.7026356E+001,-1.6603884E+001,-6.6741829E+001,-2.1641544E-001,-7.6239460E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5122829E+000, 3.4566029E+000, 1.5996709E-003, 1.5996709E-003
 7.7007256E+001, 7.3123012E+001,-1.3871104E+001,-6.2828085E+001,-1.9130725E-001,-7.5699626E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9404905E+000,-3.7750550E+000, 1.5996709E-003, 1.5996709E-003
 7.8002190E+001, 7.9804545E+001,-1.5120004E+001,-5.8272606E+001,-2.1704122E-001,-7.5890188E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2884132E+000, 6.1873050E+000, 1.5996709E-003, 1.5996709E-003
 7.9008186E+001, 7.9973172E+001,-1.5208781E+001,-6.3912993E+001,-1.9708279E-001,-7.4667135E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0782300E-001, 6.4684890E-001, 1.5996709E-003, 1.5996709E-003
 8.0004364E+001, 8.2284396E+001,-1.5610915E+001,-7.0136366E+001,-1.8455733E-001,-7.6122243E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6867355E+000,-3.6550547E+000, 1.5996709E-003, 1.5996709E-003
 8.1006493E+001, 7.7538194E+001,-1.4719256E+001,-6.2061133E+001,-1.7666818E-001,-7.5333177E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1827624E-001, 5.7360383E-001, 1.5996709E-003, 1.5996709E-003
 8.2009232E+001, 7.9939657E+001,-1.5158951E+001,-6.3434580E+001,-2.2147785E-001,-7.8177414E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3014770E+000, 1.1168307E+000, 1.5996709E-003, 1.5996709E-003
 8.3004875E+001, 7.7005525E+001,-1.4723130E+001,-6.4410190E+001,-1.6512821E-001,-7.5146061E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2477826E+000,-2.3004370E+000, 1.5996709E-003, 1.5996709E-003
 8.4007607E+001, 8.6198966E+001,-1.6307060E+001,-6.6348554E+001,-1.6208756E-001,-7.4149877E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1409638E+000, 3.3738497E+000, 1.5996709E-003, 1.5996709E-003
 8.5006813E+001, 7.8856365E+001,-1.4915455E+001,-6.3334249E+001,-2.0122665E-001,-7.5648004E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7299280E-001, 3.9787033E-001, 1.5996709E-003, 1.5996709E-003
 8.6002945E+001, 7.8912751E+001,-1.5018410E+001,-6.5684405E+001,-2.6030168E-001,-7.5079365E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1991510E+000,-2.0578734E+000, 1.5996709E-003, 1.5996709E-003
 8.7004517E+001, 7.6241838E+001,-1.4392890E+001,-6.8403797E+001,-1.5621370E-001,-7.6054631E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7464134E+000,-6.7186687E+000, 1.5996709E-003, 1.5996709E-003
 8.8009636E+001, 8.5305216E+001,-1.6438037E+001,-6.0052965E+001,-1.8904096E-001,-7.5231940E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4845886E+000, 8.6176496E+000, 1.5996709E-003, 1.5996709E-003
 8.9003708E+001, 7.7667784E+001,-1.4682435E+001,-6.4105728E+001,-1.2983862E-001,-7.5507535E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3045926E+000,-1.2577676E+000, 1.5996709E-003, 1.5996709E-003
 9.0001801E+001, 8.0266902E+001,-1.5259571E+001,-6.6468399E+001,-1.9210534E-001,-7.8133621E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5899512E+000,-1.6609871E+000, 1.5996709E-003, 1.5996709E-003
 9.1007561E+001, 7.9182491E+001,-1.5149486E+001,-6.1892650E+001,-1.2695501E-001,-7.5568351E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7114880E+000, 2.0058432E+000, 1.5996709E-003, 1.5996709E-003
 9.2007774E+001, 7.7285244E+001,-1.4664017E+001,-6.0820200E+001,-2.0072369E-001,-7.4413275E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3593475E+000, 1.5928616E+000, 1.5996709E-003, 1.5996709E-003
 9.3003342E+001, 7.8488311E+001,-1.4908179E+001,-7.0522560E+001,-1.5790996E-001,-7.6318576E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1241888E+000,-7.1079693E+000, 1.5996709E-003, 1.5996709E-003
 9.4007896E+001, 8.3897541E+001,-1.6097500E+001,-6.6789274E+001,-1.4782352E-001,-7.4743911E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9932363E-001, 8.5546908E-001, 1.5996709E-003, 1.5996709E-003
 9.5010704E+001, 7.7872266E+001,-1.4678646E+001,-6.0186535E+001,-1.5760963E-001,-7.8209437E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6643127E+000, 2.8416535E+000, 1.5996709E-003, 1.5996709E-003
 9.6002518E+001, 7.7152115E+001,-1.4624433E+001,-6.0175599E+001,-1.2398953E-001,-7.7012043E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4945728E+000, 2.2203916E+000, 1.5996709E-003, 1.5996709E-003
 9.7003906E+001, 8.1578063E+001,-1.5629036E+001,-6.6857315E+001,-1.4148811E-001,-7.6769800E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3118699E+000,-1.0574532E+000, 1.5996709E-003, 1.5996709E-003
 9.8000938E+001, 7.9048785E+001,-1.4951868E+001,-5.9446526E+001,-1.2322537E-001,-7.4929497E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3380949E+000, 4.5196733E+000, 1.5996709E-003, 1.5996709E-003
 9.9009171E+001, 7.9815625E+001,-1.5274143E+001,-6.9366757E+001,-2.1369280E-001,-7.4434875E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8207854E+000,-5.0464109E+000, 1.5996709E-003, 1.5996709E-003
 1.0000327E+002, 7.7450030E+001,-1.4656399E+001,-6.2488220E+001,-6.8547348E-002,-7.4277352E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7868659E-001, 2.2943651E-001, 1.5996709E-003, 1.5996709E-003
 1.0100191E+002, 8.1914406E+001,-1.5507600E+001,-7.0644586E+001,-1.0518566E-001,-7.6015033E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5338742E+000,-4.3505673E+000, 1.5996709E-003, 1.5996709E-003
