s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 5.1005924E+001, 7.6671750E+002, 8.5827135E+002, 8.5138024E+002, 7.6806242E+002, 6.1780815E+002, 5.5522562E+002, 4.9308848E+002, 4.3758421E+002, 3.4074006E+002, 3.0634893E+002, 2.7317863E+002, 2.4730664E+002, 7.1254799E+002, 7.4343435E+002, 7.1198534E+002, 6.5942355E+002, 5.4271311E+002, 4.8714250E+002, 4.3341762E+002, 3.8534274E+002, 3.0279469E+002, 2.7090755E+002, 2.4504334E+002, 2.2478509E+002,-5.6843419E-017, 2.6823930E+000
 5.2002453E+001, 7.4112185E+002, 8.1070060E+002, 8.2587745E+002, 7.9349144E+002, 6.2770564E+002, 5.2935246E+002, 4.3571384E+002, 3.6415526E+002, 2.8367200E+002, 2.5172498E+002, 2.3121726E+002, 2.1668605E+002, 7.1430851E+002, 7.6136028E+002, 7.5049755E+002, 6.9988736E+002, 5.6490317E+002, 5.0121832E+002, 4.4186064E+002, 3.9226864E+002, 3.1099441E+002, 2.7871778E+002, 2.5266250E+002, 2.3245911E+002,-5.6843419E-017, 2.4914991E+000
 5.3009376E+001, 7.6914275E+002, 8.1308086E+002, 7.7302474E+002, 7.1212088E+002, 5.7487348E+002, 5.1596095E+002, 4.6058170E+002, 4.0349811E+002, 2.8907530E+002, 2.4782234E+002, 2.1003400E+002, 1.7776917E+002, 7.1773997E+002, 7.5805457E+002, 7.5168578E+002, 7.1625192E+002, 5.9661955E+002, 5.2815759E+002, 4.6025596E+002, 3.9889499E+002, 3.0216509E+002, 2.6552101E+002, 2.3719537E+002, 2.1557755E+002,-5.6843419E-017, 2.5619209E+000
 5.4003195E+001, 7.4180126E+002, 8.3278377E+002, 7.9981009E+002, 7.3199595E+002, 5.9670182E+002, 5.3189043E+002, 4.5828792E+002, 3.9407168E+002, 2.8777574E+002, 2.4756238E+002, 2.1248223E+002, 1.8380072E+002, 7.1435504E+002, 7.6402734E+002, 7.5793287E+002, 7.2271502E+002, 6.0403208E+002, 5.3777742E+002, 4.6664228E+002, 4.0355770E+002, 3.0384168E+002, 2.6703046E+002, 2.3725670E+002, 2.1414212E+002,-5.6843419E-017, 2.6269486E+000
 5.5006158E+001, 7.0192020E+002, 5.9931972E+002, 5.3319049E+002, 5.1247233E+002, 4.8648175E+002, 4.5498305E+002, 4.2222405E+002, 3.8353585E+002, 3.1280121E+002, 2.8665801E+002, 2.6346697E+002, 2.4440436E+002, 6.9027903E+002, 7.3700206E+002, 7.2937955E+002, 6.9906162E+002, 6.0777456E+002, 5.5008950E+002, 4.8496024E+002, 4.2245041E+002, 3.1871862E+002, 2.7977796E+002, 2.4678870E+002, 2.1990510E+002,-5.6843419E-017, 2.6188293E+000
 5.6003060E+001, 7.4961528E+002, 8.0684759E+002, 7.2740871E+002, 5.8877035E+002, 3.4561037E+002, 2.8300842E+002, 2.4578926E+002, 2.2285944E+002, 1.8760050E+002, 1.7323430E+002, 1.6123181E+002, 1.4401105E+002, 6.8267547E+002, 7.0656313E+002, 6.7322644E+002, 6.1781723E+002, 5.1525088E+002, 4.6954488E+002, 4.2208479E+002, 3.7503479E+002, 2.9203501E+002, 2.5946688E+002, 2.3145407E+002, 2.0754102E+002,-5.6843419E-017, 2.3464195E+000
 5.7000607E+001, 7.4744195E+002, 8.7873269E+002, 8.3835203E+002, 7.3841639E+002, 5.4686706E+002, 4.6043975E+002, 3.8111418E+002, 3.1004359E+002, 2.1778930E+002, 1.9710094E+002, 1.8104523E+002, 1.7170383E+002, 7.0739550E+002, 7.4672930E+002, 7.0141546E+002, 6.2693125E+002, 4.9114656E+002, 4.3516457E+002, 3.8468393E+002, 3.3935297E+002, 2.6532345E+002, 2.3831140E+002, 2.1580304E+002, 1.9566474E+002,-5.6843419E-017, 2.2379825E+000
 5.8006688E+001, 8.2033619E+002, 8.5249922E+002, 7.8675381E+002, 6.8422800E+002, 5.0611978E+002, 4.5612332E+002, 4.1318111E+002, 3.7438269E+002, 3.1993170E+002, 2.9780504E+002, 2.8512724E+002, 2.6130930E+002, 7.1061786E+002, 7.6321533E+002, 7.3025367E+002, 6.6648129E+002, 5.3307336E+002, 4.7688176E+002, 4.2168822E+002, 3.6657246E+002, 2.8062933E+002, 2.5111638E+002, 2.2845576E+002, 2.0757871E+002,-5.6843419E-017, 2.7098181E+000
 5.9001591E+001, 6.1586880E+002, 5.9611288E+002, 5.6339003E+002, 5.0997684E+002, 3.8964444E+002, 3.3474552E+002, 2.8580586E+002, 2.5277501E+002, 2.1243765E+002, 2.0402730E+002, 1.9911699E+002, 1.9447255E+002, 6.9792222E+002, 7.2969480E+002, 7.0078387E+002, 6.4039045E+002, 5.0788872E+002, 4.5453016E+002, 4.0528726E+002, 3.5906161E+002, 2.8706273E+002, 2.6137705E+002, 2.4390442E+002, 2.2478626E+002,-5.6843419E-017, 2.4351230E+000
 6.0003547E+001, 7.0759906E+002, 8.0264441E+002, 7.9720299E+002, 7.4740943E+002, 5.5515403E+002, 4.6297276E+002, 3.9030621E+002, 3.3723022E+002, 2.6161841E+002, 2.2737779E+002, 2.0141520E+002, 1.8320634E+002, 6.7887495E+002, 7.1834216E+002, 6.9277424E+002, 6.3704338E+002, 4.8693211E+002, 4.2534427E+002, 3.7290499E+002, 3.2972000E+002, 2.6395050E+002, 2.3988700E+002, 2.2394793E+002, 2.0819974E+002,-5.6843419E-017, 2.4716162E+000
 6.1001855E+001, 7.2279911E+002, 7.0164296E+002, 6.2722858E+002, 5.5483989E+002, 4.5658318E+002, 4.2097206E+002, 3.7789979E+002, 3.3695048E+002, 2.6738757E+002, 2.4114056E+002, 2.2218125E+002, 2.0355597E+002, 6.7137901E+002, 7.2060267E+002, 7.0644184E+002, 6.5789066E+002, 5.1738344E+002, 4.5445300E+002, 3.9822785E+002, 3.5227009E+002, 2.7932734E+002, 2.5096896E+002, 2.3124502E+002, 2.1295490E+002,-5.6843419E-017, 2.4025851E+000
 6.2002445E+001, 7.6888441E+002, 6.4263239E+002, 5.3568829E+002, 4.6396319E+002, 3.6295755E+002, 3.1405412E+002, 2.8456058E+002, 2.5762290E+002, 2.0558268E+002, 1.8370529E+002, 1.7005350E+002, 1.5741070E+002, 6.8772496E+002, 6.8789827E+002, 6.5189975E+002, 6.0012349E+002, 4.7624204E+002, 4.2226251E+002, 3.7436770E+002, 3.3302425E+002, 2.6641408E+002, 2.4138552E+002, 2.2377518E+002, 2.0744978E+002,-5.6843419E-017, 2.6693661E+000
 6.3004654E+001, 7.6749418E+002, 8.1256829E+002, 7.1119367E+002, 5.4622041E+002, 3.1387551E+002, 2.7816232E+002, 2.4500730E+002, 2.1902951E+002, 1.8257250E+002, 1.6832767E+002, 1.5274799E+002, 1.4349735E+002, 6.9957892E+002, 6.8965435E+002, 6.3289884E+002, 5.5908304E+002, 4.2951780E+002, 3.8137388E+002, 3.3890512E+002, 3.0130183E+002, 2.4002541E+002, 2.1746009E+002, 2.0228273E+002, 1.8863232E+002,-5.6843419E-017, 2.5130770E+000
 6.4011410E+001, 7.3451209E+002, 6.3132154E+002, 5.2195482E+002, 4.5011215E+002, 3.5181937E+002, 3.1003602E+002, 2.8452141E+002, 2.6308376E+002, 2.1994647E+002, 2.0683314E+002, 2.0250835E+002, 2.0181500E+002, 7.0313088E+002, 6.9982208E+002, 6.4801686E+002, 5.7287720E+002, 4.3173460E+002, 3.8361182E+002, 3.4322121E+002, 3.0768818E+002, 2.4534052E+002, 2.2136413E+002, 2.0411383E+002, 1.9024353E+002,-5.6843419E-017, 2.4329950E+000
 6.5000118E+001, 7.3267040E+002, 7.8863059E+002, 7.2388286E+002, 6.3274688E+002, 4.5577282E+002, 3.8239032E+002, 3.1855833E+002, 2.6637484E+002, 1.9756701E+002, 1.7914250E+002, 1.6656931E+002, 1.5531726E+002, 6.7899316E+002, 6.7543155E+002, 6.2325445E+002, 5.5316482E+002, 4.1429315E+002, 3.6357314E+002, 3.2300693E+002, 2.8950386E+002, 2.3388868E+002, 2.1212842E+002, 1.9659678E+002, 1.8438205E+002,-5.6843419E-017, 2.1318024E+000
 6.6001345E+001, 6.6836506E+002, 6.2153498E+002, 5.3977786E+002, 4.6347144E+002, 3.3455442E+002, 2.9402881E+002, 2.6313202E+002, 2.4107930E+002, 2.1085791E+002, 1.9651043E+002, 1.8276138E+002, 1.7038087E+002, 6.9009198E+002, 6.9368090E+002, 6.3971935E+002, 5.6941636E+002, 4.3243627E+002, 3.7841821E+002, 3.3262115E+002, 2.9433765E+002, 2.3477007E+002, 2.1330103E+002, 1.9762585E+002, 1.8458715E+002,-5.6843419E-017, 2.4927967E+000
 6.7003319E+001, 7.0922268E+002, 7.6998834E+002, 7.3063380E+002, 6.3433325E+002, 4.5917723E+002, 4.1133413E+002, 3.7494879E+002, 3.3921498E+002, 2.8553064E+002, 2.6818636E+002, 2.5069645E+002, 2.3729761E+002, 6.8170008E+002, 6.8550811E+002, 6.3754747E+002, 5.7511682E+002, 4.5157507E+002, 3.9903805E+002, 3.5359884E+002, 3.1365706E+002, 2.5062263E+002, 2.2712417E+002, 2.0892722E+002, 1.9441196E+002,-5.6843419E-017, 2.5696923E+000
 6.8002706E+001, 7.0754724E+002, 7.8584344E+002, 7.4537362E+002, 6.6947620E+002, 5.5231437E+002, 4.8091707E+002, 4.1374412E+002, 3.5647157E+002, 2.6020063E+002, 2.2896802E+002, 2.0204311E+002, 1.8980539E+002, 6.6151892E+002, 7.0261317E+002, 6.6448208E+002, 5.9060771E+002, 4.5205733E+002, 3.9673650E+002, 3.5166478E+002, 3.1333423E+002, 2.5169165E+002, 2.2912580E+002, 2.1082098E+002, 1.9755409E+002,-5.6843419E-017, 2.4344758E+000
 6.9009120E+001, 6.9928190E+002, 7.4417255E+002, 7.0900339E+002, 6.3270106E+002, 5.0152308E+002, 4.4201650E+002, 3.8973519E+002, 3.4489379E+002, 2.9448252E+002, 2.7156199E+002, 2.4887520E+002, 2.2637633E+002, 6.8029432E+002, 7.1972863E+002, 6.9212015E+002, 6.2733989E+002, 4.9906284E+002, 4.4356647E+002, 3.9609556E+002, 3.5522380E+002, 2.8705212E+002, 2.6062959E+002, 2.3665792E+002, 2.2087031E+002,-5.6843419E-017, 2.6188871E+000
 7.0003485E+001, 7.8482893E+002, 8.2582080E+002, 7.1188593E+002, 5.9924983E+002, 4.4680695E+002, 3.8548664E+002, 3.2807177E+002, 2.7509640E+002, 2.0324443E+002, 1.8306521E+002, 1.7321010E+002, 1.6583694E+002, 6.7739656E+002, 7.3171379E+002, 7.0202585E+002, 6.4167492E+002, 5.1625606E+002, 4.5710163E+002, 4.0203429E+002, 3.5388259E+002, 2.8164724E+002, 2.5531787E+002, 2.3315058E+002, 2.1567292E+002,-5.6843419E-017, 2.4412255E+000
 7.1007654E+001, 7.2668796E+002, 7.2392630E+002, 6.2144174E+002, 5.2919722E+002, 4.0281552E+002, 3.6147943E+002, 3.2764593E+002, 2.9763506E+002, 2.5196985E+002, 2.2970477E+002, 2.0966546E+002, 1.8927735E+002, 6.9245189E+002, 7.3195267E+002, 6.8523697E+002, 6.1780319E+002, 4.9501250E+002, 4.4005440E+002, 3.9095580E+002, 3.4612358E+002, 2.7406688E+002, 2.4660235E+002, 2.2471612E+002, 2.0629474E+002,-5.6843419E-017, 2.5531988E+000
 7.2005878E+001, 7.2500208E+002, 7.1453969E+002, 6.4418114E+002, 5.6200842E+002, 4.3627228E+002, 3.8078089E+002, 3.1892499E+002, 2.5418838E+002, 1.5195066E+002, 1.2835636E+002, 1.1714637E+002, 1.1367924E+002, 6.9600820E+002, 7.1550485E+002, 6.6080920E+002, 5.8732542E+002, 4.5947228E+002, 4.0629146E+002, 3.5702293E+002, 3.1175178E+002, 2.4405236E+002, 2.2118845E+002, 2.0396340E+002, 1.8936051E+002,-5.6843419E-017, 2.7137643E+000
 7.3010963E+001, 6.5559551E+002, 6.8260844E+002, 6.4328073E+002, 5.7826660E+002, 4.8270567E+002, 4.4466953E+002, 3.9878920E+002, 3.4792199E+002, 2.5670128E+002, 2.2071279E+002, 1.8867199E+002, 1.6302319E+002, 6.8035154E+002, 6.9290525E+002, 6.4423017E+002, 5.7688306E+002, 4.6178853E+002, 4.1385124E+002, 3.6385293E+002, 3.1402688E+002, 2.3547177E+002, 2.0897996E+002, 1.8896027E+002, 1.7270761E+002,-5.6843419E-017, 2.4663647E+000
 7.4002844E+001, 7.2807603E+002, 7.7370284E+002, 7.5825927E+002, 6.9658767E+002, 5.4243618E+002, 4.8464041E+002, 4.3977276E+002, 3.9949386E+002, 3.2384793E+002, 2.8760222E+002, 2.6707840E+002, 2.4931990E+002, 6.8580335E+002, 7.1746468E+002, 6.8995495E+002, 6.3699573E+002, 5.3005064E+002, 4.8007469E+002, 4.2850925E+002, 3.7715807E+002, 2.8943382E+002, 2.5587497E+002, 2.2940053E+002, 2.0640407E+002,-5.6843419E-017, 2.6174371E+000
 7.5007186E+001, 6.3319505E+002, 6.7544414E+002, 6.2854541E+002, 5.7390873E+002, 4.7014853E+002, 3.8699375E+002, 3.0673360E+002, 2.4850777E+002, 1.8708835E+002, 1.6742619E+002, 1.5226884E+002, 1.4034657E+002, 6.4914202E+002, 6.9467803E+002, 6.9283475E+002, 6.5563408E+002, 5.3559498E+002, 4.6472899E+002, 4.0433060E+002, 3.5326015E+002, 2.7523480E+002, 2.4597707E+002, 2.2211983E+002, 2.0115477E+002,-5.6843419E-017, 2.5448636E+000
 7.6008383E+001, 7.2427246E+002, 7.5614241E+002, 7.0283746E+002, 5.9079444E+002, 4.1280248E+002, 3.4753259E+002, 2.9976395E+002, 2.5769243E+002, 2.1493372E+002, 2.0583554E+002, 1.9412297E+002, 1.7925739E+002, 6.6034642E+002, 7.1125577E+002, 6.9440232E+002, 6.3627752E+002, 5.0543968E+002, 4.3813979E+002, 3.7696376E+002, 3.2541342E+002, 2.5364161E+002, 2.2738419E+002, 2.0619900E+002, 1.8797303E+002,-5.6843419E-017, 2.3085776E+000
 7.7004143E+001, 6.9756705E+002, 7.8695202E+002, 8.0301996E+002, 7.9150477E+002, 6.8082826E+002, 6.0871434E+002, 5.4567930E+002, 4.9184904E+002, 3.8375942E+002, 3.4491808E+002, 3.0186713E+002, 2.7832791E+002, 6.6292714E+002, 7.3597060E+002, 7.4187183E+002, 7.0428135E+002, 5.6992714E+002, 4.9340173E+002, 4.2687113E+002, 3.6945438E+002, 2.8160991E+002, 2.5069774E+002, 2.2368881E+002, 2.0374482E+002,-5.6843419E-017, 2.4248742E+000
 7.8009069E+001, 6.6090120E+002, 6.3448708E+002, 5.8508307E+002, 5.3435094E+002, 4.5974693E+002, 4.3525625E+002, 4.0709551E+002, 3.7679208E+002, 3.1537608E+002, 2.8693134E+002, 2.6104703E+002, 2.3812833E+002, 6.4923066E+002, 6.8367244E+002, 6.7238903E+002, 6.4122269E+002, 5.4567912E+002, 4.8745896E+002, 4.3188478E+002, 3.8328664E+002, 3.0454473E+002, 2.7677805E+002, 2.5039962E+002, 2.3111628E+002,-5.6843419E-017, 2.5832343E+000
 7.9011151E+001, 6.3432970E+002, 5.5771715E+002, 4.8141253E+002, 4.3670927E+002, 3.9214364E+002, 3.5966686E+002, 3.2743921E+002, 2.9863921E+002, 2.5412442E+002, 2.3920789E+002, 2.2521542E+002, 2.0880178E+002, 6.4201997E+002, 6.6005010E+002, 6.4887141E+002, 6.1952733E+002, 5.2751827E+002, 4.7410952E+002, 4.2269174E+002, 3.7662965E+002, 3.0283386E+002, 2.7482880E+002, 2.4792804E+002, 2.2678288E+002,-5.6843419E-017, 2.2948659E+000
 8.0005023E+001, 7.1448322E+002, 6.4834080E+002, 5.6852877E+002, 5.1563043E+002, 3.8375043E+002, 3.3734185E+002, 2.9837419E+002, 2.6748361E+002, 2.3339042E+002, 2.1512073E+002, 1.9981956E+002, 1.8826560E+002, 6.4690492E+002, 6.5015541E+002, 6.1652645E+002, 5.7895173E+002, 4.8818027E+002, 4.3963015E+002, 3.9250461E+002, 3.5046952E+002, 2.8494496E+002, 2.5902181E+002, 2.3551268E+002, 2.1626937E+002,-5.6843419E-017, 2.5558880E+000
 8.1009220E+001, 7.0739807E+002, 7.8423774E+002, 7.1348256E+002, 6.0985794E+002, 4.5654787E+002, 4.1519026E+002, 3.7993371E+002, 3.4393164E+002, 2.7595683E+002, 2.4363476E+002, 2.1774998E+002, 1.8962522E+002, 6.4955435E+002, 6.5243333E+002, 6.1038244E+002, 5.6085303E+002, 4.5911179E+002, 4.1440850E+002, 3.7246064E+002, 3.3473622E+002, 2.7623059E+002, 2.5160489E+002, 2.3039015E+002, 2.1258595E+002,-5.6843419E-017, 2.4129547E+000
 8.2010343E+001, 7.5910808E+002, 7.2439887E+002, 6.4653538E+002, 5.8958254E+002, 4.7756881E+002, 4.1753207E+002, 3.7100949E+002, 3.3078930E+002, 2.7105264E+002, 2.4343064E+002, 2.2031524E+002, 2.0268795E+002, 6.8009534E+002, 6.9367763E+002, 6.5545243E+002, 6.0065395E+002, 4.8230415E+002, 4.3308350E+002, 3.9103062E+002, 3.5424379E+002, 2.9205836E+002, 2.6338524E+002, 2.3881425E+002, 2.1672117E+002,-5.6843419E-017, 2.4888785E+000
 8.3007833E+001, 6.4501655E+002, 6.5812999E+002, 6.2338277E+002, 5.5281184E+002, 4.1916288E+002, 3.5498399E+002, 2.9416791E+002, 2.4897159E+002, 1.9123155E+002, 1.6887478E+002, 1.4884334E+002, 1.3583238E+002, 6.6683280E+002, 6.7570899E+002, 6.4828481E+002, 6.0007977E+002, 4.8411478E+002, 4.2541177E+002, 3.7453199E+002, 3.3233194E+002, 2.6989099E+002, 2.4311281E+002, 2.1993218E+002, 2.0070597E+002,-5.6843419E-017, 2.1341157E+000
 8.4008197E+001, 7.7411493E+002, 7.9733464E+002, 7.4763590E+002, 6.6897341E+002, 5.0584368E+002, 4.3055919E+002, 3.6609974E+002, 3.2303172E+002, 2.6739894E+002, 2.4495040E+002, 2.2524355E+002, 2.0636531E+002, 6.7003174E+002, 7.0438756E+002, 6.8408887E+002, 6.3011505E+002, 4.9913467E+002, 4.3601978E+002, 3.7999583E+002, 3.3451686E+002, 2.6942131E+002, 2.4242113E+002, 2.1905583E+002, 1.9980881E+002,-5.6843419E-017, 2.8274191E+000
 8.5000852E+001, 7.1363039E+002, 5.5918348E+002, 4.3530274E+002, 3.5962096E+002, 2.7590078E+002, 2.5284446E+002, 2.3029743E+002, 2.1007074E+002, 1.6857229E+002, 1.5674355E+002, 1.5296451E+002, 1.4870307E+002, 6.9010389E+002, 6.7308831E+002, 6.2616346E+002, 5.7004076E+002, 4.5591274E+002, 4.0208148E+002, 3.5383522E+002, 3.1443502E+002, 2.5756112E+002, 2.3394010E+002, 2.1380588E+002, 1.9626678E+002,-5.6843419E-017, 2.4583487E+000
 8.6006752E+001, 7.1105221E+002, 7.0190468E+002, 6.0939107E+002, 5.1800293E+002, 4.2629001E+002, 4.0102528E+002, 3.8404241E+002, 3.5973828E+002, 3.1606623E+002, 2.8845448E+002, 2.6063098E+002, 2.3050116E+002, 6.7963023E+002, 6.4548825E+002, 5.8828511E+002, 5.3221581E+002, 4.2561316E+002, 3.7818348E+002, 3.3708987E+002, 3.0348198E+002, 2.5234031E+002, 2.2900171E+002, 2.0874988E+002, 1.9045884E+002,-5.6843419E-017, 2.5448911E+000
 8.7006939E+001, 7.3025967E+002, 8.2813358E+002, 8.3539805E+002, 7.7846914E+002, 5.4717889E+002, 4.4384197E+002, 3.6698854E+002, 3.0657880E+002, 2.3576791E+002, 2.1110688E+002, 1.9505439E+002, 1.8723912E+002, 6.7123232E+002, 6.9151967E+002, 6.5770094E+002, 6.0412703E+002, 4.7180451E+002, 4.1207792E+002, 3.6454011E+002, 3.2541041E+002, 2.6930499E+002, 2.4586473E+002, 2.2651749E+002, 2.0845857E+002,-5.6843419E-017, 2.6128886E+000
 8.8006282E+001, 7.4331364E+002, 6.8655251E+002, 5.5908489E+002, 4.6212765E+002, 3.7908893E+002, 3.5408284E+002, 3.3060552E+002, 3.0825714E+002, 2.5884941E+002, 2.4273953E+002, 2.2801146E+002, 2.1252980E+002, 6.9434512E+002, 7.1304999E+002, 6.7382051E+002, 6.1608686E+002, 4.8312765E+002, 4.2398010E+002, 3.7522194E+002, 3.3245825E+002, 2.6872564E+002, 2.4458719E+002, 2.2515456E+002, 2.0810097E+002,-5.6843419E-017, 2.2103164E+000
 8.9002760E+001, 7.7426993E+002, 7.4360974E+002, 6.4980508E+002, 5.5541996E+002, 3.9517963E+002, 3.3991652E+002, 3.0296436E+002, 2.7435544E+002, 2.3017578E+002, 2.1762538E+002, 2.1078925E+002, 2.0229706E+002, 6.9007731E+002, 6.8303326E+002, 6.2657995E+002, 5.6270253E+002, 4.3793014E+002, 3.8776687E+002, 3.4812219E+002, 3.1479733E+002, 2.6385950E+002, 2.4395265E+002, 2.2729571E+002, 2.1138562E+002,-5.6843419E-017, 2.6460893E+000
 9.0000745E+001, 6.7299192E+002, 6.8622194E+002, 6.4486043E+002, 5.7481744E+002, 4.3347278E+002, 3.7258145E+002, 3.2093233E+002, 2.7906181E+002, 2.1581232E+002, 1.8158483E+002, 1.5495076E+002, 1.3560182E+002, 7.0484959E+002, 7.0740503E+002, 6.5842003E+002, 5.8901150E+002, 4.5012506E+002, 3.9507246E+002, 3.5152643E+002, 3.1539411E+002, 2.5922809E+002, 2.3662858E+002, 2.1906987E+002, 2.0368222E+002,-5.6843419E-017, 1.9149433E+000
 9.1001415E+001, 6.6738442E+002, 5.7434128E+002, 4.9956115E+002, 4.4404319E+002, 3.5355312E+002, 3.1635962E+002, 2.7660365E+002, 2.5346043E+002, 2.1001709E+002, 1.8824412E+002, 1.6869650E+002, 1.5962764E+002, 6.6011186E+002, 6.5506916E+002, 6.2927735E+002, 5.8994433E+002, 4.7702459E+002, 4.1573264E+002, 3.6073532E+002, 3.1699375E+002, 2.5289538E+002, 2.2743765E+002, 2.0737861E+002, 1.9226695E+002,-5.6843419E-017, 2.5688006E+000
 9.2003832E+001, 5.3163724E+002, 4.8550617E+002, 4.6150724E+002, 4.2819974E+002, 3.6061879E+002, 3.3769222E+002, 3.0955750E+002, 2.8520556E+002, 2.5626358E+002, 2.4265334E+002, 2.3178329E+002, 2.2094067E+002, 6.3239017E+002, 6.3466913E+002, 6.1977008E+002, 5.8659375E+002, 4.7765122E+002, 4.1951593E+002, 3.6337069E+002, 3.1934602E+002, 2.5589265E+002, 2.3143853E+002, 2.1215480E+002, 1.9744510E+002,-5.6843419E-017, 2.6086305E+000
 9.3004989E+001, 8.0951964E+002, 8.2569836E+002, 7.6139137E+002, 6.7485452E+002, 5.2506392E+002, 4.4949278E+002, 3.9290943E+002, 3.4332253E+002, 2.7017605E+002, 2.4504515E+002, 2.1946556E+002, 2.0216986E+002, 6.5515523E+002, 6.5622946E+002, 6.2502055E+002, 5.7296724E+002, 4.5059623E+002, 3.9458698E+002, 3.4462807E+002, 3.0587907E+002, 2.5128780E+002, 2.2999229E+002, 2.1164342E+002, 1.9689682E+002,-5.6843419E-017, 2.6098253E+000
 9.4000196E+001, 7.1608311E+002, 7.2222374E+002, 6.6270686E+002, 5.7679803E+002, 4.4256347E+002, 4.0203790E+002, 3.6932054E+002, 3.3831278E+002, 3.0012079E+002, 2.8746637E+002, 2.7799748E+002, 2.5737105E+002, 6.9668398E+002, 7.2146965E+002, 6.8161770E+002, 6.1558234E+002, 4.8168837E+002, 4.2351076E+002, 3.7450926E+002, 3.3482474E+002, 2.7661897E+002, 2.5290213E+002, 2.3241165E+002, 2.1494318E+002,-5.6843419E-017, 2.4112852E+000
 9.5009953E+001, 6.9472906E+002, 6.5496953E+002, 5.6932654E+002, 4.9182005E+002, 3.6613386E+002, 3.1421125E+002, 2.7724722E+002, 2.5315485E+002, 2.1689839E+002, 2.0078134E+002, 1.8260303E+002, 1.6840912E+002, 6.8320001E+002, 6.9479747E+002, 6.5517161E+002, 5.9263959E+002, 4.6224728E+002, 4.0757641E+002, 3.6305270E+002, 3.2652816E+002, 2.7189851E+002, 2.4974902E+002, 2.3023121E+002, 2.1251249E+002,-5.6843419E-017, 2.4709930E+000
 9.6009854E+001, 7.3522145E+002, 8.0887193E+002, 7.5646838E+002, 6.8585255E+002, 5.2916321E+002, 4.7711540E+002, 4.3256750E+002, 3.7369164E+002, 2.5646167E+002, 2.1490157E+002, 1.8724135E+002, 1.6805503E+002, 6.8019270E+002, 7.1632189E+002, 6.8195542E+002, 6.2120194E+002, 4.7960109E+002, 4.2241127E+002, 3.7527123E+002, 3.3070119E+002, 2.6271755E+002, 2.3857003E+002, 2.1875507E+002, 2.0165114E+002,-5.6843419E-017, 2.3698059E+000
 9.7008013E+001, 6.8142880E+002, 6.4872833E+002, 5.4795726E+002, 4.6300445E+002, 3.5199740E+002, 3.1211853E+002, 2.8946749E+002, 2.7808390E+002, 2.6248467E+002, 2.4739075E+002, 2.2767984E+002, 2.0364512E+002, 6.6760950E+002, 6.9812951E+002, 6.6530856E+002, 6.1148108E+002, 4.7403709E+002, 4.1631579E+002, 3.6996930E+002, 3.2817861E+002, 2.6138447E+002, 2.3625178E+002, 2.1600397E+002, 1.9814189E+002,-5.6843419E-017, 2.4614472E+000
 9.8007291E+001, 7.5302020E+002, 7.5092332E+002, 6.7898501E+002, 5.7337976E+002, 3.8665126E+002, 3.2174641E+002, 2.7810532E+002, 2.4390753E+002, 2.0173164E+002, 1.8705424E+002, 1.7657746E+002, 1.6934369E+002, 6.7353939E+002, 6.7355183E+002, 6.2371010E+002, 5.6256176E+002, 4.3467772E+002, 3.8139210E+002, 3.4157276E+002, 3.0566122E+002, 2.5140386E+002, 2.3120700E+002, 2.1490460E+002, 1.9992664E+002,-5.6843419E-017, 2.5383748E+000
 9.9009282E+001, 7.1044111E+002, 7.7701377E+002, 7.5975941E+002, 7.0548447E+002, 5.4780958E+002, 4.6842669E+002, 3.9208787E+002, 3.2854835E+002, 2.3066609E+002, 1.9592223E+002, 1.7542133E+002, 1.6120406E+002, 6.7895319E+002, 7.0368543E+002, 6.6061605E+002, 5.9514278E+002, 4.5836792E+002, 3.9854364E+002, 3.5286764E+002, 3.1277188E+002, 2.5096337E+002, 2.2816983E+002, 2.0975695E+002, 1.9305197E+002,-5.6843419E-017, 2.3515982E+000
 1.0000094E+002, 8.1650253E+002, 7.5052503E+002, 6.2375747E+002, 5.2220251E+002, 4.3408481E+002, 4.0238389E+002, 3.6950350E+002, 3.3746771E+002, 2.9033570E+002, 2.6827388E+002, 2.4822808E+002, 2.2144624E+002, 7.0712869E+002, 7.3357224E+002, 6.9688877E+002, 6.3712823E+002, 5.0775507E+002, 4.4627360E+002, 3.9048295E+002, 3.4202857E+002, 2.7012959E+002, 2.4142135E+002, 2.1844905E+002, 1.9737032E+002,-5.6843419E-017, 2.4000703E+000
 1.0100809E+002, 7.8994283E+002, 8.5255458E+002, 7.9146330E+002, 6.8757517E+002, 4.5749333E+002, 3.6619097E+002, 2.9969473E+002, 2.6797933E+002, 2.3952330E+002, 2.2484360E+002, 2.0987985E+002, 1.8948989E+002, 7.3302826E+002, 7.3824830E+002, 6.8150046E+002, 6.0542398E+002, 4.6773102E+002, 4.1148526E+002, 3.6212033E+002, 3.2138908E+002, 2.6155776E+002, 2.3704360E+002, 2.1679839E+002, 1.9689083E+002,-5.6843419E-017, 2.8309515E+000
