s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 5.4003536E+001, 7.9681550E+001,-1.6231991E+001,-6.5438140E+001,-4.3764106E-001,-5.9844078E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4013344E+000,-2.4322058E+000, 1.5996709E-003, 1.5996709E-003
 5.5002392E+001, 8.1515069E+001,-1.6623648E+001,-6.1564493E+001,-4.5234087E-001,-6.0288063E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8693259E+000, 2.8685578E+000, 1.5996709E-003, 1.5996709E-003
 5.6000282E+001, 7.9219339E+001,-1.6156045E+001,-6.1184179E+001,-4.9754993E-001,-5.9790662E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4232793E+000, 1.3755859E+000, 1.5996709E-003, 1.5996709E-003
 5.7000305E+001, 8.2244028E+001,-1.6877788E+001,-6.5662981E+001,-4.5644891E-001,-5.9840530E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5619446E-001,-7.5917371E-001, 1.5996709E-003, 1.5996709E-003
 5.8003044E+001, 7.8451660E+001,-1.5976613E+001,-5.8795427E+001,-3.9283052E-001,-6.0543943E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4254183E+000, 3.2807351E+000, 1.5996709E-003, 1.5996709E-003
 5.9001640E+001, 7.9229692E+001,-1.6147606E+001,-6.9387921E+001,-3.8231084E-001,-6.1219705E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8304016E+000,-6.6942673E+000, 1.5996709E-003, 1.5996709E-003
 6.0003502E+001, 8.1394480E+001,-1.6638479E+001,-6.1799917E+001,-3.7702740E-001,-5.9822614E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4484341E+000, 2.5730747E+000, 1.5996709E-003, 1.5996709E-003
 6.1002377E+001, 7.9393554E+001,-1.6155094E+001,-6.4871391E+001,-3.9907161E-001,-5.9224146E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0918366E+000,-2.0379248E+000, 1.5996709E-003, 1.5996709E-003
 6.2002747E+001, 8.1611059E+001,-1.6706632E+001,-6.2522405E+001,-4.1094381E-001,-5.9531404E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9673130E+000, 1.9651246E+000, 1.5996709E-003, 1.5996709E-003
 6.3001846E+001, 8.0930908E+001,-1.6552609E+001,-6.1766294E+001,-4.1621095E-001,-6.1503846E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2302184E+000, 2.1896428E+000, 1.5996709E-003, 1.5996709E-003
 6.4003784E+001, 8.0934487E+001,-1.6534154E+001,-6.5586191E+001,-4.3012495E-001,-6.1695598E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6261059E+000,-1.6221522E+000, 1.5996709E-003, 1.5996709E-003
 6.5003044E+001, 7.7374912E+001,-1.5763335E+001,-6.2998932E+001,-3.6811710E-001,-5.9341229E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7401307E+000,-1.7614065E+000, 1.5996709E-003, 1.5996709E-003
 6.6002472E+001, 8.0433317E+001,-1.6401828E+001,-6.2630060E+001,-3.7728221E-001,-5.9604575E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2040290E-001, 1.0181862E+000, 1.5996709E-003, 1.5996709E-003
