s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 5.1006456E+001, 7.5833300E+002, 6.9851278E+002, 6.6136001E+002, 6.2588916E+002, 5.3546887E+002, 4.8476111E+002, 4.3731000E+002, 3.9357157E+002, 3.1767661E+002, 2.8582675E+002, 2.6176435E+002, 2.4092410E+002, 7.3958104E+002, 7.8298412E+002, 7.7352849E+002, 7.3079865E+002, 6.1729298E+002, 5.6026151E+002, 5.0272255E+002, 4.4839251E+002, 3.5377962E+002, 3.1636939E+002, 2.8546402E+002, 2.5966087E+002,-5.6843419E-017, 2.2166162E+000
 5.2002491E+001, 7.1210646E+002, 7.1498695E+002, 6.5810723E+002, 6.0651770E+002, 5.1896456E+002, 4.7152672E+002, 4.2741424E+002, 3.8879001E+002, 3.2075777E+002, 2.9303963E+002, 2.7039499E+002, 2.4595891E+002, 6.9929453E+002, 7.1857452E+002, 7.0330292E+002, 6.6665127E+002, 5.6482181E+002, 5.1159943E+002, 4.5960770E+002, 4.1168908E+002, 3.3035145E+002, 2.9841385E+002, 2.7251274E+002, 2.4960699E+002,-5.6843419E-017, 2.3996692E+000
 5.3006565E+001, 7.0058347E+002, 8.3002475E+002, 8.1230325E+002, 7.1064830E+002, 4.8561911E+002, 3.9848008E+002, 3.3015935E+002, 2.7750841E+002, 2.1490925E+002, 2.0336848E+002, 1.9540795E+002, 1.9060901E+002, 6.8100865E+002, 7.2157492E+002, 7.0915348E+002, 6.7094097E+002, 5.6840519E+002, 5.0961190E+002, 4.5352114E+002, 4.0460262E+002, 3.2559543E+002, 2.9609553E+002, 2.7237728E+002, 2.5070563E+002,-5.6843419E-017, 1.8556316E+000
 5.4007189E+001, 7.9027289E+002, 9.1031528E+002, 9.1433795E+002, 8.5481522E+002, 6.5675244E+002, 5.6502284E+002, 4.7028137E+002, 4.0117778E+002, 2.7257362E+002, 2.2254091E+002, 1.8732818E+002, 1.6441287E+002, 6.9835657E+002, 7.7662850E+002, 7.7421264E+002, 7.2388895E+002, 5.8246499E+002, 5.1171136E+002, 4.4404429E+002, 3.8973444E+002, 3.0237096E+002, 2.7077858E+002, 2.4555095E+002, 2.2448444E+002,-5.6843419E-017, 2.2983042E+000
 5.5006932E+001, 6.9912314E+002, 6.8519645E+002, 5.8022316E+002, 4.7870821E+002, 3.2892424E+002, 2.8258776E+002, 2.5485737E+002, 2.3805985E+002, 2.1617699E+002, 2.0928391E+002, 2.0629070E+002, 2.0201386E+002, 7.0055285E+002, 7.4873901E+002, 7.2922096E+002, 6.8459194E+002, 5.5736795E+002, 4.9262746E+002, 4.3046154E+002, 3.8149250E+002, 2.9867211E+002, 2.6771633E+002, 2.4396812E+002, 2.2410116E+002,-5.6843419E-017, 2.1720739E+000
 5.6000966E+001, 7.5312605E+002, 9.0665801E+002, 9.3194433E+002, 8.5877108E+002, 6.4900047E+002, 5.6996922E+002, 4.8505676E+002, 4.1321885E+002, 3.0438590E+002, 2.6238293E+002, 2.3501571E+002, 2.1139819E+002, 6.7937377E+002, 7.4949436E+002, 7.4536875E+002, 6.9703103E+002, 5.5883686E+002, 4.9050453E+002, 4.2110418E+002, 3.6685846E+002, 2.8236820E+002, 2.5225491E+002, 2.3084731E+002, 2.1245084E+002,-5.6843419E-017, 2.3688165E+000
 5.7003230E+001, 7.0000192E+002, 6.9962608E+002, 6.5256949E+002, 5.9736988E+002, 4.8320011E+002, 4.2932716E+002, 3.8000445E+002, 3.3851016E+002, 2.7566651E+002, 2.5984862E+002, 2.4716463E+002, 2.4030517E+002, 6.7772420E+002, 7.5032696E+002, 7.5484423E+002, 7.1156028E+002, 5.6625008E+002, 4.9687046E+002, 4.2818879E+002, 3.7295386E+002, 2.8972900E+002, 2.6082086E+002, 2.3960562E+002, 2.2184173E+002,-5.6843419E-017, 2.1374534E+000
 5.8009087E+001, 8.4107646E+002, 9.1455848E+002, 8.9716134E+002, 8.2855056E+002, 5.5634718E+002, 4.3796076E+002, 3.3241355E+002, 2.7539897E+002, 2.0150994E+002, 1.6821833E+002, 1.5030471E+002, 1.3667953E+002, 7.0768219E+002, 7.5944223E+002, 7.4955922E+002, 7.0428180E+002, 5.3885539E+002, 4.6799172E+002, 3.9970487E+002, 3.5042032E+002, 2.7424142E+002, 2.4750670E+002, 2.2874496E+002, 2.1360761E+002,-5.6843419E-017, 2.0269984E+000
 5.9006826E+001, 7.6519687E+002, 8.1096934E+002, 7.4473479E+002, 6.6621071E+002, 5.1838503E+002, 4.4789050E+002, 3.8923817E+002, 3.3374693E+002, 2.5289743E+002, 2.2536172E+002, 2.0190404E+002, 1.8166267E+002, 7.2319778E+002, 7.7549500E+002, 7.5674569E+002, 7.0348060E+002, 5.3555350E+002, 4.6019263E+002, 3.9114445E+002, 3.3711666E+002, 2.5769557E+002, 2.2949438E+002, 2.1024072E+002, 1.9527846E+002,-5.6843419E-017, 2.0059442E+000
 6.0000635E+001, 7.9853693E+002, 8.0001530E+002, 6.8503027E+002, 5.7898009E+002, 4.4013266E+002, 3.9369410E+002, 3.5165878E+002, 3.1752138E+002, 2.6200332E+002, 2.4121501E+002, 2.2641930E+002, 2.1615376E+002, 7.2615657E+002, 7.6549118E+002, 7.2162580E+002, 6.5797597E+002, 5.0944720E+002, 4.4194564E+002, 3.8061858E+002, 3.3121309E+002, 2.5842504E+002, 2.3192655E+002, 2.1279636E+002, 1.9757200E+002,-5.6843419E-017, 2.1743498E+000
 6.1008055E+001, 7.5254527E+002, 7.9482990E+002, 7.2115673E+002, 6.4075754E+002, 4.5962641E+002, 3.7235474E+002, 3.0849784E+002, 2.6723681E+002, 2.1203071E+002, 1.9065600E+002, 1.7247890E+002, 1.5765569E+002, 7.1673595E+002, 7.4567938E+002, 6.9444796E+002, 6.2467288E+002, 4.7921863E+002, 4.1857807E+002, 3.6539924E+002, 3.2265628E+002, 2.5707171E+002, 2.3321963E+002, 2.1498622E+002, 2.0006823E+002,-5.6843419E-017, 2.0622007E+000
 6.2007463E+001, 7.3534834E+002, 7.4415849E+002, 6.6789739E+002, 5.8043844E+002, 4.7127955E+002, 4.2292410E+002, 3.7328743E+002, 3.1539323E+002, 2.1877726E+002, 1.9187152E+002, 1.7186003E+002, 1.5954992E+002, 7.0252657E+002, 7.2922239E+002, 6.8729039E+002, 6.2928062E+002, 4.8470244E+002, 4.1526702E+002, 3.5646433E+002, 3.0973054E+002, 2.4381161E+002, 2.2117299E+002, 2.0415197E+002, 1.8999402E+002,-5.6843419E-017, 2.2800798E+000
 6.3004877E+001, 7.7193802E+002, 8.3867995E+002, 8.3956792E+002, 7.7121707E+002, 5.7526080E+002, 4.8208700E+002, 4.0369550E+002, 3.3489959E+002, 2.5627092E+002, 2.2713529E+002, 2.0170771E+002, 1.8059406E+002, 6.8798585E+002, 7.3761120E+002, 7.2112559E+002, 6.7493794E+002, 5.4038871E+002, 4.6429994E+002, 3.9541986E+002, 3.3456520E+002, 2.5065096E+002, 2.2242447E+002, 2.0103543E+002, 1.8520283E+002,-5.6843419E-017, 2.2309578E+000
 6.4007701E+001, 6.1907425E+002, 5.2053364E+002, 4.2070547E+002, 3.3418521E+002, 2.6193828E+002, 2.5171145E+002, 2.3311520E+002, 2.1887106E+002, 2.0119331E+002, 1.9291690E+002, 1.8714427E+002, 1.8441298E+002, 6.9267814E+002, 7.1415982E+002, 6.8752311E+002, 6.3963503E+002, 5.1511021E+002, 4.4839747E+002, 3.8740106E+002, 3.3458284E+002, 2.5852404E+002, 2.3071421E+002, 2.0914448E+002, 1.9279603E+002,-5.6843419E-017, 2.0053879E+000
 6.5011185E+001, 7.2151951E+002, 7.4654817E+002, 6.8456810E+002, 6.1588146E+002, 4.6654814E+002, 3.9968641E+002, 3.4642428E+002, 3.0054213E+002, 2.6377548E+002, 2.4895816E+002, 2.4285860E+002, 2.3345313E+002, 6.7100987E+002, 6.9558172E+002, 6.5571676E+002, 6.0425827E+002, 4.8675757E+002, 4.2371939E+002, 3.6707396E+002, 3.1785862E+002, 2.5313557E+002, 2.2941379E+002, 2.1254149E+002, 1.9834114E+002,-5.6843419E-017, 2.1444264E+000
 6.6008147E+001, 7.7057732E+002, 7.9536292E+002, 7.5196078E+002, 6.7986877E+002, 4.8500734E+002, 4.2477670E+002, 3.8238384E+002, 3.5706909E+002, 2.6479070E+002, 2.1567807E+002, 1.8335898E+002, 1.5146799E+002, 6.8047661E+002, 7.2376247E+002, 6.9854506E+002, 6.4383229E+002, 5.1548792E+002, 4.5424835E+002, 3.9618414E+002, 3.4867737E+002, 2.7112854E+002, 2.3924584E+002, 2.1839932E+002, 2.0025049E+002,-5.6843419E-017, 2.4498220E+000
 6.7003241E+001, 7.3313597E+002, 6.1301544E+002, 4.6318533E+002, 3.6788167E+002, 2.8877102E+002, 2.5348568E+002, 2.1501286E+002, 1.8428915E+002, 1.4772590E+002, 1.3804468E+002, 1.3597836E+002, 1.3527654E+002, 6.9597012E+002, 6.8430552E+002, 6.3013554E+002, 5.7225007E+002, 4.4914530E+002, 3.9785267E+002, 3.4976370E+002, 3.1079311E+002, 2.4426223E+002, 2.1715399E+002, 1.9902218E+002, 1.8222515E+002,-5.6843419E-017, 2.0168316E+000
 6.8007084E+001, 6.6682558E+002, 7.0477944E+002, 6.4543406E+002, 5.5392178E+002, 3.5793149E+002, 2.8107068E+002, 2.3757652E+002, 2.1483693E+002, 1.8651452E+002, 1.7720513E+002, 1.6806246E+002, 1.6131794E+002, 6.7030270E+002, 6.5882578E+002, 6.0476625E+002, 5.4593697E+002, 4.1508491E+002, 3.5991858E+002, 3.1471584E+002, 2.7944609E+002, 2.2178557E+002, 1.9915837E+002, 1.8396404E+002, 1.7047561E+002,-5.6843419E-017, 2.2825925E+000
 6.9009901E+001, 8.0827052E+002, 8.0449231E+002, 7.5141226E+002, 6.8225167E+002, 5.6564011E+002, 5.0729744E+002, 4.4404446E+002, 3.8699471E+002, 2.9983898E+002, 2.6874633E+002, 2.4383600E+002, 2.2539694E+002, 6.9517725E+002, 7.2744248E+002, 6.9450091E+002, 6.3214214E+002, 4.7774739E+002, 4.0730609E+002, 3.4916087E+002, 3.0476167E+002, 2.3886888E+002, 2.1500618E+002, 1.9810460E+002, 1.8405382E+002,-5.6843419E-017, 2.4352305E+000
 7.0001161E+001, 7.2450416E+002, 8.0385820E+002, 7.7783070E+002, 7.3720952E+002, 5.7353539E+002, 4.9319599E+002, 4.2730761E+002, 3.7050411E+002, 2.7848856E+002, 2.5151637E+002, 2.2485993E+002, 2.0393410E+002, 6.8974138E+002, 7.2033372E+002, 6.9225239E+002, 6.3783484E+002, 4.9665241E+002, 4.2884246E+002, 3.6933891E+002, 3.2054193E+002, 2.4956695E+002, 2.2516884E+002, 2.0656381E+002, 1.9158372E+002,-5.6843419E-017, 2.1114856E+000
 7.1007765E+001, 7.5168278E+002, 7.7821940E+002, 6.7007802E+002, 5.5159721E+002, 3.9381034E+002, 3.3922477E+002, 3.0252011E+002, 2.6452191E+002, 2.0507946E+002, 1.8020350E+002, 1.6222795E+002, 1.5105170E+002, 6.9631187E+002, 7.2353613E+002, 6.8257441E+002, 6.2701163E+002, 4.9074613E+002, 4.2770288E+002, 3.7329184E+002, 3.2716617E+002, 2.5815084E+002, 2.3359488E+002, 2.1276621E+002, 1.9677174E+002,-5.6843419E-017, 2.3085936E+000
 7.2005873E+001, 7.5256309E+002, 7.5324556E+002, 6.7507644E+002, 5.8566273E+002, 4.7926220E+002, 4.4236581E+002, 4.0584272E+002, 3.7672426E+002, 3.2526394E+002, 3.0060072E+002, 2.8024223E+002, 2.5896043E+002, 7.0448466E+002, 7.2292565E+002, 6.8331157E+002, 6.2851843E+002, 5.0312333E+002, 4.4409044E+002, 3.9492431E+002, 3.5061643E+002, 2.7809493E+002, 2.4898734E+002, 2.2474335E+002, 2.0547527E+002,-5.6843419E-017, 2.1950349E+000
 7.3008077E+001, 8.1085061E+002, 8.2137639E+002, 7.4599249E+002, 6.3512087E+002, 4.2254837E+002, 3.5413626E+002, 3.1169361E+002, 2.6901229E+002, 2.0041831E+002, 1.7836959E+002, 1.5832969E+002, 1.4320678E+002, 6.9573760E+002, 7.2646014E+002, 6.8199190E+002, 6.1129476E+002, 4.7334851E+002, 4.1899087E+002, 3.7603208E+002, 3.3766428E+002, 2.7233108E+002, 2.4609850E+002, 2.2474525E+002, 2.0757888E+002,-5.6843419E-017, 2.0290114E+000
 7.4005210E+001, 7.4451890E+002, 7.1926322E+002, 6.3855489E+002, 5.5738613E+002, 4.4761962E+002, 4.0172607E+002, 3.5489525E+002, 3.1829190E+002, 2.4320794E+002, 2.0907035E+002, 1.8626360E+002, 1.7585402E+002, 7.2250385E+002, 7.3326467E+002, 6.8932603E+002, 6.2586796E+002, 5.0228944E+002, 4.4532878E+002, 3.9545437E+002, 3.5075632E+002, 2.7418700E+002, 2.4468680E+002, 2.2137540E+002, 2.0361479E+002,-5.6843419E-017, 2.0621793E+000
 7.5004814E+001, 7.0672009E+002, 8.5574913E+002, 8.9563725E+002, 8.5345416E+002, 6.8782887E+002, 6.1212269E+002, 5.3610194E+002, 4.6983451E+002, 3.5033882E+002, 3.0029206E+002, 2.6423175E+002, 2.2962817E+002, 6.9052463E+002, 7.4511077E+002, 7.3179834E+002, 6.7736321E+002, 5.4342859E+002, 4.8101831E+002, 4.2089741E+002, 3.6875191E+002, 2.8001743E+002, 2.4546617E+002, 2.1961853E+002, 2.0041676E+002,-5.6843419E-017, 2.2997625E+000
 7.6001509E+001, 7.4296120E+002, 7.4416331E+002, 6.8131931E+002, 6.0515509E+002, 4.8159933E+002, 4.2179506E+002, 3.6549318E+002, 3.1740776E+002, 2.4413208E+002, 2.1497768E+002, 1.9563380E+002, 1.7945672E+002, 6.8871062E+002, 7.4933831E+002, 7.5075685E+002, 7.0483570E+002, 5.6529791E+002, 4.9945369E+002, 4.3895204E+002, 3.8655846E+002, 2.9504059E+002, 2.5674125E+002, 2.2889635E+002, 2.0645914E+002,-5.6843419E-017, 2.1411319E+000
 7.7001307E+001, 7.6899798E+002, 8.7953221E+002, 8.8211056E+002, 8.0977155E+002, 5.6637985E+002, 4.7103276E+002, 4.0235931E+002, 3.4714614E+002, 2.8150176E+002, 2.5374658E+002, 2.1547253E+002, 1.7582316E+002, 6.9631651E+002, 7.5395844E+002, 7.4837383E+002, 7.0164266E+002, 5.5096371E+002, 4.8259543E+002, 4.2475461E+002, 3.7450526E+002, 2.8790899E+002, 2.5115557E+002, 2.2165162E+002, 1.9576394E+002,-5.6843419E-017, 1.9473545E+000
 7.8007494E+001, 7.2241295E+002, 8.0648465E+002, 8.4228656E+002, 8.3325615E+002, 7.3073358E+002, 6.4609628E+002, 5.6349557E+002, 5.0015080E+002, 3.8409332E+002, 3.3826196E+002, 3.0125795E+002, 2.6618616E+002, 7.1899547E+002, 7.8381257E+002, 7.7709700E+002, 7.3238694E+002, 5.9000786E+002, 5.1614937E+002, 4.5185231E+002, 3.9649794E+002, 3.0541815E+002, 2.6805490E+002, 2.3532679E+002, 2.0576347E+002,-5.6843419E-017, 2.2865179E+000
 7.9010055E+001, 7.6042884E+002, 7.0804410E+002, 6.0658019E+002, 5.2454597E+002, 4.0672989E+002, 3.7880757E+002, 3.5301632E+002, 3.3115972E+002, 2.8753942E+002, 2.5949542E+002, 2.3280738E+002, 2.0485107E+002, 6.9325811E+002, 7.2316733E+002, 7.1823613E+002, 6.9055132E+002, 5.7894565E+002, 5.1532719E+002, 4.5524280E+002, 4.0573627E+002, 3.1986698E+002, 2.8132056E+002, 2.4855755E+002, 2.1862099E+002,-5.6843419E-017, 2.2911389E+000
 8.0010979E+001, 8.0137363E+002, 9.1477075E+002, 9.0670026E+002, 8.0824081E+002, 5.8253271E+002, 4.8479224E+002, 3.9933667E+002, 3.3726843E+002, 2.5171831E+002, 2.2362382E+002, 2.0742275E+002, 1.9332953E+002, 7.1319493E+002, 7.6798097E+002, 7.5547115E+002, 7.0381673E+002, 5.6474625E+002, 4.9797897E+002, 4.3767027E+002, 3.9078089E+002, 3.1270255E+002, 2.7703018E+002, 2.4707024E+002, 2.1855416E+002,-5.6843419E-017, 2.1252181E+000
 8.1009673E+001, 7.1727875E+002, 8.4714632E+002, 8.3720700E+002, 7.6828776E+002, 5.6711131E+002, 4.6567260E+002, 3.8651842E+002, 3.3165438E+002, 2.5533823E+002, 2.2507223E+002, 1.9721252E+002, 1.7394041E+002, 7.1586175E+002, 7.7634030E+002, 7.6006816E+002, 7.0319515E+002, 5.5697641E+002, 4.8625041E+002, 4.2232626E+002, 3.7230236E+002, 2.9189401E+002, 2.5660086E+002, 2.2845624E+002, 2.0336988E+002,-5.6843419E-017, 2.2543502E+000
 8.2008346E+001, 7.0969105E+002, 6.5932276E+002, 5.7237036E+002, 4.8932104E+002, 3.7698070E+002, 3.3258888E+002, 2.9163704E+002, 2.5750482E+002, 2.0508752E+002, 1.8485261E+002, 1.6738190E+002, 1.5927383E+002, 6.9403857E+002, 7.4118908E+002, 7.2709777E+002, 6.7669888E+002, 5.4327096E+002, 4.7277533E+002, 4.0716991E+002, 3.5677020E+002, 2.8035254E+002, 2.4785181E+002, 2.2148890E+002, 1.9974294E+002,-5.6843419E-017, 2.2637744E+000
 8.3005204E+001, 6.2357697E+002, 8.0893022E+002, 8.6523811E+002, 8.2674050E+002, 6.2523145E+002, 5.2065786E+002, 4.2736821E+002, 3.6398176E+002, 2.7908374E+002, 2.4423002E+002, 2.2596923E+002, 2.0334967E+002, 6.4613175E+002, 7.2112336E+002, 7.1922893E+002, 6.7202104E+002, 5.2791077E+002, 4.5443120E+002, 3.8888340E+002, 3.3921216E+002, 2.6625861E+002, 2.3592485E+002, 2.1218437E+002, 1.9217846E+002,-5.6843419E-017, 2.1934201E+000
 8.4010440E+001, 8.0197595E+002, 8.6286422E+002, 8.1465857E+002, 7.4742098E+002, 6.2081665E+002, 5.5599513E+002, 4.9676354E+002, 4.4285714E+002, 3.4084096E+002, 2.9831704E+002, 2.6086047E+002, 2.3228017E+002, 6.6829161E+002, 7.4720432E+002, 7.4567106E+002, 7.0441628E+002, 5.6809276E+002, 4.9320229E+002, 4.2419672E+002, 3.6940023E+002, 2.8464310E+002, 2.4957118E+002, 2.2542407E+002, 2.0351546E+002,-5.6843419E-017, 2.1978320E+000
 8.5002355E+001, 7.9935997E+002, 8.9466960E+002, 8.7322595E+002, 8.0985807E+002, 6.6684830E+002, 5.8658589E+002, 5.0352257E+002, 4.1881932E+002, 2.9066180E+002, 2.4436655E+002, 2.1544628E+002, 1.9488727E+002, 7.1603983E+002, 7.8900218E+002, 7.8317428E+002, 7.4213212E+002, 6.1460109E+002, 5.4011534E+002, 4.6941086E+002, 4.0885787E+002, 3.1271833E+002, 2.7432156E+002, 2.4553585E+002, 2.2183088E+002,-5.6843419E-017, 2.3124373E+000
 8.6007571E+001, 7.4995256E+002, 8.5968604E+002, 8.8951143E+002, 8.6786871E+002, 7.3487778E+002, 6.5020119E+002, 5.6882108E+002, 4.9654562E+002, 3.7922838E+002, 3.2670585E+002, 2.8462308E+002, 2.4326734E+002, 7.0149945E+002, 7.7942686E+002, 7.8556287E+002, 7.5333555E+002, 6.3883992E+002, 5.6815797E+002, 4.9595517E+002, 4.3044096E+002, 3.2609041E+002, 2.8258066E+002, 2.4981178E+002, 2.2070661E+002,-5.6843419E-017, 2.2256153E+000
 8.7000819E+001, 7.3255406E+002, 6.9224364E+002, 6.4727780E+002, 6.0293069E+002, 5.2210251E+002, 4.9622912E+002, 4.6475565E+002, 4.3015751E+002, 3.5171856E+002, 3.1551823E+002, 2.8878147E+002, 2.6193112E+002, 7.0385144E+002, 7.5315443E+002, 7.4995299E+002, 7.2075484E+002, 6.2250803E+002, 5.6438045E+002, 5.0310784E+002, 4.4486483E+002, 3.4283903E+002, 2.9833659E+002, 2.6550045E+002, 2.3573660E+002,-5.6843419E-017, 2.2424019E+000
 8.8008333E+001, 7.3190169E+002, 8.1950828E+002, 7.7571318E+002, 7.2163425E+002, 6.2690396E+002, 5.6580847E+002, 4.9912303E+002, 4.4503153E+002, 3.6761350E+002, 3.3735019E+002, 3.1732110E+002, 2.9456927E+002, 6.8774783E+002, 7.2171769E+002, 7.0174868E+002, 6.6868941E+002, 5.8164325E+002, 5.3208477E+002, 4.8078925E+002, 4.3374172E+002, 3.4921086E+002, 3.1070411E+002, 2.8178325E+002, 2.5421131E+002,-5.6843419E-017, 2.1189034E+000
 8.9003155E+001, 7.2955879E+002, 7.9849716E+002, 7.7386245E+002, 7.2678224E+002, 6.3392159E+002, 5.8714243E+002, 5.4117834E+002, 4.9331210E+002, 3.9715485E+002, 3.4673351E+002, 2.9942931E+002, 2.5658543E+002, 6.8833765E+002, 7.5848026E+002, 7.5229653E+002, 7.1544703E+002, 6.1325020E+002, 5.5503421E+002, 4.9652832E+002, 4.4423641E+002, 3.5800033E+002, 3.1936644E+002, 2.9008458E+002, 2.6064079E+002,-5.6843419E-017, 2.2808841E+000
 9.0005401E+001, 8.1182783E+002, 8.6751848E+002, 8.3583753E+002, 7.6174502E+002, 5.8442993E+002, 4.9856969E+002, 4.2073395E+002, 3.5821016E+002, 2.7706379E+002, 2.4646051E+002, 2.2688795E+002, 2.1408756E+002, 6.9388966E+002, 7.4716407E+002, 7.3261402E+002, 6.9354151E+002, 5.9866701E+002, 5.4522799E+002, 4.9099861E+002, 4.4100307E+002, 3.5472252E+002, 3.1662476E+002, 2.8504794E+002, 2.5600266E+002,-5.6843419E-017, 2.4032142E+000
 9.1009176E+001, 6.4842311E+002, 6.7849822E+002, 6.2026259E+002, 5.3355604E+002, 3.7096918E+002, 3.4568771E+002, 3.2946061E+002, 3.1364588E+002, 2.7274489E+002, 2.4231128E+002, 2.1631250E+002, 1.9118578E+002, 6.9989271E+002, 7.4318723E+002, 7.2594378E+002, 6.8256667E+002, 5.7502198E+002, 5.1923023E+002, 4.6561622E+002, 4.1596742E+002, 3.3290295E+002, 2.9599010E+002, 2.6695606E+002, 2.4127333E+002,-5.6843419E-017, 2.0355551E+000
 9.2007865E+001, 6.8836295E+002, 8.1574501E+002, 7.7625697E+002, 7.1154976E+002, 5.6018092E+002, 4.5882475E+002, 3.8635334E+002, 3.3190257E+002, 2.4996252E+002, 2.2380944E+002, 2.0577419E+002, 1.8787322E+002, 6.6131557E+002, 7.4452164E+002, 7.3326174E+002, 6.8149797E+002, 5.3928202E+002, 4.7113785E+002, 4.1616000E+002, 3.7174600E+002, 3.0005476E+002, 2.6808031E+002, 2.4294404E+002, 2.2051575E+002,-5.6843419E-017, 2.2120868E+000
 9.3000723E+001, 8.0797082E+002, 8.8943059E+002, 8.6988894E+002, 7.9140560E+002, 5.5121023E+002, 4.3768219E+002, 3.5155211E+002, 2.9491370E+002, 2.2243759E+002, 1.9867771E+002, 1.8135105E+002, 1.7031842E+002, 6.8944993E+002, 7.5620163E+002, 7.3336830E+002, 6.7518475E+002, 5.2401391E+002, 4.5480511E+002, 4.0020184E+002, 3.5602531E+002, 2.8704622E+002, 2.5804646E+002, 2.3592371E+002, 2.1614024E+002,-5.6843419E-017, 2.1979749E+000
 9.4003647E+001, 7.4885268E+002, 7.3365703E+002, 6.6411142E+002, 6.0485741E+002, 5.2014020E+002, 4.5632445E+002, 3.9102482E+002, 3.2184848E+002, 2.3053714E+002, 2.0174604E+002, 1.7809514E+002, 1.6252933E+002, 7.0061050E+002, 7.3859370E+002, 7.1688058E+002, 6.7235614E+002, 5.4264414E+002, 4.6555995E+002, 3.9670150E+002, 3.4258371E+002, 2.6588657E+002, 2.3696911E+002, 2.1553968E+002, 1.9873389E+002,-5.6843419E-017, 2.0626118E+000
 9.5009306E+001, 7.2148198E+002, 8.2645506E+002, 8.3116426E+002, 7.7855698E+002, 6.2097259E+002, 5.5130358E+002, 4.7530248E+002, 4.3123273E+002, 3.3170109E+002, 2.8786709E+002, 2.6002593E+002, 2.3516880E+002, 6.7893605E+002, 7.4463434E+002, 7.3778453E+002, 6.9691593E+002, 5.6929472E+002, 4.9790370E+002, 4.2842387E+002, 3.7489730E+002, 2.8704985E+002, 2.5283255E+002, 2.2761306E+002, 2.0607259E+002,-5.6843419E-017, 2.2983223E+000
 9.6011168E+001, 6.7058662E+002, 6.4060626E+002, 5.9464083E+002, 5.3860580E+002, 4.4137907E+002, 4.0350044E+002, 3.6697146E+002, 3.3367482E+002, 2.8544985E+002, 2.6615743E+002, 2.4429020E+002, 2.2501013E+002, 6.8317156E+002, 7.3730934E+002, 7.3017621E+002, 6.8574789E+002, 5.5699047E+002, 4.8964735E+002, 4.2427715E+002, 3.7448600E+002, 2.9221522E+002, 2.6001022E+002, 2.3566205E+002, 2.1502158E+002,-5.6843419E-017, 2.0935160E+000
 9.7003986E+001, 8.5365978E+002, 7.7715321E+002, 6.2100691E+002, 4.8242272E+002, 2.9661223E+002, 2.1142020E+002, 1.6409902E+002, 1.5295287E+002, 1.4474838E+002, 1.4247815E+002, 1.4359874E+002, 1.4044680E+002, 6.9694079E+002, 7.0390796E+002, 6.6442414E+002, 6.0343445E+002, 4.8463520E+002, 4.2442368E+002, 3.6993855E+002, 3.3122538E+002, 2.6800918E+002, 2.4274459E+002, 2.2341934E+002, 2.0618009E+002,-5.6843419E-017, 2.1680412E+000
 9.8009249E+001, 7.5896655E+002, 7.6201419E+002, 6.9402967E+002, 6.1072539E+002, 4.4953851E+002, 3.8354540E+002, 3.2205423E+002, 2.6632170E+002, 1.9462143E+002, 1.7188195E+002, 1.5628296E+002, 1.4472224E+002, 7.1704339E+002, 7.0600919E+002, 6.4481074E+002, 5.7056379E+002, 4.4050621E+002, 3.8082470E+002, 3.2783014E+002, 2.9059676E+002, 2.3480794E+002, 2.1495406E+002, 2.0066792E+002, 1.8668569E+002,-5.6843419E-017, 2.3077728E+000
 9.9000206E+001, 6.8388864E+002, 5.3926616E+002, 4.6411436E+002, 4.2680944E+002, 3.3720113E+002, 2.8895532E+002, 2.4994607E+002, 2.1988798E+002, 1.9242932E+002, 1.8526981E+002, 1.7682458E+002, 1.6759553E+002, 6.8267511E+002, 6.6262594E+002, 6.2081949E+002, 5.6840951E+002, 4.4823001E+002, 3.8955895E+002, 3.3818919E+002, 2.9780746E+002, 2.3574789E+002, 2.1364019E+002, 1.9775761E+002, 1.8374338E+002,-5.6843419E-017, 1.9593653E+000
 1.0000391E+002, 7.3288383E+002, 6.2003155E+002, 4.8193900E+002, 4.0565533E+002, 3.1960330E+002, 2.8904829E+002, 2.6602463E+002, 2.4766044E+002, 1.8627673E+002, 1.5742723E+002, 1.3941771E+002, 1.2472159E+002, 6.8876656E+002, 6.4651626E+002, 5.8946040E+002, 5.3611002E+002, 4.1672057E+002, 3.5990993E+002, 3.1276261E+002, 2.7804436E+002, 2.2238826E+002, 2.0129094E+002, 1.8555657E+002, 1.7131299E+002,-5.6843419E-017, 2.3613316E+000
 1.0100734E+002, 6.6372579E+002, 6.0296808E+002, 5.4022731E+002, 4.8246985E+002, 4.0312887E+002, 3.8191192E+002, 3.6146264E+002, 3.2692814E+002, 2.4889559E+002, 2.1492575E+002, 1.8898111E+002, 1.7137522E+002, 6.6203521E+002, 6.2377534E+002, 5.7690614E+002, 5.3489647E+002, 4.3206090E+002, 3.7887037E+002, 3.3376989E+002, 2.9418626E+002, 2.2833957E+002, 2.0232798E+002, 1.8259938E+002, 1.6684219E+002,-5.6843419E-017, 2.2561278E+000
