s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 1.0200125E+002, 4.1945748E+002, 7.1893560E+002, 9.0588351E+002, 9.8329218E+002, 9.6178754E+002, 9.2089157E+002, 8.5622365E+002, 7.8966025E+002, 7.3826436E+002, 5.7652481E+002, 5.1759660E+002, 4.1159755E+002, 4.3108048E+002, 6.5762732E+002, 7.6550502E+002, 8.3606919E+002, 8.7011857E+002, 8.4688269E+002, 7.9868800E+002, 7.2077012E+002, 6.6351889E+002, 5.6245846E+002, 4.5954492E+002, 3.6432363E+002, 8.8234373E-001, 8.8303874E-001
 1.0300124E+002, 4.7341286E+002, 7.2112224E+002, 8.7367690E+002, 9.3496907E+002, 9.4184877E+002, 7.9105149E+002, 6.3682331E+002, 6.1386327E+002, 5.6823548E+002, 4.5757165E+002, 4.2280486E+002, 3.7005907E+002, 4.4305680E+002, 6.7020281E+002, 7.8822374E+002, 8.5271590E+002, 8.6173982E+002, 8.1745398E+002, 7.5533161E+002, 7.1407325E+002, 6.6882771E+002, 5.5164978E+002, 4.6748760E+002, 3.8405226E+002, 1.0201781E+000, 1.0209053E+000
 1.0400150E+002, 3.9219144E+002, 6.8906512E+002, 8.2154819E+002, 9.3168949E+002, 9.2554232E+002, 8.7585604E+002, 7.0861593E+002, 5.9968209E+002, 4.8126204E+002, 3.9290469E+002, 3.2733055E+002, 2.9252022E+002, 4.4905873E+002, 6.7963651E+002, 7.8673542E+002, 8.4125372E+002, 8.6768864E+002, 8.3348241E+002, 7.4942135E+002, 6.9486273E+002, 6.3872032E+002, 5.3936130E+002, 4.6650206E+002, 3.9480730E+002, 8.2293282E-001, 8.2365836E-001
 1.0500025E+002, 4.7621690E+002, 7.5001901E+002, 8.4463223E+002, 9.3341191E+002, 1.0138360E+003, 9.8777956E+002, 9.3349275E+002, 7.4937799E+002, 6.1947411E+002, 4.8473856E+002, 3.3741840E+002, 2.6399106E+002, 4.3240786E+002, 6.5060508E+002, 7.4695722E+002, 8.3499416E+002, 8.7103052E+002, 8.3567879E+002, 7.6556122E+002, 6.7007199E+002, 6.0208084E+002, 5.0408659E+002, 4.1156005E+002, 3.4038399E+002, 8.5849292E-001, 8.5916146E-001
 1.0600140E+002, 3.9175316E+002, 7.4967259E+002, 8.8660598E+002, 9.9163772E+002, 1.0393549E+003, 9.9289796E+002, 8.2547375E+002, 8.0838716E+002, 7.8785572E+002, 6.0669717E+002, 5.0716291E+002, 4.1982816E+002, 4.4823299E+002, 6.8673437E+002, 7.7422304E+002, 8.4373142E+002, 8.7964241E+002, 8.6217827E+002, 7.9734387E+002, 7.3610907E+002, 6.7388253E+002, 5.5575153E+002, 4.3952378E+002, 3.5554684E+002, 9.0389354E-001, 9.0459629E-001
 1.0700084E+002, 5.9254197E+002, 8.4630643E+002, 9.6975008E+002, 1.0788464E+003, 1.1886260E+003, 1.0768143E+003, 8.7894152E+002, 7.4600164E+002, 6.6360684E+002, 5.9395913E+002, 4.5324073E+002, 3.8290884E+002, 4.5533415E+002, 7.0367869E+002, 8.0955415E+002, 8.8931675E+002, 9.4957956E+002, 9.3404714E+002, 8.5349842E+002, 7.8409557E+002, 7.2289730E+002, 5.8715825E+002, 4.7207936E+002, 3.8964992E+002, 7.5165376E-001, 7.5234733E-001
 1.0800047E+002, 6.3625753E+002, 8.9575798E+002, 1.0041711E+003, 9.9890916E+002, 8.9954565E+002, 8.7635804E+002, 7.4960844E+002, 6.4870054E+002, 4.7696342E+002, 4.0230195E+002, 3.3587956E+002, 3.4960222E+002, 5.4343832E+002, 7.6867441E+002, 8.6694794E+002, 9.1994393E+002, 9.3669414E+002, 8.9728312E+002, 8.1013181E+002, 7.3351176E+002, 6.5790270E+002, 5.6111517E+002, 4.5555037E+002, 3.9369965E+002, 9.9674933E-001, 9.9739890E-001
 1.0900145E+002, 6.7064803E+002, 7.5400208E+002, 8.5019186E+002, 9.0342034E+002, 9.5064424E+002, 8.9384527E+002, 8.4862672E+002, 7.6788397E+002, 6.0321083E+002, 3.5643073E+002, 2.8014912E+002, 2.3389987E+002, 5.7096525E+002, 7.4393670E+002, 8.2143648E+002, 8.5312890E+002, 8.7046236E+002, 8.3526306E+002, 7.6683921E+002, 7.0515111E+002, 5.9610753E+002, 4.8788179E+002, 4.1427398E+002, 3.7624157E+002, 1.1498081E+000, 1.1505152E+000
 1.1000009E+002, 6.0885204E+002, 8.0760082E+002, 9.0194625E+002, 1.0288003E+003, 1.0686541E+003, 8.7204279E+002, 7.3134638E+002, 6.2321811E+002, 5.7066518E+002, 5.3171303E+002, 4.6289860E+002, 3.8806239E+002, 5.8809537E+002, 7.3553285E+002, 8.1923575E+002, 8.8803496E+002, 8.9855695E+002, 8.3653869E+002, 7.8430812E+002, 7.3221497E+002, 6.2674816E+002, 5.0348351E+002, 4.1997486E+002, 3.6142342E+002, 8.9910668E-001, 8.9989432E-001
 1.1100062E+002, 6.0857130E+002, 8.5893924E+002, 9.4346838E+002, 1.0242679E+003, 1.0372108E+003, 9.7063610E+002, 9.5740917E+002, 8.8228851E+002, 7.9351728E+002, 5.7971357E+002, 5.1035839E+002, 4.6140730E+002, 5.7973933E+002, 7.4636891E+002, 8.2219575E+002, 8.8962373E+002, 9.1535928E+002, 8.7033015E+002, 8.3278405E+002, 7.6086755E+002, 6.7907475E+002, 5.4806734E+002, 4.7088603E+002, 4.1034449E+002, 9.1711750E-001, 9.1787685E-001
 1.1200037E+002, 6.8247307E+002, 8.4531647E+002, 9.4237413E+002, 9.1758555E+002, 9.2135459E+002, 7.6532958E+002, 6.7644031E+002, 5.8877907E+002, 5.2745529E+002, 4.9339799E+002, 3.9940683E+002, 3.0443362E+002, 6.1073996E+002, 7.5452122E+002, 8.2249123E+002, 8.6800156E+002, 9.0174738E+002, 8.4958015E+002, 8.0682421E+002, 7.3073959E+002, 6.6002742E+002, 5.6285471E+002, 4.7558183E+002, 4.0482714E+002, 1.1078093E+000, 1.1086473E+000
 1.1300097E+002, 5.7380285E+002, 8.3875258E+002, 9.4755446E+002, 9.0316387E+002, 8.1344603E+002, 7.5103872E+002, 7.4975839E+002, 6.9729941E+002, 6.4019328E+002, 4.9438509E+002, 4.2812871E+002, 4.0661609E+002, 5.9188123E+002, 7.5445746E+002, 8.3079531E+002, 8.4783038E+002, 8.5593707E+002, 7.8726948E+002, 7.5443550E+002, 6.9807166E+002, 6.2818217E+002, 5.2833125E+002, 4.5243958E+002, 3.9213425E+002, 1.0436733E+000, 1.0444164E+000
 1.1400093E+002, 5.0164734E+002, 7.7576715E+002, 9.1198611E+002, 9.6150129E+002, 9.5404323E+002, 9.1479492E+002, 8.1431906E+002, 7.4303301E+002, 6.7773992E+002, 6.1669157E+002, 5.2908538E+002, 4.3044154E+002, 5.7373064E+002, 7.4717075E+002, 8.3220342E+002, 8.4769600E+002, 8.3619271E+002, 8.1081680E+002, 7.7826537E+002, 7.5211545E+002, 6.8247174E+002, 5.6550794E+002, 4.8185999E+002, 4.2432551E+002, 9.2524847E-001, 9.2600611E-001
 1.1500022E+002, 5.8188445E+002, 7.0748613E+002, 8.0241172E+002, 9.0215981E+002, 8.7113784E+002, 9.7339867E+002, 9.2948245E+002, 8.6104386E+002, 6.6450534E+002, 4.9692410E+002, 4.1808473E+002, 3.0032167E+002, 5.4447837E+002, 7.1330017E+002, 8.1180551E+002, 8.5448375E+002, 8.3939487E+002, 8.4604733E+002, 8.0614158E+002, 7.6244277E+002, 6.7428930E+002, 5.5862249E+002, 4.8245908E+002, 3.9995098E+002, 9.5183254E-001, 9.5259184E-001
 1.1600108E+002, 5.8204455E+002, 8.0357216E+002, 9.1641533E+002, 1.0200017E+003, 9.7903075E+002, 8.5454171E+002, 7.8249785E+002, 6.4630223E+002, 5.0621448E+002, 4.1047134E+002, 3.0379462E+002, 2.7692752E+002, 5.2438311E+002, 6.9622289E+002, 7.8533785E+002, 8.4677607E+002, 8.4160484E+002, 8.3951079E+002, 8.0885797E+002, 7.5135384E+002, 6.4814188E+002, 5.3294035E+002, 4.4642034E+002, 3.7158063E+002, 1.0949426E+000, 1.0957273E+000
 1.1700168E+002, 6.8464516E+002, 8.3336851E+002, 8.5180126E+002, 8.8721310E+002, 8.1330362E+002, 7.0133622E+002, 6.0892739E+002, 5.6534031E+002, 5.0862508E+002, 4.1386522E+002, 3.5155367E+002, 3.0829308E+002, 6.0182599E+002, 7.4753681E+002, 8.0408667E+002, 8.5800443E+002, 8.3424110E+002, 7.9778355E+002, 7.5183457E+002, 6.7564723E+002, 5.8463897E+002, 4.8996255E+002, 4.0511993E+002, 3.4317464E+002, 1.1573873E+000, 1.1581513E+000
 1.1800082E+002, 4.6818780E+002, 7.4610406E+002, 8.9229986E+002, 1.0091162E+003, 9.2905928E+002, 8.7831227E+002, 8.4065802E+002, 7.7666969E+002, 6.2398698E+002, 4.8389195E+002, 4.1818069E+002, 3.4834951E+002, 5.6028929E+002, 7.2553582E+002, 8.0063675E+002, 8.6713742E+002, 8.4847965E+002, 8.0558036E+002, 7.5410571E+002, 6.9205096E+002, 5.9833973E+002, 4.9649866E+002, 4.1434020E+002, 3.4902122E+002, 1.2037174E+000, 1.2044909E+000
 1.1900113E+002, 4.5763800E+002, 7.4003437E+002, 8.5920026E+002, 9.3338833E+002, 9.7085124E+002, 1.0148732E+003, 1.0094779E+003, 9.2872484E+002, 8.1627920E+002, 6.3901133E+002, 4.5814248E+002, 4.3610848E+002, 5.0756999E+002, 6.8893687E+002, 7.7248770E+002, 8.4670613E+002, 8.7192212E+002, 8.7964559E+002, 8.4939587E+002, 7.7623046E+002, 6.6563642E+002, 5.2882573E+002, 4.3609069E+002, 3.7827682E+002, 7.9531304E-001, 7.9607282E-001
 1.2000086E+002, 6.2401980E+002, 8.1785890E+002, 9.3890461E+002, 9.2047107E+002, 7.4947018E+002, 6.5113705E+002, 6.6292673E+002, 6.4275386E+002, 5.4425388E+002, 4.5617056E+002, 4.1664911E+002, 3.5877296E+002, 5.2327989E+002, 7.1821732E+002, 8.1650665E+002, 8.6046979E+002, 8.2942661E+002, 8.1368302E+002, 8.0059437E+002, 7.6195004E+002, 6.7824766E+002, 5.5905408E+002, 4.5289636E+002, 4.0052094E+002, 1.1517765E+000, 1.1525301E+000
 1.2100132E+002, 5.4192357E+002, 8.4984505E+002, 8.9190742E+002, 8.5887085E+002, 8.3693085E+002, 8.7517918E+002, 7.2396605E+002, 6.1589682E+002, 5.4492646E+002, 4.1119941E+002, 3.7776129E+002, 3.3656415E+002, 5.3740470E+002, 7.1865846E+002, 7.8659680E+002, 8.1316525E+002, 8.0233647E+002, 7.9899221E+002, 7.4761794E+002, 6.9462343E+002, 6.2152418E+002, 5.1654970E+002, 4.4106617E+002, 3.8563244E+002, 1.1920871E+000, 1.1928553E+000
 1.2200025E+002, 4.2482097E+002, 6.7919076E+002, 8.1987851E+002, 9.5799762E+002, 1.0236475E+003, 8.8726067E+002, 7.3868491E+002, 6.2065231E+002, 5.4860279E+002, 4.6583048E+002, 3.8869798E+002, 3.4168265E+002, 5.2114251E+002, 7.2653719E+002, 7.9806110E+002, 8.2711219E+002, 8.2311572E+002, 7.9553705E+002, 7.3098102E+002, 6.7038095E+002, 5.9841977E+002, 4.7767050E+002, 4.0803114E+002, 3.6421788E+002, 9.0727789E-001, 9.0805831E-001
 1.2300147E+002, 3.2864847E+002, 6.1468920E+002, 7.8743876E+002, 9.7553838E+002, 1.1290490E+003, 1.0107414E+003, 8.8428390E+002, 7.6725783E+002, 6.0041260E+002, 5.2542131E+002, 4.8605412E+002, 4.4470588E+002, 4.5282463E+002, 6.4535553E+002, 7.4624030E+002, 8.3893117E+002, 9.1141426E+002, 8.6120944E+002, 7.8022303E+002, 6.9841959E+002, 6.0531985E+002, 5.0626659E+002, 4.3803210E+002, 3.8423691E+002, 8.2181679E-001, 8.2261651E-001
 1.2400202E+002, 5.0996346E+002, 7.9759540E+002, 9.0020125E+002, 9.6622921E+002, 1.0718174E+003, 9.6542087E+002, 8.5455454E+002, 7.3691824E+002, 6.5253043E+002, 4.7256664E+002, 4.0078272E+002, 3.6197769E+002, 4.3735293E+002, 6.5471043E+002, 7.5050894E+002, 8.4331376E+002, 9.3397992E+002, 8.8802681E+002, 8.1261100E+002, 7.2361275E+002, 6.3215215E+002, 5.1033847E+002, 4.5190769E+002, 4.1145066E+002, 9.3168324E-001, 9.3245720E-001
 1.2500050E+002, 5.1927942E+002, 7.8323661E+002, 8.2760525E+002, 8.7425108E+002, 8.8929464E+002, 8.3137582E+002, 8.5565178E+002, 7.6838235E+002, 6.7669646E+002, 5.9520600E+002, 5.1227639E+002, 4.4487618E+002, 4.9819297E+002, 7.1846029E+002, 7.8284116E+002, 8.4661090E+002, 8.9933013E+002, 8.5865993E+002, 8.1817114E+002, 7.3203476E+002, 6.4389044E+002, 5.3221441E+002, 4.6772689E+002, 4.2259432E+002, 9.5042040E-001, 9.5113759E-001
 1.2600142E+002, 4.5108307E+002, 7.5440726E+002, 8.2887844E+002, 9.4383619E+002, 9.3414212E+002, 9.0955849E+002, 9.1105058E+002, 8.2393696E+002, 6.6266683E+002, 4.6479301E+002, 3.7752870E+002, 3.1954814E+002, 4.7504270E+002, 6.8383886E+002, 7.6045019E+002, 8.4304079E+002, 8.7443158E+002, 8.5487751E+002, 8.4935006E+002, 7.7630941E+002, 6.7321149E+002, 5.4665587E+002, 4.7170485E+002, 4.1085123E+002, 7.9860196E-001, 7.9923601E-001
 1.2700003E+002, 4.7908025E+002, 8.0261722E+002, 9.3765466E+002, 9.6417711E+002, 8.8236272E+002, 8.1629756E+002, 7.8823275E+002, 6.9156330E+002, 6.0634490E+002, 5.3856635E+002, 4.4790896E+002, 3.5522932E+002, 4.8057314E+002, 7.3077814E+002, 8.0387278E+002, 8.5802573E+002, 8.5239650E+002, 8.3126742E+002, 8.1521289E+002, 7.4433913E+002, 6.5342696E+002, 5.3057454E+002, 4.5308339E+002, 3.9279080E+002, 8.3757696E-001, 8.3816434E-001
 1.2800118E+002, 5.3200261E+002, 8.0164985E+002, 9.6313658E+002, 9.6024643E+002, 9.9608011E+002, 9.6854791E+002, 9.1218910E+002, 8.6042814E+002, 7.8183602E+002, 6.7576744E+002, 5.7986305E+002, 4.4639550E+002, 4.8046580E+002, 7.1735749E+002, 8.1065746E+002, 8.5819729E+002, 8.6791933E+002, 8.6114463E+002, 8.4514723E+002, 7.7162892E+002, 6.8853409E+002, 5.9131454E+002, 5.0733248E+002, 4.2281084E+002, 9.6589566E-001, 9.6653677E-001
 1.2900164E+002, 6.4197142E+002, 8.5302661E+002, 9.5447627E+002, 1.0316429E+003, 9.8079780E+002, 9.1764106E+002, 8.5880397E+002, 7.6971115E+002, 6.9550808E+002, 6.0223840E+002, 4.5153793E+002, 3.8811940E+002, 5.2224254E+002, 7.4165883E+002, 8.4378875E+002, 8.7145165E+002, 8.7582832E+002, 8.5474865E+002, 8.3805560E+002, 7.8356435E+002, 7.2524382E+002, 6.3384275E+002, 5.2051270E+002, 4.2670685E+002, 7.1729114E-001, 7.1809461E-001
 1.3000145E+002, 5.5542054E+002, 8.4824901E+002, 9.8313057E+002, 9.9010542E+002, 9.2634336E+002, 8.1403141E+002, 7.1650226E+002, 6.0442414E+002, 5.1261501E+002, 4.5374943E+002, 3.9910617E+002, 3.7166364E+002, 5.7141180E+002, 7.6239389E+002, 8.4216811E+002, 8.7524366E+002, 8.6503694E+002, 8.3121800E+002, 8.0158434E+002, 7.3573424E+002, 6.7486582E+002, 6.0075606E+002, 4.8457607E+002, 4.1455787E+002, 8.1819613E-001, 8.1898583E-001
 1.3100077E+002, 4.1727990E+002, 7.1471505E+002, 8.3437227E+002, 9.9302280E+002, 9.0066690E+002, 8.4316895E+002, 7.8462080E+002, 7.1278941E+002, 6.0240553E+002, 4.6367390E+002, 3.7954481E+002, 2.8768341E+002, 5.2158299E+002, 7.4366692E+002, 8.3928009E+002, 8.9804958E+002, 8.7710737E+002, 8.2772330E+002, 7.7963513E+002, 7.1442382E+002, 6.3896484E+002, 5.5595856E+002, 4.6181547E+002, 3.8376234E+002, 7.9896152E-001, 7.9970377E-001
 1.3200075E+002, 5.9858241E+002, 6.9626130E+002, 7.5952133E+002, 8.2439163E+002, 8.5955478E+002, 7.3569897E+002, 6.6724620E+002, 6.1959362E+002, 5.9256532E+002, 5.3984758E+002, 5.2549886E+002, 4.8688798E+002, 4.8369908E+002, 6.5169702E+002, 7.3586022E+002, 8.1665117E+002, 8.3455070E+002, 8.0653623E+002, 7.6929876E+002, 7.0390872E+002, 6.4234881E+002, 5.6849013E+002, 5.0042554E+002, 4.3979429E+002, 8.9827291E-001, 8.9900273E-001
 1.3300079E+002, 6.2501380E+002, 8.8348762E+002, 9.4836632E+002, 8.8006184E+002, 8.8693675E+002, 9.0124459E+002, 8.9696717E+002, 7.1340499E+002, 6.4338616E+002, 4.7956454E+002, 4.5357231E+002, 4.4131830E+002, 5.8096299E+002, 7.2174943E+002, 7.7897203E+002, 8.0822491E+002, 8.2388627E+002, 7.8481911E+002, 7.5078261E+002, 6.8039594E+002, 6.2649911E+002, 5.4100075E+002, 4.8216864E+002, 4.2496082E+002, 9.2706133E-001, 9.2772398E-001
 1.3400015E+002, 5.3342766E+002, 8.4386981E+002, 8.6004420E+002, 8.2856778E+002, 9.6094869E+002, 8.5540709E+002, 7.8901808E+002, 6.5865762E+002, 6.0134286E+002, 5.1737220E+002, 4.2373817E+002, 3.4863947E+002, 5.4737092E+002, 7.3887132E+002, 7.9646350E+002, 8.0936904E+002, 8.5439669E+002, 8.4453513E+002, 8.0427625E+002, 7.1124036E+002, 6.6290372E+002, 5.5703217E+002, 4.8692477E+002, 4.3842336E+002, 9.8052018E-001, 9.8108206E-001
 1.3500159E+002, 6.1178990E+002, 8.0910762E+002, 8.7038688E+002, 9.3421916E+002, 1.0208041E+003, 8.8854979E+002, 7.8143712E+002, 7.1825742E+002, 5.8449024E+002, 4.6191439E+002, 4.0375826E+002, 3.4595792E+002, 5.5613407E+002, 7.4668528E+002, 7.9800085E+002, 8.1748282E+002, 8.7804936E+002, 8.3903182E+002, 7.8392410E+002, 7.0841720E+002, 6.3714064E+002, 5.2882548E+002, 4.5636169E+002, 4.0436816E+002, 9.4295191E-001, 9.4356737E-001
 1.3600145E+002, 5.2053473E+002, 6.9206747E+002, 7.8400945E+002, 8.8891600E+002, 8.4797087E+002, 6.9226391E+002, 5.5319533E+002, 5.1033679E+002, 4.7450423E+002, 3.5410584E+002, 3.0435090E+002, 2.3380878E+002, 5.5603749E+002, 7.1835929E+002, 7.7007660E+002, 8.1949507E+002, 8.3633500E+002, 7.6732500E+002, 7.0046983E+002, 6.4519220E+002, 5.7292248E+002, 4.7750217E+002, 4.2541631E+002, 3.7190026E+002, 1.0346672E+000, 1.0353602E+000
 1.3700153E+002, 4.5247678E+002, 7.4004100E+002, 8.1710686E+002, 9.1754257E+002, 9.3697997E+002, 8.4766929E+002, 8.2563172E+002, 8.2547142E+002, 7.4198664E+002, 6.4312211E+002, 5.4396730E+002, 4.6094448E+002, 5.3021753E+002, 6.9638121E+002, 7.4748843E+002, 8.1197137E+002, 8.5307441E+002, 7.8560311E+002, 7.4242219E+002, 7.1158884E+002, 6.5178382E+002, 5.5086397E+002, 4.6901221E+002, 3.9187902E+002, 8.4842444E-001, 8.4917799E-001
 1.3800070E+002, 6.0172385E+002, 8.0983405E+002, 8.9634047E+002, 1.0118557E+003, 1.0582217E+003, 8.4437939E+002, 6.1830963E+002, 5.3318445E+002, 4.6300665E+002, 2.9632697E+002, 2.9688857E+002, 2.9396045E+002, 5.2173533E+002, 6.9038300E+002, 7.6882457E+002, 8.5511004E+002, 8.8648936E+002, 7.8754688E+002, 7.1650450E+002, 6.8381596E+002, 6.2133624E+002, 5.0220922E+002, 4.4580588E+002, 3.9666716E+002, 1.0924419E+000, 1.0932456E+000
 1.3900059E+002, 6.7832662E+002, 8.8342589E+002, 9.1790800E+002, 8.7907616E+002, 8.1137947E+002, 7.6383985E+002, 7.2259372E+002, 6.1784320E+002, 5.7641704E+002, 4.9923105E+002, 4.5216130E+002, 3.6617916E+002, 5.6009440E+002, 7.2946638E+002, 7.9807761E+002, 8.6038512E+002, 8.6669669E+002, 8.0214152E+002, 7.3210541E+002, 6.7064489E+002, 6.1495721E+002, 4.9752087E+002, 4.4210112E+002, 3.7709580E+002, 1.0430625E+000, 1.0438346E+000
 1.4000024E+002, 6.9255983E+002, 8.7414205E+002, 9.1165658E+002, 9.2605663E+002, 9.4389269E+002, 9.7042725E+002, 9.3058117E+002, 8.4842394E+002, 7.5717308E+002, 5.6671594E+002, 4.7781262E+002, 4.2081402E+002, 6.0321642E+002, 7.6871855E+002, 8.1804705E+002, 8.3973834E+002, 8.4268529E+002, 8.1956550E+002, 7.7293720E+002, 7.0863754E+002, 6.4040893E+002, 5.0501805E+002, 4.5010749E+002, 3.8470478E+002, 8.2864250E-001, 8.2945853E-001
 1.4100095E+002, 5.5428753E+002, 8.0673620E+002, 8.8860692E+002, 9.4043872E+002, 9.3110329E+002, 8.8505926E+002, 8.4213329E+002, 7.2805091E+002, 5.5716965E+002, 5.3173618E+002, 4.9518033E+002, 4.1087421E+002, 6.2950492E+002, 7.8232614E+002, 8.1378833E+002, 8.5372320E+002, 8.5787709E+002, 8.4856148E+002, 8.0922984E+002, 7.2690184E+002, 6.4247450E+002, 5.4128947E+002, 4.8867610E+002, 4.2860262E+002, 9.1659770E-001, 9.1737828E-001
 1.4200005E+002, 5.9101700E+002, 8.5595333E+002, 1.0017060E+003, 1.0855512E+003, 1.0301258E+003, 9.5471847E+002, 9.2423054E+002, 8.3865590E+002, 7.2677762E+002, 5.8208975E+002, 4.6954854E+002, 3.6440661E+002, 5.8484345E+002, 7.4852483E+002, 8.2201035E+002, 8.8292733E+002, 8.8089756E+002, 8.5395769E+002, 8.2715680E+002, 7.6345189E+002, 6.6512634E+002, 5.6404707E+002, 4.9354018E+002, 4.0628492E+002, 8.2648030E-001, 8.2717877E-001
 1.4300074E+002, 6.1781817E+002, 8.6129644E+002, 9.5610383E+002, 9.5978036E+002, 9.0678998E+002, 8.7576861E+002, 7.7420203E+002, 8.0465892E+002, 7.8121079E+002, 6.3984481E+002, 5.7451136E+002, 5.0824894E+002, 5.7716399E+002, 7.7264362E+002, 8.5836589E+002, 8.9382244E+002, 8.7781235E+002, 8.6672041E+002, 8.2449846E+002, 7.9087708E+002, 7.2115658E+002, 6.0190690E+002, 5.2973303E+002, 4.4714952E+002, 9.6902509E-001, 9.6973953E-001
 1.4400154E+002, 5.2232187E+002, 7.8253621E+002, 8.6106423E+002, 9.1720087E+002, 9.2636943E+002, 9.2829839E+002, 8.7368617E+002, 7.7589607E+002, 7.0654182E+002, 6.4107107E+002, 5.8100719E+002, 5.1081853E+002, 5.6244561E+002, 7.5009482E+002, 8.2609669E+002, 8.6483567E+002, 8.6360854E+002, 8.6020518E+002, 8.2468245E+002, 7.9776638E+002, 7.4265568E+002, 6.5144649E+002, 5.7822789E+002, 4.9334591E+002, 8.9069133E-001, 8.9144928E-001
 1.4500153E+002, 5.0325269E+002, 8.0595499E+002, 9.0639300E+002, 9.8449444E+002, 1.0278807E+003, 9.6290019E+002, 8.8323789E+002, 7.7284744E+002, 6.9263715E+002, 5.6959806E+002, 4.6793525E+002, 3.5475174E+002, 5.1806291E+002, 7.0543086E+002, 7.7558750E+002, 8.4405951E+002, 8.6229038E+002, 8.6045654E+002, 8.1700267E+002, 7.6807427E+002, 7.2302393E+002, 6.3947198E+002, 5.5922336E+002, 4.7554191E+002, 8.8208740E-001, 8.8284885E-001
 1.4600159E+002, 5.1807462E+002, 7.8934881E+002, 9.0782921E+002, 9.6366532E+002, 9.8019262E+002, 9.3630628E+002, 9.4890112E+002, 8.5264230E+002, 7.5487492E+002, 5.7876223E+002, 4.7961374E+002, 3.7662450E+002, 5.3417469E+002, 7.4652307E+002, 8.2172437E+002, 8.5482459E+002, 8.8290567E+002, 8.5825174E+002, 8.3116838E+002, 7.6850669E+002, 7.0256715E+002, 6.0182309E+002, 5.2581951E+002, 4.2737678E+002, 8.2299317E-001, 8.2373830E-001
 1.4700149E+002, 3.8952081E+002, 6.8643104E+002, 8.5069246E+002, 9.3074857E+002, 1.0866046E+003, 1.0439613E+003, 9.7583408E+002, 8.9059997E+002, 8.0696575E+002, 6.7634562E+002, 5.7866096E+002, 5.0035926E+002, 4.8417086E+002, 6.9938137E+002, 7.9924751E+002, 8.6476016E+002, 9.1124744E+002, 8.8911252E+002, 8.7992446E+002, 8.1135812E+002, 7.4196290E+002, 6.2078029E+002, 5.2878378E+002, 4.3167982E+002, 8.6289494E-001, 8.6376025E-001
 1.4800158E+002, 3.3446703E+002, 6.5259577E+002, 8.6782782E+002, 9.1845995E+002, 9.9273484E+002, 9.3068452E+002, 8.0383516E+002, 7.1588563E+002, 5.9662759E+002, 4.7424009E+002, 3.8357583E+002, 3.0512809E+002, 4.2379202E+002, 6.4387969E+002, 7.6614014E+002, 8.2935054E+002, 9.0482753E+002, 9.0469854E+002, 8.6058284E+002, 7.7557144E+002, 7.1052595E+002, 6.1716773E+002, 5.3828882E+002, 4.5488029E+002, 1.0026663E+000, 1.0034522E+000
 1.4900082E+002, 5.6633315E+002, 8.7195202E+002, 9.2574395E+002, 8.8406699E+002, 8.8561712E+002, 9.2901739E+002, 8.7141702E+002, 7.7899081E+002, 7.3974763E+002, 6.4437315E+002, 5.2659143E+002, 4.0466696E+002, 4.5246778E+002, 7.0093261E+002, 8.0633270E+002, 8.2833646E+002, 8.7457445E+002, 8.8166738E+002, 8.3758113E+002, 7.7733117E+002, 7.1421728E+002, 6.1293344E+002, 5.1201412E+002, 4.1992689E+002, 7.3195308E-001, 7.3256424E-001
 1.5000093E+002, 5.0392028E+002, 7.7602196E+002, 8.7718169E+002, 9.2760714E+002, 9.7758676E+002, 9.4273136E+002, 8.5552424E+002, 7.4416603E+002, 6.2660660E+002, 5.2544281E+002, 4.0284292E+002, 3.2272815E+002, 4.8047285E+002, 7.3128990E+002, 8.0914117E+002, 8.1749757E+002, 8.4707715E+002, 8.5843487E+002, 8.1651261E+002, 7.5073172E+002, 6.7981884E+002, 6.0576915E+002, 4.9760876E+002, 4.0225777E+002, 8.5098224E-001, 8.5160160E-001
 1.5100152E+002, 5.0933064E+002, 7.3951435E+002, 8.6996462E+002, 9.9309563E+002, 9.9389103E+002, 8.8416771E+002, 7.9346441E+002, 7.2192560E+002, 6.5764688E+002, 5.7777899E+002, 5.0601142E+002, 4.3602746E+002, 5.0155766E+002, 7.1642369E+002, 7.9629478E+002, 8.5211241E+002, 8.8736146E+002, 8.7832539E+002, 8.2764146E+002, 7.4656099E+002, 6.7663056E+002, 5.9834836E+002, 4.9513495E+002, 4.0033315E+002, 8.8234539E-001, 8.8302018E-001
 1.5200008E+002, 4.2986986E+002, 7.1413243E+002, 8.5197133E+002, 1.0159611E+003, 1.0846685E+003, 9.8727858E+002, 8.1996684E+002, 7.0487915E+002, 6.2771605E+002, 5.1794450E+002, 4.0179671E+002, 3.0888645E+002, 4.8928677E+002, 6.8999533E+002, 7.7995415E+002, 8.7404045E+002, 9.0577105E+002, 8.6303939E+002, 7.8751499E+002, 7.2089145E+002, 6.6564469E+002, 5.9105249E+002, 4.9274854E+002, 4.0258607E+002, 9.1483391E-001, 9.1544677E-001
