Time,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC_DataRoom,DP_OBW_1-2mBC,DP_CBW_1-2mBC,,,
273,278.409516,287.246503,273.393723,239.960203,215.956756,177.548756,120.635873,51.389137,733.817715,609.752051,537.384056,486.595384,433.616682,349.585336,163.756956,122.93068,30.286448,26.110877,18.769482,16.858014,15.46172,14.593331,14.423236,13.752284,14.089191,4.939665248,-0.53919936,,,
274,280.485023,286.137362,276.141434,237.697277,215.880758,177.93064,120.113306,50.871826,740.167805,599.055819,536.345217,484.336881,430.810741,355.302862,158.693573,126.710164,30.512156,26.148612,18.807493,16.934116,15.499827,14.593331,14.461369,13.828544,14.23611,2.282282208,-0.58468,,,
275,281.336982,284.583812,274.508026,237.433133,214.664569,178.083398,120.710539,51.352192,740.31473,598.589456,537.706446,485.950177,433.436843,369.412797,156.982178,131.136191,31.151398,26.827622,19.491496,17.770951,16.071297,15.126885,15.071356,14.133546,14.344887,2.722658208,-0.64548672,,,
276,282.786431,283.9972,268.639132,237.476426,216.798218,179.234769,122.17267,52.687107,736.171283,618.308722,536.601249,486.349757,433.40617,366.69292,154.631484,129.565081,31.006558,26.22964,18.661039,16.977771,15.543543,14.484588,14.543246,13.87229,14.464869,1.902613408,-0.32652512,,,
277,283.558189,285.360698,265.392894,238.527259,223.471796,181.520934,122.877256,53.198393,734.661451,640.983843,529.107843,495.081811,432.033964,370.720527,152.992871,124.16465,31.151398,26.148612,18.579408,16.896065,15.576036,14.517093,14.537631,14.019177,14.285452,2.753011808,-0.59990656,,,
278,285.407788,287.172574,267.777327,241.656017,223.737145,182.857944,122.652986,53.161489,746.269112,650.220939,530.684524,494.473795,428.147754,377.436867,155.271775,125.848763,31.339337,26.261811,18.617425,16.934116,15.690343,14.593331,14.61389,14.057301,13.822235,2.403796128,-0.2050112,,,
279,291.571091,288.460607,269.558606,244.850412,223.049184,183.463547,123.245599,53.820195,750.458425,616.752514,526.916473,496.077669,426.990595,376.270255,158.117402,122.588792,31.521709,26.331709,18.497771,16.928511,15.570425,14.511478,14.570146,14.089807,13.255642,4.149974048,-0.70619392,,,
280,298.510948,288.767057,271.317816,247.79409,221.657212,184.735486,123.892342,54.753053,749.291413,623.666715,530.15231,493.047915,440.381288,377.514782,163.800663,118.04642,32.02117,26.531452,18.585006,17.015819,15.657852,14.637063,14.733884,14.101041,13.103019,2.342989408,-0.53919936,,,
281,296.037938,288.096545,271.052041,250.49232,220.475515,184.768064,124.260903,54.41576,730.261013,620.676328,531.831116,489.927713,443.574303,381.499705,174.475012,118.935719,31.902953,26.412723,18.579408,16.972166,15.576036,14.555212,14.766394,13.942927,13.064862,0.293076448,-0.66061376,,,
282,298.516371,290.619095,269.016832,246.59695,222.383415,185.199549,126.555508,53.873386,744.882549,657.132022,537.215496,498.987032,448.470612,392.235496,185.181633,124.84912,32.064259,26.499289,18.628621,17.097517,15.663463,14.795137,14.89199,14.068535,13.293795,-0.542095392,-0.61513312,,,
283,300.503784,288.033522,265.180213,240.612082,218.626794,185.772601,127.454792,57.448049,741.868549,602.510928,540.940708,504.766096,446.315353,393.972959,185.640131,130.208605,32.214483,26.537011,18.742664,17.135562,15.739663,14.718909,14.93011,13.992287,13.375708,-0.056139232,-0.64548672,,,
284,301.522985,288.096545,262.856792,239.356961,215.006664,186.601828,126.05756,60.3439,741.784236,600.419149,539.712351,497.726698,450.00446,398.484612,184.750095,135.422564,32.541354,26.714484,18.883513,17.276523,15.80464,14.860133,14.918883,14.133546,13.261252,-0.359874272,-0.47839264,,,
285,304.579894,290.392128,264.503604,240.305011,215.46834,186.263622,126.962105,61.341921,741.936625,599.527487,543.764904,493.513115,451.015348,402.177602,181.508184,139.912951,32.321609,26.606892,18.965124,17.168002,15.81025,14.789523,14.810132,13.98667,13.337557,-0.283940512,-0.44803904,,,
286,300.356609,288.994152,265.329323,240.272868,215.929955,183.518623,127.379834,61.016511,759.834768,625.326885,544.522285,497.808658,452.493026,408.143402,188.009029,146.342809,31.989139,26.650168,19.236731,17.173606,15.81586,14.833249,15.006348,13.954161,13.097408,0.141208928,-0.58468,,,
287,297.222153,289.579708,264.652758,241.171786,214.708182,179.654904,126.287789,59.650579,767.065331,643.621854,539.896717,499.303024,456.473503,412.577468,186.43688,149.518562,32.246507,27.398689,20.142734,18.004684,16.343509,15.361102,15.458078,14.177283,12.835896,-0.116945952,-0.5543264,,,
288,295.201264,293.497448,267.453132,242.269776,212.54646,178.55293,124.720913,61.788371,771.173904,640.453627,542.445006,513.701833,449.045298,415.829035,181.09357,151.533607,31.61346,26.914155,19.540672,17.401845,15.853957,14.985688,15.044465,13.916035,12.454215,0.657518688,-0.53919936,,,
289,298.221836,292.021721,268.756287,242.985245,211.823741,180.577229,123.075181,62.19259,768.364147,680.965939,557.59386,525.747274,456.012019,418.0283,180.864354,149.524143,31.688606,27.064976,19.730597,17.477916,15.892052,15.023795,15.120697,13.992287,12.454215,-0.041012192,-0.61513312,,,
290,299.031743,292.353823,271.28611,243.211138,213.611269,182.066977,121.841915,62.743705,782.541984,667.334477,565.903108,533.198798,464.089947,420.767293,189.269852,150.509712,31.726178,27.32886,19.692615,17.439881,16.044424,15.061901,15.235037,14.106657,12.61251,-0.192879712,-0.63026016,,,
291,301.092415,296.299344,271.174556,240.348253,214.333643,183.556825,119.191532,63.184522,747.346669,652.831896,579.267192,532.912256,468.505371,424.225423,199.008948,136.036047,31.914014,27.554994,19.692615,17.553982,16.082514,15.13811,15.235037,14.144779,13.223098,-0.375100832,-0.66061376,,,
292,305.252132,298.956868,269.320045,240.278418,214.225195,184.211893,117.444793,61.683532,735.48486,639.233194,573.753898,528.690551,462.264357,427.36313,192.255328,134.498337,32.144903,28.163334,20.002032,17.939846,16.392806,15.410422,15.507405,14.417218,12.988543,0.323430048,-0.64548672,,,
293,312.215641,301.448793,267.559374,239.664152,214.936246,183.092778,118.328346,60.312546,735.620827,680.960592,567.975422,514.306303,456.653029,426.920558,203.162825,131.029058,31.833352,28.114569,19.535079,17.510347,16.191171,15.170601,15.343756,14.215403,12.688846,0.703098848,-0.67584032,,,
294,315.48906,303.997285,271.440317,240.881431,217.759004,183.18043,121.399175,60.874879,715.126717,675.09408,566.732236,514.209266,443.123061,428.47894,225.126145,134.724099,32.295116,28.313978,19.546266,17.787755,16.278558,15.219928,15.393087,14.264754,12.541783,0.460071008,-0.56955296,,,
295,315.7876,303.929169,275.272489,243.636302,222.77379,188.076043,123.572269,60.328795,731.382339,630.916323,568.958445,517.979904,433.493992,430.715353,218.222257,144.916241,32.450834,28.846606,19.551859,17.755331,16.284165,15.225539,15.322482,14.308486,12.579953,0.110855328,-0.69106688,,,
296,315.305836,307.231042,273.484442,245.512034,228.525951,189.407483,123.753752,60.139518,726.24705,637.863503,567.448649,523.960808,440.679396,430.853976,216.087633,155.296956,32.557936,28.991607,19.470288,17.82578,16.240473,15.258029,15.393087,14.379103,12.77079,0.141208928,-0.38723232,,,
297,315.556951,311.44729,273.033124,245.769756,229.352752,188.1412,125.132592,60.317963,729.062406,657.348914,570.13008,525.711441,449.224883,435.237018,226.750672,161.222694,32.514867,28.873152,19.540672,17.858202,16.27295,15.290517,15.425583,14.221019,13.228708,-0.299167072,0.00756352,,,
298,318.670511,314.748009,278.266786,246.371381,228.21763,188.676031,127.117506,61.347336,737.351214,675.632662,569.162836,521.912661,442.686573,437.286536,242.619856,173.30447,32.702564,28.91079,19.540672,17.858202,16.27295,15.214316,15.463689,13.992287,13.735853,0.596711968,-0.38723232,,,
299,317.901487,316.030904,273.924736,248.212898,228.823087,188.561425,125.619247,62.082354,730.638359,651.603834,570.631628,526.965536,430.029736,427.429824,230.235129,174.754631,32.627489,28.873152,19.692615,18.010285,16.349117,15.290517,15.463689,13.954161,13.915337,-0.071365792,-0.76700064,,,
300,319.047452,314.135544,269.437166,247.096678,227.774602,187.770421,125.143615,62.644313,745.040456,692.459227,578.632634,540.228566,447.152149,415.551166,258.134501,178.086965,32.450834,28.846606,19.855721,17.983467,16.322249,15.26364,15.322482,14.00352,14.187883,0.536004768,-0.63026016,,,
301,316.850069,314.062213,271.817579,246.983919,230.574165,189.031095,126.828785,63.305537,740.042526,651.758938,583.220617,543.988219,450.959382,409.670286,267.320178,189.009434,33.013859,28.696039,20.045596,18.097519,16.246081,15.30174,15.246261,13.965395,14.193489,-0.466161632,-0.76700064,,,
302,313.478546,311.861662,272.226477,250.664538,231.481502,188.534471,127.915648,63.599368,724.568112,701.597861,587.666506,547.317962,468.767215,410.247805,280.477284,182.554785,33.201467,28.5078,20.311369,18.097519,16.246081,15.339839,15.322482,14.041644,14.346004,-0.329520672,-0.63026016,,,
303,314.242975,308.553111,274.56157,250.208637,229.660944,186.389482,128.435061,64.034655,713.592353,701.41029,599.39267,552.897819,474.935702,426.715161,268.842168,179.608648,33.346007,28.539902,20.419665,18.243974,16.278558,15.258029,15.393087,14.074151,14.111619,1.462336928,-0.28094496,,,
304,313.315695,309.239868,279.225216,250.235119,228.02282,186.034401,130.112348,64.097281,701.761031,734.158246,667.868633,648.226293,526.955986,452.910046,277.382258,175.397858,33.447496,28.641751,20.560317,18.194763,16.267342,15.323004,15.381864,14.024794,14.149752,0.095628768,0.40245888,,,
305,321.24375,308.742101,286.015853,251.940128,229.174746,190.8265,131.330509,65.545343,729.806139,754.911539,702.303848,648.96438,526.039949,459.532546,268.512435,181.523642,33.163948,28.808966,20.690942,18.287584,16.322249,15.416033,15.398698,14.079767,14.454774,0.019695008,0.31139808,,,
306,325.000878,311.704111,288.185412,255.93888,231.092343,197.345545,133.048111,66.231892,712.60085,719.329077,688.200643,687.534155,801.074241,549.413214,265.109403,193.7716,33.340484,28.873152,20.869508,18.352404,16.234865,15.404811,15.425583,13.992287,14.302271,0.475297568,0.18988416,,,
307,323.292686,311.64154,293.732294,259.46679,235.787024,205.178341,136.333085,67.527013,707.46504,737.367219,700.626749,693.255023,755.608341,730.922687,283.922526,201.797196,33.464063,28.921882,20.918626,18.363602,16.360332,15.454129,15.322482,14.079767,14.226013,0.141208928,0.50874624,,,
308,325.450437,312.998764,295.612181,263.20232,239.972168,213.90105,140.216384,67.160105,700.356157,718.242812,707.959047,765.770086,798.142966,703.60099,323.398573,216.268975,33.726595,28.959518,20.918626,18.363602,16.398413,15.416033,15.322482,14.041644,14.193489,0.414590368,-0.15943104,,,
309,335.349906,321.02303,296.93847,265.254322,242.984037,218.767937,143.95599,68.407481,717.288329,738.578837,744.750195,827.311482,871.52144,668.44872,306.823357,215.356517,33.689094,29.147677,20.994511,18.401609,16.436493,15.454129,15.322482,14.194131,14.035352,-0.041012192,1.72378592,,,
310,334.546925,324.389671,300.6197,265.440779,243.585957,216.373379,146.793418,67.93058,730.685814,748.319978,755.615421,780.796216,866.485892,750.21892,326.618411,227.576885,33.464063,29.072417,20.994511,18.401609,16.436493,15.454129,15.36059,14.194131,14.160964,-1.316560032,0.12907744,,,
311,343.634291,326.150633,303.015706,270.661126,242.650934,214.933827,151.042814,71.750189,755.500274,761.924076,774.985013,789.745377,870.958789,751.329422,336.636526,240.352362,33.394565,29.153221,21.075977,18.407207,16.518257,15.45974,15.480522,14.275984,13.932158,-0.891311072,-0.1746576,,,
312,344.357826,332.211994,307.199035,273.481862,245.24045,217.057714,157.378272,72.551417,770.851971,771.599,786.995129,765.142016,840.27135,761.761806,357.080522,260.123501,32.938806,29.260556,20.994511,18.47762,16.398413,15.454129,15.589222,14.194131,13.539522,1.310469408,-0.1139504,,,
313,340.571992,333.386079,307.314607,277.275327,250.615045,222.57074,163.014819,75.892981,781.297916,781.75077,803.259257,770.914232,830.699623,738.416562,371.593101,264.757994,33.357053,29.717494,21.531151,18.939183,16.784773,15.650202,15.975801,14.466561,13.245537,1.097894688,-0.31129856,,,
314,344.909815,333.313042,307.571643,280.687094,252.601835,224.467565,166.25282,76.076283,781.334983,780.972307,797.038807,770.063534,784.357617,713.975746,413.875706,301.340612,32.944331,29.529436,21.113915,18.407207,16.327856,15.421644,15.671035,14.275984,13.131071,1.037087968,-0.37210528,,,
315,345.758612,337.704366,303.430928,279.400589,254.560514,227.624691,170.68683,76.050421,793.929719,786.880747,804.090361,780.960887,790.793899,745.596744,506.196914,310.573939,33.030431,29.653358,21.200957,18.532415,16.453313,15.509055,15.720353,14.363447,13.278081,0.915673568,-0.00756352,,,
316,347.095848,337.985543,310.067641,278.202887,253.238747,227.045249,174.109545,85.906031,791.763221,774.379416,789.972473,777.392272,784.951473,856.46742,746.515558,331.576118,33.20699,29.567051,21.151852,18.483217,16.289773,15.497834,15.671035,14.390333,13.632638,2.631497888,0.08349728,,,
317,347.205131,347.137657,317.143238,278.0545,254.474604,227.65142,177.316054,88.55003,811.836412,794.745537,804.116667,795.54443,807.951304,882.329218,749.866058,352.143195,33.394565,29.679885,21.151852,18.483217,16.213603,15.497834,15.671035,14.428448,13.441903,1.705265248,-0.4632656,,,
318,349.177277,347.762417,324.614899,282.804113,254.255468,228.793204,183.240894,85.691186,822.007323,804.280394,813.153984,798.45234,806.986699,901.791492,782.215254,348.68886,33.437598,29.760642,21.043624,18.45081,16.29538,15.503444,15.752842,14.434062,13.365603,2.358215968,-0.50874624,,,
319,349.650675,345.867615,324.139463,286.763431,259.6411,237.487883,193.591241,83.746114,821.857656,803.162583,809.680828,797.149727,809.972316,928.483382,849.440017,379.583085,33.662634,29.723035,20.85391,18.45081,16.257295,15.46535,15.752842,14.434062,13.321843,1.583751328,-0.05314368,,,
320,352.667006,342.362704,322.780655,287.571346,262.286425,240.989494,196.678072,81.686357,819.832158,803.790486,809.899323,797.255885,814.561257,907.706201,823.21134,397.792642,34.032071,29.679885,20.772429,18.445213,16.251688,15.497834,15.747232,14.428448,13.169227,1.735618848,1.01002848,,,
321,354.777765,344.003352,319.377085,285.94439,267.095054,245.958653,196.754416,91.085801,815.34672,800.847873,807.39877,795.358443,815.869518,846.212961,856.563315,521.238865,34.2195,29.717494,20.658578,18.407207,16.289773,15.497834,15.78533,14.504673,13.251146,2.130414688,-0.1139504,,,
322,350.306095,339.851587,311.870617,282.581922,264.977012,237.90297,194.163987,96.759115,800.099496,791.480115,797.974924,782.179052,804.711557,853.228025,824.415506,551.329762,34.0001,29.534979,20.702117,18.488815,16.333463,15.503444,15.752842,14.510288,13.098523,2.525210528,-0.06837024,,,
323,342.952494,340.695899,309.491306,283.587082,260.655016,237.304739,196.88017,105.478014,808.190774,801.380172,805.581907,785.412065,817.114398,889.335581,879.287453,674.699301,34.305497,29.578135,20.707704,18.494412,16.33907,15.432865,15.910833,14.592123,13.027816,-1.240626272,-0.63026016,,,
324,345.133818,343.13376,311.650551,284.247899,261.358878,236.393229,198.592076,114.67205,796.489999,791.108577,790.94424,768.922642,801.468758,829.720858,814.536691,542.665379,34.225018,29.610205,20.702117,18.45081,16.409626,15.541538,15.829035,14.548399,12.945886,2.494856928,-0.25059136,,,
325,347.205131,341.742794,312.378657,285.426521,264.636052,240.763378,202.172828,112.32512,795.071311,791.400333,786.480725,768.473534,807.615476,812.273135,775.500013,549.892413,34.444372,29.755101,20.73448,18.483217,16.40402,15.45974,15.823426,14.542785,13.060365,-0.526868832,-0.38723232,,,
326,348.235744,345.690759,312.609484,287.914898,268.892784,247.924397,205.387046,111.444893,783.199653,785.285038,778.923346,764.197925,798.755146,818.638911,800.027284,492.211937,34.193053,29.841393,20.669753,18.418402,16.377152,15.47096,15.796548,14.592123,12.837009,0.247496288,-0.1139504,,,
327,347.210496,342.80562,313.337415,287.391955,268.850092,241.936963,203.818309,122.313148,772.638238,778.754341,774.546069,760.500519,786.627589,838.807227,796.409999,485.471374,34.150051,29.760642,20.778016,18.45081,16.371545,15.427255,15.829035,14.472175,13.000876,-0.314294112,-0.41768544,,,
328,347.835094,343.795358,313.41614,286.325125,266.882586,238.851642,209.349759,132.509583,774.863903,781.947058,780.702955,766.562381,789.716158,851.687453,858.953435,459.822926,34.043108,29.728576,20.745654,18.456408,16.491392,15.432865,15.872739,14.439676,13.262363,-0.542095392,-0.1139504,,,
329,340.905537,339.669193,310.036351,286.060794,268.701244,242.087636,206.75353,141.241649,746.338397,743.402533,748.146748,732.391994,738.320575,704.122392,654.30927,424.351936,34.150051,29.610205,20.664165,18.222759,16.371545,15.427255,15.829035,14.472175,13.33306,0.460071008,-0.18988416,,,
330,338.680902,337.407057,306.769164,283.248438,261.582843,240.768926,205.305195,146.230141,738.951582,735.359362,738.731751,727.076368,752.301642,723.163871,650.731144,452.961624,34.487363,29.760642,20.740067,18.33679,16.523863,15.427255,15.943317,14.586509,13.27358,-0.375100832,0.03801664,,,
331,336.163524,335.545624,309.669393,283.100337,259.304865,241.334176,206.905961,148.842279,739.502431,742.226407,741.304264,728.10237,752.37534,735.373743,726.578468,500.540586,34.562306,29.835853,20.778016,18.298781,16.447706,15.46535,15.905224,14.434062,13.033426,-0.542095392,-0.67584032,,,
332,333.905986,340.84179,315.505371,283.809189,262.036205,243.486453,206.492375,140.945256,718.218428,716.796629,718.170812,703.579879,718.93206,685.557673,669.844244,471.378885,34.942461,29.803789,20.669753,18.266369,16.415233,15.432865,15.872739,14.554013,12.995266,-0.299167072,0.02279008,,,
