Time,TC1_BED1_0-03mBC,TC1_BED1_0-30mBC,TC1_BED1_0-61mBC,TC1_BED1_0-91mBC,TC1_BED1_1-22mBC,TC1_BED1_1-52mBC,TC1_BED1_1-83mBC,TC1_BED1_2-13mBC,TC2_BED2_0-03mBC,TC2_BED2_0-30mBC,TC2_BED2_0-61mBC,TC2_BED2_0-91mBC,TC2_BED2_1-22mBC,TC2_BED2_1-52mBC,TC2_BED2_1-83mBC,TC2_BED2_2-13mBC,TC3_BED3_0-03mBC,TC3_BED3_0-30mBC,TC3_BED3_0-61mBC,TC3_BED3_0-91mBC,TC3_BED3_1-22mBC,TC3_BED3_1-52mBC,TC3_BED3_1-83mBC,TC3_BED3_2-13mBC,TC4_BED4_0-03mBC,TC4_BED4_0-30mBC,TC4_BED4_0-61mBC,TC4_BED4_0-91mBC,TC4_BED4_1-22mBC,TC4_BED4_1-52mBC,TC4_BED4_1-83mBC,TC4_BED4_2-13mBC,TC5_LR_0-03mBC,TC5_LR_0-30mBC,TC5_LR_0-61mBC,TC5_LR_0-91mBC,TC5_LR_1-22mBC,TC5_LR_1-52mBC,TC5_LR_1-83mBC,TC5_LR_2-13mBC,TC_DataRoom,TC_Bed1DoorIN,TC_Bed1DoorOUT,TC_DoorknobIN,TC_DoorknobOUT,O2_CB_1-0mAF,CO2_CB_1-0mAF,CO_CB_1-0mAF,DP_FRW_1-2mBC,DP_OBW_1-2mBC,DP_CBW_1-2mBC,,
238,24.318549,18.959325,15.200238,13.472567,12.567397,11.038356,10.126217,9.670604,298.84035,277.512314,267.892583,238.608586,206.218675,184.46876,156.638941,92.42269,25.943733,19.655371,16.160221,14.475245,13.636406,6.860347,6.185835,10.992512,349.340068,281.539337,247.138707,229.153294,199.289313,177.514916,156.244336,107.019653,531.940488,526.415993,516.20764,482.335821,438.375328,351.703493,205.643511,150.463144,9.917212,16.597652,307.609332,17.685647,285.37617,20.38484652,0.4218336,0.056211679,1.433407512,0.517079731,-0.341348362,,
239,24.210957,19.193183,15.129957,13.402196,12.649686,11.044303,10.170391,9.638327,303.407543,279.038727,265.663158,238.614456,209.537334,184.856736,156.492844,89.965019,25.26977,19.471412,16.128053,14.443051,13.680504,6.828019,6.153497,11.113084,344.024605,285.983254,248.04635,229.878036,200.058418,177.826221,156.478252,108.618189,532.601907,531.626692,522.961913,486.474583,437.996847,314.946526,192.99922,151.807818,10.011435,16.805744,305.459019,18.007605,285.467333,20.36886167,0.4350204,0.056699257,0.567583512,-0.257384909,-0.493215882,,
240,23.756925,19.155195,15.091849,13.402196,12.649686,11.044303,10.170391,9.638327,302.41485,283.373213,262.381,239.067039,208.471439,184.474705,156.074853,88.421813,26.17613,19.509389,16.013762,14.366788,13.642344,6.674871,6.038605,11.036668,352.696617,288.236549,251.087335,230.937043,199.104447,177.78805,155.566354,106.544153,532.488896,529.794448,519.193809,484.462032,412.368024,271.331507,168.951135,132.769801,9.967287,16.952138,303.284611,17.583319,286.607807,20.35608217,0.4487544,0.060109111,3.195409112,3.37E+00,0.038320438,,
241,23.523947,18.959325,15.009698,13.396257,12.643744,10.961932,10.202666,9.632376,303.107719,285.254635,258.004245,238.231368,209.683656,183.895719,156.030944,87.314239,26.132503,19.503477,16.007833,14.398985,13.674566,6.630625,6.109242,11.068929,347.518242,288.747692,248.41615,232.103134,198.487898,177.972963,154.496936,109.020093,538.403956,533.596464,524.609927,486.474583,425.80871,293.958628,192.312179,136.612907,9.820314,16.919965,304.025616,18.349821,287.537549,20.31772272,0.4613922,0.062301217,1.296667032,1.412958771,-0.402055562,,
242,23.751034,19.035311,14.971587,13.396257,12.681916,11.076566,10.164442,9.594148,306.965844,284.255702,258.639851,236.759669,210.520926,183.360887,155.916958,86.726719,27.603765,19.731311,15.969734,14.32272,13.712726,6.630625,6.032647,11.068929,334.531855,281.206176,245.973372,229.266809,197.22836,176.369893,153.623651,110.392035,552.475555,560.160854,549.67188,503.731923,441.948074,326.184477,202.536157,124.227634,9.743861,17.072244,299.574573,18.425856,286.206874,20.32411247,0.469908,0.063762355,1.114445912,1.63E+00,-0.417282122,,
243,22.722877,18.763423,14.965653,13.390317,12.675974,11.032408,10.120267,9.588196,301.336847,283.990899,258.110602,242.371686,208.345361,182.972924,155.189245,87.235076,28.200906,19.877266,16.078101,14.316784,13.630467,6.624667,5.98839,10.986564,327.36404,275.715583,244.312501,229.185241,196.153565,176.86011,153.200186,110.200801,565.186402,572.119875,564.776262,499.42368,443.169072,323.514726,193.686224,123.853678,9.705633,17.110311,296.517882,18.387839,288.60902,20.28893742,0.4789728,0.066928021,1.205606232,1.47E+00,-0.402055562,,
244,22.626923,18.629162,14.94534,13.33182,12.693799,11.050249,10.176341,9.644278,295.021113,282.601517,256.220304,237.979024,206.040079,183.219968,154.447389,87.619468,28.783505,19.93296,16.019689,14.372723,13.648281,6.604252,6.121158,11.004406,327.637066,274.062885,244.029034,229.505608,197.62194,177.412292,153.179951,112.7049,575.906626,581.050305,580.327821,550.033622,451.508783,337.736901,189.117443,130.796547,9.832163,16.817542,300.506101,19.501633,291.389638,20.28893742,0.4839174,0.067536895,1.585275032,1.99E+00,-0.326121802,,
245,23.043551,18.439126,14.94534,13.33182,12.57928,11.050249,10.214564,9.60605,297.563154,277.152837,253.898944,234.052167,204.401826,183.143564,154.295496,85.930456,28.180826,19.743133,16.019689,14.372723,13.686442,6.604252,6.236048,10.966196,325.333,274.062885,244.96964,230.489122,197.736446,176.687102,153.521581,111.850838,597.708712,599.017708,613.510654,595.23656,485.556008,366.430022,194.009295,140.852852,9.914537,16.709211,304.851361,23.640337,290.657174,20.29214277,0.4877622,0.065223493,1.949816792,2.34E+00,0.023193398,,
246,23.308597,18.477136,14.94534,13.217342,12.50293,11.08846,10.214564,9.60605,303.964638,285.044197,257.454918,233.825431,203.67778,182.494142,154.371442,84.976113,27.38929,19.743133,16.057788,14.372723,13.686442,6.604252,6.159455,11.042615,322.222631,276.178072,245.87227,230.337836,196.285916,175.618506,153.44566,107.17929,606.091108,613.937296,611.482405,597.29998,493.059368,343.414654,196.395649,143.629983,9.973212,16.615354,316.979841,26.344353,291.341294,20.28575302,0.488862,0.068633347,3.149828952,2.45E+00,0.099127158,,
247,23.655168,19.28098,14.951271,13.2996,12.470694,11.132615,10.220513,9.573772,303.161652,289.04236,259.03111,235.002561,204.064803,182.843895,153.73188,84.724923,28.525739,19.787011,16.101812,14.416788,13.768696,6.610209,6.203709,11.086769,318.969379,273.103247,245.46446,228.527625,195.490144,175.624446,152.920176,105.63051,618.103364,626.966313,629.326891,601.508335,519.770034,351.367636,207.996518,145.721234,10.023283,16.893689,325.812328,30.763906,290.72528,20.28575302,0.488862,0.067781083,3.605531032,2.673379571,-0.402055562,,
248,23.844388,19.964502,14.913159,13.18512,12.432517,11.094406,10.220513,9.612,308.89215,289.00542,261.75804,237.569847,203.302598,184.066362,153.086566,83.697452,28.563404,19.445258,16.178002,14.378657,13.654218,6.610209,6.242005,11.010352,328.958896,273.066108,246.517273,227.013283,194.650184,175.471801,152.616573,107.444272,628.855818,633.297709,635.695161,601.897469,528.14755,389.376736,218.220918,156.596643,10.24668,16.925863,337.641573,33.424011,295.809183,20.28254767,0.4869396,0.067172209,4.410548312,3.387037491,-0.052740362,,
249,23.352347,20.344067,14.951271,13.146958,12.31798,11.056195,10.144065,9.650228,304.043868,287.231701,260.936562,238.475315,202.921456,184.983234,152.896797,83.257173,27.847536,19.179384,16.063715,14.378657,13.806854,6.686785,6.165413,10.972142,339.549684,279.63113,246.3669,225.119199,194.726547,175.548123,152.616573,107.333175,639.784688,643.005242,637.579954,615.517417,554.755873,435.69875,237.913472,170.236855,10.526033,16.82344,348.043624,34.859712,296.96275,20.28893742,0.4847418,0.068511253,3.787752152,2.794793971,-0.310994762,,
250,23.340564,20.597878,14.939407,13.096917,12.344276,11.006091,10.208615,9.638327,312.036067,293.644751,266.520242,242.232763,205.348432,185.46799,152.657282,82.218574,27.119442,19.015602,16.089957,14.366788,13.718664,6.828019,6.1152,10.960249,344.826695,281.248962,245.001403,224.273601,194.256478,175.307277,151.845913,106.285061,648.228035,653.582765,650.926516,632.928125,564.562887,454.446062,257.179041,180.272443,10.48782,16.747288,356.526424,36.693247,300.497116,20.29214277,0.4808952,0.069729001,5.230792152,3.888120691,-0.159027722,,
251,24.027688,20.755543,14.94534,13.102857,12.197494,11.050249,10.138116,9.720732,313.691816,295.272872,268.239278,242.125634,207.906245,186.429021,152.207841,82.701165,27.502403,19.059507,16.095885,14.33459,13.61012,7.025401,6.044564,10.966196,357.361673,279.143762,244.254813,221.776688,194.033319,176.152788,151.396614,105.957757,656.724205,661.035814,661.267811,643.926459,578.926262,469.200901,273.843304,181.843748,10.340882,16.981627,371.615464,38.828064,304.547972,20.28575302,0.4756752,0.069485611,6.582671832,5.178795571,0.266221238,,
252,25.615585,21.400296,14.983451,13.102857,12.273858,11.050249,10.252787,9.682505,324.200424,301.60687,275.933847,246.490666,212.092676,188.339172,152.207841,82.884591,28.482209,19.097496,16.172076,14.33459,13.800917,7.063684,6.044564,10.966196,373.826739,283.770855,247.789209,223.293797,197.889118,176.763435,152.420934,105.846748,667.207032,670.473826,677.483169,661.505958,581.42253,486.7648,273.646092,177.25079,9.946837,17.236299,385.821227,40.308159,310.302143,20.31772272,0.4688082,0.067172209,5.352306072,3.827413491,-0.159027722,,
253,26.376783,21.861099,14.951271,13.108796,12.31798,11.056195,10.220513,9.688456,338.59622,306.94298,280.648702,255.16476,217.268218,192.39422,153.580028,84.247855,28.375064,19.293337,16.178002,14.264257,13.730538,7.107924,6.088819,11.048561,378.659043,284.405274,247.644764,227.543397,200.261071,177.036547,153.869163,106.66673,666.101196,666.614984,665.832536,639.74913,579.863081,506.985696,285.37284,185.973573,9.773482,17.368168,390.364967,40.623575,313.327014,20.32090712,0.4619412,0.067536895,5.109278232,4.98E+00,0.342154998,,
254,25.923655,22.202155,14.989383,13.108796,12.35616,11.056195,10.33518,9.764908,340.091577,316.042082,289.04484,259.692361,219.622375,195.373046,154.984992,87.1845,27.922913,19.293337,16.178002,14.416788,13.654218,7.184489,6.127116,10.972142,370.63692,286.622913,250.310994,232.158585,202.397384,178.372511,154.932426,108.703845,659.364075,654.238752,649.343527,618.03873,556.157227,489.857,311.68819,199.061184,9.652875,17.62866,391.191949,40.65506,316.620024,20.31772272,0.4567212,0.066563335,3.286469912,2.885954291,0.326928438,,
255,25.482096,22.213949,14.963134,13.158835,12.368042,11.144506,10.423516,9.700354,336.965907,318.54485,298.937321,265.826516,224.564558,197.44667,156.364493,88.554891,28.123063,19.381123,16.26604,14.428655,13.704251,7.196399,6.100733,11.022243,367.778307,292.908212,255.49615,233.115088,204.316007,178.537085,155.703973,107.270643,650.255878,643.732302,635.63986,598.326539,526.803183,468.913848,326.69711,206.076711,9.538186,18.047154,391.988235,42.032717,316.583386,20.32090712,0.4493052,0.066197851,4.197874072,3.37E+00,0.175060918,,
256,25.708776,21.986592,14.886908,13.196996,12.444399,11.144506,10.538171,9.738581,327.032834,313.780673,299.194984,269.775322,229.259571,197.713896,158.265117,89.179459,28.0477,19.419102,16.304131,14.428655,13.780568,7.234681,6.13903,10.984034,365.597836,296.997448,256.507001,235.947209,205.116639,179.45328,156.197905,108.493041,638.251039,630.480499,616.868982,577.299083,488.223982,440.530719,332.698874,210.506303,9.397105,18.096975,390.587783,41.634846,317.254172,20.34648707,0.4438098,0.066319147,2.466325592,2.13E+00,0.266221238,,
257,23.54751,20.767353,14.957203,13.152897,12.514812,11.176769,10.570441,9.809083,327.246456,311.647635,301.249829,276.831548,226.490631,197.097141,160.427335,88.843072,28.908191,19.489146,16.412474,14.384591,13.698315,7.190444,6.247962,10.939878,372.276801,302.729852,260.129126,238.996442,205.568156,180.669029,156.381989,107.598178,623.340941,612.677207,594.147502,546.798701,464.986617,435.787346,345.608164,203.306235,9.358872,18.135012,387.292642,39.921251,319.781072,20.35287682,0.4372182,0.063762355,2.481452632,2.79E+00,0.782530998,,
258,23.515548,20.621501,15.039356,13.273317,12.635275,11.144506,10.691034,9.815032,320.595377,315.247147,300.078243,269.067997,224.147688,197.904766,162.793178,91.2745,29.252866,19.533033,16.456486,14.352392,13.74241,7.234681,6.062436,11.022243,365.670529,301.228445,263.794542,243.069837,208.165461,181.934935,156.995974,102.315079,611.224834,598.532103,573.545282,529.972221,473.165798,444.841032,328.608581,204.98341,9.244167,17.830687,386.604426,40.554831,320.440028,20.34967147,0.4309002,0.063153481,2.147264472,2.764440371,0.433215798,,
259,24.126902,21.499728,15.121503,13.241094,12.564867,11.15045,10.62055,9.744529,319.063559,313.566362,297.175665,264.377802,223.243849,199.590151,164.779575,92.273132,29.221083,19.804737,16.386235,14.434588,13.672026,7.240635,6.068392,11.028188,361.313259,302.631042,264.583801,245.520408,211.256175,184.690117,159.587567,106.832097,602.205687,589.489151,565.591544,525.346114,481.695791,427.222696,311.62053,205.168059,9.200007,18.129121,386.961043,42.187321,320.39775,20.34967147,0.4234824,0.063883651,1.494114712,2.278484211,0.372508598,,
260,24.228618,22.738377,15.185857,13.191059,12.629335,11.253184,10.608657,9.694405,326.405714,310.546841,292.261798,269.620638,225.430102,200.608649,166.329938,92.997399,28.343256,19.868851,16.374386,14.346459,13.698315,7.228726,5.903286,11.016298,362.320203,302.876854,266.250158,247.725573,214.022409,187.198474,161.935064,108.450219,606.585746,600.786997,588.406274,559.463635,525.769981,435.566112,306.005554,206.349329,9.16177,18.053046,383.663999,41.219534,321.825176,20.37845677,0.4201866,0.063883651,1.676435352,3.584385651,1.147072758,,
261,23.294302,23.658699,15.197716,13.202934,12.603041,11.226866,10.658765,9.859204,319.356459,304.975974,287.95394,272.868578,226.313071,202.375576,167.752093,92.824902,28.467993,19.728802,16.310056,14.358325,13.710186,7.125789,5.953498,10.951769,364.004048,299.983842,266.075375,249.051356,213.996204,189.195951,162.51796,109.981608,614.597108,616.732427,611.689824,585.389864,559.026028,490.722012,320.63204,213.848673,9.085295,18.433374,380.94538,40.549059,323.435081,20.38484652,0.4146912,0.065223493,1.661208792,2.445578291,0.326928438,,
262,23.294302,23.696539,15.350131,13.279254,12.526692,11.265073,10.658765,9.82098,317.672017,302.181566,283.035821,268.329013,226.767489,203.634313,168.476468,92.677752,29.145798,19.918631,16.19578,14.282058,13.595704,7.010939,5.953498,10.989979,360.367603,299.174552,265.590717,249.614312,214.45268,190.83778,162.403742,111.317173,614.494852,616.486388,613.204041,587.868147,552.696716,455.395952,311.076093,209.059591,9.129457,18.553339,377.977346,36.822779,326.11054,20.38803092,0.410022,0.065223493,1.676435352,1.63E+00,0.828111158,,
263,23.439841,23.350047,15.420403,13.311476,12.520752,11.220922,10.652819,9.929703,321.07117,297.390519,279.882166,261.422904,228.200101,206.259318,169.195018,95.432461,29.328143,19.950686,16.15176,14.161717,13.589768,6.89013,5.909243,11.022243,353.083405,305.050117,268.789289,251.221527,217.146376,192.129928,163.463985,113.093711,609.177181,609.767515,595.259094,578.481052,517.964452,423.053029,294.053824,204.259241,9.091219,18.705423,373.986215,20.626156,340.095859,20.38484652,0.404253,0.064005745,1.615728152,1.989975731,0.904044918,,
264,23.818324,23.160777,15.420403,13.235157,12.444399,11.220922,10.691034,9.929703,316.420874,298.237668,282.844995,261.684367,232.01979,209.879222,169.728913,96.648027,29.629198,20.026607,16.113664,14.199854,13.62793,6.928415,5.947542,10.945824,364.79816,311.434967,270.166594,251.971404,219.122191,192.24446,164.720924,112.870823,601.678404,600.475165,593.47181,548.414917,490.414018,419.277047,286.012764,199.231515,9.058905,17.950708,372.539934,19.493073,341.3414,20.42000062,0.3995838,0.062665903,0.658743832,1.321897971,0.448442358,,
265,24.278216,23.658699,15.426332,13.35557,12.450339,11.226866,10.773407,10.050315,318.404462,303.174575,286.032117,264.937337,234.44319,211.522615,171.6039,100.082943,29.334,19.994555,16.11959,14.167651,13.557541,6.972655,5.915199,10.989979,362.258789,311.99059,267.342474,249.76441,217.418332,191.601374,165.869868,113.396723,594.251157,591.185303,591.320746,533.558767,473.027874,414.051181,267.98573,197.896182,9.058905,17.646339,369.453619,19.379118,341.232008,20.41361087,0.3938148,0.062787997,1.008059032,1.79E+00,0.691470198,,
266,24.278216,23.961379,15.540626,13.317413,12.450339,11.226866,10.69698,10.012095,324.113473,308.17213,290.79731,267.323196,233.650193,211.674904,173.359061,103.295907,28.467993,20.032515,16.11959,14.091375,13.672026,7.049223,5.953498,11.028188,363.022393,304.174288,263.651088,248.187893,215.061224,192.059514,167.089427,117.973046,590.383488,586.243876,585.30519,543.48096,476.010555,431.160483,288.124651,202.631783,8.98835,17.61418,366.117218,19.460973,341.347048,20.41681622,0.391068,0.063762355,0.628390232,2.734086771,0.615536438,,
267,24.592548,23.973152,15.590576,13.329285,12.42404,11.124129,10.632441,10.06221,322.259224,304.325781,291.842049,267.81912,234.643715,209.935082,172.913018,111.567573,28.366707,20.120243,16.321904,14.179517,13.683896,7.099414,5.96541,11.040076,360.924503,303.597906,261.422679,248.462405,213.285172,192.14775,167.863682,116.53229,588.262498,585.449837,587.449732,538.2848,484.825616,426.981962,270.962111,198.582955,9.097144,18.521203,362.731614,19.607018,342.617501,20.41361087,0.3866724,0.060839281,1.357473752,2.688506611,0.828111158,,
268,24.126902,23.469483,15.693003,13.241094,12.259442,11.188658,10.69698,10.050315,313.567997,300.341887,289.209803,268.70143,231.83671,207.980304,173.3209,115.012035,29.221083,20.146387,16.386235,14.129513,13.710186,7.164071,5.953498,11.066396,354.472574,300.351634,262.680672,249.539259,211.86524,191.906802,168.19494,112.616604,596.373161,595.063729,599.14369,581.966881,520.484227,433.246106,272.231723,195.5361,8.98835,18.527091,362.773598,19.498957,343.570943,20.41361087,0.3831012,0.061326859,1.433407512,2.81E+00,1.648255478,,
269,24.202562,23.961379,15.578722,13.202934,12.183077,11.112241,10.773407,10.088536,308.505511,307.584542,282.998809,266.42878,228.660101,206.722658,175.496388,115.867808,29.221083,20.33615,16.500496,14.167651,13.786503,7.164071,5.953498,10.989979,351.268246,299.726362,262.494008,249.576786,209.999686,191.868624,169.300708,114.288715,600.499574,595.063729,601.798527,595.049182,522.777416,428.894432,258.554014,190.649775,9.064829,18.489067,362.55548,19.688858,343.753195,20.41361087,0.3803544,0.061448155,0.841064472,2.308937331,1.101492598,,
270,24.100841,23.064874,15.476286,13.138484,12.11859,11.200546,10.70887,10.138649,302.528452,308.881193,284.490408,264.650539,226.703546,205.171519,174.477689,116.661124,28.366707,20.423856,16.588509,14.179517,13.683896,7.137697,5.96541,11.001867,351.097468,303.634647,264.408894,249.100573,210.811161,192.796753,171.715571,110.772115,602.490307,600.210337,601.779322,603.137253,514.730113,415.767899,263.462694,186.429109,9.044359,18.506729,359.990809,19.706503,343.733682,20.44876497,0.3748608,0.062665903,0.871418072,1.519246131,0.752177398,,
271,24.42951,22.560793,15.388232,13.050283,12.030337,11.074031,10.69698,10.126755,304.17129,310.484864,288.434189,262.885058,226.047959,204.320774,172.82483,114.305411,28.31731,20.33615,16.652828,14.243923,13.748345,7.125789,5.915199,10.951769,355.528221,303.586466,265.70257,249.314086,213.805989,193.433843,174.565659,111.799707,599.792941,599.738324,597.720025,593.841114,505.398143,374.747681,254.487847,189.821607,8.961957,18.766988,358.821347,19.700622,344.42055,20.44558057,0.3748608,0.063153481,0.597937112,2.065909491,1.359647478,,
272,25.191541,22.45305,15.470359,13.094384,11.998092,10.965341,10.58828,10.094483,310.45629,306.965841,289.252478,264.458217,225.258373,204.212301,172.601823,113.530523,28.737496,20.531787,16.734909,14.249856,13.75428,7.09346,5.844557,10.995923,351.710952,301.203126,268.65193,249.657677,214.230367,193.439783,174.915111,111.805485,600.654246,601.891367,604.895847,589.001438,512.609015,354.652311,252.165183,186.919606,8.923716,18.690952,358.093855,20.042366,345.040105,20.44558057,0.3707388,0.060717985,0.886545112,1.12E+00,1.192652918,,
